time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
149.0, 0.394850, 0.700000, 0.348837, 0.680000, 0.257143, 0.505618, 0.349515, 0.166667, 0.612903, 0.294118, 0.600000, 0.465347, 0.333333, 0.312500, 0.600000, 
150.0, 0.390558, 0.700000, 0.343023, 0.680000, 0.228571, 0.505618, 0.339806, 0.166667, 0.612903, 0.294118, 0.600000, 0.455446, 0.333333, 0.312500, 0.600000, 
152.0, 0.386266, 0.666667, 0.343023, 0.680000, 0.228571, 0.494382, 0.339806, 0.166667, 0.612903, 0.294118, 0.600000, 0.445545, 0.333333, 0.312500, 0.600000, 
153.0, 0.381974, 0.666667, 0.337209, 0.660000, 0.228571, 0.483146, 0.339806, 0.166667, 0.612903, 0.294118, 0.600000, 0.435644, 0.333333, 0.312500, 0.600000, 
154.0, 0.377682, 0.666667, 0.331395, 0.660000, 0.228571, 0.483146, 0.339806, 0.166667, 0.612903, 0.279412, 0.600000, 0.435644, 0.333333, 0.302083, 0.600000, 
155.0, 0.373391, 0.666667, 0.325581, 0.660000, 0.228571, 0.483146, 0.330097, 0.166667, 0.612903, 0.264706, 0.600000, 0.435644, 0.321429, 0.291667, 0.600000, 
156.0, 0.369099, 0.633333, 0.325581, 0.640000, 0.228571, 0.471910, 0.330097, 0.166667, 0.580645, 0.264706, 0.566667, 0.425743, 0.321429, 0.291667, 0.566667, 
157.0, 0.360515, 0.633333, 0.313953, 0.620000, 0.228571, 0.460674, 0.330097, 0.166667, 0.548387, 0.264706, 0.533333, 0.415842, 0.321429, 0.281250, 0.533333, 
158.0, 0.351931, 0.633333, 0.302326, 0.620000, 0.228571, 0.449438, 0.320388, 0.166667, 0.516129, 0.264706, 0.533333, 0.415842, 0.309524, 0.281250, 0.533333, 
159.0, 0.343348, 0.633333, 0.290698, 0.620000, 0.200000, 0.449438, 0.300971, 0.166667, 0.516129, 0.250000, 0.533333, 0.405941, 0.297619, 0.270833, 0.533333, 
160.0, 0.326180, 0.600000, 0.279070, 0.620000, 0.200000, 0.426966, 0.281553, 0.133333, 0.483871, 0.220588, 0.466667, 0.396040, 0.273810, 0.250000, 0.500000, 
161.0, 0.313305, 0.600000, 0.267442, 0.600000, 0.200000, 0.415730, 0.271845, 0.133333, 0.483871, 0.220588, 0.466667, 0.386139, 0.261905, 0.239583, 0.500000, 
162.0, 0.296137, 0.600000, 0.244186, 0.600000, 0.142857, 0.415730, 0.233010, 0.100000, 0.483871, 0.205882, 0.466667, 0.366337, 0.238095, 0.218750, 0.500000, 
163.0, 0.283262, 0.566667, 0.232558, 0.580000, 0.114286, 0.404494, 0.213592, 0.066667, 0.451613, 0.191176, 0.433333, 0.356436, 0.214286, 0.208333, 0.466667, 
164.0, 0.266094, 0.566667, 0.209302, 0.580000, 0.085714, 0.393258, 0.184466, 0.033333, 0.451613, 0.161765, 0.433333, 0.346535, 0.190476, 0.187500, 0.466667, 
165.0, 0.248927, 0.533333, 0.191860, 0.560000, 0.057143, 0.382022, 0.155340, 0.033333, 0.387097, 0.147059, 0.366667, 0.326733, 0.166667, 0.177083, 0.400000, 
169.0, 0.244635, 0.533333, 0.191860, 0.540000, 0.057143, 0.370787, 0.155340, 0.033333, 0.387097, 0.147059, 0.366667, 0.316832, 0.166667, 0.177083, 0.400000, 
170.0, 0.236052, 0.533333, 0.180233, 0.540000, 0.028571, 0.370787, 0.135922, 0.033333, 0.387097, 0.132353, 0.366667, 0.306931, 0.154762, 0.166667, 0.400000, 
171.0, 0.231760, 0.533333, 0.174419, 0.540000, 0.028571, 0.359551, 0.135922, 0.033333, 0.387097, 0.132353, 0.366667, 0.297030, 0.154762, 0.166667, 0.400000, 
172.0, 0.227468, 0.533333, 0.174419, 0.540000, 0.028571, 0.348315, 0.135922, 0.033333, 0.387097, 0.132353, 0.366667, 0.297030, 0.154762, 0.166667, 0.400000, 
173.0, 0.214592, 0.533333, 0.156977, 0.520000, 0.028571, 0.337079, 0.116505, 0.033333, 0.387097, 0.102941, 0.366667, 0.287129, 0.130952, 0.145833, 0.400000, 
179.0, 0.206009, 0.500000, 0.151163, 0.480000, 0.028571, 0.314607, 0.116505, 0.033333, 0.387097, 0.102941, 0.366667, 0.267327, 0.130952, 0.145833, 0.400000, 
181.0, 0.201717, 0.466667, 0.151163, 0.460000, 0.028571, 0.303371, 0.116505, 0.033333, 0.387097, 0.102941, 0.366667, 0.257426, 0.130952, 0.145833, 0.400000, 
182.0, 0.197425, 0.433333, 0.151163, 0.460000, 0.028571, 0.292135, 0.116505, 0.033333, 0.354839, 0.102941, 0.333333, 0.247525, 0.130952, 0.145833, 0.366667, 

