time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
26.0, 0.977395, 0.988806, 0.964384, 0.988701, 0.964384, 0.979798, 0.974155, 0.961165, 0.988806, 0.963158, 0.988806, 0.980057, 0.982332, 0.978261, 0.985294, 0.978469, 0.986486, 
29.0, 0.976319, 0.988806, 0.961644, 0.988701, 0.961644, 0.979798, 0.972167, 0.957929, 0.988806, 0.960526, 0.988806, 0.980057, 0.982332, 0.973913, 0.985294, 0.976077, 0.986486, 
35.0, 0.973089, 0.988806, 0.958904, 0.985876, 0.958904, 0.979798, 0.968191, 0.954693, 0.988806, 0.957895, 0.988806, 0.980057, 0.978799, 0.965217, 0.985294, 0.971292, 0.986486, 
38.0, 0.969860, 0.985075, 0.953425, 0.983051, 0.953425, 0.976431, 0.964215, 0.948220, 0.985075, 0.952632, 0.985075, 0.977208, 0.975265, 0.956522, 0.980392, 0.966507, 0.981982, 
39.0, 0.968784, 0.985075, 0.953425, 0.983051, 0.953425, 0.976431, 0.962227, 0.948220, 0.985075, 0.952632, 0.985075, 0.977208, 0.971731, 0.956522, 0.980392, 0.964115, 0.981982, 
41.0, 0.966631, 0.985075, 0.950685, 0.983051, 0.950685, 0.976431, 0.958250, 0.944984, 0.985075, 0.950000, 0.985075, 0.971510, 0.971731, 0.956522, 0.980392, 0.964115, 0.981982, 
42.0, 0.964478, 0.985075, 0.947945, 0.980226, 0.947945, 0.976431, 0.956262, 0.941748, 0.985075, 0.947368, 0.985075, 0.971510, 0.968198, 0.956522, 0.980392, 0.959330, 0.981982, 
43.0, 0.961249, 0.985075, 0.939726, 0.980226, 0.939726, 0.976431, 0.950298, 0.932039, 0.985075, 0.939474, 0.985075, 0.971510, 0.968198, 0.956522, 0.980392, 0.959330, 0.981982, 
45.0, 0.960172, 0.985075, 0.936986, 0.980226, 0.936986, 0.976431, 0.948310, 0.928803, 0.985075, 0.936842, 0.985075, 0.971510, 0.964664, 0.956522, 0.980392, 0.956938, 0.981982, 
46.0, 0.959096, 0.985075, 0.934247, 0.980226, 0.934247, 0.976431, 0.946322, 0.925566, 0.985075, 0.934211, 0.985075, 0.971510, 0.964664, 0.952174, 0.980392, 0.954545, 0.981982, 
49.0, 0.956943, 0.985075, 0.928767, 0.980226, 0.928767, 0.976431, 0.942346, 0.919094, 0.985075, 0.928947, 0.985075, 0.971510, 0.961131, 0.952174, 0.980392, 0.952153, 0.977477, 
50.0, 0.955867, 0.985075, 0.926027, 0.980226, 0.926027, 0.976431, 0.940358, 0.915858, 0.985075, 0.926316, 0.985075, 0.971510, 0.961131, 0.947826, 0.980392, 0.949761, 0.977477, 
60.0, 0.954790, 0.985075, 0.923288, 0.980226, 0.923288, 0.976431, 0.938370, 0.912621, 0.985075, 0.923684, 0.985075, 0.971510, 0.961131, 0.947826, 0.980392, 0.949761, 0.977477, 
63.0, 0.953714, 0.985075, 0.920548, 0.980226, 0.920548, 0.976431, 0.936382, 0.909385, 0.985075, 0.921053, 0.985075, 0.971510, 0.961131, 0.943478, 0.980392, 0.947368, 0.977477, 
64.0, 0.952637, 0.985075, 0.917808, 0.980226, 0.917808, 0.976431, 0.934394, 0.906149, 0.985075, 0.918421, 0.985075, 0.971510, 0.957597, 0.939130, 0.980392, 0.944976, 0.977477, 
65.0, 0.951561, 0.985075, 0.915068, 0.980226, 0.915068, 0.976431, 0.932406, 0.902913, 0.985075, 0.915789, 0.985075, 0.971510, 0.957597, 0.939130, 0.980392, 0.944976, 0.977477, 
67.0, 0.950484, 0.985075, 0.915068, 0.980226, 0.915068, 0.976431, 0.930417, 0.902913, 0.985075, 0.915789, 0.985075, 0.968661, 0.957597, 0.939130, 0.980392, 0.944976, 0.972973, 
70.0, 0.948332, 0.985075, 0.912329, 0.980226, 0.912329, 0.976431, 0.926441, 0.899676, 0.985075, 0.913158, 0.985075, 0.965812, 0.954064, 0.934783, 0.980392, 0.942584, 0.972973, 
72.0, 0.947255, 0.985075, 0.909589, 0.980226, 0.909589, 0.976431, 0.924453, 0.896440, 0.985075, 0.910526, 0.985075, 0.965812, 0.950530, 0.930435, 0.980392, 0.940191, 0.972973, 
73.0, 0.946179, 0.985075, 0.906849, 0.980226, 0.906849, 0.976431, 0.922465, 0.893204, 0.985075, 0.907895, 0.985075, 0.965812, 0.950530, 0.930435, 0.980392, 0.940191, 0.972973, 
75.0, 0.945102, 0.985075, 0.904110, 0.980226, 0.904110, 0.976431, 0.920477, 0.889968, 0.985075, 0.905263, 0.985075, 0.965812, 0.946996, 0.926087, 0.980392, 0.937799, 0.972973, 
76.0, 0.944026, 0.985075, 0.901370, 0.980226, 0.901370, 0.976431, 0.918489, 0.889968, 0.985075, 0.902632, 0.985075, 0.965812, 0.946996, 0.926087, 0.980392, 0.935407, 0.972973, 
77.0, 0.942949, 0.985075, 0.898630, 0.980226, 0.898630, 0.976431, 0.916501, 0.886731, 0.985075, 0.900000, 0.985075, 0.965812, 0.946996, 0.926087, 0.980392, 0.935407, 0.972973, 
80.0, 0.941873, 0.985075, 0.895890, 0.980226, 0.895890, 0.976431, 0.914513, 0.883495, 0.985075, 0.897368, 0.985075, 0.965812, 0.946996, 0.926087, 0.980392, 0.935407, 0.972973, 
86.0, 0.940797, 0.985075, 0.893151, 0.980226, 0.893151, 0.976431, 0.912525, 0.880259, 0.985075, 0.894737, 0.985075, 0.965812, 0.946996, 0.926087, 0.980392, 0.935407, 0.972973, 
88.0, 0.938644, 0.981343, 0.893151, 0.977401, 0.893151, 0.973064, 0.910537, 0.880259, 0.981343, 0.894737, 0.981343, 0.962963, 0.943463, 0.926087, 0.980392, 0.933014, 0.972973, 
89.0, 0.937567, 0.981343, 0.890411, 0.977401, 0.890411, 0.973064, 0.908549, 0.877023, 0.981343, 0.892105, 0.981343, 0.962963, 0.939929, 0.921739, 0.980392, 0.930622, 0.972973, 
94.0, 0.936491, 0.981343, 0.887671, 0.977401, 0.887671, 0.973064, 0.906561, 0.877023, 0.981343, 0.889474, 0.981343, 0.962963, 0.936396, 0.921739, 0.980392, 0.928230, 0.972973, 
95.0, 0.935414, 0.981343, 0.884932, 0.977401, 0.884932, 0.973064, 0.904573, 0.873786, 0.981343, 0.886842, 0.981343, 0.962963, 0.936396, 0.921739, 0.980392, 0.928230, 0.972973, 
96.0, 0.934338, 0.981343, 0.882192, 0.977401, 0.882192, 0.973064, 0.902584, 0.873786, 0.981343, 0.884211, 0.981343, 0.962963, 0.932862, 0.921739, 0.980392, 0.925837, 0.972973, 
98.0, 0.933262, 0.981343, 0.879452, 0.977401, 0.879452, 0.973064, 0.900596, 0.870550, 0.981343, 0.881579, 0.981343, 0.962963, 0.929329, 0.917391, 0.980392, 0.923445, 0.972973, 
99.0, 0.933262, 0.981343, 0.879452, 0.977401, 0.879452, 0.973064, 0.900596, 0.870550, 0.981343, 0.881579, 0.981343, 0.962963, 0.929329, 0.917391, 0.980392, 0.923445, 0.972973, 
102.0, 0.932184, 0.981343, 0.876712, 0.977401, 0.876712, 0.973064, 0.898608, 0.870550, 0.981343, 0.878947, 0.981343, 0.962963, 0.925795, 0.917391, 0.980392, 0.921053, 0.972973, 
106.0, 0.931106, 0.981343, 0.873973, 0.977401, 0.873973, 0.973064, 0.896620, 0.870550, 0.981343, 0.876316, 0.981343, 0.962963, 0.922261, 0.917391, 0.980392, 0.918660, 0.972973, 
108.0, 0.930029, 0.981343, 0.871233, 0.977401, 0.871233, 0.973064, 0.894632, 0.870550, 0.981343, 0.873684, 0.981343, 0.962963, 0.918728, 0.917391, 0.980392, 0.916268, 0.972973, 
111.0, 0.928951, 0.981343, 0.871233, 0.977401, 0.871233, 0.969697, 0.894632, 0.870550, 0.981343, 0.873684, 0.981343, 0.960114, 0.918728, 0.917391, 0.980392, 0.916268, 0.972973, 
115.0, 0.925718, 0.981343, 0.868493, 0.977401, 0.868493, 0.966330, 0.890656, 0.870550, 0.981343, 0.871053, 0.981343, 0.957265, 0.915194, 0.913043, 0.980392, 0.913876, 0.972973, 
117.0, 0.924640, 0.981343, 0.865753, 0.977401, 0.865753, 0.966330, 0.888668, 0.867314, 0.981343, 0.868421, 0.981343, 0.957265, 0.911661, 0.908696, 0.980392, 0.911483, 0.972973, 
119.0, 0.923563, 0.981343, 0.865753, 0.977401, 0.865753, 0.966330, 0.886680, 0.867314, 0.981343, 0.868421, 0.981343, 0.957265, 0.908127, 0.908696, 0.980392, 0.911483, 0.972973, 
120.0, 0.922485, 0.981343, 0.863014, 0.977401, 0.863014, 0.966330, 0.884692, 0.864078, 0.981343, 0.865789, 0.981343, 0.957265, 0.904594, 0.904348, 0.980392, 0.909091, 0.972973, 
122.0, 0.921407, 0.981343, 0.860274, 0.977401, 0.860274, 0.966330, 0.882704, 0.860841, 0.981343, 0.863158, 0.981343, 0.957265, 0.901060, 0.900000, 0.980392, 0.906699, 0.972973, 
124.0, 0.920330, 0.977612, 0.860274, 0.974576, 0.860274, 0.962963, 0.882704, 0.860841, 0.977612, 0.863158, 0.977612, 0.954416, 0.901060, 0.900000, 0.975490, 0.906699, 0.968468, 
125.0, 0.918174, 0.977612, 0.857534, 0.971751, 0.857534, 0.962963, 0.880716, 0.857605, 0.977612, 0.860526, 0.977612, 0.951567, 0.901060, 0.900000, 0.975490, 0.906699, 0.968468, 
126.0, 0.917097, 0.973881, 0.857534, 0.968927, 0.857534, 0.959596, 0.880716, 0.857605, 0.973881, 0.860526, 0.973881, 0.948718, 0.901060, 0.900000, 0.970588, 0.906699, 0.963964, 
127.0, 0.914941, 0.973881, 0.852055, 0.968927, 0.852055, 0.959596, 0.876740, 0.854369, 0.973881, 0.855263, 0.973881, 0.948718, 0.897527, 0.895652, 0.970588, 0.904306, 0.963964, 
128.0, 0.913864, 0.973881, 0.849315, 0.968927, 0.849315, 0.959596, 0.874751, 0.851133, 0.973881, 0.852632, 0.973881, 0.948718, 0.893993, 0.891304, 0.970588, 0.901914, 0.963964, 
131.0, 0.912786, 0.973881, 0.846575, 0.968927, 0.846575, 0.959596, 0.872763, 0.847896, 0.973881, 0.850000, 0.973881, 0.948718, 0.890459, 0.891304, 0.970588, 0.899522, 0.963964, 
132.0, 0.911708, 0.973881, 0.846575, 0.968927, 0.846575, 0.959596, 0.870775, 0.847896, 0.973881, 0.850000, 0.973881, 0.948718, 0.890459, 0.891304, 0.970588, 0.899522, 0.963964, 
134.0, 0.910631, 0.973881, 0.843836, 0.968927, 0.843836, 0.959596, 0.868787, 0.844660, 0.973881, 0.847368, 0.973881, 0.948718, 0.890459, 0.891304, 0.970588, 0.899522, 0.963964, 
136.0, 0.907398, 0.973881, 0.838356, 0.968927, 0.838356, 0.959596, 0.862823, 0.838188, 0.973881, 0.842105, 0.973881, 0.948718, 0.883392, 0.882609, 0.970588, 0.892344, 0.963964, 
140.0, 0.906320, 0.973881, 0.835616, 0.968927, 0.835616, 0.959596, 0.860835, 0.834951, 0.973881, 0.839474, 0.973881, 0.948718, 0.879859, 0.878261, 0.970588, 0.889952, 0.963964, 
141.0, 0.905242, 0.973881, 0.832877, 0.968927, 0.832877, 0.959596, 0.858847, 0.834951, 0.973881, 0.836842, 0.973881, 0.948718, 0.879859, 0.878261, 0.965686, 0.889952, 0.959459, 
144.0, 0.904165, 0.973881, 0.832877, 0.968927, 0.832877, 0.959596, 0.856859, 0.834951, 0.973881, 0.836842, 0.973881, 0.945869, 0.879859, 0.878261, 0.965686, 0.889952, 0.959459, 
148.0, 0.903087, 0.970149, 0.832877, 0.966102, 0.832877, 0.956229, 0.856859, 0.834951, 0.970149, 0.836842, 0.970149, 0.943020, 0.879859, 0.878261, 0.965686, 0.889952, 0.959459, 
149.0, 0.902009, 0.970149, 0.830137, 0.966102, 0.830137, 0.956229, 0.854871, 0.831715, 0.970149, 0.834211, 0.970149, 0.943020, 0.876325, 0.878261, 0.965686, 0.887560, 0.959459, 
150.0, 0.900931, 0.970149, 0.827397, 0.966102, 0.827397, 0.956229, 0.852883, 0.828479, 0.970149, 0.831579, 0.970149, 0.943020, 0.876325, 0.878261, 0.965686, 0.887560, 0.959459, 
152.0, 0.898776, 0.970149, 0.821918, 0.966102, 0.821918, 0.956229, 0.848907, 0.822006, 0.970149, 0.826316, 0.970149, 0.943020, 0.872792, 0.873913, 0.965686, 0.882775, 0.959459, 
153.0, 0.896621, 0.970149, 0.816438, 0.966102, 0.816438, 0.956229, 0.844930, 0.815534, 0.970149, 0.821053, 0.970149, 0.943020, 0.865724, 0.869565, 0.965686, 0.877990, 0.959459, 
154.0, 0.895543, 0.970149, 0.816438, 0.966102, 0.816438, 0.956229, 0.842942, 0.815534, 0.970149, 0.821053, 0.970149, 0.943020, 0.862191, 0.865217, 0.965686, 0.875598, 0.959459, 
155.0, 0.893388, 0.970149, 0.813699, 0.966102, 0.813699, 0.956229, 0.838966, 0.812298, 0.970149, 0.818421, 0.970149, 0.943020, 0.858657, 0.860870, 0.965686, 0.873206, 0.959459, 
156.0, 0.892310, 0.970149, 0.810959, 0.966102, 0.810959, 0.956229, 0.836978, 0.812298, 0.970149, 0.815789, 0.970149, 0.943020, 0.855124, 0.860870, 0.965686, 0.870813, 0.959459, 
161.0, 0.890155, 0.970149, 0.805479, 0.966102, 0.805479, 0.956229, 0.833002, 0.809061, 0.970149, 0.810526, 0.970149, 0.940171, 0.851590, 0.856522, 0.965686, 0.868421, 0.959459, 
162.0, 0.889077, 0.970149, 0.805479, 0.966102, 0.805479, 0.956229, 0.831014, 0.809061, 0.970149, 0.810526, 0.970149, 0.937322, 0.851590, 0.856522, 0.965686, 0.868421, 0.959459, 
163.0, 0.886922, 0.970149, 0.802740, 0.966102, 0.802740, 0.952862, 0.829026, 0.805825, 0.970149, 0.807895, 0.970149, 0.934473, 0.851590, 0.856522, 0.960784, 0.868421, 0.954955, 
164.0, 0.885844, 0.966418, 0.802740, 0.963277, 0.802740, 0.949495, 0.829026, 0.805825, 0.966418, 0.807895, 0.966418, 0.931624, 0.851590, 0.856522, 0.960784, 0.868421, 0.954955, 
165.0, 0.882611, 0.966418, 0.797260, 0.963277, 0.797260, 0.946128, 0.825050, 0.805825, 0.966418, 0.802632, 0.966418, 0.928775, 0.851590, 0.856522, 0.960784, 0.866029, 0.954955, 
166.0, 0.881533, 0.966418, 0.794521, 0.963277, 0.794521, 0.946128, 0.823062, 0.802589, 0.966418, 0.800000, 0.966418, 0.928775, 0.848057, 0.852174, 0.960784, 0.863636, 0.954955, 
167.0, 0.880456, 0.966418, 0.791781, 0.963277, 0.791781, 0.946128, 0.821074, 0.799353, 0.966418, 0.797368, 0.966418, 0.928775, 0.848057, 0.852174, 0.960784, 0.863636, 0.954955, 
169.0, 0.879378, 0.966418, 0.789041, 0.963277, 0.789041, 0.946128, 0.819085, 0.796117, 0.966418, 0.794737, 0.966418, 0.928775, 0.844523, 0.847826, 0.960784, 0.861244, 0.954955, 
171.0, 0.878300, 0.966418, 0.789041, 0.960452, 0.789041, 0.946128, 0.819085, 0.796117, 0.966418, 0.794737, 0.966418, 0.928775, 0.844523, 0.843478, 0.960784, 0.858852, 0.954955, 
172.0, 0.877223, 0.962687, 0.789041, 0.957627, 0.789041, 0.942761, 0.819085, 0.796117, 0.962687, 0.794737, 0.962687, 0.925926, 0.844523, 0.843478, 0.955882, 0.858852, 0.950450, 
173.0, 0.875067, 0.962687, 0.783562, 0.957627, 0.783562, 0.942761, 0.815109, 0.789644, 0.962687, 0.789474, 0.962687, 0.925926, 0.837456, 0.834783, 0.955882, 0.854067, 0.950450, 
175.0, 0.873990, 0.962687, 0.783562, 0.957627, 0.783562, 0.942761, 0.815109, 0.789644, 0.962687, 0.789474, 0.962687, 0.923077, 0.837456, 0.834783, 0.955882, 0.854067, 0.950450, 
182.0, 0.871834, 0.958955, 0.780822, 0.954802, 0.780822, 0.939394, 0.813121, 0.786408, 0.958955, 0.786842, 0.958955, 0.920228, 0.833922, 0.830435, 0.955882, 0.851675, 0.950450, 
183.0, 0.868601, 0.958955, 0.772603, 0.954802, 0.772603, 0.939394, 0.807157, 0.776699, 0.958955, 0.778947, 0.958955, 0.920228, 0.826855, 0.821739, 0.955882, 0.846890, 0.950450, 
184.0, 0.866446, 0.958955, 0.769863, 0.954802, 0.769863, 0.939394, 0.803181, 0.773463, 0.958955, 0.776316, 0.958955, 0.920228, 0.819788, 0.817391, 0.955882, 0.842105, 0.950450, 
187.0, 0.865368, 0.958955, 0.767123, 0.954802, 0.767123, 0.939394, 0.801193, 0.770227, 0.958955, 0.773684, 0.958955, 0.920228, 0.819788, 0.813043, 0.955882, 0.839713, 0.950450, 
190.0, 0.864291, 0.958955, 0.764384, 0.954802, 0.764384, 0.939394, 0.799205, 0.766990, 0.958955, 0.771053, 0.958955, 0.920228, 0.819788, 0.813043, 0.950980, 0.839713, 0.945946, 
192.0, 0.863213, 0.958955, 0.764384, 0.951977, 0.764384, 0.939394, 0.799205, 0.766990, 0.958955, 0.771053, 0.958955, 0.920228, 0.819788, 0.813043, 0.950980, 0.837321, 0.945946, 
193.0, 0.862135, 0.958955, 0.761644, 0.951977, 0.761644, 0.939394, 0.797217, 0.763754, 0.958955, 0.768421, 0.958955, 0.920228, 0.816254, 0.808696, 0.950980, 0.834928, 0.945946, 
194.0, 0.861058, 0.958955, 0.758904, 0.951977, 0.758904, 0.939394, 0.795229, 0.760518, 0.958955, 0.765789, 0.958955, 0.920228, 0.816254, 0.804348, 0.950980, 0.832536, 0.945946, 
195.0, 0.859980, 0.958955, 0.756164, 0.951977, 0.756164, 0.939394, 0.793241, 0.757282, 0.958955, 0.763158, 0.958955, 0.920228, 0.812721, 0.800000, 0.950980, 0.830144, 0.945946, 
196.0, 0.858902, 0.958955, 0.756164, 0.949153, 0.756164, 0.939394, 0.793241, 0.757282, 0.958955, 0.763158, 0.958955, 0.920228, 0.812721, 0.795652, 0.950980, 0.827751, 0.945946, 
199.0, 0.857825, 0.958955, 0.756164, 0.949153, 0.756164, 0.936027, 0.793241, 0.757282, 0.958955, 0.763158, 0.958955, 0.917379, 0.812721, 0.795652, 0.946078, 0.827751, 0.941441, 
203.0, 0.856747, 0.958955, 0.756164, 0.949153, 0.756164, 0.936027, 0.791252, 0.757282, 0.958955, 0.763158, 0.958955, 0.917379, 0.809187, 0.795652, 0.946078, 0.825359, 0.941441, 
204.0, 0.855669, 0.958955, 0.756164, 0.949153, 0.756164, 0.936027, 0.789264, 0.757282, 0.958955, 0.763158, 0.958955, 0.914530, 0.809187, 0.795652, 0.946078, 0.825359, 0.936937, 
206.0, 0.854592, 0.958955, 0.753425, 0.949153, 0.753425, 0.936027, 0.787276, 0.754045, 0.958955, 0.760526, 0.958955, 0.914530, 0.809187, 0.795652, 0.941176, 0.825359, 0.932432, 
207.0, 0.853514, 0.958955, 0.753425, 0.946328, 0.753425, 0.936027, 0.787276, 0.754045, 0.958955, 0.760526, 0.958955, 0.914530, 0.809187, 0.791304, 0.941176, 0.822967, 0.932432, 
211.0, 0.852436, 0.958955, 0.750685, 0.946328, 0.750685, 0.936027, 0.785288, 0.750809, 0.958955, 0.757895, 0.958955, 0.914530, 0.809187, 0.791304, 0.941176, 0.822967, 0.932432, 
212.0, 0.850281, 0.958955, 0.747945, 0.943503, 0.747945, 0.936027, 0.783300, 0.747573, 0.958955, 0.755263, 0.958955, 0.914530, 0.805654, 0.782609, 0.941176, 0.818182, 0.932432, 
213.0, 0.848126, 0.958955, 0.742466, 0.943503, 0.742466, 0.936027, 0.779324, 0.741100, 0.958955, 0.750000, 0.958955, 0.914530, 0.802120, 0.782609, 0.941176, 0.815789, 0.932432, 
216.0, 0.847045, 0.958955, 0.739716, 0.943503, 0.739716, 0.936027, 0.777331, 0.741100, 0.958955, 0.747359, 0.958955, 0.914530, 0.802120, 0.782609, 0.941176, 0.815789, 0.932432, 
217.0, 0.845965, 0.958955, 0.739716, 0.940669, 0.739716, 0.936027, 0.777331, 0.741100, 0.958955, 0.747359, 0.958955, 0.914530, 0.802120, 0.778261, 0.941176, 0.813397, 0.932432, 
220.0, 0.844884, 0.958955, 0.736966, 0.940669, 0.736966, 0.936027, 0.775338, 0.737864, 0.958955, 0.744718, 0.958955, 0.914530, 0.802120, 0.778261, 0.941176, 0.811005, 0.932432, 
225.0, 0.843804, 0.958955, 0.734216, 0.940669, 0.734216, 0.936027, 0.773345, 0.734628, 0.958955, 0.742077, 0.958955, 0.914530, 0.802120, 0.778261, 0.941176, 0.811005, 0.932432, 
226.0, 0.842724, 0.958955, 0.731466, 0.940669, 0.731466, 0.936027, 0.771351, 0.731392, 0.958955, 0.739437, 0.958955, 0.914530, 0.802120, 0.778261, 0.941176, 0.811005, 0.932432, 
227.0, 0.841643, 0.958955, 0.728716, 0.940669, 0.728716, 0.936027, 0.769358, 0.728155, 0.958955, 0.736796, 0.958955, 0.914530, 0.798587, 0.773913, 0.941176, 0.808612, 0.932432, 
228.0, 0.840563, 0.958955, 0.725967, 0.940669, 0.725967, 0.936027, 0.767365, 0.724919, 0.958955, 0.734155, 0.958955, 0.914530, 0.795053, 0.773913, 0.941176, 0.806220, 0.932432, 
230.0, 0.839482, 0.958955, 0.723217, 0.940669, 0.723217, 0.936027, 0.765372, 0.721683, 0.958955, 0.731514, 0.958955, 0.914530, 0.795053, 0.773913, 0.941176, 0.806220, 0.932432, 
231.0, 0.839482, 0.958955, 0.723217, 0.940669, 0.723217, 0.936027, 0.765372, 0.721683, 0.958955, 0.731514, 0.958955, 0.914530, 0.795053, 0.773913, 0.941176, 0.806220, 0.932432, 
233.0, 0.838401, 0.955195, 0.723217, 0.937828, 0.723217, 0.932636, 0.765372, 0.721683, 0.955195, 0.731514, 0.955195, 0.911663, 0.795053, 0.773913, 0.936223, 0.806220, 0.927862, 
236.0, 0.837319, 0.955195, 0.723217, 0.934986, 0.723217, 0.932636, 0.765372, 0.721683, 0.955195, 0.731514, 0.955195, 0.911663, 0.795053, 0.773913, 0.936223, 0.803828, 0.927862, 
237.0, 0.836237, 0.955195, 0.720467, 0.934986, 0.720467, 0.932636, 0.763379, 0.718447, 0.955195, 0.728873, 0.955195, 0.911663, 0.795053, 0.773913, 0.936223, 0.803828, 0.927862, 
238.0, 0.835155, 0.955195, 0.717717, 0.934986, 0.717717, 0.932636, 0.761386, 0.715210, 0.955195, 0.726232, 0.955195, 0.911663, 0.795053, 0.773913, 0.936223, 0.803828, 0.927862, 
239.0, 0.834073, 0.955195, 0.717717, 0.932144, 0.717717, 0.932636, 0.761386, 0.715210, 0.955195, 0.726232, 0.955195, 0.911663, 0.795053, 0.773913, 0.936223, 0.803828, 0.927862, 
242.0, 0.830828, 0.955195, 0.709467, 0.932144, 0.709467, 0.932636, 0.755406, 0.708738, 0.955195, 0.718310, 0.955195, 0.911663, 0.787986, 0.773913, 0.936223, 0.799043, 0.927862, 
243.0, 0.828664, 0.947673, 0.709467, 0.926460, 0.709467, 0.929244, 0.755406, 0.708738, 0.947673, 0.718310, 0.947673, 0.905929, 0.787986, 0.773913, 0.936223, 0.799043, 0.927862, 
245.0, 0.827583, 0.947673, 0.706717, 0.926460, 0.706717, 0.929244, 0.753413, 0.705502, 0.947673, 0.715669, 0.947673, 0.905929, 0.787986, 0.773913, 0.936223, 0.799043, 0.927862, 
248.0, 0.825419, 0.947673, 0.703968, 0.923618, 0.703968, 0.929244, 0.751420, 0.702265, 0.947673, 0.713028, 0.947673, 0.905929, 0.787986, 0.773913, 0.936223, 0.796651, 0.927862, 
251.0, 0.824337, 0.947673, 0.701218, 0.923618, 0.701218, 0.929244, 0.749427, 0.699029, 0.947673, 0.710387, 0.947673, 0.905929, 0.784452, 0.769565, 0.936223, 0.794258, 0.927862, 
252.0, 0.823255, 0.947673, 0.701218, 0.923618, 0.701218, 0.929244, 0.747434, 0.699029, 0.947673, 0.710387, 0.947673, 0.903062, 0.784452, 0.769565, 0.936223, 0.794258, 0.923291, 
253.0, 0.822173, 0.947673, 0.701218, 0.920776, 0.701218, 0.929244, 0.747434, 0.699029, 0.947673, 0.710387, 0.947673, 0.903062, 0.784452, 0.769565, 0.936223, 0.791866, 0.923291, 
255.0, 0.820010, 0.947673, 0.695718, 0.920776, 0.695718, 0.929244, 0.743447, 0.695793, 0.947673, 0.705106, 0.947673, 0.900196, 0.780919, 0.765217, 0.936223, 0.789474, 0.923291, 
256.0, 0.818928, 0.947673, 0.692968, 0.920776, 0.692968, 0.929244, 0.741454, 0.692557, 0.947673, 0.702465, 0.947673, 0.900196, 0.780919, 0.765217, 0.936223, 0.789474, 0.923291, 
259.0, 0.817846, 0.947673, 0.692968, 0.920776, 0.692968, 0.929244, 0.739461, 0.692557, 0.947673, 0.702465, 0.947673, 0.900196, 0.777385, 0.760870, 0.936223, 0.787081, 0.923291, 
260.0, 0.815683, 0.947673, 0.687468, 0.920776, 0.687468, 0.929244, 0.735475, 0.686084, 0.947673, 0.697183, 0.947673, 0.900196, 0.770318, 0.756522, 0.936223, 0.782297, 0.923291, 
263.0, 0.814601, 0.947673, 0.687468, 0.920776, 0.687468, 0.929244, 0.733481, 0.686084, 0.947673, 0.697183, 0.947673, 0.900196, 0.766784, 0.752174, 0.936223, 0.779904, 0.923291, 
