time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
1064.0, 0.970282, 0.942857, 0.977167, 0.955556, 0.982906, 0.976738, 0.982906, 0.942606, 1.000000, 1.000000, 0.920722, 1.000000, 0.927381, 
1072.0, 0.966550, 0.928571, 0.977167, 0.932804, 0.982906, 0.964826, 0.982906, 0.942606, 1.000000, 1.000000, 0.920722, 1.000000, 0.927381, 
1075.0, 0.962819, 0.914286, 0.977167, 0.910053, 0.982906, 0.952915, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1089.0, 0.962819, 0.914286, 0.977167, 0.910053, 0.982906, 0.952915, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1155.0, 0.962819, 0.914286, 0.977167, 0.910053, 0.982906, 0.952915, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1175.0, 0.959058, 0.899773, 0.977167, 0.910053, 0.982906, 0.940853, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1298.0, 0.959058, 0.899773, 0.977167, 0.910053, 0.982906, 0.940853, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1313.0, 0.959058, 0.899773, 0.977167, 0.910053, 0.982906, 0.940853, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1645.0, 0.959058, 0.899773, 0.977167, 0.910053, 0.982906, 0.940853, 0.982906, 0.928105, 1.000000, 1.000000, 0.900706, 1.000000, 0.902976, 
1647.0, 0.955252, 0.885023, 0.977167, 0.886104, 0.982906, 0.928308, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
1775.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
1820.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
1881.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
1948.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
1993.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2010.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2072.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2157.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2166.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2245.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2262.0, 0.951446, 0.870272, 0.977167, 0.886104, 0.982906, 0.915763, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2265.0, 0.947482, 0.854156, 0.977167, 0.886104, 0.982906, 0.902681, 0.982906, 0.912636, 1.000000, 1.000000, 0.879760, 1.000000, 0.902976, 
2268.0, 0.943517, 0.854156, 0.977167, 0.886104, 0.982906, 0.902681, 0.982906, 0.912636, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2293.0, 0.939553, 0.838040, 0.977167, 0.860787, 0.982906, 0.889599, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2542.0, 0.939553, 0.838040, 0.977167, 0.860787, 0.982906, 0.889599, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2831.0, 0.939553, 0.838040, 0.977167, 0.860787, 0.982906, 0.889599, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2854.0, 0.939553, 0.838040, 0.977167, 0.860787, 0.982906, 0.889599, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2896.0, 0.939553, 0.838040, 0.977167, 0.860787, 0.982906, 0.889599, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2933.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
2949.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3017.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3022.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3033.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3101.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3148.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3247.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3336.0, 0.935520, 0.821608, 0.977167, 0.834702, 0.982906, 0.876321, 0.982906, 0.896339, 0.975000, 0.971429, 0.879760, 0.986301, 0.902976, 
3377.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3394.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3404.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3543.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3565.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3686.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3715.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3757.0, 0.931344, 0.803747, 0.977167, 0.834702, 0.982906, 0.862187, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3758.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3772.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3780.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3802.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3844.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3888.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3911.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3916.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
3930.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
4022.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
4084.0, 0.927012, 0.803747, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.896339, 0.950000, 0.971429, 0.879760, 0.986301, 0.902976, 
4086.0, 0.922468, 0.785055, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.875968, 0.950000, 0.971429, 0.853884, 0.986301, 0.872877, 
4103.0, 0.917924, 0.766363, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.875968, 0.950000, 0.971429, 0.853884, 0.986301, 0.872877, 
4115.0, 0.917924, 0.766363, 0.970652, 0.803788, 0.982906, 0.847322, 0.982906, 0.875968, 0.950000, 0.971429, 0.853884, 0.986301, 0.872877, 
4126.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4179.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4183.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4190.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4296.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4309.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4393.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4424.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4476.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4504.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4594.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4676.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4767.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4772.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4806.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4828.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4930.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
4996.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5103.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5269.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5356.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5365.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5455.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5491.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5514.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5540.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5608.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5719.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5750.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5794.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5804.0, 0.913357, 0.766363, 0.963619, 0.803788, 0.972773, 0.847322, 0.972773, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5930.0, 0.907953, 0.766363, 0.955239, 0.803788, 0.961843, 0.847322, 0.961843, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5948.0, 0.907953, 0.766363, 0.955239, 0.803788, 0.961843, 0.847322, 0.961843, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 
5980.0, 0.907953, 0.766363, 0.955239, 0.803788, 0.961843, 0.847322, 0.961843, 0.875968, 0.950000, 0.971429, 0.853884, 0.971797, 0.872877, 

