time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
11.0, 0.955791, 0.871829, 0.973613, 0.921796, 0.971837, 0.923038, 0.967189, 0.939448, 0.960068, 0.949883, 0.964038, 0.921916, 0.967189, 0.949012, 0.960157, 1.000000, 0.941130, 0.987730, 0.944399, 0.978288, 0.893833, 0.993007, 0.927895, 0.966495, 0.951725, 0.963747, 0.943732, 0.954984, 0.910503, 0.966304, 0.949314, 0.958770, 0.964207, 
12.0, 0.954455, 0.860047, 0.973613, 0.914538, 0.971837, 0.916965, 0.967189, 0.934679, 0.960068, 0.945604, 0.964038, 0.916933, 0.967189, 0.945751, 0.960157, 1.000000, 0.941130, 0.987730, 0.944399, 0.978288, 0.893833, 0.993007, 0.920589, 0.966495, 0.949754, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.947232, 0.958770, 0.964207, 
13.0, 0.950422, 0.860047, 0.973613, 0.900021, 0.971837, 0.904820, 0.967189, 0.925093, 0.957772, 0.937008, 0.964038, 0.906911, 0.967189, 0.939160, 0.957865, 1.000000, 0.941130, 0.987730, 0.929870, 0.978288, 0.893833, 0.993007, 0.920589, 0.962082, 0.945797, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.940959, 0.958770, 0.960014, 
14.0, 0.950422, 0.860047, 0.973613, 0.900021, 0.971837, 0.904820, 0.967189, 0.925093, 0.957772, 0.937008, 0.964038, 0.906911, 0.967189, 0.939160, 0.957865, 1.000000, 0.941130, 0.987730, 0.929870, 0.978288, 0.893833, 0.993007, 0.920589, 0.962082, 0.945797, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.940959, 0.958770, 0.960014, 
16.0, 0.950422, 0.860047, 0.973613, 0.900021, 0.971837, 0.904820, 0.967189, 0.925093, 0.957772, 0.937008, 0.964038, 0.906911, 0.967189, 0.939160, 0.957865, 1.000000, 0.941130, 0.987730, 0.929870, 0.978288, 0.893833, 0.993007, 0.920589, 0.962082, 0.945797, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.940959, 0.958770, 0.960014, 
17.0, 0.946354, 0.847934, 0.973613, 0.885267, 0.971837, 0.892509, 0.967189, 0.915406, 0.957772, 0.923994, 0.964038, 0.896778, 0.967189, 0.929169, 0.957865, 1.000000, 0.941130, 0.987730, 0.915341, 0.978288, 0.874402, 0.993007, 0.905741, 0.962082, 0.939849, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.934644, 0.950286, 0.960014, 
18.0, 0.944995, 0.847934, 0.970173, 0.885267, 0.968910, 0.892509, 0.964554, 0.915406, 0.955447, 0.923994, 0.964038, 0.896778, 0.964554, 0.929169, 0.955546, 1.000000, 0.941130, 0.987730, 0.915341, 0.978288, 0.874402, 0.993007, 0.905741, 0.962082, 0.937862, 0.963747, 0.924858, 0.954984, 0.887740, 0.966304, 0.932529, 0.950286, 0.960014, 
19.0, 0.943625, 0.835645, 0.970173, 0.877827, 0.968910, 0.886311, 0.964554, 0.910537, 0.955447, 0.919635, 0.964038, 0.891683, 0.964554, 0.925827, 0.955546, 1.000000, 0.920670, 0.987730, 0.900812, 0.978288, 0.874402, 0.993007, 0.898317, 0.962082, 0.935866, 0.963747, 0.905983, 0.954984, 0.864977, 0.966304, 0.930395, 0.950286, 0.960014, 
20.0, 0.940878, 0.811067, 0.970173, 0.862949, 0.968910, 0.873915, 0.964554, 0.900798, 0.955447, 0.910918, 0.964038, 0.881492, 0.964554, 0.919142, 0.955546, 1.000000, 0.920670, 0.987730, 0.900812, 0.978288, 0.874402, 0.993007, 0.883469, 0.962082, 0.931867, 0.963747, 0.905983, 0.954984, 0.864977, 0.966304, 0.926127, 0.941647, 0.960014, 
21.0, 0.938127, 0.811067, 0.970173, 0.862949, 0.968910, 0.867717, 0.964554, 0.891060, 0.955447, 0.902202, 0.964038, 0.876397, 0.964554, 0.912457, 0.955546, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.874402, 0.993007, 0.876045, 0.962082, 0.929863, 0.963747, 0.905983, 0.954984, 0.842215, 0.962327, 0.923993, 0.941647, 0.955631, 
22.0, 0.936751, 0.811067, 0.970173, 0.862949, 0.968910, 0.867717, 0.961867, 0.891060, 0.953082, 0.902202, 0.959753, 0.876397, 0.961867, 0.912457, 0.953187, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.876045, 0.962082, 0.927859, 0.963747, 0.905983, 0.950643, 0.842215, 0.962327, 0.921859, 0.941647, 0.955631, 
23.0, 0.935374, 0.798778, 0.970173, 0.855510, 0.968910, 0.861519, 0.961867, 0.886191, 0.953082, 0.897843, 0.959753, 0.871302, 0.961867, 0.909115, 0.953187, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.925855, 0.963747, 0.905983, 0.950643, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
24.0, 0.935374, 0.798778, 0.970173, 0.855510, 0.968910, 0.861519, 0.961867, 0.886191, 0.953082, 0.897843, 0.959753, 0.871302, 0.961867, 0.909115, 0.953187, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.925855, 0.963747, 0.905983, 0.950643, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
25.0, 0.935374, 0.798778, 0.970173, 0.855510, 0.968910, 0.861519, 0.961867, 0.886191, 0.953082, 0.897843, 0.959753, 0.871302, 0.961867, 0.909115, 0.953187, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.925855, 0.963747, 0.905983, 0.950643, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
26.0, 0.933990, 0.798778, 0.966658, 0.855510, 0.965910, 0.861519, 0.959165, 0.886191, 0.950693, 0.897843, 0.959753, 0.871302, 0.959165, 0.909115, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
27.0, 0.933990, 0.798778, 0.966658, 0.855510, 0.965910, 0.861519, 0.959165, 0.886191, 0.950693, 0.897843, 0.959753, 0.871302, 0.959165, 0.909115, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
28.0, 0.933990, 0.798778, 0.966658, 0.855510, 0.965910, 0.861519, 0.959165, 0.886191, 0.950693, 0.897843, 0.959753, 0.871302, 0.959165, 0.909115, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
29.0, 0.933990, 0.798778, 0.966658, 0.855510, 0.965910, 0.861519, 0.959165, 0.886191, 0.950693, 0.897843, 0.959753, 0.871302, 0.959165, 0.909115, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
30.0, 0.933990, 0.798778, 0.966658, 0.855510, 0.965910, 0.861519, 0.959165, 0.886191, 0.950693, 0.897843, 0.959753, 0.871302, 0.959165, 0.909115, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.993007, 0.868620, 0.962082, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.919725, 0.941647, 0.955631, 
31.0, 0.932590, 0.786489, 0.966658, 0.848071, 0.965910, 0.855321, 0.959165, 0.881295, 0.950693, 0.893463, 0.959753, 0.866206, 0.959165, 0.905760, 0.950804, 1.000000, 0.900211, 0.987730, 0.886282, 0.978288, 0.854529, 0.985484, 0.868620, 0.957319, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.962327, 0.917546, 0.941647, 0.951123, 
32.0, 0.931190, 0.786489, 0.966658, 0.848071, 0.965910, 0.855321, 0.959165, 0.881295, 0.950693, 0.893463, 0.955351, 0.866206, 0.959165, 0.902406, 0.950804, 1.000000, 0.900211, 0.981056, 0.886282, 0.972323, 0.854529, 0.977961, 0.868620, 0.952556, 0.923846, 0.959406, 0.905983, 0.946242, 0.842215, 0.958301, 0.917546, 0.941647, 0.946615, 
33.0, 0.926989, 0.774200, 0.959471, 0.840631, 0.959797, 0.849123, 0.953669, 0.876399, 0.945830, 0.889084, 0.955351, 0.861111, 0.953669, 0.899051, 0.945953, 1.000000, 0.879276, 0.981056, 0.871511, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.917755, 0.950522, 0.886707, 0.937315, 0.819452, 0.954274, 0.913187, 0.941647, 0.946615, 
34.0, 0.925586, 0.774200, 0.959471, 0.840631, 0.959797, 0.849123, 0.953669, 0.876399, 0.943393, 0.889084, 0.955351, 0.861111, 0.953669, 0.899051, 0.943521, 1.000000, 0.879276, 0.981056, 0.871511, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.915720, 0.950522, 0.886707, 0.937315, 0.819452, 0.954274, 0.911008, 0.941647, 0.946615, 
35.0, 0.925586, 0.774200, 0.959471, 0.840631, 0.959797, 0.849123, 0.953669, 0.876399, 0.943393, 0.889084, 0.955351, 0.861111, 0.953669, 0.899051, 0.943521, 1.000000, 0.879276, 0.981056, 0.871511, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.915720, 0.950522, 0.886707, 0.937315, 0.819452, 0.954274, 0.911008, 0.941647, 0.946615, 
37.0, 0.924182, 0.774200, 0.959471, 0.833192, 0.959797, 0.842925, 0.953669, 0.871503, 0.943393, 0.884704, 0.955351, 0.856016, 0.953669, 0.895696, 0.943521, 1.000000, 0.858341, 0.981056, 0.856740, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.913681, 0.950522, 0.867430, 0.937315, 0.796690, 0.954274, 0.908823, 0.932928, 0.946615, 
38.0, 0.922775, 0.774200, 0.959471, 0.833192, 0.956740, 0.842925, 0.950912, 0.871503, 0.940949, 0.884704, 0.955351, 0.856016, 0.950912, 0.895696, 0.941083, 1.000000, 0.858341, 0.981056, 0.856740, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.911641, 0.950522, 0.867430, 0.937315, 0.796690, 0.954274, 0.906633, 0.924209, 0.946615, 
39.0, 0.922775, 0.774200, 0.959471, 0.833192, 0.956740, 0.842925, 0.950912, 0.871503, 0.940949, 0.884704, 0.955351, 0.856016, 0.950912, 0.895696, 0.941083, 1.000000, 0.858341, 0.981056, 0.856740, 0.972323, 0.854529, 0.977961, 0.861132, 0.952556, 0.911641, 0.950522, 0.867430, 0.937315, 0.796690, 0.954274, 0.906633, 0.924209, 0.946615, 
40.0, 0.919953, 0.774200, 0.955877, 0.833192, 0.953674, 0.842925, 0.945384, 0.871503, 0.936048, 0.884704, 0.946422, 0.856016, 0.945384, 0.895696, 0.936194, 0.988372, 0.858341, 0.974290, 0.856740, 0.966283, 0.854529, 0.977961, 0.861132, 0.952556, 0.909597, 0.946081, 0.867430, 0.937315, 0.796690, 0.950231, 0.904432, 0.915407, 0.942064, 
41.0, 0.917114, 0.761713, 0.952270, 0.825686, 0.950597, 0.836681, 0.942611, 0.866551, 0.933591, 0.880280, 0.946422, 0.850828, 0.942611, 0.892278, 0.933743, 0.988372, 0.858341, 0.974290, 0.856740, 0.966283, 0.854529, 0.977961, 0.853579, 0.952556, 0.905500, 0.941618, 0.867430, 0.932809, 0.796690, 0.950231, 0.900021, 0.915407, 0.942064, 
42.0, 0.915692, 0.761713, 0.948663, 0.825686, 0.947521, 0.836681, 0.939839, 0.866551, 0.931134, 0.880280, 0.946422, 0.850828, 0.939839, 0.892278, 0.931293, 0.988372, 0.858341, 0.974290, 0.856740, 0.966283, 0.854529, 0.977961, 0.853579, 0.952556, 0.903447, 0.937155, 0.867430, 0.928303, 0.796690, 0.946135, 0.900021, 0.915407, 0.942064, 
43.0, 0.912835, 0.761713, 0.948663, 0.825686, 0.944434, 0.836681, 0.937059, 0.866551, 0.928664, 0.880280, 0.941915, 0.850828, 0.937059, 0.892278, 0.926365, 0.988372, 0.858341, 0.974290, 0.856740, 0.966283, 0.854529, 0.977961, 0.853579, 0.947621, 0.901389, 0.937155, 0.867430, 0.928303, 0.796690, 0.942021, 0.897804, 0.906605, 0.937401, 
44.0, 0.911404, 0.749226, 0.948663, 0.818180, 0.944434, 0.830438, 0.937059, 0.861542, 0.928664, 0.875812, 0.941915, 0.845640, 0.937059, 0.888833, 0.926365, 0.988372, 0.858341, 0.974290, 0.856740, 0.966283, 0.854529, 0.977961, 0.845957, 0.947621, 0.899331, 0.937155, 0.867430, 0.928303, 0.796690, 0.942021, 0.895581, 0.906605, 0.937401, 
45.0, 0.908542, 0.749226, 0.945028, 0.818180, 0.941338, 0.830438, 0.931481, 0.861542, 0.923712, 0.875812, 0.937409, 0.845640, 0.931481, 0.888833, 0.921425, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.833687, 0.970200, 0.845957, 0.942659, 0.897273, 0.932671, 0.867430, 0.919246, 0.796690, 0.937908, 0.893359, 0.906605, 0.932714, 
46.0, 0.907109, 0.749226, 0.945028, 0.818180, 0.941338, 0.830438, 0.931481, 0.861542, 0.921235, 0.875812, 0.937409, 0.845640, 0.931481, 0.888833, 0.918954, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.833687, 0.970200, 0.845957, 0.942659, 0.895210, 0.932671, 0.867430, 0.919246, 0.796690, 0.937908, 0.891131, 0.906605, 0.932714, 
47.0, 0.905676, 0.749226, 0.945028, 0.818180, 0.941338, 0.830438, 0.931481, 0.861542, 0.918759, 0.875812, 0.937409, 0.845640, 0.931481, 0.888833, 0.916484, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.812845, 0.970200, 0.845957, 0.942659, 0.893147, 0.932671, 0.867430, 0.914718, 0.796690, 0.937908, 0.888904, 0.906605, 0.932714, 
49.0, 0.904239, 0.749226, 0.941379, 0.818180, 0.938231, 0.830438, 0.928684, 0.861542, 0.916276, 0.875812, 0.937409, 0.845640, 0.928684, 0.888833, 0.914007, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.812845, 0.970200, 0.845957, 0.937672, 0.893147, 0.928166, 0.867430, 0.914718, 0.796690, 0.937908, 0.886670, 0.906605, 0.928003, 
50.0, 0.902794, 0.749226, 0.941379, 0.818180, 0.938231, 0.830438, 0.925869, 0.861542, 0.913779, 0.875812, 0.937409, 0.845640, 0.925869, 0.888833, 0.911516, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.791454, 0.970200, 0.845957, 0.937672, 0.891065, 0.928166, 0.867430, 0.910121, 0.796690, 0.933776, 0.886670, 0.906605, 0.928003, 
51.0, 0.902794, 0.749226, 0.941379, 0.818180, 0.938231, 0.830438, 0.925869, 0.861542, 0.913779, 0.875812, 0.937409, 0.845640, 0.925869, 0.888833, 0.911516, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.791454, 0.970200, 0.845957, 0.937672, 0.891065, 0.928166, 0.867430, 0.910121, 0.796690, 0.933776, 0.886670, 0.906605, 0.928003, 
53.0, 0.902794, 0.749226, 0.941379, 0.818180, 0.938231, 0.830438, 0.925869, 0.861542, 0.913779, 0.875812, 0.937409, 0.845640, 0.925869, 0.888833, 0.911516, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.791454, 0.970200, 0.845957, 0.937672, 0.891065, 0.928166, 0.867430, 0.910121, 0.796690, 0.933776, 0.886670, 0.906605, 0.928003, 
54.0, 0.899873, 0.749226, 0.937658, 0.818180, 0.935062, 0.830438, 0.923012, 0.861542, 0.908702, 0.875812, 0.937409, 0.845640, 0.923012, 0.888833, 0.906453, 0.988372, 0.858341, 0.967429, 0.856740, 0.960206, 0.791454, 0.970200, 0.845957, 0.937672, 0.886852, 0.923593, 0.867430, 0.905501, 0.796690, 0.933776, 0.882100, 0.906605, 0.928003, 
55.0, 0.895483, 0.736309, 0.937658, 0.802742, 0.931881, 0.817662, 0.920145, 0.851346, 0.906157, 0.866736, 0.937409, 0.835003, 0.920145, 0.881834, 0.903913, 0.988372, 0.858341, 0.967429, 0.840874, 0.960206, 0.791454, 0.970200, 0.838124, 0.932630, 0.882629, 0.923593, 0.867430, 0.900858, 0.796690, 0.933776, 0.875226, 0.906605, 0.923244, 
57.0, 0.894015, 0.736309, 0.933893, 0.802742, 0.928679, 0.817662, 0.917261, 0.851346, 0.903597, 0.866736, 0.932768, 0.835003, 0.917261, 0.881834, 0.901360, 0.976170, 0.858341, 0.960368, 0.840874, 0.953971, 0.791454, 0.970200, 0.838124, 0.932630, 0.880513, 0.918976, 0.867430, 0.896190, 0.796690, 0.933776, 0.872935, 0.906605, 0.923244, 
58.0, 0.892545, 0.723391, 0.933893, 0.795024, 0.928679, 0.811274, 0.917261, 0.846248, 0.903597, 0.862198, 0.932768, 0.829684, 0.917261, 0.878335, 0.901360, 0.976170, 0.858341, 0.960368, 0.840874, 0.953971, 0.791454, 0.970200, 0.830291, 0.932630, 0.878396, 0.918976, 0.867430, 0.896190, 0.796690, 0.933776, 0.870644, 0.906605, 0.923244, 
59.0, 0.892545, 0.723391, 0.933893, 0.795024, 0.928679, 0.811274, 0.917261, 0.846248, 0.903597, 0.862198, 0.932768, 0.829684, 0.917261, 0.878335, 0.901360, 0.976170, 0.858341, 0.960368, 0.840874, 0.953971, 0.791454, 0.970200, 0.830291, 0.932630, 0.878396, 0.918976, 0.867430, 0.896190, 0.796690, 0.933776, 0.870644, 0.906605, 0.923244, 
60.0, 0.891069, 0.723391, 0.933893, 0.795024, 0.928679, 0.804886, 0.917261, 0.841150, 0.903597, 0.857660, 0.932768, 0.824366, 0.917261, 0.874835, 0.901360, 0.976170, 0.835753, 0.960368, 0.825009, 0.953971, 0.791454, 0.970200, 0.822458, 0.932630, 0.876274, 0.918976, 0.846274, 0.896190, 0.772548, 0.933776, 0.868347, 0.906605, 0.923244, 
61.0, 0.891069, 0.723391, 0.933893, 0.795024, 0.928679, 0.804886, 0.917261, 0.841150, 0.903597, 0.857660, 0.932768, 0.824366, 0.917261, 0.874835, 0.901360, 0.976170, 0.835753, 0.960368, 0.825009, 0.953971, 0.791454, 0.970200, 0.822458, 0.932630, 0.876274, 0.918976, 0.846274, 0.896190, 0.772548, 0.933776, 0.868347, 0.906605, 0.923244, 
62.0, 0.888109, 0.723391, 0.933893, 0.795024, 0.928679, 0.798498, 0.914340, 0.836052, 0.901008, 0.853123, 0.928081, 0.819047, 0.914340, 0.871322, 0.898777, 0.976170, 0.835753, 0.960368, 0.825009, 0.953971, 0.747485, 0.970200, 0.822458, 0.932630, 0.872010, 0.918976, 0.846274, 0.896190, 0.772548, 0.933776, 0.863728, 0.888473, 0.923244, 
63.0, 0.888109, 0.723391, 0.933893, 0.795024, 0.928679, 0.798498, 0.914340, 0.836052, 0.901008, 0.853123, 0.928081, 0.819047, 0.914340, 0.871322, 0.898777, 0.976170, 0.835753, 0.960368, 0.825009, 0.953971, 0.747485, 0.970200, 0.822458, 0.932630, 0.872010, 0.918976, 0.846274, 0.896190, 0.772548, 0.933776, 0.863728, 0.888473, 0.923244, 
64.0, 0.888109, 0.723391, 0.933893, 0.795024, 0.928679, 0.798498, 0.914340, 0.836052, 0.901008, 0.853123, 0.928081, 0.819047, 0.914340, 0.871322, 0.898777, 0.976170, 0.835753, 0.960368, 0.825009, 0.953971, 0.747485, 0.970200, 0.822458, 0.932630, 0.872010, 0.918976, 0.846274, 0.896190, 0.772548, 0.933776, 0.863728, 0.888473, 0.923244, 
65.0, 0.886616, 0.723391, 0.933893, 0.795024, 0.928679, 0.798498, 0.914340, 0.830923, 0.901008, 0.848560, 0.928081, 0.819047, 0.914340, 0.867780, 0.898777, 0.976170, 0.813165, 0.960368, 0.808832, 0.953971, 0.747485, 0.970200, 0.822458, 0.932630, 0.869862, 0.918976, 0.825117, 0.896190, 0.772548, 0.929531, 0.863728, 0.888473, 0.923244, 
66.0, 0.885121, 0.723391, 0.933893, 0.795024, 0.925397, 0.798498, 0.911390, 0.830923, 0.898389, 0.848560, 0.923321, 0.819047, 0.911390, 0.867780, 0.896165, 0.976170, 0.813165, 0.953092, 0.808832, 0.947653, 0.747485, 0.970200, 0.822458, 0.927449, 0.869862, 0.918976, 0.825117, 0.891498, 0.772548, 0.925287, 0.863728, 0.888473, 0.918359, 
68.0, 0.882126, 0.710473, 0.933893, 0.787229, 0.925397, 0.792006, 0.911390, 0.825762, 0.898389, 0.843974, 0.923321, 0.813623, 0.911390, 0.860667, 0.896165, 0.976170, 0.790577, 0.953092, 0.792655, 0.947653, 0.747485, 0.970200, 0.806488, 0.927449, 0.865545, 0.918976, 0.803960, 0.891498, 0.772548, 0.925287, 0.861381, 0.888473, 0.918359, 
69.0, 0.880628, 0.710473, 0.933893, 0.787229, 0.925397, 0.792006, 0.911390, 0.820601, 0.898389, 0.839387, 0.923321, 0.813623, 0.911390, 0.857110, 0.896165, 0.976170, 0.790577, 0.953092, 0.792655, 0.947653, 0.747485, 0.962182, 0.806488, 0.922268, 0.865545, 0.918976, 0.803960, 0.891498, 0.772548, 0.921042, 0.861381, 0.888473, 0.913474, 
70.0, 0.879131, 0.697555, 0.933893, 0.779435, 0.925397, 0.785514, 0.911390, 0.815440, 0.898389, 0.834800, 0.923321, 0.808199, 0.911390, 0.853554, 0.896165, 0.976170, 0.790577, 0.953092, 0.792655, 0.947653, 0.747485, 0.962182, 0.798503, 0.922268, 0.863387, 0.918976, 0.803960, 0.891498, 0.772548, 0.921042, 0.859034, 0.888473, 0.913474, 
71.0, 0.877633, 0.697555, 0.930018, 0.779435, 0.922116, 0.785514, 0.908441, 0.815440, 0.895770, 0.834800, 0.918562, 0.808199, 0.908441, 0.853554, 0.893552, 0.976170, 0.790577, 0.945817, 0.792655, 0.941336, 0.747485, 0.962182, 0.798503, 0.922268, 0.861228, 0.914311, 0.803960, 0.886806, 0.772548, 0.916798, 0.859034, 0.888473, 0.913474, 
72.0, 0.877633, 0.697555, 0.930018, 0.779435, 0.922116, 0.785514, 0.908441, 0.815440, 0.895770, 0.834800, 0.918562, 0.808199, 0.908441, 0.853554, 0.893552, 0.976170, 0.790577, 0.945817, 0.792655, 0.941336, 0.747485, 0.962182, 0.798503, 0.922268, 0.861228, 0.914311, 0.803960, 0.886806, 0.772548, 0.916798, 0.859034, 0.888473, 0.913474, 
