time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
25.0, 0.981537, 0.861111, 0.997625, 0.911765, 0.997802, 0.929388, 0.997802, 0.937125, 0.997802, 0.945193, 0.997802, 0.950607, 0.997859, 0.939042, 0.997840, 0.952843, 0.997859, 0.901587, 0.997763, 0.950683, 0.997840, 0.958181, 0.997840, 0.961119, 0.997763, 0.947059, 0.997717, 0.960159, 0.997783, 0.964931, 0.997840, 0.963959, 0.997859, 0.997817, 0.882353, 0.997912, 0.903846, 
26.0, 0.980560, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.941176, 0.997717, 0.957082, 0.997783, 0.962733, 0.997840, 0.961951, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
27.0, 0.980560, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.941176, 0.997717, 0.957082, 0.997783, 0.962733, 0.997840, 0.961951, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
35.0, 0.979582, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.935257, 0.997717, 0.953994, 0.997783, 0.960530, 0.997840, 0.959938, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
38.0, 0.979582, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.935257, 0.997717, 0.953994, 0.997783, 0.960530, 0.997840, 0.959938, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
39.0, 0.979582, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.935257, 0.997717, 0.953994, 0.997783, 0.960530, 0.997840, 0.959938, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
40.0, 0.979582, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.935257, 0.997717, 0.953994, 0.997783, 0.960530, 0.997840, 0.959938, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
41.0, 0.979582, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.931407, 0.997840, 0.948551, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.935257, 0.997717, 0.953994, 0.997783, 0.960530, 0.997840, 0.959938, 0.997859, 0.997817, 0.852941, 0.997912, 0.884615, 
42.0, 0.978598, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.923645, 0.997840, 0.944219, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.929338, 0.997717, 0.950887, 0.997783, 0.958317, 0.997840, 0.957913, 0.997859, 0.997817, 0.823529, 0.997912, 0.865385, 
44.0, 0.977612, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.929250, 0.997802, 0.939095, 0.997802, 0.945112, 0.997859, 0.923645, 0.997840, 0.944219, 0.997859, 0.901587, 0.997763, 0.940780, 0.997840, 0.953507, 0.997840, 0.957212, 0.997763, 0.929338, 0.997717, 0.950887, 0.997783, 0.958317, 0.997840, 0.957913, 0.997859, 0.997817, 0.823529, 0.997912, 0.865385, 
46.0, 0.975641, 0.861111, 0.997625, 0.897059, 0.997802, 0.919286, 0.997802, 0.921239, 0.997802, 0.926738, 0.997802, 0.933928, 0.997859, 0.923645, 0.997840, 0.935557, 0.997859, 0.887500, 0.997763, 0.940780, 0.997840, 0.948740, 0.997840, 0.953240, 0.997763, 0.923418, 0.997717, 0.944672, 0.997783, 0.953890, 0.997840, 0.953863, 0.997859, 0.997817, 0.823529, 0.997912, 0.865385, 
47.0, 0.974653, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.873185, 0.997763, 0.940780, 0.997840, 0.943924, 0.997840, 0.949251, 0.997763, 0.917461, 0.997717, 0.941544, 0.997783, 0.951667, 0.997840, 0.951829, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
49.0, 0.974653, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.873185, 0.997763, 0.940780, 0.997840, 0.943924, 0.997840, 0.949251, 0.997763, 0.917461, 0.997717, 0.941544, 0.997783, 0.951667, 0.997840, 0.951829, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
52.0, 0.973658, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.858871, 0.997763, 0.930664, 0.997840, 0.939108, 0.997840, 0.949251, 0.997763, 0.911503, 0.997717, 0.938416, 0.997783, 0.949443, 0.997840, 0.949782, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
53.0, 0.973658, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.858871, 0.997763, 0.930664, 0.997840, 0.939108, 0.997840, 0.949251, 0.997763, 0.911503, 0.997717, 0.938416, 0.997783, 0.949443, 0.997840, 0.949782, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
54.0, 0.973658, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.858871, 0.997763, 0.930664, 0.997840, 0.939108, 0.997840, 0.949251, 0.997763, 0.911503, 0.997717, 0.938416, 0.997783, 0.949443, 0.997840, 0.949782, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
55.0, 0.973658, 0.861111, 0.997625, 0.881854, 0.997802, 0.908839, 0.997802, 0.913087, 0.997802, 0.920476, 0.997802, 0.928267, 0.997859, 0.915818, 0.997840, 0.931185, 0.997859, 0.858871, 0.997763, 0.930664, 0.997840, 0.939108, 0.997840, 0.949251, 0.997763, 0.911503, 0.997717, 0.938416, 0.997783, 0.949443, 0.997840, 0.949782, 0.997859, 0.997817, 0.794118, 0.997912, 0.846154, 
56.0, 0.972659, 0.861111, 0.997625, 0.881854, 0.997802, 0.898393, 0.997802, 0.904934, 0.997802, 0.914215, 0.997802, 0.922573, 0.997859, 0.907990, 0.997840, 0.926793, 0.997859, 0.858871, 0.997763, 0.920549, 0.997840, 0.934292, 0.997840, 0.945263, 0.997763, 0.911503, 0.997717, 0.938416, 0.997783, 0.947220, 0.997840, 0.947726, 0.997859, 0.997817, 0.794118, 0.997912, 0.826923, 
58.0, 0.971658, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.844556, 0.997763, 0.920549, 0.997840, 0.929451, 0.997840, 0.941258, 0.997763, 0.905546, 0.997717, 0.935277, 0.997783, 0.944991, 0.997840, 0.945666, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
59.0, 0.971658, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.844556, 0.997763, 0.920549, 0.997840, 0.929451, 0.997840, 0.941258, 0.997763, 0.905546, 0.997717, 0.935277, 0.997783, 0.944991, 0.997840, 0.945666, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
60.0, 0.971658, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.844556, 0.997763, 0.920549, 0.997840, 0.929451, 0.997840, 0.941258, 0.997763, 0.905546, 0.997717, 0.935277, 0.997783, 0.944991, 0.997840, 0.945666, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
61.0, 0.970654, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.830242, 0.997763, 0.910433, 0.997840, 0.924610, 0.997840, 0.937252, 0.997763, 0.899549, 0.997717, 0.932128, 0.997783, 0.942757, 0.997840, 0.943597, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
62.0, 0.970654, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.830242, 0.997763, 0.910433, 0.997840, 0.924610, 0.997840, 0.937252, 0.997763, 0.899549, 0.997717, 0.932128, 0.997783, 0.942757, 0.997840, 0.943597, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
63.0, 0.970654, 0.831418, 0.997625, 0.866650, 0.997802, 0.887824, 0.997802, 0.896707, 0.997802, 0.907910, 0.997802, 0.916842, 0.997859, 0.900095, 0.997840, 0.922379, 0.997859, 0.830242, 0.997763, 0.910433, 0.997840, 0.924610, 0.997840, 0.937252, 0.997763, 0.899549, 0.997717, 0.932128, 0.997783, 0.942757, 0.997840, 0.943597, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
64.0, 0.969647, 0.801724, 0.997625, 0.851446, 0.997802, 0.877254, 0.997802, 0.888481, 0.997802, 0.901605, 0.997802, 0.911112, 0.997859, 0.892199, 0.997840, 0.917966, 0.997859, 0.815927, 0.997763, 0.900317, 0.997840, 0.919769, 0.997840, 0.933247, 0.997763, 0.893552, 0.997717, 0.928969, 0.997783, 0.940512, 0.997840, 0.941518, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
65.0, 0.968641, 0.772031, 0.997625, 0.836241, 0.997802, 0.866685, 0.997802, 0.880254, 0.997802, 0.895300, 0.997802, 0.905382, 0.997859, 0.884304, 0.997840, 0.913553, 0.997859, 0.801613, 0.997763, 0.900317, 0.997840, 0.914928, 0.997840, 0.929242, 0.997763, 0.887555, 0.997717, 0.925809, 0.997783, 0.938268, 0.997840, 0.939440, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
66.0, 0.968641, 0.772031, 0.997625, 0.836241, 0.997802, 0.866685, 0.997802, 0.880254, 0.997802, 0.895300, 0.997802, 0.905382, 0.997859, 0.884304, 0.997840, 0.913553, 0.997859, 0.801613, 0.997763, 0.900317, 0.997840, 0.914928, 0.997840, 0.929242, 0.997763, 0.887555, 0.997717, 0.925809, 0.997783, 0.938268, 0.997840, 0.939440, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
67.0, 0.968641, 0.772031, 0.997625, 0.836241, 0.997802, 0.866685, 0.997802, 0.880254, 0.997802, 0.895300, 0.997802, 0.905382, 0.997859, 0.884304, 0.997840, 0.913553, 0.997859, 0.801613, 0.997763, 0.900317, 0.997840, 0.914928, 0.997840, 0.929242, 0.997763, 0.887555, 0.997717, 0.925809, 0.997783, 0.938268, 0.997840, 0.939440, 0.997859, 0.997817, 0.764706, 0.997912, 0.807692, 
68.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
69.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
70.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
73.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
74.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
75.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
76.0, 0.966614, 0.742337, 0.997625, 0.805833, 0.997802, 0.845546, 0.997802, 0.863801, 0.997802, 0.882690, 0.997802, 0.893921, 0.997859, 0.868513, 0.997840, 0.904726, 0.997859, 0.787298, 0.997763, 0.890201, 0.997840, 0.905246, 0.997840, 0.921196, 0.997763, 0.881517, 0.997717, 0.919468, 0.997783, 0.933768, 0.997840, 0.935274, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
77.0, 0.965588, 0.712644, 0.997625, 0.790628, 0.997802, 0.834843, 0.997802, 0.855495, 0.997802, 0.876340, 0.997802, 0.888117, 0.997859, 0.860545, 0.997840, 0.900269, 0.997859, 0.787298, 0.997763, 0.879969, 0.997840, 0.900353, 0.997840, 0.917138, 0.997763, 0.875479, 0.997717, 0.916275, 0.997783, 0.931501, 0.997840, 0.933177, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
80.0, 0.965588, 0.712644, 0.997625, 0.790628, 0.997802, 0.834843, 0.997802, 0.855495, 0.997802, 0.876340, 0.997802, 0.888117, 0.997859, 0.860545, 0.997840, 0.900269, 0.997859, 0.787298, 0.997763, 0.879969, 0.997840, 0.900353, 0.997840, 0.917138, 0.997763, 0.875479, 0.997717, 0.916275, 0.997783, 0.931501, 0.997840, 0.933177, 0.997859, 0.997817, 0.735294, 0.997912, 0.788462, 
81.0, 0.964560, 0.712644, 0.997625, 0.775424, 0.997802, 0.824140, 0.997802, 0.855495, 0.997802, 0.869989, 0.997802, 0.882312, 0.997859, 0.852577, 0.997840, 0.895813, 0.997859, 0.772719, 0.997763, 0.879969, 0.997840, 0.900353, 0.997840, 0.913080, 0.997763, 0.875479, 0.997717, 0.913082, 0.997783, 0.929235, 0.997840, 0.931080, 0.997859, 0.997817, 0.705882, 0.997912, 0.769231, 
82.0, 0.962501, 0.712644, 0.997625, 0.745015, 0.997802, 0.802734, 0.997802, 0.838883, 0.997802, 0.857289, 0.997802, 0.870702, 0.997859, 0.836641, 0.997840, 0.886899, 0.997859, 0.772719, 0.997763, 0.869736, 0.997840, 0.890567, 0.997840, 0.909022, 0.997763, 0.863404, 0.997717, 0.906697, 0.997783, 0.924702, 0.997840, 0.926886, 0.997859, 0.997817, 0.676471, 0.997912, 0.750000, 
84.0, 0.961469, 0.712644, 0.997625, 0.745015, 0.997802, 0.802734, 0.997802, 0.838883, 0.997802, 0.857289, 0.997802, 0.870702, 0.995559, 0.836641, 0.995520, 0.886899, 0.995559, 0.772719, 0.995364, 0.869736, 0.995520, 0.890567, 0.995520, 0.909022, 0.995364, 0.863404, 0.995266, 0.906697, 0.995396, 0.924702, 0.995520, 0.926886, 0.995559, 0.995496, 0.676471, 0.995680, 0.750000, 
85.0, 0.960435, 0.712644, 0.997625, 0.745015, 0.997802, 0.802734, 0.997802, 0.838883, 0.997802, 0.857289, 0.997802, 0.870702, 0.995559, 0.836641, 0.995520, 0.886899, 0.995559, 0.772719, 0.995364, 0.869736, 0.995520, 0.890567, 0.995520, 0.909022, 0.995364, 0.857323, 0.995266, 0.903493, 0.995396, 0.922424, 0.995520, 0.924779, 0.995559, 0.995496, 0.676471, 0.995680, 0.750000, 
86.0, 0.960435, 0.712644, 0.997625, 0.745015, 0.997802, 0.802734, 0.997802, 0.838883, 0.997802, 0.857289, 0.997802, 0.870702, 0.995559, 0.836641, 0.995520, 0.886899, 0.995559, 0.772719, 0.995364, 0.869736, 0.995520, 0.890567, 0.995520, 0.909022, 0.995364, 0.857323, 0.995266, 0.903493, 0.995396, 0.922424, 0.995520, 0.924779, 0.995559, 0.995496, 0.676471, 0.995680, 0.750000, 
