time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, r20_l, r20_r, r21_l, r21_r, r22_l, r22_r, r23_l, r23_r, 
12.0, 0.911111, 0.838710, 0.944444, 0.842105, 0.969697, 0.853933, 0.961538, 0.869347, 0.957447, 0.875000, 0.935673, 0.880866, 0.930070, 0.885906, 0.965517, 0.886447, 0.943005, 0.888502, 0.929078, 0.898964, 0.912698, 0.967213, 0.839286, 0.985915, 0.839286, 0.948718, 0.839286, 0.937931, 0.839286, 0.940594, 0.854839, 0.915493, 0.833333, 0.909091, 0.882143, 0.945946, 0.820000, 0.949416, 0.861538, 0.940959, 0.843750, 0.929379, 0.857143, 0.912530, 0.894886, 0.901449, 0.938776, 
13.0, 0.903333, 0.838710, 0.944444, 0.824561, 0.969697, 0.842697, 0.942308, 0.864322, 0.943262, 0.870690, 0.923977, 0.873646, 0.916084, 0.882550, 0.948276, 0.886447, 0.943005, 0.881533, 0.921986, 0.893782, 0.904762, 0.967213, 0.821429, 0.985915, 0.821429, 0.948718, 0.821429, 0.937931, 0.821429, 0.935644, 0.838710, 0.910798, 0.833333, 0.901515, 0.875000, 0.945946, 0.820000, 0.949416, 0.861538, 0.937269, 0.843750, 0.918079, 0.857143, 0.900709, 0.889205, 0.895652, 0.931973, 
14.0, 0.900000, 0.838710, 0.944444, 0.824561, 0.969697, 0.842697, 0.942308, 0.864322, 0.936170, 0.870690, 0.918129, 0.873646, 0.916084, 0.882550, 0.948276, 0.886447, 0.932642, 0.881533, 0.921986, 0.893782, 0.896825, 0.967213, 0.821429, 0.971831, 0.821429, 0.948718, 0.821429, 0.931034, 0.821429, 0.930693, 0.838710, 0.901408, 0.833333, 0.893939, 0.875000, 0.935135, 0.820000, 0.937743, 0.861538, 0.926199, 0.843750, 0.909605, 0.857143, 0.893617, 0.889205, 0.895652, 0.931973, 
15.0, 0.897778, 0.838710, 0.944444, 0.824561, 0.969697, 0.842697, 0.942308, 0.864322, 0.929078, 0.870690, 0.912281, 0.873646, 0.909091, 0.882550, 0.939655, 0.886447, 0.932642, 0.881533, 0.914894, 0.893782, 0.892857, 0.967213, 0.821429, 0.971831, 0.821429, 0.948718, 0.821429, 0.931034, 0.821429, 0.925743, 0.838710, 0.896714, 0.833333, 0.890152, 0.875000, 0.935135, 0.820000, 0.933852, 0.861538, 0.926199, 0.843750, 0.903955, 0.857143, 0.888889, 0.889205, 0.895652, 0.925170, 
16.0, 0.886667, 0.838710, 0.944444, 0.824561, 0.969697, 0.831461, 0.932692, 0.859296, 0.921986, 0.866379, 0.900585, 0.870036, 0.895105, 0.879195, 0.931034, 0.882784, 0.917098, 0.878049, 0.900709, 0.891192, 0.880952, 0.967213, 0.821429, 0.971831, 0.821429, 0.931624, 0.821429, 0.924138, 0.821429, 0.915842, 0.838710, 0.887324, 0.833333, 0.878788, 0.871429, 0.918919, 0.820000, 0.922179, 0.861538, 0.911439, 0.843750, 0.884181, 0.857143, 0.872340, 0.886364, 0.889855, 0.911565, 
17.0, 0.878889, 0.806452, 0.916667, 0.807018, 0.939394, 0.831461, 0.913462, 0.854271, 0.907801, 0.857759, 0.888889, 0.862816, 0.881119, 0.872483, 0.913793, 0.875458, 0.906736, 0.871080, 0.886525, 0.886010, 0.873016, 0.967213, 0.803571, 0.957746, 0.803571, 0.914530, 0.803571, 0.910345, 0.803571, 0.905941, 0.822581, 0.877934, 0.814815, 0.871212, 0.864286, 0.913514, 0.800000, 0.906615, 0.846154, 0.896679, 0.812500, 0.872881, 0.842857, 0.860520, 0.880682, 0.884058, 0.897959, 
18.0, 0.866667, 0.774194, 0.916667, 0.807018, 0.939394, 0.820225, 0.903846, 0.839196, 0.900709, 0.844828, 0.883041, 0.851986, 0.874126, 0.855705, 0.905172, 0.853480, 0.901554, 0.864111, 0.879433, 0.867876, 0.869048, 0.950820, 0.803571, 0.943662, 0.803571, 0.905983, 0.803571, 0.903448, 0.803571, 0.900990, 0.822581, 0.873239, 0.796296, 0.867424, 0.853571, 0.908108, 0.780000, 0.898833, 0.815385, 0.885609, 0.781250, 0.864407, 0.814286, 0.851064, 0.860795, 0.875362, 0.891156, 
19.0, 0.856667, 0.774194, 0.916667, 0.807018, 0.939394, 0.797753, 0.894231, 0.824121, 0.893617, 0.831897, 0.877193, 0.841155, 0.867133, 0.842282, 0.896552, 0.842491, 0.901554, 0.853659, 0.872340, 0.857513, 0.865079, 0.950820, 0.803571, 0.943662, 0.803571, 0.905983, 0.803571, 0.903448, 0.803571, 0.896040, 0.822581, 0.868545, 0.796296, 0.863636, 0.842857, 0.908108, 0.780000, 0.894942, 0.800000, 0.881919, 0.781250, 0.858757, 0.800000, 0.841608, 0.849432, 0.866667, 0.884354, 
20.0, 0.848889, 0.774194, 0.916667, 0.789474, 0.939394, 0.775281, 0.894231, 0.804020, 0.893617, 0.810345, 0.877193, 0.823105, 0.867133, 0.828859, 0.896552, 0.827839, 0.901554, 0.836237, 0.872340, 0.841969, 0.865079, 0.950820, 0.785714, 0.943662, 0.785714, 0.905983, 0.785714, 0.903448, 0.785714, 0.896040, 0.806452, 0.868545, 0.777778, 0.863636, 0.825000, 0.908108, 0.760000, 0.894942, 0.784615, 0.881919, 0.781250, 0.858757, 0.785714, 0.839243, 0.835227, 0.849275, 0.884354, 
21.0, 0.845556, 0.774194, 0.916667, 0.789474, 0.939394, 0.775281, 0.894231, 0.798995, 0.893617, 0.806034, 0.877193, 0.819495, 0.867133, 0.822148, 0.896552, 0.820513, 0.901554, 0.832753, 0.872340, 0.836788, 0.865079, 0.950820, 0.785714, 0.943662, 0.785714, 0.905983, 0.785714, 0.903448, 0.785714, 0.896040, 0.806452, 0.868545, 0.777778, 0.863636, 0.821429, 0.908108, 0.760000, 0.894942, 0.784615, 0.881919, 0.781250, 0.858757, 0.785714, 0.839243, 0.829545, 0.843478, 0.884354, 
22.0, 0.837778, 0.774194, 0.916667, 0.771930, 0.939394, 0.775281, 0.894231, 0.798995, 0.893617, 0.806034, 0.871345, 0.815884, 0.860140, 0.818792, 0.887931, 0.820513, 0.896373, 0.825784, 0.865248, 0.831606, 0.861111, 0.950820, 0.767857, 0.943662, 0.767857, 0.905983, 0.767857, 0.903448, 0.767857, 0.896040, 0.790323, 0.868545, 0.777778, 0.859848, 0.817857, 0.897297, 0.760000, 0.883268, 0.769231, 0.874539, 0.750000, 0.850282, 0.771429, 0.827423, 0.826705, 0.837681, 0.877551, 
23.0, 0.831111, 0.709677, 0.916667, 0.736842, 0.939394, 0.775281, 0.894231, 0.788945, 0.893617, 0.797414, 0.871345, 0.808664, 0.860140, 0.808725, 0.887931, 0.809524, 0.886010, 0.818815, 0.865248, 0.823834, 0.853175, 0.950820, 0.732143, 0.943662, 0.732143, 0.905983, 0.732143, 0.896552, 0.732143, 0.891089, 0.758065, 0.863850, 0.740741, 0.852273, 0.810714, 0.891892, 0.700000, 0.879377, 0.723077, 0.870849, 0.718750, 0.844633, 0.728571, 0.822695, 0.818182, 0.828986, 0.877551, 
24.0, 0.824444, 0.709677, 0.916667, 0.736842, 0.939394, 0.775281, 0.875000, 0.778894, 0.872340, 0.788793, 0.853801, 0.801444, 0.846154, 0.802013, 0.870690, 0.802198, 0.870466, 0.811847, 0.851064, 0.818653, 0.841270, 0.918033, 0.732143, 0.915493, 0.732143, 0.888889, 0.732143, 0.882759, 0.732143, 0.876238, 0.758065, 0.849765, 0.740741, 0.840909, 0.803571, 0.875676, 0.700000, 0.863813, 0.723077, 0.859779, 0.718750, 0.833333, 0.728571, 0.813239, 0.812500, 0.823188, 0.863946, 
25.0, 0.817778, 0.709677, 0.916667, 0.736842, 0.939394, 0.764045, 0.875000, 0.773869, 0.872340, 0.780172, 0.853801, 0.794224, 0.846154, 0.791946, 0.870690, 0.791209, 0.870466, 0.804878, 0.851064, 0.810881, 0.841270, 0.918033, 0.732143, 0.915493, 0.732143, 0.888889, 0.732143, 0.882759, 0.732143, 0.876238, 0.758065, 0.845070, 0.740741, 0.837121, 0.796429, 0.870270, 0.700000, 0.859922, 0.723077, 0.856089, 0.718750, 0.830508, 0.728571, 0.808511, 0.803977, 0.817391, 0.863946, 
26.0, 0.807778, 0.645161, 0.916667, 0.701754, 0.939394, 0.752809, 0.865385, 0.758794, 0.865248, 0.767241, 0.847953, 0.776173, 0.839161, 0.775168, 0.862069, 0.776557, 0.854922, 0.787456, 0.843972, 0.797927, 0.829365, 0.918033, 0.696429, 0.915493, 0.696429, 0.880342, 0.696429, 0.875862, 0.696429, 0.861386, 0.725806, 0.830986, 0.703704, 0.825758, 0.778571, 0.854054, 0.680000, 0.844358, 0.707692, 0.841328, 0.687500, 0.819209, 0.714286, 0.799054, 0.789773, 0.805797, 0.857143, 
27.0, 0.800000, 0.612903, 0.916667, 0.684211, 0.939394, 0.741573, 0.855769, 0.748744, 0.858156, 0.758621, 0.842105, 0.768953, 0.832168, 0.768456, 0.853448, 0.772894, 0.844560, 0.780488, 0.836879, 0.790155, 0.821429, 0.918033, 0.678571, 0.901408, 0.678571, 0.863248, 0.678571, 0.868966, 0.678571, 0.851485, 0.709677, 0.826291, 0.685185, 0.818182, 0.771429, 0.843243, 0.660000, 0.832685, 0.692308, 0.826568, 0.656250, 0.807910, 0.700000, 0.789598, 0.784091, 0.797101, 0.843537, 
28.0, 0.792222, 0.612903, 0.916667, 0.666667, 0.939394, 0.741573, 0.855769, 0.743719, 0.851064, 0.750000, 0.836257, 0.761733, 0.832168, 0.761745, 0.853448, 0.765568, 0.839378, 0.773519, 0.836879, 0.784974, 0.813492, 0.918033, 0.660714, 0.887324, 0.660714, 0.863248, 0.660714, 0.862069, 0.660714, 0.846535, 0.693548, 0.816901, 0.666667, 0.810606, 0.764286, 0.827027, 0.640000, 0.821012, 0.676923, 0.815498, 0.625000, 0.796610, 0.685714, 0.777778, 0.778409, 0.791304, 0.843537, 
29.0, 0.782222, 0.580645, 0.888889, 0.649123, 0.909091, 0.730337, 0.855769, 0.733668, 0.843972, 0.737069, 0.824561, 0.747292, 0.825175, 0.748322, 0.853448, 0.758242, 0.829016, 0.759582, 0.829787, 0.774611, 0.805556, 0.918033, 0.642857, 0.887324, 0.642857, 0.854701, 0.642857, 0.848276, 0.642857, 0.836634, 0.677419, 0.807512, 0.648148, 0.803030, 0.750000, 0.821622, 0.640000, 0.813230, 0.676923, 0.804428, 0.625000, 0.788136, 0.685714, 0.768322, 0.767045, 0.779710, 0.836735, 
30.0, 0.772222, 0.548387, 0.888889, 0.631579, 0.909091, 0.719101, 0.846154, 0.723618, 0.829787, 0.728448, 0.812865, 0.740072, 0.811189, 0.741611, 0.836207, 0.750916, 0.808290, 0.749129, 0.815603, 0.766839, 0.789683, 0.901639, 0.625000, 0.873239, 0.625000, 0.837607, 0.625000, 0.841379, 0.625000, 0.821782, 0.661290, 0.793427, 0.629630, 0.787879, 0.742857, 0.805405, 0.620000, 0.797665, 0.661538, 0.793358, 0.593750, 0.774011, 0.671429, 0.756501, 0.761364, 0.768116, 0.823129, 
31.0, 0.761111, 0.548387, 0.888889, 0.614035, 0.909091, 0.685393, 0.846154, 0.693467, 0.829787, 0.702586, 0.812865, 0.714801, 0.811189, 0.718121, 0.836207, 0.728938, 0.808290, 0.721254, 0.815603, 0.746114, 0.789683, 0.901639, 0.607143, 0.873239, 0.607143, 0.837607, 0.607143, 0.841379, 0.607143, 0.821782, 0.645161, 0.793427, 0.611111, 0.787879, 0.717857, 0.805405, 0.600000, 0.797665, 0.646154, 0.793358, 0.562500, 0.771186, 0.657143, 0.751773, 0.741477, 0.744928, 0.823129, 
32.0, 0.756667, 0.548387, 0.888889, 0.614035, 0.909091, 0.674157, 0.846154, 0.683417, 0.829787, 0.689655, 0.812865, 0.703971, 0.811189, 0.708054, 0.836207, 0.717949, 0.808290, 0.710801, 0.815603, 0.738342, 0.789683, 0.901639, 0.607143, 0.873239, 0.607143, 0.837607, 0.607143, 0.841379, 0.607143, 0.821782, 0.645161, 0.793427, 0.611111, 0.787879, 0.707143, 0.805405, 0.600000, 0.797665, 0.646154, 0.793358, 0.562500, 0.771186, 0.657143, 0.749409, 0.732955, 0.736232, 0.823129, 
33.0, 0.751111, 0.548387, 0.888889, 0.614035, 0.909091, 0.674157, 0.846154, 0.678392, 0.829787, 0.681034, 0.812865, 0.696751, 0.811189, 0.701342, 0.836207, 0.710623, 0.808290, 0.703833, 0.815603, 0.730570, 0.789683, 0.901639, 0.607143, 0.873239, 0.607143, 0.837607, 0.607143, 0.841379, 0.607143, 0.821782, 0.645161, 0.793427, 0.611111, 0.787879, 0.700000, 0.805405, 0.600000, 0.793774, 0.646154, 0.789668, 0.562500, 0.768362, 0.657143, 0.747045, 0.724432, 0.727536, 0.823129, 
34.0, 0.738889, 0.548387, 0.861111, 0.614035, 0.878788, 0.662921, 0.826923, 0.673367, 0.808511, 0.676724, 0.795322, 0.693141, 0.797203, 0.697987, 0.818966, 0.706960, 0.797927, 0.696864, 0.801418, 0.725389, 0.769841, 0.901639, 0.607143, 0.859155, 0.607143, 0.829060, 0.607143, 0.834483, 0.607143, 0.806931, 0.645161, 0.774648, 0.611111, 0.768939, 0.696429, 0.800000, 0.600000, 0.785992, 0.646154, 0.778598, 0.562500, 0.757062, 0.657143, 0.732861, 0.721591, 0.721739, 0.809524, 
35.0, 0.726667, 0.548387, 0.861111, 0.614035, 0.878788, 0.629213, 0.817308, 0.658291, 0.801418, 0.663793, 0.783626, 0.678700, 0.790210, 0.684564, 0.810345, 0.695971, 0.792746, 0.679443, 0.794326, 0.709845, 0.761905, 0.885246, 0.607143, 0.845070, 0.607143, 0.820513, 0.607143, 0.827586, 0.607143, 0.797030, 0.645161, 0.765258, 0.611111, 0.761364, 0.682143, 0.789189, 0.600000, 0.778210, 0.646154, 0.771218, 0.562500, 0.745763, 0.657143, 0.723404, 0.710227, 0.704348, 0.802721, 
36.0, 0.722222, 0.548387, 0.861111, 0.614035, 0.878788, 0.617978, 0.817308, 0.648241, 0.801418, 0.655172, 0.783626, 0.671480, 0.790210, 0.677852, 0.810345, 0.688645, 0.792746, 0.675958, 0.794326, 0.702073, 0.761905, 0.885246, 0.607143, 0.845070, 0.607143, 0.820513, 0.607143, 0.827586, 0.607143, 0.797030, 0.645161, 0.765258, 0.611111, 0.761364, 0.675000, 0.789189, 0.600000, 0.778210, 0.646154, 0.771218, 0.562500, 0.745763, 0.657143, 0.723404, 0.701705, 0.695652, 0.802721, 
37.0, 0.717778, 0.483871, 0.861111, 0.596491, 0.878788, 0.606742, 0.817308, 0.633166, 0.801418, 0.642241, 0.783626, 0.660650, 0.790210, 0.667785, 0.810345, 0.677656, 0.792746, 0.668990, 0.794326, 0.694301, 0.761905, 0.885246, 0.589286, 0.845070, 0.589286, 0.820513, 0.589286, 0.827586, 0.589286, 0.797030, 0.612903, 0.765258, 0.574074, 0.761364, 0.664286, 0.789189, 0.560000, 0.774319, 0.615385, 0.771218, 0.500000, 0.742938, 0.628571, 0.721040, 0.693182, 0.686957, 0.802721, 
38.0, 0.707778, 0.483871, 0.861111, 0.578947, 0.878788, 0.595506, 0.807692, 0.623116, 0.787234, 0.633621, 0.771930, 0.653430, 0.783217, 0.657718, 0.801724, 0.666667, 0.782383, 0.662021, 0.787234, 0.686528, 0.750000, 0.868852, 0.571429, 0.845070, 0.571429, 0.803419, 0.571429, 0.820690, 0.571429, 0.787129, 0.596774, 0.760563, 0.555556, 0.750000, 0.657143, 0.783784, 0.540000, 0.766537, 0.600000, 0.763838, 0.500000, 0.737288, 0.614286, 0.711584, 0.684659, 0.681159, 0.789116, 
39.0, 0.703333, 0.483871, 0.861111, 0.578947, 0.878788, 0.595506, 0.807692, 0.623116, 0.780142, 0.633621, 0.760234, 0.653430, 0.776224, 0.657718, 0.801724, 0.666667, 0.772021, 0.658537, 0.780142, 0.683938, 0.742063, 0.868852, 0.571429, 0.830986, 0.571429, 0.794872, 0.571429, 0.806897, 0.571429, 0.777228, 0.596774, 0.751174, 0.555556, 0.742424, 0.657143, 0.772973, 0.540000, 0.758755, 0.600000, 0.756458, 0.500000, 0.731638, 0.614286, 0.706856, 0.684659, 0.675362, 0.782313, 
40.0, 0.696667, 0.451613, 0.861111, 0.578947, 0.878788, 0.595506, 0.807692, 0.608040, 0.780142, 0.620690, 0.760234, 0.642599, 0.776224, 0.647651, 0.801724, 0.655678, 0.772021, 0.648084, 0.780142, 0.673575, 0.738095, 0.868852, 0.571429, 0.830986, 0.571429, 0.794872, 0.571429, 0.806897, 0.571429, 0.777228, 0.580645, 0.746479, 0.537037, 0.738636, 0.646429, 0.772973, 0.520000, 0.754864, 0.584615, 0.752768, 0.468750, 0.728814, 0.600000, 0.702128, 0.676136, 0.663768, 0.782313, 
41.0, 0.686667, 0.451613, 0.861111, 0.578947, 0.878788, 0.595506, 0.807692, 0.608040, 0.780142, 0.616379, 0.760234, 0.638989, 0.776224, 0.644295, 0.801724, 0.644689, 0.772021, 0.637631, 0.780142, 0.660622, 0.734127, 0.868852, 0.571429, 0.830986, 0.571429, 0.794872, 0.571429, 0.806897, 0.571429, 0.772277, 0.580645, 0.746479, 0.537037, 0.734848, 0.642857, 0.772973, 0.520000, 0.750973, 0.584615, 0.745387, 0.468750, 0.720339, 0.600000, 0.692671, 0.667614, 0.655072, 0.775510, 
42.0, 0.676667, 0.451613, 0.861111, 0.543860, 0.878788, 0.573034, 0.798077, 0.592965, 0.773050, 0.599138, 0.748538, 0.620939, 0.762238, 0.627517, 0.793103, 0.633700, 0.756477, 0.620209, 0.765957, 0.647668, 0.722222, 0.852459, 0.535714, 0.816901, 0.535714, 0.777778, 0.535714, 0.786207, 0.535714, 0.757426, 0.548387, 0.732394, 0.518519, 0.723485, 0.625000, 0.756757, 0.500000, 0.739300, 0.553846, 0.734317, 0.437500, 0.711864, 0.571429, 0.683215, 0.653409, 0.640580, 0.761905, 
43.0, 0.671111, 0.451613, 0.861111, 0.543860, 0.878788, 0.573034, 0.798077, 0.592965, 0.773050, 0.599138, 0.748538, 0.620939, 0.762238, 0.627517, 0.793103, 0.633700, 0.746114, 0.620209, 0.765957, 0.647668, 0.714286, 0.852459, 0.535714, 0.816901, 0.535714, 0.769231, 0.535714, 0.779310, 0.535714, 0.747525, 0.548387, 0.727700, 0.518519, 0.715909, 0.625000, 0.745946, 0.500000, 0.723735, 0.553846, 0.719557, 0.437500, 0.700565, 0.571429, 0.673759, 0.650568, 0.640580, 0.755102, 
44.0, 0.660000, 0.451613, 0.861111, 0.543860, 0.878788, 0.550562, 0.788462, 0.577889, 0.765957, 0.586207, 0.742690, 0.610108, 0.755245, 0.610738, 0.784483, 0.611722, 0.735751, 0.609756, 0.758865, 0.634715, 0.702381, 0.852459, 0.535714, 0.816901, 0.535714, 0.760684, 0.535714, 0.765517, 0.535714, 0.732673, 0.548387, 0.718310, 0.518519, 0.704545, 0.610714, 0.735135, 0.480000, 0.715953, 0.538462, 0.712177, 0.406250, 0.692090, 0.557143, 0.666667, 0.633523, 0.631884, 0.741497, 
45.0, 0.652222, 0.451613, 0.861111, 0.543860, 0.878788, 0.528090, 0.778846, 0.567839, 0.758865, 0.577586, 0.736842, 0.599278, 0.748252, 0.604027, 0.775862, 0.608059, 0.725389, 0.602787, 0.751773, 0.626943, 0.694444, 0.852459, 0.535714, 0.816901, 0.535714, 0.752137, 0.535714, 0.758621, 0.535714, 0.722772, 0.548387, 0.713615, 0.518519, 0.696970, 0.600000, 0.729730, 0.480000, 0.712062, 0.538462, 0.708487, 0.406250, 0.686441, 0.557143, 0.659574, 0.625000, 0.623188, 0.734694, 
46.0, 0.642222, 0.451613, 0.861111, 0.543860, 0.878788, 0.516854, 0.769231, 0.562814, 0.737589, 0.573276, 0.719298, 0.592058, 0.734266, 0.597315, 0.758621, 0.600733, 0.720207, 0.599303, 0.737589, 0.621762, 0.682540, 0.852459, 0.535714, 0.802817, 0.535714, 0.752137, 0.535714, 0.751724, 0.535714, 0.712871, 0.548387, 0.699531, 0.518519, 0.685606, 0.596429, 0.718919, 0.460000, 0.700389, 0.523077, 0.697417, 0.375000, 0.675141, 0.542857, 0.647754, 0.619318, 0.620290, 0.721088, 
