time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
20.0, 0.828971, 0.205882, 0.929529, 0.663366, 0.977011, 0.703448, 0.974684, 0.979592, 0.574468, 0.927885, 0.666667, 0.738045, 0.938776, 
21.0, 0.826656, 0.205882, 0.925811, 0.663366, 0.977011, 0.703448, 0.974684, 0.979592, 0.574468, 0.923077, 0.666667, 0.738045, 0.933673, 
22.0, 0.824340, 0.205882, 0.925811, 0.663366, 0.971264, 0.703448, 0.974684, 0.979592, 0.574468, 0.923077, 0.666667, 0.738045, 0.933673, 
23.0, 0.819709, 0.205882, 0.925811, 0.653465, 0.971264, 0.689655, 0.974684, 0.979592, 0.574468, 0.918269, 0.657407, 0.732323, 0.933673, 
27.0, 0.817394, 0.205882, 0.922093, 0.643564, 0.971264, 0.682759, 0.974684, 0.979592, 0.574468, 0.918269, 0.657407, 0.732323, 0.933673, 
28.0, 0.815078, 0.176471, 0.922093, 0.643564, 0.971264, 0.675862, 0.974684, 0.979592, 0.574468, 0.913462, 0.657407, 0.732323, 0.928571, 
30.0, 0.810447, 0.176471, 0.914656, 0.633663, 0.965517, 0.668966, 0.974684, 0.979592, 0.574468, 0.913462, 0.657407, 0.726602, 0.928571, 
38.0, 0.808131, 0.176471, 0.914656, 0.623762, 0.965517, 0.662069, 0.974684, 0.979592, 0.574468, 0.913462, 0.657407, 0.726602, 0.928571, 
39.0, 0.805816, 0.176471, 0.914656, 0.613861, 0.965517, 0.655172, 0.974684, 0.979592, 0.553191, 0.913462, 0.648148, 0.720881, 0.928571, 
43.0, 0.801185, 0.176471, 0.907220, 0.603960, 0.959770, 0.648276, 0.968354, 0.972789, 0.553191, 0.908654, 0.648148, 0.720881, 0.923469, 
44.0, 0.798869, 0.176471, 0.903502, 0.603960, 0.954023, 0.648276, 0.962025, 0.965986, 0.553191, 0.903846, 0.648148, 0.720881, 0.918367, 
48.0, 0.796553, 0.147059, 0.903502, 0.594059, 0.954023, 0.641379, 0.962025, 0.965986, 0.531915, 0.903846, 0.638889, 0.715159, 0.918367, 
49.0, 0.794238, 0.147059, 0.899784, 0.594059, 0.954023, 0.634483, 0.962025, 0.965986, 0.531915, 0.899038, 0.638889, 0.715159, 0.913265, 
53.0, 0.791922, 0.147059, 0.899784, 0.584158, 0.954023, 0.627586, 0.962025, 0.965986, 0.510638, 0.899038, 0.629630, 0.709438, 0.913265, 
60.0, 0.789607, 0.147059, 0.899784, 0.584158, 0.954023, 0.627586, 0.962025, 0.965986, 0.510638, 0.899038, 0.620370, 0.703717, 0.913265, 
61.0, 0.784976, 0.147059, 0.896066, 0.574257, 0.954023, 0.627586, 0.962025, 0.965986, 0.489362, 0.894231, 0.620370, 0.703717, 0.908163, 
65.0, 0.782660, 0.147059, 0.892348, 0.574257, 0.948276, 0.627586, 0.955696, 0.959184, 0.489362, 0.889423, 0.620370, 0.703717, 0.903061, 
68.0, 0.780345, 0.117647, 0.892348, 0.564356, 0.948276, 0.620690, 0.955696, 0.959184, 0.489362, 0.889423, 0.620370, 0.697996, 0.903061, 
78.0, 0.778029, 0.117647, 0.888629, 0.564356, 0.942529, 0.620690, 0.949367, 0.952381, 0.489362, 0.884615, 0.620370, 0.697996, 0.897959, 
81.0, 0.775713, 0.117647, 0.884911, 0.554455, 0.942529, 0.613793, 0.949367, 0.952381, 0.489362, 0.884615, 0.620370, 0.692274, 0.897959, 
87.0, 0.773398, 0.117647, 0.884911, 0.544554, 0.942529, 0.606897, 0.949367, 0.952381, 0.468085, 0.884615, 0.611111, 0.686553, 0.897959, 
89.0, 0.771082, 0.117647, 0.884911, 0.534653, 0.942529, 0.600000, 0.949367, 0.952381, 0.468085, 0.884615, 0.601852, 0.680832, 0.897959, 
96.0, 0.768767, 0.117647, 0.884911, 0.524752, 0.942529, 0.593103, 0.949367, 0.952381, 0.468085, 0.884615, 0.592593, 0.675110, 0.897959, 
101.0, 0.766451, 0.117647, 0.881193, 0.524752, 0.942529, 0.593103, 0.949367, 0.952381, 0.468085, 0.879808, 0.592593, 0.675110, 0.892857, 
107.0, 0.764136, 0.117647, 0.877475, 0.524752, 0.936782, 0.593103, 0.943038, 0.945578, 0.468085, 0.875000, 0.592593, 0.675110, 0.887755, 
114.0, 0.761820, 0.117647, 0.877475, 0.514851, 0.936782, 0.586207, 0.943038, 0.945578, 0.446809, 0.875000, 0.583333, 0.669389, 0.887755, 
139.0, 0.759504, 0.117647, 0.873757, 0.514851, 0.936782, 0.579310, 0.943038, 0.945578, 0.446809, 0.870192, 0.583333, 0.669389, 0.882653, 
144.0, 0.757189, 0.117647, 0.870039, 0.514851, 0.936782, 0.579310, 0.943038, 0.945578, 0.446809, 0.865385, 0.583333, 0.669389, 0.877551, 
150.0, 0.754873, 0.117647, 0.866321, 0.504950, 0.936782, 0.572414, 0.943038, 0.945578, 0.446809, 0.865385, 0.583333, 0.663668, 0.877551, 
151.0, 0.752558, 0.117647, 0.862603, 0.504950, 0.936782, 0.572414, 0.943038, 0.945578, 0.446809, 0.865385, 0.583333, 0.657947, 0.877551, 
152.0, 0.750242, 0.117647, 0.862603, 0.495050, 0.936782, 0.565517, 0.943038, 0.945578, 0.425532, 0.865385, 0.574074, 0.652225, 0.877551, 
205.0, 0.747927, 0.117647, 0.858885, 0.485149, 0.936782, 0.558621, 0.943038, 0.945578, 0.425532, 0.865385, 0.574074, 0.646504, 0.877551, 
218.0, 0.745611, 0.117647, 0.855166, 0.485149, 0.931034, 0.558621, 0.936709, 0.938776, 0.425532, 0.860577, 0.574074, 0.646504, 0.872449, 
223.0, 0.743296, 0.117647, 0.855166, 0.475248, 0.931034, 0.551724, 0.936709, 0.938776, 0.404255, 0.860577, 0.574074, 0.646504, 0.872449, 
226.0, 0.740980, 0.117647, 0.855166, 0.475248, 0.931034, 0.551724, 0.936709, 0.938776, 0.404255, 0.860577, 0.564815, 0.640783, 0.872449, 
234.0, 0.738664, 0.088235, 0.855166, 0.475248, 0.931034, 0.544828, 0.936709, 0.938776, 0.404255, 0.855769, 0.564815, 0.640783, 0.867347, 
239.0, 0.736349, 0.088235, 0.855166, 0.465347, 0.931034, 0.537931, 0.936709, 0.938776, 0.404255, 0.855769, 0.555556, 0.635062, 0.867347, 
259.0, 0.734033, 0.088235, 0.855166, 0.455446, 0.931034, 0.531034, 0.936709, 0.938776, 0.382979, 0.855769, 0.546296, 0.629340, 0.867347, 
262.0, 0.731718, 0.088235, 0.855166, 0.445545, 0.931034, 0.524138, 0.936709, 0.938776, 0.382979, 0.855769, 0.546296, 0.623619, 0.867347, 
268.0, 0.729402, 0.088235, 0.855166, 0.435644, 0.931034, 0.517241, 0.936709, 0.938776, 0.361702, 0.855769, 0.537037, 0.617898, 0.867347, 
274.0, 0.727087, 0.088235, 0.855166, 0.425743, 0.931034, 0.510345, 0.936709, 0.938776, 0.340426, 0.855769, 0.527778, 0.612176, 0.867347, 
275.0, 0.724771, 0.088235, 0.855166, 0.415842, 0.931034, 0.503448, 0.936709, 0.938776, 0.319149, 0.855769, 0.518519, 0.606455, 0.867347, 
281.0, 0.722455, 0.088235, 0.855166, 0.415842, 0.931034, 0.496552, 0.936709, 0.938776, 0.319149, 0.855769, 0.509259, 0.600734, 0.867347, 
284.0, 0.720140, 0.088235, 0.851448, 0.415842, 0.931034, 0.496552, 0.936709, 0.938776, 0.319149, 0.855769, 0.509259, 0.595013, 0.867347, 
286.0, 0.717824, 0.088235, 0.847730, 0.415842, 0.925287, 0.496552, 0.930380, 0.931973, 0.319149, 0.850962, 0.509259, 0.595013, 0.862245, 
287.0, 0.715509, 0.088235, 0.847730, 0.405941, 0.925287, 0.489655, 0.930380, 0.931973, 0.297872, 0.850962, 0.500000, 0.589291, 0.862245, 
296.0, 0.713193, 0.088235, 0.844012, 0.396040, 0.925287, 0.482759, 0.930380, 0.931973, 0.297872, 0.850962, 0.500000, 0.583570, 0.862245, 
306.0, 0.710878, 0.088235, 0.844012, 0.386139, 0.925287, 0.475862, 0.930380, 0.931973, 0.276596, 0.850962, 0.490741, 0.577849, 0.862245, 
326.0, 0.708562, 0.088235, 0.840294, 0.386139, 0.925287, 0.468966, 0.930380, 0.931973, 0.276596, 0.846154, 0.490741, 0.577849, 0.857143, 
346.0, 0.706247, 0.088235, 0.836576, 0.386139, 0.919540, 0.468966, 0.924051, 0.925170, 0.276596, 0.841346, 0.490741, 0.577849, 0.852041, 
347.0, 0.703931, 0.088235, 0.836576, 0.376238, 0.919540, 0.462069, 0.924051, 0.925170, 0.255319, 0.841346, 0.481481, 0.572128, 0.852041, 
350.0, 0.701615, 0.058824, 0.836576, 0.366337, 0.919540, 0.455172, 0.924051, 0.925170, 0.255319, 0.841346, 0.481481, 0.566406, 0.852041, 
359.0, 0.699300, 0.058824, 0.832858, 0.356436, 0.919540, 0.448276, 0.924051, 0.925170, 0.255319, 0.841346, 0.481481, 0.560685, 0.852041, 
360.0, 0.696984, 0.058824, 0.829140, 0.356436, 0.913793, 0.448276, 0.924051, 0.925170, 0.255319, 0.841346, 0.481481, 0.560685, 0.852041, 
386.0, 0.694669, 0.058824, 0.825422, 0.356436, 0.913793, 0.448276, 0.924051, 0.925170, 0.255319, 0.836538, 0.481481, 0.560685, 0.846939, 
395.0, 0.692353, 0.058824, 0.821703, 0.356436, 0.908046, 0.448276, 0.917722, 0.918367, 0.255319, 0.831731, 0.481481, 0.560685, 0.841837, 
409.0, 0.690038, 0.029412, 0.821703, 0.346535, 0.908046, 0.441379, 0.917722, 0.918367, 0.255319, 0.831731, 0.481481, 0.554964, 0.841837, 
410.0, 0.687722, 0.029412, 0.821703, 0.346535, 0.908046, 0.441379, 0.917722, 0.918367, 0.255319, 0.831731, 0.472222, 0.549242, 0.841837, 
414.0, 0.685406, 0.029412, 0.821703, 0.346535, 0.908046, 0.441379, 0.917722, 0.918367, 0.255319, 0.831731, 0.462963, 0.543521, 0.841837, 
417.0, 0.683091, 0.029412, 0.817985, 0.346535, 0.908046, 0.441379, 0.917722, 0.918367, 0.255319, 0.831731, 0.462963, 0.537800, 0.841837, 
418.0, 0.680775, 0.029412, 0.817985, 0.336634, 0.908046, 0.434483, 0.917722, 0.918367, 0.234043, 0.831731, 0.453704, 0.532079, 0.841837, 
464.0, 0.678460, 0.029412, 0.817985, 0.326733, 0.908046, 0.427586, 0.917722, 0.918367, 0.212766, 0.831731, 0.444444, 0.526357, 0.841837, 
471.0, 0.676144, 0.029412, 0.814267, 0.326733, 0.902299, 0.427586, 0.911392, 0.911565, 0.212766, 0.826923, 0.444444, 0.526357, 0.836735, 
497.0, 0.673829, 0.029412, 0.810549, 0.316832, 0.902299, 0.420690, 0.911392, 0.911565, 0.212766, 0.826923, 0.444444, 0.520636, 0.836735, 
504.0, 0.671513, 0.029412, 0.806831, 0.316832, 0.902299, 0.413793, 0.911392, 0.911565, 0.212766, 0.822115, 0.444444, 0.520636, 0.831633, 
507.0, 0.669198, 0.029412, 0.806831, 0.316832, 0.902299, 0.413793, 0.911392, 0.911565, 0.212766, 0.822115, 0.435185, 0.514915, 0.831633, 
518.0, 0.666882, 0.029412, 0.803113, 0.306931, 0.902299, 0.406897, 0.911392, 0.911565, 0.212766, 0.822115, 0.435185, 0.509193, 0.831633, 
538.0, 0.664566, 0.029412, 0.803113, 0.306931, 0.902299, 0.406897, 0.911392, 0.911565, 0.212766, 0.822115, 0.425926, 0.503472, 0.831633, 
548.0, 0.662251, 0.029412, 0.799395, 0.306931, 0.896552, 0.406897, 0.911392, 0.911565, 0.212766, 0.822115, 0.425926, 0.497751, 0.831633, 
559.0, 0.659935, 0.029412, 0.799395, 0.306931, 0.896552, 0.406897, 0.911392, 0.911565, 0.212766, 0.822115, 0.416667, 0.492030, 0.831633, 
613.0, 0.657620, 0.029412, 0.799395, 0.297030, 0.896552, 0.400000, 0.911392, 0.911565, 0.191489, 0.822115, 0.407407, 0.486308, 0.831633, 
618.0, 0.655304, 0.029412, 0.795677, 0.297030, 0.890805, 0.400000, 0.905063, 0.904762, 0.191489, 0.817308, 0.407407, 0.486308, 0.826531, 
623.0, 0.652989, 0.029412, 0.795677, 0.297030, 0.890805, 0.400000, 0.905063, 0.904762, 0.191489, 0.817308, 0.398148, 0.480587, 0.826531, 
632.0, 0.650673, 0.029412, 0.791958, 0.297030, 0.890805, 0.400000, 0.905063, 0.904762, 0.191489, 0.817308, 0.398148, 0.474866, 0.826531, 
733.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
752.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
754.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
756.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
758.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
759.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
763.0, 0.648357, 0.029412, 0.791958, 0.287129, 0.890805, 0.393103, 0.905063, 0.904762, 0.170213, 0.817308, 0.388889, 0.469145, 0.826531, 
764.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
770.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
771.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
779.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
783.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
791.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
801.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
807.0, 0.645991, 0.029412, 0.788169, 0.287129, 0.884866, 0.393103, 0.898505, 0.897748, 0.170213, 0.812354, 0.388889, 0.469145, 0.821299, 
834.0, 0.643563, 0.029412, 0.784306, 0.287129, 0.878763, 0.393103, 0.891749, 0.890508, 0.170213, 0.807277, 0.388889, 0.469145, 0.815931, 
840.0, 0.641134, 0.029412, 0.784306, 0.277228, 0.878763, 0.386207, 0.891749, 0.890508, 0.170213, 0.807277, 0.379167, 0.463206, 0.815931, 
841.0, 0.638706, 0.029412, 0.784306, 0.277228, 0.878763, 0.379310, 0.891749, 0.890508, 0.170213, 0.807277, 0.369444, 0.457267, 0.815931, 
854.0, 0.638706, 0.029412, 0.784306, 0.277228, 0.878763, 0.379310, 0.891749, 0.890508, 0.170213, 0.807277, 0.369444, 0.457267, 0.815931, 
856.0, 0.638706, 0.029412, 0.784306, 0.277228, 0.878763, 0.379310, 0.891749, 0.890508, 0.170213, 0.807277, 0.369444, 0.457267, 0.815931, 
869.0, 0.638706, 0.029412, 0.784306, 0.277228, 0.878763, 0.379310, 0.891749, 0.890508, 0.170213, 0.807277, 0.369444, 0.457267, 0.815931, 
871.0, 0.636249, 0.029412, 0.780423, 0.277228, 0.872661, 0.379310, 0.884994, 0.883268, 0.170213, 0.802200, 0.369444, 0.457267, 0.810563, 
879.0, 0.633792, 0.029412, 0.780423, 0.266960, 0.872661, 0.372286, 0.884994, 0.883268, 0.145897, 0.802200, 0.359182, 0.451088, 0.810563, 
902.0, 0.633792, 0.029412, 0.780423, 0.266960, 0.872661, 0.372286, 0.884994, 0.883268, 0.145897, 0.802200, 0.359182, 0.451088, 0.810563, 
908.0, 0.633792, 0.029412, 0.780423, 0.266960, 0.872661, 0.372286, 0.884994, 0.883268, 0.145897, 0.802200, 0.359182, 0.451088, 0.810563, 
910.0, 0.631317, 0.029412, 0.776501, 0.266960, 0.866515, 0.372286, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.451088, 0.805123, 
914.0, 0.631317, 0.029412, 0.776501, 0.266960, 0.866515, 0.372286, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.451088, 0.805123, 
919.0, 0.631317, 0.029412, 0.776501, 0.266960, 0.866515, 0.372286, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.451088, 0.805123, 
920.0, 0.631317, 0.029412, 0.776501, 0.266960, 0.866515, 0.372286, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.451088, 0.805123, 
922.0, 0.631317, 0.029412, 0.776501, 0.266960, 0.866515, 0.372286, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.451088, 0.805123, 
932.0, 0.628771, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.444644, 0.805123, 
939.0, 0.628771, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.359182, 0.444644, 0.805123, 
940.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
944.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
966.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
973.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
976.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
987.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
1001.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
1026.0, 0.626215, 0.029412, 0.772436, 0.266960, 0.866515, 0.364986, 0.878186, 0.883268, 0.145897, 0.797058, 0.348618, 0.438105, 0.805123, 
1031.0, 0.623573, 0.029412, 0.768238, 0.266960, 0.859901, 0.364986, 0.870868, 0.875382, 0.145897, 0.791598, 0.348618, 0.438105, 0.799331, 
1041.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1055.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1057.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1060.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1062.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1087.0, 0.620931, 0.029412, 0.768238, 0.266960, 0.859901, 0.357382, 0.870868, 0.875382, 0.145897, 0.791598, 0.337372, 0.431260, 0.799331, 
1088.0, 0.618219, 0.029412, 0.763946, 0.266960, 0.853076, 0.357382, 0.863295, 0.867201, 0.145897, 0.785984, 0.337372, 0.431260, 0.793366, 
1095.0, 0.618219, 0.029412, 0.763946, 0.266960, 0.853076, 0.357382, 0.863295, 0.867201, 0.145897, 0.785984, 0.337372, 0.431260, 0.793366, 
1097.0, 0.618219, 0.029412, 0.763946, 0.266960, 0.853076, 0.357382, 0.863295, 0.867201, 0.145897, 0.785984, 0.337372, 0.431260, 0.793366, 
1142.0, 0.615484, 0.029412, 0.763946, 0.266960, 0.853076, 0.357382, 0.863295, 0.867201, 0.145897, 0.785984, 0.337372, 0.424414, 0.793366, 
1164.0, 0.612748, 0.029412, 0.763946, 0.266960, 0.846196, 0.357382, 0.855655, 0.867201, 0.145897, 0.780330, 0.337372, 0.424414, 0.793366, 
1248.0, 0.610013, 0.029412, 0.759630, 0.266960, 0.846196, 0.349613, 0.855655, 0.867201, 0.145897, 0.774675, 0.337372, 0.424414, 0.787356, 
1261.0, 0.607277, 0.029412, 0.755314, 0.266960, 0.846196, 0.349613, 0.855655, 0.867201, 0.145897, 0.774675, 0.337372, 0.417569, 0.787356, 
1266.0, 0.604542, 0.029412, 0.750998, 0.266960, 0.846196, 0.341844, 0.855655, 0.867201, 0.145897, 0.769020, 0.337372, 0.417569, 0.781345, 
1267.0, 0.601806, 0.029412, 0.746682, 0.266960, 0.839317, 0.341844, 0.848015, 0.859020, 0.145897, 0.763366, 0.337372, 0.417569, 0.775335, 
1327.0, 0.599071, 0.029412, 0.746682, 0.255353, 0.839317, 0.334075, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.410724, 0.775335, 
1363.0, 0.596335, 0.029412, 0.742366, 0.255353, 0.839317, 0.334075, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.410724, 0.775335, 
1420.0, 0.593600, 0.029412, 0.742366, 0.255353, 0.839317, 0.334075, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.410724, 0.775335, 
1442.0, 0.590864, 0.029412, 0.738049, 0.255353, 0.832437, 0.334075, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.403878, 0.775335, 
1449.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1471.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1473.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1480.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1482.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1488.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1490.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1494.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1505.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1507.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
1508.0, 0.588129, 0.029412, 0.733733, 0.255353, 0.832437, 0.326306, 0.848015, 0.859020, 0.121581, 0.763366, 0.326126, 0.397033, 0.775335, 
