time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
75.0, 0.944015, 0.886598, 0.985130, 0.901408, 0.985130, 0.907090, 0.970012, 0.984496, 0.901408, 0.974648, 0.903047, 0.969861, 0.949275, 0.912442, 0.987552, 0.921824, 0.980114, 
76.0, 0.942937, 0.886598, 0.985130, 0.898592, 0.985130, 0.904645, 0.970012, 0.984496, 0.898592, 0.974648, 0.900277, 0.969861, 0.949275, 0.912442, 0.987552, 0.918567, 0.980114, 
80.0, 0.941860, 0.883162, 0.985130, 0.895775, 0.985130, 0.902200, 0.970012, 0.984496, 0.895775, 0.974648, 0.897507, 0.969861, 0.949275, 0.912442, 0.987552, 0.918567, 0.980114, 
86.0, 0.940782, 0.879725, 0.985130, 0.892958, 0.985130, 0.899756, 0.970012, 0.984496, 0.892958, 0.974648, 0.894737, 0.969861, 0.949275, 0.912442, 0.987552, 0.918567, 0.977264, 
88.0, 0.939704, 0.879725, 0.981399, 0.892958, 0.981399, 0.899756, 0.967866, 0.980605, 0.892958, 0.971823, 0.894737, 0.966839, 0.949275, 0.912442, 0.987552, 0.918567, 0.974415, 
89.0, 0.938627, 0.876289, 0.981399, 0.890141, 0.981399, 0.897311, 0.967866, 0.980605, 0.890141, 0.971823, 0.891967, 0.966839, 0.945652, 0.907834, 0.987552, 0.915309, 0.974415, 
94.0, 0.937549, 0.876289, 0.981399, 0.887324, 0.981399, 0.894866, 0.967866, 0.980605, 0.887324, 0.971823, 0.889197, 0.966839, 0.942029, 0.907834, 0.987552, 0.912052, 0.974415, 
95.0, 0.936471, 0.872852, 0.981399, 0.884507, 0.981399, 0.892421, 0.967866, 0.980605, 0.884507, 0.971823, 0.886427, 0.966839, 0.942029, 0.907834, 0.987552, 0.912052, 0.974415, 
96.0, 0.935394, 0.872852, 0.981399, 0.881690, 0.981399, 0.889976, 0.967866, 0.980605, 0.881690, 0.971823, 0.883657, 0.966839, 0.938406, 0.907834, 0.987552, 0.908795, 0.974415, 
99.0, 0.935394, 0.872852, 0.981399, 0.881690, 0.981399, 0.889976, 0.967866, 0.980605, 0.881690, 0.971823, 0.883657, 0.966839, 0.938406, 0.907834, 0.987552, 0.908795, 0.974415, 
102.0, 0.934315, 0.872852, 0.981399, 0.878873, 0.981399, 0.887531, 0.967866, 0.980605, 0.878873, 0.971823, 0.880886, 0.966839, 0.934783, 0.907834, 0.987552, 0.905537, 0.974415, 
106.0, 0.933236, 0.872852, 0.981399, 0.876056, 0.981399, 0.885086, 0.967866, 0.980605, 0.876056, 0.971823, 0.878116, 0.966839, 0.931159, 0.907834, 0.987552, 0.902280, 0.974415, 
108.0, 0.932157, 0.872852, 0.981399, 0.873239, 0.981399, 0.882641, 0.967866, 0.980605, 0.873239, 0.971823, 0.875346, 0.966839, 0.927536, 0.907834, 0.987552, 0.899023, 0.974415, 
110.0, 0.931078, 0.872852, 0.981399, 0.873239, 0.981399, 0.882641, 0.965720, 0.980605, 0.873239, 0.971823, 0.875346, 0.966839, 0.923913, 0.903226, 0.987552, 0.895765, 0.974415, 
111.0, 0.929999, 0.872852, 0.981399, 0.873239, 0.981399, 0.880196, 0.965720, 0.980605, 0.873239, 0.971823, 0.875346, 0.963818, 0.923913, 0.903226, 0.987552, 0.895765, 0.971566, 
113.0, 0.928920, 0.872852, 0.981399, 0.873239, 0.981399, 0.877751, 0.965720, 0.980605, 0.873239, 0.971823, 0.875346, 0.963818, 0.923913, 0.903226, 0.987552, 0.895765, 0.968717, 
115.0, 0.926763, 0.872852, 0.981399, 0.870423, 0.981399, 0.875306, 0.963574, 0.980605, 0.870423, 0.971823, 0.872576, 0.963818, 0.920290, 0.898618, 0.987552, 0.892508, 0.968717, 
117.0, 0.925684, 0.869416, 0.981399, 0.867606, 0.981399, 0.872861, 0.963574, 0.980605, 0.867606, 0.971823, 0.869806, 0.963818, 0.916667, 0.894009, 0.987552, 0.889251, 0.968717, 
119.0, 0.924605, 0.869416, 0.981399, 0.867606, 0.981399, 0.872861, 0.961428, 0.980605, 0.867606, 0.971823, 0.869806, 0.963818, 0.913043, 0.894009, 0.987552, 0.885993, 0.968717, 
120.0, 0.922447, 0.862543, 0.981399, 0.861972, 0.981399, 0.867971, 0.961428, 0.980605, 0.861972, 0.971823, 0.864266, 0.963818, 0.909420, 0.889401, 0.987552, 0.882736, 0.968717, 
122.0, 0.921368, 0.859107, 0.981399, 0.859155, 0.981399, 0.865526, 0.961428, 0.980605, 0.859155, 0.971823, 0.861496, 0.963818, 0.905797, 0.884793, 0.987552, 0.879479, 0.968717, 
123.0, 0.920289, 0.859107, 0.981399, 0.859155, 0.981399, 0.865526, 0.961428, 0.980605, 0.859155, 0.971823, 0.858726, 0.963818, 0.905797, 0.884793, 0.987552, 0.879479, 0.965868, 
124.0, 0.919210, 0.859107, 0.977667, 0.859155, 0.977667, 0.865526, 0.959282, 0.976714, 0.859155, 0.968998, 0.858726, 0.960797, 0.905797, 0.884793, 0.983385, 0.879479, 0.963019, 
125.0, 0.917053, 0.855670, 0.977667, 0.856338, 0.977667, 0.863081, 0.957136, 0.976714, 0.856338, 0.966173, 0.855956, 0.957775, 0.905797, 0.884793, 0.983385, 0.879479, 0.963019, 
126.0, 0.915974, 0.855670, 0.973935, 0.856338, 0.973935, 0.863081, 0.954990, 0.972822, 0.856338, 0.963348, 0.855956, 0.954754, 0.905797, 0.884793, 0.979218, 0.879479, 0.960169, 
127.0, 0.913816, 0.852234, 0.973935, 0.850704, 0.973935, 0.858191, 0.954990, 0.972822, 0.850704, 0.963348, 0.850416, 0.954754, 0.902174, 0.884793, 0.979218, 0.879479, 0.957320, 
128.0, 0.912737, 0.848797, 0.973935, 0.847887, 0.973935, 0.855746, 0.954990, 0.972822, 0.847887, 0.963348, 0.847645, 0.954754, 0.898551, 0.880184, 0.979218, 0.876221, 0.957320, 
131.0, 0.911658, 0.845361, 0.973935, 0.845070, 0.973935, 0.853301, 0.954990, 0.972822, 0.845070, 0.963348, 0.844875, 0.954754, 0.894928, 0.880184, 0.979218, 0.876221, 0.957320, 
132.0, 0.910579, 0.845361, 0.973935, 0.845070, 0.973935, 0.853301, 0.952844, 0.972822, 0.845070, 0.963348, 0.844875, 0.954754, 0.894928, 0.880184, 0.979218, 0.876221, 0.957320, 
134.0, 0.909500, 0.841924, 0.973935, 0.842254, 0.973935, 0.853301, 0.952844, 0.972822, 0.842254, 0.963348, 0.842105, 0.954754, 0.894928, 0.880184, 0.979218, 0.876221, 0.957320, 
136.0, 0.907343, 0.835052, 0.973935, 0.836620, 0.973935, 0.848411, 0.952844, 0.972822, 0.836620, 0.963348, 0.836565, 0.954754, 0.887681, 0.870968, 0.979218, 0.869707, 0.957320, 
140.0, 0.906264, 0.831615, 0.973935, 0.833803, 0.973935, 0.845966, 0.952844, 0.972822, 0.833803, 0.963348, 0.833795, 0.954754, 0.884058, 0.866359, 0.979218, 0.866450, 0.957320, 
141.0, 0.905185, 0.831615, 0.973935, 0.830986, 0.973935, 0.843521, 0.952844, 0.972822, 0.830986, 0.963348, 0.831025, 0.954754, 0.884058, 0.866359, 0.975051, 0.866450, 0.954471, 
144.0, 0.904106, 0.831615, 0.973935, 0.830986, 0.973935, 0.843521, 0.950698, 0.972822, 0.830986, 0.963348, 0.831025, 0.951733, 0.884058, 0.866359, 0.975051, 0.866450, 0.954471, 
148.0, 0.903027, 0.831615, 0.970204, 0.830986, 0.970204, 0.843521, 0.948552, 0.968931, 0.830986, 0.960523, 0.831025, 0.948711, 0.884058, 0.866359, 0.975051, 0.866450, 0.951622, 
149.0, 0.901948, 0.828179, 0.970204, 0.828169, 0.970204, 0.841076, 0.948552, 0.968931, 0.828169, 0.960523, 0.828255, 0.948711, 0.880435, 0.866359, 0.975051, 0.866450, 0.951622, 
150.0, 0.900869, 0.824742, 0.970204, 0.825352, 0.970204, 0.838631, 0.948552, 0.968931, 0.825352, 0.960523, 0.825485, 0.948711, 0.880435, 0.866359, 0.975051, 0.866450, 0.951622, 
152.0, 0.899791, 0.821306, 0.970204, 0.822535, 0.970204, 0.836186, 0.948552, 0.968931, 0.822535, 0.960523, 0.822715, 0.948711, 0.880435, 0.861751, 0.975051, 0.863192, 0.951622, 
153.0, 0.896554, 0.814433, 0.970204, 0.816901, 0.970204, 0.831296, 0.946405, 0.968931, 0.816901, 0.960523, 0.817175, 0.948711, 0.873188, 0.857143, 0.975051, 0.859935, 0.951622, 
154.0, 0.895475, 0.814433, 0.970204, 0.816901, 0.970204, 0.831296, 0.946405, 0.968931, 0.816901, 0.960523, 0.817175, 0.948711, 0.869565, 0.852535, 0.975051, 0.856678, 0.951622, 
155.0, 0.893317, 0.810997, 0.970204, 0.814085, 0.970204, 0.828851, 0.944259, 0.968931, 0.814085, 0.960523, 0.814404, 0.948711, 0.865942, 0.847926, 0.975051, 0.853420, 0.951622, 
156.0, 0.892238, 0.810997, 0.970204, 0.811268, 0.970204, 0.826406, 0.944259, 0.968931, 0.811268, 0.960523, 0.811634, 0.948711, 0.862319, 0.847926, 0.975051, 0.853420, 0.951622, 
161.0, 0.891159, 0.807560, 0.970204, 0.808451, 0.970204, 0.823961, 0.944259, 0.968931, 0.808451, 0.960523, 0.808864, 0.948711, 0.858696, 0.843318, 0.975051, 0.850163, 0.951622, 
162.0, 0.890081, 0.807560, 0.970204, 0.808451, 0.970204, 0.823961, 0.942113, 0.968931, 0.808451, 0.960523, 0.808864, 0.945690, 0.858696, 0.843318, 0.975051, 0.850163, 0.951622, 
163.0, 0.887923, 0.804124, 0.970204, 0.805634, 0.970204, 0.819071, 0.942113, 0.968931, 0.805634, 0.960523, 0.806094, 0.942669, 0.858696, 0.843318, 0.970884, 0.850163, 0.945924, 
164.0, 0.886844, 0.804124, 0.966472, 0.805634, 0.966472, 0.819071, 0.939967, 0.965040, 0.805634, 0.957697, 0.806094, 0.939647, 0.858696, 0.843318, 0.966717, 0.850163, 0.943074, 
165.0, 0.883607, 0.804124, 0.966472, 0.800000, 0.966472, 0.811736, 0.939967, 0.965040, 0.800000, 0.957697, 0.800554, 0.936626, 0.858696, 0.843318, 0.966717, 0.846906, 0.940225, 
166.0, 0.882528, 0.800687, 0.966472, 0.797183, 0.966472, 0.809291, 0.939967, 0.965040, 0.797183, 0.957697, 0.797784, 0.936626, 0.855072, 0.838710, 0.966717, 0.843648, 0.940225, 
167.0, 0.881449, 0.797251, 0.966472, 0.794366, 0.966472, 0.806846, 0.939967, 0.965040, 0.794366, 0.957697, 0.795014, 0.936626, 0.855072, 0.838710, 0.966717, 0.843648, 0.937376, 
169.0, 0.880371, 0.793814, 0.966472, 0.791549, 0.966472, 0.804401, 0.939967, 0.965040, 0.791549, 0.957697, 0.792244, 0.936626, 0.851449, 0.834101, 0.966717, 0.840391, 0.937376, 
171.0, 0.879292, 0.793814, 0.966472, 0.791549, 0.966472, 0.804401, 0.937821, 0.965040, 0.791549, 0.954872, 0.792244, 0.936626, 0.851449, 0.829493, 0.966717, 0.837134, 0.937376, 
172.0, 0.878213, 0.793814, 0.962741, 0.791549, 0.962741, 0.804401, 0.935675, 0.961148, 0.791549, 0.952047, 0.792244, 0.933604, 0.851449, 0.829493, 0.962551, 0.837134, 0.934527, 
173.0, 0.877134, 0.790378, 0.962741, 0.788732, 0.962741, 0.801956, 0.935675, 0.961148, 0.788732, 0.952047, 0.789474, 0.933604, 0.847826, 0.824885, 0.962551, 0.833876, 0.934527, 
175.0, 0.876055, 0.790378, 0.962741, 0.788732, 0.962741, 0.799511, 0.935675, 0.961148, 0.788732, 0.952047, 0.789474, 0.933604, 0.847826, 0.824885, 0.962551, 0.833876, 0.931678, 
182.0, 0.873897, 0.786942, 0.959009, 0.785915, 0.959009, 0.797066, 0.933529, 0.957257, 0.785915, 0.949222, 0.786704, 0.930583, 0.844203, 0.820276, 0.962551, 0.830619, 0.928829, 
183.0, 0.870661, 0.776632, 0.959009, 0.777465, 0.959009, 0.789731, 0.933529, 0.957257, 0.777465, 0.949222, 0.778393, 0.930583, 0.836957, 0.811060, 0.962551, 0.824104, 0.928829, 
184.0, 0.869582, 0.776632, 0.959009, 0.777465, 0.959009, 0.789731, 0.931383, 0.957257, 0.777465, 0.949222, 0.778393, 0.930583, 0.833333, 0.806452, 0.962551, 0.820847, 0.928829, 
186.0, 0.868503, 0.776632, 0.959009, 0.774648, 0.959009, 0.787286, 0.931383, 0.957257, 0.774648, 0.949222, 0.775623, 0.930583, 0.833333, 0.806452, 0.962551, 0.820847, 0.928829, 
187.0, 0.867424, 0.773196, 0.959009, 0.771831, 0.959009, 0.784841, 0.931383, 0.957257, 0.771831, 0.949222, 0.772853, 0.930583, 0.833333, 0.801843, 0.962551, 0.817590, 0.928829, 
189.0, 0.866345, 0.773196, 0.959009, 0.771831, 0.959009, 0.782396, 0.931383, 0.957257, 0.771831, 0.949222, 0.772853, 0.927562, 0.833333, 0.801843, 0.962551, 0.817590, 0.925979, 
190.0, 0.865266, 0.769759, 0.959009, 0.769014, 0.959009, 0.779951, 0.931383, 0.957257, 0.769014, 0.949222, 0.770083, 0.927562, 0.833333, 0.801843, 0.958384, 0.817590, 0.923130, 
192.0, 0.864187, 0.769759, 0.959009, 0.769014, 0.959009, 0.779951, 0.931383, 0.957257, 0.769014, 0.946397, 0.770083, 0.927562, 0.833333, 0.801843, 0.958384, 0.817590, 0.923130, 
193.0, 0.863108, 0.766323, 0.959009, 0.766197, 0.959009, 0.777506, 0.931383, 0.957257, 0.766197, 0.946397, 0.767313, 0.927562, 0.829710, 0.797235, 0.958384, 0.814332, 0.923130, 
194.0, 0.862030, 0.762887, 0.959009, 0.763380, 0.959009, 0.775061, 0.931383, 0.957257, 0.763380, 0.946397, 0.764543, 0.927562, 0.829710, 0.792627, 0.958384, 0.811075, 0.923130, 
195.0, 0.860951, 0.759450, 0.959009, 0.760563, 0.959009, 0.772616, 0.931383, 0.957257, 0.760563, 0.946397, 0.761773, 0.927562, 0.826087, 0.788018, 0.958384, 0.807818, 0.923130, 
196.0, 0.859872, 0.759450, 0.959009, 0.760563, 0.959009, 0.772616, 0.929237, 0.957257, 0.760563, 0.943572, 0.761773, 0.927562, 0.826087, 0.783410, 0.958384, 0.804560, 0.923130, 
199.0, 0.858793, 0.759450, 0.959009, 0.760563, 0.959009, 0.770171, 0.929237, 0.957257, 0.760563, 0.943572, 0.761773, 0.924540, 0.826087, 0.783410, 0.954217, 0.804560, 0.920281, 
203.0, 0.857714, 0.759450, 0.959009, 0.760563, 0.959009, 0.770171, 0.929237, 0.957257, 0.760563, 0.943572, 0.761773, 0.924540, 0.822464, 0.783410, 0.954217, 0.804560, 0.920281, 
204.0, 0.856635, 0.759450, 0.959009, 0.760563, 0.959009, 0.770171, 0.927091, 0.957257, 0.760563, 0.943572, 0.761773, 0.921519, 0.822464, 0.783410, 0.954217, 0.804560, 0.920281, 
206.0, 0.855556, 0.756014, 0.959009, 0.757746, 0.959009, 0.767726, 0.927091, 0.957257, 0.757746, 0.943572, 0.759003, 0.921519, 0.822464, 0.783410, 0.950050, 0.804560, 0.917432, 
207.0, 0.854477, 0.756014, 0.959009, 0.757746, 0.959009, 0.767726, 0.924945, 0.957257, 0.757746, 0.940747, 0.759003, 0.921519, 0.822464, 0.778802, 0.950050, 0.801303, 0.917432, 
211.0, 0.853398, 0.752577, 0.959009, 0.754930, 0.959009, 0.765281, 0.924945, 0.957257, 0.754930, 0.940747, 0.756233, 0.921519, 0.822464, 0.778802, 0.950050, 0.801303, 0.917432, 
212.0, 0.851241, 0.749141, 0.959009, 0.752113, 0.959009, 0.762836, 0.922799, 0.957257, 0.752113, 0.937922, 0.753463, 0.921519, 0.818841, 0.769585, 0.950050, 0.794788, 0.917432, 
213.0, 0.850162, 0.745704, 0.959009, 0.749296, 0.959009, 0.760391, 0.922799, 0.957257, 0.749296, 0.937922, 0.750693, 0.921519, 0.815217, 0.769585, 0.950050, 0.794788, 0.917432, 
216.0, 0.849080, 0.745704, 0.959009, 0.746468, 0.959009, 0.757938, 0.922799, 0.957257, 0.746468, 0.937922, 0.747912, 0.921519, 0.815217, 0.769585, 0.950050, 0.794788, 0.917432, 
217.0, 0.847999, 0.745704, 0.959009, 0.746468, 0.959009, 0.757938, 0.920648, 0.957257, 0.746468, 0.935088, 0.747912, 0.921519, 0.815217, 0.764977, 0.950050, 0.791531, 0.917432, 
220.0, 0.846917, 0.742268, 0.959009, 0.743641, 0.959009, 0.755485, 0.920648, 0.957257, 0.743641, 0.935088, 0.745132, 0.921519, 0.815217, 0.764977, 0.950050, 0.791531, 0.917432, 
221.0, 0.845835, 0.742268, 0.959009, 0.743641, 0.959009, 0.755485, 0.918497, 0.957257, 0.743641, 0.935088, 0.745132, 0.918488, 0.815217, 0.764977, 0.950050, 0.791531, 0.917432, 
225.0, 0.844754, 0.738832, 0.959009, 0.740813, 0.959009, 0.753033, 0.918497, 0.957257, 0.740813, 0.935088, 0.742351, 0.918488, 0.815217, 0.764977, 0.950050, 0.791531, 0.917432, 
226.0, 0.843672, 0.735395, 0.959009, 0.737986, 0.959009, 0.750580, 0.918497, 0.957257, 0.737986, 0.935088, 0.739571, 0.918488, 0.815217, 0.764977, 0.950050, 0.791531, 0.917432, 
227.0, 0.842589, 0.731959, 0.959009, 0.735147, 0.959009, 0.748119, 0.918497, 0.957257, 0.735147, 0.935088, 0.736780, 0.918488, 0.811578, 0.760369, 0.950050, 0.788260, 0.917432, 
228.0, 0.841506, 0.728522, 0.959009, 0.732309, 0.959009, 0.745658, 0.918497, 0.957257, 0.732309, 0.935088, 0.733989, 0.918488, 0.807939, 0.760369, 0.950050, 0.788260, 0.917432, 
230.0, 0.840423, 0.725086, 0.959009, 0.729470, 0.959009, 0.743197, 0.918497, 0.957257, 0.729470, 0.935088, 0.731199, 0.918488, 0.807939, 0.760369, 0.950050, 0.788260, 0.914574, 
231.0, 0.840423, 0.725086, 0.959009, 0.729470, 0.959009, 0.743197, 0.918497, 0.957257, 0.729470, 0.935088, 0.731199, 0.918488, 0.807939, 0.760369, 0.950050, 0.788260, 0.914574, 
236.0, 0.839339, 0.725086, 0.959009, 0.729470, 0.959009, 0.743197, 0.916341, 0.957257, 0.729470, 0.932246, 0.731199, 0.918488, 0.807939, 0.760369, 0.950050, 0.784989, 0.914574, 
237.0, 0.838254, 0.721649, 0.959009, 0.726632, 0.959009, 0.740736, 0.916341, 0.957257, 0.726632, 0.932246, 0.728408, 0.918488, 0.807939, 0.760369, 0.950050, 0.784989, 0.914574, 
239.0, 0.837170, 0.721649, 0.959009, 0.726632, 0.959009, 0.740736, 0.914185, 0.957257, 0.726632, 0.929404, 0.728408, 0.918488, 0.807939, 0.760369, 0.950050, 0.781719, 0.914574, 
240.0, 0.836085, 0.721649, 0.959009, 0.726632, 0.959009, 0.740736, 0.912029, 0.957257, 0.726632, 0.929404, 0.728408, 0.918488, 0.807939, 0.755760, 0.950050, 0.778448, 0.914574, 
241.0, 0.833916, 0.721649, 0.959009, 0.726632, 0.959009, 0.740736, 0.907716, 0.957257, 0.726632, 0.926562, 0.728408, 0.918488, 0.804299, 0.755760, 0.950050, 0.775177, 0.914574, 
242.0, 0.830663, 0.714777, 0.959009, 0.718117, 0.959009, 0.733353, 0.907716, 0.957257, 0.718117, 0.926562, 0.720035, 0.918488, 0.797021, 0.755760, 0.950050, 0.771906, 0.911707, 
243.0, 0.828494, 0.714777, 0.951488, 0.718117, 0.951488, 0.733353, 0.905560, 0.953334, 0.718117, 0.920877, 0.720035, 0.915446, 0.797021, 0.755760, 0.950050, 0.771906, 0.905973, 
245.0, 0.827410, 0.711340, 0.951488, 0.715278, 0.951488, 0.730892, 0.905560, 0.953334, 0.715278, 0.920877, 0.717244, 0.915446, 0.797021, 0.755760, 0.950050, 0.771906, 0.905973, 
248.0, 0.825241, 0.707904, 0.951488, 0.712440, 0.951488, 0.728431, 0.903404, 0.953334, 0.712440, 0.918035, 0.714454, 0.915446, 0.797021, 0.755760, 0.950050, 0.768635, 0.905973, 
