id,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,survival_time,survival_status
59,-0.003300,-0.000500,100.000000,518.670000,642.330000,1584.700000,1395.240000,14.620000,21.600000,556.280000,2388.080000,9057.190000,1.300000,47.030000,523.950000,2388.120000,8141.480000,8.368100,0.030000,391.000000,2388.000000,100.000000,39.140000,23.462400,136.000000,1.000000
60,0.001900,0.000200,100.000000,518.670000,641.880000,1582.260000,1401.420000,14.620000,21.580000,550.920000,2387.850000,9025.820000,1.300000,47.100000,519.650000,2387.880000,8123.330000,8.411200,0.030000,389.000000,2388.000000,100.000000,38.980000,23.333700,229.000000,0.000000
61,-0.000300,-0.000300,100.000000,518.670000,641.910000,1592.150000,1389.960000,14.620000,21.600000,555.180000,2388.010000,9063.680000,1.300000,47.100000,522.620000,2387.960000,8145.160000,8.421700,0.030000,393.000000,2388.000000,100.000000,38.780000,23.398100,78.000000,1.000000
62,0.002800,0.000200,100.000000,518.670000,642.130000,1590.720000,1409.130000,14.620000,21.610000,553.840000,2388.110000,9053.550000,1.300000,47.580000,521.180000,2388.080000,8137.400000,8.462800,0.030000,393.000000,2388.000000,100.000000,39.020000,23.281400,121.000000,1.000000
63,0.001900,0.000100,100.000000,518.670000,642.760000,1588.180000,1397.460000,14.620000,21.590000,555.420000,2388.000000,9060.930000,1.300000,47.320000,523.170000,2388.030000,8137.720000,8.383600,0.030000,392.000000,2388.000000,100.000000,39.280000,23.494900,185.000000,1.000000
64,0.003700,0.000300,100.000000,518.670000,642.670000,1581.910000,1401.440000,14.620000,21.580000,551.450000,2387.630000,9036.270000,1.300000,47.220000,519.460000,2387.630000,8120.790000,8.422000,0.030000,389.000000,2388.000000,100.000000,38.830000,23.323800,187.000000,1.000000
65,-0.001100,0.000000,100.000000,518.670000,642.350000,1584.530000,1395.160000,14.620000,21.610000,554.360000,2388.010000,9049.630000,1.300000,47.130000,522.350000,2387.990000,8135.340000,8.383300,0.030000,392.000000,2388.000000,100.000000,39.030000,23.442300,104.000000,1.000000
66,-0.000900,0.000400,100.000000,518.670000,642.450000,1588.600000,1402.650000,14.620000,21.610000,554.050000,2388.150000,9051.130000,1.300000,47.320000,521.830000,2388.100000,8127.480000,8.422200,0.030000,392.000000,2388.000000,100.000000,38.860000,23.329200,83.000000,1.000000
67,-0.000400,-0.000300,100.000000,518.670000,642.080000,1581.770000,1392.470000,14.620000,21.600000,554.640000,2388.030000,9052.990000,1.300000,46.930000,522.410000,2388.010000,8134.520000,8.346500,0.030000,393.000000,2388.000000,100.000000,38.960000,23.547100,229.000000,0.000000
68,0.000000,-0.000500,100.000000,518.670000,641.840000,1581.600000,1392.760000,14.620000,21.580000,552.600000,2387.960000,9051.830000,1.300000,47.240000,521.770000,2387.950000,8131.190000,8.394800,0.030000,390.000000,2388.000000,100.000000,39.060000,23.452700,229.000000,0.000000
69,0.000800,-0.000500,100.000000,518.670000,641.650000,1584.310000,1394.100000,14.620000,21.610000,554.690000,2387.990000,9053.230000,1.300000,47.150000,522.970000,2388.000000,8140.550000,8.392000,0.030000,392.000000,2388.000000,100.000000,39.090000,23.427000,67.000000,1.000000
70,-0.003600,-0.000500,100.000000,518.670000,642.220000,1578.970000,1386.980000,14.620000,21.580000,552.210000,2387.990000,9042.470000,1.300000,47.050000,520.610000,2387.970000,8131.210000,8.378400,0.030000,391.000000,2388.000000,100.000000,38.970000,23.359900,190.000000,1.000000
71,-0.001800,-0.000400,100.000000,518.670000,641.990000,1592.620000,1401.670000,14.620000,21.610000,554.700000,2388.040000,9050.060000,1.300000,47.230000,521.930000,2388.030000,8142.740000,8.383700,0.030000,391.000000,2388.000000,100.000000,39.160000,23.310100,179.000000,1.000000
72,0.001500,-0.000200,100.000000,518.670000,641.980000,1583.160000,1388.850000,14.620000,21.590000,553.320000,2387.960000,9047.930000,1.300000,47.010000,521.210000,2387.960000,8128.790000,8.346500,0.030000,392.000000,2388.000000,100.000000,38.780000,23.536800,229.000000,0.000000
73,0.003000,0.000300,100.000000,518.670000,641.630000,1580.320000,1391.880000,14.620000,21.560000,552.780000,2387.940000,9046.400000,1.300000,46.990000,520.380000,2387.940000,8136.160000,8.381900,0.030000,391.000000,2388.000000,100.000000,39.080000,23.361100,229.000000,0.000000
74,0.002600,0.000300,100.000000,518.670000,642.840000,1583.880000,1402.910000,14.620000,21.610000,553.740000,2388.070000,9043.550000,1.300000,47.260000,522.030000,2388.130000,8128.860000,8.465000,0.030000,392.000000,2388.000000,100.000000,39.100000,23.366300,169.000000,1.000000
75,-0.000100,0.000400,100.000000,518.670000,642.330000,1580.330000,1398.700000,14.620000,21.570000,550.910000,2387.360000,9038.860000,1.300000,47.270000,518.650000,2387.410000,8120.800000,8.443200,0.030000,390.000000,2388.000000,100.000000,38.750000,23.286000,84.000000,1.000000
76,-0.001400,-0.000100,100.000000,518.670000,641.930000,1575.450000,1395.710000,14.620000,21.590000,553.540000,2388.020000,9046.840000,1.300000,46.940000,522.180000,2387.970000,8131.570000,8.400500,0.030000,390.000000,2388.000000,100.000000,39.160000,23.374700,154.000000,1.000000
77,0.000300,-0.000300,100.000000,518.670000,642.520000,1582.790000,1395.950000,14.620000,21.600000,555.480000,2388.000000,9056.220000,1.300000,47.100000,523.090000,2388.060000,8141.180000,8.351700,0.030000,392.000000,2388.000000,100.000000,39.260000,23.410400,193.000000,1.000000
78,-0.001600,0.000200,100.000000,518.670000,642.090000,1583.760000,1394.370000,14.620000,21.610000,554.340000,2387.980000,9063.230000,1.300000,47.030000,522.360000,2387.950000,8150.740000,8.430800,0.030000,392.000000,2388.000000,100.000000,38.910000,23.433200,75.000000,1.000000
79,0.003500,-0.000500,100.000000,518.670000,642.390000,1588.600000,1395.780000,14.620000,21.580000,554.590000,2387.980000,9055.350000,1.300000,47.090000,522.160000,2388.000000,8135.520000,8.381100,0.030000,392.000000,2388.000000,100.000000,38.920000,23.345400,117.000000,1.000000
80,-0.000700,0.000300,100.000000,518.670000,642.330000,1587.560000,1407.170000,14.620000,21.610000,553.100000,2388.060000,9063.820000,1.300000,47.550000,521.410000,2388.050000,8139.940000,8.406400,0.030000,393.000000,2388.000000,100.000000,38.870000,23.276200,173.000000,1.000000
81,-0.000600,0.000500,100.000000,518.670000,642.050000,1579.320000,1395.460000,14.620000,21.610000,553.860000,2387.920000,9058.770000,1.300000,47.250000,522.960000,2387.950000,8137.950000,8.377500,0.030000,391.000000,2388.000000,100.000000,39.120000,23.467800,40.000000,1.000000
82,-0.003000,0.000000,100.000000,518.670000,641.740000,1571.020000,1389.480000,14.620000,21.570000,552.940000,2387.930000,9046.690000,1.300000,47.110000,520.290000,2387.970000,8129.660000,8.406500,0.030000,389.000000,2388.000000,100.000000,38.820000,23.401400,119.000000,1.000000
83,0.002100,0.000100,100.000000,518.670000,642.370000,1593.280000,1403.420000,14.620000,21.610000,554.030000,2388.090000,9059.320000,1.300000,47.400000,521.720000,2388.060000,8140.430000,8.470600,0.030000,395.000000,2388.000000,100.000000,38.850000,23.253300,55.000000,1.000000
84,0.000800,-0.000400,100.000000,518.670000,641.750000,1583.010000,1397.410000,14.620000,21.590000,553.870000,2387.940000,9049.970000,1.300000,47.170000,522.480000,2387.990000,8133.490000,8.395700,0.030000,392.000000,2388.000000,100.000000,38.990000,23.514800,229.000000,0.000000
85,0.000000,-0.000100,100.000000,518.670000,642.170000,1579.310000,1393.620000,14.620000,21.600000,554.160000,2387.940000,9047.800000,1.300000,47.260000,521.920000,2388.010000,8137.790000,8.392000,0.030000,391.000000,2388.000000,100.000000,39.120000,23.412400,157.000000,1.000000
86,0.001200,0.000300,100.000000,518.670000,642.470000,1585.360000,1391.100000,14.620000,21.600000,554.890000,2388.050000,9046.720000,1.300000,47.160000,522.580000,2388.030000,8137.090000,8.362900,0.030000,391.000000,2388.000000,100.000000,39.360000,23.514300,229.000000,0.000000
87,-0.001300,0.000400,100.000000,518.670000,642.090000,1590.510000,1401.380000,14.620000,21.610000,558.040000,2388.120000,9063.350000,1.300000,47.340000,525.530000,2388.080000,8142.030000,8.362400,0.030000,392.000000,2388.000000,100.000000,39.370000,23.567500,229.000000,0.000000
88,0.000200,-0.000200,100.000000,518.670000,642.720000,1590.180000,1412.800000,14.620000,21.610000,553.460000,2388.120000,9050.520000,1.300000,47.570000,521.710000,2388.070000,8125.010000,8.429500,0.030000,392.000000,2388.000000,100.000000,38.800000,23.341800,181.000000,1.000000
89,-0.001100,-0.000500,100.000000,518.670000,642.320000,1578.580000,1403.570000,14.620000,21.580000,551.540000,2387.460000,9039.630000,1.300000,47.220000,519.300000,2387.390000,8122.170000,8.438800,0.030000,390.000000,2388.000000,100.000000,38.960000,23.236700,229.000000,0.000000
