time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
89.0, 0.775785, 0.500000, 0.881356, 0.666667, 0.831776, 0.674699, 0.973684, 0.939394, 0.651163, 0.907895, 0.675676, 0.840000, 0.645161, 
93.0, 0.771300, 0.500000, 0.881356, 0.652778, 0.831776, 0.662651, 0.973684, 0.939394, 0.627907, 0.907895, 0.648649, 0.840000, 0.612903, 
94.0, 0.766816, 0.476190, 0.881356, 0.638889, 0.831776, 0.650602, 0.973684, 0.939394, 0.627907, 0.907895, 0.648649, 0.840000, 0.612903, 
96.0, 0.757848, 0.428571, 0.881356, 0.611111, 0.831776, 0.638554, 0.973684, 0.939394, 0.604651, 0.907895, 0.621622, 0.840000, 0.580645, 
97.0, 0.748879, 0.428571, 0.881356, 0.611111, 0.813084, 0.638554, 0.973684, 0.939394, 0.604651, 0.894737, 0.621622, 0.840000, 0.580645, 
98.0, 0.739910, 0.428571, 0.864407, 0.597222, 0.803738, 0.626506, 0.973684, 0.939394, 0.604651, 0.894737, 0.621622, 0.830000, 0.580645, 
101.0, 0.726457, 0.357143, 0.864407, 0.555556, 0.803738, 0.614458, 0.973684, 0.939394, 0.534884, 0.894737, 0.540541, 0.830000, 0.483871, 
102.0, 0.721973, 0.333333, 0.864407, 0.541667, 0.803738, 0.614458, 0.973684, 0.939394, 0.511628, 0.894737, 0.513514, 0.830000, 0.451613, 
104.0, 0.717489, 0.309524, 0.864407, 0.527778, 0.803738, 0.602410, 0.973684, 0.939394, 0.488372, 0.894737, 0.486486, 0.830000, 0.419355, 
105.0, 0.713004, 0.309524, 0.864407, 0.527778, 0.803738, 0.602410, 0.947368, 0.939394, 0.488372, 0.881579, 0.486486, 0.820000, 0.419355, 
106.0, 0.699552, 0.309524, 0.830508, 0.527778, 0.785047, 0.590361, 0.921053, 0.909091, 0.488372, 0.855263, 0.486486, 0.790000, 0.419355, 
107.0, 0.695067, 0.285714, 0.830508, 0.513889, 0.785047, 0.578313, 0.921053, 0.909091, 0.488372, 0.855263, 0.486486, 0.790000, 0.419355, 
109.0, 0.686099, 0.261905, 0.830508, 0.500000, 0.775701, 0.578313, 0.894737, 0.909091, 0.465116, 0.855263, 0.459459, 0.780000, 0.387097, 
110.0, 0.681614, 0.238095, 0.830508, 0.486111, 0.775701, 0.566265, 0.894737, 0.909091, 0.465116, 0.855263, 0.459459, 0.780000, 0.387097, 
111.0, 0.672646, 0.214286, 0.830508, 0.472222, 0.775701, 0.542169, 0.894737, 0.909091, 0.465116, 0.842105, 0.459459, 0.770000, 0.387097, 
114.0, 0.659193, 0.190476, 0.830508, 0.458333, 0.775701, 0.518072, 0.868421, 0.909091, 0.465116, 0.828947, 0.459459, 0.770000, 0.387097, 
115.0, 0.645740, 0.190476, 0.813559, 0.444444, 0.757009, 0.493976, 0.868421, 0.909091, 0.465116, 0.828947, 0.459459, 0.760000, 0.387097, 
116.0, 0.641256, 0.166667, 0.813559, 0.430556, 0.757009, 0.481928, 0.868421, 0.909091, 0.465116, 0.828947, 0.459459, 0.760000, 0.387097, 
117.0, 0.632287, 0.166667, 0.796610, 0.430556, 0.738318, 0.481928, 0.842105, 0.878788, 0.465116, 0.802632, 0.459459, 0.750000, 0.387097, 
119.0, 0.627803, 0.142857, 0.796610, 0.416667, 0.738318, 0.481928, 0.842105, 0.878788, 0.441860, 0.802632, 0.432432, 0.750000, 0.387097, 
120.0, 0.618834, 0.119048, 0.796610, 0.388889, 0.738318, 0.457831, 0.842105, 0.878788, 0.418605, 0.802632, 0.405405, 0.750000, 0.354839, 
121.0, 0.605381, 0.119048, 0.796610, 0.375000, 0.728972, 0.433735, 0.842105, 0.878788, 0.418605, 0.789474, 0.405405, 0.740000, 0.354839, 
122.0, 0.600897, 0.119048, 0.796610, 0.375000, 0.728972, 0.421687, 0.842105, 0.878788, 0.418605, 0.776316, 0.405405, 0.740000, 0.354839, 
124.0, 0.591928, 0.119048, 0.796610, 0.347222, 0.728972, 0.409639, 0.842105, 0.878788, 0.395349, 0.776316, 0.378378, 0.740000, 0.354839, 
125.0, 0.582960, 0.119048, 0.796610, 0.319444, 0.728972, 0.397590, 0.842105, 0.878788, 0.348837, 0.776316, 0.351351, 0.740000, 0.322581, 
129.0, 0.578475, 0.119048, 0.796610, 0.305556, 0.728972, 0.385542, 0.842105, 0.878788, 0.348837, 0.776316, 0.351351, 0.740000, 0.322581, 
131.0, 0.573991, 0.119048, 0.796610, 0.305556, 0.719626, 0.385542, 0.842105, 0.878788, 0.348837, 0.763158, 0.351351, 0.730000, 0.322581, 
133.0, 0.569507, 0.119048, 0.796610, 0.305556, 0.710280, 0.385542, 0.842105, 0.878788, 0.348837, 0.763158, 0.351351, 0.720000, 0.322581, 
134.0, 0.556054, 0.095238, 0.779661, 0.277778, 0.700935, 0.373494, 0.842105, 0.878788, 0.325581, 0.763158, 0.324324, 0.720000, 0.290323, 
136.0, 0.551570, 0.095238, 0.779661, 0.277778, 0.700935, 0.373494, 0.815789, 0.878788, 0.325581, 0.750000, 0.324324, 0.710000, 0.290323, 
138.0, 0.542601, 0.095238, 0.762712, 0.277778, 0.682243, 0.361446, 0.815789, 0.878788, 0.325581, 0.723684, 0.324324, 0.690000, 0.290323, 
139.0, 0.538117, 0.095238, 0.762712, 0.263889, 0.682243, 0.361446, 0.815789, 0.878788, 0.302326, 0.723684, 0.324324, 0.690000, 0.290323, 
140.0, 0.533632, 0.095238, 0.762712, 0.263889, 0.672897, 0.361446, 0.815789, 0.848485, 0.302326, 0.710526, 0.324324, 0.680000, 0.290323, 
143.0, 0.524664, 0.095238, 0.745763, 0.263889, 0.663551, 0.349398, 0.815789, 0.848485, 0.302326, 0.710526, 0.324324, 0.670000, 0.290323, 
144.0, 0.515695, 0.095238, 0.728814, 0.263889, 0.644860, 0.349398, 0.815789, 0.848485, 0.302326, 0.684211, 0.324324, 0.650000, 0.290323, 
145.0, 0.506726, 0.095238, 0.711864, 0.250000, 0.635514, 0.337349, 0.815789, 0.848485, 0.302326, 0.684211, 0.324324, 0.640000, 0.290323, 
147.0, 0.502242, 0.095238, 0.694915, 0.250000, 0.626168, 0.337349, 0.815789, 0.848485, 0.302326, 0.684211, 0.324324, 0.640000, 0.290323, 
148.0, 0.497758, 0.095238, 0.694915, 0.250000, 0.616822, 0.337349, 0.815789, 0.848485, 0.302326, 0.671053, 0.324324, 0.640000, 0.290323, 
149.0, 0.493274, 0.095238, 0.694915, 0.236111, 0.616822, 0.325301, 0.815789, 0.848485, 0.279070, 0.671053, 0.297297, 0.640000, 0.258065, 
150.0, 0.488789, 0.071429, 0.694915, 0.222222, 0.616822, 0.313253, 0.815789, 0.848485, 0.255814, 0.671053, 0.270270, 0.640000, 0.225806, 
151.0, 0.484305, 0.071429, 0.694915, 0.208333, 0.616822, 0.301205, 0.815789, 0.848485, 0.232558, 0.671053, 0.243243, 0.640000, 0.193548, 
152.0, 0.479821, 0.071429, 0.694915, 0.208333, 0.607477, 0.301205, 0.789474, 0.848485, 0.232558, 0.671053, 0.243243, 0.630000, 0.193548, 
153.0, 0.475336, 0.071429, 0.694915, 0.208333, 0.607477, 0.301205, 0.763158, 0.848485, 0.232558, 0.671053, 0.243243, 0.630000, 0.193548, 
156.0, 0.466368, 0.071429, 0.694915, 0.208333, 0.588785, 0.301205, 0.763158, 0.848485, 0.232558, 0.657895, 0.243243, 0.620000, 0.193548, 
157.0, 0.461883, 0.071429, 0.694915, 0.194444, 0.588785, 0.301205, 0.763158, 0.848485, 0.209302, 0.657895, 0.216216, 0.620000, 0.161290, 
158.0, 0.457399, 0.071429, 0.694915, 0.180556, 0.588785, 0.289157, 0.763158, 0.848485, 0.209302, 0.657895, 0.216216, 0.620000, 0.161290, 
159.0, 0.448430, 0.047619, 0.694915, 0.166667, 0.588785, 0.265060, 0.763158, 0.848485, 0.186047, 0.644737, 0.189189, 0.610000, 0.129032, 
160.0, 0.439462, 0.047619, 0.677966, 0.166667, 0.570093, 0.265060, 0.763158, 0.848485, 0.186047, 0.644737, 0.189189, 0.590000, 0.129032, 
161.0, 0.430493, 0.047619, 0.677966, 0.166667, 0.570093, 0.240964, 0.763158, 0.818182, 0.186047, 0.631579, 0.189189, 0.580000, 0.129032, 
165.0, 0.426009, 0.047619, 0.661017, 0.166667, 0.560748, 0.240964, 0.763158, 0.818182, 0.186047, 0.631579, 0.189189, 0.570000, 0.129032, 
166.0, 0.421525, 0.047619, 0.661017, 0.166667, 0.560748, 0.228916, 0.763158, 0.818182, 0.186047, 0.618421, 0.189189, 0.560000, 0.129032, 
167.0, 0.417040, 0.047619, 0.661017, 0.166667, 0.551402, 0.228916, 0.763158, 0.818182, 0.186047, 0.605263, 0.189189, 0.560000, 0.129032, 
169.0, 0.412556, 0.047619, 0.644068, 0.166667, 0.542056, 0.228916, 0.763158, 0.818182, 0.186047, 0.605263, 0.189189, 0.550000, 0.129032, 
170.0, 0.403587, 0.047619, 0.644068, 0.166667, 0.532710, 0.228916, 0.736842, 0.818182, 0.186047, 0.592105, 0.189189, 0.540000, 0.129032, 
173.0, 0.399103, 0.047619, 0.627119, 0.166667, 0.523364, 0.228916, 0.736842, 0.818182, 0.186047, 0.592105, 0.189189, 0.530000, 0.129032, 
175.0, 0.390135, 0.047619, 0.610169, 0.166667, 0.504673, 0.228916, 0.710526, 0.818182, 0.186047, 0.578947, 0.189189, 0.510000, 0.129032, 
176.0, 0.381166, 0.047619, 0.593220, 0.166667, 0.485981, 0.228916, 0.710526, 0.818182, 0.186047, 0.565789, 0.189189, 0.490000, 0.129032, 
178.0, 0.372197, 0.047619, 0.593220, 0.152778, 0.476636, 0.216867, 0.710526, 0.818182, 0.186047, 0.552632, 0.189189, 0.480000, 0.129032, 
179.0, 0.363229, 0.023810, 0.593220, 0.138889, 0.476636, 0.204819, 0.684211, 0.787879, 0.162791, 0.539474, 0.162162, 0.470000, 0.096774, 
183.0, 0.354260, 0.023810, 0.576271, 0.138889, 0.457944, 0.204819, 0.657895, 0.757576, 0.162791, 0.526316, 0.162162, 0.450000, 0.096774, 
184.0, 0.349776, 0.023810, 0.559322, 0.138889, 0.448598, 0.204819, 0.657895, 0.757576, 0.162791, 0.526316, 0.162162, 0.440000, 0.096774, 
185.0, 0.340807, 0.023810, 0.559322, 0.125000, 0.448598, 0.192771, 0.631579, 0.727273, 0.139535, 0.513158, 0.135135, 0.430000, 0.096774, 
189.0, 0.336323, 0.023810, 0.542373, 0.125000, 0.439252, 0.192771, 0.631579, 0.727273, 0.139535, 0.513158, 0.135135, 0.430000, 0.096774, 
192.0, 0.331839, 0.000000, 0.542373, 0.111111, 0.439252, 0.180723, 0.631579, 0.727273, 0.116279, 0.513158, 0.108108, 0.430000, 0.064516, 
193.0, 0.327354, 0.000000, 0.542373, 0.111111, 0.439252, 0.180723, 0.605263, 0.727273, 0.116279, 0.500000, 0.108108, 0.430000, 0.064516, 
194.0, 0.322870, 0.000000, 0.542373, 0.097222, 0.439252, 0.180723, 0.605263, 0.727273, 0.093023, 0.500000, 0.081081, 0.430000, 0.064516, 
195.0, 0.313901, 0.000000, 0.542373, 0.097222, 0.429907, 0.180723, 0.605263, 0.727273, 0.093023, 0.500000, 0.081081, 0.420000, 0.064516, 
198.0, 0.304933, 0.000000, 0.542373, 0.083333, 0.429907, 0.168675, 0.578947, 0.696970, 0.069767, 0.486842, 0.054054, 0.410000, 0.032258, 
199.0, 0.291480, 0.000000, 0.542373, 0.069444, 0.429907, 0.156627, 0.526316, 0.636364, 0.069767, 0.460526, 0.054054, 0.390000, 0.032258, 
201.0, 0.286996, 0.000000, 0.525424, 0.069444, 0.420561, 0.156627, 0.500000, 0.606061, 0.069767, 0.447368, 0.054054, 0.380000, 0.032258, 
202.0, 0.278027, 0.000000, 0.508475, 0.069444, 0.411215, 0.132530, 0.500000, 0.606061, 0.069767, 0.434211, 0.054054, 0.370000, 0.032258, 
205.0, 0.269058, 0.000000, 0.491525, 0.069444, 0.392523, 0.132530, 0.473684, 0.575758, 0.069767, 0.421053, 0.054054, 0.360000, 0.032258, 
207.0, 0.264574, 0.000000, 0.491525, 0.069444, 0.383178, 0.132530, 0.473684, 0.575758, 0.069767, 0.407895, 0.054054, 0.350000, 0.032258, 
213.0, 0.251121, 0.000000, 0.491525, 0.055556, 0.383178, 0.108434, 0.447368, 0.575758, 0.046512, 0.394737, 0.027027, 0.340000, 0.000000, 
215.0, 0.246637, 0.000000, 0.491525, 0.055556, 0.373832, 0.108434, 0.421053, 0.545455, 0.046512, 0.381579, 0.027027, 0.330000, 0.000000, 
217.0, 0.242152, 0.000000, 0.474576, 0.055556, 0.364486, 0.108434, 0.421053, 0.545455, 0.046512, 0.368421, 0.027027, 0.320000, 0.000000, 
220.0, 0.237668, 0.000000, 0.457627, 0.055556, 0.355140, 0.108434, 0.421053, 0.545455, 0.046512, 0.368421, 0.027027, 0.320000, 0.000000, 
221.0, 0.233184, 0.000000, 0.440678, 0.055556, 0.345794, 0.096386, 0.421053, 0.545455, 0.046512, 0.355263, 0.027027, 0.310000, 0.000000, 
222.0, 0.228700, 0.000000, 0.423729, 0.055556, 0.336449, 0.096386, 0.421053, 0.545455, 0.046512, 0.355263, 0.027027, 0.300000, 0.000000, 
223.0, 0.224215, 0.000000, 0.423729, 0.055556, 0.327103, 0.096386, 0.394737, 0.545455, 0.046512, 0.355263, 0.027027, 0.290000, 0.000000, 
226.0, 0.219731, 0.000000, 0.406780, 0.055556, 0.317757, 0.084337, 0.394737, 0.515152, 0.046512, 0.342105, 0.027027, 0.280000, 0.000000, 
227.0, 0.215247, 0.000000, 0.406780, 0.055556, 0.317757, 0.072289, 0.394737, 0.515152, 0.046512, 0.342105, 0.027027, 0.280000, 0.000000, 
228.0, 0.210762, 0.000000, 0.406780, 0.055556, 0.308411, 0.072289, 0.394737, 0.484848, 0.046512, 0.328947, 0.027027, 0.270000, 0.000000, 
229.0, 0.197309, 0.000000, 0.355932, 0.055556, 0.280374, 0.060241, 0.394737, 0.484848, 0.046512, 0.315789, 0.027027, 0.250000, 0.000000, 
236.0, 0.197309, 0.000000, 0.355932, 0.055556, 0.280374, 0.060241, 0.394737, 0.484848, 0.046512, 0.315789, 0.027027, 0.250000, 0.000000, 

