id,survival_time,survival_status,pressureInd,moistureInd,temperatureInd
72,74.000000,1.000000,85.331378,97.045226,91.413135
73,74.000000,1.000000,82.528219,109.638424,96.597996
74,16.000000,1.000000,90.636829,101.801610,130.055985
75,80.000000,0.000000,112.605330,100.274341,87.983631
76,28.000000,1.000000,78.665931,110.518408,111.078454
77,80.000000,0.000000,70.101719,92.559067,131.734206
78,49.000000,1.000000,99.126919,105.455789,113.464437
79,39.000000,1.000000,129.815588,104.070276,99.861733
80,18.000000,1.000000,129.358669,95.487800,104.758244
81,80.000000,1.000000,86.430680,104.693943,86.396180
82,80.000000,0.000000,127.643264,92.644798,98.055142
83,65.000000,1.000000,95.245399,115.950386,100.417860
84,79.000000,1.000000,83.494237,93.400470,121.297760
85,19.000000,1.000000,96.219619,90.662137,125.838522
86,58.000000,1.000000,79.111393,73.607161,74.874623
87,76.000000,1.000000,106.867189,118.948357,97.424211
88,80.000000,0.000000,111.255811,97.359986,122.034273
89,80.000000,0.000000,96.120346,105.576196,124.067120
90,52.000000,1.000000,86.107514,93.684079,83.156961
91,29.000000,1.000000,108.413359,112.868036,94.822519
92,65.000000,1.000000,100.251850,93.346735,88.150868
93,40.000000,1.000000,60.233066,107.527119,62.657144
94,46.000000,1.000000,94.230920,107.958345,110.657785
95,5.000000,1.000000,74.487474,99.100094,79.521617
96,41.000000,1.000000,92.453609,92.495352,140.160091
97,12.000000,1.000000,112.047415,89.849594,81.100953
98,65.000000,1.000000,125.032692,101.163482,126.024077
99,80.000000,1.000000,96.008785,84.587554,95.287253
100,80.000000,0.000000,109.671138,104.600332,102.881957
101,63.000000,1.000000,154.924585,77.677249,112.048807
102,77.000000,1.000000,105.758215,112.408930,112.242917
103,65.000000,1.000000,93.357276,89.290336,99.557737
104,62.000000,1.000000,95.922268,102.590468,89.995489
105,52.000000,1.000000,111.723933,89.933334,112.727407
106,80.000000,0.000000,97.928277,96.307060,109.486698
107,80.000000,0.000000,128.727735,96.589804,135.250775
108,80.000000,0.000000,126.705862,92.441970,104.907187
109,58.000000,1.000000,80.019675,120.844063,116.306445
110,33.000000,1.000000,140.985874,87.250066,125.473372
111,13.000000,1.000000,35.763602,106.335529,94.188522
112,34.000000,1.000000,91.608221,114.861704,104.153621
113,80.000000,0.000000,103.707551,92.410192,91.100293
114,65.000000,1.000000,111.809437,75.480275,112.846841
115,80.000000,1.000000,124.860104,118.149778,113.887911
116,41.000000,1.000000,112.736430,92.373498,85.489801
117,65.000000,1.000000,102.194994,93.389832,70.113931
118,65.000000,1.000000,128.317298,106.729157,94.741784
119,43.000000,1.000000,94.011717,91.932796,111.462732
120,80.000000,1.000000,91.399317,99.919496,80.832891
121,80.000000,1.000000,102.709720,102.846778,108.324299
122,55.000000,1.000000,77.466610,89.201799,84.539108
123,80.000000,0.000000,143.864742,95.877740,117.161092
124,17.000000,1.000000,93.911405,106.036413,112.541860
125,80.000000,0.000000,122.863438,115.917603,72.540747
126,3.000000,1.000000,120.074290,102.992073,91.295386
127,80.000000,0.000000,65.112911,105.453561,97.054808
128,80.000000,0.000000,75.997301,96.371860,98.934087
129,65.000000,1.000000,90.599836,98.074381,96.263614
130,55.000000,1.000000,85.979764,104.271185,121.445300
131,80.000000,0.000000,86.996643,91.038464,58.585208
132,80.000000,0.000000,93.622455,94.014786,70.850578
133,19.000000,1.000000,64.285657,114.037572,123.755117
134,80.000000,0.000000,97.533451,96.304816,76.908084
135,60.000000,1.000000,77.836105,112.832544,121.786371
136,80.000000,0.000000,95.782194,112.793401,98.635014
137,80.000000,1.000000,80.160963,109.942524,113.983900
138,80.000000,0.000000,114.629875,102.294442,51.106945
139,43.000000,1.000000,82.670225,106.235353,115.375705
140,63.000000,1.000000,101.121109,87.703860,117.678156
141,45.000000,1.000000,85.470250,111.548679,84.489079
142,80.000000,0.000000,129.585306,93.692108,84.915725
143,77.000000,1.000000,113.090878,109.369809,95.606125
144,9.000000,1.000000,113.414853,108.081163,110.056178
145,62.000000,1.000000,84.241561,101.836649,80.454874
146,80.000000,0.000000,96.840482,117.828951,73.473304
147,29.000000,1.000000,112.745002,91.617670,100.954567
148,65.000000,1.000000,92.350719,106.193923,107.537179
149,49.000000,1.000000,73.145139,95.243485,120.781024
150,72.000000,1.000000,121.108531,95.095549,104.781153
151,16.000000,1.000000,82.611002,113.156381,130.545163
152,80.000000,1.000000,99.431199,96.433311,55.911197
153,40.000000,1.000000,96.068696,105.220633,120.278491
154,57.000000,1.000000,89.143780,106.311011,76.406456
155,80.000000,0.000000,82.394297,96.826728,125.431538
156,80.000000,0.000000,122.519104,100.332337,93.443647
157,20.000000,1.000000,114.673445,91.860746,88.295866
158,12.000000,1.000000,104.106060,105.962856,113.616254
159,57.000000,1.000000,104.128515,91.532588,110.080274
160,65.000000,1.000000,86.499784,86.636418,92.645987
161,50.000000,1.000000,102.543664,94.825595,67.168465
162,42.000000,1.000000,114.700666,109.093553,108.696818
163,49.000000,1.000000,89.622649,102.993882,142.028495
164,65.000000,1.000000,101.158481,89.234155,111.186978
165,65.000000,1.000000,51.699508,58.547301,60.518204
166,44.000000,1.000000,81.503107,104.114103,73.275731
167,80.000000,0.000000,134.952604,88.480101,108.677366
168,9.000000,1.000000,89.320064,95.975963,98.237167
169,48.000000,1.000000,80.949628,106.302559,96.257482
170,49.000000,1.000000,81.829405,104.982553,102.289149
171,65.000000,1.000000,107.434867,90.823037,138.413340
172,36.000000,1.000000,116.693788,104.525534,107.338477
173,60.000000,1.000000,85.444052,107.337355,86.725716
174,24.000000,1.000000,110.643917,98.140718,86.395033
175,60.000000,1.000000,90.846150,107.245503,102.928899
176,65.000000,1.000000,99.499255,103.383161,119.750757
177,63.000000,1.000000,78.771847,93.162314,85.024311
178,80.000000,0.000000,71.105568,108.693176,81.739362
179,80.000000,0.000000,70.357764,93.169920,149.872298
180,28.000000,1.000000,88.687835,86.691334,128.379992
181,25.000000,1.000000,65.551632,89.230784,148.014581
182,74.000000,1.000000,129.453860,108.619747,97.546605
183,80.000000,0.000000,122.502900,87.083600,73.007847
184,57.000000,1.000000,89.345134,102.957647,97.168866
185,46.000000,1.000000,105.154881,95.198288,116.970625
186,60.000000,1.000000,96.436456,102.892983,114.853392
187,56.000000,1.000000,98.147855,110.388852,138.490816
188,76.000000,1.000000,87.092761,98.384748,79.957056
189,31.000000,1.000000,102.333639,96.422984,80.751661
190,54.000000,1.000000,91.637760,116.734086,125.553106
191,1.000000,1.000000,104.658530,107.537666,126.374317
192,64.000000,1.000000,116.814954,85.588152,95.156873
193,53.000000,1.000000,87.967636,91.200867,113.260218
194,62.000000,1.000000,96.140671,79.334977,139.352002
195,12.000000,1.000000,53.450182,79.649829,103.629850
196,80.000000,0.000000,111.516036,99.117304,94.179535
197,29.000000,1.000000,121.389010,83.710846,101.806530
198,80.000000,1.000000,147.413892,87.445336,100.040835
199,60.000000,1.000000,79.828911,101.068984,99.368246
200,65.000000,1.000000,104.641411,111.418840,96.511544
201,80.000000,0.000000,79.906159,77.433386,71.169472
202,47.000000,1.000000,121.624883,98.694304,74.750576
203,65.000000,1.000000,101.749202,92.014528,103.765407
204,19.000000,1.000000,71.817590,100.280969,102.269367
205,65.000000,1.000000,108.156818,102.231344,83.470812
206,50.000000,1.000000,105.038294,93.953239,120.490000
207,30.000000,1.000000,90.484312,106.833223,55.011663
208,58.000000,1.000000,96.573406,108.549877,112.956236
209,80.000000,0.000000,93.486284,92.915986,76.244479
210,26.000000,1.000000,79.039130,106.411891,102.711740
211,80.000000,0.000000,124.742869,97.853523,98.340498
212,80.000000,1.000000,110.080006,96.840718,100.855972
213,64.000000,1.000000,109.747260,108.053039,96.142398
214,46.000000,1.000000,72.255535,117.671654,89.680021
215,80.000000,1.000000,94.397623,95.026443,87.039254
216,80.000000,1.000000,102.185641,89.066913,93.849717
217,27.000000,1.000000,87.221455,87.386299,86.812812
218,80.000000,0.000000,95.806713,92.912030,87.672094
219,8.000000,1.000000,123.026382,101.292341,113.809836
220,24.000000,1.000000,88.108456,99.419044,89.838808
221,80.000000,1.000000,88.677219,97.521828,98.972300
222,48.000000,1.000000,110.607238,103.837307,121.152452
223,52.000000,1.000000,38.787548,116.491817,125.002526
224,65.000000,1.000000,89.331435,85.152190,108.599888
225,24.000000,1.000000,85.226111,114.971844,85.419191
226,80.000000,0.000000,83.584060,79.724510,124.636707
227,80.000000,0.000000,108.720593,100.891858,100.878363
228,16.000000,1.000000,96.617132,110.210491,92.232821
229,13.000000,1.000000,108.776904,87.499102,89.650431
230,22.000000,1.000000,101.358069,81.412999,105.767960
231,80.000000,0.000000,129.002100,93.132401,84.845842
232,58.000000,1.000000,97.108542,103.113255,121.280986
233,60.000000,1.000000,116.694429,106.485072,107.711954
234,80.000000,0.000000,115.185748,101.149663,91.471688
235,80.000000,0.000000,89.405121,89.468246,96.834042
236,80.000000,0.000000,88.770239,110.715458,79.610132
237,62.000000,1.000000,114.142562,97.905471,165.169955
238,80.000000,0.000000,79.256737,97.424507,113.802776
239,65.000000,1.000000,103.736821,97.682974,104.781466
240,80.000000,0.000000,96.105869,83.888459,76.371769
241,80.000000,0.000000,119.514682,102.377580,97.893134
242,22.000000,1.000000,88.152049,106.602145,113.076284
243,59.000000,1.000000,116.308742,97.675048,107.035628
244,35.000000,1.000000,81.948552,109.631449,89.603367
245,18.000000,1.000000,114.354915,91.167578,117.169567
246,38.000000,1.000000,48.590347,107.018975,82.672340
247,80.000000,0.000000,99.527899,94.571804,110.781497
248,80.000000,0.000000,81.373146,91.709919,131.421717
249,80.000000,1.000000,72.296058,98.651004,89.753616
250,61.000000,1.000000,105.706606,103.486197,59.641957
251,4.000000,1.000000,85.290601,73.298630,108.483402
252,63.000000,1.000000,81.925210,87.597596,110.906689
253,31.000000,1.000000,127.258048,97.653917,111.915959
254,65.000000,1.000000,89.752316,106.451967,141.082759
255,80.000000,0.000000,79.639584,115.057383,87.223725
256,80.000000,0.000000,130.199168,97.956202,126.076739
257,65.000000,1.000000,112.585712,101.614263,80.835685
258,80.000000,0.000000,107.914156,107.515458,124.397205
259,65.000000,1.000000,100.525840,108.764541,111.984119
260,80.000000,0.000000,100.152476,105.376845,112.685321
261,54.000000,1.000000,101.927719,98.613592,97.902751
262,56.000000,1.000000,122.329002,99.430185,113.288759
263,61.000000,1.000000,72.340092,104.698884,124.927554
264,12.000000,1.000000,84.521975,93.232936,87.910347
265,26.000000,1.000000,108.067833,106.343999,87.003807
266,60.000000,1.000000,102.831238,93.541055,105.149358
267,65.000000,1.000000,92.276261,83.692365,78.032940
268,18.000000,1.000000,93.210145,74.968139,120.070107
269,35.000000,1.000000,81.957667,112.201849,116.498073
270,60.000000,1.000000,118.033622,98.528041,131.592075
271,49.000000,1.000000,104.160055,87.360725,99.856309
272,80.000000,0.000000,90.206383,101.731939,115.197938
273,30.000000,1.000000,101.352639,98.469451,73.084210
274,80.000000,0.000000,84.413939,110.822951,101.174139
275,80.000000,0.000000,113.023796,104.880336,86.116636
276,14.000000,1.000000,79.531098,100.487596,53.460822
277,80.000000,1.000000,104.362706,88.176780,80.273680
278,79.000000,1.000000,112.063388,112.229484,147.052313
279,79.000000,1.000000,108.837523,94.495237,120.420925
280,7.000000,1.000000,118.101249,109.519365,107.370707
281,44.000000,1.000000,73.205417,87.277304,94.810977
282,46.000000,1.000000,89.680092,102.253369,108.454825
283,5.000000,1.000000,133.063989,84.460125,108.898932
284,51.000000,1.000000,113.284976,102.652781,109.579812
285,49.000000,1.000000,103.890858,108.447770,99.580768
286,51.000000,1.000000,116.246305,80.818292,92.600640
287,4.000000,1.000000,124.630087,94.236526,99.521299
288,55.000000,1.000000,114.583174,91.775335,85.702281
289,66.000000,1.000000,86.902203,98.912286,88.996866
290,9.000000,1.000000,71.482039,89.469452,132.747712
291,76.000000,1.000000,95.310335,93.464118,78.129382
292,65.000000,1.000000,111.622580,93.896064,125.277559
293,71.000000,1.000000,105.971448,87.367487,106.551715
294,80.000000,0.000000,96.463842,120.250957,107.804931
295,21.000000,1.000000,99.003653,97.328503,72.771872
296,45.000000,1.000000,146.482610,98.848252,106.979033
297,74.000000,1.000000,109.819571,90.711512,66.853276
298,78.000000,1.000000,94.038525,96.579741,127.291351
299,56.000000,1.000000,97.301131,90.870004,80.696567
300,60.000000,1.000000,86.417555,103.155599,137.104077
301,6.000000,1.000000,132.093877,96.414628,123.030632
302,50.000000,1.000000,114.278118,95.166793,88.990697
303,28.000000,1.000000,70.045769,104.980201,70.661697
304,80.000000,0.000000,122.973006,94.184131,95.638397
305,69.000000,1.000000,88.991766,94.089558,89.414884
306,28.000000,1.000000,104.731654,102.861365,109.628093
307,46.000000,1.000000,67.463145,100.312830,88.616224
308,24.000000,1.000000,86.656887,110.355744,105.599702
309,77.000000,1.000000,136.346695,96.607976,99.969541
310,54.000000,1.000000,117.686365,105.263691,69.383001
311,22.000000,1.000000,86.819297,85.258418,115.926644
312,63.000000,1.000000,77.424543,89.958044,112.272675
313,80.000000,0.000000,91.111563,103.137792,99.682591
314,74.000000,1.000000,126.434526,105.314825,107.896672
315,66.000000,1.000000,93.314626,97.262760,90.128810
316,80.000000,0.000000,76.069146,97.073700,83.249853
317,30.000000,1.000000,106.831263,101.213581,79.911174
318,80.000000,1.000000,64.979340,102.102483,82.677343
319,63.000000,1.000000,90.991768,93.953455,81.099250
320,19.000000,1.000000,76.238141,106.721600,123.118132
321,54.000000,1.000000,112.252107,102.839895,103.103579
322,40.000000,1.000000,105.514286,99.481564,62.086828
323,35.000000,1.000000,138.996848,86.869000,89.359339
324,29.000000,1.000000,80.782245,94.553843,87.473713
325,80.000000,1.000000,126.207496,108.309434,115.591694
326,33.000000,1.000000,111.737241,96.470432,85.473700
327,80.000000,0.000000,57.436422,113.586128,88.203003
328,80.000000,1.000000,84.130300,97.399218,92.502264
329,80.000000,0.000000,89.422635,117.871374,106.116978
330,8.000000,1.000000,100.777048,86.189978,93.774378
331,2.000000,1.000000,132.825074,103.291525,132.917356
332,80.000000,1.000000,116.034761,113.029899,118.984113
333,74.000000,1.000000,79.210473,91.623530,98.486033
334,38.000000,1.000000,63.475987,101.284186,139.559248
335,79.000000,1.000000,123.707528,95.058242,114.315000
336,41.000000,1.000000,108.449495,107.255388,125.340291
337,13.000000,1.000000,85.780272,92.844837,90.236057
338,42.000000,1.000000,129.716032,101.189590,99.923980
339,80.000000,0.000000,65.748325,94.926314,102.343649
340,80.000000,0.000000,83.367266,112.143634,115.093138
341,65.000000,1.000000,111.959184,117.939408,98.529434
342,34.000000,1.000000,133.894664,105.339568,90.332917
343,65.000000,1.000000,95.317468,80.630889,92.213270
344,65.000000,1.000000,100.356213,103.824801,86.087941
345,65.000000,1.000000,104.655690,93.515837,107.738143
346,80.000000,1.000000,107.312106,99.271973,102.030761
347,61.000000,1.000000,129.402664,105.403791,87.556060
348,45.000000,1.000000,88.047507,108.400040,90.870885
349,55.000000,1.000000,92.161723,111.765402,112.223980
350,2.000000,1.000000,96.684659,91.473192,92.590968
351,80.000000,1.000000,77.000111,98.535325,97.161212
352,61.000000,1.000000,127.821078,95.990365,104.120368
353,62.000000,1.000000,105.635963,92.741720,98.907345
354,23.000000,1.000000,86.369202,80.867813,52.581275
355,60.000000,1.000000,109.117725,92.777645,98.686646
356,73.000000,1.000000,96.978536,80.580670,121.475502
357,80.000000,0.000000,120.184206,82.465578,132.258599
358,50.000000,1.000000,108.536148,107.429257,73.025329
359,80.000000,0.000000,79.395338,94.700901,115.178838
360,46.000000,1.000000,96.651741,107.978142,116.748521
361,79.000000,1.000000,83.859660,86.362485,110.847141
362,67.000000,1.000000,85.578027,100.672950,118.526630
363,54.000000,1.000000,129.815821,96.955909,111.164723
364,27.000000,1.000000,93.675745,101.920230,117.450966
365,80.000000,0.000000,94.012924,107.994373,86.824206
366,80.000000,0.000000,98.568893,106.073925,62.080971
367,80.000000,0.000000,85.545469,103.560380,95.460445
368,6.000000,1.000000,97.527069,101.249552,113.426554
369,58.000000,1.000000,102.116709,102.309394,100.717122
370,43.000000,1.000000,88.370817,88.252047,88.856154
371,50.000000,1.000000,110.446074,99.596733,100.252123
372,56.000000,1.000000,112.451108,94.689678,62.716812
373,72.000000,1.000000,85.562284,102.418595,97.143731
374,80.000000,0.000000,36.957219,106.369383,87.537995
375,80.000000,0.000000,123.302841,103.762328,49.032153
376,5.000000,1.000000,86.678030,97.627103,107.559071
377,67.000000,1.000000,71.490983,93.232407,111.742241
378,80.000000,0.000000,69.537315,82.612465,120.291262
379,80.000000,0.000000,100.284861,102.433622,106.187552
380,80.000000,0.000000,103.106906,100.227663,70.156129
381,33.000000,1.000000,99.169497,109.040780,105.114771
382,80.000000,0.000000,89.033059,102.111698,120.457516
383,80.000000,0.000000,96.006259,91.517476,95.309454
384,12.000000,1.000000,104.462267,100.079860,78.320827
385,20.000000,1.000000,144.831717,117.907779,108.936224
386,80.000000,0.000000,95.115651,84.655805,122.739045
387,69.000000,1.000000,66.933027,95.699609,115.368526
388,52.000000,1.000000,71.223378,91.644447,99.063415
389,55.000000,1.000000,103.452460,99.767556,128.075926
390,72.000000,1.000000,118.418413,98.541471,112.487125
391,65.000000,1.000000,57.193141,102.157622,106.448433
392,27.000000,1.000000,102.676657,88.963203,102.979857
393,80.000000,1.000000,133.779287,103.139964,104.121543
394,74.000000,1.000000,99.217746,85.044698,71.463529
395,66.000000,1.000000,116.814456,96.560364,122.275726
396,7.000000,1.000000,120.285994,103.454137,90.568272
397,79.000000,1.000000,112.977876,98.378240,125.761466
398,80.000000,0.000000,116.740412,104.204599,129.384729
399,73.000000,1.000000,94.388588,117.554572,137.664512
400,53.000000,1.000000,116.984076,85.835684,104.986985
401,80.000000,0.000000,73.704600,95.077239,105.511616
402,80.000000,0.000000,121.691152,96.448210,108.489184
403,80.000000,1.000000,109.279616,102.938774,113.522496
404,60.000000,1.000000,73.826823,82.780289,121.202288
405,80.000000,0.000000,100.769052,111.509844,97.473503
406,51.000000,1.000000,112.205919,101.936528,116.034736
407,38.000000,1.000000,97.922869,103.683905,95.774348
408,80.000000,0.000000,81.733257,95.612982,134.633656
409,80.000000,0.000000,101.071841,101.459772,100.468310
410,49.000000,1.000000,106.560468,92.930647,121.033828
411,65.000000,1.000000,89.635578,93.415698,119.513904
412,80.000000,0.000000,121.237459,88.680121,86.839744
413,57.000000,1.000000,99.293715,98.015435,122.865632
414,1.000000,1.000000,141.042595,113.358822,91.310554
415,74.000000,1.000000,62.117750,95.050418,84.076942
416,49.000000,1.000000,86.452062,85.448614,86.045416
417,80.000000,0.000000,114.237532,104.460985,139.940768
418,74.000000,1.000000,82.879279,99.508676,84.822892
419,65.000000,1.000000,111.073487,90.449675,89.945471
420,18.000000,1.000000,105.671584,114.588046,120.043249
421,2.000000,1.000000,81.963991,82.559906,69.815722
422,80.000000,0.000000,88.595564,92.017232,57.079114
423,21.000000,1.000000,125.242931,96.110648,122.751085
424,16.000000,1.000000,122.414271,104.502914,73.542818
425,34.000000,1.000000,116.557098,91.861367,86.418162
426,80.000000,0.000000,124.919901,110.831755,81.486998
427,80.000000,0.000000,91.483875,103.915682,105.979753
428,80.000000,0.000000,99.209565,102.742669,76.158208
429,60.000000,1.000000,105.373393,87.226177,72.066717
430,35.000000,1.000000,70.959022,91.056107,83.545443
431,74.000000,1.000000,100.864797,108.025161,86.010740
432,12.000000,1.000000,62.335800,92.244990,93.703666
433,60.000000,1.000000,98.194454,94.191220,75.883325
434,11.000000,1.000000,94.558452,97.760620,81.067751
435,48.000000,1.000000,101.723534,87.621030,110.268820
436,62.000000,1.000000,94.602399,99.904179,76.538349
437,59.000000,1.000000,110.934903,93.210895,155.383886
438,80.000000,0.000000,68.438051,87.659960,91.919218
439,5.000000,1.000000,124.060321,106.602518,100.136733
440,59.000000,1.000000,98.016131,97.537703,99.203966
441,55.000000,1.000000,146.333342,98.237506,103.209237
442,11.000000,1.000000,94.606111,113.972122,68.808412
443,18.000000,1.000000,83.294856,107.504631,94.223802
444,55.000000,1.000000,92.652734,88.295257,95.710422
445,80.000000,0.000000,115.019428,113.862351,86.315236
446,80.000000,0.000000,127.267800,84.269493,93.030275
447,80.000000,1.000000,95.915754,95.065810,84.593595
448,80.000000,1.000000,95.075755,104.609516,68.873497
449,74.000000,1.000000,87.508317,90.084888,74.333157
450,65.000000,1.000000,129.966435,95.767672,110.724367
451,80.000000,0.000000,143.587260,87.529405,95.598796
452,79.000000,1.000000,121.392016,116.157060,131.383272
453,23.000000,1.000000,98.226141,102.259017,71.951200
454,34.000000,1.000000,67.473276,107.315641,83.052839
455,52.000000,1.000000,93.099811,103.466191,71.497776
456,65.000000,1.000000,119.136948,101.322882,82.663170
457,71.000000,1.000000,88.186213,116.038864,103.525234
458,60.000000,1.000000,86.000464,100.134087,111.421225
459,38.000000,1.000000,79.743721,88.197040,96.947157
460,66.000000,1.000000,91.051386,97.524664,78.617427
461,39.000000,1.000000,101.676735,104.465463,78.754955
462,74.000000,1.000000,109.557966,115.130582,126.392155
463,55.000000,1.000000,110.007173,110.676993,149.446720
464,54.000000,1.000000,69.023175,103.640010,49.819903
465,59.000000,1.000000,118.412843,98.198925,73.373331
466,27.000000,1.000000,86.070644,104.915031,137.606155
467,34.000000,1.000000,152.247259,104.465022,68.166865
468,7.000000,1.000000,124.380640,101.543218,102.611438
469,20.000000,1.000000,130.776029,107.100044,94.525695
470,80.000000,0.000000,97.003779,104.619984,120.703500
471,41.000000,1.000000,103.222430,88.180265,99.378855
472,31.000000,1.000000,71.322085,101.342966,117.539158
473,80.000000,0.000000,126.819169,83.311095,117.666963
474,23.000000,1.000000,77.528434,102.376357,107.688731
475,80.000000,0.000000,76.196648,102.691901,95.976970
476,80.000000,0.000000,97.861406,108.591160,99.867609
477,34.000000,1.000000,86.143928,94.869064,128.106399
478,25.000000,1.000000,98.562619,96.524502,49.848469
479,60.000000,1.000000,113.226929,128.595038,96.488739
480,13.000000,1.000000,77.909803,81.718823,116.270168
481,42.000000,1.000000,79.314551,97.401180,78.506461
482,74.000000,1.000000,82.898005,89.931103,77.273284
483,16.000000,1.000000,83.316119,102.653860,106.323798
484,56.000000,1.000000,87.513218,115.461282,104.024233
485,2.000000,1.000000,69.939898,86.292387,91.861983
486,40.000000,1.000000,80.400716,116.077559,94.010983
487,8.000000,1.000000,71.986328,91.960239,109.951768
488,80.000000,0.000000,79.524183,89.022411,90.309898
489,74.000000,1.000000,87.074133,123.267694,101.006416
490,53.000000,1.000000,108.929217,86.168723,107.695127
491,12.000000,1.000000,95.063055,105.985945,108.008287
492,65.000000,1.000000,98.411746,101.098345,100.763012
493,80.000000,0.000000,105.383124,106.417318,133.650470
494,34.000000,1.000000,75.171632,99.068875,105.636083
495,80.000000,0.000000,111.273042,84.027751,122.196843
496,80.000000,0.000000,89.105711,94.896069,93.734617
497,80.000000,1.000000,136.363399,89.902048,77.376099
498,44.000000,1.000000,98.468356,100.230812,117.352803
499,60.000000,1.000000,64.107789,97.408473,133.744832
500,35.000000,1.000000,101.114614,101.443589,102.252669
501,22.000000,1.000000,87.669823,122.359125,89.431358
502,46.000000,1.000000,133.483558,96.446041,86.117733
503,8.000000,1.000000,92.260272,88.160595,125.675072
504,71.000000,1.000000,96.708970,111.763116,102.402377
505,80.000000,0.000000,109.626240,99.704141,112.418279
506,40.000000,1.000000,101.632660,82.841519,97.313544
507,80.000000,0.000000,102.340943,90.806653,109.233879
508,9.000000,1.000000,95.031466,99.043782,133.463781
509,47.000000,1.000000,97.563999,97.828767,79.988402
510,53.000000,1.000000,98.329623,100.593811,115.574105
511,16.000000,1.000000,98.857885,94.596192,114.293406
512,17.000000,1.000000,94.689503,108.282211,89.058133
513,65.000000,1.000000,96.877986,98.324550,111.127674
514,80.000000,0.000000,91.645740,103.859003,92.345267
515,19.000000,1.000000,112.403327,107.738367,111.479290
