time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
580.0, 0.594112, 0.225806, 0.727859, 0.318182, 0.827586, 0.428763, 0.744279, 0.911111, 0.423729, 0.773103, 0.343750, 
606.0, 0.587583, 0.225806, 0.718406, 0.318182, 0.807401, 0.428763, 0.731874, 0.911111, 0.423729, 0.757945, 0.343750, 
634.0, 0.581054, 0.225806, 0.708954, 0.293706, 0.807401, 0.413978, 0.731874, 0.911111, 0.406780, 0.757945, 0.343750, 
671.0, 0.581054, 0.225806, 0.708954, 0.293706, 0.807401, 0.413978, 0.731874, 0.911111, 0.406780, 0.757945, 0.343750, 
672.0, 0.574452, 0.225806, 0.699373, 0.293706, 0.786699, 0.413978, 0.719255, 0.885802, 0.406780, 0.757945, 0.343750, 
676.0, 0.574452, 0.225806, 0.699373, 0.293706, 0.786699, 0.413978, 0.719255, 0.885802, 0.406780, 0.757945, 0.343750, 
704.0, 0.574452, 0.225806, 0.699373, 0.293706, 0.786699, 0.413978, 0.719255, 0.885802, 0.406780, 0.757945, 0.343750, 
718.0, 0.574452, 0.225806, 0.699373, 0.293706, 0.786699, 0.413978, 0.719255, 0.885802, 0.406780, 0.757945, 0.343750, 
745.0, 0.567530, 0.225806, 0.689382, 0.293706, 0.786699, 0.413978, 0.705936, 0.885802, 0.406780, 0.741468, 0.343750, 
754.0, 0.567530, 0.225806, 0.689382, 0.293706, 0.786699, 0.413978, 0.705936, 0.885802, 0.406780, 0.741468, 0.343750, 
766.0, 0.567530, 0.225806, 0.689382, 0.293706, 0.786699, 0.413978, 0.705936, 0.885802, 0.406780, 0.741468, 0.343750, 
767.0, 0.567530, 0.225806, 0.689382, 0.293706, 0.786699, 0.413978, 0.705936, 0.885802, 0.406780, 0.741468, 0.343750, 
824.0, 0.567530, 0.225806, 0.689382, 0.293706, 0.786699, 0.413978, 0.705936, 0.885802, 0.406780, 0.741468, 0.343750, 
849.0, 0.560254, 0.225806, 0.678937, 0.267006, 0.786699, 0.413978, 0.691817, 0.885802, 0.406780, 0.724224, 0.343750, 
884.0, 0.560254, 0.225806, 0.678937, 0.267006, 0.786699, 0.413978, 0.691817, 0.885802, 0.406780, 0.724224, 0.343750, 
914.0, 0.560254, 0.225806, 0.678937, 0.267006, 0.786699, 0.413978, 0.691817, 0.885802, 0.406780, 0.724224, 0.343750, 
942.0, 0.560254, 0.225806, 0.678937, 0.267006, 0.786699, 0.413978, 0.691817, 0.885802, 0.406780, 0.724224, 0.343750, 
964.0, 0.560254, 0.225806, 0.678937, 0.267006, 0.786699, 0.413978, 0.691817, 0.885802, 0.406780, 0.724224, 0.343750, 
996.0, 0.552580, 0.180645, 0.678937, 0.240305, 0.786699, 0.396729, 0.691817, 0.885802, 0.388290, 0.724224, 0.300781, 
999.0, 0.552580, 0.180645, 0.678937, 0.240305, 0.786699, 0.396729, 0.691817, 0.885802, 0.388290, 0.724224, 0.300781, 
1000.0, 0.552580, 0.180645, 0.678937, 0.240305, 0.786699, 0.396729, 0.691817, 0.885802, 0.388290, 0.724224, 0.300781, 
1006.0, 0.552580, 0.180645, 0.678937, 0.240305, 0.786699, 0.396729, 0.691817, 0.885802, 0.388290, 0.724224, 0.300781, 
1018.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1074.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1084.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1109.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1138.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1171.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1185.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1188.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1195.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1214.0, 0.544571, 0.180645, 0.667621, 0.240305, 0.762114, 0.396729, 0.676443, 0.857228, 0.388290, 0.706118, 0.300781, 
1243.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1257.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1280.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1297.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1301.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1308.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1327.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1346.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1376.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1385.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1397.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1424.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1432.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1522.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1593.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1615.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1627.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1679.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1690.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1692.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1728.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1741.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1754.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1781.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1791.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1838.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1873.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1895.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1937.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1958.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
1985.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2036.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2043.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2105.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2112.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2117.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2118.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2153.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2208.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2231.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2279.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2286.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2293.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2317.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2337.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2354.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2373.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2483.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2503.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2525.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2699.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2761.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2800.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2926.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
2932.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
3288.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 
3364.0, 0.535341, 0.120430, 0.667621, 0.240305, 0.762114, 0.375849, 0.676443, 0.857228, 0.367853, 0.706118, 0.300781, 

