time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
66.0, 0.857143, 0.548387, 0.944444, 0.681818, 0.963636, 0.774648, 0.954545, 1.000000, 0.788462, 0.924051, 0.700000, 
67.0, 0.851190, 0.548387, 0.925926, 0.681818, 0.945455, 0.774648, 0.943182, 1.000000, 0.788462, 0.911392, 0.700000, 
68.0, 0.845238, 0.516129, 0.925926, 0.681818, 0.945455, 0.760563, 0.943182, 1.000000, 0.788462, 0.911392, 0.666667, 
90.0, 0.839286, 0.516129, 0.925926, 0.681818, 0.945455, 0.746479, 0.943182, 1.000000, 0.788462, 0.911392, 0.633333, 
96.0, 0.833333, 0.516129, 0.925926, 0.681818, 0.945455, 0.746479, 0.931818, 1.000000, 0.769231, 0.898734, 0.633333, 
102.0, 0.827381, 0.516129, 0.925926, 0.659091, 0.945455, 0.746479, 0.920455, 1.000000, 0.769231, 0.886076, 0.633333, 
108.0, 0.821429, 0.516129, 0.925926, 0.636364, 0.945455, 0.746479, 0.909091, 1.000000, 0.750000, 0.886076, 0.633333, 
111.0, 0.815476, 0.516129, 0.925926, 0.636364, 0.945455, 0.732394, 0.909091, 1.000000, 0.750000, 0.886076, 0.600000, 
115.0, 0.809524, 0.516129, 0.925926, 0.613636, 0.945455, 0.718310, 0.909091, 1.000000, 0.730769, 0.886076, 0.566667, 
117.0, 0.803571, 0.483871, 0.925926, 0.613636, 0.945455, 0.704225, 0.909091, 1.000000, 0.711538, 0.886076, 0.566667, 
130.0, 0.797619, 0.483871, 0.907407, 0.613636, 0.945455, 0.704225, 0.897727, 0.975610, 0.711538, 0.873418, 0.566667, 
136.0, 0.791667, 0.451613, 0.907407, 0.590909, 0.945455, 0.690141, 0.897727, 0.975610, 0.692308, 0.873418, 0.533333, 
137.0, 0.785714, 0.451613, 0.907407, 0.590909, 0.945455, 0.690141, 0.897727, 0.975610, 0.692308, 0.860759, 0.533333, 
147.0, 0.779762, 0.451613, 0.888889, 0.590909, 0.927273, 0.690141, 0.886364, 0.951220, 0.692308, 0.848101, 0.533333, 
149.0, 0.773810, 0.451613, 0.870370, 0.590909, 0.909091, 0.690141, 0.875000, 0.926829, 0.692308, 0.835443, 0.533333, 
150.0, 0.767857, 0.451613, 0.870370, 0.590909, 0.909091, 0.676056, 0.875000, 0.926829, 0.692308, 0.835443, 0.500000, 
161.0, 0.761905, 0.451613, 0.870370, 0.568182, 0.909091, 0.676056, 0.875000, 0.926829, 0.692308, 0.835443, 0.500000, 
163.0, 0.755952, 0.451613, 0.870370, 0.545455, 0.909091, 0.676056, 0.863636, 0.926829, 0.673077, 0.822785, 0.500000, 
174.0, 0.750000, 0.451613, 0.870370, 0.545455, 0.909091, 0.661972, 0.863636, 0.926829, 0.673077, 0.822785, 0.500000, 
181.0, 0.744048, 0.451613, 0.870370, 0.522727, 0.909091, 0.661972, 0.852273, 0.926829, 0.653846, 0.810127, 0.500000, 
182.0, 0.738095, 0.451613, 0.870370, 0.500000, 0.909091, 0.661972, 0.840909, 0.926829, 0.653846, 0.810127, 0.500000, 
196.0, 0.732143, 0.419355, 0.870370, 0.500000, 0.909091, 0.647887, 0.840909, 0.926829, 0.634615, 0.810127, 0.466667, 
200.0, 0.726190, 0.419355, 0.870370, 0.500000, 0.890909, 0.647887, 0.829545, 0.926829, 0.634615, 0.797468, 0.466667, 
202.0, 0.720238, 0.387097, 0.870370, 0.477273, 0.890909, 0.633803, 0.829545, 0.926829, 0.615385, 0.797468, 0.433333, 
214.0, 0.714286, 0.387097, 0.870370, 0.477273, 0.890909, 0.633803, 0.818182, 0.926829, 0.615385, 0.784810, 0.433333, 
224.0, 0.708333, 0.387097, 0.870370, 0.454545, 0.890909, 0.619718, 0.818182, 0.926829, 0.615385, 0.784810, 0.433333, 
246.0, 0.702381, 0.387097, 0.870370, 0.431818, 0.890909, 0.605634, 0.818182, 0.926829, 0.596154, 0.784810, 0.433333, 
261.0, 0.696429, 0.387097, 0.851852, 0.431818, 0.872727, 0.591549, 0.818182, 0.902439, 0.596154, 0.784810, 0.433333, 
274.0, 0.690476, 0.354839, 0.851852, 0.409091, 0.872727, 0.577465, 0.818182, 0.902439, 0.576923, 0.784810, 0.433333, 
290.0, 0.684524, 0.322581, 0.851852, 0.409091, 0.872727, 0.563380, 0.818182, 0.902439, 0.576923, 0.784810, 0.433333, 
306.0, 0.678571, 0.322581, 0.833333, 0.409091, 0.872727, 0.563380, 0.806818, 0.902439, 0.576923, 0.772152, 0.433333, 
321.0, 0.672619, 0.322581, 0.833333, 0.386364, 0.872727, 0.563380, 0.795455, 0.902439, 0.576923, 0.759494, 0.433333, 
330.0, 0.666667, 0.322581, 0.833333, 0.386364, 0.872727, 0.549296, 0.795455, 0.902439, 0.557692, 0.759494, 0.433333, 
335.0, 0.660714, 0.322581, 0.833333, 0.363636, 0.872727, 0.535211, 0.795455, 0.902439, 0.538462, 0.759494, 0.433333, 
353.0, 0.654762, 0.290323, 0.833333, 0.363636, 0.872727, 0.521127, 0.795455, 0.902439, 0.519231, 0.759494, 0.433333, 
382.0, 0.648810, 0.290323, 0.814815, 0.363636, 0.872727, 0.521127, 0.784091, 0.902439, 0.519231, 0.746835, 0.433333, 
385.0, 0.636905, 0.290323, 0.796296, 0.363636, 0.854545, 0.507042, 0.784091, 0.902439, 0.519231, 0.746835, 0.433333, 
397.0, 0.630952, 0.290323, 0.796296, 0.363636, 0.836364, 0.492958, 0.784091, 0.902439, 0.519231, 0.746835, 0.433333, 
403.0, 0.625000, 0.290323, 0.796296, 0.363636, 0.836364, 0.478873, 0.784091, 0.902439, 0.519231, 0.746835, 0.433333, 
413.0, 0.619048, 0.290323, 0.796296, 0.363636, 0.836364, 0.464789, 0.784091, 0.902439, 0.500000, 0.746835, 0.433333, 
421.0, 0.613095, 0.290323, 0.796296, 0.340909, 0.836364, 0.464789, 0.772727, 0.902439, 0.480769, 0.734177, 0.433333, 
433.0, 0.613095, 0.290323, 0.796296, 0.340909, 0.836364, 0.464789, 0.772727, 0.902439, 0.480769, 0.734177, 0.433333, 
435.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
445.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
454.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
458.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
472.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
494.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
510.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
511.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
531.0, 0.601074, 0.258065, 0.796296, 0.318182, 0.836364, 0.450704, 0.761194, 0.902439, 0.461538, 0.721297, 0.400000, 
576.0, 0.594540, 0.258065, 0.796296, 0.318182, 0.836364, 0.435681, 0.761194, 0.902439, 0.440559, 0.721297, 0.400000, 
580.0, 0.594540, 0.258065, 0.796296, 0.318182, 0.836364, 0.435681, 0.761194, 0.902439, 0.440559, 0.721297, 0.400000, 
599.0, 0.594540, 0.258065, 0.796296, 0.318182, 0.836364, 0.435681, 0.761194, 0.902439, 0.440559, 0.721297, 0.400000, 
606.0, 0.587860, 0.258065, 0.796296, 0.318182, 0.815455, 0.435681, 0.748070, 0.902439, 0.440559, 0.706270, 0.400000, 
634.0, 0.581180, 0.258065, 0.796296, 0.291667, 0.815455, 0.420657, 0.748070, 0.902439, 0.419580, 0.706270, 0.400000, 
671.0, 0.581180, 0.258065, 0.796296, 0.291667, 0.815455, 0.420657, 0.748070, 0.902439, 0.419580, 0.706270, 0.400000, 
672.0, 0.574422, 0.258065, 0.774775, 0.291667, 0.793995, 0.420657, 0.734712, 0.875092, 0.419580, 0.706270, 0.400000, 
676.0, 0.574422, 0.258065, 0.774775, 0.291667, 0.793995, 0.420657, 0.734712, 0.875092, 0.419580, 0.706270, 0.400000, 
704.0, 0.574422, 0.258065, 0.774775, 0.291667, 0.793995, 0.420657, 0.734712, 0.875092, 0.419580, 0.706270, 0.400000, 
718.0, 0.574422, 0.258065, 0.774775, 0.291667, 0.793995, 0.420657, 0.734712, 0.875092, 0.419580, 0.706270, 0.400000, 
745.0, 0.567330, 0.258065, 0.752638, 0.291667, 0.771310, 0.420657, 0.720583, 0.875092, 0.419580, 0.689845, 0.400000, 
754.0, 0.567330, 0.258065, 0.752638, 0.291667, 0.771310, 0.420657, 0.720583, 0.875092, 0.419580, 0.689845, 0.400000, 
766.0, 0.567330, 0.258065, 0.752638, 0.291667, 0.771310, 0.420657, 0.720583, 0.875092, 0.419580, 0.689845, 0.400000, 
767.0, 0.567330, 0.258065, 0.752638, 0.291667, 0.771310, 0.420657, 0.720583, 0.875092, 0.419580, 0.689845, 0.400000, 
824.0, 0.567330, 0.258065, 0.752638, 0.291667, 0.771310, 0.420657, 0.720583, 0.875092, 0.419580, 0.689845, 0.400000, 
849.0, 0.559865, 0.258065, 0.752638, 0.259259, 0.771310, 0.420657, 0.705570, 0.875092, 0.419580, 0.672599, 0.400000, 
884.0, 0.559865, 0.258065, 0.752638, 0.259259, 0.771310, 0.420657, 0.705570, 0.875092, 0.419580, 0.672599, 0.400000, 
914.0, 0.559865, 0.258065, 0.752638, 0.259259, 0.771310, 0.420657, 0.705570, 0.875092, 0.419580, 0.672599, 0.400000, 
942.0, 0.559865, 0.258065, 0.752638, 0.259259, 0.771310, 0.420657, 0.705570, 0.875092, 0.419580, 0.672599, 0.400000, 
964.0, 0.559865, 0.258065, 0.752638, 0.259259, 0.771310, 0.420657, 0.705570, 0.875092, 0.419580, 0.672599, 0.400000, 
996.0, 0.551980, 0.206452, 0.752638, 0.259259, 0.771310, 0.403130, 0.705570, 0.875092, 0.397497, 0.672599, 0.355556, 
999.0, 0.551980, 0.206452, 0.752638, 0.259259, 0.771310, 0.403130, 0.705570, 0.875092, 0.397497, 0.672599, 0.355556, 
1000.0, 0.551980, 0.206452, 0.752638, 0.259259, 0.771310, 0.403130, 0.705570, 0.875092, 0.397497, 0.672599, 0.355556, 
1006.0, 0.551980, 0.206452, 0.752638, 0.259259, 0.771310, 0.403130, 0.705570, 0.875092, 0.397497, 0.672599, 0.355556, 
1018.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1025.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1041.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1074.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1084.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1109.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1171.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1185.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1188.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1195.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1214.0, 0.543742, 0.206452, 0.728360, 0.259259, 0.746429, 0.403130, 0.689162, 0.843839, 0.397497, 0.654421, 0.355556, 
1243.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1257.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1280.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1297.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1308.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1327.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1346.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1376.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1385.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1397.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1424.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1432.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1522.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1587.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1593.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1615.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1627.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1679.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1690.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1692.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1728.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1741.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1754.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1791.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1838.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1839.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1895.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1937.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1949.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1958.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
1985.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2105.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2112.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2117.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2118.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2153.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2208.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2231.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2286.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2293.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2317.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2337.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2354.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2373.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2461.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2483.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2503.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2525.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2699.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2761.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2926.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
2932.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
3288.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 
3364.0, 0.534032, 0.137634, 0.728360, 0.259259, 0.746429, 0.380734, 0.689162, 0.843839, 0.374115, 0.654421, 0.355556, 

