time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
849.0, 0.554173, 0.257143, 0.669273, 0.363709, 0.701781, 0.935065, 0.379447, 0.405634, 0.768027, 0.713249, 0.402712, 
884.0, 0.554173, 0.257143, 0.669273, 0.363709, 0.701781, 0.935065, 0.379447, 0.405634, 0.768027, 0.713249, 0.402712, 
914.0, 0.554173, 0.257143, 0.669273, 0.363709, 0.701781, 0.935065, 0.379447, 0.405634, 0.768027, 0.713249, 0.402712, 
964.0, 0.554173, 0.257143, 0.669273, 0.363709, 0.701781, 0.935065, 0.379447, 0.405634, 0.768027, 0.713249, 0.402712, 
996.0, 0.546476, 0.192857, 0.669273, 0.339462, 0.701781, 0.935065, 0.359476, 0.388732, 0.768027, 0.713249, 0.383535, 
999.0, 0.546476, 0.192857, 0.669273, 0.339462, 0.701781, 0.935065, 0.359476, 0.388732, 0.768027, 0.713249, 0.383535, 
1000.0, 0.546476, 0.192857, 0.669273, 0.339462, 0.701781, 0.935065, 0.359476, 0.388732, 0.768027, 0.713249, 0.383535, 
1006.0, 0.546476, 0.192857, 0.669273, 0.339462, 0.701781, 0.935065, 0.359476, 0.388732, 0.768027, 0.713249, 0.383535, 
1018.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1025.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1041.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1074.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1084.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1109.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1138.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1171.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1188.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1195.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1214.0, 0.538440, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.359476, 0.388732, 0.743252, 0.694479, 0.383535, 
1243.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1280.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1297.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1301.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1308.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1346.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1376.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1385.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1397.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1424.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1432.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1522.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1587.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1593.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1679.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1690.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1728.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1741.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1754.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1781.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1791.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1839.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1873.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1895.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1937.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1949.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1958.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
1985.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2036.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2043.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2105.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2112.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2117.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2118.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2153.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2208.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2231.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2279.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2286.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2293.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2317.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2337.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2354.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2373.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2461.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2483.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2503.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2525.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2761.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2800.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2926.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
2932.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
3288.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 
3364.0, 0.528994, 0.192857, 0.655330, 0.339462, 0.684664, 0.892562, 0.337009, 0.369296, 0.743252, 0.694479, 0.362228, 

