time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
216.0, 0.952128, 0.711111, 1.000000, 0.805556, 0.994444, 0.857143, 0.994444, 0.888889, 0.989796, 0.909091, 0.985782, 0.983871, 0.733333, 
221.0, 0.949468, 0.688889, 1.000000, 0.791667, 0.994444, 0.847619, 0.994444, 0.881481, 0.989796, 0.903030, 0.985782, 0.983871, 0.700000, 
249.0, 0.946809, 0.688889, 1.000000, 0.791667, 0.994444, 0.847619, 0.994444, 0.881481, 0.984694, 0.903030, 0.981043, 0.978495, 0.700000, 
264.0, 0.944149, 0.666667, 1.000000, 0.791667, 0.994444, 0.838095, 0.994444, 0.874074, 0.984694, 0.896970, 0.981043, 0.978495, 0.700000, 
304.0, 0.941489, 0.644444, 1.000000, 0.777778, 0.994444, 0.828571, 0.994444, 0.866667, 0.984694, 0.890909, 0.981043, 0.978495, 0.700000, 
321.0, 0.938830, 0.644444, 1.000000, 0.777778, 0.994444, 0.819048, 0.994444, 0.859259, 0.984694, 0.884848, 0.981043, 0.978495, 0.700000, 
326.0, 0.936170, 0.622222, 1.000000, 0.763889, 0.994444, 0.809524, 0.994444, 0.851852, 0.984694, 0.878788, 0.981043, 0.978495, 0.700000, 
334.0, 0.933511, 0.600000, 1.000000, 0.750000, 0.994444, 0.800000, 0.994444, 0.844444, 0.984694, 0.872727, 0.981043, 0.978495, 0.666667, 
348.0, 0.930851, 0.577778, 1.000000, 0.736111, 0.994444, 0.790476, 0.994444, 0.837037, 0.984694, 0.866667, 0.981043, 0.978495, 0.666667, 
359.0, 0.928191, 0.555556, 1.000000, 0.722222, 0.994444, 0.780952, 0.994444, 0.829630, 0.984694, 0.860606, 0.981043, 0.978495, 0.666667, 
388.0, 0.925532, 0.555556, 1.000000, 0.722222, 0.994444, 0.780952, 0.994444, 0.829630, 0.984694, 0.860606, 0.976303, 0.978495, 0.666667, 
400.0, 0.922872, 0.533333, 1.000000, 0.708333, 0.994444, 0.771429, 0.994444, 0.822222, 0.984694, 0.854545, 0.976303, 0.978495, 0.633333, 
460.0, 0.920213, 0.511111, 1.000000, 0.694444, 0.994444, 0.761905, 0.994444, 0.814815, 0.984694, 0.848485, 0.976303, 0.978495, 0.633333, 
466.0, 0.917553, 0.511111, 1.000000, 0.680556, 0.994444, 0.752381, 0.994444, 0.807407, 0.984694, 0.842424, 0.976303, 0.978495, 0.633333, 
489.0, 0.914894, 0.488889, 1.000000, 0.666667, 0.994444, 0.742857, 0.994444, 0.800000, 0.984694, 0.836364, 0.976303, 0.978495, 0.633333, 
533.0, 0.914894, 0.488889, 1.000000, 0.666667, 0.994444, 0.742857, 0.994444, 0.800000, 0.984694, 0.836364, 0.976303, 0.978495, 0.633333, 
549.0, 0.912226, 0.466667, 1.000000, 0.666667, 0.994444, 0.733333, 0.994444, 0.792593, 0.984694, 0.830303, 0.976303, 0.978495, 0.600000, 
552.0, 0.909559, 0.466667, 1.000000, 0.652778, 0.994444, 0.723810, 0.994444, 0.785185, 0.984694, 0.824242, 0.976303, 0.978495, 0.600000, 
559.0, 0.906892, 0.466667, 1.000000, 0.652778, 0.994444, 0.723810, 0.994444, 0.785185, 0.984694, 0.824242, 0.971541, 0.973089, 0.600000, 
597.0, 0.904224, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.984694, 0.818182, 0.971541, 0.973089, 0.600000, 
611.0, 0.901557, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.984694, 0.812121, 0.971541, 0.973089, 0.600000, 
617.0, 0.901557, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.984694, 0.812121, 0.971541, 0.973089, 0.600000, 
662.0, 0.898882, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.984694, 0.806015, 0.971541, 0.973089, 0.600000, 
681.0, 0.896206, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.984694, 0.806015, 0.966778, 0.967683, 0.600000, 
694.0, 0.893531, 0.444444, 1.000000, 0.638889, 0.994444, 0.714286, 0.994444, 0.777778, 0.979565, 0.806015, 0.962016, 0.962276, 0.600000, 
703.0, 0.890856, 0.422222, 1.000000, 0.625000, 0.994444, 0.704762, 0.994444, 0.770299, 0.979565, 0.799909, 0.962016, 0.962276, 0.600000, 
708.0, 0.888181, 0.422222, 0.994318, 0.625000, 0.988858, 0.704762, 0.988858, 0.770299, 0.974437, 0.799909, 0.957253, 0.956870, 0.600000, 
727.0, 0.885506, 0.400000, 0.994318, 0.611111, 0.988858, 0.695238, 0.988858, 0.762821, 0.974437, 0.793803, 0.957253, 0.956870, 0.566667, 
732.0, 0.885506, 0.400000, 0.994318, 0.611111, 0.988858, 0.695238, 0.988858, 0.762821, 0.974437, 0.793803, 0.957253, 0.956870, 0.566667, 
733.0, 0.882822, 0.400000, 0.994318, 0.611111, 0.988858, 0.695238, 0.988858, 0.755268, 0.974437, 0.787649, 0.957253, 0.956870, 0.533333, 
737.0, 0.882822, 0.400000, 0.994318, 0.611111, 0.988858, 0.695238, 0.988858, 0.755268, 0.974437, 0.787649, 0.957253, 0.956870, 0.533333, 
750.0, 0.880131, 0.377778, 0.994318, 0.597222, 0.988858, 0.685582, 0.988858, 0.747639, 0.974437, 0.781447, 0.957253, 0.956870, 0.533333, 
762.0, 0.877439, 0.377778, 0.994318, 0.597222, 0.988858, 0.675926, 0.988858, 0.740010, 0.974437, 0.775245, 0.957253, 0.956870, 0.533333, 
769.0, 0.874748, 0.377778, 0.994318, 0.583333, 0.988858, 0.666270, 0.988858, 0.732381, 0.974437, 0.769043, 0.957253, 0.956870, 0.533333, 
778.0, 0.872056, 0.377778, 0.994318, 0.583333, 0.988858, 0.666270, 0.988858, 0.732381, 0.974437, 0.762841, 0.957253, 0.956870, 0.533333, 
785.0, 0.869365, 0.355556, 0.994318, 0.569444, 0.988858, 0.656614, 0.988858, 0.724752, 0.974437, 0.756639, 0.957253, 0.956870, 0.500000, 
786.0, 0.866673, 0.333333, 0.994318, 0.555556, 0.988858, 0.646958, 0.988858, 0.717123, 0.974437, 0.750437, 0.957253, 0.956870, 0.500000, 
788.0, 0.866673, 0.333333, 0.994318, 0.555556, 0.988858, 0.646958, 0.988858, 0.717123, 0.974437, 0.750437, 0.957253, 0.956870, 0.500000, 
790.0, 0.863973, 0.333333, 0.994318, 0.555556, 0.988858, 0.646958, 0.988858, 0.709412, 0.974437, 0.744184, 0.957253, 0.956870, 0.466667, 
791.0, 0.861273, 0.311111, 0.994318, 0.541667, 0.988858, 0.637302, 0.988858, 0.701701, 0.974437, 0.737930, 0.957253, 0.956870, 0.433333, 
797.0, 0.858573, 0.311111, 0.994318, 0.527778, 0.988858, 0.627646, 0.988858, 0.693990, 0.974437, 0.731676, 0.957253, 0.956870, 0.400000, 
799.0, 0.855873, 0.311111, 0.994318, 0.527778, 0.988858, 0.617989, 0.988858, 0.686279, 0.974437, 0.725423, 0.957253, 0.956870, 0.400000, 
837.0, 0.855873, 0.311111, 0.994318, 0.527778, 0.988858, 0.617989, 0.988858, 0.686279, 0.974437, 0.725423, 0.957253, 0.956870, 0.400000, 
839.0, 0.855873, 0.311111, 0.994318, 0.527778, 0.988858, 0.617989, 0.988858, 0.686279, 0.974437, 0.725423, 0.957253, 0.956870, 0.400000, 
850.0, 0.853156, 0.311111, 0.994318, 0.513889, 0.988858, 0.608180, 0.988858, 0.678480, 0.974437, 0.719059, 0.957253, 0.956870, 0.400000, 
853.0, 0.850439, 0.288889, 0.994318, 0.500000, 0.988858, 0.598371, 0.988858, 0.670682, 0.974437, 0.712696, 0.957253, 0.956870, 0.366667, 
859.0, 0.847722, 0.266667, 0.994318, 0.486111, 0.988858, 0.588561, 0.988858, 0.662883, 0.974437, 0.706333, 0.957253, 0.956870, 0.333333, 
877.0, 0.847722, 0.266667, 0.994318, 0.486111, 0.988858, 0.588561, 0.988858, 0.662883, 0.974437, 0.706333, 0.957253, 0.956870, 0.333333, 
890.0, 0.844996, 0.244444, 0.994318, 0.472222, 0.988858, 0.578752, 0.988858, 0.654992, 0.974437, 0.699912, 0.957253, 0.956870, 0.333333, 
901.0, 0.844996, 0.244444, 0.994318, 0.472222, 0.988858, 0.578752, 0.988858, 0.654992, 0.974437, 0.699912, 0.957253, 0.956870, 0.333333, 
904.0, 0.842262, 0.244444, 0.994318, 0.458333, 0.988858, 0.568943, 0.988858, 0.647004, 0.974437, 0.693431, 0.957253, 0.956870, 0.333333, 
930.0, 0.839527, 0.244444, 0.994318, 0.444444, 0.988858, 0.559133, 0.988858, 0.639016, 0.974437, 0.686950, 0.957253, 0.956870, 0.333333, 
935.0, 0.836792, 0.222222, 0.994318, 0.430556, 0.988858, 0.549324, 0.988858, 0.631029, 0.974437, 0.680470, 0.957253, 0.956870, 0.333333, 
939.0, 0.836792, 0.222222, 0.994318, 0.430556, 0.988858, 0.549324, 0.988858, 0.631029, 0.974437, 0.680470, 0.957253, 0.956870, 0.333333, 
943.0, 0.834049, 0.222222, 0.994318, 0.416667, 0.988858, 0.539515, 0.988858, 0.623041, 0.974437, 0.673989, 0.957253, 0.956870, 0.300000, 
971.0, 0.831296, 0.200000, 0.994318, 0.402778, 0.988858, 0.529705, 0.988858, 0.615053, 0.974437, 0.667508, 0.957253, 0.956870, 0.300000, 
974.0, 0.828544, 0.200000, 0.994318, 0.402778, 0.988858, 0.529705, 0.988858, 0.607065, 0.974437, 0.661028, 0.957253, 0.956870, 0.266667, 
976.0, 0.828544, 0.200000, 0.994318, 0.402778, 0.988858, 0.529705, 0.988858, 0.607065, 0.974437, 0.661028, 0.957253, 0.956870, 0.266667, 
980.0, 0.825782, 0.200000, 0.994318, 0.388889, 0.988858, 0.519896, 0.988858, 0.599078, 0.974437, 0.654547, 0.957253, 0.956870, 0.266667, 
990.0, 0.823020, 0.200000, 0.988571, 0.388889, 0.983207, 0.519896, 0.983207, 0.599078, 0.969226, 0.654547, 0.952419, 0.951403, 0.266667, 
994.0, 0.823020, 0.200000, 0.988571, 0.388889, 0.983207, 0.519896, 0.983207, 0.599078, 0.969226, 0.654547, 0.952419, 0.951403, 0.266667, 
999.0, 0.820249, 0.200000, 0.988571, 0.388889, 0.983207, 0.510087, 0.983207, 0.591090, 0.969226, 0.648066, 0.952419, 0.951403, 0.266667, 
1000.0, 0.817478, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.952419, 0.951403, 0.266667, 
1012.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1022.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1030.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1055.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1067.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1072.0, 0.814707, 0.177778, 0.988571, 0.375000, 0.983207, 0.500277, 0.983207, 0.583102, 0.969226, 0.641586, 0.947560, 0.951403, 0.266667, 
1077.0, 0.811878, 0.155556, 0.988571, 0.361111, 0.983207, 0.490272, 0.983207, 0.575004, 0.969226, 0.635039, 0.947560, 0.951403, 0.266667, 
1080.0, 0.809049, 0.155556, 0.988571, 0.361111, 0.983207, 0.480266, 0.983207, 0.566905, 0.969226, 0.628492, 0.947560, 0.951403, 0.266667, 
1083.0, 0.806220, 0.133333, 0.988571, 0.347222, 0.983207, 0.470261, 0.983207, 0.558806, 0.969226, 0.621945, 0.947560, 0.951403, 0.266667, 
1084.0, 0.806220, 0.133333, 0.988571, 0.347222, 0.983207, 0.470261, 0.983207, 0.558806, 0.969226, 0.621945, 0.947560, 0.951403, 0.266667, 
1086.0, 0.806220, 0.133333, 0.988571, 0.347222, 0.983207, 0.470261, 0.983207, 0.558806, 0.969226, 0.621945, 0.947560, 0.951403, 0.266667, 
1092.0, 0.806220, 0.133333, 0.988571, 0.347222, 0.983207, 0.470261, 0.983207, 0.558806, 0.969226, 0.621945, 0.947560, 0.951403, 0.266667, 
1095.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1097.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1103.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1129.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1141.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1150.0, 0.803361, 0.133333, 0.988571, 0.332755, 0.983207, 0.460037, 0.983207, 0.550466, 0.969226, 0.615185, 0.947560, 0.951403, 0.233333, 
1152.0, 0.800450, 0.133333, 0.988571, 0.317629, 0.983207, 0.449582, 0.983207, 0.541997, 0.969226, 0.608350, 0.947560, 0.951403, 0.233333, 
1153.0, 0.800450, 0.133333, 0.988571, 0.317629, 0.983207, 0.449582, 0.983207, 0.541997, 0.969226, 0.608350, 0.947560, 0.951403, 0.233333, 
1165.0, 0.797529, 0.133333, 0.988571, 0.302504, 0.983207, 0.439127, 0.983207, 0.533529, 0.969226, 0.601514, 0.947560, 0.951403, 0.233333, 
1168.0, 0.794608, 0.133333, 0.988571, 0.302504, 0.983207, 0.439127, 0.983207, 0.533529, 0.969226, 0.594679, 0.947560, 0.951403, 0.233333, 
1170.0, 0.791686, 0.111111, 0.988571, 0.287379, 0.983207, 0.428671, 0.983207, 0.525060, 0.969226, 0.587843, 0.947560, 0.951403, 0.200000, 
1191.0, 0.788754, 0.088889, 0.988571, 0.272254, 0.983207, 0.418216, 0.983207, 0.516591, 0.969226, 0.581008, 0.947560, 0.951403, 0.200000, 
1197.0, 0.785822, 0.088889, 0.988571, 0.272254, 0.983207, 0.418216, 0.983207, 0.508122, 0.969226, 0.574173, 0.947560, 0.951403, 0.200000, 
1212.0, 0.782890, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.963687, 0.574173, 0.942410, 0.945601, 0.200000, 
1216.0, 0.782890, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.963687, 0.574173, 0.942410, 0.945601, 0.200000, 
1217.0, 0.779936, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.958117, 0.574173, 0.937232, 0.939764, 0.200000, 
1223.0, 0.779936, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.958117, 0.574173, 0.937232, 0.939764, 0.200000, 
1230.0, 0.779936, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.958117, 0.574173, 0.937232, 0.939764, 0.200000, 
1234.0, 0.779936, 0.088889, 0.982506, 0.272254, 0.977248, 0.418216, 0.977248, 0.508122, 0.958117, 0.574173, 0.937232, 0.939764, 0.200000, 
1235.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1236.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1250.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1260.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1271.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1293.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1295.0, 0.776947, 0.088889, 0.982506, 0.256239, 0.977248, 0.407210, 0.977248, 0.499362, 0.958117, 0.567171, 0.937232, 0.939764, 0.200000, 
1297.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1300.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1301.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1302.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1320.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1321.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1329.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1343.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1347.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1349.0, 0.773889, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.490282, 0.958117, 0.559991, 0.937232, 0.939764, 0.200000, 
1350.0, 0.770704, 0.088889, 0.982506, 0.256239, 0.977248, 0.395899, 0.977248, 0.480477, 0.958117, 0.552424, 0.937232, 0.939764, 0.200000, 
1356.0, 0.767519, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.544856, 0.937232, 0.939764, 0.200000, 
1360.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1363.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1367.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1368.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1375.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1401.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1408.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1412.0, 0.764334, 0.059259, 0.982506, 0.236528, 0.977248, 0.383527, 0.977248, 0.470671, 0.958117, 0.537289, 0.937232, 0.939764, 0.200000, 
1413.0, 0.761040, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.460439, 0.958117, 0.529270, 0.937232, 0.939764, 0.166667, 
1418.0, 0.761040, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.460439, 0.958117, 0.529270, 0.937232, 0.939764, 0.166667, 
1419.0, 0.761040, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.460439, 0.958117, 0.529270, 0.937232, 0.939764, 0.166667, 
1420.0, 0.761040, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.460439, 0.958117, 0.529270, 0.937232, 0.939764, 0.166667, 
1427.0, 0.757702, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.449731, 0.958117, 0.521000, 0.937232, 0.939764, 0.166667, 
1433.0, 0.757702, 0.029630, 0.982506, 0.236528, 0.977248, 0.370302, 0.977248, 0.449731, 0.958117, 0.521000, 0.937232, 0.939764, 0.166667, 
1434.0, 0.754349, 0.029630, 0.975683, 0.236528, 0.970555, 0.370302, 0.970555, 0.449731, 0.951935, 0.521000, 0.931482, 0.933457, 0.166667, 
1435.0, 0.754349, 0.029630, 0.975683, 0.236528, 0.970555, 0.370302, 0.970555, 0.449731, 0.951935, 0.521000, 0.931482, 0.933457, 0.166667, 
1443.0, 0.754349, 0.029630, 0.975683, 0.236528, 0.970555, 0.370302, 0.970555, 0.449731, 0.951935, 0.521000, 0.931482, 0.933457, 0.166667, 
1444.0, 0.750951, 0.029630, 0.975683, 0.236528, 0.970555, 0.356587, 0.970555, 0.439023, 0.951935, 0.512596, 0.931482, 0.933457, 0.166667, 
1447.0, 0.750951, 0.029630, 0.975683, 0.236528, 0.970555, 0.356587, 0.970555, 0.439023, 0.951935, 0.512596, 0.931482, 0.933457, 0.166667, 
1455.0, 0.750951, 0.029630, 0.975683, 0.236528, 0.970555, 0.356587, 0.970555, 0.439023, 0.951935, 0.512596, 0.931482, 0.933457, 0.166667, 
1457.0, 0.750951, 0.029630, 0.975683, 0.236528, 0.970555, 0.356587, 0.970555, 0.439023, 0.951935, 0.512596, 0.931482, 0.933457, 0.166667, 
1462.0, 0.747507, 0.029630, 0.968664, 0.236528, 0.963671, 0.356587, 0.963671, 0.439023, 0.945547, 0.512596, 0.925549, 0.926975, 0.166667, 
1478.0, 0.744062, 0.029630, 0.968664, 0.236528, 0.963671, 0.342872, 0.963671, 0.428315, 0.945547, 0.504193, 0.925549, 0.926975, 0.133333, 
1487.0, 0.740617, 0.029630, 0.968664, 0.236528, 0.963671, 0.342872, 0.963671, 0.428315, 0.945547, 0.495790, 0.925549, 0.926975, 0.133333, 
1492.0, 0.737172, 0.029630, 0.968664, 0.236528, 0.963671, 0.329157, 0.963671, 0.417608, 0.945547, 0.487387, 0.925549, 0.926975, 0.133333, 
1504.0, 0.737172, 0.029630, 0.968664, 0.236528, 0.963671, 0.329157, 0.963671, 0.417608, 0.945547, 0.487387, 0.925549, 0.926975, 0.133333, 
1518.0, 0.733711, 0.029630, 0.968664, 0.236528, 0.963671, 0.315442, 0.963671, 0.406618, 0.945547, 0.478836, 0.925549, 0.926975, 0.133333, 
1525.0, 0.733711, 0.029630, 0.968664, 0.236528, 0.963671, 0.315442, 0.963671, 0.406618, 0.945547, 0.478836, 0.925549, 0.926975, 0.133333, 
1536.0, 0.730234, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.470286, 0.925549, 0.926975, 0.133333, 
1558.0, 0.730234, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.470286, 0.925549, 0.926975, 0.133333, 
1560.0, 0.730234, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.470286, 0.925549, 0.926975, 0.133333, 
1568.0, 0.730234, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.470286, 0.925549, 0.926975, 0.133333, 
1569.0, 0.730234, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.470286, 0.925549, 0.926975, 0.133333, 
1576.0, 0.726689, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.461577, 0.925549, 0.926975, 0.133333, 
1581.0, 0.726689, 0.029630, 0.968664, 0.212875, 0.963671, 0.301727, 0.963671, 0.395628, 0.945547, 0.461577, 0.925549, 0.926975, 0.133333, 
