time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
793.0, 0.885870, 0.516129, 0.978723, 0.714286, 0.987013, 0.753425, 0.987179, 0.983607, 0.677419, 
817.0, 0.880435, 0.516129, 0.968085, 0.714286, 0.987013, 0.753425, 0.987179, 0.983607, 0.677419, 
826.0, 0.875000, 0.483871, 0.968085, 0.698413, 0.987013, 0.739726, 0.987179, 0.983607, 0.645161, 
833.0, 0.869565, 0.483871, 0.968085, 0.698413, 0.987013, 0.726027, 0.987179, 0.983607, 0.645161, 
858.0, 0.864130, 0.483871, 0.968085, 0.698413, 0.987013, 0.726027, 0.974359, 0.983607, 0.645161, 
869.0, 0.858696, 0.483871, 0.968085, 0.682540, 0.987013, 0.726027, 0.961538, 0.983607, 0.645161, 
872.0, 0.853261, 0.483871, 0.957447, 0.682540, 0.987013, 0.726027, 0.961538, 0.983607, 0.645161, 
967.0, 0.847826, 0.451613, 0.957447, 0.666667, 0.987013, 0.712329, 0.961538, 0.983607, 0.645161, 
977.0, 0.842391, 0.451613, 0.946809, 0.666667, 0.974026, 0.698630, 0.961538, 0.983607, 0.645161, 
982.0, 0.836957, 0.419355, 0.946809, 0.650794, 0.974026, 0.684932, 0.961538, 0.983607, 0.612903, 
1041.0, 0.831522, 0.419355, 0.946809, 0.634921, 0.974026, 0.684932, 0.961538, 0.983607, 0.580645, 
1062.0, 0.826087, 0.387097, 0.946809, 0.619048, 0.974026, 0.684932, 0.961538, 0.983607, 0.580645, 
1075.0, 0.820652, 0.387097, 0.946809, 0.603175, 0.974026, 0.671233, 0.961538, 0.983607, 0.548387, 
1156.0, 0.815217, 0.387097, 0.936170, 0.603175, 0.961039, 0.657534, 0.961538, 0.967213, 0.548387, 
1228.0, 0.809783, 0.387097, 0.936170, 0.587302, 0.961039, 0.643836, 0.961538, 0.967213, 0.548387, 
1271.0, 0.804348, 0.387097, 0.936170, 0.587302, 0.961039, 0.630137, 0.961538, 0.967213, 0.516129, 
1312.0, 0.798913, 0.354839, 0.936170, 0.571429, 0.961039, 0.616438, 0.961538, 0.967213, 0.483871, 
1427.0, 0.793478, 0.354839, 0.925532, 0.571429, 0.961039, 0.616438, 0.961538, 0.967213, 0.483871, 
1435.0, 0.788043, 0.354839, 0.925532, 0.555556, 0.961039, 0.616438, 0.948718, 0.967213, 0.483871, 
1499.0, 0.788043, 0.354839, 0.925532, 0.555556, 0.961039, 0.616438, 0.948718, 0.967213, 0.483871, 
1506.0, 0.782571, 0.354839, 0.925532, 0.555556, 0.961039, 0.602740, 0.948718, 0.967213, 0.451613, 
1508.0, 0.782571, 0.354839, 0.925532, 0.555556, 0.961039, 0.602740, 0.948718, 0.967213, 0.451613, 
1510.0, 0.782571, 0.354839, 0.925532, 0.555556, 0.961039, 0.602740, 0.948718, 0.967213, 0.451613, 
1512.0, 0.782571, 0.354839, 0.925532, 0.555556, 0.961039, 0.602740, 0.948718, 0.967213, 0.451613, 
1516.0, 0.776981, 0.354839, 0.925532, 0.539216, 0.961039, 0.588723, 0.948718, 0.967213, 0.451613, 
1525.0, 0.771391, 0.354839, 0.925532, 0.539216, 0.961039, 0.574705, 0.948718, 0.967213, 0.451613, 
1542.0, 0.771391, 0.354839, 0.925532, 0.539216, 0.961039, 0.574705, 0.948718, 0.967213, 0.451613, 
1548.0, 0.765761, 0.354839, 0.914514, 0.539216, 0.948052, 0.574705, 0.935897, 0.967213, 0.451613, 
1557.0, 0.765761, 0.354839, 0.914514, 0.539216, 0.948052, 0.574705, 0.935897, 0.967213, 0.451613, 
1560.0, 0.760088, 0.354839, 0.914514, 0.539216, 0.948052, 0.574705, 0.922899, 0.967213, 0.451613, 
1584.0, 0.754416, 0.354839, 0.903361, 0.539216, 0.934885, 0.574705, 0.909900, 0.950537, 0.451613, 
1605.0, 0.754416, 0.354839, 0.903361, 0.539216, 0.934885, 0.574705, 0.909900, 0.950537, 0.451613, 
1621.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1627.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1634.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1641.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1648.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1652.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1654.0, 0.748701, 0.319355, 0.903361, 0.522876, 0.934885, 0.560688, 0.909900, 0.950537, 0.451613, 
1667.0, 0.742711, 0.283871, 0.903361, 0.506536, 0.934885, 0.546671, 0.909900, 0.950537, 0.451613, 
1678.0, 0.742711, 0.283871, 0.903361, 0.506536, 0.934885, 0.546671, 0.909900, 0.950537, 0.451613, 
1685.0, 0.742711, 0.283871, 0.903361, 0.506536, 0.934885, 0.546671, 0.909900, 0.950537, 0.451613, 
1690.0, 0.736623, 0.283871, 0.903361, 0.506536, 0.934885, 0.546671, 0.909900, 0.950537, 0.451613, 
1710.0, 0.736623, 0.283871, 0.903361, 0.506536, 0.934885, 0.546671, 0.909900, 0.950537, 0.451613, 
1726.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1745.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1762.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1779.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1787.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1793.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1804.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1812.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1836.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1839.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1854.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1856.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1864.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1899.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1914.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1919.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1920.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1927.0, 0.730433, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1933.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1942.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1955.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1956.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1958.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
1970.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2005.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2007.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2024.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2028.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2038.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2056.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2059.0, 0.723129, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2061.0, 0.714817, 0.283871, 0.890638, 0.506536, 0.919806, 0.532654, 0.909900, 0.931138, 0.451613, 
2062.0, 0.706505, 0.283871, 0.890638, 0.485430, 0.919806, 0.532654, 0.890541, 0.931138, 0.451613, 
2075.0, 0.706505, 0.283871, 0.890638, 0.485430, 0.919806, 0.532654, 0.890541, 0.931138, 0.451613, 
2085.0, 0.698095, 0.283871, 0.873174, 0.485430, 0.919806, 0.532654, 0.890541, 0.931138, 0.451613, 
2102.0, 0.698095, 0.283871, 0.873174, 0.485430, 0.919806, 0.532654, 0.890541, 0.931138, 0.451613, 
2103.0, 0.689581, 0.283871, 0.855354, 0.485430, 0.898901, 0.532654, 0.870751, 0.904534, 0.451613, 
2104.0, 0.689581, 0.283871, 0.855354, 0.485430, 0.898901, 0.532654, 0.870751, 0.904534, 0.451613, 
2108.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2112.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2150.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2165.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2209.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2227.0, 0.680961, 0.283871, 0.837155, 0.485430, 0.877996, 0.511348, 0.870751, 0.904534, 0.451613, 
2256.0, 0.671633, 0.283871, 0.837155, 0.461159, 0.877996, 0.488104, 0.870751, 0.904534, 0.451613, 
2264.0, 0.671633, 0.283871, 0.837155, 0.461159, 0.877996, 0.488104, 0.870751, 0.904534, 0.451613, 
2339.0, 0.671633, 0.283871, 0.837155, 0.461159, 0.877996, 0.488104, 0.870751, 0.904534, 0.451613, 
2361.0, 0.671633, 0.283871, 0.837155, 0.461159, 0.877996, 0.488104, 0.870751, 0.904534, 0.451613, 
2387.0, 0.671633, 0.283871, 0.837155, 0.461159, 0.877996, 0.488104, 0.870751, 0.904534, 0.451613, 
2388.0, 0.661756, 0.283871, 0.816737, 0.461159, 0.854267, 0.488104, 0.848424, 0.874383, 0.451613, 
2403.0, 0.661756, 0.283871, 0.816737, 0.461159, 0.854267, 0.488104, 0.848424, 0.874383, 0.451613, 
2426.0, 0.661756, 0.283871, 0.816737, 0.461159, 0.854267, 0.488104, 0.848424, 0.874383, 0.451613, 
2431.0, 0.661756, 0.283871, 0.816737, 0.461159, 0.854267, 0.488104, 0.848424, 0.874383, 0.451613, 
2460.0, 0.661756, 0.283871, 0.816737, 0.461159, 0.854267, 0.488104, 0.848424, 0.874383, 0.451613, 
2467.0, 0.651083, 0.283871, 0.816737, 0.432336, 0.854267, 0.459392, 0.848424, 0.874383, 0.451613, 
2492.0, 0.651083, 0.283871, 0.816737, 0.432336, 0.854267, 0.459392, 0.848424, 0.874383, 0.451613, 
2493.0, 0.651083, 0.283871, 0.816737, 0.432336, 0.854267, 0.459392, 0.848424, 0.874383, 0.451613, 
2521.0, 0.651083, 0.283871, 0.816737, 0.432336, 0.854267, 0.459392, 0.848424, 0.874383, 0.451613, 
2542.0, 0.651083, 0.283871, 0.816737, 0.432336, 0.854267, 0.459392, 0.848424, 0.874383, 0.451613, 
2565.0, 0.639660, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2660.0, 0.639660, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2666.0, 0.639660, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2676.0, 0.639660, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2738.0, 0.639660, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2782.0, 0.627359, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2787.0, 0.627359, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
2984.0, 0.627359, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
3032.0, 0.627359, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
3040.0, 0.627359, 0.283871, 0.816737, 0.432336, 0.854267, 0.424055, 0.848424, 0.874383, 0.451613, 
3042.0, 0.614011, 0.283871, 0.816737, 0.396308, 0.854267, 0.385504, 0.848424, 0.874383, 0.225806, 
3067.0, 0.614011, 0.283871, 0.816737, 0.396308, 0.854267, 0.385504, 0.848424, 0.874383, 0.225806, 
3079.0, 0.614011, 0.283871, 0.816737, 0.396308, 0.854267, 0.385504, 0.848424, 0.874383, 0.225806, 
3101.0, 0.614011, 0.283871, 0.816737, 0.396308, 0.854267, 0.385504, 0.848424, 0.874383, 0.225806, 
3144.0, 0.614011, 0.283871, 0.816737, 0.396308, 0.854267, 0.385504, 0.848424, 0.874383, 0.225806, 
3154.0, 0.599392, 0.283871, 0.784067, 0.396308, 0.818672, 0.385504, 0.817001, 0.874383, 0.225806, 
3180.0, 0.599392, 0.283871, 0.784067, 0.396308, 0.818672, 0.385504, 0.817001, 0.874383, 0.225806, 
3182.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3185.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3199.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3228.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3229.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3278.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3297.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3328.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3330.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3383.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3384.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3385.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3388.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3402.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3441.0, 0.584407, 0.283871, 0.784067, 0.360280, 0.818672, 0.385504, 0.784321, 0.874383, 0.225806, 
3458.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3459.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3476.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3523.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3667.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3695.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3776.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3830.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3856.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3872.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3909.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
3968.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4001.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4103.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4119.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4124.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4207.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4479.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4492.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4668.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
4688.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 
5565.0, 0.561031, 0.283871, 0.731796, 0.360280, 0.764094, 0.385504, 0.735301, 0.801518, 0.225806, 

