id,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,survival_time,survival_status
14,0.002300,0.000000,100.000000,518.670000,642.440000,1581.900000,1400.750000,14.620000,21.600000,554.650000,2387.980000,9058.610000,1.300000,47.060000,523.400000,2387.980000,8137.880000,8.361900,0.030000,392.000000,2388.000000,100.000000,39.010000,23.502700,236.000000,0.000000
15,20.000800,0.700100,100.000000,491.190000,606.830000,1479.450000,1245.520000,9.350000,13.640000,336.060000,2323.940000,8728.270000,1.080000,44.180000,315.910000,2388.050000,8069.260000,9.116700,0.020000,363.000000,2324.000000,100.000000,24.730000,14.802200,236.000000,0.000000
16,10.004800,0.251500,100.000000,489.050000,604.340000,1497.990000,1302.730000,10.520000,15.480000,395.580000,2318.760000,8779.700000,1.260000,44.990000,371.910000,2387.950000,8132.680000,8.621700,0.030000,365.000000,2319.000000,100.000000,28.790000,17.245100,23.000000,1.000000
17,10.005100,0.251400,100.000000,489.050000,604.780000,1495.490000,1312.480000,10.520000,15.490000,394.100000,2318.970000,8769.920000,1.260000,45.700000,371.590000,2388.180000,8119.610000,8.631600,0.030000,369.000000,2319.000000,100.000000,28.430000,17.217500,114.000000,1.000000
18,42.001300,0.841700,100.000000,445.000000,548.980000,1345.990000,1114.980000,3.910000,5.710000,138.140000,2211.920000,8318.390000,1.020000,41.640000,130.500000,2387.990000,8079.280000,9.334400,0.020000,331.000000,2212.000000,100.000000,10.680000,6.485500,201.000000,1.000000
19,19.998700,0.700200,100.000000,491.190000,607.140000,1481.450000,1249.690000,9.350000,13.660000,335.470000,2323.930000,8710.350000,1.080000,44.380000,314.680000,2388.010000,8050.670000,9.154400,0.020000,364.000000,2324.000000,100.000000,24.340000,14.733700,157.000000,1.000000
20,42.007400,0.840200,100.000000,445.000000,549.270000,1344.640000,1122.410000,3.910000,5.720000,138.690000,2211.960000,8326.640000,1.020000,41.900000,130.900000,2388.010000,8084.840000,9.349500,0.020000,331.000000,2212.000000,100.000000,10.600000,6.304900,161.000000,1.000000
21,35.000800,0.841500,100.000000,449.440000,554.860000,1360.190000,1129.400000,5.480000,7.980000,195.320000,2222.960000,8347.800000,1.020000,41.600000,183.390000,2388.080000,8068.750000,9.271700,0.020000,333.000000,2223.000000,100.000000,14.970000,8.985200,173.000000,1.000000
22,25.005000,0.620000,60.000000,462.540000,536.770000,1257.070000,1038.460000,7.050000,9.010000,175.750000,1915.370000,8008.340000,0.940000,36.550000,165.020000,2028.260000,7875.930000,10.836400,0.020000,306.000000,1915.000000,84.930000,14.280000,8.583300,236.000000,0.000000
23,42.001900,0.840000,100.000000,445.000000,549.570000,1358.680000,1121.640000,3.910000,5.710000,138.630000,2211.780000,8313.790000,1.020000,42.010000,130.910000,2387.820000,8083.760000,9.391900,0.020000,331.000000,2212.000000,100.000000,10.620000,6.460400,89.000000,1.000000
24,42.007500,0.840100,100.000000,445.000000,549.650000,1356.550000,1119.350000,3.910000,5.710000,138.660000,2211.880000,8327.640000,1.020000,41.990000,130.610000,2387.970000,8087.910000,9.345700,0.020000,331.000000,2212.000000,100.000000,10.430000,6.405700,143.000000,1.000000
25,0.002700,0.000000,100.000000,518.670000,642.070000,1580.520000,1403.680000,14.620000,21.610000,554.650000,2388.020000,9043.980000,1.300000,47.320000,521.940000,2388.010000,8134.880000,8.371800,0.030000,393.000000,2388.000000,100.000000,38.910000,23.368200,19.000000,1.000000
26,25.005700,0.620800,60.000000,462.540000,536.320000,1251.170000,1042.120000,7.050000,9.010000,174.870000,1915.280000,8005.290000,0.940000,36.570000,163.610000,2028.180000,7866.660000,10.863700,0.020000,305.000000,1915.000000,84.930000,14.210000,8.565200,228.000000,1.000000
27,25.005000,0.620000,60.000000,462.540000,536.350000,1256.850000,1045.620000,7.050000,9.030000,175.770000,1915.400000,8007.920000,0.940000,36.760000,165.310000,2028.310000,7877.300000,10.921300,0.020000,307.000000,1915.000000,84.930000,14.150000,8.603500,133.000000,1.000000
28,42.003400,0.840000,100.000000,445.000000,549.360000,1342.050000,1124.560000,3.910000,5.710000,138.590000,2211.830000,8311.680000,1.020000,41.930000,130.980000,2387.900000,8077.780000,9.309200,0.020000,329.000000,2212.000000,100.000000,10.690000,6.395600,236.000000,0.000000
29,41.998100,0.840000,100.000000,445.000000,548.760000,1347.790000,1108.070000,3.910000,5.700000,138.020000,2211.930000,8309.350000,1.010000,41.590000,130.130000,2387.970000,8072.410000,9.355400,0.020000,328.000000,2212.000000,100.000000,10.630000,6.417900,106.000000,1.000000
30,20.007400,0.701100,100.000000,491.190000,607.180000,1476.510000,1238.460000,9.350000,13.600000,332.210000,2323.620000,8707.160000,1.070000,44.040000,312.240000,2387.750000,8046.180000,9.204700,0.020000,363.000000,2324.000000,100.000000,24.380000,14.605000,236.000000,0.000000
31,0.001700,0.000000,100.000000,518.670000,642.080000,1579.240000,1398.530000,14.620000,21.610000,555.240000,2388.020000,9063.000000,1.300000,47.160000,522.110000,2388.010000,8141.220000,8.419600,0.030000,393.000000,2388.000000,100.000000,39.170000,23.386000,236.000000,0.000000
32,0.000300,0.001000,100.000000,518.670000,641.390000,1589.210000,1390.650000,14.620000,21.600000,555.470000,2388.030000,9049.400000,1.300000,47.080000,523.280000,2387.990000,8133.040000,8.348400,0.030000,390.000000,2388.000000,100.000000,39.010000,23.376100,158.000000,1.000000
33,10.000500,0.250000,100.000000,489.050000,603.530000,1494.110000,1294.990000,10.520000,15.480000,395.380000,2318.790000,8777.460000,1.260000,45.150000,372.310000,2388.020000,8127.950000,8.620500,0.030000,367.000000,2319.000000,100.000000,28.590000,17.207300,236.000000,0.000000
34,20.005900,0.700100,100.000000,491.190000,607.060000,1490.620000,1244.290000,9.350000,13.650000,334.770000,2323.880000,8706.460000,1.080000,44.210000,315.320000,2388.010000,8058.890000,9.229200,0.020000,364.000000,2324.000000,100.000000,24.480000,14.772700,124.000000,1.000000
35,0.002200,0.001000,100.000000,518.670000,641.940000,1581.080000,1397.620000,14.620000,21.610000,555.280000,2388.010000,9053.330000,1.300000,46.950000,522.940000,2388.000000,8143.900000,8.381300,0.030000,391.000000,2388.000000,100.000000,39.210000,23.467100,213.000000,1.000000
36,19.998800,0.700000,100.000000,491.190000,606.680000,1474.520000,1235.650000,9.350000,13.630000,333.370000,2323.790000,8717.610000,1.070000,43.790000,313.950000,2387.910000,8057.370000,9.206300,0.020000,363.000000,2324.000000,100.000000,24.690000,14.744900,236.000000,0.000000
37,35.001200,0.840000,100.000000,449.440000,554.130000,1353.950000,1117.170000,5.480000,7.970000,192.960000,2222.730000,8332.750000,1.020000,41.460000,181.330000,2387.810000,8055.400000,9.301500,0.020000,332.000000,2223.000000,100.000000,14.960000,8.941900,236.000000,0.000000
38,0.001400,0.002000,100.000000,518.670000,642.420000,1587.190000,1404.990000,14.620000,21.610000,553.430000,2388.090000,9060.300000,1.300000,47.660000,521.300000,2388.130000,8140.310000,8.465200,0.030000,393.000000,2388.000000,100.000000,38.800000,23.210400,199.000000,1.000000
39,19.999700,0.701800,100.000000,491.190000,607.090000,1476.330000,1239.770000,9.350000,13.650000,335.320000,2324.040000,8726.350000,1.080000,44.110000,316.360000,2388.190000,8067.130000,9.164100,0.020000,364.000000,2324.000000,100.000000,24.650000,14.770000,236.000000,0.000000
40,10.005900,0.250000,100.000000,489.050000,604.670000,1503.280000,1300.370000,10.520000,15.490000,394.630000,2318.900000,8787.440000,1.260000,45.250000,371.860000,2388.060000,8146.350000,8.652600,0.030000,368.000000,2319.000000,100.000000,28.500000,17.176500,77.000000,1.000000
41,25.006500,0.621200,60.000000,462.540000,536.840000,1268.160000,1051.190000,7.050000,9.030000,175.240000,1915.370000,8016.760000,0.940000,36.500000,164.520000,2028.300000,7874.120000,10.889100,0.020000,308.000000,1915.000000,84.930000,14.220000,8.569600,36.000000,1.000000
42,25.001700,0.620000,60.000000,462.540000,536.070000,1258.700000,1039.660000,7.050000,9.030000,174.990000,1915.530000,8009.810000,0.940000,36.590000,164.940000,2028.360000,7883.690000,10.859000,0.020000,307.000000,1915.000000,84.930000,14.360000,8.522700,223.000000,1.000000
43,10.005500,0.250000,100.000000,489.050000,603.800000,1485.920000,1294.910000,10.520000,15.470000,392.770000,2318.650000,8766.700000,1.260000,44.850000,369.930000,2387.830000,8122.390000,8.616200,0.030000,368.000000,2319.000000,100.000000,28.690000,17.112300,213.000000,1.000000
44,42.002900,0.840000,100.000000,445.000000,548.650000,1346.680000,1110.640000,3.910000,5.700000,139.040000,2211.880000,8302.240000,1.020000,41.480000,129.980000,2388.010000,8073.390000,9.383300,0.020000,328.000000,2212.000000,100.000000,10.630000,6.345800,236.000000,0.000000
45,20.005100,0.700000,100.000000,491.190000,606.800000,1470.110000,1240.620000,9.350000,13.610000,332.440000,2323.740000,8703.830000,1.070000,43.970000,313.310000,2387.840000,8049.020000,9.184900,0.020000,364.000000,2324.000000,100.000000,24.620000,14.595300,205.000000,1.000000
46,42.004800,0.840000,100.000000,445.000000,548.770000,1349.590000,1105.890000,3.910000,5.690000,137.150000,2211.860000,8302.580000,1.010000,41.470000,129.190000,2387.930000,8076.780000,9.399000,0.020000,327.000000,2212.000000,100.000000,10.490000,6.316300,136.000000,1.000000
47,35.005500,0.840000,100.000000,449.440000,555.800000,1362.350000,1130.070000,5.480000,8.000000,194.490000,2222.890000,8345.600000,1.020000,42.020000,182.770000,2388.020000,8067.860000,9.329000,0.020000,334.000000,2223.000000,100.000000,14.850000,8.835600,80.000000,1.000000
48,20.000800,0.700000,100.000000,491.190000,607.500000,1482.780000,1247.510000,9.350000,13.650000,336.810000,2323.950000,8725.820000,1.080000,44.440000,316.490000,2388.090000,8070.940000,9.175600,0.020000,364.000000,2324.000000,100.000000,24.610000,14.723500,102.000000,1.000000
49,41.998400,0.841000,100.000000,445.000000,549.470000,1347.200000,1108.200000,3.910000,5.700000,138.330000,2211.860000,8308.040000,1.010000,41.620000,129.770000,2387.970000,8066.370000,9.377700,0.020000,329.000000,2212.000000,100.000000,10.490000,6.384300,179.000000,1.000000
50,35.002100,0.840000,100.000000,449.440000,554.880000,1357.310000,1113.340000,5.480000,7.980000,193.970000,2222.860000,8343.760000,1.020000,41.480000,182.390000,2387.920000,8066.630000,9.276300,0.020000,333.000000,2223.000000,100.000000,14.740000,8.938500,120.000000,1.000000
51,20.004000,0.700000,100.000000,491.190000,607.320000,1476.110000,1244.830000,9.350000,13.650000,335.230000,2323.900000,8718.110000,1.080000,44.060000,314.790000,2388.070000,8061.160000,9.208100,0.020000,364.000000,2324.000000,100.000000,24.520000,14.698600,184.000000,1.000000
52,10.006900,0.250300,100.000000,489.050000,604.540000,1499.700000,1302.200000,10.520000,15.490000,393.960000,2318.890000,8760.210000,1.260000,45.310000,372.370000,2388.110000,8120.680000,8.668400,0.030000,367.000000,2319.000000,100.000000,28.620000,16.993300,36.000000,1.000000
53,20.005200,0.700000,100.000000,491.190000,606.910000,1482.440000,1245.650000,9.350000,13.640000,336.950000,2323.960000,8727.290000,1.080000,44.520000,316.910000,2388.160000,8061.880000,9.143400,0.020000,364.000000,2324.000000,100.000000,24.540000,14.797900,134.000000,1.000000
54,20.001300,0.700000,100.000000,491.190000,606.900000,1476.370000,1254.840000,9.350000,13.640000,336.260000,2324.010000,8726.390000,1.080000,44.160000,316.170000,2388.140000,8069.750000,9.130200,0.020000,364.000000,2324.000000,100.000000,24.550000,14.792100,236.000000,0.000000
55,35.003300,0.840600,100.000000,449.440000,555.220000,1363.730000,1122.140000,5.480000,7.980000,193.650000,2222.790000,8339.270000,1.020000,41.390000,182.380000,2387.880000,8056.320000,9.312700,0.020000,331.000000,2223.000000,100.000000,14.750000,8.887700,236.000000,0.000000
56,10.006300,0.250000,100.000000,489.050000,604.030000,1494.870000,1300.640000,10.520000,15.490000,396.170000,2318.850000,8783.300000,1.260000,45.260000,371.550000,2388.060000,8134.390000,8.585400,0.030000,368.000000,2319.000000,100.000000,28.810000,17.228600,157.000000,1.000000
57,0.002100,0.001600,100.000000,518.670000,642.110000,1576.180000,1394.300000,14.620000,21.600000,556.450000,2388.050000,9061.030000,1.300000,47.050000,523.010000,2387.990000,8140.020000,8.391800,0.030000,393.000000,2388.000000,100.000000,39.210000,23.493800,236.000000,0.000000
58,10.000100,0.250000,100.000000,489.050000,603.520000,1496.340000,1286.330000,10.520000,15.450000,392.010000,2318.570000,8752.330000,1.250000,44.750000,368.950000,2387.740000,8117.650000,8.603600,0.030000,367.000000,2319.000000,100.000000,28.570000,17.092000,185.000000,1.000000
59,20.001000,0.701900,100.000000,491.190000,607.220000,1489.850000,1252.190000,9.350000,13.650000,334.370000,2323.990000,8723.140000,1.080000,44.320000,314.570000,2388.070000,8056.850000,9.258000,0.020000,365.000000,2324.000000,100.000000,24.530000,14.607500,96.000000,1.000000
60,42.001400,0.840000,100.000000,445.000000,548.600000,1346.830000,1123.200000,3.910000,5.720000,138.900000,2211.910000,8325.440000,1.020000,41.940000,131.320000,2387.950000,8082.520000,9.309900,0.020000,330.000000,2212.000000,100.000000,10.760000,6.399900,236.000000,0.000000
61,0.002700,0.000600,100.000000,518.670000,641.970000,1593.540000,1397.320000,14.620000,21.610000,554.710000,2388.070000,9054.400000,1.300000,47.250000,522.470000,2388.000000,8142.740000,8.399000,0.030000,392.000000,2388.000000,100.000000,39.200000,23.324300,161.000000,1.000000
62,20.002900,0.700000,100.000000,491.190000,607.110000,1484.100000,1240.550000,9.350000,13.630000,334.480000,2323.930000,8723.690000,1.080000,43.980000,315.690000,2388.050000,8064.210000,9.144800,0.020000,364.000000,2324.000000,100.000000,24.680000,14.741300,189.000000,1.000000
63,24.999800,0.620500,60.000000,462.540000,536.510000,1264.980000,1038.640000,7.050000,9.010000,175.720000,1915.290000,8006.050000,0.940000,36.520000,163.960000,2028.210000,7869.290000,10.866600,0.020000,306.000000,1915.000000,84.930000,14.380000,8.703600,236.000000,0.000000
64,42.004400,0.840600,100.000000,445.000000,549.110000,1343.360000,1113.240000,3.910000,5.700000,137.460000,2211.900000,8313.410000,1.020000,41.700000,129.570000,2388.000000,8078.310000,9.369800,0.020000,329.000000,2212.000000,100.000000,10.690000,6.424700,117.000000,1.000000
65,35.003900,0.840200,100.000000,449.440000,554.990000,1358.340000,1117.830000,5.480000,7.970000,192.570000,2222.720000,8327.020000,1.020000,41.620000,181.350000,2387.760000,8050.040000,9.341700,0.020000,333.000000,2223.000000,100.000000,14.910000,8.780800,222.000000,1.000000
66,0.000600,0.000200,100.000000,518.670000,642.210000,1581.860000,1392.740000,14.620000,21.610000,555.220000,2388.030000,9056.240000,1.300000,47.150000,523.840000,2388.040000,8142.000000,8.349200,0.030000,393.000000,2388.000000,100.000000,39.250000,23.499700,202.000000,1.000000
67,0.000500,0.000000,100.000000,518.670000,642.430000,1580.880000,1404.820000,14.620000,21.610000,553.890000,2388.050000,9052.580000,1.300000,47.480000,522.050000,2388.070000,8137.950000,8.387600,0.030000,392.000000,2388.000000,100.000000,38.930000,23.377700,107.000000,1.000000
68,42.006600,0.840500,100.000000,445.000000,549.120000,1353.790000,1119.250000,3.910000,5.710000,139.230000,2211.810000,8314.090000,1.020000,41.950000,130.830000,2387.880000,8075.790000,9.359600,0.020000,330.000000,2212.000000,100.000000,10.620000,6.385300,105.000000,1.000000
69,42.006400,0.840000,100.000000,445.000000,548.800000,1345.290000,1114.790000,3.910000,5.710000,139.280000,2211.980000,8321.700000,1.020000,41.810000,130.750000,2388.050000,8081.450000,9.352300,0.020000,328.000000,2212.000000,100.000000,10.710000,6.393300,183.000000,1.000000
70,0.001000,0.000000,100.000000,518.670000,642.340000,1585.140000,1402.640000,14.620000,21.610000,553.130000,2388.060000,9062.480000,1.300000,47.540000,521.910000,2388.060000,8144.690000,8.394900,0.030000,395.000000,2388.000000,100.000000,38.780000,23.303300,111.000000,1.000000
71,25.005500,0.620000,60.000000,462.540000,536.260000,1260.890000,1041.270000,7.050000,9.020000,175.530000,1915.540000,8013.660000,0.940000,36.610000,164.860000,2028.470000,7884.240000,10.871500,0.020000,306.000000,1915.000000,84.930000,14.340000,8.649100,59.000000,1.000000
72,42.002300,0.841800,100.000000,445.000000,549.680000,1349.890000,1119.590000,3.910000,5.710000,139.220000,2212.100000,8328.480000,1.020000,41.890000,130.210000,2388.130000,8092.300000,9.355300,0.020000,332.000000,2212.000000,100.000000,10.470000,6.336200,145.000000,1.000000
73,25.002700,0.620400,60.000000,462.540000,536.960000,1254.760000,1039.900000,7.050000,9.000000,175.010000,1915.310000,7998.330000,0.940000,36.510000,164.290000,2028.200000,7867.740000,10.865700,0.020000,307.000000,1915.000000,84.930000,14.220000,8.513800,236.000000,0.000000
74,42.003700,0.840000,100.000000,445.000000,548.660000,1348.070000,1113.270000,3.910000,5.700000,138.460000,2212.010000,8315.940000,1.020000,41.630000,130.460000,2388.020000,8081.870000,9.345800,0.020000,328.000000,2212.000000,100.000000,10.650000,6.476000,87.000000,1.000000
75,25.007500,0.620500,60.000000,462.540000,536.370000,1259.770000,1039.900000,7.050000,9.000000,174.110000,1915.250000,8003.890000,0.940000,36.550000,164.030000,2028.200000,7868.670000,10.836100,0.020000,305.000000,1915.000000,84.930000,14.390000,8.687500,173.000000,1.000000
76,25.000000,0.620000,60.000000,462.540000,536.670000,1257.310000,1044.680000,7.050000,9.020000,176.430000,1915.430000,8017.330000,0.940000,36.680000,165.460000,2028.320000,7877.960000,10.762500,0.020000,305.000000,1915.000000,84.930000,14.510000,8.663800,236.000000,0.000000
77,42.000000,0.840700,100.000000,445.000000,549.460000,1351.940000,1118.060000,3.910000,5.700000,139.290000,2211.930000,8319.940000,1.020000,41.890000,130.720000,2388.010000,8083.650000,9.317000,0.020000,328.000000,2212.000000,100.000000,10.530000,6.446900,166.000000,1.000000
78,20.001500,0.700000,100.000000,491.190000,607.490000,1480.300000,1244.610000,9.350000,13.650000,336.250000,2323.930000,8718.170000,1.080000,44.110000,315.820000,2388.090000,8061.340000,9.213800,0.020000,366.000000,2324.000000,100.000000,24.710000,14.852200,139.000000,1.000000
79,42.003700,0.841500,100.000000,445.000000,549.730000,1351.720000,1115.290000,3.910000,5.710000,138.560000,2211.980000,8324.010000,1.020000,41.690000,130.920000,2388.020000,8089.950000,9.242900,0.020000,330.000000,2212.000000,100.000000,10.710000,6.368500,236.000000,0.000000
80,24.998400,0.620000,60.000000,462.540000,536.840000,1265.730000,1048.760000,7.050000,9.020000,175.260000,1915.340000,8008.720000,0.940000,36.780000,164.680000,2028.160000,7867.440000,10.880200,0.020000,307.000000,1915.000000,84.930000,14.210000,8.610700,117.000000,1.000000
81,42.005100,0.840300,100.000000,445.000000,549.050000,1339.380000,1113.590000,3.910000,5.700000,137.810000,2211.910000,8310.740000,1.020000,41.630000,130.040000,2387.990000,8078.800000,9.345800,0.020000,329.000000,2212.000000,100.000000,10.570000,6.370900,199.000000,1.000000
82,10.007100,0.250900,100.000000,489.050000,604.670000,1494.940000,1298.220000,10.520000,15.490000,394.800000,2318.830000,8775.250000,1.260000,45.130000,371.870000,2388.050000,8133.840000,8.597700,0.030000,368.000000,2319.000000,100.000000,28.840000,17.298200,104.000000,1.000000
83,42.001500,0.840000,100.000000,445.000000,549.780000,1357.680000,1124.550000,3.910000,5.720000,138.630000,2211.690000,8315.650000,1.020000,41.970000,130.630000,2387.740000,8077.830000,9.368500,0.020000,332.000000,2212.000000,100.000000,10.720000,6.370800,109.000000,1.000000
84,42.006500,0.840200,100.000000,445.000000,549.680000,1351.970000,1126.880000,3.910000,5.710000,138.860000,2212.100000,8326.500000,1.020000,41.990000,130.370000,2388.130000,8093.290000,9.321500,0.020000,329.000000,2212.000000,100.000000,10.590000,6.487100,122.000000,1.000000
85,25.005700,0.620000,60.000000,462.540000,537.070000,1261.100000,1050.720000,7.050000,9.030000,175.460000,1915.230000,8008.890000,0.940000,36.900000,164.460000,2028.160000,7876.880000,10.913200,0.020000,306.000000,1915.000000,84.930000,14.320000,8.630100,50.000000,1.000000
86,34.999200,0.840000,100.000000,449.440000,555.640000,1363.460000,1124.410000,5.480000,8.000000,194.110000,2222.810000,8348.740000,1.030000,41.620000,183.150000,2387.940000,8064.140000,9.270100,0.020000,332.000000,2223.000000,100.000000,15.080000,8.951000,81.000000,1.000000
87,0.000500,0.000000,100.000000,518.670000,641.930000,1584.710000,1390.830000,14.620000,21.580000,553.110000,2387.940000,9048.210000,1.300000,46.990000,521.290000,2387.980000,8130.440000,8.362600,0.030000,390.000000,2388.000000,100.000000,38.980000,23.457200,236.000000,1.000000
88,35.001200,0.841100,100.000000,449.440000,555.870000,1363.620000,1131.240000,5.480000,8.000000,195.030000,2222.990000,8351.840000,1.020000,41.900000,183.040000,2388.060000,8071.810000,9.292900,0.020000,334.000000,2223.000000,100.000000,14.940000,8.921100,165.000000,1.000000
89,42.000900,0.840000,100.000000,445.000000,549.090000,1346.720000,1114.420000,3.910000,5.700000,139.030000,2211.930000,8320.050000,1.020000,41.840000,131.030000,2388.020000,8080.860000,9.314300,0.020000,329.000000,2212.000000,100.000000,10.610000,6.285700,236.000000,0.000000
90,25.003800,0.622000,60.000000,462.540000,536.820000,1256.940000,1040.040000,7.050000,9.020000,175.810000,1915.480000,8016.740000,0.940000,36.460000,165.250000,2028.340000,7879.650000,10.870900,0.020000,307.000000,1915.000000,84.930000,14.480000,8.537000,144.000000,1.000000
91,0.000400,0.000000,100.000000,518.670000,641.530000,1572.060000,1411.080000,14.620000,21.560000,549.810000,2387.270000,9034.600000,1.300000,47.230000,518.650000,2387.330000,8116.050000,8.439600,0.030000,390.000000,2388.000000,100.000000,38.760000,23.275400,64.000000,1.000000
92,20.000800,0.700000,100.000000,491.190000,607.280000,1476.230000,1244.390000,9.350000,13.630000,336.480000,2323.960000,8724.740000,1.080000,44.240000,315.800000,2388.010000,8059.000000,9.149200,0.020000,364.000000,2324.000000,100.000000,24.600000,14.731200,236.000000,0.000000
93,35.002200,0.840000,100.000000,449.440000,555.530000,1361.910000,1126.520000,5.480000,8.000000,195.140000,2222.760000,8338.700000,1.020000,42.030000,183.340000,2387.850000,8057.790000,9.321300,0.020000,333.000000,2223.000000,100.000000,14.800000,8.912200,147.000000,1.000000
94,10.003900,0.251500,100.000000,489.050000,604.420000,1499.550000,1309.280000,10.520000,15.490000,394.180000,2318.860000,8777.900000,1.260000,45.280000,371.860000,2388.100000,8129.140000,8.609300,0.030000,368.000000,2319.000000,100.000000,28.620000,17.227500,120.000000,1.000000
95,35.001400,0.840000,100.000000,449.440000,555.030000,1353.450000,1119.730000,5.480000,8.000000,195.100000,2222.970000,8354.130000,1.030000,41.790000,183.560000,2388.100000,8068.990000,9.243000,0.020000,333.000000,2223.000000,100.000000,15.150000,9.061100,144.000000,1.000000
96,42.000500,0.840000,100.000000,445.000000,549.710000,1352.320000,1110.500000,3.910000,5.700000,138.730000,2211.950000,8317.440000,1.020000,41.790000,130.320000,2388.020000,8086.620000,9.303500,0.020000,329.000000,2212.000000,100.000000,10.730000,6.333700,65.000000,1.000000
