time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
117.0, 0.797619, 0.500000, 0.879032, 0.590909, 0.920455, 0.978723, 0.683333, 0.682540, 0.891304, 
130.0, 0.791667, 0.500000, 0.870968, 0.590909, 0.909091, 0.957447, 0.683333, 0.682540, 0.891304, 
136.0, 0.785714, 0.500000, 0.870968, 0.568182, 0.909091, 0.957447, 0.666667, 0.666667, 0.891304, 
137.0, 0.779762, 0.500000, 0.862903, 0.568182, 0.909091, 0.957447, 0.666667, 0.666667, 0.891304, 
147.0, 0.773810, 0.500000, 0.854839, 0.568182, 0.897727, 0.936170, 0.666667, 0.666667, 0.869565, 
149.0, 0.761905, 0.500000, 0.838710, 0.568182, 0.875000, 0.893617, 0.666667, 0.666667, 0.847826, 
150.0, 0.755952, 0.500000, 0.830645, 0.568182, 0.875000, 0.893617, 0.666667, 0.666667, 0.847826, 
161.0, 0.750000, 0.500000, 0.822581, 0.545455, 0.875000, 0.893617, 0.666667, 0.666667, 0.847826, 
163.0, 0.744048, 0.500000, 0.814516, 0.545455, 0.875000, 0.893617, 0.650000, 0.650794, 0.847826, 
174.0, 0.738095, 0.500000, 0.806452, 0.522727, 0.875000, 0.893617, 0.650000, 0.650794, 0.847826, 
181.0, 0.732143, 0.500000, 0.798387, 0.522727, 0.875000, 0.893617, 0.633333, 0.634921, 0.847826, 
182.0, 0.726190, 0.500000, 0.790323, 0.500000, 0.875000, 0.893617, 0.633333, 0.619048, 0.847826, 
191.0, 0.720238, 0.500000, 0.782258, 0.500000, 0.863636, 0.893617, 0.616667, 0.603175, 0.847826, 
196.0, 0.714286, 0.466667, 0.782258, 0.500000, 0.852273, 0.893617, 0.600000, 0.603175, 0.847826, 
200.0, 0.708333, 0.466667, 0.774194, 0.500000, 0.840909, 0.893617, 0.600000, 0.603175, 0.847826, 
202.0, 0.702381, 0.433333, 0.774194, 0.477273, 0.840909, 0.893617, 0.583333, 0.587302, 0.847826, 
224.0, 0.696429, 0.433333, 0.766129, 0.454545, 0.840909, 0.893617, 0.583333, 0.587302, 0.847826, 
236.0, 0.690476, 0.433333, 0.758065, 0.454545, 0.829545, 0.893617, 0.583333, 0.571429, 0.847826, 
246.0, 0.684524, 0.433333, 0.750000, 0.431818, 0.829545, 0.893617, 0.566667, 0.555556, 0.847826, 
261.0, 0.678571, 0.433333, 0.741935, 0.431818, 0.818182, 0.872340, 0.566667, 0.555556, 0.847826, 
274.0, 0.672619, 0.400000, 0.741935, 0.409091, 0.818182, 0.872340, 0.550000, 0.539683, 0.847826, 
290.0, 0.666667, 0.366667, 0.741935, 0.409091, 0.806818, 0.872340, 0.550000, 0.539683, 0.847826, 
306.0, 0.660714, 0.366667, 0.733871, 0.409091, 0.795455, 0.872340, 0.550000, 0.539683, 0.826087, 
321.0, 0.654762, 0.366667, 0.725806, 0.409091, 0.795455, 0.872340, 0.550000, 0.539683, 0.826087, 
330.0, 0.648810, 0.366667, 0.717742, 0.409091, 0.784091, 0.872340, 0.533333, 0.523810, 0.826087, 
335.0, 0.642857, 0.366667, 0.709677, 0.386364, 0.784091, 0.872340, 0.516667, 0.507937, 0.826087, 
353.0, 0.636905, 0.366667, 0.709677, 0.386364, 0.772727, 0.872340, 0.500000, 0.492063, 0.826087, 
382.0, 0.630952, 0.366667, 0.701613, 0.386364, 0.761364, 0.872340, 0.500000, 0.492063, 0.826087, 
385.0, 0.625000, 0.366667, 0.693548, 0.386364, 0.761364, 0.872340, 0.500000, 0.492063, 0.826087, 
397.0, 0.619048, 0.366667, 0.685484, 0.386364, 0.750000, 0.872340, 0.500000, 0.492063, 0.826087, 
403.0, 0.613095, 0.366667, 0.677419, 0.386364, 0.738636, 0.872340, 0.500000, 0.492063, 0.826087, 
413.0, 0.607143, 0.366667, 0.669355, 0.386364, 0.727273, 0.872340, 0.483333, 0.476190, 0.826087, 
421.0, 0.601190, 0.366667, 0.661290, 0.386364, 0.727273, 0.872340, 0.466667, 0.460317, 0.826087, 
433.0, 0.601190, 0.366667, 0.661290, 0.386364, 0.727273, 0.872340, 0.466667, 0.460317, 0.826087, 
435.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
445.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
452.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
454.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
458.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
472.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
494.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
510.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
511.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
531.0, 0.589167, 0.333333, 0.653126, 0.363636, 0.715729, 0.872340, 0.450000, 0.428571, 0.826087, 
534.0, 0.582547, 0.296296, 0.653126, 0.363636, 0.715729, 0.872340, 0.432000, 0.412088, 0.826087, 
580.0, 0.582547, 0.296296, 0.653126, 0.363636, 0.715729, 0.872340, 0.432000, 0.412088, 0.826087, 
599.0, 0.582547, 0.296296, 0.653126, 0.363636, 0.715729, 0.872340, 0.432000, 0.412088, 0.826087, 
606.0, 0.575773, 0.296296, 0.643796, 0.363636, 0.702715, 0.872340, 0.432000, 0.412088, 0.801790, 
634.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
676.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
704.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
718.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
754.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
766.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
767.0, 0.568999, 0.296296, 0.634465, 0.337662, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
849.0, 0.561704, 0.296296, 0.624552, 0.306966, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
884.0, 0.561704, 0.296296, 0.624552, 0.306966, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
914.0, 0.561704, 0.296296, 0.624552, 0.306966, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
942.0, 0.561704, 0.296296, 0.624552, 0.306966, 0.702715, 0.872340, 0.414000, 0.395604, 0.801790, 
996.0, 0.554114, 0.296296, 0.624552, 0.276269, 0.702715, 0.872340, 0.394286, 0.378404, 0.801790, 
999.0, 0.554114, 0.296296, 0.624552, 0.276269, 0.702715, 0.872340, 0.394286, 0.378404, 0.801790, 
1000.0, 0.554114, 0.296296, 0.624552, 0.276269, 0.702715, 0.872340, 0.394286, 0.378404, 0.801790, 
1006.0, 0.554114, 0.296296, 0.624552, 0.276269, 0.702715, 0.872340, 0.394286, 0.378404, 0.801790, 
1018.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1025.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1041.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1074.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1084.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1138.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1171.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1185.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1188.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1195.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1214.0, 0.546198, 0.296296, 0.613966, 0.276269, 0.688661, 0.846683, 0.394286, 0.378404, 0.775064, 
1243.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1257.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1280.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1297.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1301.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1308.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1327.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1346.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1397.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1424.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1432.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1522.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1587.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1593.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1615.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1627.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1679.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1690.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1692.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1728.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1741.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1754.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1781.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1791.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1838.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1839.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1873.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1895.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1937.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1949.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1958.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
1985.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2036.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2043.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2105.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2117.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2118.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2208.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2231.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2279.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2286.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2293.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2317.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2337.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2354.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2373.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2461.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2483.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2503.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2525.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2699.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2761.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2800.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2926.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
2932.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
3288.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 
3364.0, 0.536940, 0.237037, 0.613966, 0.276269, 0.671445, 0.846683, 0.372381, 0.358488, 0.775064, 

