time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
2434.0, 0.751152, 0.939759, 0.400000, 0.371429, 0.962963, 0.515152, 0.962963, 0.612245, 0.979592, 
2435.0, 0.746544, 0.939759, 0.400000, 0.371429, 0.962963, 0.515152, 0.962963, 0.602041, 0.979592, 
2466.0, 0.741935, 0.939759, 0.400000, 0.371429, 0.962963, 0.515152, 0.962963, 0.602041, 0.979592, 
2587.0, 0.737327, 0.939759, 0.400000, 0.342857, 0.962963, 0.500000, 0.962963, 0.591837, 0.979592, 
2678.0, 0.732719, 0.927711, 0.400000, 0.342857, 0.962963, 0.500000, 0.962963, 0.591837, 0.979592, 
2833.0, 0.728111, 0.927711, 0.400000, 0.342857, 0.962963, 0.500000, 0.962963, 0.591837, 0.979592, 
2844.0, 0.723502, 0.927711, 0.400000, 0.342857, 0.962963, 0.500000, 0.962963, 0.581633, 0.979592, 
2860.0, 0.718894, 0.927711, 0.400000, 0.314286, 0.962963, 0.484848, 0.962963, 0.571429, 0.979592, 
2910.0, 0.714286, 0.927711, 0.371429, 0.285714, 0.962963, 0.469697, 0.962963, 0.561224, 0.979592, 
2961.0, 0.709677, 0.915663, 0.371429, 0.285714, 0.944444, 0.469697, 0.944444, 0.561224, 0.959184, 
2983.0, 0.705069, 0.915663, 0.371429, 0.257143, 0.944444, 0.454545, 0.944444, 0.551020, 0.959184, 
2989.0, 0.700461, 0.903614, 0.371429, 0.257143, 0.925926, 0.454545, 0.925926, 0.551020, 0.938776, 
3010.0, 0.695853, 0.903614, 0.371429, 0.257143, 0.925926, 0.454545, 0.925926, 0.551020, 0.938776, 
3012.0, 0.686636, 0.903614, 0.342857, 0.228571, 0.925926, 0.439394, 0.925926, 0.530612, 0.938776, 
3014.0, 0.682028, 0.903614, 0.342857, 0.200000, 0.925926, 0.424242, 0.925926, 0.520408, 0.938776, 
3027.0, 0.677419, 0.891566, 0.342857, 0.200000, 0.907407, 0.424242, 0.907407, 0.520408, 0.918367, 
3068.0, 0.672811, 0.891566, 0.342857, 0.171429, 0.907407, 0.409091, 0.907407, 0.510204, 0.918367, 
3167.0, 0.668203, 0.891566, 0.314286, 0.142857, 0.907407, 0.393939, 0.907407, 0.500000, 0.918367, 
3186.0, 0.663594, 0.891566, 0.285714, 0.142857, 0.907407, 0.378788, 0.907407, 0.489796, 0.918367, 
3226.0, 0.658986, 0.891566, 0.285714, 0.142857, 0.907407, 0.378788, 0.907407, 0.479592, 0.918367, 
3227.0, 0.654378, 0.879518, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.479592, 0.897959, 
3275.0, 0.649770, 0.879518, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.479592, 0.897959, 
3316.0, 0.645161, 0.879518, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.479592, 0.897959, 
3318.0, 0.640553, 0.879518, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.479592, 0.897959, 
3448.0, 0.635945, 0.879518, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.469388, 0.897959, 
3511.0, 0.631336, 0.867470, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.469388, 0.897959, 
3560.0, 0.626728, 0.867470, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.469388, 0.897959, 
3562.0, 0.622120, 0.867470, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.459184, 0.897959, 
3658.0, 0.617512, 0.867470, 0.285714, 0.142857, 0.888889, 0.378788, 0.888889, 0.459184, 0.897959, 
3776.0, 0.612903, 0.855422, 0.285714, 0.142857, 0.870370, 0.378788, 0.870370, 0.459184, 0.877551, 
3855.0, 0.608295, 0.843373, 0.285714, 0.142857, 0.870370, 0.378788, 0.870370, 0.459184, 0.877551, 
3932.0, 0.603687, 0.843373, 0.285714, 0.114286, 0.870370, 0.363636, 0.870370, 0.448980, 0.877551, 
3943.0, 0.599078, 0.843373, 0.285714, 0.114286, 0.870370, 0.363636, 0.870370, 0.438776, 0.877551, 
3962.0, 0.594470, 0.843373, 0.285714, 0.114286, 0.870370, 0.348485, 0.870370, 0.428571, 0.877551, 
4065.0, 0.589862, 0.843373, 0.285714, 0.114286, 0.870370, 0.348485, 0.870370, 0.428571, 0.877551, 
4066.0, 0.585253, 0.843373, 0.285714, 0.114286, 0.870370, 0.348485, 0.870370, 0.418367, 0.877551, 
4119.0, 0.580645, 0.843373, 0.285714, 0.114286, 0.870370, 0.333333, 0.870370, 0.408163, 0.877551, 
4169.0, 0.576037, 0.843373, 0.285714, 0.114286, 0.851852, 0.333333, 0.851852, 0.408163, 0.857143, 
4206.0, 0.571429, 0.843373, 0.257143, 0.114286, 0.851852, 0.318182, 0.851852, 0.397959, 0.857143, 
4224.0, 0.566820, 0.843373, 0.257143, 0.114286, 0.851852, 0.318182, 0.851852, 0.387755, 0.857143, 
4236.0, 0.562212, 0.831325, 0.257143, 0.114286, 0.851852, 0.318182, 0.851852, 0.387755, 0.857143, 
4249.0, 0.557604, 0.819277, 0.257143, 0.114286, 0.851852, 0.318182, 0.851852, 0.387755, 0.857143, 
4453.0, 0.552995, 0.819277, 0.257143, 0.114286, 0.851852, 0.303030, 0.851852, 0.377551, 0.857143, 
4505.0, 0.548387, 0.819277, 0.257143, 0.114286, 0.851852, 0.287879, 0.851852, 0.377551, 0.857143, 
4539.0, 0.543779, 0.819277, 0.257143, 0.114286, 0.851852, 0.272727, 0.851852, 0.367347, 0.857143, 
4656.0, 0.539171, 0.819277, 0.257143, 0.114286, 0.851852, 0.257576, 0.851852, 0.357143, 0.857143, 
4726.0, 0.534562, 0.807229, 0.257143, 0.114286, 0.851852, 0.257576, 0.851852, 0.357143, 0.857143, 
4758.0, 0.529954, 0.807229, 0.228571, 0.085714, 0.851852, 0.242424, 0.851852, 0.346939, 0.857143, 
4763.0, 0.525346, 0.807229, 0.228571, 0.085714, 0.851852, 0.242424, 0.851852, 0.346939, 0.857143, 
4810.0, 0.520737, 0.807229, 0.228571, 0.085714, 0.851852, 0.242424, 0.851852, 0.346939, 0.857143, 
4840.0, 0.516129, 0.807229, 0.228571, 0.085714, 0.851852, 0.227273, 0.851852, 0.336735, 0.857143, 
4901.0, 0.511521, 0.807229, 0.228571, 0.085714, 0.851852, 0.227273, 0.851852, 0.326531, 0.857143, 
4941.0, 0.506912, 0.807229, 0.228571, 0.085714, 0.851852, 0.227273, 0.851852, 0.316327, 0.857143, 
4959.0, 0.502304, 0.807229, 0.228571, 0.085714, 0.851852, 0.212121, 0.851852, 0.306122, 0.857143, 
4996.0, 0.497696, 0.795181, 0.228571, 0.085714, 0.851852, 0.212121, 0.851852, 0.306122, 0.857143, 
5022.0, 0.493088, 0.795181, 0.228571, 0.085714, 0.851852, 0.212121, 0.851852, 0.306122, 0.857143, 
5024.0, 0.488479, 0.795181, 0.228571, 0.085714, 0.851852, 0.212121, 0.851852, 0.306122, 0.857143, 
5068.0, 0.483871, 0.783133, 0.228571, 0.085714, 0.833333, 0.212121, 0.833333, 0.306122, 0.836735, 
5088.0, 0.479263, 0.783133, 0.228571, 0.085714, 0.833333, 0.212121, 0.833333, 0.295918, 0.836735, 
5143.0, 0.474654, 0.783133, 0.200000, 0.057143, 0.833333, 0.196970, 0.833333, 0.285714, 0.836735, 
5151.0, 0.470046, 0.771084, 0.200000, 0.057143, 0.814815, 0.196970, 0.814815, 0.285714, 0.816327, 
5181.0, 0.465438, 0.771084, 0.200000, 0.057143, 0.814815, 0.196970, 0.814815, 0.275510, 0.816327, 
5216.0, 0.460829, 0.771084, 0.171429, 0.028571, 0.814815, 0.181818, 0.814815, 0.265306, 0.816327, 
5231.0, 0.456221, 0.771084, 0.171429, 0.028571, 0.796296, 0.181818, 0.796296, 0.265306, 0.795918, 
5234.0, 0.451613, 0.759036, 0.171429, 0.028571, 0.796296, 0.181818, 0.796296, 0.265306, 0.795918, 
5238.0, 0.447005, 0.746988, 0.171429, 0.028571, 0.777778, 0.181818, 0.777778, 0.265306, 0.775510, 
5308.0, 0.442396, 0.746988, 0.171429, 0.028571, 0.777778, 0.181818, 0.777778, 0.255102, 0.775510, 
5354.0, 0.437788, 0.734940, 0.171429, 0.028571, 0.777778, 0.181818, 0.777778, 0.255102, 0.775510, 
5384.0, 0.433180, 0.734940, 0.171429, 0.028571, 0.777778, 0.166667, 0.777778, 0.244898, 0.775510, 
5441.0, 0.428571, 0.734940, 0.142857, 0.028571, 0.777778, 0.151515, 0.777778, 0.234694, 0.775510, 
5550.0, 0.423963, 0.734940, 0.142857, 0.028571, 0.777778, 0.151515, 0.777778, 0.224490, 0.775510, 
5757.0, 0.419355, 0.734940, 0.142857, 0.028571, 0.777778, 0.151515, 0.777778, 0.214286, 0.775510, 
5789.0, 0.414747, 0.734940, 0.114286, 0.028571, 0.777778, 0.136364, 0.777778, 0.204082, 0.775510, 
5796.0, 0.410138, 0.734940, 0.114286, 0.028571, 0.777778, 0.121212, 0.777778, 0.193878, 0.775510, 
5824.0, 0.405530, 0.734940, 0.114286, 0.028571, 0.777778, 0.121212, 0.777778, 0.193878, 0.775510, 
5917.0, 0.400922, 0.722892, 0.114286, 0.028571, 0.759259, 0.121212, 0.759259, 0.193878, 0.755102, 
5930.0, 0.396313, 0.722892, 0.114286, 0.028571, 0.759259, 0.121212, 0.759259, 0.183673, 0.755102, 
5982.0, 0.391705, 0.710843, 0.114286, 0.028571, 0.740741, 0.121212, 0.740741, 0.183673, 0.755102, 
5988.0, 0.387097, 0.710843, 0.114286, 0.028571, 0.740741, 0.106061, 0.740741, 0.173469, 0.755102, 
6008.0, 0.382488, 0.710843, 0.114286, 0.028571, 0.740741, 0.106061, 0.740741, 0.173469, 0.755102, 
6025.0, 0.377880, 0.710843, 0.114286, 0.028571, 0.740741, 0.106061, 0.740741, 0.173469, 0.755102, 
6089.0, 0.373272, 0.698795, 0.114286, 0.028571, 0.722222, 0.106061, 0.722222, 0.173469, 0.734694, 
6117.0, 0.368664, 0.698795, 0.114286, 0.028571, 0.722222, 0.106061, 0.722222, 0.173469, 0.734694, 
6143.0, 0.364055, 0.698795, 0.085714, 0.000000, 0.722222, 0.090909, 0.722222, 0.163265, 0.734694, 
6155.0, 0.359447, 0.686747, 0.085714, 0.000000, 0.722222, 0.090909, 0.722222, 0.163265, 0.734694, 
6209.0, 0.354839, 0.686747, 0.057143, 0.000000, 0.722222, 0.075758, 0.722222, 0.153061, 0.734694, 
6256.0, 0.350230, 0.686747, 0.057143, 0.000000, 0.722222, 0.075758, 0.722222, 0.142857, 0.734694, 
6349.0, 0.345622, 0.674699, 0.057143, 0.000000, 0.703704, 0.075758, 0.703704, 0.142857, 0.714286, 
6415.0, 0.341014, 0.674699, 0.057143, 0.000000, 0.703704, 0.075758, 0.703704, 0.132653, 0.714286, 
6479.0, 0.336406, 0.662651, 0.057143, 0.000000, 0.703704, 0.075758, 0.703704, 0.132653, 0.714286, 
6524.0, 0.331797, 0.650602, 0.057143, 0.000000, 0.685185, 0.075758, 0.685185, 0.132653, 0.693878, 
6626.0, 0.327189, 0.650602, 0.028571, 0.000000, 0.685185, 0.060606, 0.685185, 0.122449, 0.693878, 
6642.0, 0.322581, 0.638554, 0.028571, 0.000000, 0.685185, 0.060606, 0.685185, 0.122449, 0.693878, 
6723.0, 0.317972, 0.626506, 0.028571, 0.000000, 0.685185, 0.060606, 0.685185, 0.122449, 0.693878, 
6760.0, 0.313364, 0.614458, 0.028571, 0.000000, 0.685185, 0.060606, 0.685185, 0.122449, 0.693878, 
6878.0, 0.308756, 0.602410, 0.028571, 0.000000, 0.666667, 0.060606, 0.666667, 0.122449, 0.673469, 
6931.0, 0.304147, 0.602410, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7003.0, 0.304147, 0.602410, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7065.0, 0.304147, 0.602410, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7085.0, 0.299395, 0.602410, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7093.0, 0.299395, 0.602410, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7106.0, 0.294566, 0.590116, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7160.0, 0.294566, 0.590116, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7198.0, 0.294566, 0.590116, 0.028571, 0.000000, 0.666667, 0.045455, 0.666667, 0.112245, 0.673469, 
7235.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7247.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7280.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7288.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7301.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7364.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7370.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7381.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7410.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7417.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7454.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7470.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7479.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7498.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7533.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7555.0, 0.289574, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.112245, 0.652423, 
7576.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7732.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7736.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7758.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7807.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7862.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7867.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7875.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7884.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7898.0, 0.282839, 0.577287, 0.028571, 0.000000, 0.647619, 0.045455, 0.647619, 0.096210, 0.652423, 
7899.0, 0.274268, 0.556670, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
7911.0, 0.274268, 0.556670, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
7921.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
7954.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
7958.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
8009.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
8023.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
8030.0, 0.265421, 0.535259, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
8052.0, 0.254804, 0.508496, 0.028571, 0.000000, 0.611640, 0.045455, 0.611640, 0.096210, 0.608929, 
8059.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8080.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8100.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8133.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8165.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8308.0, 0.244187, 0.481733, 0.028571, 0.000000, 0.564591, 0.045455, 0.564591, 0.096210, 0.608929, 
8327.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8381.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8389.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8487.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8497.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8569.0, 0.230621, 0.481733, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8600.0, 0.211403, 0.437939, 0.000000, 0.000000, 0.564591, 0.000000, 0.564591, 0.048105, 0.608929, 
8806.0, 0.192184, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
8887.0, 0.192184, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
8961.0, 0.192184, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
9257.0, 0.192184, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
9318.0, 0.164730, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
9560.0, 0.164730, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
9598.0, 0.164730, 0.394145, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
9603.0, 0.123547, 0.295609, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
10122.0, 0.123547, 0.295609, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
10852.0, 0.061774, 0.147805, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 
12457.0, 0.061774, 0.147805, 0.000000, 0.000000, 0.451673, 0.000000, 0.451673, 0.048105, 0.608929, 

