time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, 
15.0, 0.990301, 0.966667, 0.997722, 0.997792, 0.969697, 0.983333, 0.997817, 0.984848, 0.997797, 0.991304, 0.997797, 0.942431, 0.997636, 0.953208, 0.997817, 0.967615, 0.997817, 0.983263, 0.997797, 0.982625, 0.997797, 0.982357, 0.997797, 0.986278, 0.997727, 0.952645, 0.997817, 0.961263, 0.997817, 0.969304, 0.997817, 0.977376, 0.997647, 0.984538, 0.997797, 0.997768, 0.935484, 0.982486, 0.997817, 
16.0, 0.989329, 0.966667, 0.997722, 0.997792, 0.939394, 0.983333, 0.997817, 0.984848, 0.997797, 0.991304, 0.997797, 0.942431, 0.997636, 0.941440, 0.997817, 0.961121, 0.997817, 0.974859, 0.997797, 0.976811, 0.997797, 0.978823, 0.997797, 0.982841, 0.997727, 0.952645, 0.997817, 0.955706, 0.997817, 0.965457, 0.997817, 0.972851, 0.997647, 0.982325, 0.997797, 0.997768, 0.903226, 0.980537, 0.997817, 
17.0, 0.988357, 0.966667, 0.997722, 0.997792, 0.939394, 0.983333, 0.997817, 0.969460, 0.997797, 0.982532, 0.997797, 0.942431, 0.997636, 0.941440, 0.997817, 0.961121, 0.997817, 0.974859, 0.997797, 0.976811, 0.997797, 0.978823, 0.997797, 0.979405, 0.997727, 0.952645, 0.997817, 0.955706, 0.997817, 0.965457, 0.997817, 0.968326, 0.997647, 0.980113, 0.997797, 0.997768, 0.903226, 0.978587, 0.997817, 
18.0, 0.985436, 0.932143, 0.997722, 0.997792, 0.939394, 0.966379, 0.997817, 0.969460, 0.997797, 0.973759, 0.997797, 0.927932, 0.997636, 0.941440, 0.997817, 0.954626, 0.997817, 0.974859, 0.997797, 0.976811, 0.997797, 0.975289, 0.997797, 0.972532, 0.997727, 0.943119, 0.997817, 0.950150, 0.997817, 0.961611, 0.997817, 0.963801, 0.997647, 0.973475, 0.997797, 0.997768, 0.903226, 0.972739, 0.997817, 
19.0, 0.985436, 0.932143, 0.997722, 0.997792, 0.939394, 0.966379, 0.997817, 0.969460, 0.997797, 0.973759, 0.997797, 0.927932, 0.997636, 0.941440, 0.997817, 0.954626, 0.997817, 0.974859, 0.997797, 0.976811, 0.997797, 0.975289, 0.997797, 0.972532, 0.997727, 0.943119, 0.997817, 0.950150, 0.997817, 0.961611, 0.997817, 0.963801, 0.997647, 0.973475, 0.997797, 0.997768, 0.903226, 0.972739, 0.997817, 
20.0, 0.983486, 0.897619, 0.997722, 0.997792, 0.939394, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.913433, 0.997636, 0.941440, 0.997817, 0.948132, 0.997817, 0.966455, 0.997797, 0.970996, 0.997797, 0.968222, 0.997797, 0.969095, 0.997727, 0.933592, 0.997817, 0.944594, 0.997817, 0.957764, 0.997817, 0.954751, 0.997647, 0.969050, 0.997797, 0.997768, 0.870968, 0.968841, 0.997817, 
25.0, 0.982511, 0.897619, 0.997722, 0.997792, 0.939394, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.898934, 0.997636, 0.941440, 0.997817, 0.941638, 0.997817, 0.966455, 0.997797, 0.970996, 0.997797, 0.968222, 0.997797, 0.969095, 0.997727, 0.933592, 0.997817, 0.944594, 0.997817, 0.957764, 0.997817, 0.954751, 0.997647, 0.969050, 0.997797, 0.997768, 0.870968, 0.966891, 0.997817, 
26.0, 0.981536, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.965659, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.950226, 0.997647, 0.966838, 0.997797, 0.997768, 0.870968, 0.964942, 0.997817, 
27.0, 0.981536, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.965659, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.950226, 0.997647, 0.966838, 0.997797, 0.997768, 0.870968, 0.964942, 0.997817, 
35.0, 0.980559, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.965659, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.945680, 0.997647, 0.964621, 0.997797, 0.997768, 0.870968, 0.962988, 0.997817, 
38.0, 0.980559, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.965659, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.945680, 0.997647, 0.964621, 0.997797, 0.997768, 0.870968, 0.962988, 0.997817, 
39.0, 0.979581, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.962210, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.945680, 0.997647, 0.962403, 0.997797, 0.997768, 0.870968, 0.961035, 0.997817, 
40.0, 0.979581, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.962210, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.945680, 0.997647, 0.962403, 0.997797, 0.997768, 0.870968, 0.961035, 0.997817, 
41.0, 0.979581, 0.897619, 0.997722, 0.997792, 0.909091, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.962210, 0.997727, 0.924066, 0.997817, 0.939037, 0.997817, 0.953918, 0.997817, 0.945680, 0.997647, 0.962403, 0.997797, 0.997768, 0.870968, 0.961035, 0.997817, 
42.0, 0.978597, 0.897619, 0.997722, 0.997792, 0.878788, 0.949425, 0.997817, 0.954072, 0.997797, 0.956214, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.958051, 0.997797, 0.965182, 0.997797, 0.964688, 0.997797, 0.962210, 0.997727, 0.914539, 0.997817, 0.933448, 0.997817, 0.950040, 0.997817, 0.941111, 0.997647, 0.960175, 0.997797, 0.997768, 0.870968, 0.959074, 0.997817, 
46.0, 0.976628, 0.863095, 0.997722, 0.997792, 0.878788, 0.932471, 0.997817, 0.954072, 0.997797, 0.938506, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.949573, 0.997797, 0.959261, 0.997797, 0.961116, 0.997797, 0.955287, 0.997727, 0.905013, 0.997817, 0.927858, 0.997817, 0.946162, 0.997817, 0.936543, 0.997647, 0.955720, 0.997797, 0.997768, 0.838710, 0.955151, 0.997817, 
47.0, 0.975641, 0.863095, 0.997722, 0.997792, 0.878788, 0.932471, 0.997817, 0.938431, 0.997797, 0.929568, 0.997797, 0.884435, 0.997636, 0.929672, 0.997817, 0.935144, 0.997817, 0.940940, 0.997797, 0.953302, 0.997797, 0.957516, 0.997797, 0.951801, 0.997727, 0.905013, 0.997817, 0.927858, 0.997817, 0.946162, 0.997817, 0.931952, 0.997647, 0.953481, 0.997797, 0.997768, 0.838710, 0.953182, 0.997817, 
52.0, 0.974650, 0.827133, 0.997722, 0.997792, 0.878788, 0.915203, 0.997817, 0.922791, 0.997797, 0.920630, 0.997797, 0.869694, 0.997636, 0.929672, 0.997817, 0.928512, 0.997817, 0.940940, 0.997797, 0.953302, 0.997797, 0.953916, 0.997797, 0.948315, 0.997727, 0.895385, 0.997817, 0.922235, 0.997817, 0.942269, 0.997817, 0.927361, 0.997647, 0.951238, 0.997797, 0.997768, 0.838710, 0.951204, 0.997817, 
53.0, 0.974650, 0.827133, 0.997722, 0.997792, 0.878788, 0.915203, 0.997817, 0.922791, 0.997797, 0.920630, 0.997797, 0.869694, 0.997636, 0.929672, 0.997817, 0.928512, 0.997817, 0.940940, 0.997797, 0.953302, 0.997797, 0.953916, 0.997797, 0.948315, 0.997727, 0.895385, 0.997817, 0.922235, 0.997817, 0.942269, 0.997817, 0.927361, 0.997647, 0.951238, 0.997797, 0.997768, 0.838710, 0.951204, 0.997817, 
54.0, 0.974650, 0.827133, 0.997722, 0.997792, 0.878788, 0.915203, 0.997817, 0.922791, 0.997797, 0.920630, 0.997797, 0.869694, 0.997636, 0.929672, 0.997817, 0.928512, 0.997817, 0.940940, 0.997797, 0.953302, 0.997797, 0.953916, 0.997797, 0.948315, 0.997727, 0.895385, 0.997817, 0.922235, 0.997817, 0.942269, 0.997817, 0.927361, 0.997647, 0.951238, 0.997797, 0.997768, 0.838710, 0.951204, 0.997817, 
55.0, 0.974650, 0.827133, 0.997722, 0.997792, 0.878788, 0.915203, 0.997817, 0.922791, 0.997797, 0.920630, 0.997797, 0.869694, 0.997636, 0.929672, 0.997817, 0.928512, 0.997817, 0.940940, 0.997797, 0.953302, 0.997797, 0.953916, 0.997797, 0.948315, 0.997727, 0.895385, 0.997817, 0.922235, 0.997817, 0.942269, 0.997817, 0.927361, 0.997647, 0.951238, 0.997797, 0.997768, 0.838710, 0.951204, 0.997817, 
56.0, 0.973654, 0.827133, 0.997722, 0.997792, 0.848485, 0.915203, 0.997817, 0.922791, 0.997797, 0.920630, 0.997797, 0.854954, 0.997636, 0.917440, 0.997817, 0.921880, 0.997817, 0.932308, 0.997797, 0.947344, 0.997797, 0.950317, 0.997797, 0.944828, 0.997727, 0.885757, 0.997817, 0.916611, 0.997817, 0.938359, 0.997817, 0.927361, 0.997647, 0.948989, 0.997797, 0.997768, 0.838710, 0.949223, 0.997817, 
58.0, 0.972658, 0.827133, 0.997722, 0.997792, 0.848485, 0.915203, 0.997817, 0.907150, 0.997797, 0.911692, 0.997797, 0.854954, 0.997636, 0.917440, 0.997817, 0.921880, 0.997817, 0.923594, 0.997797, 0.941348, 0.997797, 0.946703, 0.997797, 0.941329, 0.997727, 0.885757, 0.997817, 0.916611, 0.997817, 0.938359, 0.997817, 0.922770, 0.997647, 0.946735, 0.997797, 0.997768, 0.806452, 0.947237, 0.997817, 
59.0, 0.972658, 0.827133, 0.997722, 0.997792, 0.848485, 0.915203, 0.997817, 0.907150, 0.997797, 0.911692, 0.997797, 0.854954, 0.997636, 0.917440, 0.997817, 0.921880, 0.997817, 0.923594, 0.997797, 0.941348, 0.997797, 0.946703, 0.997797, 0.941329, 0.997727, 0.885757, 0.997817, 0.916611, 0.997817, 0.938359, 0.997817, 0.922770, 0.997647, 0.946735, 0.997797, 0.997768, 0.806452, 0.947237, 0.997817, 
60.0, 0.972658, 0.827133, 0.997722, 0.997792, 0.848485, 0.915203, 0.997817, 0.907150, 0.997797, 0.911692, 0.997797, 0.854954, 0.997636, 0.917440, 0.997817, 0.921880, 0.997817, 0.923594, 0.997797, 0.941348, 0.997797, 0.946703, 0.997797, 0.941329, 0.997727, 0.885757, 0.997817, 0.916611, 0.997817, 0.938359, 0.997817, 0.922770, 0.997647, 0.946735, 0.997797, 0.997768, 0.806452, 0.947237, 0.997817, 
61.0, 0.971658, 0.791171, 0.997722, 0.997792, 0.848485, 0.897935, 0.997817, 0.891510, 0.997797, 0.902754, 0.997797, 0.840213, 0.997636, 0.917440, 0.997817, 0.915248, 0.997817, 0.923594, 0.997797, 0.935353, 0.997797, 0.943090, 0.997797, 0.937829, 0.997727, 0.876130, 0.997817, 0.910988, 0.997817, 0.934433, 0.997817, 0.918133, 0.997647, 0.944470, 0.997797, 0.997768, 0.806452, 0.945243, 0.997817, 
62.0, 0.971658, 0.791171, 0.997722, 0.997792, 0.848485, 0.897935, 0.997817, 0.891510, 0.997797, 0.902754, 0.997797, 0.840213, 0.997636, 0.917440, 0.997817, 0.915248, 0.997817, 0.923594, 0.997797, 0.935353, 0.997797, 0.943090, 0.997797, 0.937829, 0.997727, 0.876130, 0.997817, 0.910988, 0.997817, 0.934433, 0.997817, 0.918133, 0.997647, 0.944470, 0.997797, 0.997768, 0.806452, 0.945243, 0.997817, 
63.0, 0.971658, 0.791171, 0.997722, 0.997792, 0.848485, 0.897935, 0.997817, 0.891510, 0.997797, 0.902754, 0.997797, 0.840213, 0.997636, 0.917440, 0.997817, 0.915248, 0.997817, 0.923594, 0.997797, 0.935353, 0.997797, 0.943090, 0.997797, 0.937829, 0.997727, 0.876130, 0.997817, 0.910988, 0.997817, 0.934433, 0.997817, 0.918133, 0.997647, 0.944470, 0.997797, 0.997768, 0.806452, 0.945243, 0.997817, 
64.0, 0.970655, 0.755208, 0.997722, 0.997792, 0.848485, 0.880667, 0.997817, 0.875869, 0.997797, 0.893726, 0.997797, 0.825473, 0.997636, 0.905207, 0.997817, 0.908567, 0.997817, 0.914881, 0.997797, 0.929357, 0.997797, 0.939463, 0.997797, 0.934317, 0.997727, 0.866502, 0.997817, 0.905365, 0.997817, 0.930490, 0.997817, 0.913472, 0.997647, 0.942194, 0.997797, 0.997768, 0.806452, 0.943240, 0.997817, 
66.0, 0.970655, 0.755208, 0.997722, 0.997792, 0.848485, 0.880667, 0.997817, 0.875869, 0.997797, 0.893726, 0.997797, 0.825473, 0.997636, 0.905207, 0.997817, 0.908567, 0.997817, 0.914881, 0.997797, 0.929357, 0.997797, 0.939463, 0.997797, 0.934317, 0.997727, 0.866502, 0.997817, 0.905365, 0.997817, 0.930490, 0.997817, 0.913472, 0.997647, 0.942194, 0.997797, 0.997768, 0.806452, 0.943240, 0.997817, 
67.0, 0.970655, 0.755208, 0.997722, 0.997792, 0.848485, 0.880667, 0.997817, 0.875869, 0.997797, 0.893726, 0.997797, 0.825473, 0.997636, 0.905207, 0.997817, 0.908567, 0.997817, 0.914881, 0.997797, 0.929357, 0.997797, 0.939463, 0.997797, 0.934317, 0.997727, 0.866502, 0.997817, 0.905365, 0.997817, 0.930490, 0.997817, 0.913472, 0.997647, 0.942194, 0.997797, 0.997768, 0.806452, 0.943240, 0.997817, 
68.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
69.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
70.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
73.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
74.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
76.0, 0.968642, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.810732, 0.997636, 0.880742, 0.997817, 0.895206, 0.997817, 0.897455, 0.997797, 0.917365, 0.997797, 0.932180, 0.997797, 0.927265, 0.997727, 0.856874, 0.997817, 0.899741, 0.997817, 0.922604, 0.997817, 0.904103, 0.997647, 0.937632, 0.997797, 0.997768, 0.774194, 0.939226, 0.997817, 
77.0, 0.967625, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.868510, 0.997817, 0.888475, 0.997817, 0.888656, 0.997797, 0.911290, 0.997797, 0.928510, 0.997797, 0.923713, 0.997727, 0.847137, 0.997817, 0.894082, 0.997817, 0.918645, 0.997817, 0.899419, 0.997647, 0.935339, 0.997797, 0.997768, 0.774194, 0.937211, 0.997817, 
80.0, 0.967625, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.868510, 0.997817, 0.888475, 0.997817, 0.888656, 0.997797, 0.911290, 0.997797, 0.928510, 0.997797, 0.923713, 0.997727, 0.847137, 0.997817, 0.894082, 0.997817, 0.918645, 0.997817, 0.899419, 0.997647, 0.935339, 0.997797, 0.997768, 0.774194, 0.937211, 0.997817, 
81.0, 0.967625, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.868510, 0.997817, 0.888475, 0.997817, 0.888656, 0.997797, 0.911290, 0.997797, 0.928510, 0.997797, 0.923713, 0.997727, 0.847137, 0.997817, 0.894082, 0.997817, 0.918645, 0.997817, 0.899419, 0.997647, 0.935339, 0.997797, 0.997768, 0.774194, 0.937211, 0.997817, 
82.0, 0.965586, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.856277, 0.997817, 0.881744, 0.997817, 0.871059, 0.997797, 0.905214, 0.997797, 0.921170, 0.997797, 0.916607, 0.997727, 0.847137, 0.997817, 0.888424, 0.997817, 0.914685, 0.997817, 0.894735, 0.997647, 0.930754, 0.997797, 0.997768, 0.774194, 0.933180, 0.997817, 
84.0, 0.965586, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.856277, 0.997817, 0.881744, 0.997817, 0.871059, 0.997797, 0.905214, 0.997797, 0.921170, 0.997797, 0.916607, 0.997727, 0.847137, 0.997817, 0.888424, 0.997817, 0.914685, 0.997817, 0.894735, 0.997647, 0.930754, 0.997797, 0.997768, 0.774194, 0.933180, 0.997817, 
85.0, 0.964562, 0.719246, 0.997722, 0.997792, 0.787879, 0.846131, 0.997817, 0.844588, 0.997797, 0.875671, 0.997797, 0.795718, 0.997636, 0.856277, 0.997817, 0.881744, 0.997817, 0.871059, 0.997797, 0.905214, 0.997797, 0.921170, 0.997797, 0.916607, 0.997727, 0.847137, 0.997817, 0.888424, 0.997817, 0.914685, 0.997817, 0.890000, 0.997647, 0.928450, 0.997797, 0.997768, 0.774194, 0.931155, 0.997817, 
87.0, 0.963537, 0.681391, 0.997722, 0.997792, 0.757576, 0.828504, 0.997817, 0.828653, 0.997797, 0.866549, 0.997797, 0.780705, 0.997636, 0.844044, 0.997817, 0.874961, 0.997817, 0.862261, 0.997797, 0.899139, 0.997797, 0.917485, 0.997797, 0.913041, 0.997727, 0.837400, 0.997817, 0.882729, 0.997817, 0.910708, 0.997817, 0.885266, 0.997647, 0.926146, 0.997797, 0.997768, 0.741935, 0.929131, 0.997817, 
88.0, 0.963537, 0.681391, 0.997722, 0.997792, 0.757576, 0.828504, 0.997817, 0.828653, 0.997797, 0.866549, 0.997797, 0.780705, 0.997636, 0.844044, 0.997817, 0.874961, 0.997817, 0.862261, 0.997797, 0.899139, 0.997797, 0.917485, 0.997797, 0.913041, 0.997727, 0.837400, 0.997817, 0.882729, 0.997817, 0.910708, 0.997817, 0.885266, 0.997647, 0.926146, 0.997797, 0.997768, 0.741935, 0.929131, 0.997817, 
89.0, 0.963537, 0.681391, 0.997722, 0.997792, 0.757576, 0.828504, 0.997817, 0.828653, 0.997797, 0.866549, 0.997797, 0.780705, 0.997636, 0.844044, 0.997817, 0.874961, 0.997817, 0.862261, 0.997797, 0.899139, 0.997797, 0.917485, 0.997797, 0.913041, 0.997727, 0.837400, 0.997817, 0.882729, 0.997817, 0.910708, 0.997817, 0.885266, 0.997647, 0.926146, 0.997797, 0.997768, 0.741935, 0.929131, 0.997817, 
