time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
52.0, 0.973677, 1.000000, 0.843750, 0.859375, 1.000000, 0.882062, 1.000000, 0.891148, 1.000000, 0.906702, 1.000000, 0.890793, 1.000000, 0.941522, 1.000000, 0.924127, 1.000000, 0.936139, 1.000000, 0.942129, 1.000000, 0.938858, 1.000000, 0.929795, 1.000000, 0.934145, 1.000000, 0.944395, 1.000000, 1.000000, 0.822222, 0.948120, 1.000000, 0.946172, 1.000000, 0.948042, 1.000000, 
53.0, 0.973677, 1.000000, 0.843750, 0.859375, 1.000000, 0.882062, 1.000000, 0.891148, 1.000000, 0.906702, 1.000000, 0.890793, 1.000000, 0.941522, 1.000000, 0.924127, 1.000000, 0.936139, 1.000000, 0.942129, 1.000000, 0.938858, 1.000000, 0.929795, 1.000000, 0.934145, 1.000000, 0.944395, 1.000000, 1.000000, 0.822222, 0.948120, 1.000000, 0.946172, 1.000000, 0.948042, 1.000000, 
54.0, 0.973677, 1.000000, 0.843750, 0.859375, 1.000000, 0.882062, 1.000000, 0.891148, 1.000000, 0.906702, 1.000000, 0.890793, 1.000000, 0.941522, 1.000000, 0.924127, 1.000000, 0.936139, 1.000000, 0.942129, 1.000000, 0.938858, 1.000000, 0.929795, 1.000000, 0.934145, 1.000000, 0.944395, 1.000000, 1.000000, 0.822222, 0.948120, 1.000000, 0.946172, 1.000000, 0.948042, 1.000000, 
55.0, 0.973677, 1.000000, 0.843750, 0.859375, 1.000000, 0.882062, 1.000000, 0.891148, 1.000000, 0.906702, 1.000000, 0.890793, 1.000000, 0.941522, 1.000000, 0.924127, 1.000000, 0.936139, 1.000000, 0.942129, 1.000000, 0.938858, 1.000000, 0.929795, 1.000000, 0.934145, 1.000000, 0.944395, 1.000000, 1.000000, 0.822222, 0.948120, 1.000000, 0.946172, 1.000000, 0.948042, 1.000000, 
56.0, 0.972680, 1.000000, 0.812500, 0.859375, 1.000000, 0.882062, 1.000000, 0.891148, 1.000000, 0.906702, 1.000000, 0.874886, 1.000000, 0.931506, 1.000000, 0.915490, 1.000000, 0.930696, 1.000000, 0.938203, 1.000000, 0.935419, 1.000000, 0.921915, 1.000000, 0.929355, 1.000000, 0.941093, 1.000000, 1.000000, 0.800000, 0.945501, 1.000000, 0.943788, 1.000000, 0.946008, 1.000000, 
58.0, 0.971682, 1.000000, 0.781250, 0.830729, 1.000000, 0.867111, 1.000000, 0.880146, 1.000000, 0.898749, 1.000000, 0.874886, 1.000000, 0.931506, 1.000000, 0.906771, 1.000000, 0.925222, 1.000000, 0.934261, 1.000000, 0.931967, 1.000000, 0.921915, 1.000000, 0.924540, 1.000000, 0.937779, 1.000000, 1.000000, 0.777778, 0.942875, 1.000000, 0.941399, 1.000000, 0.943969, 1.000000, 
59.0, 0.971682, 1.000000, 0.781250, 0.830729, 1.000000, 0.867111, 1.000000, 0.880146, 1.000000, 0.898749, 1.000000, 0.874886, 1.000000, 0.931506, 1.000000, 0.906771, 1.000000, 0.925222, 1.000000, 0.934261, 1.000000, 0.931967, 1.000000, 0.921915, 1.000000, 0.924540, 1.000000, 0.937779, 1.000000, 1.000000, 0.777778, 0.942875, 1.000000, 0.941399, 1.000000, 0.943969, 1.000000, 
60.0, 0.971682, 1.000000, 0.781250, 0.830729, 1.000000, 0.867111, 1.000000, 0.880146, 1.000000, 0.898749, 1.000000, 0.874886, 1.000000, 0.931506, 1.000000, 0.906771, 1.000000, 0.925222, 1.000000, 0.934261, 1.000000, 0.931967, 1.000000, 0.921915, 1.000000, 0.924540, 1.000000, 0.937779, 1.000000, 1.000000, 0.777778, 0.942875, 1.000000, 0.941399, 1.000000, 0.943969, 1.000000, 
61.0, 0.970682, 1.000000, 0.781250, 0.802083, 1.000000, 0.852161, 1.000000, 0.869144, 1.000000, 0.890795, 1.000000, 0.858979, 1.000000, 0.921490, 1.000000, 0.906771, 1.000000, 0.919747, 1.000000, 0.930319, 1.000000, 0.928516, 1.000000, 0.914036, 1.000000, 0.924540, 1.000000, 0.934454, 1.000000, 1.000000, 0.777778, 0.940241, 1.000000, 0.939004, 1.000000, 0.941921, 1.000000, 
62.0, 0.970682, 1.000000, 0.781250, 0.802083, 1.000000, 0.852161, 1.000000, 0.869144, 1.000000, 0.890795, 1.000000, 0.858979, 1.000000, 0.921490, 1.000000, 0.906771, 1.000000, 0.919747, 1.000000, 0.930319, 1.000000, 0.928516, 1.000000, 0.914036, 1.000000, 0.924540, 1.000000, 0.934454, 1.000000, 1.000000, 0.777778, 0.940241, 1.000000, 0.939004, 1.000000, 0.941921, 1.000000, 
63.0, 0.970682, 1.000000, 0.781250, 0.802083, 1.000000, 0.852161, 1.000000, 0.869144, 1.000000, 0.890795, 1.000000, 0.858979, 1.000000, 0.921490, 1.000000, 0.906771, 1.000000, 0.919747, 1.000000, 0.930319, 1.000000, 0.928516, 1.000000, 0.914036, 1.000000, 0.924540, 1.000000, 0.934454, 1.000000, 1.000000, 0.777778, 0.940241, 1.000000, 0.939004, 1.000000, 0.941921, 1.000000, 
64.0, 0.969678, 1.000000, 0.781250, 0.773438, 1.000000, 0.837211, 1.000000, 0.858142, 1.000000, 0.882770, 1.000000, 0.843072, 1.000000, 0.911474, 1.000000, 0.898052, 1.000000, 0.914272, 1.000000, 0.926377, 1.000000, 0.925051, 1.000000, 0.906156, 1.000000, 0.919724, 1.000000, 0.931128, 1.000000, 1.000000, 0.777778, 0.937600, 1.000000, 0.936602, 1.000000, 0.939865, 1.000000, 
65.0, 0.968674, 1.000000, 0.781250, 0.744792, 1.000000, 0.822261, 1.000000, 0.847140, 1.000000, 0.874745, 1.000000, 0.843072, 1.000000, 0.911474, 1.000000, 0.889333, 1.000000, 0.908798, 1.000000, 0.922435, 1.000000, 0.921586, 1.000000, 0.906156, 1.000000, 0.914909, 1.000000, 0.927803, 1.000000, 1.000000, 0.777778, 0.934959, 1.000000, 0.934200, 1.000000, 0.937808, 1.000000, 
66.0, 0.968674, 1.000000, 0.781250, 0.744792, 1.000000, 0.822261, 1.000000, 0.847140, 1.000000, 0.874745, 1.000000, 0.843072, 1.000000, 0.911474, 1.000000, 0.889333, 1.000000, 0.908798, 1.000000, 0.922435, 1.000000, 0.921586, 1.000000, 0.906156, 1.000000, 0.914909, 1.000000, 0.927803, 1.000000, 1.000000, 0.777778, 0.934959, 1.000000, 0.934200, 1.000000, 0.937808, 1.000000, 
67.0, 0.968674, 1.000000, 0.781250, 0.744792, 1.000000, 0.822261, 1.000000, 0.847140, 1.000000, 0.874745, 1.000000, 0.843072, 1.000000, 0.911474, 1.000000, 0.889333, 1.000000, 0.908798, 1.000000, 0.922435, 1.000000, 0.921586, 1.000000, 0.906156, 1.000000, 0.914909, 1.000000, 0.927803, 1.000000, 1.000000, 0.777778, 0.934959, 1.000000, 0.934200, 1.000000, 0.937808, 1.000000, 
68.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
69.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
70.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
73.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
74.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
75.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
77.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
80.0, 0.966658, 1.000000, 0.750000, 0.687500, 1.000000, 0.792360, 1.000000, 0.825137, 1.000000, 0.858694, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.871895, 1.000000, 0.897848, 1.000000, 0.914517, 1.000000, 0.914631, 1.000000, 0.898276, 1.000000, 0.905278, 1.000000, 0.921128, 1.000000, 1.000000, 0.755556, 0.929662, 1.000000, 0.929385, 1.000000, 0.933686, 1.000000, 
81.0, 0.965636, 1.000000, 0.718750, 0.687500, 1.000000, 0.777123, 1.000000, 0.825137, 1.000000, 0.850594, 1.000000, 0.827165, 1.000000, 0.891441, 1.000000, 0.863176, 1.000000, 0.897848, 1.000000, 0.910541, 1.000000, 0.911127, 1.000000, 0.898276, 1.000000, 0.900463, 1.000000, 0.917778, 1.000000, 1.000000, 0.755556, 0.927005, 1.000000, 0.926965, 1.000000, 0.931616, 1.000000, 
82.0, 0.963590, 1.000000, 0.687500, 0.687500, 1.000000, 0.777123, 1.000000, 0.825137, 1.000000, 0.850594, 1.000000, 0.827165, 1.000000, 0.881311, 1.000000, 0.845738, 1.000000, 0.886832, 1.000000, 0.902589, 1.000000, 0.904118, 1.000000, 0.890327, 1.000000, 0.890832, 1.000000, 0.914429, 1.000000, 1.000000, 0.733333, 0.921693, 1.000000, 0.922124, 1.000000, 0.927475, 1.000000, 
84.0, 0.962566, 0.997669, 0.687500, 0.687500, 1.000000, 0.777123, 0.997573, 0.825137, 0.997573, 0.850594, 0.997696, 0.827165, 0.997674, 0.881311, 0.997674, 0.845738, 0.997674, 0.886832, 0.997674, 0.902589, 0.997674, 0.904118, 0.997674, 0.890327, 0.997674, 0.890832, 0.997674, 0.914429, 0.997537, 0.997423, 0.733333, 0.921693, 0.997674, 0.922124, 0.997674, 0.927475, 0.997696, 
85.0, 0.961540, 0.997669, 0.687500, 0.687500, 1.000000, 0.777123, 0.997573, 0.825137, 0.997573, 0.850594, 0.997696, 0.827165, 0.997674, 0.881311, 0.997674, 0.845738, 0.997674, 0.886832, 0.997674, 0.902589, 0.997674, 0.904118, 0.997674, 0.890327, 0.997674, 0.890832, 0.997674, 0.914429, 0.997537, 0.997423, 0.733333, 0.921693, 0.997674, 0.919704, 0.997674, 0.925400, 0.997696, 
86.0, 0.961540, 0.997669, 0.687500, 0.687500, 1.000000, 0.777123, 0.997573, 0.825137, 0.997573, 0.850594, 0.997696, 0.827165, 0.997674, 0.881311, 0.997674, 0.845738, 0.997674, 0.886832, 0.997674, 0.902589, 0.997674, 0.904118, 0.997674, 0.890327, 0.997674, 0.890832, 0.997674, 0.914429, 0.997537, 0.997423, 0.733333, 0.921693, 0.997674, 0.919704, 0.997674, 0.925400, 0.997696, 
87.0, 0.960512, 0.997669, 0.687500, 0.658854, 1.000000, 0.761885, 0.997573, 0.813986, 0.997573, 0.842493, 0.997696, 0.810946, 0.997674, 0.871181, 0.997674, 0.837019, 0.997674, 0.881323, 0.997674, 0.898612, 0.997674, 0.900614, 0.997674, 0.882378, 0.997674, 0.886017, 0.997674, 0.911079, 0.997537, 0.997423, 0.733333, 0.919029, 0.997674, 0.917284, 0.997674, 0.923325, 0.997696, 
88.0, 0.960512, 0.997669, 0.687500, 0.658854, 1.000000, 0.761885, 0.997573, 0.813986, 0.997573, 0.842493, 0.997696, 0.810946, 0.997674, 0.871181, 0.997674, 0.837019, 0.997674, 0.881323, 0.997674, 0.898612, 0.997674, 0.900614, 0.997674, 0.882378, 0.997674, 0.886017, 0.997674, 0.911079, 0.997537, 0.997423, 0.733333, 0.919029, 0.997674, 0.917284, 0.997674, 0.923325, 0.997696, 
89.0, 0.960512, 0.997669, 0.687500, 0.658854, 1.000000, 0.761885, 0.997573, 0.813986, 0.997573, 0.842493, 0.997696, 0.810946, 0.997674, 0.871181, 0.997674, 0.837019, 0.997674, 0.881323, 0.997674, 0.898612, 0.997674, 0.900614, 0.997674, 0.882378, 0.997674, 0.886017, 0.997674, 0.911079, 0.997537, 0.997423, 0.733333, 0.919029, 0.997674, 0.917284, 0.997674, 0.923325, 0.997696, 
