time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
16.0, 0.908889, 0.552632, 1.000000, 0.706897, 1.000000, 0.747368, 1.000000, 0.760000, 1.000000, 0.803681, 1.000000, 0.819588, 0.984211, 0.994595, 0.630435, 0.972093, 0.666667, 
17.0, 0.904444, 0.552632, 0.993671, 0.689655, 0.993711, 0.736842, 0.994083, 0.752000, 0.993865, 0.797546, 0.993865, 0.814433, 0.978947, 0.994595, 0.630435, 0.967442, 0.666667, 
18.0, 0.900000, 0.552632, 0.993671, 0.689655, 0.993711, 0.736842, 0.994083, 0.752000, 0.993865, 0.791411, 0.993865, 0.809278, 0.973684, 0.994595, 0.630435, 0.962791, 0.666667, 
19.0, 0.895556, 0.500000, 0.993671, 0.672414, 0.993711, 0.715789, 0.994083, 0.736000, 0.993865, 0.779141, 0.993865, 0.798969, 0.973684, 0.994595, 0.608696, 0.962791, 0.633333, 
20.0, 0.893333, 0.500000, 0.993671, 0.672414, 0.993711, 0.715789, 0.994083, 0.736000, 0.993865, 0.779141, 0.993865, 0.798969, 0.968421, 0.994595, 0.608696, 0.958140, 0.633333, 
22.0, 0.888889, 0.473684, 0.993671, 0.655172, 0.993711, 0.705263, 0.994083, 0.728000, 0.993865, 0.773006, 0.993865, 0.793814, 0.968421, 0.994595, 0.586957, 0.958140, 0.616667, 
31.0, 0.886667, 0.473684, 0.993671, 0.655172, 0.993711, 0.705263, 0.994083, 0.728000, 0.993865, 0.766871, 0.993865, 0.788660, 0.968421, 0.994595, 0.565217, 0.958140, 0.600000, 
32.0, 0.884444, 0.473684, 0.993671, 0.655172, 0.993711, 0.705263, 0.994083, 0.728000, 0.993865, 0.766871, 0.993865, 0.788660, 0.968421, 0.994595, 0.565217, 0.953488, 0.600000, 
33.0, 0.877778, 0.421053, 0.993671, 0.620690, 0.993711, 0.673684, 0.994083, 0.704000, 0.993865, 0.748466, 0.993865, 0.773196, 0.968421, 0.994595, 0.521739, 0.953488, 0.566667, 
34.0, 0.875556, 0.421053, 0.993671, 0.603448, 0.993711, 0.663158, 0.994083, 0.696000, 0.993865, 0.742331, 0.993865, 0.768041, 0.968421, 0.994595, 0.521739, 0.953488, 0.566667, 
37.0, 0.873333, 0.421053, 0.993671, 0.603448, 0.993711, 0.663158, 0.994083, 0.696000, 0.993865, 0.736196, 0.993865, 0.762887, 0.968421, 0.994595, 0.521739, 0.953488, 0.566667, 
42.0, 0.871111, 0.421053, 0.993671, 0.603448, 0.993711, 0.652632, 0.994083, 0.688000, 0.993865, 0.730061, 0.993865, 0.757732, 0.968421, 0.994595, 0.521739, 0.953488, 0.566667, 
46.0, 0.868889, 0.421053, 0.993671, 0.603448, 0.993711, 0.652632, 0.994083, 0.688000, 0.993865, 0.730061, 0.993865, 0.757732, 0.968421, 0.989189, 0.521739, 0.948837, 0.566667, 
49.0, 0.866667, 0.421053, 0.993671, 0.586207, 0.993711, 0.642105, 0.994083, 0.680000, 0.993865, 0.723926, 0.993865, 0.752577, 0.968421, 0.989189, 0.521739, 0.948837, 0.566667, 
52.0, 0.864444, 0.421053, 0.993671, 0.568966, 0.993711, 0.631579, 0.994083, 0.672000, 0.993865, 0.717791, 0.993865, 0.752577, 0.968421, 0.989189, 0.521739, 0.948837, 0.550000, 
53.0, 0.862222, 0.421053, 0.993671, 0.568966, 0.993711, 0.631579, 0.988166, 0.672000, 0.993865, 0.717791, 0.993865, 0.752577, 0.963158, 0.983784, 0.521739, 0.944186, 0.550000, 
55.0, 0.860000, 0.421053, 0.993671, 0.568966, 0.993711, 0.631579, 0.988166, 0.672000, 0.993865, 0.717791, 0.993865, 0.752577, 0.963158, 0.983784, 0.521739, 0.939535, 0.550000, 
57.0, 0.855556, 0.421053, 0.993671, 0.551724, 0.993711, 0.621053, 0.988166, 0.656000, 0.993865, 0.705521, 0.993865, 0.742268, 0.963158, 0.983784, 0.521739, 0.939535, 0.550000, 
60.0, 0.853333, 0.421053, 0.993671, 0.534483, 0.993711, 0.610526, 0.988166, 0.648000, 0.993865, 0.699387, 0.993865, 0.737113, 0.963158, 0.983784, 0.521739, 0.939535, 0.550000, 
61.0, 0.851111, 0.421053, 0.993671, 0.534483, 0.993711, 0.610526, 0.988166, 0.648000, 0.993865, 0.699387, 0.993865, 0.737113, 0.963158, 0.983784, 0.521739, 0.939535, 0.550000, 
62.0, 0.848889, 0.421053, 0.993671, 0.534483, 0.993711, 0.610526, 0.988166, 0.648000, 0.993865, 0.699387, 0.993865, 0.731959, 0.963158, 0.983784, 0.500000, 0.939535, 0.533333, 
64.0, 0.844444, 0.394737, 0.987342, 0.517241, 0.987421, 0.600000, 0.982249, 0.640000, 0.987730, 0.693252, 0.987730, 0.726804, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
69.0, 0.840000, 0.394737, 0.987342, 0.517241, 0.987421, 0.600000, 0.982249, 0.640000, 0.987730, 0.693252, 0.987730, 0.726804, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
76.0, 0.837778, 0.394737, 0.987342, 0.517241, 0.987421, 0.600000, 0.982249, 0.640000, 0.987730, 0.693252, 0.987730, 0.726804, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
81.0, 0.835556, 0.394737, 0.987342, 0.517241, 0.987421, 0.600000, 0.982249, 0.632000, 0.987730, 0.687117, 0.987730, 0.721649, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
83.0, 0.833333, 0.394737, 0.987342, 0.500000, 0.987421, 0.589474, 0.982249, 0.624000, 0.987730, 0.680982, 0.987730, 0.716495, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
88.0, 0.831111, 0.394737, 0.987342, 0.500000, 0.987421, 0.589474, 0.982249, 0.624000, 0.987730, 0.680982, 0.987730, 0.711340, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
91.0, 0.828889, 0.394737, 0.987342, 0.500000, 0.987421, 0.589474, 0.982249, 0.624000, 0.987730, 0.680982, 0.987730, 0.711340, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
93.0, 0.826667, 0.394737, 0.987342, 0.482759, 0.987421, 0.578947, 0.982249, 0.616000, 0.987730, 0.674847, 0.987730, 0.706186, 0.957895, 0.978378, 0.478261, 0.934884, 0.516667, 
95.0, 0.824444, 0.394737, 0.987342, 0.482759, 0.987421, 0.578947, 0.982249, 0.616000, 0.987730, 0.674847, 0.987730, 0.706186, 0.957895, 0.978378, 0.478261, 0.930233, 0.516667, 
97.0, 0.822222, 0.394737, 0.987342, 0.482759, 0.987421, 0.578947, 0.982249, 0.616000, 0.987730, 0.674847, 0.987730, 0.701031, 0.957895, 0.978378, 0.456522, 0.930233, 0.500000, 
100.0, 0.820000, 0.394737, 0.987342, 0.482759, 0.987421, 0.578947, 0.982249, 0.608000, 0.987730, 0.668712, 0.987730, 0.695876, 0.957895, 0.978378, 0.456522, 0.930233, 0.500000, 
101.0, 0.817778, 0.394737, 0.987342, 0.482759, 0.987421, 0.578947, 0.982249, 0.600000, 0.987730, 0.662577, 0.987730, 0.690722, 0.957895, 0.978378, 0.456522, 0.930233, 0.500000, 
108.0, 0.815556, 0.394737, 0.987342, 0.482759, 0.987421, 0.568421, 0.982249, 0.592000, 0.987730, 0.656442, 0.987730, 0.685567, 0.957895, 0.978378, 0.456522, 0.930233, 0.500000, 
113.0, 0.813333, 0.394737, 0.987342, 0.482759, 0.987421, 0.568421, 0.982249, 0.592000, 0.987730, 0.656442, 0.987730, 0.685567, 0.957895, 0.978378, 0.456522, 0.930233, 0.500000, 
118.0, 0.811111, 0.368421, 0.987342, 0.482759, 0.987421, 0.568421, 0.982249, 0.592000, 0.987730, 0.650307, 0.987730, 0.680412, 0.957895, 0.978378, 0.456522, 0.930233, 0.483333, 
132.0, 0.808889, 0.368421, 0.981013, 0.482759, 0.981132, 0.568421, 0.976331, 0.592000, 0.981595, 0.650307, 0.981595, 0.680412, 0.952632, 0.972973, 0.456522, 0.925581, 0.483333, 
134.0, 0.806667, 0.342105, 0.981013, 0.465517, 0.981132, 0.557895, 0.976331, 0.584000, 0.981595, 0.644172, 0.981595, 0.675258, 0.952632, 0.972973, 0.434783, 0.925581, 0.466667, 
135.0, 0.804444, 0.342105, 0.981013, 0.448276, 0.981132, 0.547368, 0.976331, 0.576000, 0.981595, 0.638037, 0.981595, 0.670103, 0.952632, 0.972973, 0.434783, 0.925581, 0.466667, 
137.0, 0.802222, 0.315789, 0.981013, 0.448276, 0.981132, 0.536842, 0.976331, 0.568000, 0.981595, 0.631902, 0.981595, 0.664948, 0.952632, 0.972973, 0.413043, 0.925581, 0.450000, 
140.0, 0.800000, 0.289474, 0.981013, 0.431034, 0.981132, 0.526316, 0.976331, 0.560000, 0.981595, 0.625767, 0.981595, 0.659794, 0.952632, 0.972973, 0.391304, 0.925581, 0.433333, 
143.0, 0.797778, 0.289474, 0.981013, 0.431034, 0.981132, 0.526316, 0.976331, 0.560000, 0.981595, 0.625767, 0.981595, 0.659794, 0.952632, 0.972973, 0.391304, 0.925581, 0.433333, 
145.0, 0.795556, 0.289474, 0.974684, 0.431034, 0.974843, 0.526316, 0.970414, 0.560000, 0.975460, 0.625767, 0.975460, 0.659794, 0.947368, 0.967568, 0.391304, 0.920930, 0.433333, 
146.0, 0.793333, 0.289474, 0.974684, 0.431034, 0.974843, 0.526316, 0.970414, 0.560000, 0.975460, 0.619632, 0.975460, 0.654639, 0.947368, 0.967568, 0.391304, 0.920930, 0.433333, 
151.0, 0.791111, 0.289474, 0.974684, 0.431034, 0.974843, 0.526316, 0.970414, 0.560000, 0.975460, 0.619632, 0.975460, 0.649485, 0.947368, 0.967568, 0.391304, 0.920930, 0.433333, 
166.0, 0.788889, 0.289474, 0.974684, 0.413793, 0.974843, 0.515789, 0.970414, 0.552000, 0.975460, 0.613497, 0.975460, 0.644330, 0.947368, 0.967568, 0.391304, 0.920930, 0.433333, 
169.0, 0.784444, 0.289474, 0.974684, 0.396552, 0.974843, 0.494737, 0.970414, 0.544000, 0.975460, 0.601227, 0.975460, 0.634021, 0.947368, 0.967568, 0.369565, 0.920930, 0.416667, 
187.0, 0.780000, 0.289474, 0.974684, 0.396552, 0.974843, 0.494737, 0.970414, 0.544000, 0.975460, 0.595092, 0.975460, 0.623711, 0.947368, 0.967568, 0.369565, 0.920930, 0.416667, 
192.0, 0.777778, 0.289474, 0.974684, 0.396552, 0.974843, 0.494737, 0.970414, 0.544000, 0.975460, 0.588957, 0.975460, 0.618557, 0.947368, 0.967568, 0.369565, 0.920930, 0.416667, 
200.0, 0.775556, 0.263158, 0.974684, 0.379310, 0.974843, 0.484211, 0.970414, 0.536000, 0.975460, 0.582822, 0.975460, 0.613402, 0.947368, 0.967568, 0.347826, 0.920930, 0.400000, 
226.0, 0.773333, 0.263158, 0.974684, 0.379310, 0.974843, 0.484211, 0.970414, 0.536000, 0.975460, 0.582822, 0.975460, 0.613402, 0.947368, 0.967568, 0.347826, 0.916279, 0.400000, 
233.0, 0.771111, 0.263158, 0.974684, 0.379310, 0.974843, 0.484211, 0.970414, 0.536000, 0.975460, 0.582822, 0.975460, 0.613402, 0.947368, 0.967568, 0.347826, 0.916279, 0.400000, 
235.0, 0.768889, 0.263158, 0.974684, 0.362069, 0.974843, 0.473684, 0.970414, 0.528000, 0.975460, 0.576687, 0.975460, 0.608247, 0.947368, 0.967568, 0.347826, 0.916279, 0.400000, 
259.0, 0.764444, 0.263158, 0.968354, 0.362069, 0.968553, 0.473684, 0.964497, 0.520000, 0.969325, 0.570552, 0.969325, 0.603093, 0.942105, 0.962162, 0.326087, 0.911628, 0.383333, 
269.0, 0.762222, 0.263158, 0.968354, 0.362069, 0.968553, 0.463158, 0.964497, 0.512000, 0.969325, 0.564417, 0.969325, 0.597938, 0.942105, 0.962162, 0.326087, 0.911628, 0.383333, 
274.0, 0.760000, 0.263158, 0.962025, 0.362069, 0.962264, 0.463158, 0.958580, 0.512000, 0.963190, 0.564417, 0.963190, 0.597938, 0.936842, 0.956757, 0.326087, 0.906977, 0.383333, 
289.0, 0.757778, 0.263158, 0.962025, 0.362069, 0.962264, 0.463158, 0.958580, 0.512000, 0.963190, 0.558282, 0.963190, 0.592784, 0.936842, 0.956757, 0.326087, 0.906977, 0.383333, 
295.0, 0.755556, 0.236842, 0.962025, 0.344828, 0.962264, 0.452632, 0.958580, 0.504000, 0.963190, 0.552147, 0.963190, 0.587629, 0.936842, 0.956757, 0.304348, 0.906977, 0.366667, 
297.0, 0.751111, 0.236842, 0.955696, 0.344828, 0.962264, 0.452632, 0.952663, 0.504000, 0.963190, 0.552147, 0.963190, 0.587629, 0.931579, 0.945946, 0.304348, 0.897674, 0.366667, 
312.0, 0.748889, 0.210526, 0.955696, 0.327586, 0.962264, 0.442105, 0.952663, 0.496000, 0.963190, 0.546012, 0.963190, 0.582474, 0.931579, 0.945946, 0.282609, 0.897674, 0.350000, 
313.0, 0.746667, 0.210526, 0.955696, 0.327586, 0.962264, 0.431579, 0.952663, 0.488000, 0.963190, 0.539877, 0.963190, 0.577320, 0.931579, 0.945946, 0.260870, 0.897674, 0.333333, 
321.0, 0.744444, 0.210526, 0.955696, 0.327586, 0.962264, 0.431579, 0.946746, 0.488000, 0.963190, 0.539877, 0.963190, 0.577320, 0.926316, 0.940541, 0.260870, 0.893023, 0.333333, 
328.0, 0.742222, 0.210526, 0.955696, 0.327586, 0.962264, 0.431579, 0.946746, 0.488000, 0.963190, 0.539877, 0.963190, 0.577320, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
343.0, 0.740000, 0.210526, 0.955696, 0.310345, 0.962264, 0.421053, 0.946746, 0.480000, 0.963190, 0.533742, 0.963190, 0.572165, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
345.0, 0.737778, 0.210526, 0.955696, 0.310345, 0.962264, 0.421053, 0.946746, 0.472000, 0.963190, 0.527607, 0.963190, 0.567010, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
354.0, 0.735556, 0.210526, 0.955696, 0.310345, 0.962264, 0.421053, 0.946746, 0.464000, 0.963190, 0.521472, 0.963190, 0.561856, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
358.0, 0.733333, 0.210526, 0.955696, 0.293103, 0.962264, 0.410526, 0.946746, 0.456000, 0.963190, 0.515337, 0.963190, 0.556701, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
359.0, 0.728889, 0.210526, 0.955696, 0.293103, 0.962264, 0.389474, 0.946746, 0.440000, 0.963190, 0.503067, 0.963190, 0.546392, 0.921053, 0.940541, 0.260870, 0.888372, 0.333333, 
363.0, 0.726667, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.432000, 0.963190, 0.496933, 0.963190, 0.541237, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
368.0, 0.726667, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.432000, 0.963190, 0.496933, 0.963190, 0.541237, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
371.0, 0.726667, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.432000, 0.963190, 0.496933, 0.963190, 0.541237, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
373.0, 0.726667, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.432000, 0.963190, 0.496933, 0.963190, 0.541237, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
376.0, 0.726667, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.432000, 0.963190, 0.496933, 0.963190, 0.541237, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
382.0, 0.724396, 0.210526, 0.955696, 0.293103, 0.962264, 0.378947, 0.946746, 0.423849, 0.963190, 0.490642, 0.963190, 0.535931, 0.921053, 0.940541, 0.239130, 0.888372, 0.316667, 
385.0, 0.722125, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.415698, 0.963190, 0.484352, 0.963190, 0.530625, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
386.0, 0.722125, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.415698, 0.963190, 0.484352, 0.963190, 0.530625, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
390.0, 0.722125, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.415698, 0.963190, 0.484352, 0.963190, 0.530625, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
392.0, 0.719833, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.415698, 0.963190, 0.484352, 0.963190, 0.530625, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
397.0, 0.717540, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
398.0, 0.717540, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
399.0, 0.717540, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
400.0, 0.717540, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
403.0, 0.717540, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.940541, 0.217391, 0.888372, 0.300000, 
405.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
407.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
408.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
412.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
416.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
418.0, 0.715203, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
419.0, 0.712819, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.525318, 0.921053, 0.934770, 0.217391, 0.883409, 0.300000, 
422.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
424.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
427.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
433.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
437.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
440.0, 0.710435, 0.184211, 0.955696, 0.275862, 0.962264, 0.368120, 0.946746, 0.407547, 0.963190, 0.478062, 0.963190, 0.520012, 0.921053, 0.934770, 0.217391, 0.883409, 0.283333, 
442.0, 0.708002, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.471771, 0.963190, 0.514706, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
445.0, 0.708002, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.471771, 0.963190, 0.514706, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
446.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
449.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
450.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
451.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
452.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
457.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
458.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
459.0, 0.705526, 0.157895, 0.955696, 0.258621, 0.962264, 0.357293, 0.946746, 0.399396, 0.963190, 0.465396, 0.963190, 0.509344, 0.921053, 0.934770, 0.195652, 0.883409, 0.266667, 
465.0, 0.702961, 0.131579, 0.955696, 0.241379, 0.962264, 0.346466, 0.946746, 0.391245, 0.963190, 0.459021, 0.963190, 0.503926, 0.921053, 0.934770, 0.173913, 0.883409, 0.250000, 
466.0, 0.702961, 0.131579, 0.955696, 0.241379, 0.962264, 0.346466, 0.946746, 0.391245, 0.963190, 0.459021, 0.963190, 0.503926, 0.921053, 0.934770, 0.173913, 0.883409, 0.250000, 
473.0, 0.700386, 0.131579, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.459021, 0.955546, 0.503926, 0.914474, 0.928187, 0.173913, 0.877710, 0.250000, 
478.0, 0.700386, 0.131579, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.459021, 0.955546, 0.503926, 0.914474, 0.928187, 0.173913, 0.877710, 0.250000, 
479.0, 0.697801, 0.131579, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.459021, 0.955546, 0.503926, 0.907847, 0.928187, 0.173913, 0.871973, 0.250000, 
480.0, 0.697801, 0.131579, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.459021, 0.955546, 0.503926, 0.907847, 0.928187, 0.173913, 0.871973, 0.250000, 
486.0, 0.697801, 0.131579, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.459021, 0.955546, 0.503926, 0.907847, 0.928187, 0.173913, 0.871973, 0.250000, 
497.0, 0.695198, 0.105263, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.452646, 0.955546, 0.498507, 0.907847, 0.928187, 0.152174, 0.871973, 0.233333, 
506.0, 0.695198, 0.105263, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.452646, 0.955546, 0.498507, 0.907847, 0.928187, 0.152174, 0.871973, 0.233333, 
510.0, 0.695198, 0.105263, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.452646, 0.955546, 0.498507, 0.907847, 0.928187, 0.152174, 0.871973, 0.233333, 
511.0, 0.695198, 0.105263, 0.947665, 0.241379, 0.954441, 0.346466, 0.939291, 0.391245, 0.955546, 0.452646, 0.955546, 0.498507, 0.907847, 0.928187, 0.152174, 0.871973, 0.233333, 
