time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, 
27.0, 0.935511, 0.988190, 0.914399, 0.980523, 0.906280, 0.968777, 0.868715, 0.766417, 0.964717, 0.887598, 0.960721, 0.860250, 0.959511, 0.878185, 0.952273, 0.893551, 0.953753, 0.900764, 0.953753, 0.979624, 0.925304, 0.990099, 0.862069, 0.970063, 0.886067, 0.958186, 0.896418, 0.948566, 0.866667, 
28.0, 0.935511, 0.988190, 0.914399, 0.980523, 0.906280, 0.968777, 0.868715, 0.766417, 0.964717, 0.887598, 0.960721, 0.860250, 0.959511, 0.878185, 0.952273, 0.893551, 0.953753, 0.900764, 0.953753, 0.979624, 0.925304, 0.990099, 0.862069, 0.970063, 0.886067, 0.958186, 0.896418, 0.948566, 0.866667, 
29.0, 0.935511, 0.988190, 0.914399, 0.980523, 0.906280, 0.968777, 0.868715, 0.766417, 0.964717, 0.887598, 0.960721, 0.860250, 0.959511, 0.878185, 0.952273, 0.893551, 0.953753, 0.900764, 0.953753, 0.979624, 0.925304, 0.990099, 0.862069, 0.970063, 0.886067, 0.958186, 0.896418, 0.948566, 0.866667, 
30.0, 0.935511, 0.988190, 0.914399, 0.980523, 0.906280, 0.968777, 0.868715, 0.766417, 0.964717, 0.887598, 0.960721, 0.860250, 0.959511, 0.878185, 0.952273, 0.893551, 0.953753, 0.900764, 0.953753, 0.979624, 0.925304, 0.990099, 0.862069, 0.970063, 0.886067, 0.958186, 0.896418, 0.948566, 0.866667, 
32.0, 0.934123, 0.981975, 0.914399, 0.975335, 0.906280, 0.963209, 0.868715, 0.766417, 0.964717, 0.887598, 0.956526, 0.860250, 0.959511, 0.878185, 0.952273, 0.893551, 0.949642, 0.900764, 0.949642, 0.972420, 0.925304, 0.990099, 0.862069, 0.966071, 0.886067, 0.958186, 0.896418, 0.948566, 0.866667, 
33.0, 0.931347, 0.981975, 0.914399, 0.975335, 0.906280, 0.963209, 0.868715, 0.766417, 0.957875, 0.887598, 0.956526, 0.860250, 0.954136, 0.878185, 0.947125, 0.893551, 0.949642, 0.900764, 0.949642, 0.972420, 0.925304, 0.978848, 0.862069, 0.958087, 0.886067, 0.949926, 0.896418, 0.941642, 0.866667, 
34.0, 0.929957, 0.981975, 0.914399, 0.975335, 0.906280, 0.963209, 0.868715, 0.766417, 0.957875, 0.887598, 0.956526, 0.860250, 0.954136, 0.878185, 0.944545, 0.893551, 0.949642, 0.900764, 0.949642, 0.972420, 0.925304, 0.978848, 0.862069, 0.958087, 0.886067, 0.949926, 0.896418, 0.941642, 0.866667, 
35.0, 0.929957, 0.981975, 0.914399, 0.975335, 0.906280, 0.963209, 0.868715, 0.766417, 0.957875, 0.887598, 0.956526, 0.860250, 0.954136, 0.878185, 0.944545, 0.893551, 0.949642, 0.900764, 0.949642, 0.972420, 0.925304, 0.978848, 0.862069, 0.958087, 0.886067, 0.949926, 0.896418, 0.941642, 0.866667, 
37.0, 0.928564, 0.981975, 0.914399, 0.975335, 0.892754, 0.963209, 0.868715, 0.766417, 0.957875, 0.881434, 0.956526, 0.851733, 0.954136, 0.871159, 0.944545, 0.888035, 0.949642, 0.896495, 0.949642, 0.972420, 0.925304, 0.978848, 0.827586, 0.958087, 0.875128, 0.949926, 0.891749, 0.941642, 0.866667, 
38.0, 0.927170, 0.981975, 0.914399, 0.975335, 0.879227, 0.963209, 0.868715, 0.766417, 0.954454, 0.881434, 0.956526, 0.851733, 0.951441, 0.871159, 0.944545, 0.888035, 0.949642, 0.896495, 0.949642, 0.972420, 0.925304, 0.978848, 0.827586, 0.958087, 0.875128, 0.949926, 0.891749, 0.941642, 0.866667, 
39.0, 0.927170, 0.981975, 0.914399, 0.975335, 0.879227, 0.963209, 0.868715, 0.766417, 0.954454, 0.881434, 0.956526, 0.851733, 0.951441, 0.871159, 0.944545, 0.888035, 0.949642, 0.896495, 0.949642, 0.972420, 0.925304, 0.978848, 0.827586, 0.958087, 0.875128, 0.949926, 0.891749, 0.941642, 0.866667, 
40.0, 0.924373, 0.975640, 0.914399, 0.970091, 0.879227, 0.957576, 0.868715, 0.766417, 0.951033, 0.881434, 0.948023, 0.851733, 0.946035, 0.871159, 0.939355, 0.888035, 0.941311, 0.896495, 0.941311, 0.972420, 0.925304, 0.978848, 0.827586, 0.954062, 0.875128, 0.945796, 0.891749, 0.934718, 0.866667, 
41.0, 0.920159, 0.975640, 0.914399, 0.970091, 0.865700, 0.957576, 0.868715, 0.745703, 0.947600, 0.875270, 0.948023, 0.843215, 0.943324, 0.864077, 0.936753, 0.882485, 0.941311, 0.887875, 0.941311, 0.972420, 0.915564, 0.978848, 0.827586, 0.950036, 0.864050, 0.941666, 0.887030, 0.931256, 0.866667, 
42.0, 0.918752, 0.975640, 0.914399, 0.964847, 0.865700, 0.957576, 0.850617, 0.745703, 0.947600, 0.875270, 0.943772, 0.843215, 0.940613, 0.864077, 0.934151, 0.882485, 0.937146, 0.887875, 0.937146, 0.972420, 0.915564, 0.978848, 0.827586, 0.950036, 0.864050, 0.941666, 0.887030, 0.931256, 0.866667, 
43.0, 0.915925, 0.975640, 0.914399, 0.964847, 0.865700, 0.957576, 0.850617, 0.745703, 0.947600, 0.875270, 0.939482, 0.843215, 0.937895, 0.864077, 0.931541, 0.882485, 0.932944, 0.887875, 0.932944, 0.972420, 0.905720, 0.978848, 0.827586, 0.950036, 0.864050, 0.941666, 0.887030, 0.931256, 0.866667, 
44.0, 0.914511, 0.975640, 0.914399, 0.964847, 0.865700, 0.957576, 0.850617, 0.745703, 0.947600, 0.869106, 0.939482, 0.843215, 0.937895, 0.864077, 0.931541, 0.882485, 0.932944, 0.883523, 0.932944, 0.972420, 0.895875, 0.978848, 0.827586, 0.950036, 0.864050, 0.941666, 0.887030, 0.931256, 0.866667, 
45.0, 0.911684, 0.969221, 0.914399, 0.959546, 0.865700, 0.951910, 0.832125, 0.745703, 0.944154, 0.862942, 0.935192, 0.843215, 0.932458, 0.864077, 0.926322, 0.882485, 0.928741, 0.883523, 0.928741, 0.965054, 0.895875, 0.967332, 0.827586, 0.945993, 0.864050, 0.937517, 0.887030, 0.924281, 0.866667, 
46.0, 0.910269, 0.969221, 0.914399, 0.959546, 0.865700, 0.951910, 0.832125, 0.745703, 0.944154, 0.862942, 0.935192, 0.843215, 0.932458, 0.864077, 0.923713, 0.882485, 0.928741, 0.883523, 0.928741, 0.965054, 0.895875, 0.967332, 0.827586, 0.941933, 0.864050, 0.933369, 0.887030, 0.920793, 0.866667, 
47.0, 0.908853, 0.969221, 0.914399, 0.959546, 0.865700, 0.951910, 0.813634, 0.745703, 0.944154, 0.862942, 0.935192, 0.843215, 0.932458, 0.864077, 0.921104, 0.882485, 0.928741, 0.883523, 0.928741, 0.965054, 0.895875, 0.967332, 0.827586, 0.941933, 0.864050, 0.933369, 0.887030, 0.917305, 0.866667, 
49.0, 0.907433, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.813634, 0.745703, 0.940695, 0.862942, 0.935192, 0.843215, 0.929731, 0.864077, 0.918487, 0.882485, 0.928741, 0.883523, 0.928741, 0.965054, 0.895875, 0.967332, 0.827586, 0.941933, 0.864050, 0.929202, 0.887030, 0.913804, 0.866667, 
50.0, 0.906004, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.794712, 0.745703, 0.940695, 0.862942, 0.935192, 0.843215, 0.926989, 0.864077, 0.915855, 0.882485, 0.928741, 0.883523, 0.928741, 0.965054, 0.895875, 0.967332, 0.827586, 0.941933, 0.864050, 0.929202, 0.887030, 0.910289, 0.866667, 
51.0, 0.904566, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.775790, 0.745703, 0.940695, 0.856643, 0.935192, 0.834432, 0.926989, 0.856754, 0.915855, 0.876791, 0.928741, 0.879083, 0.928741, 0.965054, 0.895875, 0.967332, 0.793103, 0.941933, 0.852530, 0.929202, 0.882183, 0.910289, 0.866667, 
53.0, 0.904566, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.775790, 0.745703, 0.940695, 0.856643, 0.935192, 0.834432, 0.926989, 0.856754, 0.915855, 0.876791, 0.928741, 0.879083, 0.928741, 0.965054, 0.895875, 0.967332, 0.793103, 0.941933, 0.852530, 0.929202, 0.882183, 0.910289, 0.866667, 
54.0, 0.901681, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.775790, 0.745703, 0.937172, 0.850344, 0.935192, 0.834432, 0.924213, 0.856754, 0.910515, 0.876791, 0.928741, 0.879083, 0.928741, 0.965054, 0.895875, 0.967332, 0.793103, 0.937820, 0.852530, 0.924979, 0.882183, 0.903178, 0.866667, 
55.0, 0.897339, 0.969221, 0.914399, 0.959546, 0.852174, 0.951910, 0.775790, 0.745703, 0.937172, 0.843999, 0.935192, 0.816678, 0.921430, 0.841982, 0.907837, 0.865330, 0.928741, 0.870158, 0.928741, 0.965054, 0.885809, 0.967332, 0.758621, 0.937820, 0.841009, 0.924979, 0.872435, 0.899608, 0.866667, 
57.0, 0.895887, 0.962628, 0.914399, 0.954063, 0.852174, 0.946106, 0.775790, 0.745703, 0.933609, 0.843999, 0.930781, 0.816678, 0.918629, 0.841982, 0.905143, 0.865330, 0.924422, 0.870158, 0.924422, 0.965054, 0.885809, 0.955087, 0.758621, 0.933670, 0.841009, 0.920716, 0.872435, 0.896024, 0.866667, 
58.0, 0.892978, 0.962628, 0.889685, 0.954063, 0.852174, 0.946106, 0.775790, 0.723770, 0.930032, 0.831307, 0.930781, 0.807801, 0.915820, 0.834596, 0.902441, 0.859599, 0.924422, 0.865696, 0.924422, 0.965054, 0.885809, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.867561, 0.896024, 0.866667, 
59.0, 0.892978, 0.962628, 0.889685, 0.954063, 0.852174, 0.946106, 0.775790, 0.723770, 0.930032, 0.831307, 0.930781, 0.807801, 0.915820, 0.834596, 0.902441, 0.859599, 0.924422, 0.865696, 0.924422, 0.965054, 0.885809, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.867561, 0.896024, 0.866667, 
60.0, 0.891519, 0.962628, 0.889685, 0.954063, 0.852174, 0.946106, 0.775790, 0.723770, 0.930032, 0.831307, 0.930781, 0.807801, 0.915820, 0.834596, 0.902441, 0.853869, 0.924422, 0.861234, 0.924422, 0.965054, 0.875743, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.862688, 0.896024, 0.866667, 
61.0, 0.891519, 0.962628, 0.889685, 0.954063, 0.852174, 0.946106, 0.775790, 0.723770, 0.930032, 0.831307, 0.930781, 0.807801, 0.915820, 0.834596, 0.902441, 0.853869, 0.924422, 0.861234, 0.924422, 0.965054, 0.875743, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.862688, 0.896024, 0.866667, 
62.0, 0.888596, 0.962628, 0.889685, 0.948548, 0.837730, 0.946106, 0.737947, 0.723770, 0.930032, 0.831307, 0.926349, 0.798924, 0.912984, 0.827211, 0.899715, 0.848138, 0.920082, 0.856771, 0.920082, 0.965054, 0.875743, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.857814, 0.892425, 0.866667, 
64.0, 0.888596, 0.962628, 0.889685, 0.948548, 0.837730, 0.946106, 0.737947, 0.723770, 0.930032, 0.831307, 0.926349, 0.798924, 0.912984, 0.827211, 0.899715, 0.848138, 0.920082, 0.856771, 0.920082, 0.965054, 0.875743, 0.955087, 0.758621, 0.929521, 0.841009, 0.920716, 0.857814, 0.892425, 0.866667, 
65.0, 0.887125, 0.962628, 0.889685, 0.948548, 0.837730, 0.946106, 0.737947, 0.723770, 0.930032, 0.831307, 0.926349, 0.798924, 0.912984, 0.819758, 0.899715, 0.842368, 0.920082, 0.852285, 0.920082, 0.965054, 0.875743, 0.955087, 0.722496, 0.929521, 0.829328, 0.920716, 0.852912, 0.892425, 0.866667, 
66.0, 0.885651, 0.955896, 0.889685, 0.942968, 0.837730, 0.940266, 0.737947, 0.723770, 0.930032, 0.831307, 0.921874, 0.798924, 0.910122, 0.819758, 0.896963, 0.842368, 0.915700, 0.852285, 0.915700, 0.965054, 0.865677, 0.955087, 0.722496, 0.929521, 0.829328, 0.920716, 0.852912, 0.888797, 0.866667, 
68.0, 0.882699, 0.955896, 0.864972, 0.942968, 0.837730, 0.940266, 0.737947, 0.701838, 0.930032, 0.824812, 0.921874, 0.789948, 0.910122, 0.812306, 0.896963, 0.830829, 0.915700, 0.843267, 0.915700, 0.965054, 0.865677, 0.955087, 0.722496, 0.929521, 0.829328, 0.920716, 0.843108, 0.888797, 0.830556, 
69.0, 0.881223, 0.955896, 0.864972, 0.942968, 0.837730, 0.940266, 0.737947, 0.701838, 0.930032, 0.824812, 0.921874, 0.789948, 0.910122, 0.804854, 0.896963, 0.825059, 0.915700, 0.838757, 0.915700, 0.957394, 0.865677, 0.955087, 0.722496, 0.925296, 0.829328, 0.920716, 0.838206, 0.888797, 0.830556, 
70.0, 0.879747, 0.955896, 0.864972, 0.942968, 0.837730, 0.940266, 0.737947, 0.701838, 0.930032, 0.818318, 0.921874, 0.789948, 0.910122, 0.804854, 0.896963, 0.825059, 0.915700, 0.834248, 0.915700, 0.957394, 0.865677, 0.955087, 0.722496, 0.921071, 0.829328, 0.920716, 0.838206, 0.888797, 0.830556, 
71.0, 0.878268, 0.949165, 0.864972, 0.937389, 0.837730, 0.934425, 0.737947, 0.701838, 0.926356, 0.818318, 0.917398, 0.789948, 0.907251, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
72.0, 0.878268, 0.949165, 0.864972, 0.937389, 0.837730, 0.934425, 0.737947, 0.701838, 0.926356, 0.818318, 0.917398, 0.789948, 0.907251, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
73.0, 0.878268, 0.949165, 0.864972, 0.937389, 0.837730, 0.934425, 0.737947, 0.701838, 0.926356, 0.818318, 0.917398, 0.789948, 0.907251, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
74.0, 0.876774, 0.949165, 0.840258, 0.937389, 0.822499, 0.934425, 0.737947, 0.701838, 0.922650, 0.811771, 0.917398, 0.789948, 0.904334, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
75.0, 0.876774, 0.949165, 0.840258, 0.937389, 0.822499, 0.934425, 0.737947, 0.701838, 0.922650, 0.811771, 0.917398, 0.789948, 0.904334, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
76.0, 0.876774, 0.949165, 0.840258, 0.937389, 0.822499, 0.934425, 0.737947, 0.701838, 0.922650, 0.811771, 0.917398, 0.789948, 0.904334, 0.804854, 0.894203, 0.825059, 0.911319, 0.834248, 0.911319, 0.957394, 0.865677, 0.955087, 0.722496, 0.916826, 0.829328, 0.916393, 0.838206, 0.885155, 0.830556, 
77.0, 0.872255, 0.942336, 0.840258, 0.931707, 0.822499, 0.916683, 0.737947, 0.701838, 0.915210, 0.811771, 0.903637, 0.789948, 0.898462, 0.804854, 0.885741, 0.825059, 0.897851, 0.834248, 0.897851, 0.949674, 0.865677, 0.955087, 0.722496, 0.912542, 0.829328, 0.907624, 0.838206, 0.877778, 0.830556, 
78.0, 0.870748, 0.942336, 0.840258, 0.931707, 0.822499, 0.916683, 0.737947, 0.701838, 0.915210, 0.805171, 0.903637, 0.789948, 0.898462, 0.804854, 0.885741, 0.825059, 0.897851, 0.829714, 0.897851, 0.949674, 0.865677, 0.955087, 0.722496, 0.908258, 0.829328, 0.907624, 0.838206, 0.877778, 0.830556, 
79.0, 0.870748, 0.942336, 0.840258, 0.931707, 0.822499, 0.916683, 0.737947, 0.701838, 0.915210, 0.805171, 0.903637, 0.789948, 0.898462, 0.804854, 0.885741, 0.825059, 0.897851, 0.829714, 0.897851, 0.949674, 0.865677, 0.955087, 0.722496, 0.908258, 0.829328, 0.907624, 0.838206, 0.877778, 0.830556, 
80.0, 0.869237, 0.942336, 0.840258, 0.931707, 0.822499, 0.916683, 0.737947, 0.679905, 0.915210, 0.798572, 0.903637, 0.780868, 0.898462, 0.797332, 0.885741, 0.819249, 0.897851, 0.825180, 0.897851, 0.949674, 0.855371, 0.955087, 0.722496, 0.908258, 0.817132, 0.907624, 0.833217, 0.877778, 0.830556, 
82.0, 0.866213, 0.942336, 0.815545, 0.931707, 0.806980, 0.916683, 0.737947, 0.657973, 0.915210, 0.791972, 0.903637, 0.771788, 0.898462, 0.782288, 0.885741, 0.807629, 0.897851, 0.816112, 0.897851, 0.949674, 0.855371, 0.955087, 0.722496, 0.908258, 0.817132, 0.907624, 0.823238, 0.877778, 0.794444, 
83.0, 0.864699, 0.942336, 0.815545, 0.931707, 0.791461, 0.916683, 0.737947, 0.657973, 0.915210, 0.785372, 0.903637, 0.771788, 0.898462, 0.782288, 0.885741, 0.807629, 0.897851, 0.811578, 0.897851, 0.949674, 0.855371, 0.955087, 0.722496, 0.908258, 0.817132, 0.907624, 0.823238, 0.877778, 0.794444, 
84.0, 0.863182, 0.942336, 0.790831, 0.931707, 0.791461, 0.916683, 0.737947, 0.657973, 0.911459, 0.785372, 0.903637, 0.771788, 0.895496, 0.782288, 0.882893, 0.807629, 0.897851, 0.811578, 0.897851, 0.949674, 0.855371, 0.955087, 0.722496, 0.908258, 0.817132, 0.903218, 0.823238, 0.877778, 0.794444, 
