time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, 
11.0, 0.959782, 0.909737, 0.977211, 0.948626, 0.973953, 0.929944, 0.967177, 0.939152, 0.964250, 0.933526, 0.967177, 0.987952, 0.928076, 0.985914, 0.947836, 0.993056, 0.960384, 0.972882, 0.936694, 0.931646, 0.976417, 0.953042, 0.964055, 0.978435, 0.851681, 0.972845, 0.936722, 0.978206, 0.900551, 0.970826, 0.906012, 0.963536, 0.943396, 
12.0, 0.958450, 0.894318, 0.977211, 0.941157, 0.973953, 0.922791, 0.967177, 0.932973, 0.964250, 0.927902, 0.967177, 0.987952, 0.922417, 0.985914, 0.943751, 0.993056, 0.939950, 0.972882, 0.930278, 0.926260, 0.976417, 0.949037, 0.964055, 0.978435, 0.851681, 0.972845, 0.932107, 0.978206, 0.891362, 0.970826, 0.897300, 0.963536, 0.938582, 
13.0, 0.954440, 0.894318, 0.977211, 0.933687, 0.973953, 0.915637, 0.963783, 0.926753, 0.961784, 0.922279, 0.963783, 0.987952, 0.911099, 0.985914, 0.935508, 0.993056, 0.919063, 0.972882, 0.923863, 0.915490, 0.976417, 0.940994, 0.964055, 0.978435, 0.851681, 0.972845, 0.922878, 0.978206, 0.891362, 0.970826, 0.897300, 0.963536, 0.933744, 
14.0, 0.954440, 0.894318, 0.977211, 0.933687, 0.973953, 0.915637, 0.963783, 0.926753, 0.961784, 0.922279, 0.963783, 0.987952, 0.911099, 0.985914, 0.935508, 0.993056, 0.919063, 0.972882, 0.923863, 0.915490, 0.976417, 0.940994, 0.964055, 0.978435, 0.851681, 0.972845, 0.922878, 0.978206, 0.891362, 0.970826, 0.897300, 0.963536, 0.933744, 
15.0, 0.954440, 0.894318, 0.977211, 0.933687, 0.973953, 0.915637, 0.963783, 0.926753, 0.961784, 0.922279, 0.963783, 0.987952, 0.911099, 0.985914, 0.935508, 0.993056, 0.919063, 0.972882, 0.923863, 0.915490, 0.976417, 0.940994, 0.964055, 0.978435, 0.851681, 0.972845, 0.922878, 0.978206, 0.891362, 0.970826, 0.897300, 0.963536, 0.933744, 
16.0, 0.954440, 0.894318, 0.977211, 0.933687, 0.973953, 0.915637, 0.963783, 0.926753, 0.961784, 0.922279, 0.963783, 0.987952, 0.911099, 0.985914, 0.935508, 0.993056, 0.919063, 0.972882, 0.923863, 0.915490, 0.976417, 0.940994, 0.964055, 0.978435, 0.851681, 0.972845, 0.922878, 0.978206, 0.891362, 0.970826, 0.897300, 0.963536, 0.933744, 
17.0, 0.950396, 0.878348, 0.977211, 0.918505, 0.973953, 0.893836, 0.963783, 0.914144, 0.961784, 0.910822, 0.963783, 0.987952, 0.899638, 0.985914, 0.927156, 0.993056, 0.898175, 0.972882, 0.910851, 0.904591, 0.976417, 0.928826, 0.964055, 0.978435, 0.825066, 0.972845, 0.908895, 0.978206, 0.872596, 0.970826, 0.879532, 0.963536, 0.919001, 
18.0, 0.947692, 0.878348, 0.973818, 0.918505, 0.973953, 0.893836, 0.960354, 0.914144, 0.959286, 0.910822, 0.960354, 0.987952, 0.899638, 0.985914, 0.927156, 0.993056, 0.898175, 0.972882, 0.910851, 0.904591, 0.973682, 0.928826, 0.959845, 0.978435, 0.825066, 0.972845, 0.904234, 0.978206, 0.863213, 0.970826, 0.870648, 0.963536, 0.914086, 
19.0, 0.944969, 0.862082, 0.973818, 0.903197, 0.973953, 0.886510, 0.960354, 0.907796, 0.959286, 0.905057, 0.960354, 0.987952, 0.888104, 0.985914, 0.918765, 0.993056, 0.898175, 0.972882, 0.904298, 0.893626, 0.973682, 0.920679, 0.959845, 0.978435, 0.825066, 0.972845, 0.894864, 0.978206, 0.853728, 0.970826, 0.861672, 0.963536, 0.909145, 
20.0, 0.942242, 0.845816, 0.973818, 0.895543, 0.973953, 0.879183, 0.960354, 0.901448, 0.959286, 0.899293, 0.960354, 0.987952, 0.876571, 0.985914, 0.910374, 0.993056, 0.898175, 0.972882, 0.897745, 0.882662, 0.973682, 0.912531, 0.959845, 0.978435, 0.825066, 0.972845, 0.885494, 0.978206, 0.844242, 0.970826, 0.852696, 0.963536, 0.904204, 
21.0, 0.939511, 0.845816, 0.973818, 0.895543, 0.969994, 0.879183, 0.960354, 0.888752, 0.959286, 0.893528, 0.960354, 0.987952, 0.876571, 0.985914, 0.901984, 0.993056, 0.898175, 0.972882, 0.891192, 0.877179, 0.973682, 0.904384, 0.959845, 0.972812, 0.798451, 0.968099, 0.885494, 0.978206, 0.844242, 0.970826, 0.852696, 0.963536, 0.899263, 
22.0, 0.936779, 0.845816, 0.970377, 0.895543, 0.966035, 0.879183, 0.953394, 0.888752, 0.954210, 0.893528, 0.953394, 0.987952, 0.876571, 0.978718, 0.901984, 0.985754, 0.898175, 0.967125, 0.891192, 0.877179, 0.968118, 0.904384, 0.951351, 0.967189, 0.798451, 0.968099, 0.885494, 0.970380, 0.844242, 0.966393, 0.852696, 0.956451, 0.899263, 
23.0, 0.935410, 0.829551, 0.970377, 0.887888, 0.966035, 0.871857, 0.953394, 0.882403, 0.954210, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.968118, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.956451, 0.894322, 
24.0, 0.935410, 0.829551, 0.970377, 0.887888, 0.966035, 0.871857, 0.953394, 0.882403, 0.954210, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.968118, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.956451, 0.894322, 
25.0, 0.935410, 0.829551, 0.970377, 0.887888, 0.966035, 0.871857, 0.953394, 0.882403, 0.954210, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.968118, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.956451, 0.894322, 
26.0, 0.934034, 0.829551, 0.966899, 0.887888, 0.962026, 0.871857, 0.953394, 0.882403, 0.951638, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.965312, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.952869, 0.894322, 
27.0, 0.934034, 0.829551, 0.966899, 0.887888, 0.962026, 0.871857, 0.953394, 0.882403, 0.951638, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.965312, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.952869, 0.894322, 
28.0, 0.934034, 0.829551, 0.966899, 0.887888, 0.962026, 0.871857, 0.953394, 0.882403, 0.951638, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.965312, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.952869, 0.894322, 
30.0, 0.934034, 0.829551, 0.966899, 0.887888, 0.962026, 0.871857, 0.953394, 0.882403, 0.951638, 0.887763, 0.953394, 0.987952, 0.870804, 0.978718, 0.897789, 0.985754, 0.898175, 0.967125, 0.884639, 0.871697, 0.965312, 0.900310, 0.951351, 0.967189, 0.798451, 0.968099, 0.880809, 0.970380, 0.834756, 0.966393, 0.843721, 0.952869, 0.894322, 
31.0, 0.932640, 0.812960, 0.966899, 0.880168, 0.962026, 0.864468, 0.953394, 0.875962, 0.951638, 0.881923, 0.953394, 0.987952, 0.864998, 0.978718, 0.893554, 0.985754, 0.898175, 0.967125, 0.877988, 0.866180, 0.965312, 0.896199, 0.951351, 0.967189, 0.798451, 0.968099, 0.876098, 0.970380, 0.825161, 0.966393, 0.834648, 0.952869, 0.889326, 
32.0, 0.931246, 0.812960, 0.966899, 0.880168, 0.958001, 0.864468, 0.953394, 0.875962, 0.951638, 0.881923, 0.953394, 0.987952, 0.864998, 0.971414, 0.893554, 0.978229, 0.898175, 0.961228, 0.877988, 0.866180, 0.965312, 0.896199, 0.947007, 0.961500, 0.798451, 0.963307, 0.876098, 0.970380, 0.825161, 0.966393, 0.834648, 0.952869, 0.889326, 
33.0, 0.927064, 0.796369, 0.959815, 0.872447, 0.953976, 0.857080, 0.946199, 0.869522, 0.946395, 0.876082, 0.946199, 0.987952, 0.859193, 0.971414, 0.889319, 0.978229, 0.876268, 0.961228, 0.871336, 0.860663, 0.959616, 0.892088, 0.947007, 0.955810, 0.798451, 0.958514, 0.871388, 0.954071, 0.815566, 0.957233, 0.825576, 0.945567, 0.884330, 
34.0, 0.925670, 0.796369, 0.959815, 0.872447, 0.953976, 0.857080, 0.942601, 0.869522, 0.943773, 0.876082, 0.942601, 0.987952, 0.859193, 0.971414, 0.889319, 0.978229, 0.876268, 0.961228, 0.871336, 0.860663, 0.959616, 0.892088, 0.947007, 0.955810, 0.798451, 0.958514, 0.871388, 0.954071, 0.815566, 0.957233, 0.825576, 0.945567, 0.884330, 
37.0, 0.924276, 0.796369, 0.959815, 0.864726, 0.953976, 0.849691, 0.942601, 0.863081, 0.943773, 0.870242, 0.942601, 0.987952, 0.853388, 0.971414, 0.885084, 0.978229, 0.876268, 0.961228, 0.864685, 0.855146, 0.959616, 0.887977, 0.947007, 0.955810, 0.798451, 0.958514, 0.866678, 0.954071, 0.815566, 0.957233, 0.825576, 0.945567, 0.879334, 
38.0, 0.922880, 0.796369, 0.956273, 0.864726, 0.953976, 0.849691, 0.939004, 0.863081, 0.943773, 0.870242, 0.939004, 0.987952, 0.853388, 0.971414, 0.885084, 0.978229, 0.876268, 0.961228, 0.864685, 0.855146, 0.956769, 0.887977, 0.947007, 0.955810, 0.798451, 0.958514, 0.866678, 0.954071, 0.815566, 0.957233, 0.825576, 0.945567, 0.879334, 
39.0, 0.922880, 0.796369, 0.956273, 0.864726, 0.953976, 0.849691, 0.939004, 0.863081, 0.943773, 0.870242, 0.939004, 0.987952, 0.853388, 0.971414, 0.885084, 0.978229, 0.876268, 0.961228, 0.864685, 0.855146, 0.956769, 0.887977, 0.947007, 0.955810, 0.798451, 0.958514, 0.866678, 0.954071, 0.815566, 0.957233, 0.825576, 0.945567, 0.879334, 
40.0, 0.921479, 0.796369, 0.956273, 0.864726, 0.949951, 0.849691, 0.939004, 0.863081, 0.941144, 0.870242, 0.939004, 0.987952, 0.853388, 0.971414, 0.885084, 0.978229, 0.876268, 0.961228, 0.864685, 0.855146, 0.953913, 0.887977, 0.942602, 0.955810, 0.770918, 0.953722, 0.866678, 0.954071, 0.815566, 0.957233, 0.825576, 0.941916, 0.879334, 
41.0, 0.917252, 0.779778, 0.952718, 0.856936, 0.949951, 0.842302, 0.939004, 0.856591, 0.938508, 0.864322, 0.939004, 0.987952, 0.841535, 0.971414, 0.876407, 0.978229, 0.876268, 0.961228, 0.857929, 0.843894, 0.951048, 0.879639, 0.942602, 0.955810, 0.770918, 0.953722, 0.857101, 0.954071, 0.805971, 0.952653, 0.816504, 0.938265, 0.874251, 
42.0, 0.914430, 0.779778, 0.949164, 0.856936, 0.945874, 0.842302, 0.935392, 0.856591, 0.933236, 0.864322, 0.935392, 0.987952, 0.841535, 0.971414, 0.876407, 0.978229, 0.876268, 0.961228, 0.857929, 0.843894, 0.945319, 0.879639, 0.938198, 0.955810, 0.770918, 0.953722, 0.857101, 0.954071, 0.805971, 0.952653, 0.816504, 0.934615, 0.874251, 
43.0, 0.911594, 0.779778, 0.949164, 0.856936, 0.941779, 0.842302, 0.931766, 0.856591, 0.930592, 0.864322, 0.931766, 0.987952, 0.841535, 0.971414, 0.876407, 0.978229, 0.876268, 0.961228, 0.857929, 0.843894, 0.942446, 0.879639, 0.933751, 0.950121, 0.770918, 0.948880, 0.857101, 0.954071, 0.805971, 0.952653, 0.816504, 0.934615, 0.874251, 
44.0, 0.910174, 0.779778, 0.949164, 0.856936, 0.941779, 0.842302, 0.931766, 0.856591, 0.930592, 0.864322, 0.931766, 0.987952, 0.835609, 0.971414, 0.872025, 0.978229, 0.876268, 0.961228, 0.857929, 0.838268, 0.942446, 0.875430, 0.933751, 0.950121, 0.770918, 0.948880, 0.852313, 0.954071, 0.805971, 0.952653, 0.816504, 0.934615, 0.874251, 
45.0, 0.907335, 0.779778, 0.945582, 0.856936, 0.937684, 0.842302, 0.924487, 0.856591, 0.925289, 0.864322, 0.924487, 0.987952, 0.835609, 0.963941, 0.872025, 0.970526, 0.876268, 0.955220, 0.857929, 0.838268, 0.936682, 0.875430, 0.929305, 0.944431, 0.770918, 0.944039, 0.852313, 0.945846, 0.805971, 0.948051, 0.816504, 0.927255, 0.874251, 
46.0, 0.905912, 0.779778, 0.945582, 0.856936, 0.937684, 0.842302, 0.920847, 0.856591, 0.922638, 0.864322, 0.920847, 0.987952, 0.835609, 0.963941, 0.872025, 0.970526, 0.876268, 0.955220, 0.857929, 0.838268, 0.936682, 0.875430, 0.929305, 0.944431, 0.770918, 0.944039, 0.852313, 0.945846, 0.805971, 0.948051, 0.816504, 0.923576, 0.874251, 
47.0, 0.905912, 0.779778, 0.945582, 0.856936, 0.937684, 0.842302, 0.920847, 0.856591, 0.922638, 0.864322, 0.920847, 0.987952, 0.835609, 0.963941, 0.872025, 0.970526, 0.876268, 0.955220, 0.857929, 0.838268, 0.936682, 0.875430, 0.929305, 0.944431, 0.770918, 0.944039, 0.852313, 0.945846, 0.805971, 0.948051, 0.816504, 0.923576, 0.874251, 
49.0, 0.905912, 0.779778, 0.945582, 0.856936, 0.937684, 0.842302, 0.920847, 0.856591, 0.922638, 0.864322, 0.920847, 0.987952, 0.835609, 0.963941, 0.872025, 0.970526, 0.876268, 0.955220, 0.857929, 0.838268, 0.936682, 0.875430, 0.929305, 0.944431, 0.770918, 0.944039, 0.852313, 0.945846, 0.805971, 0.948051, 0.816504, 0.923576, 0.874251, 
50.0, 0.904479, 0.779778, 0.945582, 0.856936, 0.933589, 0.842302, 0.920847, 0.856591, 0.919972, 0.864322, 0.920847, 0.987952, 0.835609, 0.963941, 0.872025, 0.970526, 0.876268, 0.955220, 0.857929, 0.838268, 0.933782, 0.875430, 0.929305, 0.944431, 0.770918, 0.939198, 0.852313, 0.945846, 0.805971, 0.948051, 0.816504, 0.919867, 0.874251, 
51.0, 0.903036, 0.779778, 0.945582, 0.848851, 0.933589, 0.834714, 0.920847, 0.849899, 0.919972, 0.858192, 0.920847, 0.987952, 0.829465, 0.963941, 0.867530, 0.970526, 0.853208, 0.955220, 0.850954, 0.832447, 0.933782, 0.871139, 0.929305, 0.944431, 0.742366, 0.939198, 0.847387, 0.945846, 0.805971, 0.948051, 0.816504, 0.919867, 0.869016, 
53.0, 0.903036, 0.779778, 0.945582, 0.848851, 0.933589, 0.834714, 0.920847, 0.849899, 0.919972, 0.858192, 0.920847, 0.987952, 0.829465, 0.963941, 0.867530, 0.970526, 0.853208, 0.955220, 0.850954, 0.832447, 0.933782, 0.871139, 0.929305, 0.944431, 0.742366, 0.939198, 0.847387, 0.945846, 0.805971, 0.948051, 0.816504, 0.919867, 0.869016, 
54.0, 0.900142, 0.779778, 0.941931, 0.848851, 0.933589, 0.834714, 0.917104, 0.849899, 0.914560, 0.858192, 0.917104, 0.987952, 0.829465, 0.963941, 0.867530, 0.970526, 0.853208, 0.955220, 0.850954, 0.832447, 0.930845, 0.871139, 0.929305, 0.944431, 0.742366, 0.939198, 0.847387, 0.937476, 0.805971, 0.943404, 0.816504, 0.916127, 0.869016, 
55.0, 0.898690, 0.779778, 0.941931, 0.848851, 0.933589, 0.834714, 0.913361, 0.849899, 0.911846, 0.858192, 0.913361, 0.987952, 0.829465, 0.963941, 0.867530, 0.970526, 0.853208, 0.955220, 0.850954, 0.832447, 0.927900, 0.871139, 0.929305, 0.944431, 0.742366, 0.939198, 0.847387, 0.937476, 0.805971, 0.943404, 0.816504, 0.916127, 0.869016, 
57.0, 0.897234, 0.779778, 0.938237, 0.848851, 0.933589, 0.834714, 0.909587, 0.849899, 0.909116, 0.858192, 0.909587, 0.987952, 0.829465, 0.963941, 0.867530, 0.962699, 0.853208, 0.949136, 0.850954, 0.832447, 0.924935, 0.871139, 0.924772, 0.944431, 0.742366, 0.939198, 0.847387, 0.929030, 0.805971, 0.938710, 0.816504, 0.912357, 0.869016, 
58.0, 0.895775, 0.779778, 0.934529, 0.848851, 0.933589, 0.834714, 0.905797, 0.849899, 0.906378, 0.858192, 0.905797, 0.987952, 0.829465, 0.963941, 0.867530, 0.962699, 0.853208, 0.949136, 0.850954, 0.832447, 0.921961, 0.871139, 0.924772, 0.944431, 0.742366, 0.939198, 0.847387, 0.929030, 0.805971, 0.938710, 0.816504, 0.912357, 0.869016, 
59.0, 0.895775, 0.779778, 0.934529, 0.848851, 0.933589, 0.834714, 0.905797, 0.849899, 0.906378, 0.858192, 0.905797, 0.987952, 0.829465, 0.963941, 0.867530, 0.962699, 0.853208, 0.949136, 0.850954, 0.832447, 0.921961, 0.871139, 0.924772, 0.944431, 0.742366, 0.939198, 0.847387, 0.929030, 0.805971, 0.938710, 0.816504, 0.912357, 0.869016, 
60.0, 0.894311, 0.779778, 0.934529, 0.848851, 0.933589, 0.834714, 0.905797, 0.843154, 0.906378, 0.858192, 0.905797, 0.987952, 0.829465, 0.963941, 0.863011, 0.962699, 0.830149, 0.949136, 0.850954, 0.826584, 0.921961, 0.866826, 0.924772, 0.944431, 0.742366, 0.939198, 0.847387, 0.929030, 0.805971, 0.938710, 0.816504, 0.912357, 0.869016, 
61.0, 0.894311, 0.779778, 0.934529, 0.848851, 0.933589, 0.834714, 0.905797, 0.843154, 0.906378, 0.858192, 0.905797, 0.987952, 0.829465, 0.963941, 0.863011, 0.962699, 0.830149, 0.949136, 0.850954, 0.826584, 0.921961, 0.866826, 0.924772, 0.944431, 0.742366, 0.939198, 0.847387, 0.929030, 0.805971, 0.938710, 0.816504, 0.912357, 0.869016, 
62.0, 0.891379, 0.779778, 0.934529, 0.840610, 0.933589, 0.827056, 0.905797, 0.836409, 0.903623, 0.852018, 0.905797, 0.987952, 0.823275, 0.963941, 0.858493, 0.962699, 0.830149, 0.949136, 0.843922, 0.820722, 0.918977, 0.862514, 0.920193, 0.944431, 0.682976, 0.939198, 0.842402, 0.929030, 0.805971, 0.938710, 0.816504, 0.908572, 0.863717, 
63.0, 0.891379, 0.779778, 0.934529, 0.840610, 0.933589, 0.827056, 0.905797, 0.836409, 0.903623, 0.852018, 0.905797, 0.987952, 0.823275, 0.963941, 0.858493, 0.962699, 0.830149, 0.949136, 0.843922, 0.820722, 0.918977, 0.862514, 0.920193, 0.944431, 0.682976, 0.939198, 0.842402, 0.929030, 0.805971, 0.938710, 0.816504, 0.908572, 0.863717, 
64.0, 0.891379, 0.779778, 0.934529, 0.840610, 0.933589, 0.827056, 0.905797, 0.836409, 0.903623, 0.852018, 0.905797, 0.987952, 0.823275, 0.963941, 0.858493, 0.962699, 0.830149, 0.949136, 0.843922, 0.820722, 0.918977, 0.862514, 0.920193, 0.944431, 0.682976, 0.939198, 0.842402, 0.929030, 0.805971, 0.938710, 0.816504, 0.908572, 0.863717, 
65.0, 0.889901, 0.779778, 0.934529, 0.840610, 0.929403, 0.827056, 0.905797, 0.829609, 0.903623, 0.845753, 0.905797, 0.987952, 0.823275, 0.963941, 0.853951, 0.962699, 0.806430, 0.949136, 0.836830, 0.820722, 0.918977, 0.858180, 0.920193, 0.944431, 0.682976, 0.939198, 0.842402, 0.929030, 0.805971, 0.938710, 0.816504, 0.908572, 0.858352, 
66.0, 0.888420, 0.779778, 0.934529, 0.840610, 0.925216, 0.827056, 0.901942, 0.829609, 0.900842, 0.845753, 0.901942, 0.987952, 0.823275, 0.956168, 0.853951, 0.954808, 0.806430, 0.942933, 0.836830, 0.820722, 0.915964, 0.858180, 0.915546, 0.938602, 0.682976, 0.934229, 0.842402, 0.929030, 0.805971, 0.938710, 0.816504, 0.908572, 0.858352, 
68.0, 0.886937, 0.762449, 0.934529, 0.840610, 0.925216, 0.819327, 0.901942, 0.822809, 0.900842, 0.839488, 0.901942, 0.987952, 0.816990, 0.956168, 0.849384, 0.954808, 0.806430, 0.942933, 0.829738, 0.814775, 0.915964, 0.853823, 0.915546, 0.938602, 0.682976, 0.934229, 0.837327, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.852988, 
69.0, 0.885454, 0.762449, 0.934529, 0.840610, 0.921030, 0.819327, 0.901942, 0.816009, 0.900842, 0.833223, 0.901942, 0.987952, 0.816990, 0.956168, 0.844818, 0.954808, 0.806430, 0.942933, 0.822646, 0.814775, 0.915964, 0.849467, 0.915546, 0.932772, 0.682976, 0.929259, 0.837327, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.847623, 
70.0, 0.883971, 0.762449, 0.934529, 0.832369, 0.921030, 0.819327, 0.901942, 0.816009, 0.900842, 0.833223, 0.901942, 0.987952, 0.810705, 0.956168, 0.840251, 0.954808, 0.806430, 0.942933, 0.822646, 0.808827, 0.915964, 0.845111, 0.915546, 0.932772, 0.682976, 0.929259, 0.832253, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.847623, 
71.0, 0.883971, 0.762449, 0.934529, 0.832369, 0.921030, 0.819327, 0.901942, 0.816009, 0.900842, 0.833223, 0.901942, 0.987952, 0.810705, 0.956168, 0.840251, 0.954808, 0.806430, 0.942933, 0.822646, 0.808827, 0.915964, 0.845111, 0.915546, 0.932772, 0.682976, 0.929259, 0.832253, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.847623, 
72.0, 0.883971, 0.762449, 0.934529, 0.832369, 0.921030, 0.819327, 0.901942, 0.816009, 0.900842, 0.833223, 0.901942, 0.987952, 0.810705, 0.956168, 0.840251, 0.954808, 0.806430, 0.942933, 0.822646, 0.808827, 0.915964, 0.845111, 0.915546, 0.932772, 0.682976, 0.929259, 0.832253, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.847623, 
73.0, 0.883971, 0.762449, 0.934529, 0.832369, 0.921030, 0.819327, 0.901942, 0.816009, 0.900842, 0.833223, 0.901942, 0.987952, 0.810705, 0.956168, 0.840251, 0.954808, 0.806430, 0.942933, 0.822646, 0.808827, 0.915964, 0.845111, 0.915546, 0.932772, 0.682976, 0.929259, 0.832253, 0.929030, 0.795769, 0.938710, 0.806783, 0.908572, 0.847623, 
