id,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,survival_time,survival_status
46,-0.000200,0.000400,100.000000,518.670000,642.160000,1589.270000,1403.480000,14.620000,21.610000,554.000000,2388.060000,9049.100000,1.300000,47.310000,522.340000,2388.090000,8133.260000,8.385500,0.030000,391.000000,2388.000000,100.000000,38.970000,23.406500,163.000000,1.000000
47,-0.000400,0.000300,100.000000,518.670000,642.030000,1585.170000,1396.490000,14.620000,21.610000,555.030000,2387.980000,9055.120000,1.300000,47.200000,522.610000,2388.020000,8137.360000,8.426400,0.030000,392.000000,2388.000000,100.000000,38.920000,23.440400,120.000000,1.000000
48,-0.001700,-0.000100,100.000000,518.670000,642.470000,1587.070000,1404.410000,14.620000,21.610000,553.540000,2388.030000,9054.970000,1.300000,47.360000,521.660000,2388.040000,8137.440000,8.418200,0.030000,392.000000,2388.000000,100.000000,38.920000,23.486700,112.000000,1.000000
49,0.001000,0.000300,100.000000,518.670000,642.720000,1586.680000,1412.080000,14.620000,21.610000,553.000000,2388.120000,9046.050000,1.300000,47.500000,521.400000,2388.140000,8119.760000,8.487500,0.030000,394.000000,2388.000000,100.000000,38.990000,23.328500,135.000000,1.000000
50,0.001000,-0.000400,100.000000,518.670000,642.750000,1580.430000,1404.950000,14.620000,21.610000,553.800000,2388.100000,9047.110000,1.300000,47.420000,522.100000,2388.090000,8132.190000,8.459200,0.030000,393.000000,2388.000000,100.000000,38.820000,23.385600,159.000000,1.000000
51,0.001900,0.000300,100.000000,518.670000,641.930000,1589.010000,1397.360000,14.620000,21.610000,553.800000,2388.030000,9052.530000,1.300000,47.150000,521.890000,2388.070000,8127.610000,8.433800,0.030000,392.000000,2388.000000,100.000000,39.010000,23.297300,171.000000,0.000000
52,-0.000800,-0.000400,100.000000,518.670000,642.250000,1589.290000,1395.200000,14.620000,21.610000,554.740000,2387.960000,9050.560000,1.300000,47.440000,522.520000,2388.020000,8139.380000,8.380100,0.030000,390.000000,2388.000000,100.000000,39.140000,23.348600,93.000000,1.000000
53,-0.000300,-0.000500,100.000000,518.670000,642.130000,1590.140000,1406.640000,14.620000,21.610000,553.860000,2388.070000,9054.040000,1.300000,47.390000,521.980000,2388.100000,8140.510000,8.387400,0.030000,393.000000,2388.000000,100.000000,38.870000,23.294000,146.000000,1.000000
54,-0.001600,0.000200,100.000000,518.670000,642.230000,1584.540000,1402.250000,14.620000,21.610000,554.950000,2387.990000,9064.000000,1.300000,47.200000,522.510000,2388.010000,8149.440000,8.395100,0.030000,391.000000,2388.000000,100.000000,38.990000,23.364400,158.000000,1.000000
55,-0.002500,0.000100,100.000000,518.670000,641.810000,1584.090000,1393.210000,14.620000,21.610000,554.000000,2388.080000,9057.400000,1.300000,47.150000,522.440000,2388.000000,8145.140000,8.375400,0.030000,391.000000,2388.000000,100.000000,38.890000,23.410000,171.000000,0.000000
56,-0.002200,0.000300,100.000000,518.670000,641.900000,1587.190000,1395.130000,14.620000,21.610000,553.730000,2388.060000,9049.870000,1.300000,47.270000,522.110000,2388.060000,8135.380000,8.435600,0.030000,392.000000,2388.000000,100.000000,38.990000,23.369900,167.000000,1.000000
57,-0.002700,-0.000400,100.000000,518.670000,642.120000,1582.350000,1394.890000,14.620000,21.610000,554.770000,2387.950000,9069.250000,1.300000,47.040000,522.600000,2387.980000,8151.250000,8.414300,0.030000,391.000000,2388.000000,100.000000,39.130000,23.360300,70.000000,1.000000
58,0.000700,0.000300,100.000000,518.670000,642.830000,1585.120000,1406.190000,14.620000,21.610000,553.360000,2388.070000,9060.280000,1.300000,47.480000,521.540000,2388.060000,8142.150000,8.456000,0.030000,393.000000,2388.000000,100.000000,38.850000,23.384700,146.000000,1.000000
59,-0.003500,0.000200,100.000000,518.670000,642.370000,1584.020000,1407.950000,14.620000,21.610000,553.930000,2388.080000,9049.820000,1.300000,47.500000,521.790000,2388.080000,8138.620000,8.411400,0.030000,393.000000,2388.000000,100.000000,39.230000,23.327100,171.000000,0.000000
60,-0.001700,-0.000200,100.000000,518.670000,642.350000,1584.110000,1404.440000,14.620000,21.610000,554.250000,2388.090000,9052.910000,1.300000,47.340000,521.900000,2388.070000,8129.630000,8.405300,0.030000,391.000000,2388.000000,100.000000,38.790000,23.360100,53.000000,1.000000
61,-0.002700,0.000400,100.000000,518.670000,642.350000,1588.080000,1394.270000,14.620000,21.610000,553.220000,2388.030000,9064.130000,1.300000,47.270000,522.920000,2388.050000,8154.780000,8.402400,0.030000,391.000000,2388.000000,100.000000,39.080000,23.333500,67.000000,1.000000
62,-0.001000,0.000000,100.000000,518.670000,641.820000,1581.480000,1398.750000,14.620000,21.610000,554.320000,2388.070000,9050.470000,1.300000,47.240000,522.060000,2388.020000,8141.310000,8.412600,0.030000,391.000000,2388.000000,100.000000,38.970000,23.441700,111.000000,1.000000
63,-0.001200,-0.000300,100.000000,518.670000,642.360000,1585.310000,1410.490000,14.620000,21.610000,554.170000,2388.030000,9063.140000,1.300000,47.350000,521.770000,2388.050000,8140.220000,8.411800,0.030000,393.000000,2388.000000,100.000000,38.970000,23.362600,136.000000,1.000000
64,0.001800,-0.000300,100.000000,518.670000,641.820000,1587.440000,1400.170000,14.620000,21.610000,554.430000,2388.000000,9055.790000,1.300000,47.350000,522.150000,2388.040000,8137.620000,8.406800,0.030000,392.000000,2388.000000,100.000000,38.840000,23.483600,87.000000,1.000000
65,0.000500,0.000000,100.000000,518.670000,641.680000,1583.520000,1395.950000,14.620000,21.610000,554.240000,2388.050000,9057.450000,1.300000,47.150000,522.520000,2387.980000,8137.850000,8.459000,0.030000,393.000000,2388.000000,100.000000,38.940000,23.341400,171.000000,0.000000
66,0.002600,0.000000,100.000000,518.670000,642.350000,1590.200000,1397.550000,14.620000,21.610000,553.960000,2388.070000,9058.450000,1.300000,47.330000,521.950000,2388.040000,8132.470000,8.397700,0.030000,391.000000,2388.000000,100.000000,39.060000,23.410800,161.000000,1.000000
67,-0.003400,-0.000200,100.000000,518.670000,642.470000,1574.830000,1401.110000,14.620000,21.600000,555.190000,2388.010000,9060.410000,1.300000,47.040000,522.430000,2387.980000,8136.580000,8.415300,0.030000,391.000000,2388.000000,100.000000,39.060000,23.460100,71.000000,1.000000
68,0.001800,0.000000,100.000000,518.670000,642.420000,1584.780000,1400.710000,14.620000,21.610000,554.230000,2388.050000,9051.490000,1.300000,47.430000,522.190000,2388.060000,8130.790000,8.428800,0.030000,390.000000,2388.000000,100.000000,39.040000,23.400100,100.000000,1.000000
69,-0.001200,-0.000200,100.000000,518.670000,641.830000,1590.470000,1398.850000,14.620000,21.610000,553.750000,2388.050000,9057.790000,1.300000,47.340000,521.560000,2388.010000,8146.620000,8.404500,0.030000,393.000000,2388.000000,100.000000,38.960000,23.305400,132.000000,1.000000
70,0.000300,-0.000300,100.000000,518.670000,642.030000,1593.570000,1402.350000,14.620000,21.610000,554.190000,2388.040000,9065.910000,1.300000,47.280000,521.570000,2387.980000,8150.120000,8.417600,0.030000,393.000000,2388.000000,100.000000,38.960000,23.434800,171.000000,0.000000
71,0.003100,-0.000400,100.000000,518.670000,642.290000,1591.140000,1398.160000,14.620000,21.610000,553.810000,2388.000000,9068.740000,1.300000,47.100000,521.980000,2387.980000,8147.870000,8.431000,0.030000,392.000000,2388.000000,100.000000,39.000000,23.295200,161.000000,1.000000
72,0.000500,-0.000200,100.000000,518.670000,642.220000,1592.150000,1401.340000,14.620000,21.610000,554.100000,2388.060000,9059.210000,1.300000,47.470000,521.980000,2388.050000,8144.020000,8.408200,0.030000,393.000000,2388.000000,100.000000,39.030000,23.378300,72.000000,1.000000
73,-0.000300,-0.000300,100.000000,518.670000,642.420000,1585.460000,1399.230000,14.620000,21.610000,553.310000,2388.110000,9056.360000,1.300000,47.550000,522.070000,2388.020000,8135.360000,8.444500,0.030000,392.000000,2388.000000,100.000000,38.940000,23.388700,171.000000,1.000000
74,0.002700,0.000100,100.000000,518.670000,642.300000,1586.710000,1406.680000,14.620000,21.610000,553.890000,2388.090000,9048.610000,1.300000,47.550000,521.980000,2388.150000,8127.390000,8.398800,0.030000,394.000000,2388.000000,100.000000,39.100000,23.316200,33.000000,1.000000
75,-0.002000,-0.000200,100.000000,518.670000,642.400000,1585.930000,1400.600000,14.620000,21.610000,554.170000,2388.020000,9054.630000,1.300000,47.240000,522.060000,2388.070000,8145.520000,8.424200,0.030000,392.000000,2388.000000,100.000000,38.790000,23.452400,109.000000,1.000000
76,-0.004800,-0.000400,100.000000,518.670000,642.110000,1584.550000,1401.070000,14.620000,21.600000,553.920000,2388.060000,9062.100000,1.300000,47.320000,522.110000,2387.970000,8141.530000,8.408100,0.030000,389.000000,2388.000000,100.000000,38.920000,23.500300,55.000000,1.000000
77,0.000500,-0.000400,100.000000,518.670000,642.450000,1594.700000,1405.790000,14.620000,21.610000,554.060000,2388.070000,9038.480000,1.300000,47.440000,521.780000,2388.130000,8120.500000,8.420500,0.030000,394.000000,2388.000000,100.000000,39.000000,23.301400,67.000000,1.000000
78,-0.000100,0.000400,100.000000,518.670000,642.460000,1590.050000,1404.940000,14.620000,21.610000,553.470000,2388.110000,9047.520000,1.300000,47.480000,521.520000,2388.150000,8124.160000,8.436000,0.030000,392.000000,2388.000000,100.000000,38.880000,23.232100,171.000000,0.000000
79,-0.003700,0.000000,100.000000,518.670000,642.890000,1587.960000,1401.490000,14.620000,21.610000,553.510000,2388.110000,9050.960000,1.300000,47.370000,521.310000,2388.080000,8135.360000,8.398400,0.030000,393.000000,2388.000000,100.000000,38.950000,23.389100,145.000000,1.000000
80,0.001900,-0.000400,100.000000,518.670000,642.900000,1591.390000,1403.100000,14.620000,21.610000,553.300000,2388.120000,9053.390000,1.300000,47.510000,520.910000,2388.150000,8133.200000,8.428500,0.030000,392.000000,2388.000000,100.000000,38.730000,23.248400,171.000000,0.000000
81,-0.000600,0.000100,100.000000,518.670000,643.170000,1592.960000,1403.550000,14.620000,21.610000,553.550000,2388.130000,9039.560000,1.300000,47.710000,521.660000,2388.160000,8114.990000,8.439200,0.030000,394.000000,2388.000000,100.000000,38.880000,23.241100,149.000000,1.000000
82,0.002100,-0.000100,100.000000,518.670000,642.440000,1592.400000,1403.650000,14.620000,21.610000,553.520000,2388.110000,9049.510000,1.300000,47.560000,521.500000,2388.070000,8137.160000,8.448100,0.030000,391.000000,2388.000000,100.000000,38.820000,23.338100,171.000000,0.000000
83,-0.002000,0.000000,100.000000,518.670000,642.530000,1594.220000,1410.500000,14.620000,21.610000,553.600000,2388.060000,9051.680000,1.300000,47.600000,521.020000,2388.050000,8141.620000,8.408200,0.030000,393.000000,2388.000000,100.000000,38.900000,23.387600,132.000000,1.000000
84,0.002900,0.000400,100.000000,518.670000,642.200000,1586.620000,1396.420000,14.620000,21.610000,554.000000,2388.080000,9041.410000,1.300000,47.280000,522.520000,2388.040000,8128.050000,8.426800,0.030000,392.000000,2388.000000,100.000000,38.990000,23.518700,88.000000,1.000000
85,-0.000200,0.000200,100.000000,518.670000,642.370000,1586.440000,1395.880000,14.620000,21.610000,554.460000,2388.010000,9071.760000,1.300000,47.160000,522.830000,2387.980000,8152.920000,8.405400,0.030000,392.000000,2388.000000,100.000000,38.870000,23.493800,96.000000,1.000000
86,-0.001800,-0.000100,100.000000,518.670000,642.150000,1587.310000,1402.700000,14.620000,21.610000,553.990000,2387.980000,9069.910000,1.300000,47.310000,522.270000,2388.030000,8145.560000,8.408100,0.030000,392.000000,2388.000000,100.000000,38.880000,23.407400,133.000000,1.000000
87,0.000400,0.000400,100.000000,518.670000,642.660000,1592.170000,1406.540000,14.620000,21.610000,553.810000,2388.060000,9060.320000,1.300000,47.370000,521.720000,2388.070000,8141.350000,8.423800,0.030000,391.000000,2388.000000,100.000000,39.030000,23.380300,120.000000,1.000000
88,0.000700,-0.000400,100.000000,518.670000,642.070000,1589.620000,1388.650000,14.620000,21.610000,554.450000,2387.990000,9062.810000,1.300000,47.280000,522.480000,2387.960000,8142.880000,8.355200,0.030000,392.000000,2388.000000,100.000000,39.200000,23.544100,96.000000,1.000000
89,0.001400,0.000300,100.000000,518.670000,641.650000,1591.500000,1401.630000,14.620000,21.610000,554.700000,2388.050000,9059.870000,1.300000,47.280000,522.060000,2388.020000,8138.540000,8.406700,0.030000,391.000000,2388.000000,100.000000,39.010000,23.308700,171.000000,0.000000
