time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
2038.0, 0.722598, 0.293333, 0.887812, 0.454870, 0.887812, 0.569515, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2056.0, 0.722598, 0.293333, 0.887812, 0.454870, 0.887812, 0.569515, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2059.0, 0.722598, 0.293333, 0.887812, 0.454870, 0.887812, 0.569515, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2061.0, 0.714478, 0.293333, 0.887812, 0.454870, 0.887812, 0.554123, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2062.0, 0.706359, 0.293333, 0.887812, 0.454870, 0.887812, 0.538731, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2075.0, 0.706359, 0.293333, 0.887812, 0.454870, 0.887812, 0.538731, 0.868281, 0.938410, 0.388889, 0.858215, 0.461633, 
2085.0, 0.698146, 0.293333, 0.871061, 0.454870, 0.871061, 0.538731, 0.852202, 0.938410, 0.388889, 0.838710, 0.461633, 
2102.0, 0.698146, 0.293333, 0.871061, 0.454870, 0.871061, 0.538731, 0.852202, 0.938410, 0.388889, 0.838710, 0.461633, 
2104.0, 0.698146, 0.293333, 0.871061, 0.454870, 0.871061, 0.538731, 0.852202, 0.938410, 0.388889, 0.838710, 0.461633, 
2108.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2112.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2150.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2156.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2165.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2227.0, 0.689735, 0.293333, 0.853640, 0.454870, 0.853640, 0.538731, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2256.0, 0.680659, 0.293333, 0.853640, 0.428113, 0.853640, 0.521895, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2264.0, 0.680659, 0.293333, 0.853640, 0.428113, 0.853640, 0.521895, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2339.0, 0.680659, 0.293333, 0.853640, 0.428113, 0.853640, 0.521895, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2361.0, 0.680659, 0.293333, 0.853640, 0.428113, 0.853640, 0.521895, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2387.0, 0.680659, 0.293333, 0.853640, 0.428113, 0.853640, 0.521895, 0.835492, 0.938410, 0.388889, 0.838710, 0.461633, 
2388.0, 0.671072, 0.293333, 0.833788, 0.428113, 0.833788, 0.521895, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2403.0, 0.671072, 0.293333, 0.833788, 0.428113, 0.833788, 0.521895, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2426.0, 0.671072, 0.293333, 0.833788, 0.428113, 0.833788, 0.521895, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2431.0, 0.671072, 0.293333, 0.833788, 0.428113, 0.833788, 0.521895, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2460.0, 0.671072, 0.293333, 0.833788, 0.428113, 0.833788, 0.521895, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2467.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2492.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2493.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2521.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2542.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2559.0, 0.660748, 0.293333, 0.833788, 0.395182, 0.833788, 0.502566, 0.816504, 0.902318, 0.388889, 0.815412, 0.461633, 
2565.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2570.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2660.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2666.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2676.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2738.0, 0.649549, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.816504, 0.902318, 0.388889, 0.815412, 0.423163, 
2782.0, 0.637293, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.791761, 0.902318, 0.388889, 0.815412, 0.423163, 
2787.0, 0.637293, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.791761, 0.902318, 0.388889, 0.815412, 0.423163, 
2984.0, 0.637293, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.791761, 0.902318, 0.388889, 0.815412, 0.423163, 
3032.0, 0.637293, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.791761, 0.902318, 0.388889, 0.815412, 0.423163, 
3040.0, 0.637293, 0.293333, 0.833788, 0.355663, 0.833788, 0.481626, 0.791761, 0.902318, 0.388889, 0.815412, 0.423163, 
3042.0, 0.624016, 0.146667, 0.833788, 0.311205, 0.833788, 0.459734, 0.791761, 0.902318, 0.194444, 0.815412, 0.384694, 
3067.0, 0.624016, 0.146667, 0.833788, 0.311205, 0.833788, 0.459734, 0.791761, 0.902318, 0.194444, 0.815412, 0.384694, 
3079.0, 0.624016, 0.146667, 0.833788, 0.311205, 0.833788, 0.459734, 0.791761, 0.902318, 0.194444, 0.815412, 0.384694, 
3101.0, 0.624016, 0.146667, 0.833788, 0.311205, 0.833788, 0.459734, 0.791761, 0.902318, 0.194444, 0.815412, 0.384694, 
3152.0, 0.624016, 0.146667, 0.833788, 0.311205, 0.833788, 0.459734, 0.791761, 0.902318, 0.194444, 0.815412, 0.384694, 
3154.0, 0.609504, 0.146667, 0.800436, 0.311205, 0.800436, 0.459734, 0.760091, 0.902318, 0.194444, 0.774642, 0.384694, 
3180.0, 0.609504, 0.146667, 0.800436, 0.311205, 0.800436, 0.459734, 0.760091, 0.902318, 0.194444, 0.774642, 0.384694, 
3182.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3185.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3199.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3228.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3229.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3278.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3297.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3328.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3330.0, 0.594638, 0.146667, 0.800436, 0.311205, 0.800436, 0.436747, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3338.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3383.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3384.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3385.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3388.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3402.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3441.0, 0.576056, 0.146667, 0.800436, 0.248964, 0.800436, 0.409450, 0.760091, 0.902318, 0.194444, 0.774642, 0.341950, 
3458.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3459.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3476.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3523.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3667.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3695.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3776.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3830.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3872.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3909.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
3968.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4001.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4103.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4124.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4207.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4310.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4390.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4479.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4492.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4668.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4688.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
4926.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 
5565.0, 0.553014, 0.146667, 0.747074, 0.248964, 0.747074, 0.409450, 0.709418, 0.902318, 0.194444, 0.704220, 0.341950, 

