time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
6.1, 0.657952, 0.372727, 0.732087, 0.429577, 0.730608, 0.480226, 0.730608, 0.507177, 0.732087, 0.545455, 0.762677, 0.533569, 0.731696, 0.508475, 0.789765, 0.708333, 0.750000, 0.782261, 0.346667, 0.720145, 0.372727, 
6.2, 0.657952, 0.372727, 0.732087, 0.429577, 0.730608, 0.480226, 0.730608, 0.507177, 0.732087, 0.545455, 0.762677, 0.533569, 0.731696, 0.508475, 0.789765, 0.708333, 0.750000, 0.782261, 0.346667, 0.720145, 0.372727, 
6.3, 0.656649, 0.372727, 0.732087, 0.429577, 0.730608, 0.480226, 0.730608, 0.507177, 0.732087, 0.545455, 0.762677, 0.530035, 0.731696, 0.504237, 0.789765, 0.708333, 0.750000, 0.782261, 0.346667, 0.720145, 0.372727, 
6.4, 0.654043, 0.354545, 0.732087, 0.415493, 0.730608, 0.468927, 0.730608, 0.497608, 0.732087, 0.545455, 0.762677, 0.522968, 0.731696, 0.495763, 0.789765, 0.708333, 0.750000, 0.782261, 0.320000, 0.720145, 0.354545, 
6.5, 0.651437, 0.354545, 0.730019, 0.415493, 0.728544, 0.463277, 0.728544, 0.492823, 0.730019, 0.545455, 0.754733, 0.519435, 0.729641, 0.491525, 0.789765, 0.708333, 0.750000, 0.782261, 0.320000, 0.717375, 0.354545, 
6.6, 0.650132, 0.354545, 0.727945, 0.415493, 0.726475, 0.463277, 0.726475, 0.492823, 0.727945, 0.545455, 0.746788, 0.519435, 0.727579, 0.491525, 0.789765, 0.708333, 0.750000, 0.782261, 0.320000, 0.714595, 0.354545, 
6.8, 0.647521, 0.354545, 0.727945, 0.415493, 0.726475, 0.463277, 0.726475, 0.492823, 0.727945, 0.522727, 0.746788, 0.512367, 0.727579, 0.491525, 0.789765, 0.708333, 0.750000, 0.782261, 0.320000, 0.714595, 0.354545, 
6.9, 0.642299, 0.345455, 0.723798, 0.408451, 0.722335, 0.457627, 0.722335, 0.483254, 0.723798, 0.522727, 0.746788, 0.505300, 0.723457, 0.483051, 0.783128, 0.708333, 0.729167, 0.771690, 0.306667, 0.711814, 0.345455, 
7.0, 0.639683, 0.336364, 0.723798, 0.394366, 0.722335, 0.446328, 0.722335, 0.473684, 0.723798, 0.522727, 0.746788, 0.498233, 0.723457, 0.478814, 0.783128, 0.708333, 0.729167, 0.771690, 0.293333, 0.711814, 0.336364, 
7.1, 0.638374, 0.327273, 0.723798, 0.387324, 0.722335, 0.440678, 0.722335, 0.468900, 0.723798, 0.522727, 0.746788, 0.494700, 0.723457, 0.474576, 0.783128, 0.708333, 0.729167, 0.771690, 0.280000, 0.711814, 0.327273, 
7.2, 0.635758, 0.327273, 0.719638, 0.387324, 0.718184, 0.440678, 0.718184, 0.468900, 0.719638, 0.522727, 0.738758, 0.494700, 0.719323, 0.474576, 0.776491, 0.708333, 0.729167, 0.761119, 0.280000, 0.709023, 0.327273, 
7.4, 0.634450, 0.327273, 0.717558, 0.387324, 0.716108, 0.440678, 0.716108, 0.468900, 0.717558, 0.522727, 0.738758, 0.494700, 0.717256, 0.474576, 0.776491, 0.708333, 0.729167, 0.761119, 0.280000, 0.706232, 0.327273, 
7.5, 0.630526, 0.318182, 0.715478, 0.380282, 0.714033, 0.435028, 0.714033, 0.464115, 0.715478, 0.500000, 0.738758, 0.487633, 0.715189, 0.466102, 0.776491, 0.708333, 0.729167, 0.761119, 0.266667, 0.703440, 0.318182, 
7.6, 0.627909, 0.318182, 0.711318, 0.380282, 0.709881, 0.435028, 0.709881, 0.464115, 0.711318, 0.500000, 0.738758, 0.487633, 0.711055, 0.466102, 0.769855, 0.708333, 0.729167, 0.761119, 0.266667, 0.697857, 0.318182, 
7.8, 0.625293, 0.309091, 0.709238, 0.373239, 0.707806, 0.429379, 0.707806, 0.459330, 0.709238, 0.500000, 0.738758, 0.484099, 0.708988, 0.461864, 0.769855, 0.708333, 0.729167, 0.761119, 0.253333, 0.695066, 0.309091, 
8.3, 0.625293, 0.309091, 0.709238, 0.373239, 0.707806, 0.429379, 0.707806, 0.459330, 0.709238, 0.500000, 0.738758, 0.484099, 0.708988, 0.461864, 0.769855, 0.708333, 0.729167, 0.761119, 0.253333, 0.695066, 0.309091, 
8.5, 0.623982, 0.309091, 0.707152, 0.373239, 0.705724, 0.429379, 0.705724, 0.459330, 0.707152, 0.500000, 0.738758, 0.484099, 0.706915, 0.457627, 0.769855, 0.708333, 0.729167, 0.750399, 0.253333, 0.695066, 0.309091, 
8.6, 0.622671, 0.309091, 0.707152, 0.373239, 0.705724, 0.429379, 0.705724, 0.459330, 0.707152, 0.477273, 0.738758, 0.480565, 0.706915, 0.453390, 0.769855, 0.708333, 0.729167, 0.750399, 0.253333, 0.695066, 0.309091, 
8.8, 0.621355, 0.300000, 0.707152, 0.366197, 0.705724, 0.423729, 0.705724, 0.454495, 0.707152, 0.477273, 0.738758, 0.477006, 0.706915, 0.453390, 0.769855, 0.708333, 0.729167, 0.750399, 0.253333, 0.695066, 0.300000, 
8.9, 0.618722, 0.290909, 0.705060, 0.359155, 0.703636, 0.418079, 0.703636, 0.449660, 0.705060, 0.477273, 0.738758, 0.473446, 0.704836, 0.453390, 0.769855, 0.708333, 0.729167, 0.750399, 0.253333, 0.692274, 0.290909, 
9.0, 0.616089, 0.281818, 0.705060, 0.352113, 0.703636, 0.406780, 0.703636, 0.439990, 0.705060, 0.477273, 0.738758, 0.466326, 0.704836, 0.444915, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.281818, 
9.2, 0.614773, 0.281818, 0.705060, 0.352113, 0.703636, 0.406780, 0.703636, 0.435155, 0.705060, 0.477273, 0.738758, 0.462767, 0.704836, 0.440678, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.281818, 
9.4, 0.613456, 0.281818, 0.705060, 0.345070, 0.703636, 0.401130, 0.703636, 0.430320, 0.705060, 0.477273, 0.738758, 0.459207, 0.704836, 0.436441, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.281818, 
9.5, 0.612140, 0.272727, 0.705060, 0.338028, 0.703636, 0.395480, 0.703636, 0.425485, 0.705060, 0.477273, 0.738758, 0.455647, 0.704836, 0.432203, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.272727, 
9.6, 0.612140, 0.272727, 0.705060, 0.338028, 0.703636, 0.395480, 0.703636, 0.425485, 0.705060, 0.477273, 0.738758, 0.455647, 0.704836, 0.432203, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.272727, 
9.7, 0.610815, 0.272727, 0.705060, 0.338028, 0.703636, 0.395480, 0.703636, 0.420650, 0.705060, 0.477273, 0.738758, 0.452087, 0.704836, 0.432203, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.692274, 0.272727, 
9.8, 0.609490, 0.272727, 0.702949, 0.338028, 0.701529, 0.395480, 0.701529, 0.420650, 0.702949, 0.477273, 0.738758, 0.452087, 0.702738, 0.432203, 0.769855, 0.708333, 0.729167, 0.750399, 0.240000, 0.689460, 0.272727, 
10.1, 0.608162, 0.272727, 0.700832, 0.338028, 0.699416, 0.395480, 0.699416, 0.420650, 0.700832, 0.477273, 0.738758, 0.452087, 0.700634, 0.432203, 0.769855, 0.687500, 0.729167, 0.739364, 0.240000, 0.689460, 0.272727, 
10.2, 0.606831, 0.272727, 0.698708, 0.338028, 0.697297, 0.395480, 0.697297, 0.420650, 0.698708, 0.477273, 0.730550, 0.452087, 0.698524, 0.432203, 0.769855, 0.687500, 0.729167, 0.739364, 0.240000, 0.686635, 0.272727, 
10.5, 0.606831, 0.272727, 0.698708, 0.338028, 0.697297, 0.395480, 0.697297, 0.420650, 0.698708, 0.477273, 0.730550, 0.452087, 0.698524, 0.432203, 0.769855, 0.687500, 0.729167, 0.739364, 0.240000, 0.686635, 0.272727, 
10.6, 0.605498, 0.272727, 0.698708, 0.338028, 0.697297, 0.395480, 0.697297, 0.420650, 0.698708, 0.477273, 0.730550, 0.448499, 0.698524, 0.427966, 0.769855, 0.687500, 0.729167, 0.739364, 0.240000, 0.686635, 0.272727, 
10.8, 0.602824, 0.254545, 0.698708, 0.323644, 0.697297, 0.384017, 0.697297, 0.410867, 0.698708, 0.477273, 0.730550, 0.441323, 0.698524, 0.419492, 0.769855, 0.687500, 0.729167, 0.739364, 0.226667, 0.686635, 0.254545, 
10.9, 0.602824, 0.254545, 0.698708, 0.323644, 0.697297, 0.384017, 0.697297, 0.410867, 0.698708, 0.477273, 0.730550, 0.441323, 0.698524, 0.419492, 0.769855, 0.687500, 0.729167, 0.739364, 0.226667, 0.686635, 0.254545, 
11.0, 0.601479, 0.254545, 0.696558, 0.323644, 0.695151, 0.384017, 0.695151, 0.410867, 0.696558, 0.477273, 0.730550, 0.441323, 0.696388, 0.419492, 0.769855, 0.687500, 0.729167, 0.739364, 0.226667, 0.683762, 0.254545, 
11.1, 0.600133, 0.245455, 0.696558, 0.316452, 0.695151, 0.378285, 0.695151, 0.405976, 0.696558, 0.477273, 0.730550, 0.437735, 0.696388, 0.419492, 0.769855, 0.687500, 0.729167, 0.739364, 0.213333, 0.683762, 0.245455, 
11.2, 0.600133, 0.245455, 0.696558, 0.316452, 0.695151, 0.378285, 0.695151, 0.405976, 0.696558, 0.477273, 0.730550, 0.437735, 0.696388, 0.419492, 0.769855, 0.687500, 0.729167, 0.739364, 0.213333, 0.683762, 0.245455, 
11.3, 0.598781, 0.245455, 0.696558, 0.316452, 0.695151, 0.378285, 0.695151, 0.401085, 0.696558, 0.477273, 0.730550, 0.434147, 0.696388, 0.415254, 0.769855, 0.687500, 0.729167, 0.739364, 0.213333, 0.683762, 0.245455, 
11.4, 0.597424, 0.236364, 0.696558, 0.309093, 0.695151, 0.372466, 0.695151, 0.396133, 0.696558, 0.477273, 0.730550, 0.430530, 0.696388, 0.411017, 0.769855, 0.687500, 0.729167, 0.739364, 0.200000, 0.683762, 0.236364, 
11.6, 0.596063, 0.236364, 0.694382, 0.309093, 0.692979, 0.372466, 0.692979, 0.396133, 0.694382, 0.477273, 0.730550, 0.430530, 0.694225, 0.411017, 0.769855, 0.687500, 0.729167, 0.739364, 0.200000, 0.680864, 0.236364, 
11.7, 0.596063, 0.236364, 0.694382, 0.309093, 0.692979, 0.372466, 0.692979, 0.396133, 0.694382, 0.477273, 0.730550, 0.430530, 0.694225, 0.411017, 0.769855, 0.687500, 0.729167, 0.739364, 0.200000, 0.680864, 0.236364, 
11.8, 0.594699, 0.236364, 0.694382, 0.301733, 0.692979, 0.366646, 0.692979, 0.391181, 0.694382, 0.477273, 0.730550, 0.426912, 0.694225, 0.406736, 0.769855, 0.687500, 0.729167, 0.739364, 0.200000, 0.680864, 0.236364, 
11.9, 0.594699, 0.236364, 0.694382, 0.301733, 0.692979, 0.366646, 0.692979, 0.391181, 0.694382, 0.477273, 0.730550, 0.426912, 0.694225, 0.406736, 0.769855, 0.687500, 0.729167, 0.739364, 0.200000, 0.680864, 0.236364, 
12.0, 0.593332, 0.227273, 0.694382, 0.294374, 0.692979, 0.360826, 0.692979, 0.386230, 0.694382, 0.477273, 0.730550, 0.423294, 0.694225, 0.402454, 0.769855, 0.687500, 0.729167, 0.739364, 0.186667, 0.680864, 0.227273, 
12.1, 0.593332, 0.227273, 0.694382, 0.294374, 0.692979, 0.360826, 0.692979, 0.386230, 0.694382, 0.477273, 0.730550, 0.423294, 0.694225, 0.402454, 0.769855, 0.687500, 0.729167, 0.739364, 0.186667, 0.680864, 0.227273, 
12.2, 0.593332, 0.227273, 0.694382, 0.294374, 0.692979, 0.360826, 0.692979, 0.386230, 0.694382, 0.477273, 0.730550, 0.423294, 0.694225, 0.402454, 0.769855, 0.687500, 0.729167, 0.739364, 0.186667, 0.680864, 0.227273, 
12.3, 0.591945, 0.227273, 0.692163, 0.294374, 0.690765, 0.360826, 0.690765, 0.386230, 0.692163, 0.477273, 0.722055, 0.423294, 0.692021, 0.402454, 0.769855, 0.687500, 0.729167, 0.739364, 0.186667, 0.677891, 0.227273, 
