time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, 
113.0, 0.995033, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.985507, 1.000000, 0.982353, 1.000000, 0.983871, 1.000000, 0.985646, 1.000000, 0.988372, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.992278, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
114.0, 0.995033, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.985507, 1.000000, 0.982353, 1.000000, 0.983871, 1.000000, 0.985646, 1.000000, 0.988372, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.992278, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
120.0, 0.993375, 1.000000, 1.000000, 1.000000, 1.000000, 0.990654, 1.000000, 0.978207, 1.000000, 0.976435, 1.000000, 0.978465, 1.000000, 0.980861, 1.000000, 0.984481, 1.000000, 0.992806, 1.000000, 1.000000, 1.000000, 0.995192, 1.000000, 0.988402, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
148.0, 0.993375, 1.000000, 1.000000, 1.000000, 1.000000, 0.990654, 1.000000, 0.978207, 1.000000, 0.976435, 1.000000, 0.978465, 1.000000, 0.980861, 1.000000, 0.984481, 1.000000, 0.992806, 1.000000, 1.000000, 1.000000, 0.995192, 1.000000, 0.988402, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
168.0, 0.993375, 1.000000, 1.000000, 1.000000, 1.000000, 0.990654, 1.000000, 0.978207, 1.000000, 0.976435, 1.000000, 0.978465, 1.000000, 0.980861, 1.000000, 0.984481, 1.000000, 0.992806, 1.000000, 1.000000, 1.000000, 0.995192, 1.000000, 0.988402, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
169.0, 0.991711, 1.000000, 1.000000, 1.000000, 1.000000, 0.981308, 1.000000, 0.970907, 1.000000, 0.970517, 1.000000, 0.973059, 1.000000, 0.976077, 1.000000, 0.980590, 1.000000, 0.985559, 1.000000, 1.000000, 1.000000, 0.990361, 1.000000, 0.984511, 1.000000, 1.000000, 1.000000, 1.000000, 0.979592, 
171.0, 0.990047, 1.000000, 1.000000, 1.000000, 1.000000, 0.981308, 1.000000, 0.970907, 1.000000, 0.970517, 1.000000, 0.967653, 1.000000, 0.971292, 1.000000, 0.976698, 1.000000, 0.985559, 1.000000, 1.000000, 0.995633, 0.990361, 0.995833, 0.984511, 0.995833, 1.000000, 1.000000, 1.000000, 0.959184, 
173.0, 0.988383, 1.000000, 1.000000, 1.000000, 1.000000, 0.981308, 1.000000, 0.970907, 1.000000, 0.964600, 1.000000, 0.962247, 1.000000, 0.966507, 1.000000, 0.972807, 1.000000, 0.985559, 1.000000, 1.000000, 0.995633, 0.990361, 0.995833, 0.984511, 0.995833, 1.000000, 1.000000, 1.000000, 0.959184, 
175.0, 0.986719, 0.978723, 1.000000, 0.987342, 1.000000, 0.971963, 1.000000, 0.963607, 1.000000, 0.958682, 1.000000, 0.956842, 1.000000, 0.961722, 1.000000, 0.968916, 1.000000, 0.978312, 1.000000, 0.991667, 0.995633, 0.985530, 0.995833, 0.980619, 0.995833, 1.000000, 1.000000, 1.000000, 0.959184, 
177.0, 0.983391, 0.957447, 1.000000, 0.974684, 1.000000, 0.962617, 1.000000, 0.956307, 1.000000, 0.952764, 1.000000, 0.951436, 1.000000, 0.956938, 1.000000, 0.965025, 1.000000, 0.971065, 1.000000, 0.983333, 0.991266, 0.980699, 0.991667, 0.976728, 0.991667, 1.000000, 1.000000, 1.000000, 0.938776, 
180.0, 0.981724, 0.936170, 1.000000, 0.962025, 1.000000, 0.953271, 1.000000, 0.949007, 1.000000, 0.946846, 1.000000, 0.946030, 1.000000, 0.952153, 1.000000, 0.961133, 1.000000, 0.963819, 1.000000, 0.983333, 0.991266, 0.975844, 0.991667, 0.972821, 0.991667, 1.000000, 1.000000, 1.000000, 0.918367, 
181.0, 0.980058, 0.914894, 1.000000, 0.949367, 1.000000, 0.943925, 1.000000, 0.941707, 1.000000, 0.940928, 1.000000, 0.940624, 1.000000, 0.947368, 1.000000, 0.957242, 1.000000, 0.956572, 1.000000, 0.974929, 0.991266, 0.970989, 0.991667, 0.968914, 0.991667, 1.000000, 1.000000, 1.000000, 0.918367, 
184.0, 0.978391, 0.893617, 1.000000, 0.936709, 1.000000, 0.934579, 1.000000, 0.934407, 1.000000, 0.935011, 1.000000, 0.935218, 1.000000, 0.942584, 1.000000, 0.953351, 1.000000, 0.949325, 1.000000, 0.974929, 0.991266, 0.966134, 0.991667, 0.965007, 0.991667, 1.000000, 1.000000, 1.000000, 0.918367, 
186.0, 0.978391, 0.893617, 1.000000, 0.936709, 1.000000, 0.934579, 1.000000, 0.934407, 1.000000, 0.935011, 1.000000, 0.935218, 1.000000, 0.942584, 1.000000, 0.953351, 1.000000, 0.949325, 1.000000, 0.974929, 0.991266, 0.966134, 0.991667, 0.965007, 0.991667, 1.000000, 1.000000, 1.000000, 0.918367, 
191.0, 0.976721, 0.893617, 1.000000, 0.936709, 0.995726, 0.934579, 0.995726, 0.934407, 0.996016, 0.935011, 0.996016, 0.935218, 1.000000, 0.942584, 1.000000, 0.953351, 0.996016, 0.949325, 1.000000, 0.974929, 0.991266, 0.966134, 0.991667, 0.961084, 0.991667, 1.000000, 1.000000, 0.996226, 0.918367, 
195.0, 0.975052, 0.871821, 1.000000, 0.923877, 0.995726, 0.925139, 0.995726, 0.927049, 0.996016, 0.929055, 0.996016, 0.929781, 1.000000, 0.937775, 1.000000, 0.949444, 0.996016, 0.942023, 1.000000, 0.974929, 0.991266, 0.961255, 0.991667, 0.957162, 0.991667, 1.000000, 1.000000, 0.996226, 0.897495, 
205.0, 0.973379, 0.871821, 1.000000, 0.923877, 0.995726, 0.925139, 0.995726, 0.927049, 0.992016, 0.929055, 0.992016, 0.929781, 0.995833, 0.937775, 0.996350, 0.949444, 0.992016, 0.942023, 1.000000, 0.974929, 0.991266, 0.961255, 0.991667, 0.957162, 0.991667, 0.996094, 1.000000, 0.992438, 0.897495, 
213.0, 0.973379, 0.871821, 1.000000, 0.923877, 0.995726, 0.925139, 0.995726, 0.927049, 0.992016, 0.929055, 0.992016, 0.929781, 0.995833, 0.937775, 0.996350, 0.949444, 0.992016, 0.942023, 1.000000, 0.974929, 0.991266, 0.961255, 0.991667, 0.957162, 0.991667, 0.996094, 1.000000, 0.992438, 0.897495, 
223.0, 0.971704, 0.871821, 1.000000, 0.923877, 0.995726, 0.925139, 0.995726, 0.927049, 0.992016, 0.929055, 0.992016, 0.929781, 0.995833, 0.937775, 0.996350, 0.949444, 0.992016, 0.942023, 1.000000, 0.966451, 0.991266, 0.956375, 0.991667, 0.953239, 0.991667, 0.996094, 1.000000, 0.988651, 0.897495, 
227.0, 0.970028, 0.850026, 1.000000, 0.911046, 0.995726, 0.915699, 0.995726, 0.919692, 0.992016, 0.923100, 0.992016, 0.924343, 0.995833, 0.932966, 0.996350, 0.945537, 0.992016, 0.934720, 1.000000, 0.957973, 0.991266, 0.951496, 0.991667, 0.949316, 0.991667, 0.996094, 0.970588, 0.988651, 0.897495, 
229.0, 0.970028, 0.850026, 1.000000, 0.911046, 0.995726, 0.915699, 0.995726, 0.919692, 0.992016, 0.923100, 0.992016, 0.924343, 0.995833, 0.932966, 0.996350, 0.945537, 0.992016, 0.934720, 1.000000, 0.957973, 0.991266, 0.951496, 0.991667, 0.949316, 0.991667, 0.996094, 0.970588, 0.988651, 0.897495, 
238.0, 0.968350, 0.828230, 1.000000, 0.898214, 0.995726, 0.906259, 0.995726, 0.912334, 0.992016, 0.917144, 0.992016, 0.918906, 0.995833, 0.928156, 0.996350, 0.941630, 0.992016, 0.927418, 1.000000, 0.949496, 0.991266, 0.946617, 0.991667, 0.945393, 0.991667, 0.996094, 0.970588, 0.988651, 0.897495, 
241.0, 0.966672, 0.828230, 1.000000, 0.898214, 0.995726, 0.906259, 0.995726, 0.912334, 0.992016, 0.911189, 0.992016, 0.913469, 0.995833, 0.923347, 0.996350, 0.937722, 0.992016, 0.927418, 1.000000, 0.949496, 0.991266, 0.946617, 0.991667, 0.945393, 0.991667, 0.996094, 0.970588, 0.988651, 0.897495, 
242.0, 0.964994, 0.828230, 1.000000, 0.898214, 0.995726, 0.906259, 0.995726, 0.904977, 0.992016, 0.905233, 0.992016, 0.908031, 0.995833, 0.918538, 0.996350, 0.933815, 0.992016, 0.927418, 1.000000, 0.949496, 0.991266, 0.946617, 0.991667, 0.941470, 0.991667, 0.996094, 0.941176, 0.988651, 0.897495, 
247.0, 0.963315, 0.828230, 1.000000, 0.898214, 0.995726, 0.906259, 0.995726, 0.904977, 0.987983, 0.905233, 0.987983, 0.908031, 0.991632, 0.918538, 0.992674, 0.933815, 0.987983, 0.927418, 1.000000, 0.949496, 0.991266, 0.946617, 0.991667, 0.941470, 0.991667, 0.996094, 0.941176, 0.988651, 0.897495, 
249.0, 0.961637, 0.806435, 1.000000, 0.885382, 0.995726, 0.896819, 0.995726, 0.897619, 0.987983, 0.899278, 0.987983, 0.902594, 0.991632, 0.913729, 0.992674, 0.929908, 0.987983, 0.920115, 1.000000, 0.941018, 0.991266, 0.941737, 0.991667, 0.937548, 0.991667, 0.996094, 0.941176, 0.988651, 0.897495, 
251.0, 0.959959, 0.806435, 1.000000, 0.872551, 0.995726, 0.887378, 0.995726, 0.890262, 0.987983, 0.893322, 0.987983, 0.897157, 0.991632, 0.908920, 0.992674, 0.926001, 0.987983, 0.912813, 1.000000, 0.932541, 0.991266, 0.936858, 0.991667, 0.933625, 0.991667, 0.996094, 0.911765, 0.988651, 0.897495, 
272.0, 0.956602, 0.806435, 1.000000, 0.872551, 0.995726, 0.877938, 0.995726, 0.882904, 0.987983, 0.887367, 0.987983, 0.886282, 0.991632, 0.899302, 0.992674, 0.918186, 0.987983, 0.905510, 1.000000, 0.932541, 0.986861, 0.931978, 0.987465, 0.929702, 0.987465, 0.992157, 0.882353, 0.988651, 0.876623, 
273.0, 0.956602, 0.806435, 1.000000, 0.872551, 0.995726, 0.877938, 0.995726, 0.882904, 0.987983, 0.887367, 0.987983, 0.886282, 0.991632, 0.899302, 0.992674, 0.918186, 0.987983, 0.905510, 1.000000, 0.932541, 0.986861, 0.931978, 0.987465, 0.929702, 0.987465, 0.992157, 0.882353, 0.988651, 0.876623, 
275.0, 0.954921, 0.784639, 1.000000, 0.859719, 0.995726, 0.868498, 0.995726, 0.875547, 0.987983, 0.881411, 0.987983, 0.880845, 0.991632, 0.894493, 0.992674, 0.914279, 0.987983, 0.898208, 1.000000, 0.924063, 0.986861, 0.927099, 0.987465, 0.925779, 0.987465, 0.992157, 0.882353, 0.988651, 0.876623, 
276.0, 0.954921, 0.784639, 1.000000, 0.859719, 0.995726, 0.868498, 0.995726, 0.875547, 0.987983, 0.881411, 0.987983, 0.880845, 0.991632, 0.894493, 0.992674, 0.914279, 0.987983, 0.898208, 1.000000, 0.924063, 0.986861, 0.927099, 0.987465, 0.925779, 0.987465, 0.992157, 0.882353, 0.988651, 0.876623, 
281.0, 0.951553, 0.784639, 1.000000, 0.846887, 0.995726, 0.849618, 0.995726, 0.860832, 0.987983, 0.869500, 0.987983, 0.869970, 0.991632, 0.889684, 0.992674, 0.906465, 0.987983, 0.883603, 1.000000, 0.924063, 0.986861, 0.917288, 0.987465, 0.917900, 0.987465, 0.992157, 0.852941, 0.988651, 0.855751, 
285.0, 0.948185, 0.784639, 1.000000, 0.846887, 0.995726, 0.849618, 0.995726, 0.860832, 0.983934, 0.869500, 0.983934, 0.869970, 0.987412, 0.884875, 0.988970, 0.902558, 0.983934, 0.883603, 1.000000, 0.924063, 0.986861, 0.917288, 0.987465, 0.917900, 0.987465, 0.992157, 0.852941, 0.984833, 0.855751, 
288.0, 0.946500, 0.784639, 1.000000, 0.846887, 0.995726, 0.849618, 0.995726, 0.860832, 0.983934, 0.863545, 0.983934, 0.864533, 0.987412, 0.880065, 0.988970, 0.898651, 0.983934, 0.883603, 1.000000, 0.924063, 0.986861, 0.917288, 0.987465, 0.917900, 0.987465, 0.988204, 0.852941, 0.984833, 0.855751, 
296.0, 0.946500, 0.784639, 1.000000, 0.846887, 0.995726, 0.849618, 0.995726, 0.860832, 0.983934, 0.863545, 0.983934, 0.864533, 0.987412, 0.880065, 0.988970, 0.898651, 0.983934, 0.883603, 1.000000, 0.924063, 0.986861, 0.917288, 0.987465, 0.917900, 0.987465, 0.988204, 0.852941, 0.984833, 0.855751, 
305.0, 0.944813, 0.784639, 1.000000, 0.834056, 0.995726, 0.840177, 0.995726, 0.853474, 0.983934, 0.857589, 0.983934, 0.859096, 0.987412, 0.875256, 0.988970, 0.894743, 0.983934, 0.876300, 1.000000, 0.915427, 0.986861, 0.912356, 0.987465, 0.913944, 0.987465, 0.988204, 0.852941, 0.984833, 0.855751, 
307.0, 0.943126, 0.762844, 1.000000, 0.821224, 0.995726, 0.830737, 0.995726, 0.846116, 0.983934, 0.851634, 0.983934, 0.853658, 0.987412, 0.870447, 0.988970, 0.890836, 0.983934, 0.868998, 1.000000, 0.906791, 0.986861, 0.907425, 0.987465, 0.909987, 0.987465, 0.988204, 0.823529, 0.984833, 0.855751, 
308.0, 0.939752, 0.741048, 1.000000, 0.808393, 0.995726, 0.821297, 0.995726, 0.838759, 0.983934, 0.845678, 0.983934, 0.848221, 0.987412, 0.865638, 0.985266, 0.886929, 0.983934, 0.861695, 1.000000, 0.889519, 0.986861, 0.897561, 0.987465, 0.902074, 0.987465, 0.988204, 0.823529, 0.981001, 0.855751, 
310.0, 0.939752, 0.741048, 1.000000, 0.808393, 0.995726, 0.821297, 0.995726, 0.838759, 0.983934, 0.845678, 0.983934, 0.848221, 0.987412, 0.865638, 0.985266, 0.886929, 0.983934, 0.861695, 1.000000, 0.889519, 0.986861, 0.897561, 0.987465, 0.902074, 0.987465, 0.988204, 0.823529, 0.981001, 0.855751, 
316.0, 0.938061, 0.741048, 1.000000, 0.808393, 0.995726, 0.811857, 0.995726, 0.831401, 0.983934, 0.839723, 0.983934, 0.842749, 0.987412, 0.860802, 0.985266, 0.883005, 0.983934, 0.861695, 1.000000, 0.889519, 0.986861, 0.897561, 0.987465, 0.898118, 0.987465, 0.988204, 0.823529, 0.981001, 0.855751, 
319.0, 0.938061, 0.741048, 1.000000, 0.808393, 0.995726, 0.811857, 0.995726, 0.831401, 0.983934, 0.839723, 0.983934, 0.842749, 0.987412, 0.860802, 0.985266, 0.883005, 0.983934, 0.861695, 1.000000, 0.889519, 0.986861, 0.897561, 0.987465, 0.898118, 0.987465, 0.988204, 0.823529, 0.981001, 0.855751, 
322.0, 0.938061, 0.741048, 1.000000, 0.808393, 0.995726, 0.811857, 0.995726, 0.831401, 0.983934, 0.839723, 0.983934, 0.842749, 0.987412, 0.860802, 0.985266, 0.883005, 0.983934, 0.861695, 1.000000, 0.889519, 0.986861, 0.897561, 0.987465, 0.898118, 0.987465, 0.988204, 0.823529, 0.981001, 0.855751, 
329.0, 0.936365, 0.741048, 0.995327, 0.808393, 0.991340, 0.811857, 0.991340, 0.831401, 0.979851, 0.839723, 0.979851, 0.842749, 0.983156, 0.860802, 0.981534, 0.883005, 0.979851, 0.861695, 1.000000, 0.880882, 0.986861, 0.892630, 0.987465, 0.894161, 0.987465, 0.988204, 0.823529, 0.977139, 0.855751, 
336.0, 0.934669, 0.719253, 0.995327, 0.795561, 0.991340, 0.802417, 0.991340, 0.824044, 0.979851, 0.833767, 0.979851, 0.837276, 0.983156, 0.855966, 0.981534, 0.879080, 0.979851, 0.854393, 1.000000, 0.872246, 0.986861, 0.887698, 0.987465, 0.890205, 0.987465, 0.988204, 0.823529, 0.977139, 0.855751, 
338.0, 0.929580, 0.697457, 0.995327, 0.782729, 0.991340, 0.792976, 0.991340, 0.816686, 0.979851, 0.821856, 0.979851, 0.831804, 0.983156, 0.846294, 0.981534, 0.871231, 0.979851, 0.847090, 1.000000, 0.863610, 0.986861, 0.882766, 0.987465, 0.886248, 0.987465, 0.988204, 0.823529, 0.977139, 0.855751, 
344.0, 0.927884, 0.697457, 0.995327, 0.769898, 0.991340, 0.783536, 0.991340, 0.809329, 0.979851, 0.815901, 0.979851, 0.826331, 0.983156, 0.841458, 0.981534, 0.867307, 0.979851, 0.839788, 1.000000, 0.854974, 0.986861, 0.877835, 0.987465, 0.882292, 0.987465, 0.988204, 0.823529, 0.977139, 0.855751, 
348.0, 0.926187, 0.697457, 0.995327, 0.769898, 0.991340, 0.783536, 0.991340, 0.801971, 0.979851, 0.809946, 0.979851, 0.820859, 0.983156, 0.836622, 0.981534, 0.863382, 0.979851, 0.839788, 1.000000, 0.854974, 0.986861, 0.877835, 0.987465, 0.882292, 0.987465, 0.988204, 0.823529, 0.977139, 0.855751, 
350.0, 0.924491, 0.697457, 0.995327, 0.769898, 0.991340, 0.783536, 0.991340, 0.801971, 0.979851, 0.809946, 0.979851, 0.820859, 0.983156, 0.836622, 0.981534, 0.863382, 0.979851, 0.839788, 1.000000, 0.854974, 0.986861, 0.872903, 0.987465, 0.878336, 0.987465, 0.988204, 0.823529, 0.973277, 0.855751, 
353.0, 0.922795, 0.697457, 0.990654, 0.769898, 0.986954, 0.783536, 0.986954, 0.801971, 0.975769, 0.809946, 0.975769, 0.820859, 0.978900, 0.836622, 0.977802, 0.863382, 0.975769, 0.839788, 1.000000, 0.854974, 0.986861, 0.872903, 0.987465, 0.878336, 0.987465, 0.988204, 0.823529, 0.969415, 0.855751, 
357.0, 0.921098, 0.675662, 0.990654, 0.757066, 0.986954, 0.774096, 0.986954, 0.794614, 0.975769, 0.803990, 0.975769, 0.815387, 0.978900, 0.831786, 0.977802, 0.859458, 0.975769, 0.832485, 1.000000, 0.846338, 0.986861, 0.867972, 0.987465, 0.874379, 0.987465, 0.988204, 0.794118, 0.969415, 0.855751, 
359.0, 0.917706, 0.675662, 0.990654, 0.744234, 0.986954, 0.764656, 0.986954, 0.787256, 0.975769, 0.798035, 0.975769, 0.809914, 0.978900, 0.826950, 0.977802, 0.855533, 0.975769, 0.817880, 1.000000, 0.829066, 0.986861, 0.858108, 0.987465, 0.866466, 0.987465, 0.988204, 0.764706, 0.965552, 0.834879, 
360.0, 0.916009, 0.675662, 0.990654, 0.731403, 0.986954, 0.755216, 0.986954, 0.779899, 0.975769, 0.792079, 0.975769, 0.809914, 0.978900, 0.826950, 0.977802, 0.851609, 0.975769, 0.810578, 1.000000, 0.829066, 0.986861, 0.853177, 0.987465, 0.862510, 0.987465, 0.988204, 0.735294, 0.965552, 0.814007, 
368.0, 0.916009, 0.675662, 0.990654, 0.731403, 0.986954, 0.755216, 0.986954, 0.779899, 0.975769, 0.792079, 0.975769, 0.809914, 0.978900, 0.826950, 0.977802, 0.851609, 0.975769, 0.810578, 1.000000, 0.829066, 0.986861, 0.853177, 0.987465, 0.862510, 0.987465, 0.988204, 0.735294, 0.965552, 0.814007, 
369.0, 0.914310, 0.675662, 0.990654, 0.731403, 0.986954, 0.755216, 0.986954, 0.779899, 0.975769, 0.792079, 0.975769, 0.809914, 0.978900, 0.826950, 0.974055, 0.851609, 0.975769, 0.803275, 1.000000, 0.820430, 0.986861, 0.848245, 0.987465, 0.858553, 0.987465, 0.988204, 0.735294, 0.961675, 0.814007, 
370.0, 0.910911, 0.632071, 0.990654, 0.705740, 0.986954, 0.736335, 0.986954, 0.765184, 0.975769, 0.780168, 0.975769, 0.798969, 0.978900, 0.817278, 0.974055, 0.843760, 0.975769, 0.788670, 1.000000, 0.803157, 0.986861, 0.838382, 0.987465, 0.850640, 0.987465, 0.988204, 0.735294, 0.961675, 0.814007, 
371.0, 0.909212, 0.632071, 0.990654, 0.705740, 0.986954, 0.736335, 0.986954, 0.765184, 0.971669, 0.780168, 0.971669, 0.798969, 0.974625, 0.817278, 0.970309, 0.843760, 0.971669, 0.788670, 1.000000, 0.803157, 0.986861, 0.838382, 0.987465, 0.850640, 0.987465, 0.988204, 0.735294, 0.957797, 0.814007, 
372.0, 0.907512, 0.632071, 0.990654, 0.705740, 0.982548, 0.736335, 0.982548, 0.765184, 0.967569, 0.780168, 0.967569, 0.798969, 0.974625, 0.817278, 0.970309, 0.843760, 0.967569, 0.788670, 1.000000, 0.803157, 0.986861, 0.838382, 0.987465, 0.850640, 0.987465, 0.988204, 0.735294, 0.953919, 0.814007, 
375.0, 0.905813, 0.632071, 0.990654, 0.692908, 0.982548, 0.726895, 0.982548, 0.757826, 0.967569, 0.774213, 0.967569, 0.793497, 0.974625, 0.812442, 0.970309, 0.839835, 0.967569, 0.781368, 1.000000, 0.794521, 0.986861, 0.833450, 0.987465, 0.846684, 0.987465, 0.988204, 0.735294, 0.953919, 0.814007, 
377.0, 0.904113, 0.632071, 0.990654, 0.692908, 0.982548, 0.717455, 0.982548, 0.750469, 0.967569, 0.768257, 0.967569, 0.788025, 0.974625, 0.807607, 0.970309, 0.835911, 0.967569, 0.774065, 1.000000, 0.794521, 0.986861, 0.828518, 0.987465, 0.842727, 0.987465, 0.988204, 0.735294, 0.953919, 0.793135, 
385.0, 0.902414, 0.632071, 0.985959, 0.692908, 0.978141, 0.717455, 0.978141, 0.750469, 0.963469, 0.768257, 0.963469, 0.788025, 0.970350, 0.807607, 0.966563, 0.835911, 0.963469, 0.774065, 0.993590, 0.794521, 0.982355, 0.828518, 0.983171, 0.842727, 0.983171, 0.984187, 0.735294, 0.953919, 0.793135, 
392.0, 0.900714, 0.610275, 0.985959, 0.680076, 0.978141, 0.708015, 0.978141, 0.743111, 0.963469, 0.762302, 0.963469, 0.782552, 0.970350, 0.802771, 0.966563, 0.831987, 0.963469, 0.766763, 0.993590, 0.785885, 0.982355, 0.823587, 0.983171, 0.838771, 0.983171, 0.984187, 0.735294, 0.953919, 0.772263, 
394.0, 0.899015, 0.610275, 0.985959, 0.680076, 0.978141, 0.708015, 0.978141, 0.743111, 0.963469, 0.762302, 0.963469, 0.782552, 0.970350, 0.802771, 0.966563, 0.828062, 0.963469, 0.766763, 0.993590, 0.785885, 0.977848, 0.823587, 0.978878, 0.838771, 0.978878, 0.984187, 0.735294, 0.953919, 0.751391, 
