time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
11.0, 0.863729, 0.250000, 0.958801, 0.980000, 0.638298, 0.953368, 0.588235, 0.638298, 0.980263, 0.687500, 0.968354, 0.735849, 0.950000, 0.759124, 0.981818, 0.809724, 0.955000, 
12.0, 0.856782, 0.250000, 0.955041, 0.980000, 0.595745, 0.948187, 0.558824, 0.595745, 0.980263, 0.662500, 0.968354, 0.726415, 0.945000, 0.737226, 0.981818, 0.797362, 0.950000, 
13.0, 0.849835, 0.250000, 0.947521, 0.980000, 0.595745, 0.948187, 0.558824, 0.595745, 0.980263, 0.662500, 0.968354, 0.716981, 0.945000, 0.729927, 0.981818, 0.778818, 0.950000, 
14.0, 0.842888, 0.250000, 0.943761, 0.980000, 0.574468, 0.948187, 0.558824, 0.574468, 0.980263, 0.650000, 0.962025, 0.698113, 0.945000, 0.722628, 0.975758, 0.772637, 0.945000, 
15.0, 0.835941, 0.218750, 0.943761, 0.980000, 0.553191, 0.948187, 0.529412, 0.553191, 0.980263, 0.625000, 0.962025, 0.669811, 0.945000, 0.708029, 0.975758, 0.754094, 0.945000, 
16.0, 0.833626, 0.218750, 0.940001, 0.980000, 0.553191, 0.943005, 0.529412, 0.553191, 0.980263, 0.625000, 0.962025, 0.669811, 0.940000, 0.700730, 0.975758, 0.754094, 0.940000, 
17.0, 0.831310, 0.218750, 0.940001, 0.980000, 0.553191, 0.943005, 0.500000, 0.553191, 0.980263, 0.625000, 0.962025, 0.660377, 0.940000, 0.700730, 0.975758, 0.747913, 0.940000, 
19.0, 0.828995, 0.187500, 0.940001, 0.980000, 0.531915, 0.943005, 0.470588, 0.531915, 0.980263, 0.612500, 0.962025, 0.650943, 0.940000, 0.693431, 0.975758, 0.741732, 0.940000, 
20.0, 0.822048, 0.187500, 0.932481, 0.980000, 0.531915, 0.937824, 0.470588, 0.531915, 0.980263, 0.600000, 0.962025, 0.641509, 0.935000, 0.671533, 0.975758, 0.735551, 0.935000, 
21.0, 0.819732, 0.187500, 0.932481, 0.980000, 0.531915, 0.932642, 0.470588, 0.531915, 0.980263, 0.600000, 0.962025, 0.641509, 0.930000, 0.671533, 0.975758, 0.735551, 0.930000, 
22.0, 0.817416, 0.187500, 0.928721, 0.980000, 0.531915, 0.932642, 0.470588, 0.531915, 0.980263, 0.600000, 0.962025, 0.641509, 0.930000, 0.671533, 0.969697, 0.735551, 0.930000, 
23.0, 0.812785, 0.187500, 0.924961, 0.980000, 0.531915, 0.927461, 0.470588, 0.531915, 0.980263, 0.587500, 0.962025, 0.632075, 0.925000, 0.664234, 0.969697, 0.729369, 0.925000, 
27.0, 0.810470, 0.187500, 0.921201, 0.980000, 0.531915, 0.927461, 0.470588, 0.531915, 0.980263, 0.587500, 0.962025, 0.632075, 0.925000, 0.656934, 0.969697, 0.729369, 0.925000, 
28.0, 0.808154, 0.156250, 0.921201, 0.980000, 0.531915, 0.922280, 0.470588, 0.531915, 0.980263, 0.587500, 0.962025, 0.632075, 0.920000, 0.649635, 0.969697, 0.729369, 0.920000, 
30.0, 0.803523, 0.156250, 0.913681, 0.980000, 0.531915, 0.922280, 0.470588, 0.531915, 0.980263, 0.587500, 0.962025, 0.632075, 0.920000, 0.642336, 0.963636, 0.723188, 0.920000, 
38.0, 0.801207, 0.156250, 0.909921, 0.980000, 0.531915, 0.922280, 0.470588, 0.531915, 0.980263, 0.587500, 0.962025, 0.632075, 0.920000, 0.635036, 0.963636, 0.723188, 0.920000, 
39.0, 0.798891, 0.156250, 0.909921, 0.980000, 0.510638, 0.922280, 0.441176, 0.510638, 0.980263, 0.575000, 0.962025, 0.622642, 0.920000, 0.627737, 0.963636, 0.717007, 0.920000, 
43.0, 0.794260, 0.156250, 0.906161, 0.973333, 0.510638, 0.917098, 0.441176, 0.510638, 0.973684, 0.575000, 0.955696, 0.622642, 0.915000, 0.620438, 0.957576, 0.717007, 0.915000, 
44.0, 0.791945, 0.156250, 0.902401, 0.966667, 0.510638, 0.911917, 0.441176, 0.510638, 0.967105, 0.575000, 0.949367, 0.622642, 0.910000, 0.620438, 0.951515, 0.717007, 0.910000, 
48.0, 0.789629, 0.125000, 0.902401, 0.966667, 0.489362, 0.911917, 0.441176, 0.489362, 0.967105, 0.562500, 0.949367, 0.613208, 0.910000, 0.613139, 0.951515, 0.710826, 0.910000, 
49.0, 0.787313, 0.125000, 0.898641, 0.966667, 0.489362, 0.906736, 0.441176, 0.489362, 0.967105, 0.562500, 0.949367, 0.613208, 0.905000, 0.605839, 0.951515, 0.710826, 0.905000, 
53.0, 0.784998, 0.125000, 0.898641, 0.966667, 0.468085, 0.906736, 0.441176, 0.468085, 0.967105, 0.550000, 0.949367, 0.603774, 0.905000, 0.598540, 0.951515, 0.704645, 0.905000, 
60.0, 0.782682, 0.125000, 0.898641, 0.966667, 0.468085, 0.906736, 0.411765, 0.468085, 0.967105, 0.550000, 0.949367, 0.594340, 0.905000, 0.598540, 0.951515, 0.698464, 0.905000, 
61.0, 0.778051, 0.125000, 0.894881, 0.966667, 0.446809, 0.901554, 0.411765, 0.446809, 0.967105, 0.537500, 0.949367, 0.594340, 0.900000, 0.591241, 0.951515, 0.692283, 0.900000, 
65.0, 0.775735, 0.125000, 0.891121, 0.960000, 0.446809, 0.896373, 0.411765, 0.446809, 0.960526, 0.537500, 0.943038, 0.594340, 0.895000, 0.591241, 0.945455, 0.692283, 0.895000, 
70.0, 0.773420, 0.125000, 0.891121, 0.960000, 0.446809, 0.896373, 0.411765, 0.446809, 0.960526, 0.537500, 0.943038, 0.584906, 0.895000, 0.591241, 0.945455, 0.686102, 0.895000, 
78.0, 0.771104, 0.125000, 0.887361, 0.953333, 0.446809, 0.891192, 0.411765, 0.446809, 0.953947, 0.537500, 0.936709, 0.584906, 0.890000, 0.591241, 0.939394, 0.686102, 0.890000, 
81.0, 0.768788, 0.125000, 0.883601, 0.953333, 0.446809, 0.891192, 0.411765, 0.446809, 0.953947, 0.537500, 0.936709, 0.584906, 0.890000, 0.583942, 0.939394, 0.679921, 0.890000, 
87.0, 0.766473, 0.125000, 0.883601, 0.953333, 0.425532, 0.891192, 0.411765, 0.425532, 0.953947, 0.525000, 0.936709, 0.575472, 0.890000, 0.576642, 0.939394, 0.673740, 0.890000, 
89.0, 0.764157, 0.125000, 0.883601, 0.953333, 0.425532, 0.891192, 0.411765, 0.425532, 0.953947, 0.512500, 0.936709, 0.566038, 0.890000, 0.569343, 0.939394, 0.667558, 0.890000, 
96.0, 0.761841, 0.125000, 0.883601, 0.953333, 0.425532, 0.891192, 0.411765, 0.425532, 0.953947, 0.500000, 0.936709, 0.556604, 0.890000, 0.562044, 0.939394, 0.661377, 0.890000, 
98.0, 0.759526, 0.125000, 0.879841, 0.946667, 0.425532, 0.886010, 0.411765, 0.425532, 0.947368, 0.500000, 0.930380, 0.556604, 0.885000, 0.562044, 0.933333, 0.661377, 0.885000, 
101.0, 0.757210, 0.125000, 0.876081, 0.946667, 0.425532, 0.880829, 0.411765, 0.425532, 0.947368, 0.500000, 0.930380, 0.556604, 0.880000, 0.562044, 0.933333, 0.661377, 0.880000, 
107.0, 0.754895, 0.125000, 0.872321, 0.940000, 0.425532, 0.875648, 0.411765, 0.425532, 0.940789, 0.500000, 0.924051, 0.556604, 0.875000, 0.562044, 0.927273, 0.661377, 0.875000, 
114.0, 0.752579, 0.125000, 0.872321, 0.940000, 0.404255, 0.875648, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.875000, 0.554745, 0.927273, 0.655196, 0.875000, 
116.0, 0.750263, 0.125000, 0.868561, 0.940000, 0.404255, 0.870466, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.870000, 0.547445, 0.927273, 0.655196, 0.870000, 
139.0, 0.747948, 0.125000, 0.864801, 0.940000, 0.404255, 0.865285, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.865000, 0.540146, 0.927273, 0.655196, 0.865000, 
144.0, 0.745632, 0.125000, 0.861041, 0.940000, 0.404255, 0.860104, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.860000, 0.540146, 0.927273, 0.655196, 0.860000, 
150.0, 0.743316, 0.125000, 0.857281, 0.940000, 0.404255, 0.860104, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.860000, 0.532847, 0.927273, 0.649015, 0.860000, 
151.0, 0.741001, 0.125000, 0.853521, 0.940000, 0.404255, 0.860104, 0.382353, 0.404255, 0.940789, 0.487500, 0.924051, 0.547170, 0.860000, 0.532847, 0.927273, 0.642834, 0.860000, 
152.0, 0.738685, 0.125000, 0.853521, 0.940000, 0.382979, 0.860104, 0.382353, 0.382979, 0.940789, 0.475000, 0.924051, 0.537736, 0.860000, 0.525547, 0.927273, 0.636653, 0.860000, 
218.0, 0.736370, 0.125000, 0.849761, 0.933333, 0.382979, 0.854922, 0.382353, 0.382979, 0.934211, 0.475000, 0.917722, 0.537736, 0.855000, 0.525547, 0.921212, 0.636653, 0.855000, 
223.0, 0.734054, 0.125000, 0.849761, 0.933333, 0.361702, 0.854922, 0.382353, 0.361702, 0.934211, 0.462500, 0.917722, 0.537736, 0.855000, 0.518248, 0.921212, 0.630472, 0.855000, 
226.0, 0.731738, 0.125000, 0.849761, 0.933333, 0.361702, 0.854922, 0.382353, 0.361702, 0.934211, 0.462500, 0.917722, 0.528302, 0.855000, 0.518248, 0.921212, 0.624291, 0.855000, 
234.0, 0.729423, 0.093750, 0.849761, 0.933333, 0.361702, 0.849741, 0.382353, 0.361702, 0.934211, 0.462500, 0.917722, 0.528302, 0.850000, 0.510949, 0.921212, 0.624291, 0.850000, 
239.0, 0.727107, 0.093750, 0.849761, 0.933333, 0.361702, 0.849741, 0.382353, 0.361702, 0.934211, 0.450000, 0.917722, 0.518868, 0.850000, 0.503650, 0.921212, 0.618110, 0.850000, 
240.0, 0.724791, 0.093750, 0.846001, 0.933333, 0.361702, 0.849741, 0.382353, 0.361702, 0.934211, 0.450000, 0.917722, 0.518868, 0.850000, 0.496350, 0.921212, 0.618110, 0.850000, 
262.0, 0.722476, 0.093750, 0.842241, 0.933333, 0.361702, 0.849741, 0.382353, 0.361702, 0.934211, 0.450000, 0.917722, 0.518868, 0.850000, 0.489051, 0.921212, 0.611929, 0.850000, 
268.0, 0.720160, 0.093750, 0.842241, 0.933333, 0.340426, 0.849741, 0.352941, 0.340426, 0.934211, 0.437500, 0.917722, 0.509434, 0.850000, 0.481752, 0.921212, 0.605747, 0.850000, 
274.0, 0.717844, 0.093750, 0.842241, 0.933333, 0.319149, 0.849741, 0.323529, 0.319149, 0.934211, 0.425000, 0.917722, 0.500000, 0.850000, 0.474453, 0.921212, 0.599566, 0.850000, 
275.0, 0.715529, 0.093750, 0.842241, 0.933333, 0.297872, 0.849741, 0.323529, 0.297872, 0.934211, 0.412500, 0.917722, 0.490566, 0.850000, 0.467153, 0.921212, 0.593385, 0.850000, 
281.0, 0.713213, 0.093750, 0.842241, 0.933333, 0.297872, 0.849741, 0.323529, 0.297872, 0.934211, 0.400000, 0.917722, 0.481132, 0.850000, 0.467153, 0.921212, 0.587204, 0.850000, 
284.0, 0.710898, 0.093750, 0.838481, 0.933333, 0.297872, 0.849741, 0.323529, 0.297872, 0.934211, 0.400000, 0.917722, 0.481132, 0.850000, 0.467153, 0.921212, 0.581023, 0.850000, 
286.0, 0.708582, 0.093750, 0.834721, 0.926667, 0.297872, 0.844560, 0.323529, 0.297872, 0.927632, 0.400000, 0.911392, 0.481132, 0.845000, 0.467153, 0.915152, 0.581023, 0.845000, 
287.0, 0.706266, 0.093750, 0.834721, 0.926667, 0.276596, 0.844560, 0.294118, 0.276596, 0.927632, 0.387500, 0.911392, 0.471698, 0.845000, 0.459854, 0.915152, 0.581023, 0.845000, 
296.0, 0.703951, 0.093750, 0.830961, 0.926667, 0.276596, 0.844560, 0.294118, 0.276596, 0.927632, 0.387500, 0.911392, 0.471698, 0.845000, 0.452555, 0.915152, 0.574842, 0.845000, 
306.0, 0.701635, 0.093750, 0.830961, 0.926667, 0.255319, 0.844560, 0.294118, 0.255319, 0.927632, 0.375000, 0.911392, 0.462264, 0.845000, 0.445255, 0.915152, 0.568661, 0.845000, 
347.0, 0.699319, 0.093750, 0.830961, 0.926667, 0.234043, 0.844560, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.845000, 0.437956, 0.915152, 0.562480, 0.845000, 
350.0, 0.697004, 0.062500, 0.830961, 0.926667, 0.234043, 0.844560, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.845000, 0.430657, 0.915152, 0.556299, 0.845000, 
359.0, 0.694688, 0.062500, 0.827201, 0.926667, 0.234043, 0.844560, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.845000, 0.423358, 0.915152, 0.550118, 0.845000, 
360.0, 0.692373, 0.062500, 0.823441, 0.926667, 0.234043, 0.844560, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.845000, 0.423358, 0.909091, 0.550118, 0.845000, 
367.0, 0.690057, 0.062500, 0.819681, 0.926667, 0.234043, 0.844560, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.845000, 0.423358, 0.909091, 0.543937, 0.845000, 
386.0, 0.687741, 0.062500, 0.815921, 0.926667, 0.234043, 0.839378, 0.294118, 0.234043, 0.927632, 0.362500, 0.911392, 0.452830, 0.840000, 0.423358, 0.909091, 0.543937, 0.840000, 
390.0, 0.685426, 0.062500, 0.815921, 0.926667, 0.234043, 0.839378, 0.264706, 0.234043, 0.927632, 0.362500, 0.911392, 0.443396, 0.840000, 0.423358, 0.909091, 0.537755, 0.840000, 
395.0, 0.683110, 0.062500, 0.812161, 0.920000, 0.234043, 0.834197, 0.264706, 0.234043, 0.921053, 0.362500, 0.905063, 0.443396, 0.835000, 0.423358, 0.903030, 0.537755, 0.835000, 
409.0, 0.680794, 0.031250, 0.812161, 0.920000, 0.234043, 0.834197, 0.264706, 0.234043, 0.921053, 0.362500, 0.905063, 0.443396, 0.835000, 0.416058, 0.903030, 0.537755, 0.835000, 
410.0, 0.678479, 0.031250, 0.812161, 0.920000, 0.234043, 0.834197, 0.235294, 0.234043, 0.921053, 0.362500, 0.905063, 0.433962, 0.835000, 0.416058, 0.903030, 0.537755, 0.835000, 
414.0, 0.676163, 0.031250, 0.812161, 0.920000, 0.234043, 0.834197, 0.235294, 0.234043, 0.921053, 0.362500, 0.905063, 0.424528, 0.835000, 0.416058, 0.903030, 0.531574, 0.835000, 
417.0, 0.673848, 0.031250, 0.808401, 0.920000, 0.234043, 0.834197, 0.235294, 0.234043, 0.921053, 0.362500, 0.905063, 0.424528, 0.835000, 0.416058, 0.903030, 0.525393, 0.835000, 
418.0, 0.671532, 0.031250, 0.808401, 0.920000, 0.212766, 0.834197, 0.205882, 0.212766, 0.921053, 0.350000, 0.905063, 0.415094, 0.835000, 0.408759, 0.903030, 0.519212, 0.835000, 
464.0, 0.669216, 0.031250, 0.808401, 0.920000, 0.191489, 0.834197, 0.205882, 0.191489, 0.921053, 0.337500, 0.905063, 0.405660, 0.835000, 0.401460, 0.903030, 0.513031, 0.835000, 
471.0, 0.666901, 0.031250, 0.804641, 0.913333, 0.191489, 0.829016, 0.205882, 0.191489, 0.914474, 0.337500, 0.898734, 0.405660, 0.830000, 0.401460, 0.896970, 0.513031, 0.830000, 
497.0, 0.664585, 0.031250, 0.800881, 0.913333, 0.191489, 0.829016, 0.205882, 0.191489, 0.914474, 0.337500, 0.898734, 0.405660, 0.830000, 0.394161, 0.896970, 0.506850, 0.830000, 
504.0, 0.662269, 0.031250, 0.797121, 0.913333, 0.191489, 0.823834, 0.205882, 0.191489, 0.914474, 0.337500, 0.898734, 0.405660, 0.825000, 0.386861, 0.896970, 0.506850, 0.825000, 
518.0, 0.659954, 0.031250, 0.793361, 0.913333, 0.191489, 0.823834, 0.205882, 0.191489, 0.914474, 0.337500, 0.898734, 0.405660, 0.825000, 0.379562, 0.896970, 0.500669, 0.825000, 
538.0, 0.657638, 0.031250, 0.793361, 0.913333, 0.191489, 0.823834, 0.176471, 0.191489, 0.914474, 0.337500, 0.898734, 0.396226, 0.825000, 0.379562, 0.896970, 0.494488, 0.825000, 
548.0, 0.655323, 0.031250, 0.789601, 0.913333, 0.191489, 0.823834, 0.176471, 0.191489, 0.914474, 0.337500, 0.898734, 0.396226, 0.825000, 0.379562, 0.896970, 0.488307, 0.825000, 
559.0, 0.653007, 0.031250, 0.789601, 0.913333, 0.191489, 0.823834, 0.176471, 0.191489, 0.914474, 0.337500, 0.898734, 0.386792, 0.825000, 0.379562, 0.896970, 0.482126, 0.825000, 
605.0, 0.650691, 0.031250, 0.789601, 0.913333, 0.191489, 0.823834, 0.147059, 0.191489, 0.914474, 0.337500, 0.898734, 0.377358, 0.825000, 0.379562, 0.896970, 0.475944, 0.825000, 
613.0, 0.648376, 0.031250, 0.789601, 0.913333, 0.170213, 0.823834, 0.147059, 0.170213, 0.914474, 0.325000, 0.898734, 0.367925, 0.825000, 0.372263, 0.896970, 0.469763, 0.825000, 
618.0, 0.646060, 0.031250, 0.785841, 0.906667, 0.170213, 0.818653, 0.147059, 0.170213, 0.907895, 0.325000, 0.892405, 0.367925, 0.820000, 0.372263, 0.890909, 0.469763, 0.820000, 
623.0, 0.643744, 0.031250, 0.785841, 0.906667, 0.170213, 0.818653, 0.147059, 0.170213, 0.907895, 0.325000, 0.892405, 0.358491, 0.820000, 0.372263, 0.890909, 0.463582, 0.820000, 
632.0, 0.641429, 0.031250, 0.782081, 0.906667, 0.170213, 0.818653, 0.147059, 0.170213, 0.907895, 0.325000, 0.892405, 0.358491, 0.820000, 0.372263, 0.890909, 0.457401, 0.820000, 
733.0, 0.639113, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.349057, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
737.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
752.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
754.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
756.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
758.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
759.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
763.0, 0.636798, 0.031250, 0.782081, 0.906667, 0.148936, 0.818653, 0.147059, 0.148936, 0.907895, 0.312500, 0.892405, 0.339623, 0.820000, 0.364964, 0.890909, 0.451220, 0.820000, 
764.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
770.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
771.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
779.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
783.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
791.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
801.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
807.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
827.0, 0.634430, 0.031250, 0.778229, 0.899746, 0.148936, 0.813337, 0.147059, 0.148936, 0.901068, 0.312500, 0.885843, 0.339623, 0.814875, 0.364964, 0.884635, 0.451220, 0.814875, 
834.0, 0.631990, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.312500, 0.879081, 0.339623, 0.809618, 0.364964, 0.878178, 0.451220, 0.809618, 
840.0, 0.629550, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.299479, 0.879081, 0.329634, 0.809618, 0.357515, 0.878178, 0.444681, 0.809618, 
841.0, 0.627110, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.286458, 0.879081, 0.319645, 0.809618, 0.350067, 0.878178, 0.438141, 0.809618, 
854.0, 0.627110, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.286458, 0.879081, 0.319645, 0.809618, 0.350067, 0.878178, 0.438141, 0.809618, 
856.0, 0.627110, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.286458, 0.879081, 0.319645, 0.809618, 0.350067, 0.878178, 0.438141, 0.809618, 
869.0, 0.627110, 0.031250, 0.774258, 0.892605, 0.148936, 0.807878, 0.147059, 0.148936, 0.894029, 0.286458, 0.879081, 0.319645, 0.809618, 0.350067, 0.878178, 0.438141, 0.809618, 
871.0, 0.624641, 0.031250, 0.770267, 0.885464, 0.148936, 0.802420, 0.147059, 0.148936, 0.886989, 0.286458, 0.872319, 0.319645, 0.804360, 0.350067, 0.871721, 0.438141, 0.804360, 
902.0, 0.624641, 0.031250, 0.770267, 0.885464, 0.148936, 0.802420, 0.147059, 0.148936, 0.886989, 0.286458, 0.872319, 0.319645, 0.804360, 0.350067, 0.871721, 0.438141, 0.804360, 
907.0, 0.624641, 0.031250, 0.770267, 0.885464, 0.148936, 0.802420, 0.147059, 0.148936, 0.886989, 0.286458, 0.872319, 0.319645, 0.804360, 0.350067, 0.871721, 0.438141, 0.804360, 
908.0, 0.624641, 0.031250, 0.770267, 0.885464, 0.148936, 0.802420, 0.147059, 0.148936, 0.886989, 0.286458, 0.872319, 0.319645, 0.804360, 0.350067, 0.871721, 0.438141, 0.804360, 
910.0, 0.622142, 0.031250, 0.766213, 0.878206, 0.148936, 0.796847, 0.147059, 0.148936, 0.879836, 0.286458, 0.865450, 0.319645, 0.798998, 0.350067, 0.865166, 0.438141, 0.798998, 
917.0, 0.619644, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.342288, 0.865166, 0.431295, 0.798998, 
919.0, 0.619644, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.342288, 0.865166, 0.431295, 0.798998, 
920.0, 0.619644, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.342288, 0.865166, 0.431295, 0.798998, 
922.0, 0.619644, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.342288, 0.865166, 0.431295, 0.798998, 
932.0, 0.617094, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.334328, 0.865166, 0.424107, 0.798998, 
937.0, 0.617094, 0.031250, 0.766213, 0.878206, 0.124113, 0.796847, 0.147059, 0.124113, 0.879836, 0.272817, 0.865450, 0.319645, 0.798998, 0.334328, 0.865166, 0.424107, 0.798998, 
