time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
11.0, 0.958492, 0.993939, 0.951786, 0.985826, 0.940399, 0.975537, 0.905799, 0.928571, 0.968424, 0.886822, 0.961589, 0.901235, 0.961589, 0.925029, 1.000000, 0.927039, 0.961589, 0.949924, 0.961822, 0.935427, 0.966770, 0.952670, 0.961822, 0.938549, 0.972394, 0.982454, 0.965942, 1.000000, 0.940024, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.955918, 
12.0, 0.957155, 0.993939, 0.951786, 0.985826, 0.935288, 0.975537, 0.905799, 0.928571, 0.968424, 0.864083, 0.961589, 0.888717, 0.961589, 0.916464, 1.000000, 0.921281, 0.961589, 0.942673, 0.961822, 0.930993, 0.966770, 0.949419, 0.961822, 0.934341, 0.972394, 0.982454, 0.965942, 1.000000, 0.927490, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.944401, 
13.0, 0.953122, 0.993939, 0.951786, 0.985826, 0.930149, 0.975537, 0.905799, 0.928571, 0.968424, 0.864083, 0.961589, 0.888717, 0.961589, 0.907899, 1.000000, 0.915523, 0.961589, 0.935365, 0.959499, 0.922084, 0.966770, 0.942871, 0.959499, 0.930113, 0.972394, 0.982454, 0.965942, 1.000000, 0.914609, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.932596, 
14.0, 0.953122, 0.993939, 0.951786, 0.985826, 0.930149, 0.975537, 0.905799, 0.928571, 0.968424, 0.864083, 0.961589, 0.888717, 0.961589, 0.907899, 1.000000, 0.915523, 0.961589, 0.935365, 0.959499, 0.922084, 0.966770, 0.942871, 0.959499, 0.930113, 0.972394, 0.982454, 0.965942, 1.000000, 0.914609, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.932596, 
15.0, 0.953122, 0.993939, 0.951786, 0.985826, 0.930149, 0.975537, 0.905799, 0.928571, 0.968424, 0.864083, 0.961589, 0.888717, 0.961589, 0.907899, 1.000000, 0.915523, 0.961589, 0.935365, 0.959499, 0.922084, 0.966770, 0.942871, 0.959499, 0.930113, 0.972394, 0.982454, 0.965942, 1.000000, 0.914609, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.932596, 
16.0, 0.953122, 0.993939, 0.951786, 0.985826, 0.930149, 0.975537, 0.905799, 0.928571, 0.968424, 0.864083, 0.961589, 0.888717, 0.961589, 0.907899, 1.000000, 0.915523, 0.961589, 0.935365, 0.959499, 0.922084, 0.966770, 0.942871, 0.959499, 0.930113, 0.972394, 0.982454, 0.965942, 1.000000, 0.914609, 0.967355, 0.876768, 0.972306, 0.960802, 0.977745, 0.936594, 0.970566, 0.932596, 
17.0, 0.949061, 0.993939, 0.901692, 0.985826, 0.914647, 0.975537, 0.891189, 0.892857, 0.968424, 0.841344, 0.961589, 0.876200, 0.961589, 0.899253, 1.000000, 0.898139, 0.961589, 0.913270, 0.959499, 0.908656, 0.966770, 0.933015, 0.959499, 0.917371, 0.972394, 0.982454, 0.948379, 1.000000, 0.901727, 0.967355, 0.844295, 0.972306, 0.952795, 0.977745, 0.893032, 0.970566, 0.920791, 
18.0, 0.946345, 0.987568, 0.901692, 0.980797, 0.914647, 0.970376, 0.891189, 0.892857, 0.964285, 0.841344, 0.959079, 0.863683, 0.959079, 0.899253, 1.000000, 0.892345, 0.959079, 0.913270, 0.957141, 0.904180, 0.964092, 0.929730, 0.957141, 0.917371, 0.968202, 0.976275, 0.948379, 1.000000, 0.901727, 0.967355, 0.844295, 0.972306, 0.952795, 0.977745, 0.893032, 0.970566, 0.920791, 
19.0, 0.943618, 0.987568, 0.875929, 0.980797, 0.909450, 0.970376, 0.891189, 0.857143, 0.964285, 0.841344, 0.959079, 0.863683, 0.959079, 0.890522, 1.000000, 0.886513, 0.959079, 0.913270, 0.957141, 0.895183, 0.964092, 0.923136, 0.957141, 0.908838, 0.968202, 0.970096, 0.939347, 1.000000, 0.888658, 0.967355, 0.844295, 0.972306, 0.952795, 0.977745, 0.870706, 0.970566, 0.908832, 
20.0, 0.940883, 0.987568, 0.875929, 0.980797, 0.904253, 0.970376, 0.891189, 0.857143, 0.964285, 0.841344, 0.959079, 0.863683, 0.959079, 0.881791, 1.000000, 0.880680, 0.959079, 0.905905, 0.957141, 0.886186, 0.964092, 0.916542, 0.957141, 0.904571, 0.968202, 0.970096, 0.930227, 1.000000, 0.888658, 0.967355, 0.844295, 0.972306, 0.944720, 0.977745, 0.870706, 0.970566, 0.908832, 
21.0, 0.938144, 0.987568, 0.875929, 0.980797, 0.893859, 0.970376, 0.876336, 0.857143, 0.964285, 0.841344, 0.959079, 0.850982, 0.959079, 0.881791, 1.000000, 0.874848, 0.959079, 0.898540, 0.957141, 0.881688, 0.964092, 0.909948, 0.957141, 0.896037, 0.968202, 0.970096, 0.930227, 1.000000, 0.888658, 0.960445, 0.811822, 0.968060, 0.936646, 0.977745, 0.870706, 0.970566, 0.896874, 
22.0, 0.935405, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.960111, 0.841344, 0.953991, 0.850982, 0.953991, 0.881791, 1.000000, 0.874848, 0.953991, 0.898540, 0.952368, 0.881688, 0.958660, 0.909948, 0.952368, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.963814, 0.936646, 0.971855, 0.870706, 0.962770, 0.896874, 
23.0, 0.935405, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.960111, 0.841344, 0.953991, 0.850982, 0.953991, 0.881791, 1.000000, 0.874848, 0.953991, 0.898540, 0.952368, 0.881688, 0.958660, 0.909948, 0.952368, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.963814, 0.936646, 0.971855, 0.870706, 0.962770, 0.896874, 
24.0, 0.935405, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.960111, 0.841344, 0.953991, 0.850982, 0.953991, 0.881791, 1.000000, 0.874848, 0.953991, 0.898540, 0.952368, 0.881688, 0.958660, 0.909948, 0.952368, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.963814, 0.936646, 0.971855, 0.870706, 0.962770, 0.896874, 
25.0, 0.935405, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.960111, 0.841344, 0.953991, 0.850982, 0.953991, 0.881791, 1.000000, 0.874848, 0.953991, 0.898540, 0.952368, 0.881688, 0.958660, 0.909948, 0.952368, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.963814, 0.936646, 0.971855, 0.870706, 0.962770, 0.896874, 
26.0, 0.934025, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.881791, 1.000000, 0.874848, 0.951419, 0.898540, 0.949951, 0.881688, 0.955921, 0.909948, 0.949951, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
27.0, 0.934025, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.881791, 1.000000, 0.874848, 0.951419, 0.898540, 0.949951, 0.881688, 0.955921, 0.909948, 0.949951, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
28.0, 0.934025, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.881791, 1.000000, 0.874848, 0.951419, 0.898540, 0.949951, 0.881688, 0.955921, 0.909948, 0.949951, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
29.0, 0.934025, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.881791, 1.000000, 0.874848, 0.951419, 0.898540, 0.949951, 0.881688, 0.955921, 0.909948, 0.949951, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
30.0, 0.934025, 0.981197, 0.875929, 0.975741, 0.893859, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.881791, 1.000000, 0.874848, 0.951419, 0.898540, 0.949951, 0.881688, 0.955921, 0.909948, 0.949951, 0.896037, 0.959783, 0.970096, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
31.0, 0.932627, 0.981197, 0.875929, 0.975741, 0.888601, 0.965187, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.872974, 1.000000, 0.868976, 0.951419, 0.898540, 0.949951, 0.877166, 0.955921, 0.906627, 0.949951, 0.891688, 0.959783, 0.963585, 0.930227, 1.000000, 0.888658, 0.953535, 0.779349, 0.959530, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
32.0, 0.931229, 0.974655, 0.875929, 0.970578, 0.888601, 0.959824, 0.861483, 0.857143, 0.955900, 0.841344, 0.951419, 0.850982, 0.951419, 0.872974, 1.000000, 0.868976, 0.951419, 0.898540, 0.949951, 0.877166, 0.955921, 0.903306, 0.949951, 0.891688, 0.955460, 0.957074, 0.930227, 1.000000, 0.888658, 0.946524, 0.779349, 0.955227, 0.936646, 0.965893, 0.870706, 0.958824, 0.896874, 
33.0, 0.927034, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.947365, 0.818605, 0.946192, 0.838281, 0.946192, 0.864156, 0.980000, 0.863105, 0.946192, 0.891114, 0.945029, 0.872645, 0.950364, 0.899985, 0.945029, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.936646, 0.953588, 0.848380, 0.950767, 0.884754, 
34.0, 0.925634, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.943098, 0.818605, 0.943571, 0.838281, 0.943571, 0.864156, 0.980000, 0.863105, 0.943571, 0.891114, 0.942561, 0.872645, 0.950364, 0.899985, 0.942561, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.936646, 0.953588, 0.848380, 0.950767, 0.884754, 
35.0, 0.925634, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.943098, 0.818605, 0.943571, 0.838281, 0.943571, 0.864156, 0.980000, 0.863105, 0.943571, 0.891114, 0.942561, 0.872645, 0.950364, 0.899985, 0.942561, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.936646, 0.953588, 0.848380, 0.950767, 0.884754, 
37.0, 0.925634, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.943098, 0.818605, 0.943571, 0.838281, 0.943571, 0.864156, 0.980000, 0.863105, 0.943571, 0.891114, 0.942561, 0.872645, 0.950364, 0.899985, 0.942561, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.936646, 0.953588, 0.848380, 0.950767, 0.884754, 
38.0, 0.924229, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.938830, 0.818605, 0.940950, 0.838281, 0.940950, 0.864156, 0.980000, 0.863105, 0.940950, 0.891114, 0.940087, 0.872645, 0.947577, 0.899985, 0.940087, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.928357, 0.953588, 0.848380, 0.950767, 0.884754, 
39.0, 0.924229, 0.974655, 0.850166, 0.970578, 0.883343, 0.959824, 0.861483, 0.821429, 0.938830, 0.818605, 0.940950, 0.838281, 0.940950, 0.864156, 0.980000, 0.863105, 0.940950, 0.891114, 0.940087, 0.872645, 0.947577, 0.899985, 0.940087, 0.887338, 0.955460, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.950925, 0.928357, 0.953588, 0.848380, 0.950767, 0.884754, 
40.0, 0.921411, 0.968025, 0.850166, 0.965332, 0.883343, 0.954402, 0.846099, 0.821429, 0.934563, 0.818605, 0.935693, 0.838281, 0.935693, 0.864156, 0.980000, 0.863105, 0.935693, 0.891114, 0.935126, 0.872645, 0.941986, 0.899985, 0.935126, 0.887338, 0.946694, 0.957074, 0.921107, 0.985507, 0.875395, 0.946524, 0.779349, 0.946602, 0.919993, 0.947436, 0.848380, 0.946721, 0.884754, 
41.0, 0.918576, 0.968025, 0.850166, 0.965332, 0.878022, 0.954402, 0.846099, 0.821429, 0.934563, 0.818605, 0.935693, 0.838281, 0.935693, 0.855154, 0.980000, 0.857193, 0.935693, 0.883688, 0.935126, 0.863459, 0.941986, 0.893219, 0.935126, 0.882945, 0.946694, 0.957074, 0.911896, 0.985507, 0.875395, 0.946524, 0.779349, 0.946602, 0.911630, 0.947436, 0.848380, 0.946721, 0.872115, 
42.0, 0.915737, 0.968025, 0.850166, 0.960086, 0.878022, 0.954402, 0.830716, 0.821429, 0.930295, 0.818605, 0.930421, 0.838281, 0.930421, 0.855154, 0.980000, 0.857193, 0.930421, 0.883688, 0.930152, 0.863459, 0.936379, 0.893219, 0.930152, 0.882945, 0.942311, 0.957074, 0.911896, 0.985507, 0.875395, 0.946524, 0.745464, 0.942220, 0.911630, 0.947436, 0.848380, 0.942658, 0.872115, 
43.0, 0.912888, 0.968025, 0.850166, 0.960086, 0.878022, 0.954402, 0.830716, 0.821429, 0.930295, 0.818605, 0.927778, 0.838281, 0.927778, 0.855154, 0.980000, 0.857193, 0.927778, 0.883688, 0.925165, 0.863459, 0.933567, 0.893219, 0.925165, 0.882945, 0.937908, 0.957074, 0.902591, 0.985507, 0.875395, 0.939407, 0.745464, 0.937817, 0.911630, 0.947436, 0.848380, 0.942658, 0.872115, 
44.0, 0.911462, 0.968025, 0.850166, 0.960086, 0.878022, 0.954402, 0.830716, 0.821429, 0.930295, 0.818605, 0.927778, 0.838281, 0.927778, 0.855154, 0.980000, 0.857193, 0.927778, 0.883688, 0.925165, 0.858866, 0.933567, 0.889809, 0.925165, 0.882945, 0.937908, 0.957074, 0.893286, 0.985507, 0.875395, 0.939407, 0.745464, 0.937817, 0.911630, 0.947436, 0.848380, 0.942658, 0.872115, 
45.0, 0.908609, 0.961349, 0.850166, 0.954811, 0.878022, 0.948948, 0.815042, 0.821429, 0.925989, 0.818605, 0.922477, 0.838281, 0.922477, 0.855154, 0.980000, 0.857193, 0.922477, 0.883688, 0.920164, 0.858866, 0.927926, 0.889809, 0.920164, 0.882945, 0.933504, 0.950287, 0.893286, 0.985507, 0.875395, 0.939407, 0.745464, 0.933414, 0.911630, 0.941244, 0.848380, 0.934496, 0.872115, 
46.0, 0.907181, 0.961349, 0.850166, 0.954811, 0.878022, 0.948948, 0.815042, 0.821429, 0.925989, 0.818605, 0.922477, 0.838281, 0.922477, 0.855154, 0.980000, 0.857193, 0.922477, 0.883688, 0.917663, 0.858866, 0.927926, 0.889809, 0.917663, 0.882945, 0.933504, 0.950287, 0.893286, 0.985507, 0.875395, 0.939407, 0.745464, 0.933414, 0.911630, 0.935052, 0.848380, 0.930415, 0.872115, 
47.0, 0.905752, 0.961349, 0.850166, 0.954811, 0.878022, 0.948948, 0.799368, 0.821429, 0.921682, 0.818605, 0.919826, 0.838281, 0.919826, 0.855154, 0.980000, 0.857193, 0.919826, 0.883688, 0.915163, 0.858866, 0.927926, 0.889809, 0.915163, 0.882945, 0.933504, 0.950287, 0.893286, 0.985507, 0.875395, 0.939407, 0.711580, 0.933414, 0.911630, 0.935052, 0.848380, 0.926335, 0.872115, 
49.0, 0.904319, 0.961349, 0.850166, 0.954811, 0.878022, 0.948948, 0.799368, 0.821429, 0.917375, 0.818605, 0.917167, 0.838281, 0.917167, 0.855154, 0.980000, 0.857193, 0.917167, 0.883688, 0.912656, 0.858866, 0.925097, 0.889809, 0.912656, 0.882945, 0.933504, 0.943499, 0.893286, 0.985507, 0.875395, 0.939407, 0.711580, 0.933414, 0.903266, 0.935052, 0.848380, 0.922254, 0.872115, 
50.0, 0.902879, 0.961349, 0.850166, 0.954811, 0.878022, 0.948948, 0.783381, 0.821429, 0.913047, 0.818605, 0.914501, 0.838281, 0.914501, 0.855154, 0.980000, 0.857193, 0.914501, 0.883688, 0.910142, 0.858866, 0.922260, 0.889809, 0.910142, 0.882945, 0.933504, 0.943499, 0.893286, 0.985507, 0.875395, 0.939407, 0.711580, 0.928990, 0.903266, 0.935052, 0.848380, 0.918155, 0.872115, 
51.0, 0.901429, 0.961349, 0.850166, 0.954811, 0.872569, 0.948948, 0.767060, 0.821429, 0.913047, 0.795216, 0.914501, 0.825384, 0.914501, 0.845859, 0.980000, 0.851114, 0.914501, 0.876004, 0.910142, 0.854147, 0.922260, 0.886333, 0.910142, 0.878417, 0.933504, 0.943499, 0.893286, 0.985507, 0.861500, 0.939407, 0.676001, 0.928990, 0.903266, 0.935052, 0.848380, 0.918155, 0.859098, 
53.0, 0.901429, 0.961349, 0.850166, 0.954811, 0.872569, 0.948948, 0.767060, 0.821429, 0.913047, 0.795216, 0.914501, 0.825384, 0.914501, 0.845859, 0.980000, 0.851114, 0.914501, 0.876004, 0.910142, 0.854147, 0.922260, 0.886333, 0.910142, 0.878417, 0.933504, 0.943499, 0.893286, 0.985507, 0.861500, 0.939407, 0.676001, 0.928990, 0.903266, 0.935052, 0.848380, 0.918155, 0.859098, 
54.0, 0.898517, 0.961349, 0.850166, 0.954811, 0.872569, 0.948948, 0.767060, 0.821429, 0.908679, 0.795216, 0.911795, 0.825384, 0.911795, 0.845859, 0.980000, 0.851114, 0.911795, 0.876004, 0.905028, 0.854147, 0.919377, 0.886333, 0.905028, 0.878417, 0.933504, 0.943499, 0.893286, 0.985507, 0.861500, 0.939407, 0.676001, 0.928990, 0.903266, 0.928776, 0.848380, 0.909846, 0.859098, 
55.0, 0.894134, 0.961349, 0.850166, 0.954811, 0.861593, 0.948948, 0.767060, 0.821429, 0.908679, 0.771827, 0.909082, 0.812283, 0.909082, 0.827269, 0.958696, 0.838868, 0.909082, 0.860635, 0.902465, 0.844657, 0.916486, 0.879354, 0.902465, 0.869314, 0.933504, 0.943499, 0.883681, 0.969864, 0.847604, 0.939407, 0.676001, 0.928990, 0.903266, 0.928776, 0.848380, 0.905672, 0.846081, 
57.0, 0.892671, 0.954531, 0.850166, 0.949354, 0.861593, 0.943366, 0.767060, 0.821429, 0.904289, 0.771827, 0.906360, 0.812283, 0.906360, 0.827269, 0.958696, 0.838868, 0.906360, 0.860635, 0.899893, 0.844657, 0.913586, 0.879354, 0.899893, 0.869314, 0.928973, 0.943499, 0.883681, 0.969864, 0.847604, 0.939407, 0.676001, 0.928990, 0.903266, 0.922415, 0.848380, 0.901479, 0.846081, 
58.0, 0.889739, 0.954531, 0.850166, 0.949354, 0.856105, 0.943366, 0.767060, 0.821429, 0.904289, 0.771827, 0.903630, 0.812283, 0.903630, 0.827269, 0.958696, 0.832745, 0.903630, 0.852951, 0.897315, 0.839911, 0.910677, 0.875865, 0.897315, 0.864763, 0.928973, 0.943499, 0.883681, 0.969864, 0.847604, 0.939407, 0.676001, 0.928990, 0.903266, 0.922415, 0.848380, 0.901479, 0.846081, 
59.0, 0.889739, 0.954531, 0.850166, 0.949354, 0.856105, 0.943366, 0.767060, 0.821429, 0.904289, 0.771827, 0.903630, 0.812283, 0.903630, 0.827269, 0.958696, 0.832745, 0.903630, 0.852951, 0.897315, 0.839911, 0.910677, 0.875865, 0.897315, 0.864763, 0.928973, 0.943499, 0.883681, 0.969864, 0.847604, 0.939407, 0.676001, 0.928990, 0.903266, 0.922415, 0.848380, 0.901479, 0.846081, 
60.0, 0.888268, 0.954531, 0.822742, 0.949354, 0.850617, 0.943366, 0.767060, 0.784091, 0.904289, 0.748439, 0.903630, 0.799181, 0.903630, 0.827269, 0.958696, 0.826621, 0.903630, 0.845267, 0.897315, 0.835166, 0.910677, 0.872375, 0.897315, 0.860188, 0.928973, 0.943499, 0.874076, 0.969864, 0.833478, 0.939407, 0.676001, 0.928990, 0.903266, 0.922415, 0.824141, 0.901479, 0.833065, 
61.0, 0.888268, 0.954531, 0.822742, 0.949354, 0.850617, 0.943366, 0.767060, 0.784091, 0.904289, 0.748439, 0.903630, 0.799181, 0.903630, 0.827269, 0.958696, 0.826621, 0.903630, 0.845267, 0.897315, 0.835166, 0.910677, 0.872375, 0.897315, 0.860188, 0.928973, 0.943499, 0.874076, 0.969864, 0.833478, 0.939407, 0.676001, 0.928990, 0.903266, 0.922415, 0.824141, 0.901479, 0.833065, 
62.0, 0.885317, 0.954531, 0.822742, 0.943835, 0.845129, 0.943366, 0.733710, 0.784091, 0.904289, 0.748439, 0.900875, 0.786080, 0.900875, 0.827269, 0.958696, 0.820453, 0.900875, 0.845267, 0.894714, 0.830394, 0.907739, 0.868872, 0.894714, 0.855612, 0.924397, 0.943499, 0.874076, 0.969864, 0.833478, 0.939407, 0.638445, 0.928990, 0.885555, 0.922415, 0.824141, 0.901479, 0.833065, 
63.0, 0.885317, 0.954531, 0.822742, 0.943835, 0.845129, 0.943366, 0.733710, 0.784091, 0.904289, 0.748439, 0.900875, 0.786080, 0.900875, 0.827269, 0.958696, 0.820453, 0.900875, 0.845267, 0.894714, 0.830394, 0.907739, 0.868872, 0.894714, 0.855612, 0.924397, 0.943499, 0.874076, 0.969864, 0.833478, 0.939407, 0.638445, 0.928990, 0.885555, 0.922415, 0.824141, 0.901479, 0.833065, 
