id,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,survival_time,survival_status
17,42.007500,0.840000,100.000000,445.000000,549.030000,1353.830000,1124.410000,3.910000,5.710000,138.320000,2211.760000,8313.620000,1.020000,41.820000,130.910000,2387.860000,8080.250000,9.347800,0.020000,331.000000,2212.000000,100.000000,10.430000,6.420200,39.000000,1.000000
18,35.004700,0.841600,100.000000,449.440000,555.650000,1365.960000,1127.760000,5.480000,8.000000,194.580000,2223.110000,8350.360000,1.020000,41.790000,183.490000,2388.210000,8074.000000,9.297100,0.020000,334.000000,2223.000000,100.000000,14.930000,9.014500,171.000000,1.000000
19,10.006900,0.252000,100.000000,489.050000,604.960000,1496.900000,1303.910000,10.520000,15.490000,394.780000,2318.950000,8777.700000,1.260000,45.340000,371.570000,2388.060000,8130.450000,8.635100,0.030000,370.000000,2319.000000,100.000000,28.350000,17.170800,100.000000,1.000000
20,19.998700,0.700200,100.000000,491.190000,607.620000,1470.380000,1254.310000,9.350000,13.650000,334.730000,2323.920000,8717.730000,1.080000,44.360000,314.740000,2388.060000,8052.940000,9.210100,0.020000,365.000000,2324.000000,100.000000,24.420000,14.659000,158.000000,1.000000
21,35.000500,0.842000,100.000000,449.440000,555.870000,1365.400000,1130.560000,5.480000,8.000000,194.680000,2222.980000,8348.690000,1.020000,41.970000,182.970000,2388.070000,8068.880000,9.308400,0.020000,334.000000,2223.000000,100.000000,14.640000,8.997200,48.000000,1.000000
22,42.001400,0.840000,100.000000,445.000000,549.520000,1342.390000,1119.900000,3.910000,5.710000,138.650000,2211.910000,8319.080000,1.020000,42.000000,130.840000,2387.930000,8082.620000,9.373400,0.020000,331.000000,2212.000000,100.000000,10.660000,6.364300,182.000000,0.000000
23,25.002800,0.620100,60.000000,462.540000,536.730000,1250.040000,1041.820000,7.050000,9.020000,175.430000,1915.570000,8014.310000,0.940000,36.490000,165.010000,2028.460000,7884.350000,10.884700,0.020000,306.000000,1915.000000,84.930000,14.280000,8.517800,146.000000,1.000000
24,20.005100,0.700000,100.000000,491.190000,607.560000,1480.200000,1248.660000,9.350000,13.650000,335.500000,2323.870000,8728.460000,1.080000,44.260000,315.780000,2388.070000,8063.220000,9.176300,0.020000,364.000000,2324.000000,100.000000,24.440000,14.719100,75.000000,1.000000
25,42.005700,0.840400,100.000000,445.000000,549.190000,1353.160000,1121.140000,3.910000,5.710000,138.620000,2212.080000,8329.030000,1.020000,41.810000,131.180000,2388.210000,8091.630000,9.359000,0.020000,329.000000,2212.000000,100.000000,10.420000,6.348700,67.000000,1.000000
26,35.005800,0.840600,100.000000,449.440000,555.780000,1367.770000,1132.370000,5.480000,8.000000,194.280000,2222.760000,8330.220000,1.020000,41.880000,182.660000,2387.820000,8053.970000,9.305800,0.020000,333.000000,2223.000000,100.000000,14.600000,8.867300,22.000000,1.000000
27,25.005600,0.620000,60.000000,462.540000,536.560000,1264.270000,1034.450000,7.050000,9.030000,175.500000,1915.320000,8015.510000,0.940000,36.620000,164.680000,2028.230000,7872.340000,10.922200,0.020000,308.000000,1915.000000,84.930000,14.480000,8.645400,100.000000,1.000000
28,20.002100,0.700000,100.000000,491.190000,607.320000,1477.950000,1246.290000,9.350000,13.660000,334.950000,2324.000000,8728.600000,1.080000,44.310000,315.580000,2388.060000,8066.800000,9.199500,0.020000,367.000000,2324.000000,100.000000,24.380000,14.716500,182.000000,0.000000
29,0.000500,0.000500,100.000000,518.670000,642.180000,1587.290000,1395.310000,14.620000,21.610000,554.970000,2388.010000,9064.320000,1.300000,47.130000,522.580000,2388.020000,8148.450000,8.370700,0.030000,391.000000,2388.000000,100.000000,38.980000,23.425900,122.000000,1.000000
30,24.999900,0.620000,60.000000,462.540000,536.640000,1264.770000,1044.140000,7.050000,9.020000,175.300000,1915.140000,8005.970000,0.940000,36.610000,164.430000,2028.070000,7869.270000,10.827400,0.020000,307.000000,1915.000000,84.930000,14.380000,8.580300,169.000000,1.000000
31,20.004000,0.700000,100.000000,491.190000,607.520000,1486.500000,1252.900000,9.350000,13.650000,334.480000,2323.940000,8720.120000,1.080000,44.660000,314.330000,2388.110000,8050.530000,9.236700,0.020000,367.000000,2324.000000,100.000000,24.360000,14.680200,134.000000,1.000000
32,20.007400,0.701300,100.000000,491.190000,607.010000,1483.800000,1245.260000,9.350000,13.650000,335.090000,2323.920000,8722.210000,1.080000,44.190000,315.040000,2388.070000,8064.490000,9.168500,0.020000,362.000000,2324.000000,100.000000,24.470000,14.794900,51.000000,1.000000
33,0.000200,0.000000,100.000000,518.670000,642.140000,1587.240000,1411.720000,14.620000,21.610000,552.450000,2388.170000,9042.100000,1.300000,47.470000,521.100000,2388.080000,8121.760000,8.438100,0.030000,394.000000,2388.000000,100.000000,39.000000,23.401200,76.000000,1.000000
34,35.007700,0.840000,100.000000,449.440000,555.370000,1365.100000,1130.280000,5.480000,8.000000,194.990000,2222.870000,8351.720000,1.020000,41.920000,183.090000,2388.000000,8065.050000,9.340500,0.020000,333.000000,2223.000000,100.000000,14.830000,8.992400,162.000000,1.000000
35,20.007200,0.701500,100.000000,491.190000,607.190000,1482.340000,1249.240000,9.350000,13.650000,334.840000,2323.950000,8716.690000,1.080000,44.360000,315.250000,2388.090000,8060.270000,9.242800,0.020000,366.000000,2324.000000,100.000000,24.520000,14.722900,48.000000,1.000000
36,42.003800,0.840000,100.000000,445.000000,549.770000,1346.810000,1122.620000,3.910000,5.720000,139.100000,2211.650000,8306.350000,1.020000,41.970000,129.800000,2387.670000,8075.890000,9.366100,0.020000,331.000000,2212.000000,100.000000,10.780000,6.296500,126.000000,1.000000
37,20.007400,0.700000,100.000000,491.190000,607.650000,1481.730000,1254.030000,9.350000,13.660000,334.020000,2324.060000,8724.380000,1.080000,44.620000,314.570000,2388.150000,8061.800000,9.191300,0.020000,364.000000,2324.000000,100.000000,24.450000,14.678900,148.000000,1.000000
38,42.007500,0.840100,100.000000,445.000000,549.120000,1352.760000,1123.990000,3.910000,5.710000,138.630000,2211.850000,8318.850000,1.020000,42.070000,130.390000,2387.940000,8086.910000,9.369100,0.020000,329.000000,2212.000000,100.000000,10.600000,6.346900,182.000000,1.000000
39,42.000300,0.840000,100.000000,445.000000,549.460000,1352.080000,1124.640000,3.910000,5.720000,138.800000,2211.830000,8319.040000,1.020000,42.090000,129.810000,2387.910000,8086.370000,9.360800,0.020000,330.000000,2212.000000,100.000000,10.740000,6.232300,136.000000,1.000000
40,35.005000,0.840000,100.000000,449.440000,554.730000,1358.550000,1124.030000,5.480000,8.000000,195.040000,2222.920000,8358.740000,1.030000,41.740000,183.730000,2388.130000,8067.570000,9.265900,0.020000,332.000000,2223.000000,100.000000,14.770000,8.886300,182.000000,0.000000
41,20.008000,0.700000,100.000000,491.190000,606.970000,1474.050000,1238.790000,9.350000,13.650000,334.850000,2323.930000,8727.360000,1.080000,44.110000,315.590000,2388.070000,8071.190000,9.177800,0.020000,365.000000,2324.000000,100.000000,24.500000,14.811100,163.000000,1.000000
42,25.003000,0.620000,60.000000,462.540000,536.910000,1256.850000,1042.770000,7.050000,9.030000,176.940000,1915.400000,8019.400000,0.940000,36.560000,164.870000,2028.280000,7877.620000,10.873500,0.020000,307.000000,1915.000000,84.930000,14.290000,8.562000,131.000000,1.000000
43,0.001500,0.000000,100.000000,518.670000,642.870000,1591.930000,1408.710000,14.620000,21.610000,553.480000,2388.120000,9058.290000,1.300000,47.470000,522.290000,2388.100000,8135.470000,8.416700,0.030000,394.000000,2388.000000,100.000000,38.870000,23.334900,80.000000,1.000000
44,0.001500,0.000000,100.000000,518.670000,642.450000,1592.060000,1406.920000,14.620000,21.610000,553.780000,2387.980000,9061.210000,1.300000,47.250000,522.070000,2388.060000,8147.170000,8.415100,0.030000,391.000000,2388.000000,100.000000,38.870000,23.371100,131.000000,1.000000
45,42.000700,0.840000,100.000000,445.000000,549.630000,1352.960000,1133.470000,3.910000,5.720000,138.360000,2211.850000,8317.470000,1.020000,42.090000,130.250000,2387.910000,8085.350000,9.344300,0.020000,330.000000,2212.000000,100.000000,10.510000,6.276300,64.000000,1.000000
46,10.002900,0.252000,100.000000,489.050000,605.020000,1488.440000,1310.870000,10.520000,15.490000,394.570000,2318.960000,8767.770000,1.260000,45.400000,371.790000,2388.140000,8116.900000,8.630900,0.030000,370.000000,2319.000000,100.000000,28.600000,17.159100,163.000000,1.000000
47,10.002600,0.251800,100.000000,489.050000,604.740000,1496.360000,1307.850000,10.520000,15.490000,395.100000,2318.800000,8785.010000,1.260000,44.950000,372.160000,2388.000000,8137.310000,8.619800,0.030000,368.000000,2319.000000,100.000000,28.890000,17.246800,36.000000,1.000000
48,25.001400,0.620800,60.000000,462.540000,536.660000,1261.030000,1050.040000,7.050000,9.020000,175.460000,1915.320000,8018.300000,0.940000,36.580000,164.480000,2028.200000,7878.670000,10.933700,0.020000,307.000000,1915.000000,84.930000,14.180000,8.694100,164.000000,1.000000
49,0.001500,0.000000,100.000000,518.670000,642.720000,1588.780000,1408.660000,14.620000,21.610000,553.690000,2388.060000,9068.740000,1.300000,47.470000,521.890000,2388.040000,8147.580000,8.426100,0.030000,391.000000,2388.000000,100.000000,38.870000,23.324800,148.000000,1.000000
50,42.006600,0.840500,100.000000,445.000000,549.180000,1349.180000,1119.040000,3.910000,5.710000,139.100000,2211.770000,8314.200000,1.020000,41.950000,130.930000,2387.880000,8081.880000,9.339500,0.020000,331.000000,2212.000000,100.000000,10.640000,6.360100,73.000000,1.000000
51,10.000000,0.251200,100.000000,489.050000,604.800000,1496.390000,1309.930000,10.520000,15.490000,394.140000,2318.990000,8764.860000,1.260000,45.520000,371.680000,2388.140000,8119.420000,8.639700,0.030000,370.000000,2319.000000,100.000000,28.480000,17.119300,122.000000,1.000000
52,0.001300,0.001900,100.000000,518.670000,642.310000,1586.970000,1394.680000,14.620000,21.610000,554.870000,2388.010000,9046.790000,1.300000,47.120000,522.710000,2388.020000,8139.090000,8.398100,0.030000,391.000000,2388.000000,100.000000,39.060000,23.522100,72.000000,1.000000
53,42.006700,0.840600,100.000000,445.000000,548.830000,1355.280000,1122.000000,3.910000,5.710000,138.820000,2211.910000,8316.910000,1.020000,41.890000,130.400000,2387.960000,8083.970000,9.342000,0.020000,328.000000,2212.000000,100.000000,10.710000,6.392100,75.000000,1.000000
54,0.002800,0.000000,100.000000,518.670000,642.850000,1584.490000,1408.050000,14.620000,21.610000,554.050000,2388.050000,9066.720000,1.300000,47.340000,521.430000,2388.040000,8144.920000,8.432300,0.030000,392.000000,2388.000000,100.000000,38.910000,23.340600,182.000000,0.000000
55,42.007200,0.840000,100.000000,445.000000,549.920000,1354.010000,1121.890000,3.910000,5.720000,138.820000,2211.890000,8328.210000,1.020000,42.010000,130.470000,2388.010000,8082.110000,9.389000,0.020000,330.000000,2212.000000,100.000000,10.550000,6.506900,21.000000,1.000000
56,41.998700,0.841600,100.000000,445.000000,549.580000,1346.580000,1119.000000,3.910000,5.710000,139.000000,2211.970000,8326.140000,1.020000,41.840000,131.030000,2388.000000,8084.830000,9.337000,0.020000,331.000000,2212.000000,100.000000,10.640000,6.454100,143.000000,1.000000
57,35.005200,0.840000,100.000000,449.440000,555.760000,1369.290000,1128.160000,5.480000,8.000000,193.830000,2222.970000,8348.680000,1.020000,41.890000,183.310000,2388.050000,8062.760000,9.307100,0.020000,335.000000,2223.000000,100.000000,15.040000,8.869900,69.000000,1.000000
58,0.001400,0.000000,100.000000,518.670000,642.130000,1594.190000,1399.280000,14.620000,21.610000,553.550000,2388.050000,9055.220000,1.300000,47.310000,522.270000,2388.080000,8140.640000,8.400500,0.030000,391.000000,2388.000000,100.000000,39.030000,23.419900,182.000000,0.000000
59,35.005000,0.840000,100.000000,449.440000,555.260000,1361.820000,1126.120000,5.480000,8.000000,194.890000,2223.170000,8356.750000,1.020000,41.630000,183.340000,2388.230000,8080.620000,9.316700,0.020000,333.000000,2223.000000,100.000000,14.860000,9.053100,173.000000,1.000000
60,0.001400,0.000200,100.000000,518.670000,642.840000,1589.990000,1399.590000,14.620000,21.610000,553.310000,2388.120000,9051.770000,1.300000,47.500000,521.480000,2388.130000,8123.180000,8.449000,0.030000,391.000000,2388.000000,100.000000,39.020000,23.277900,182.000000,0.000000
61,20.003300,0.700000,100.000000,491.190000,607.000000,1484.660000,1240.280000,9.350000,13.660000,335.450000,2324.020000,8733.690000,1.080000,43.990000,315.810000,2388.090000,8076.890000,9.211900,0.020000,365.000000,2324.000000,100.000000,24.600000,14.820000,182.000000,0.000000
62,0.001300,0.000800,100.000000,518.670000,642.440000,1587.370000,1405.830000,14.620000,21.610000,553.650000,2388.030000,9064.000000,1.300000,47.400000,521.830000,2388.050000,8143.090000,8.404500,0.030000,391.000000,2388.000000,100.000000,38.870000,23.324000,62.000000,1.000000
63,20.002900,0.700000,100.000000,491.190000,607.390000,1479.420000,1250.260000,9.350000,13.660000,335.460000,2324.000000,8730.910000,1.080000,44.210000,315.030000,2388.060000,8058.900000,9.240200,0.020000,364.000000,2324.000000,100.000000,24.530000,14.647900,182.000000,0.000000
64,0.002200,0.000800,100.000000,518.670000,641.630000,1585.870000,1402.210000,14.620000,21.610000,554.470000,2387.980000,9062.010000,1.300000,47.150000,522.630000,2388.000000,8148.640000,8.387100,0.030000,390.000000,2388.000000,100.000000,39.210000,23.558300,157.000000,1.000000
65,42.007200,0.840800,100.000000,445.000000,549.250000,1341.110000,1126.640000,3.910000,5.710000,138.720000,2211.840000,8317.380000,1.020000,41.850000,130.610000,2387.890000,8083.660000,9.324900,0.020000,330.000000,2212.000000,100.000000,10.590000,6.398000,182.000000,0.000000
66,41.998800,0.840000,100.000000,445.000000,549.740000,1354.250000,1125.360000,3.910000,5.710000,139.390000,2211.970000,8325.060000,1.020000,41.930000,131.110000,2388.060000,8087.670000,9.285500,0.020000,330.000000,2212.000000,100.000000,10.650000,6.403700,64.000000,1.000000
67,41.998000,0.840000,100.000000,445.000000,549.480000,1351.800000,1130.010000,3.910000,5.720000,138.480000,2211.750000,8315.430000,1.020000,41.990000,130.180000,2387.810000,8077.320000,9.341100,0.020000,331.000000,2212.000000,100.000000,10.790000,6.446300,142.000000,1.000000
68,35.003900,0.841300,100.000000,449.440000,555.300000,1362.000000,1132.820000,5.480000,8.000000,194.530000,2222.850000,8344.950000,1.020000,41.780000,183.320000,2387.980000,8065.570000,9.287000,0.020000,335.000000,2223.000000,100.000000,14.800000,8.902700,150.000000,1.000000
69,35.003400,0.840000,100.000000,449.440000,555.110000,1363.650000,1126.270000,5.480000,8.000000,195.080000,2223.140000,8353.050000,1.020000,41.700000,183.460000,2388.180000,8073.900000,9.245300,0.020000,332.000000,2223.000000,100.000000,15.030000,8.961400,102.000000,1.000000
70,25.007800,0.620000,60.000000,462.540000,536.970000,1262.110000,1045.590000,7.050000,9.020000,176.330000,1915.450000,8015.090000,0.940000,36.600000,164.660000,2028.320000,7876.890000,10.849200,0.020000,307.000000,1915.000000,84.930000,14.250000,8.561900,182.000000,0.000000
71,25.001700,0.620000,60.000000,462.540000,536.290000,1259.450000,1045.430000,7.050000,9.030000,175.080000,1915.480000,8023.340000,0.940000,36.710000,164.930000,2028.420000,7880.270000,10.865200,0.020000,307.000000,1915.000000,84.930000,14.350000,8.529300,182.000000,0.000000
72,42.002400,0.840000,100.000000,445.000000,549.180000,1346.470000,1124.350000,3.910000,5.720000,139.480000,2212.100000,8324.500000,1.020000,41.850000,131.200000,2388.210000,8098.650000,9.328300,0.020000,330.000000,2212.000000,100.000000,10.770000,6.274300,127.000000,1.000000
73,20.001900,0.700900,100.000000,491.190000,607.320000,1482.060000,1247.260000,9.350000,13.660000,335.050000,2323.900000,8712.080000,1.080000,44.450000,315.250000,2387.990000,8047.390000,9.183100,0.020000,365.000000,2324.000000,100.000000,24.560000,14.852700,112.000000,1.000000
74,42.005200,0.841400,100.000000,445.000000,549.460000,1355.670000,1124.490000,3.910000,5.710000,139.090000,2211.570000,8308.830000,1.020000,41.940000,130.330000,2387.620000,8062.140000,9.400900,0.020000,330.000000,2212.000000,100.000000,10.630000,6.350400,182.000000,0.000000
75,20.000300,0.702000,100.000000,491.190000,607.160000,1475.970000,1249.630000,9.350000,13.660000,335.720000,2323.980000,8729.570000,1.080000,44.230000,315.810000,2388.040000,8067.950000,9.208400,0.020000,365.000000,2324.000000,100.000000,24.630000,14.716700,75.000000,1.000000
76,20.008000,0.700000,100.000000,491.190000,607.450000,1482.150000,1238.950000,9.350000,13.660000,335.350000,2323.970000,8734.830000,1.080000,44.120000,315.160000,2388.100000,8068.660000,9.182900,0.020000,362.000000,2324.000000,100.000000,24.620000,14.744500,95.000000,1.000000
77,35.007100,0.841400,100.000000,449.440000,555.490000,1362.210000,1124.160000,5.480000,8.000000,195.180000,2222.850000,8352.700000,1.030000,41.940000,183.140000,2388.030000,8065.840000,9.302200,0.020000,334.000000,2223.000000,100.000000,14.980000,8.870900,20.000000,1.000000
78,20.001000,0.701900,100.000000,491.190000,607.140000,1482.900000,1246.610000,9.350000,13.660000,335.110000,2323.930000,8724.290000,1.080000,44.350000,315.430000,2388.040000,8052.090000,9.215700,0.020000,363.000000,2324.000000,100.000000,24.510000,14.693100,182.000000,1.000000
79,35.005500,0.840000,100.000000,449.440000,555.990000,1373.170000,1129.510000,5.480000,8.000000,194.050000,2222.920000,8352.180000,1.020000,41.850000,182.650000,2388.050000,8065.650000,9.316100,0.020000,335.000000,2223.000000,100.000000,14.910000,8.811200,82.000000,1.000000
80,25.003200,0.620600,60.000000,462.540000,537.160000,1270.340000,1040.220000,7.050000,9.030000,175.250000,1915.250000,8011.080000,0.940000,36.640000,164.330000,2028.180000,7869.720000,10.882200,0.020000,308.000000,1915.000000,84.930000,14.310000,8.614800,130.000000,1.000000
81,42.001700,0.841400,100.000000,445.000000,549.190000,1345.350000,1129.310000,3.910000,5.710000,138.910000,2211.840000,8320.040000,1.020000,42.040000,130.510000,2387.810000,8080.340000,9.367000,0.020000,330.000000,2212.000000,100.000000,10.820000,6.326900,165.000000,1.000000
82,42.003900,0.840700,100.000000,445.000000,549.570000,1355.170000,1128.190000,3.910000,5.720000,138.470000,2211.910000,8322.790000,1.020000,41.970000,130.670000,2387.920000,8084.130000,9.378700,0.020000,330.000000,2212.000000,100.000000,10.680000,6.280600,58.000000,1.000000
83,42.006200,0.840000,100.000000,445.000000,549.780000,1356.320000,1125.900000,3.910000,5.710000,138.600000,2211.490000,8312.450000,1.020000,42.170000,130.080000,2387.580000,8070.880000,9.381600,0.020000,330.000000,2212.000000,100.000000,10.670000,6.377100,182.000000,0.000000
84,25.007700,0.621300,60.000000,462.540000,536.880000,1261.210000,1042.530000,7.050000,9.020000,176.420000,1915.380000,8005.600000,0.940000,36.550000,164.300000,2028.260000,7874.330000,10.872800,0.020000,308.000000,1915.000000,84.930000,14.140000,8.545700,122.000000,1.000000
85,0.001800,0.000000,100.000000,518.670000,642.690000,1592.390000,1402.860000,14.620000,21.610000,553.880000,2388.110000,9050.470000,1.300000,47.570000,521.480000,2388.050000,8130.240000,8.430900,0.030000,391.000000,2388.000000,100.000000,38.880000,23.182200,75.000000,1.000000
86,24.998400,0.620000,60.000000,462.540000,537.200000,1261.900000,1052.180000,7.050000,9.030000,175.480000,1915.270000,8002.110000,0.940000,36.830000,164.840000,2028.150000,7873.780000,10.912900,0.020000,308.000000,1915.000000,84.930000,14.150000,8.580600,116.000000,1.000000
87,20.005400,0.700000,100.000000,491.190000,607.860000,1487.170000,1261.050000,9.350000,13.660000,334.420000,2324.000000,8716.590000,1.080000,44.580000,314.750000,2388.130000,8057.920000,9.225000,0.020000,365.000000,2324.000000,100.000000,24.370000,14.639700,77.000000,1.000000
88,0.001700,0.000900,100.000000,518.670000,642.830000,1594.910000,1406.210000,14.620000,21.610000,553.050000,2388.170000,9059.810000,1.300000,47.680000,521.120000,2388.110000,8138.310000,8.412800,0.030000,392.000000,2388.000000,100.000000,39.010000,23.182700,139.000000,1.000000
89,10.000500,0.250000,100.000000,489.050000,604.950000,1497.090000,1310.770000,10.520000,15.500000,394.260000,2318.930000,8779.250000,1.260000,45.400000,371.190000,2388.170000,8132.090000,8.644000,0.030000,369.000000,2319.000000,100.000000,28.550000,17.120500,182.000000,0.000000
90,20.005200,0.700000,100.000000,491.190000,607.380000,1488.610000,1254.630000,9.350000,13.650000,334.160000,2323.900000,8714.220000,1.080000,44.490000,314.580000,2388.040000,8047.570000,9.271600,0.020000,365.000000,2324.000000,100.000000,24.480000,14.678400,112.000000,1.000000
91,0.000300,0.000100,100.000000,518.670000,642.340000,1581.820000,1389.620000,14.620000,21.610000,554.140000,2388.050000,9060.380000,1.300000,47.240000,522.280000,2388.040000,8141.260000,8.451000,0.030000,392.000000,2388.000000,100.000000,38.990000,23.325900,162.000000,1.000000
92,35.006000,0.840000,100.000000,449.440000,555.630000,1360.000000,1128.180000,5.480000,8.000000,194.780000,2222.800000,8338.570000,1.020000,41.790000,182.970000,2387.890000,8061.390000,9.331700,0.020000,335.000000,2223.000000,100.000000,14.950000,8.847700,148.000000,1.000000
93,25.003200,0.620000,60.000000,462.540000,536.910000,1256.870000,1037.340000,7.050000,9.030000,176.010000,1915.300000,8003.770000,0.940000,36.610000,164.500000,2028.260000,7877.250000,10.862200,0.020000,304.000000,1915.000000,84.930000,14.190000,8.553700,37.000000,1.000000
94,9.998600,0.250000,100.000000,489.050000,604.880000,1501.850000,1306.110000,10.520000,15.490000,393.880000,2318.970000,8774.640000,1.260000,45.650000,371.480000,2388.200000,8121.760000,8.671000,0.030000,368.000000,2319.000000,100.000000,28.710000,17.055400,121.000000,1.000000
95,25.000700,0.621300,60.000000,462.540000,536.770000,1260.650000,1043.190000,7.050000,9.030000,175.660000,1915.370000,8010.920000,0.940000,36.630000,164.940000,2028.330000,7873.190000,10.912400,0.020000,307.000000,1915.000000,84.930000,14.320000,8.587000,182.000000,0.000000
96,20.004000,0.701300,100.000000,491.190000,607.330000,1486.330000,1249.480000,9.350000,13.650000,334.790000,2323.910000,8713.830000,1.080000,44.490000,314.690000,2388.060000,8052.340000,9.218600,0.020000,366.000000,2324.000000,100.000000,24.390000,14.754800,140.000000,1.000000
