time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, 
16.0, 0.954437, 0.907982, 0.966706, 0.945237, 0.969803, 0.932371, 0.964498, 0.932349, 0.964215, 0.939034, 0.964776, 0.938410, 0.970667, 0.989247, 0.943355, 0.978947, 0.973506, 0.914560, 0.964498, 0.944239, 0.971680, 0.968698, 0.897630, 0.961290, 0.924880, 0.969680, 0.901476, 
17.0, 0.951737, 0.907982, 0.966706, 0.945237, 0.969803, 0.914944, 0.964498, 0.919578, 0.964215, 0.928483, 0.964776, 0.929255, 0.970667, 0.989247, 0.943355, 0.978947, 0.959795, 0.902759, 0.964498, 0.937003, 0.971680, 0.968698, 0.897630, 0.961290, 0.924880, 0.969680, 0.872396, 
18.0, 0.949030, 0.907982, 0.964028, 0.945237, 0.965272, 0.914944, 0.960322, 0.919578, 0.960005, 0.928483, 0.960635, 0.924677, 0.968113, 0.983658, 0.943355, 0.978947, 0.959795, 0.902759, 0.960322, 0.937003, 0.965791, 0.968698, 0.897630, 0.961290, 0.924880, 0.969680, 0.872396, 
19.0, 0.946307, 0.884088, 0.964028, 0.933710, 0.965272, 0.906146, 0.960322, 0.913147, 0.960005, 0.923177, 0.960635, 0.920077, 0.968113, 0.983658, 0.923701, 0.978947, 0.959795, 0.890880, 0.960322, 0.929740, 0.965791, 0.968698, 0.882416, 0.961290, 0.909204, 0.969680, 0.872396, 
20.0, 0.943576, 0.884088, 0.964028, 0.922183, 0.965272, 0.897348, 0.960322, 0.906716, 0.960005, 0.917872, 0.960635, 0.915476, 0.968113, 0.983658, 0.923701, 0.978947, 0.946084, 0.879002, 0.960322, 0.922476, 0.965791, 0.968698, 0.882416, 0.961290, 0.909204, 0.969680, 0.872396, 
21.0, 0.940841, 0.884088, 0.964028, 0.910656, 0.965272, 0.897348, 0.960322, 0.893855, 0.960005, 0.907260, 0.960635, 0.906275, 0.968113, 0.983658, 0.904048, 0.978947, 0.932372, 0.873063, 0.960322, 0.915212, 0.965791, 0.968698, 0.882416, 0.961290, 0.893528, 0.969680, 0.872396, 
22.0, 0.939473, 0.884088, 0.961305, 0.910656, 0.960697, 0.897348, 0.956110, 0.893855, 0.955757, 0.907260, 0.956458, 0.906275, 0.965518, 0.978005, 0.904048, 0.973385, 0.932372, 0.873063, 0.956110, 0.915212, 0.959902, 0.964558, 0.882416, 0.957535, 0.893528, 0.965106, 0.872396, 
23.0, 0.938102, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.965518, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.957535, 0.893528, 0.965106, 0.872396, 
24.0, 0.938102, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.965518, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.957535, 0.893528, 0.965106, 0.872396, 
25.0, 0.938102, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.965518, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.957535, 0.893528, 0.965106, 0.872396, 
26.0, 0.936724, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
27.0, 0.936724, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
28.0, 0.936724, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
29.0, 0.936724, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
30.0, 0.936724, 0.884088, 0.961305, 0.910656, 0.960697, 0.888551, 0.956110, 0.887424, 0.955757, 0.901955, 0.956458, 0.901675, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.867124, 0.956110, 0.911581, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
31.0, 0.935326, 0.884088, 0.961305, 0.898980, 0.960697, 0.879665, 0.956110, 0.880899, 0.955757, 0.896586, 0.956458, 0.897027, 0.962894, 0.978005, 0.904048, 0.973385, 0.932372, 0.861143, 0.956110, 0.907920, 0.959902, 0.964558, 0.882416, 0.953735, 0.893528, 0.960466, 0.872396, 
32.0, 0.933928, 0.884088, 0.961305, 0.898980, 0.955988, 0.879665, 0.951784, 0.880899, 0.951393, 0.896586, 0.952169, 0.897027, 0.962894, 0.972218, 0.904048, 0.967659, 0.932372, 0.861143, 0.951784, 0.907920, 0.953903, 0.964558, 0.882416, 0.953735, 0.893528, 0.955804, 0.872396, 
33.0, 0.929734, 0.859530, 0.955700, 0.887305, 0.955988, 0.870780, 0.951784, 0.874374, 0.951393, 0.891217, 0.952169, 0.892379, 0.957544, 0.972218, 0.883958, 0.967659, 0.932372, 0.855163, 0.951784, 0.904259, 0.953903, 0.955984, 0.866935, 0.945949, 0.877572, 0.951141, 0.872396, 
34.0, 0.928333, 0.859530, 0.952889, 0.887305, 0.955988, 0.870780, 0.951784, 0.874374, 0.951393, 0.891217, 0.952169, 0.892379, 0.957544, 0.972218, 0.883958, 0.967659, 0.932372, 0.855163, 0.951784, 0.904259, 0.953903, 0.955984, 0.866935, 0.945949, 0.877572, 0.951141, 0.872396, 
35.0, 0.928333, 0.859530, 0.952889, 0.887305, 0.955988, 0.870780, 0.951784, 0.874374, 0.951393, 0.891217, 0.952169, 0.892379, 0.957544, 0.972218, 0.883958, 0.967659, 0.932372, 0.855163, 0.951784, 0.904259, 0.953903, 0.955984, 0.866935, 0.945949, 0.877572, 0.951141, 0.872396, 
37.0, 0.926931, 0.834972, 0.952889, 0.875630, 0.955988, 0.861894, 0.951784, 0.867849, 0.951393, 0.885848, 0.952169, 0.887732, 0.957544, 0.972218, 0.863868, 0.967659, 0.918661, 0.849183, 0.951784, 0.900598, 0.953903, 0.955984, 0.851454, 0.945949, 0.861616, 0.951141, 0.872396, 
38.0, 0.925527, 0.834972, 0.952889, 0.875630, 0.955988, 0.861894, 0.951784, 0.867849, 0.951393, 0.885848, 0.952169, 0.887732, 0.954855, 0.972218, 0.863868, 0.967659, 0.904950, 0.849183, 0.951784, 0.900598, 0.953903, 0.955984, 0.851454, 0.945949, 0.861616, 0.951141, 0.872396, 
39.0, 0.925527, 0.834972, 0.952889, 0.875630, 0.955988, 0.861894, 0.951784, 0.867849, 0.951393, 0.885848, 0.952169, 0.887732, 0.954855, 0.972218, 0.863868, 0.967659, 0.904950, 0.849183, 0.951784, 0.900598, 0.953903, 0.955984, 0.851454, 0.945949, 0.861616, 0.951141, 0.872396, 
40.0, 0.922709, 0.834972, 0.947251, 0.875630, 0.946475, 0.861894, 0.943012, 0.867849, 0.942542, 0.885848, 0.943474, 0.887732, 0.949460, 0.966326, 0.863868, 0.961865, 0.904950, 0.849183, 0.943012, 0.900598, 0.941828, 0.951697, 0.851454, 0.938131, 0.861616, 0.951141, 0.872396, 
41.0, 0.918457, 0.809670, 0.944431, 0.863955, 0.946475, 0.853009, 0.943012, 0.861274, 0.942542, 0.880414, 0.943474, 0.883010, 0.946755, 0.966326, 0.863868, 0.961865, 0.891238, 0.837138, 0.943012, 0.893124, 0.941828, 0.947411, 0.835080, 0.934223, 0.861616, 0.951141, 0.872396, 
42.0, 0.915618, 0.809670, 0.941612, 0.863955, 0.941719, 0.853009, 0.938626, 0.861274, 0.938117, 0.880414, 0.939126, 0.883010, 0.941345, 0.966326, 0.863868, 0.961865, 0.891238, 0.837138, 0.938626, 0.893124, 0.941828, 0.947411, 0.835080, 0.930314, 0.861616, 0.946433, 0.872396, 
43.0, 0.912766, 0.809670, 0.938784, 0.863955, 0.941719, 0.853009, 0.938626, 0.861274, 0.938117, 0.880414, 0.934737, 0.883010, 0.935904, 0.966326, 0.863868, 0.961865, 0.891238, 0.837138, 0.938626, 0.893124, 0.935712, 0.947411, 0.835080, 0.930314, 0.861616, 0.941701, 0.872396, 
45.0, 0.909909, 0.809670, 0.933112, 0.863955, 0.936914, 0.853009, 0.934198, 0.861274, 0.933650, 0.880414, 0.930349, 0.883010, 0.930447, 0.960361, 0.863868, 0.956000, 0.891238, 0.837138, 0.934198, 0.893124, 0.929596, 0.943104, 0.835080, 0.922463, 0.861616, 0.936968, 0.857091, 
46.0, 0.908478, 0.809670, 0.933112, 0.863955, 0.936914, 0.853009, 0.934198, 0.861274, 0.933650, 0.880414, 0.930349, 0.883010, 0.927718, 0.960361, 0.863868, 0.956000, 0.891238, 0.837138, 0.934198, 0.893124, 0.929596, 0.943104, 0.835080, 0.918538, 0.861616, 0.936968, 0.857091, 
47.0, 0.907047, 0.809670, 0.930276, 0.863955, 0.936914, 0.853009, 0.934198, 0.861274, 0.933650, 0.880414, 0.930349, 0.883010, 0.927718, 0.960361, 0.863868, 0.956000, 0.891238, 0.837138, 0.934198, 0.893124, 0.929596, 0.943104, 0.835080, 0.914612, 0.861616, 0.936968, 0.857091, 
49.0, 0.905612, 0.809670, 0.927431, 0.863955, 0.936914, 0.853009, 0.934198, 0.861274, 0.933650, 0.880414, 0.930349, 0.883010, 0.924981, 0.960361, 0.863868, 0.956000, 0.877527, 0.837138, 0.934198, 0.893124, 0.929596, 0.938778, 0.835080, 0.910670, 0.861616, 0.936968, 0.857091, 
50.0, 0.904170, 0.809670, 0.924577, 0.863955, 0.936914, 0.853009, 0.934198, 0.861274, 0.933650, 0.880414, 0.930349, 0.883010, 0.922237, 0.960361, 0.863868, 0.956000, 0.877527, 0.837138, 0.934198, 0.893124, 0.929596, 0.938778, 0.835080, 0.906710, 0.861616, 0.932212, 0.857091, 
51.0, 0.902721, 0.783551, 0.924577, 0.851956, 0.936914, 0.843837, 0.934198, 0.854493, 0.933650, 0.874841, 0.930349, 0.878158, 0.922237, 0.960361, 0.863868, 0.956000, 0.877527, 0.830937, 0.934198, 0.889274, 0.929596, 0.938778, 0.835080, 0.906710, 0.861616, 0.932212, 0.857091, 
53.0, 0.902721, 0.783551, 0.924577, 0.851956, 0.936914, 0.843837, 0.934198, 0.854493, 0.933650, 0.874841, 0.930349, 0.878158, 0.922237, 0.960361, 0.863868, 0.956000, 0.877527, 0.830937, 0.934198, 0.889274, 0.929596, 0.938778, 0.835080, 0.906710, 0.861616, 0.932212, 0.857091, 
54.0, 0.899809, 0.783551, 0.921688, 0.851956, 0.936914, 0.843837, 0.934198, 0.854493, 0.933650, 0.874841, 0.930349, 0.878158, 0.916664, 0.960361, 0.863868, 0.956000, 0.877527, 0.830937, 0.934198, 0.889274, 0.929596, 0.934412, 0.835080, 0.898722, 0.861616, 0.932212, 0.857091, 
55.0, 0.895427, 0.757433, 0.918790, 0.839956, 0.936914, 0.834564, 0.934198, 0.840929, 0.933650, 0.863697, 0.930349, 0.868455, 0.913869, 0.960361, 0.863868, 0.956000, 0.877527, 0.818442, 0.934198, 0.881541, 0.929596, 0.930025, 0.818378, 0.898722, 0.861616, 0.932212, 0.840919, 
57.0, 0.893961, 0.757433, 0.915873, 0.839956, 0.931957, 0.834564, 0.929641, 0.840929, 0.929051, 0.863697, 0.925833, 0.868455, 0.911058, 0.954244, 0.863868, 0.949911, 0.877527, 0.818442, 0.929641, 0.881541, 0.929596, 0.925617, 0.818378, 0.894692, 0.861616, 0.932212, 0.840919, 
58.0, 0.891030, 0.757433, 0.912956, 0.839956, 0.931957, 0.825291, 0.929641, 0.834148, 0.929051, 0.858125, 0.925833, 0.863603, 0.908246, 0.954244, 0.863868, 0.949911, 0.877527, 0.812194, 0.929641, 0.877675, 0.929596, 0.925617, 0.818378, 0.894692, 0.861616, 0.932212, 0.824748, 
59.0, 0.891030, 0.757433, 0.912956, 0.839956, 0.931957, 0.825291, 0.929641, 0.834148, 0.929051, 0.858125, 0.925833, 0.863603, 0.908246, 0.954244, 0.863868, 0.949911, 0.877527, 0.812194, 0.929641, 0.877675, 0.929596, 0.925617, 0.818378, 0.894692, 0.861616, 0.932212, 0.824748, 
60.0, 0.889560, 0.757433, 0.912956, 0.827957, 0.931957, 0.815913, 0.929641, 0.827366, 0.929051, 0.852553, 0.925833, 0.858751, 0.908246, 0.954244, 0.842272, 0.949911, 0.877527, 0.805946, 0.929641, 0.873808, 0.929596, 0.925617, 0.818378, 0.894692, 0.844384, 0.932212, 0.824748, 
61.0, 0.889560, 0.757433, 0.912956, 0.827957, 0.931957, 0.815913, 0.929641, 0.827366, 0.929051, 0.852553, 0.925833, 0.858751, 0.908246, 0.954244, 0.842272, 0.949911, 0.877527, 0.805946, 0.929641, 0.873808, 0.929596, 0.925617, 0.818378, 0.894692, 0.844384, 0.932212, 0.824748, 
62.0, 0.888085, 0.757433, 0.912956, 0.815958, 0.931957, 0.815913, 0.929641, 0.820584, 0.929051, 0.846980, 0.925833, 0.853872, 0.908246, 0.954244, 0.842272, 0.949911, 0.862901, 0.799699, 0.929641, 0.869925, 0.929596, 0.925617, 0.818378, 0.894692, 0.844384, 0.932212, 0.808253, 
63.0, 0.888085, 0.757433, 0.912956, 0.815958, 0.931957, 0.815913, 0.929641, 0.820584, 0.929051, 0.846980, 0.925833, 0.853872, 0.908246, 0.954244, 0.842272, 0.949911, 0.862901, 0.799699, 0.929641, 0.869925, 0.929596, 0.925617, 0.818378, 0.894692, 0.844384, 0.932212, 0.808253, 
64.0, 0.888085, 0.757433, 0.912956, 0.815958, 0.931957, 0.815913, 0.929641, 0.820584, 0.929051, 0.846980, 0.925833, 0.853872, 0.908246, 0.954244, 0.842272, 0.949911, 0.862901, 0.799699, 0.929641, 0.869925, 0.929596, 0.925617, 0.818378, 0.894692, 0.844384, 0.932212, 0.808253, 
65.0, 0.886600, 0.731315, 0.912956, 0.803958, 0.931957, 0.815913, 0.929641, 0.813802, 0.929051, 0.841408, 0.925833, 0.848965, 0.908246, 0.954244, 0.820675, 0.949911, 0.862901, 0.799699, 0.929641, 0.866041, 0.929596, 0.925617, 0.801329, 0.894692, 0.827151, 0.927357, 0.808253, 
66.0, 0.885112, 0.731315, 0.909992, 0.803958, 0.926892, 0.815913, 0.924970, 0.813802, 0.924335, 0.841408, 0.921203, 0.848965, 0.905371, 0.947966, 0.820675, 0.943743, 0.862901, 0.799699, 0.924970, 0.866041, 0.923185, 0.921188, 0.801329, 0.894692, 0.827151, 0.922502, 0.808253, 
68.0, 0.882132, 0.731315, 0.909992, 0.803958, 0.926892, 0.815913, 0.924970, 0.813802, 0.924335, 0.835836, 0.921203, 0.844057, 0.905371, 0.947966, 0.799078, 0.943743, 0.862901, 0.793402, 0.924970, 0.858239, 0.923185, 0.921188, 0.801329, 0.894692, 0.809919, 0.917646, 0.808253, 
69.0, 0.880642, 0.731315, 0.909992, 0.803958, 0.926892, 0.815913, 0.924970, 0.807021, 0.924335, 0.830264, 0.921203, 0.839150, 0.905371, 0.947966, 0.799078, 0.943743, 0.862901, 0.793402, 0.924970, 0.854338, 0.923185, 0.921188, 0.801329, 0.894692, 0.809919, 0.912791, 0.808253, 
70.0, 0.879152, 0.731315, 0.909992, 0.803958, 0.926892, 0.806534, 0.924970, 0.807021, 0.924335, 0.830264, 0.921203, 0.839150, 0.905371, 0.947966, 0.799078, 0.943743, 0.862901, 0.787105, 0.924970, 0.850437, 0.923185, 0.921188, 0.801329, 0.894692, 0.809919, 0.912791, 0.808253, 
71.0, 0.877659, 0.731315, 0.907018, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.902488, 0.941688, 0.799078, 0.937574, 0.862901, 0.787105, 0.920298, 0.850437, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
72.0, 0.877659, 0.731315, 0.907018, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.902488, 0.941688, 0.799078, 0.937574, 0.862901, 0.787105, 0.920298, 0.850437, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
73.0, 0.877659, 0.731315, 0.907018, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.902488, 0.941688, 0.799078, 0.937574, 0.862901, 0.787105, 0.920298, 0.850437, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
74.0, 0.876151, 0.731315, 0.903995, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.899558, 0.941688, 0.799078, 0.937574, 0.847763, 0.787105, 0.920298, 0.850437, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
75.0, 0.874638, 0.731315, 0.903995, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.899558, 0.941688, 0.799078, 0.937574, 0.847763, 0.780757, 0.920298, 0.846500, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
76.0, 0.874638, 0.731315, 0.903995, 0.803958, 0.921827, 0.806534, 0.920298, 0.807021, 0.919619, 0.830264, 0.916574, 0.839150, 0.899558, 0.941688, 0.799078, 0.937574, 0.847763, 0.780757, 0.920298, 0.846500, 0.916774, 0.916738, 0.801329, 0.890606, 0.809919, 0.907910, 0.808253, 
77.0, 0.870067, 0.731315, 0.897907, 0.803958, 0.906291, 0.806534, 0.905918, 0.807021, 0.905099, 0.830264, 0.902327, 0.839150, 0.890710, 0.935325, 0.799078, 0.918823, 0.847763, 0.780757, 0.905918, 0.846500, 0.903488, 0.912244, 0.801329, 0.882204, 0.809919, 0.907910, 0.775263, 
78.0, 0.868543, 0.731315, 0.897907, 0.803958, 0.906291, 0.806534, 0.905918, 0.807021, 0.905099, 0.830264, 0.902327, 0.839150, 0.890710, 0.935325, 0.799078, 0.918823, 0.847763, 0.774410, 0.905918, 0.842563, 0.903488, 0.912244, 0.801329, 0.882204, 0.809919, 0.907910, 0.775263, 
79.0, 0.868543, 0.731315, 0.897907, 0.803958, 0.906291, 0.806534, 0.905918, 0.807021, 0.905099, 0.830264, 0.902327, 0.839150, 0.890710, 0.935325, 0.799078, 0.918823, 0.847763, 0.774410, 0.905918, 0.842563, 0.903488, 0.912244, 0.801329, 0.882204, 0.809919, 0.907910, 0.775263, 
80.0, 0.867014, 0.705196, 0.897907, 0.791777, 0.906291, 0.797046, 0.905918, 0.800123, 0.905099, 0.824616, 0.902327, 0.834125, 0.890710, 0.935325, 0.777481, 0.918823, 0.847763, 0.768062, 0.905918, 0.838625, 0.903488, 0.912244, 0.783909, 0.882204, 0.792687, 0.907910, 0.775263, 
82.0, 0.863956, 0.705196, 0.897907, 0.791777, 0.906291, 0.787557, 0.905918, 0.786328, 0.905099, 0.813319, 0.902327, 0.824075, 0.890710, 0.935325, 0.777481, 0.918823, 0.832349, 0.761715, 0.905918, 0.830751, 0.903488, 0.912244, 0.783909, 0.882204, 0.792687, 0.907910, 0.758768, 
83.0, 0.862424, 0.705196, 0.897907, 0.791777, 0.906291, 0.787557, 0.905918, 0.786328, 0.905099, 0.813319, 0.902327, 0.824075, 0.890710, 0.935325, 0.777481, 0.918823, 0.816935, 0.755367, 0.905918, 0.826814, 0.903488, 0.912244, 0.783909, 0.882204, 0.792687, 0.907910, 0.758768, 
84.0, 0.860889, 0.705196, 0.894832, 0.791777, 0.906291, 0.787557, 0.905918, 0.786328, 0.905099, 0.813319, 0.902327, 0.824075, 0.887731, 0.935325, 0.777481, 0.918823, 0.816935, 0.755367, 0.905918, 0.826814, 0.903488, 0.907728, 0.783909, 0.877963, 0.792687, 0.902921, 0.758768, 
85.0, 0.860889, 0.705196, 0.894832, 0.791777, 0.906291, 0.787557, 0.905918, 0.786328, 0.905099, 0.813319, 0.902327, 0.824075, 0.887731, 0.935325, 0.777481, 0.918823, 0.816935, 0.755367, 0.905918, 0.826814, 0.903488, 0.907728, 0.783909, 0.877963, 0.792687, 0.902921, 0.758768, 
88.0, 0.860889, 0.705196, 0.894832, 0.791777, 0.906291, 0.787557, 0.905918, 0.786328, 0.905099, 0.813319, 0.902327, 0.824075, 0.887731, 0.935325, 0.777481, 0.918823, 0.816935, 0.755367, 0.905918, 0.826814, 0.903488, 0.907728, 0.783909, 0.877963, 0.792687, 0.902921, 0.758768, 
89.0, 0.857804, 0.705196, 0.891747, 0.791777, 0.906291, 0.787557, 0.905918, 0.779244, 0.905099, 0.807551, 0.902327, 0.818957, 0.884742, 0.935325, 0.777481, 0.918823, 0.816935, 0.748855, 0.905918, 0.822819, 0.903488, 0.903212, 0.783909, 0.873722, 0.792687, 0.902921, 0.758768, 
90.0, 0.856258, 0.705196, 0.888650, 0.791777, 0.901022, 0.787557, 0.901048, 0.779244, 0.900180, 0.807551, 0.897502, 0.818957, 0.881743, 0.928919, 0.777481, 0.912486, 0.816935, 0.748855, 0.901048, 0.822819, 0.896695, 0.903212, 0.783909, 0.873722, 0.792687, 0.897933, 0.758768, 
