time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, 
18.0, 0.985448, 0.935484, 0.997758, 0.935727, 0.997849, 0.934426, 0.997849, 0.957696, 0.997849, 0.947079, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.960000, 0.997849, 0.949647, 0.997788, 0.978638, 0.997706, 0.969711, 0.997788, 0.971628, 0.997788, 0.960000, 0.997625, 0.967235, 0.997706, 0.969398, 0.997849, 0.972566, 0.997849, 0.998047, 0.921053, 
19.0, 0.985448, 0.935484, 0.997758, 0.935727, 0.997849, 0.934426, 0.997849, 0.957696, 0.997849, 0.947079, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.960000, 0.997849, 0.949647, 0.997788, 0.978638, 0.997706, 0.969711, 0.997788, 0.971628, 0.997788, 0.960000, 0.997625, 0.967235, 0.997706, 0.969398, 0.997849, 0.972566, 0.997849, 0.998047, 0.921053, 
20.0, 0.984474, 0.935484, 0.997758, 0.935727, 0.997849, 0.934426, 0.997849, 0.957696, 0.997849, 0.947079, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.946667, 0.997849, 0.949647, 0.997788, 0.978638, 0.997706, 0.965923, 0.997788, 0.968473, 0.997788, 0.960000, 0.997625, 0.967235, 0.997706, 0.967210, 0.997849, 0.970277, 0.997849, 0.998047, 0.921053, 
24.0, 0.983500, 0.935484, 0.997758, 0.935727, 0.997849, 0.934426, 0.997849, 0.957696, 0.997849, 0.947079, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.946667, 0.997849, 0.941243, 0.997788, 0.973290, 0.997706, 0.962135, 0.997788, 0.965319, 0.997788, 0.960000, 0.997625, 0.964503, 0.997706, 0.965022, 0.997849, 0.967989, 0.997849, 0.998047, 0.921053, 
25.0, 0.981553, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.962164, 0.997788, 0.954286, 0.997625, 0.961770, 0.997706, 0.962833, 0.997849, 0.963412, 0.997849, 0.998047, 0.921053, 
27.0, 0.981553, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.962164, 0.997788, 0.954286, 0.997625, 0.961770, 0.997706, 0.962833, 0.997849, 0.963412, 0.997849, 0.998047, 0.921053, 
35.0, 0.980576, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.962164, 0.997788, 0.948537, 0.997625, 0.959022, 0.997706, 0.960635, 0.997849, 0.961113, 0.997849, 0.998047, 0.921053, 
38.0, 0.980576, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.962164, 0.997788, 0.948537, 0.997625, 0.959022, 0.997706, 0.960635, 0.997849, 0.961113, 0.997849, 0.998047, 0.921053, 
39.0, 0.979598, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.958989, 0.997788, 0.948537, 0.997625, 0.959022, 0.997706, 0.958437, 0.997849, 0.958814, 0.997849, 0.998047, 0.921053, 
40.0, 0.979598, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.958989, 0.997788, 0.948537, 0.997625, 0.959022, 0.997706, 0.958437, 0.997849, 0.958814, 0.997849, 0.998047, 0.921053, 
41.0, 0.979598, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.939503, 0.997849, 0.956013, 0.997849, 0.952894, 0.997849, 0.997773, 0.937500, 0.997895, 0.970588, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.958989, 0.997788, 0.948537, 0.997625, 0.959022, 0.997706, 0.958437, 0.997849, 0.958814, 0.997849, 0.998047, 0.921053, 
42.0, 0.978613, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.931802, 0.997849, 0.956013, 0.997849, 0.948130, 0.997849, 0.997773, 0.937500, 0.997895, 0.941176, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.958989, 0.997788, 0.942788, 0.997625, 0.956259, 0.997706, 0.956223, 0.997849, 0.956503, 0.997849, 0.998047, 0.894737, 
44.0, 0.977628, 0.935484, 0.997758, 0.935727, 0.997849, 0.918033, 0.997849, 0.949221, 0.997849, 0.931802, 0.997849, 0.956013, 0.997849, 0.948130, 0.997849, 0.997773, 0.937500, 0.997895, 0.941176, 0.933333, 0.997849, 0.941243, 0.997788, 0.967942, 0.997706, 0.958347, 0.997788, 0.958989, 0.997788, 0.942788, 0.997625, 0.956259, 0.997706, 0.956223, 0.997849, 0.956503, 0.997849, 0.996059, 0.894737, 
46.0, 0.975657, 0.935484, 0.997758, 0.935727, 0.997849, 0.901341, 0.997849, 0.940591, 0.997849, 0.931802, 0.997849, 0.943266, 0.997849, 0.938601, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.920000, 0.997849, 0.941243, 0.997788, 0.962474, 0.997706, 0.954498, 0.997788, 0.952574, 0.997788, 0.937040, 0.997625, 0.950731, 0.997706, 0.951796, 0.997849, 0.951882, 0.997849, 0.996059, 0.868421, 
47.0, 0.974669, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.906471, 0.997849, 0.941243, 0.997788, 0.956974, 0.997706, 0.950634, 0.997788, 0.949356, 0.997788, 0.931255, 0.997625, 0.947959, 0.997706, 0.949578, 0.997849, 0.949566, 0.997849, 0.996059, 0.868421, 
49.0, 0.974669, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.906471, 0.997849, 0.941243, 0.997788, 0.956974, 0.997706, 0.950634, 0.997788, 0.949356, 0.997788, 0.931255, 0.997625, 0.947959, 0.997706, 0.949578, 0.997849, 0.949566, 0.997849, 0.996059, 0.868421, 
52.0, 0.973675, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.892941, 0.997849, 0.932608, 0.997788, 0.951474, 0.997706, 0.946770, 0.997788, 0.946116, 0.997788, 0.925435, 0.997625, 0.945179, 0.997706, 0.947343, 0.997849, 0.947233, 0.997849, 0.996059, 0.868421, 
53.0, 0.973675, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.892941, 0.997849, 0.932608, 0.997788, 0.951474, 0.997706, 0.946770, 0.997788, 0.946116, 0.997788, 0.925435, 0.997625, 0.945179, 0.997706, 0.947343, 0.997849, 0.947233, 0.997849, 0.996059, 0.868421, 
54.0, 0.973675, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.892941, 0.997849, 0.932608, 0.997788, 0.951474, 0.997706, 0.946770, 0.997788, 0.946116, 0.997788, 0.925435, 0.997625, 0.945179, 0.997706, 0.947343, 0.997849, 0.947233, 0.997849, 0.996059, 0.868421, 
55.0, 0.973675, 0.935484, 0.997758, 0.935727, 0.997849, 0.884335, 0.997849, 0.931882, 0.997849, 0.924037, 0.997849, 0.936849, 0.997849, 0.933812, 0.997849, 0.997773, 0.937500, 0.997895, 0.911765, 0.892941, 0.997849, 0.932608, 0.997788, 0.951474, 0.997706, 0.946770, 0.997788, 0.946116, 0.997788, 0.925435, 0.997625, 0.945179, 0.997706, 0.947343, 0.997849, 0.947233, 0.997849, 0.996059, 0.868421, 
56.0, 0.972676, 0.935484, 0.997758, 0.919018, 0.997849, 0.884335, 0.997849, 0.923173, 0.997849, 0.916272, 0.997849, 0.930388, 0.997849, 0.928999, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.892941, 0.997849, 0.923972, 0.997788, 0.951474, 0.997706, 0.942905, 0.997788, 0.942865, 0.997788, 0.925435, 0.997625, 0.942399, 0.997706, 0.945099, 0.997849, 0.947233, 0.997849, 0.996059, 0.842105, 
58.0, 0.971675, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.879412, 0.997849, 0.923972, 0.997788, 0.945942, 0.997706, 0.939025, 0.997788, 0.939602, 0.997788, 0.919615, 0.997625, 0.939611, 0.997706, 0.942848, 0.997849, 0.944883, 0.997849, 0.996059, 0.842105, 
59.0, 0.971675, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.879412, 0.997849, 0.923972, 0.997788, 0.945942, 0.997706, 0.939025, 0.997788, 0.939602, 0.997788, 0.919615, 0.997625, 0.939611, 0.997706, 0.942848, 0.997849, 0.944883, 0.997849, 0.996059, 0.842105, 
60.0, 0.971675, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.879412, 0.997849, 0.923972, 0.997788, 0.945942, 0.997706, 0.939025, 0.997788, 0.939602, 0.997788, 0.919615, 0.997625, 0.939611, 0.997706, 0.942848, 0.997849, 0.944883, 0.997849, 0.996059, 0.842105, 
61.0, 0.970671, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.865882, 0.997849, 0.915337, 0.997788, 0.940410, 0.997706, 0.935145, 0.997788, 0.936328, 0.997788, 0.913757, 0.997625, 0.936815, 0.997706, 0.940587, 0.997849, 0.942521, 0.997849, 0.996059, 0.842105, 
62.0, 0.970671, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.865882, 0.997849, 0.915337, 0.997788, 0.940410, 0.997706, 0.935145, 0.997788, 0.936328, 0.997788, 0.913757, 0.997625, 0.936815, 0.997706, 0.940587, 0.997849, 0.942521, 0.997849, 0.996059, 0.842105, 
63.0, 0.970671, 0.935484, 0.997758, 0.919018, 0.997849, 0.867328, 0.997849, 0.914381, 0.997849, 0.908440, 0.997849, 0.923882, 0.997849, 0.924160, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.865882, 0.997849, 0.915337, 0.997788, 0.940410, 0.997706, 0.935145, 0.997788, 0.936328, 0.997788, 0.913757, 0.997625, 0.936815, 0.997706, 0.940587, 0.997849, 0.942521, 0.997849, 0.996059, 0.842105, 
64.0, 0.969664, 0.902074, 0.997758, 0.902308, 0.997849, 0.850322, 0.997849, 0.905589, 0.997849, 0.900609, 0.997849, 0.917376, 0.997849, 0.919322, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.852353, 0.997849, 0.906702, 0.997788, 0.934878, 0.997706, 0.931248, 0.997788, 0.933031, 0.997788, 0.907900, 0.997625, 0.934010, 0.997706, 0.938315, 0.997849, 0.940147, 0.997849, 0.996059, 0.842105, 
65.0, 0.968657, 0.902074, 0.997758, 0.902308, 0.997849, 0.833316, 0.997849, 0.896797, 0.997849, 0.892778, 0.997849, 0.910869, 0.997849, 0.914483, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.838824, 0.997849, 0.906702, 0.997788, 0.929347, 0.997706, 0.927352, 0.997788, 0.929734, 0.997788, 0.902042, 0.997625, 0.931205, 0.997706, 0.936043, 0.997849, 0.937772, 0.997849, 0.996059, 0.842105, 
66.0, 0.968657, 0.902074, 0.997758, 0.902308, 0.997849, 0.833316, 0.997849, 0.896797, 0.997849, 0.892778, 0.997849, 0.910869, 0.997849, 0.914483, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.838824, 0.997849, 0.906702, 0.997788, 0.929347, 0.997706, 0.927352, 0.997788, 0.929734, 0.997788, 0.902042, 0.997625, 0.931205, 0.997706, 0.936043, 0.997849, 0.937772, 0.997849, 0.996059, 0.842105, 
67.0, 0.968657, 0.902074, 0.997758, 0.902308, 0.997849, 0.833316, 0.997849, 0.896797, 0.997849, 0.892778, 0.997849, 0.910869, 0.997849, 0.914483, 0.997849, 0.997773, 0.937500, 0.997895, 0.882353, 0.838824, 0.997849, 0.906702, 0.997788, 0.929347, 0.997706, 0.927352, 0.997788, 0.929734, 0.997788, 0.902042, 0.997625, 0.931205, 0.997706, 0.936043, 0.997849, 0.937772, 0.997849, 0.996059, 0.842105, 
68.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
69.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
70.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
73.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
74.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
75.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
76.0, 0.966631, 0.902074, 0.997758, 0.868890, 0.997849, 0.816309, 0.997849, 0.879212, 0.997849, 0.877115, 0.997849, 0.897857, 0.997849, 0.904806, 0.997849, 0.997773, 0.906250, 0.997895, 0.852941, 0.825294, 0.997849, 0.889431, 0.997788, 0.918217, 0.997706, 0.919526, 0.997788, 0.923117, 0.997788, 0.896147, 0.997625, 0.925579, 0.997706, 0.931488, 0.997849, 0.933012, 0.997849, 0.996059, 0.815789, 
77.0, 0.965606, 0.868664, 0.997758, 0.852180, 0.997849, 0.799303, 0.997849, 0.870332, 0.997849, 0.869213, 0.997849, 0.891255, 0.997849, 0.899942, 0.997849, 0.997773, 0.875000, 0.997895, 0.823529, 0.825294, 0.997849, 0.880711, 0.997788, 0.912583, 0.997706, 0.915580, 0.997788, 0.919772, 0.997788, 0.890251, 0.997625, 0.922748, 0.997706, 0.929200, 0.997849, 0.930614, 0.997849, 0.996059, 0.789474, 
80.0, 0.965606, 0.868664, 0.997758, 0.852180, 0.997849, 0.799303, 0.997849, 0.870332, 0.997849, 0.869213, 0.997849, 0.891255, 0.997849, 0.899942, 0.997849, 0.997773, 0.875000, 0.997895, 0.823529, 0.825294, 0.997849, 0.880711, 0.997788, 0.912583, 0.997706, 0.915580, 0.997788, 0.919772, 0.997788, 0.890251, 0.997625, 0.922748, 0.997706, 0.929200, 0.997849, 0.930614, 0.997849, 0.996059, 0.789474, 
81.0, 0.964579, 0.868664, 0.997758, 0.852180, 0.997849, 0.799303, 0.997849, 0.861451, 0.997849, 0.861311, 0.997849, 0.884653, 0.997849, 0.895077, 0.997849, 0.997773, 0.875000, 0.997895, 0.823529, 0.811539, 0.997849, 0.880711, 0.997788, 0.912583, 0.997706, 0.911633, 0.997788, 0.916428, 0.997788, 0.890251, 0.997625, 0.919917, 0.997706, 0.926911, 0.997849, 0.928215, 0.997849, 0.996059, 0.789474, 
82.0, 0.962522, 0.835253, 0.997758, 0.835471, 0.997849, 0.782296, 0.997849, 0.843689, 0.997849, 0.845507, 0.997849, 0.871449, 0.997849, 0.885348, 0.997849, 0.997773, 0.843750, 0.997895, 0.823529, 0.811539, 0.997849, 0.871992, 0.997788, 0.906950, 0.997706, 0.903740, 0.997788, 0.909738, 0.997788, 0.884355, 0.997625, 0.914256, 0.997706, 0.922334, 0.997849, 0.923418, 0.997849, 0.996059, 0.789474, 
84.0, 0.961491, 0.835253, 0.995348, 0.835471, 0.995534, 0.782296, 0.995534, 0.843689, 0.995534, 0.845507, 0.995534, 0.871449, 0.995534, 0.885348, 0.995534, 0.995380, 0.843750, 0.995657, 0.823529, 0.811539, 0.995534, 0.871992, 0.995401, 0.906950, 0.995237, 0.903740, 0.995401, 0.909738, 0.995401, 0.884355, 0.995060, 0.914256, 0.995237, 0.922334, 0.995534, 0.923418, 0.995534, 0.993957, 0.789474, 
85.0, 0.960460, 0.835253, 0.995348, 0.835471, 0.995534, 0.782296, 0.995534, 0.843689, 0.995534, 0.845507, 0.995534, 0.871449, 0.995534, 0.885348, 0.995534, 0.995380, 0.843750, 0.995657, 0.823529, 0.811539, 0.995534, 0.871992, 0.995401, 0.906950, 0.995237, 0.903740, 0.995401, 0.909738, 0.995401, 0.878420, 0.995060, 0.911417, 0.995237, 0.920034, 0.995534, 0.921007, 0.995534, 0.993957, 0.789474, 
86.0, 0.960460, 0.835253, 0.995348, 0.835471, 0.995534, 0.782296, 0.995534, 0.843689, 0.995534, 0.845507, 0.995534, 0.871449, 0.995534, 0.885348, 0.995534, 0.995380, 0.843750, 0.995657, 0.823529, 0.811539, 0.995534, 0.871992, 0.995401, 0.906950, 0.995237, 0.903740, 0.995401, 0.909738, 0.995401, 0.878420, 0.995060, 0.911417, 0.995237, 0.920034, 0.995534, 0.921007, 0.995534, 0.993957, 0.789474, 
