time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
2223.0, 0.769585, 0.949367, 0.511628, 0.375000, 0.960000, 0.523810, 0.958333, 0.623656, 0.977778, 
2236.0, 0.764977, 0.936709, 0.511628, 0.375000, 0.960000, 0.523810, 0.958333, 0.623656, 0.977778, 
2345.0, 0.760369, 0.936709, 0.511628, 0.375000, 0.960000, 0.523810, 0.958333, 0.612903, 0.977778, 
2400.0, 0.755760, 0.936709, 0.511628, 0.343750, 0.960000, 0.507937, 0.958333, 0.602151, 0.977778, 
2403.0, 0.751152, 0.924051, 0.511628, 0.343750, 0.960000, 0.507937, 0.958333, 0.602151, 0.977778, 
2434.0, 0.746544, 0.924051, 0.511628, 0.343750, 0.960000, 0.507937, 0.958333, 0.591398, 0.977778, 
2435.0, 0.737327, 0.924051, 0.511628, 0.343750, 0.960000, 0.507937, 0.958333, 0.580645, 0.977778, 
2466.0, 0.732719, 0.924051, 0.511628, 0.343750, 0.960000, 0.507937, 0.958333, 0.580645, 0.977778, 
2587.0, 0.728111, 0.924051, 0.488372, 0.312500, 0.960000, 0.492063, 0.958333, 0.569892, 0.977778, 
2678.0, 0.723502, 0.911392, 0.488372, 0.312500, 0.960000, 0.492063, 0.958333, 0.569892, 0.977778, 
2815.0, 0.718894, 0.911392, 0.488372, 0.312500, 0.960000, 0.492063, 0.958333, 0.559140, 0.977778, 
2833.0, 0.714286, 0.911392, 0.488372, 0.312500, 0.960000, 0.492063, 0.958333, 0.559140, 0.977778, 
2844.0, 0.709677, 0.911392, 0.488372, 0.312500, 0.960000, 0.492063, 0.958333, 0.548387, 0.977778, 
2860.0, 0.705069, 0.911392, 0.465116, 0.281250, 0.960000, 0.476190, 0.958333, 0.537634, 0.977778, 
2910.0, 0.700461, 0.911392, 0.441860, 0.250000, 0.960000, 0.460317, 0.958333, 0.526882, 0.977778, 
2961.0, 0.695853, 0.898734, 0.441860, 0.250000, 0.940000, 0.460317, 0.937500, 0.526882, 0.955556, 
2983.0, 0.691244, 0.898734, 0.441860, 0.218750, 0.940000, 0.444444, 0.937500, 0.516129, 0.955556, 
2989.0, 0.686636, 0.886076, 0.441860, 0.218750, 0.940000, 0.444444, 0.937500, 0.516129, 0.955556, 
3010.0, 0.682028, 0.886076, 0.441860, 0.218750, 0.940000, 0.444444, 0.937500, 0.516129, 0.955556, 
3012.0, 0.677419, 0.886076, 0.441860, 0.218750, 0.940000, 0.444444, 0.937500, 0.516129, 0.955556, 
3014.0, 0.672811, 0.886076, 0.418605, 0.187500, 0.940000, 0.428571, 0.937500, 0.505376, 0.955556, 
3027.0, 0.668203, 0.873418, 0.418605, 0.187500, 0.920000, 0.428571, 0.916667, 0.505376, 0.933333, 
3167.0, 0.663594, 0.873418, 0.395349, 0.156250, 0.920000, 0.412698, 0.916667, 0.494624, 0.933333, 
3186.0, 0.658986, 0.873418, 0.372093, 0.156250, 0.920000, 0.396825, 0.916667, 0.483871, 0.933333, 
3226.0, 0.654378, 0.873418, 0.372093, 0.156250, 0.920000, 0.396825, 0.916667, 0.483871, 0.933333, 
3227.0, 0.649770, 0.860759, 0.372093, 0.156250, 0.900000, 0.396825, 0.895833, 0.483871, 0.911111, 
3275.0, 0.645161, 0.860759, 0.372093, 0.156250, 0.900000, 0.396825, 0.895833, 0.483871, 0.911111, 
3316.0, 0.640553, 0.860759, 0.372093, 0.156250, 0.900000, 0.396825, 0.895833, 0.483871, 0.911111, 
3318.0, 0.635945, 0.860759, 0.372093, 0.156250, 0.900000, 0.396825, 0.895833, 0.483871, 0.911111, 
3382.0, 0.631336, 0.860759, 0.372093, 0.156250, 0.880000, 0.396825, 0.895833, 0.483871, 0.911111, 
3511.0, 0.626728, 0.848101, 0.372093, 0.156250, 0.880000, 0.396825, 0.895833, 0.483871, 0.911111, 
3560.0, 0.622120, 0.848101, 0.372093, 0.156250, 0.880000, 0.396825, 0.895833, 0.483871, 0.911111, 
3562.0, 0.617512, 0.848101, 0.372093, 0.156250, 0.880000, 0.396825, 0.895833, 0.483871, 0.911111, 
3658.0, 0.612903, 0.848101, 0.372093, 0.156250, 0.880000, 0.396825, 0.895833, 0.483871, 0.911111, 
3776.0, 0.608295, 0.835443, 0.372093, 0.156250, 0.860000, 0.396825, 0.875000, 0.483871, 0.888889, 
3855.0, 0.603687, 0.822785, 0.372093, 0.156250, 0.860000, 0.396825, 0.875000, 0.483871, 0.888889, 
3932.0, 0.599078, 0.822785, 0.372093, 0.125000, 0.860000, 0.380952, 0.875000, 0.473118, 0.888889, 
3943.0, 0.594470, 0.822785, 0.372093, 0.125000, 0.860000, 0.380952, 0.875000, 0.462366, 0.888889, 
3962.0, 0.589862, 0.822785, 0.348837, 0.125000, 0.860000, 0.365079, 0.875000, 0.451613, 0.888889, 
4065.0, 0.585253, 0.822785, 0.348837, 0.125000, 0.840000, 0.365079, 0.854167, 0.451613, 0.866667, 
4119.0, 0.580645, 0.822785, 0.325581, 0.125000, 0.840000, 0.349206, 0.854167, 0.440860, 0.866667, 
4169.0, 0.576037, 0.822785, 0.325581, 0.125000, 0.820000, 0.349206, 0.833333, 0.440860, 0.844444, 
4206.0, 0.571429, 0.822785, 0.302326, 0.125000, 0.820000, 0.333333, 0.833333, 0.430108, 0.844444, 
4224.0, 0.566820, 0.822785, 0.302326, 0.125000, 0.820000, 0.333333, 0.833333, 0.419355, 0.844444, 
4236.0, 0.562212, 0.810127, 0.302326, 0.125000, 0.820000, 0.333333, 0.833333, 0.419355, 0.844444, 
4249.0, 0.557604, 0.797468, 0.302326, 0.125000, 0.820000, 0.333333, 0.833333, 0.419355, 0.844444, 
4370.0, 0.552995, 0.797468, 0.302326, 0.125000, 0.820000, 0.333333, 0.833333, 0.408602, 0.844444, 
4453.0, 0.548387, 0.797468, 0.302326, 0.125000, 0.820000, 0.317460, 0.833333, 0.397849, 0.844444, 
4505.0, 0.543779, 0.797468, 0.279070, 0.125000, 0.820000, 0.317460, 0.833333, 0.397849, 0.844444, 
4539.0, 0.539171, 0.797468, 0.279070, 0.125000, 0.820000, 0.301587, 0.833333, 0.387097, 0.844444, 
4656.0, 0.534562, 0.797468, 0.255814, 0.125000, 0.820000, 0.285714, 0.833333, 0.376344, 0.844444, 
4726.0, 0.529954, 0.784810, 0.255814, 0.125000, 0.820000, 0.285714, 0.833333, 0.376344, 0.844444, 
4758.0, 0.525346, 0.784810, 0.232558, 0.093750, 0.820000, 0.269841, 0.833333, 0.365591, 0.844444, 
4763.0, 0.520737, 0.784810, 0.232558, 0.093750, 0.820000, 0.269841, 0.833333, 0.365591, 0.844444, 
4840.0, 0.516129, 0.784810, 0.209302, 0.093750, 0.820000, 0.253968, 0.833333, 0.354839, 0.844444, 
4901.0, 0.511521, 0.784810, 0.209302, 0.093750, 0.820000, 0.253968, 0.833333, 0.354839, 0.844444, 
4941.0, 0.506912, 0.784810, 0.209302, 0.093750, 0.820000, 0.253968, 0.833333, 0.344086, 0.844444, 
4959.0, 0.502304, 0.784810, 0.209302, 0.093750, 0.820000, 0.238095, 0.833333, 0.333333, 0.844444, 
4996.0, 0.497696, 0.772152, 0.209302, 0.093750, 0.820000, 0.238095, 0.833333, 0.333333, 0.844444, 
5022.0, 0.493088, 0.772152, 0.209302, 0.093750, 0.820000, 0.238095, 0.833333, 0.333333, 0.844444, 
5024.0, 0.488479, 0.772152, 0.209302, 0.093750, 0.820000, 0.238095, 0.833333, 0.333333, 0.844444, 
5047.0, 0.483871, 0.772152, 0.209302, 0.093750, 0.820000, 0.222222, 0.833333, 0.322581, 0.844444, 
5068.0, 0.479263, 0.759494, 0.209302, 0.093750, 0.800000, 0.222222, 0.812500, 0.322581, 0.822222, 
5088.0, 0.474654, 0.759494, 0.209302, 0.093750, 0.800000, 0.222222, 0.812500, 0.311828, 0.822222, 
5143.0, 0.470046, 0.759494, 0.186047, 0.062500, 0.800000, 0.206349, 0.812500, 0.301075, 0.822222, 
5151.0, 0.465438, 0.746835, 0.186047, 0.062500, 0.780000, 0.206349, 0.791667, 0.301075, 0.800000, 
5181.0, 0.460829, 0.746835, 0.186047, 0.062500, 0.780000, 0.206349, 0.791667, 0.290323, 0.800000, 
5231.0, 0.456221, 0.746835, 0.186047, 0.062500, 0.760000, 0.206349, 0.770833, 0.290323, 0.777778, 
5234.0, 0.451613, 0.734177, 0.186047, 0.062500, 0.760000, 0.206349, 0.770833, 0.290323, 0.777778, 
5238.0, 0.447005, 0.721519, 0.186047, 0.062500, 0.740000, 0.206349, 0.750000, 0.290323, 0.755556, 
5293.0, 0.442396, 0.721519, 0.186047, 0.031250, 0.740000, 0.190476, 0.750000, 0.279570, 0.755556, 
5308.0, 0.437788, 0.721519, 0.186047, 0.031250, 0.740000, 0.190476, 0.750000, 0.268817, 0.755556, 
5354.0, 0.433180, 0.708861, 0.186047, 0.031250, 0.740000, 0.190476, 0.750000, 0.268817, 0.755556, 
5384.0, 0.428571, 0.708861, 0.162791, 0.031250, 0.740000, 0.174603, 0.750000, 0.258065, 0.755556, 
5441.0, 0.423963, 0.708861, 0.139535, 0.031250, 0.740000, 0.158730, 0.750000, 0.247312, 0.755556, 
5550.0, 0.419355, 0.708861, 0.139535, 0.031250, 0.740000, 0.158730, 0.750000, 0.236559, 0.755556, 
5757.0, 0.414747, 0.708861, 0.139535, 0.031250, 0.740000, 0.158730, 0.750000, 0.225806, 0.755556, 
5789.0, 0.410138, 0.708861, 0.116279, 0.031250, 0.740000, 0.142857, 0.750000, 0.215054, 0.755556, 
5796.0, 0.405530, 0.708861, 0.093023, 0.031250, 0.740000, 0.126984, 0.750000, 0.204301, 0.755556, 
5824.0, 0.400922, 0.708861, 0.093023, 0.031250, 0.740000, 0.126984, 0.750000, 0.204301, 0.755556, 
5930.0, 0.396313, 0.708861, 0.093023, 0.031250, 0.740000, 0.126984, 0.750000, 0.193548, 0.755556, 
5982.0, 0.391705, 0.708861, 0.093023, 0.031250, 0.720000, 0.126984, 0.750000, 0.193548, 0.755556, 
5988.0, 0.387097, 0.708861, 0.093023, 0.031250, 0.720000, 0.111111, 0.750000, 0.182796, 0.755556, 
6008.0, 0.382488, 0.708861, 0.093023, 0.031250, 0.720000, 0.111111, 0.750000, 0.182796, 0.755556, 
6025.0, 0.377880, 0.708861, 0.093023, 0.031250, 0.720000, 0.111111, 0.750000, 0.182796, 0.755556, 
6089.0, 0.373272, 0.696203, 0.093023, 0.031250, 0.700000, 0.111111, 0.729167, 0.182796, 0.733333, 
6117.0, 0.368664, 0.696203, 0.093023, 0.031250, 0.700000, 0.111111, 0.729167, 0.172043, 0.733333, 
6143.0, 0.364055, 0.696203, 0.069767, 0.000000, 0.700000, 0.095238, 0.729167, 0.161290, 0.733333, 
6155.0, 0.359447, 0.683544, 0.069767, 0.000000, 0.700000, 0.095238, 0.729167, 0.161290, 0.733333, 
6209.0, 0.354839, 0.683544, 0.046512, 0.000000, 0.700000, 0.079365, 0.729167, 0.150538, 0.733333, 
6256.0, 0.350230, 0.683544, 0.046512, 0.000000, 0.700000, 0.079365, 0.729167, 0.139785, 0.733333, 
6349.0, 0.345622, 0.670886, 0.046512, 0.000000, 0.680000, 0.079365, 0.708333, 0.139785, 0.711111, 
6415.0, 0.341014, 0.670886, 0.046512, 0.000000, 0.680000, 0.079365, 0.708333, 0.129032, 0.711111, 
6479.0, 0.336406, 0.658228, 0.046512, 0.000000, 0.680000, 0.079365, 0.708333, 0.129032, 0.711111, 
6524.0, 0.331797, 0.645570, 0.046512, 0.000000, 0.680000, 0.079365, 0.708333, 0.129032, 0.711111, 
6607.0, 0.327189, 0.645570, 0.046512, 0.000000, 0.680000, 0.063492, 0.708333, 0.118280, 0.711111, 
6626.0, 0.322581, 0.645570, 0.023256, 0.000000, 0.680000, 0.047619, 0.708333, 0.107527, 0.711111, 
6642.0, 0.317972, 0.632911, 0.023256, 0.000000, 0.680000, 0.047619, 0.708333, 0.107527, 0.711111, 
6723.0, 0.313364, 0.620253, 0.023256, 0.000000, 0.680000, 0.047619, 0.708333, 0.107527, 0.711111, 
6763.0, 0.308756, 0.620253, 0.023256, 0.000000, 0.680000, 0.047619, 0.708333, 0.096774, 0.711111, 
6778.0, 0.304147, 0.607595, 0.023256, 0.000000, 0.680000, 0.047619, 0.708333, 0.096774, 0.711111, 
6931.0, 0.299539, 0.607595, 0.023256, 0.000000, 0.680000, 0.031746, 0.708333, 0.086022, 0.711111, 
7003.0, 0.299539, 0.607595, 0.023256, 0.000000, 0.680000, 0.031746, 0.708333, 0.086022, 0.711111, 
7065.0, 0.299539, 0.607595, 0.023256, 0.000000, 0.680000, 0.031746, 0.708333, 0.086022, 0.711111, 
7085.0, 0.294785, 0.607595, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7093.0, 0.294785, 0.607595, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7106.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7160.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7198.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7247.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7280.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7288.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7301.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7370.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7381.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7410.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7417.0, 0.289952, 0.594667, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7428.0, 0.284035, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7454.0, 0.284035, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7470.0, 0.284035, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7498.0, 0.284035, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7533.0, 0.284035, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.086022, 0.688889, 
7576.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7668.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7732.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7736.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7758.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7807.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7862.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7867.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7884.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7898.0, 0.277579, 0.578149, 0.023256, 0.000000, 0.660000, 0.031746, 0.687500, 0.071685, 0.688889, 
7899.0, 0.269415, 0.555912, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
7911.0, 0.269415, 0.555912, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
7921.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
7954.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
7958.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
7965.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8009.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8023.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8030.0, 0.260996, 0.532749, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8052.0, 0.250556, 0.503152, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8059.0, 0.240116, 0.473555, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8080.0, 0.240116, 0.473555, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8133.0, 0.240116, 0.473555, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8165.0, 0.240116, 0.473555, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8308.0, 0.240116, 0.473555, 0.023256, 0.000000, 0.621176, 0.031746, 0.647059, 0.071685, 0.642963, 
8327.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8381.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8389.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8487.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8497.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8569.0, 0.227479, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8600.0, 0.209980, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.035842, 0.642963, 
8697.0, 0.192482, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.000000, 0.642963, 
8761.0, 0.192482, 0.473555, 0.000000, 0.000000, 0.621176, 0.000000, 0.647059, 0.000000, 0.642963, 
8806.0, 0.173234, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
8887.0, 0.173234, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
8961.0, 0.173234, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9257.0, 0.173234, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9318.0, 0.144361, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9560.0, 0.144361, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9598.0, 0.144361, 0.420938, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9603.0, 0.096241, 0.280625, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
9993.0, 0.096241, 0.280625, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 
10122.0, 0.096241, 0.280625, 0.000000, 0.000000, 0.517647, 0.000000, 0.539216, 0.000000, 0.642963, 

