time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
1185.0, 0.544402, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.399639, 0.419233, 0.646536, 0.680418, 0.366667, 
1188.0, 0.544402, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.399639, 0.419233, 0.646536, 0.680418, 0.366667, 
1195.0, 0.544402, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.399639, 0.419233, 0.646536, 0.680418, 0.366667, 
1214.0, 0.544402, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.399639, 0.419233, 0.646536, 0.680418, 0.366667, 
1243.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1257.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1297.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1301.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1327.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1346.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1376.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1385.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1432.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1522.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1587.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1593.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1615.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1627.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1679.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1692.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1728.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1754.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1781.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1791.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1838.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1839.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1873.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1895.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1937.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1949.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1958.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
1985.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2036.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2043.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2105.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2112.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2117.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2118.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2153.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2208.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2231.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2279.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2286.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2293.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2317.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2337.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2354.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2373.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2461.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2483.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2503.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2525.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2699.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2761.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2800.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2926.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
2932.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
3288.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 
3364.0, 0.535016, 0.192857, 0.674020, 0.369579, 0.684194, 0.869855, 0.376131, 0.394572, 0.646536, 0.680418, 0.330000, 

