time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, 
72.0, 0.998350, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.990196, 1.000000, 1.000000, 1.000000, 0.995074, 1.000000, 0.994444, 1.000000, 0.996241, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.975000, 
113.0, 0.996700, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.980392, 1.000000, 0.994083, 1.000000, 0.990148, 1.000000, 0.988889, 1.000000, 0.992481, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.975000, 
120.0, 0.995050, 0.972222, 1.000000, 0.985294, 1.000000, 0.990566, 1.000000, 0.970588, 1.000000, 0.988166, 1.000000, 0.985222, 1.000000, 0.983333, 1.000000, 0.988722, 1.000000, 0.991736, 1.000000, 0.992908, 1.000000, 0.995025, 1.000000, 1.000000, 0.977273, 1.000000, 0.985294, 1.000000, 0.975000, 
148.0, 0.995050, 0.972222, 1.000000, 0.985294, 1.000000, 0.990566, 1.000000, 0.970588, 1.000000, 0.988166, 1.000000, 0.985222, 1.000000, 0.983333, 1.000000, 0.988722, 1.000000, 0.991736, 1.000000, 0.992908, 1.000000, 0.995025, 1.000000, 1.000000, 0.977273, 1.000000, 0.985294, 1.000000, 0.975000, 
160.0, 0.993397, 0.944444, 1.000000, 0.970588, 1.000000, 0.981132, 1.000000, 0.960784, 1.000000, 0.982249, 1.000000, 0.985222, 1.000000, 0.977778, 1.000000, 0.984962, 1.000000, 0.983471, 1.000000, 0.985816, 1.000000, 0.990050, 1.000000, 1.000000, 0.954545, 1.000000, 0.970588, 1.000000, 0.975000, 
168.0, 0.993397, 0.944444, 1.000000, 0.970588, 1.000000, 0.981132, 1.000000, 0.960784, 1.000000, 0.982249, 1.000000, 0.985222, 1.000000, 0.977778, 1.000000, 0.984962, 1.000000, 0.983471, 1.000000, 0.985816, 1.000000, 0.990050, 1.000000, 1.000000, 0.954545, 1.000000, 0.970588, 1.000000, 0.975000, 
169.0, 0.991741, 0.944444, 1.000000, 0.970588, 1.000000, 0.981132, 1.000000, 0.950980, 1.000000, 0.976331, 1.000000, 0.980296, 1.000000, 0.972222, 1.000000, 0.981203, 1.000000, 0.983471, 1.000000, 0.985816, 1.000000, 0.990050, 1.000000, 1.000000, 0.954545, 1.000000, 0.970588, 1.000000, 0.975000, 
171.0, 0.990085, 0.944444, 1.000000, 0.970588, 1.000000, 0.971698, 1.000000, 0.950980, 1.000000, 0.970414, 1.000000, 0.975369, 1.000000, 0.972222, 1.000000, 0.977444, 1.000000, 0.983471, 1.000000, 0.985816, 1.000000, 0.990050, 1.000000, 1.000000, 0.954545, 1.000000, 0.955882, 1.000000, 0.975000, 
173.0, 0.988430, 0.944444, 1.000000, 0.970588, 1.000000, 0.971698, 1.000000, 0.950980, 1.000000, 0.964497, 1.000000, 0.970443, 1.000000, 0.966667, 1.000000, 0.973684, 1.000000, 0.983471, 1.000000, 0.985816, 1.000000, 0.990050, 1.000000, 1.000000, 0.954545, 1.000000, 0.955882, 1.000000, 0.975000, 
175.0, 0.986774, 0.944444, 1.000000, 0.970588, 1.000000, 0.971698, 1.000000, 0.941176, 1.000000, 0.958580, 1.000000, 0.965517, 1.000000, 0.961111, 1.000000, 0.969925, 1.000000, 0.975137, 1.000000, 0.978672, 1.000000, 0.985049, 1.000000, 1.000000, 0.954545, 1.000000, 0.955882, 1.000000, 0.975000, 
177.0, 0.983463, 0.944444, 1.000000, 0.970588, 1.000000, 0.962264, 1.000000, 0.931373, 1.000000, 0.952663, 1.000000, 0.960591, 1.000000, 0.955556, 1.000000, 0.962406, 1.000000, 0.966802, 1.000000, 0.971528, 0.993631, 0.980049, 0.993827, 1.000000, 0.954545, 1.000000, 0.955882, 1.000000, 0.975000, 
180.0, 0.981804, 0.944444, 1.000000, 0.955882, 1.000000, 0.952830, 1.000000, 0.931373, 1.000000, 0.946746, 1.000000, 0.955665, 1.000000, 0.950000, 1.000000, 0.958647, 1.000000, 0.958468, 1.000000, 0.964332, 0.993631, 0.975023, 0.993827, 1.000000, 0.954545, 1.000000, 0.941176, 1.000000, 0.949342, 
184.0, 0.980146, 0.944444, 1.000000, 0.955882, 1.000000, 0.943396, 1.000000, 0.931373, 1.000000, 0.940828, 1.000000, 0.950739, 1.000000, 0.944444, 1.000000, 0.954887, 1.000000, 0.950133, 1.000000, 0.957135, 0.993631, 0.969997, 0.993827, 1.000000, 0.954545, 1.000000, 0.941176, 1.000000, 0.923684, 
186.0, 0.980146, 0.944444, 1.000000, 0.955882, 1.000000, 0.943396, 1.000000, 0.931373, 1.000000, 0.940828, 1.000000, 0.950739, 1.000000, 0.944444, 1.000000, 0.954887, 1.000000, 0.950133, 1.000000, 0.957135, 0.993631, 0.969997, 0.993827, 1.000000, 0.954545, 1.000000, 0.941176, 1.000000, 0.923684, 
191.0, 0.978484, 0.944444, 0.995595, 0.955882, 0.996032, 0.943396, 0.996032, 0.931373, 0.995816, 0.940828, 0.996296, 0.950739, 0.996296, 0.944444, 0.996296, 0.954887, 0.996296, 0.950133, 1.000000, 0.957135, 0.993631, 0.969997, 0.993827, 0.995392, 0.954545, 0.996139, 0.941176, 1.000000, 0.923684, 
195.0, 0.976823, 0.944444, 0.995595, 0.940947, 0.996032, 0.933867, 0.996032, 0.931373, 0.995816, 0.934874, 0.996296, 0.945787, 0.996296, 0.938856, 0.996296, 0.951113, 0.996296, 0.941725, 1.000000, 0.949884, 0.993631, 0.964945, 0.993827, 0.995392, 0.954545, 0.996139, 0.926237, 1.000000, 0.923684, 
205.0, 0.975159, 0.944444, 0.995595, 0.940947, 0.992048, 0.933867, 0.992048, 0.931373, 0.995816, 0.934874, 0.992579, 0.945787, 0.992579, 0.938856, 0.992579, 0.951113, 0.992579, 0.941725, 0.993902, 0.949884, 0.993631, 0.964945, 0.993827, 0.995392, 0.954545, 0.992263, 0.926237, 0.994565, 0.923684, 
213.0, 0.975159, 0.944444, 0.995595, 0.940947, 0.992048, 0.933867, 0.992048, 0.931373, 0.995816, 0.934874, 0.992579, 0.945787, 0.992579, 0.938856, 0.992579, 0.951113, 0.992579, 0.941725, 0.993902, 0.949884, 0.993631, 0.964945, 0.993827, 0.995392, 0.954545, 0.992263, 0.926237, 0.994565, 0.923684, 
227.0, 0.973492, 0.916667, 0.995595, 0.926011, 0.992048, 0.924338, 0.992048, 0.921464, 0.995816, 0.928919, 0.992579, 0.940835, 0.992579, 0.933268, 0.992579, 0.947339, 0.992579, 0.933317, 0.993902, 0.942633, 0.993631, 0.959893, 0.993827, 0.995392, 0.931818, 0.992263, 0.911298, 0.994565, 0.923684, 
229.0, 0.973492, 0.916667, 0.995595, 0.926011, 0.992048, 0.924338, 0.992048, 0.921464, 0.995816, 0.928919, 0.992579, 0.940835, 0.992579, 0.933268, 0.992579, 0.947339, 0.992579, 0.933317, 0.993902, 0.942633, 0.993631, 0.959893, 0.993827, 0.995392, 0.931818, 0.992263, 0.911298, 0.994565, 0.923684, 
233.0, 0.971822, 0.888889, 0.995595, 0.911075, 0.992048, 0.914808, 0.992048, 0.911556, 0.995816, 0.922965, 0.992579, 0.935884, 0.992579, 0.927679, 0.992579, 0.943564, 0.992579, 0.933317, 0.993902, 0.942633, 0.993631, 0.959893, 0.993827, 0.995392, 0.909091, 0.992263, 0.896359, 0.994565, 0.923684, 
238.0, 0.970153, 0.888889, 0.995595, 0.911075, 0.992048, 0.905279, 0.992048, 0.901648, 0.995816, 0.917010, 0.992579, 0.930932, 0.992579, 0.922091, 0.992579, 0.939790, 0.992579, 0.924908, 0.993902, 0.935382, 0.993631, 0.954841, 0.993827, 0.995392, 0.909091, 0.992263, 0.896359, 0.994565, 0.898026, 
241.0, 0.968483, 0.888889, 0.995595, 0.911075, 0.992048, 0.905279, 0.992048, 0.891740, 0.995816, 0.911055, 0.992579, 0.925980, 0.992579, 0.916502, 0.992579, 0.936016, 0.992579, 0.924908, 0.993902, 0.935382, 0.993631, 0.954841, 0.993827, 0.995392, 0.909091, 0.992263, 0.896359, 0.994565, 0.898026, 
242.0, 0.966813, 0.888889, 0.995595, 0.896140, 0.992048, 0.895750, 0.992048, 0.891740, 0.995816, 0.905101, 0.992579, 0.921028, 0.992579, 0.910914, 0.992579, 0.932242, 0.992579, 0.924908, 0.993902, 0.935382, 0.993631, 0.954841, 0.993827, 0.995392, 0.886364, 0.992263, 0.881419, 0.994565, 0.898026, 
247.0, 0.965143, 0.888889, 0.995595, 0.896140, 0.988031, 0.895750, 0.988031, 0.891740, 0.995816, 0.905101, 0.988833, 0.921028, 0.988833, 0.910914, 0.988833, 0.932242, 0.988833, 0.924908, 0.993902, 0.935382, 0.993631, 0.954841, 0.993827, 0.995392, 0.886364, 0.992263, 0.881419, 0.994565, 0.898026, 
251.0, 0.963473, 0.861111, 0.995595, 0.881204, 0.988031, 0.886221, 0.988031, 0.881831, 0.995816, 0.899146, 0.988833, 0.916077, 0.988833, 0.905325, 0.988833, 0.928467, 0.988833, 0.916500, 0.993902, 0.928131, 0.993631, 0.949789, 0.993827, 0.995392, 0.863636, 0.992263, 0.866480, 0.994565, 0.898026, 
272.0, 0.961804, 0.861111, 0.995595, 0.881204, 0.988031, 0.886221, 0.988031, 0.881831, 0.995816, 0.893192, 0.988833, 0.911125, 0.988833, 0.899737, 0.988833, 0.924693, 0.988833, 0.916500, 0.993902, 0.928131, 0.993631, 0.949789, 0.993827, 0.995392, 0.863636, 0.992263, 0.866480, 0.994565, 0.898026, 
273.0, 0.961804, 0.861111, 0.995595, 0.881204, 0.988031, 0.886221, 0.988031, 0.881831, 0.995816, 0.893192, 0.988833, 0.911125, 0.988833, 0.899737, 0.988833, 0.924693, 0.988833, 0.916500, 0.993902, 0.928131, 0.993631, 0.949789, 0.993827, 0.995392, 0.863636, 0.992263, 0.866480, 0.994565, 0.898026, 
275.0, 0.960131, 0.861111, 0.995595, 0.881204, 0.988031, 0.886221, 0.988031, 0.871923, 0.995816, 0.887237, 0.988833, 0.906173, 0.988833, 0.894149, 0.988833, 0.920919, 0.988833, 0.908092, 0.993902, 0.920880, 0.993631, 0.944737, 0.993827, 0.995392, 0.863636, 0.992263, 0.866480, 0.994565, 0.872368, 
276.0, 0.960131, 0.861111, 0.995595, 0.881204, 0.988031, 0.886221, 0.988031, 0.871923, 0.995816, 0.887237, 0.988833, 0.906173, 0.988833, 0.894149, 0.988833, 0.920919, 0.988833, 0.908092, 0.993902, 0.920880, 0.993631, 0.944737, 0.993827, 0.995392, 0.863636, 0.992263, 0.866480, 0.994565, 0.872368, 
281.0, 0.956780, 0.833333, 0.995595, 0.866268, 0.988031, 0.876691, 0.988031, 0.862015, 0.995816, 0.875328, 0.988833, 0.896269, 0.988833, 0.882972, 0.988833, 0.913370, 0.988833, 0.899684, 0.993902, 0.920880, 0.993631, 0.934579, 0.993827, 0.995392, 0.840909, 0.992263, 0.866480, 0.994565, 0.846711, 
285.0, 0.953428, 0.833333, 0.995595, 0.866268, 0.983998, 0.876691, 0.983998, 0.862015, 0.995816, 0.875328, 0.985073, 0.891318, 0.985073, 0.882972, 0.985073, 0.909596, 0.985073, 0.899684, 0.993902, 0.920880, 0.993631, 0.934579, 0.993827, 0.995392, 0.840909, 0.992263, 0.851541, 0.994565, 0.846711, 
286.0, 0.951753, 0.805556, 0.995595, 0.851333, 0.983998, 0.867162, 0.983998, 0.852107, 0.995816, 0.869373, 0.985073, 0.886366, 0.985073, 0.877383, 0.985073, 0.905822, 0.985073, 0.899684, 0.993902, 0.920880, 0.993631, 0.929499, 0.993827, 0.995392, 0.818182, 0.992263, 0.836601, 0.994565, 0.846711, 
288.0, 0.950077, 0.805556, 0.995595, 0.851333, 0.983998, 0.867162, 0.983998, 0.842199, 0.995816, 0.863418, 0.985073, 0.881414, 0.985073, 0.871795, 0.985073, 0.902048, 0.985073, 0.899684, 0.993902, 0.920880, 0.993631, 0.929499, 0.993827, 0.995392, 0.818182, 0.992263, 0.836601, 0.994565, 0.846711, 
293.0, 0.948402, 0.805556, 0.995595, 0.851333, 0.983998, 0.857633, 0.983998, 0.832290, 0.995816, 0.857464, 0.985073, 0.876462, 0.985073, 0.866206, 0.985073, 0.898273, 0.985073, 0.891275, 0.993902, 0.913629, 0.993631, 0.924420, 0.993827, 0.995392, 0.818182, 0.992263, 0.836601, 0.994565, 0.846711, 
305.0, 0.946726, 0.805556, 0.995595, 0.851333, 0.983998, 0.857633, 0.983998, 0.832290, 0.995816, 0.851509, 0.985073, 0.871511, 0.985073, 0.860618, 0.985073, 0.894499, 0.985073, 0.891275, 0.993902, 0.913629, 0.993631, 0.919341, 0.993827, 0.995392, 0.818182, 0.992263, 0.836601, 0.994565, 0.846711, 
307.0, 0.945050, 0.777778, 0.995595, 0.836397, 0.983998, 0.848104, 0.983998, 0.822382, 0.995816, 0.845555, 0.985073, 0.866559, 0.985073, 0.855030, 0.985073, 0.890725, 0.985073, 0.882867, 0.993902, 0.906378, 0.993631, 0.914262, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
308.0, 0.943375, 0.777778, 0.995595, 0.836397, 0.983998, 0.848104, 0.983998, 0.812474, 0.995816, 0.839600, 0.985073, 0.861607, 0.985073, 0.849441, 0.985073, 0.886951, 0.985073, 0.874459, 0.993902, 0.899127, 0.993631, 0.909182, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
310.0, 0.943375, 0.777778, 0.995595, 0.836397, 0.983998, 0.848104, 0.983998, 0.812474, 0.995816, 0.839600, 0.985073, 0.861607, 0.985073, 0.849441, 0.985073, 0.886951, 0.985073, 0.874459, 0.993902, 0.899127, 0.993631, 0.909182, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
316.0, 0.941696, 0.777778, 0.995595, 0.836397, 0.983998, 0.838574, 0.983998, 0.802566, 0.995816, 0.833603, 0.985073, 0.856627, 0.985073, 0.843853, 0.985073, 0.883160, 0.985073, 0.874459, 0.993902, 0.899127, 0.993631, 0.904103, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
319.0, 0.941696, 0.777778, 0.995595, 0.836397, 0.983998, 0.838574, 0.983998, 0.802566, 0.995816, 0.833603, 0.985073, 0.856627, 0.985073, 0.843853, 0.985073, 0.883160, 0.985073, 0.874459, 0.993902, 0.899127, 0.993631, 0.904103, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
322.0, 0.941696, 0.777778, 0.995595, 0.836397, 0.983998, 0.838574, 0.983998, 0.802566, 0.995816, 0.833603, 0.985073, 0.856627, 0.985073, 0.843853, 0.985073, 0.883160, 0.985073, 0.874459, 0.993902, 0.899127, 0.993631, 0.904103, 0.993827, 0.995392, 0.795455, 0.992263, 0.821662, 0.994565, 0.846711, 
329.0, 0.940011, 0.777778, 0.991069, 0.836397, 0.979932, 0.838574, 0.979932, 0.802566, 0.991524, 0.833603, 0.981285, 0.856627, 0.981285, 0.843853, 0.981285, 0.883160, 0.981285, 0.874459, 0.993902, 0.891876, 0.993631, 0.899024, 0.993827, 0.990674, 0.795455, 0.988325, 0.821662, 0.994565, 0.846711, 
338.0, 0.936642, 0.777778, 0.991069, 0.836397, 0.979932, 0.838574, 0.979932, 0.792657, 0.991524, 0.827606, 0.981285, 0.851646, 0.981285, 0.832676, 0.981285, 0.875579, 0.981285, 0.866050, 0.993902, 0.884625, 0.993631, 0.893945, 0.993827, 0.990674, 0.795455, 0.988325, 0.821662, 0.994565, 0.846711, 
343.0, 0.934958, 0.777778, 0.991069, 0.836397, 0.979932, 0.838574, 0.979932, 0.792657, 0.991524, 0.827606, 0.981285, 0.851646, 0.981285, 0.832676, 0.981285, 0.875579, 0.981285, 0.866050, 0.993902, 0.884625, 0.993631, 0.893945, 0.993827, 0.990674, 0.795455, 0.988325, 0.821662, 0.994565, 0.846711, 
344.0, 0.933273, 0.777778, 0.991069, 0.836397, 0.979932, 0.838574, 0.979932, 0.792657, 0.991524, 0.827606, 0.981285, 0.851646, 0.981285, 0.827087, 0.981285, 0.871789, 0.981285, 0.857642, 0.993902, 0.877374, 0.993631, 0.888866, 0.993827, 0.990674, 0.795455, 0.988325, 0.821662, 0.994565, 0.821053, 
350.0, 0.931588, 0.777778, 0.991069, 0.836397, 0.979932, 0.838574, 0.979932, 0.792657, 0.991524, 0.827606, 0.981285, 0.851646, 0.981285, 0.827087, 0.981285, 0.871789, 0.981285, 0.857642, 0.993902, 0.870123, 0.993631, 0.883786, 0.993827, 0.990674, 0.795455, 0.984388, 0.821662, 0.994565, 0.821053, 
353.0, 0.929904, 0.777778, 0.986544, 0.836397, 0.975866, 0.838574, 0.975866, 0.792657, 0.987231, 0.827606, 0.977496, 0.851646, 0.977496, 0.827087, 0.977496, 0.871789, 0.977496, 0.857642, 0.993902, 0.870123, 0.993631, 0.883786, 0.993827, 0.985957, 0.795455, 0.980450, 0.821662, 0.994565, 0.821053, 
357.0, 0.928219, 0.750000, 0.986544, 0.821461, 0.975866, 0.829045, 0.975866, 0.782749, 0.987231, 0.821609, 0.977496, 0.846666, 0.977496, 0.821499, 0.977496, 0.867999, 0.977496, 0.849234, 0.993902, 0.862872, 0.993631, 0.878707, 0.993827, 0.985957, 0.772727, 0.980450, 0.806723, 0.994565, 0.821053, 
358.0, 0.926535, 0.750000, 0.986544, 0.821461, 0.975866, 0.819516, 0.975866, 0.772841, 0.987231, 0.815611, 0.977496, 0.841686, 0.977496, 0.815911, 0.977496, 0.864208, 0.977496, 0.840826, 0.993902, 0.855621, 0.993631, 0.873628, 0.993827, 0.985957, 0.772727, 0.980450, 0.806723, 0.994565, 0.821053, 
359.0, 0.923165, 0.722222, 0.986544, 0.806526, 0.975866, 0.809987, 0.975866, 0.762933, 0.987231, 0.809614, 0.977496, 0.836705, 0.977496, 0.810322, 0.977496, 0.860418, 0.977496, 0.824009, 0.993902, 0.841119, 0.993631, 0.863469, 0.993827, 0.981239, 0.750000, 0.976513, 0.791783, 0.994565, 0.821053, 
360.0, 0.921481, 0.694444, 0.986544, 0.791590, 0.975866, 0.800457, 0.975866, 0.762933, 0.987231, 0.803617, 0.977496, 0.831725, 0.977496, 0.804734, 0.977496, 0.856627, 0.977496, 0.815601, 0.993902, 0.841119, 0.993631, 0.858390, 0.993827, 0.981239, 0.727273, 0.976513, 0.791783, 0.994565, 0.795395, 
368.0, 0.921481, 0.694444, 0.986544, 0.791590, 0.975866, 0.800457, 0.975866, 0.762933, 0.987231, 0.803617, 0.977496, 0.831725, 0.977496, 0.804734, 0.977496, 0.856627, 0.977496, 0.815601, 0.993902, 0.841119, 0.993631, 0.858390, 0.993827, 0.981239, 0.727273, 0.976513, 0.791783, 0.994565, 0.795395, 
369.0, 0.919793, 0.694444, 0.986544, 0.791590, 0.975866, 0.800457, 0.975866, 0.762933, 0.987231, 0.803617, 0.977496, 0.831725, 0.977496, 0.804734, 0.977496, 0.856627, 0.977496, 0.807193, 0.993902, 0.841119, 0.993631, 0.853311, 0.993827, 0.976499, 0.727273, 0.972559, 0.791783, 0.994565, 0.795395, 
370.0, 0.916418, 0.694444, 0.986544, 0.791590, 0.975866, 0.800457, 0.975866, 0.762933, 0.987231, 0.803617, 0.977496, 0.831725, 0.977496, 0.793557, 0.977496, 0.849047, 0.977496, 0.798784, 0.993902, 0.833868, 0.993631, 0.843152, 0.993827, 0.976499, 0.727273, 0.972559, 0.791783, 0.994565, 0.769737, 
371.0, 0.914730, 0.694444, 0.986544, 0.791590, 0.971783, 0.800457, 0.971783, 0.762933, 0.987231, 0.803617, 0.973692, 0.831725, 0.973692, 0.793557, 0.973692, 0.849047, 0.973692, 0.798784, 0.993902, 0.833868, 0.993631, 0.843152, 0.993827, 0.976499, 0.727273, 0.968606, 0.791783, 0.994565, 0.769737, 
374.0, 0.913042, 0.694444, 0.986544, 0.791590, 0.971783, 0.800457, 0.971783, 0.762933, 0.987231, 0.803617, 0.973692, 0.831725, 0.973692, 0.787968, 0.973692, 0.845256, 0.973692, 0.798784, 0.993902, 0.833868, 0.993631, 0.843152, 0.993827, 0.976499, 0.727273, 0.968606, 0.791783, 0.988978, 0.769737, 
375.0, 0.911355, 0.694444, 0.986544, 0.791590, 0.971783, 0.800457, 0.971783, 0.753025, 0.987231, 0.797620, 0.973692, 0.826744, 0.973692, 0.782380, 0.973692, 0.841466, 0.973692, 0.790376, 0.993902, 0.826617, 0.993631, 0.838073, 0.993827, 0.976499, 0.727273, 0.968606, 0.791783, 0.988978, 0.769737, 
377.0, 0.909667, 0.666667, 0.986544, 0.776654, 0.971783, 0.790928, 0.971783, 0.743116, 0.987231, 0.791623, 0.973692, 0.821764, 0.973692, 0.776792, 0.973692, 0.837676, 0.973692, 0.781968, 0.993902, 0.819366, 0.993631, 0.832994, 0.993827, 0.976499, 0.704545, 0.968606, 0.776844, 0.988978, 0.769737, 
379.0, 0.907979, 0.638889, 0.986544, 0.761719, 0.971783, 0.781399, 0.971783, 0.743116, 0.987231, 0.785626, 0.973692, 0.816784, 0.973692, 0.771203, 0.973692, 0.833885, 0.973692, 0.773560, 0.993902, 0.812115, 0.993631, 0.827915, 0.993827, 0.976499, 0.681818, 0.968606, 0.761905, 0.988978, 0.769737, 
385.0, 0.906292, 0.638889, 0.981998, 0.761719, 0.967700, 0.781399, 0.967700, 0.743116, 0.982920, 0.785626, 0.969889, 0.816784, 0.969889, 0.771203, 0.969889, 0.833885, 0.969889, 0.773560, 0.987572, 0.812115, 0.986962, 0.827915, 0.987374, 0.976499, 0.681818, 0.968606, 0.761905, 0.983390, 0.769737, 
392.0, 0.904604, 0.638889, 0.981998, 0.746783, 0.967700, 0.771870, 0.967700, 0.733208, 0.982920, 0.779629, 0.969889, 0.811803, 0.969889, 0.765615, 0.969889, 0.830095, 0.969889, 0.765151, 0.987572, 0.804864, 0.986962, 0.822836, 0.987374, 0.976499, 0.681818, 0.968606, 0.746965, 0.983390, 0.744079, 
394.0, 0.902916, 0.638889, 0.981998, 0.746783, 0.967700, 0.771870, 0.967700, 0.733208, 0.982920, 0.779629, 0.969889, 0.811803, 0.969889, 0.765615, 0.969889, 0.826304, 0.969889, 0.765151, 0.987572, 0.804864, 0.980293, 0.822836, 0.980920, 0.976499, 0.681818, 0.968606, 0.746965, 0.983390, 0.744079, 
403.0, 0.901228, 0.638889, 0.981998, 0.731847, 0.967700, 0.762340, 0.967700, 0.723300, 0.982920, 0.773631, 0.969889, 0.806823, 0.969889, 0.760026, 0.969889, 0.822514, 0.969889, 0.756743, 0.987572, 0.797613, 0.980293, 0.817756, 0.980920, 0.976499, 0.681818, 0.968606, 0.732026, 0.983390, 0.744079, 
410.0, 0.899541, 0.611111, 0.981998, 0.716912, 0.967700, 0.752811, 0.967700, 0.713392, 0.982920, 0.767634, 0.969889, 0.801842, 0.969889, 0.754438, 0.969889, 0.818724, 0.969889, 0.748335, 0.987572, 0.790362, 0.980293, 0.812677, 0.980920, 0.976499, 0.659091, 0.968606, 0.717087, 0.983390, 0.718421, 
415.0, 0.897853, 0.611111, 0.981998, 0.716912, 0.967700, 0.752811, 0.967700, 0.703484, 0.982920, 0.761637, 0.969889, 0.796862, 0.969889, 0.748849, 0.969889, 0.814933, 0.969889, 0.748335, 0.987572, 0.790362, 0.980293, 0.807598, 0.980920, 0.976499, 0.659091, 0.968606, 0.717087, 0.983390, 0.718421, 
