time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, 
19.0, 0.983492, 0.904167, 0.997826, 0.936744, 0.997788, 0.952381, 0.997788, 0.965883, 0.997788, 0.951815, 0.997788, 0.956342, 0.997826, 0.919192, 0.997845, 0.954810, 0.997845, 0.953785, 0.997826, 0.947079, 0.997826, 0.966700, 0.997826, 0.960073, 0.997826, 0.957646, 0.997826, 0.965543, 0.997845, 0.997802, 0.888889, 0.968784, 0.997826, 0.997921, 0.914286, 0.967578, 0.997845, 
20.0, 0.981542, 0.904167, 0.997826, 0.936744, 0.997788, 0.936508, 0.997788, 0.957335, 0.997788, 0.944918, 0.997788, 0.950877, 0.997826, 0.909091, 0.997845, 0.950285, 0.997845, 0.944525, 0.997826, 0.947079, 0.997826, 0.962534, 0.997826, 0.960073, 0.997826, 0.954112, 0.997826, 0.963244, 0.997845, 0.997802, 0.861111, 0.963976, 0.997826, 0.997921, 0.914286, 0.963521, 0.997845, 
24.0, 0.980568, 0.904167, 0.997826, 0.936744, 0.997788, 0.936508, 0.997788, 0.957335, 0.997788, 0.944918, 0.997788, 0.950877, 0.997826, 0.909091, 0.997845, 0.950285, 0.997845, 0.935265, 0.997826, 0.939503, 0.997826, 0.958367, 0.997826, 0.955072, 0.997826, 0.954112, 0.997826, 0.960945, 0.997845, 0.997802, 0.861111, 0.961572, 0.997826, 0.997921, 0.914286, 0.961492, 0.997845, 
25.0, 0.978618, 0.904167, 0.997826, 0.936744, 0.997788, 0.920635, 0.997788, 0.948787, 0.997788, 0.938021, 0.997788, 0.945412, 0.997826, 0.909091, 0.997845, 0.950285, 0.997845, 0.926005, 0.997826, 0.939503, 0.997826, 0.954200, 0.997826, 0.955072, 0.997826, 0.950578, 0.997826, 0.958646, 0.997845, 0.997802, 0.861111, 0.959168, 0.997826, 0.997921, 0.914286, 0.957435, 0.997845, 
26.0, 0.977643, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.947044, 0.997826, 0.956342, 0.997845, 0.997802, 0.833333, 0.956758, 0.997826, 0.997921, 0.885714, 0.955403, 0.997845, 
27.0, 0.977643, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.947044, 0.997826, 0.956342, 0.997845, 0.997802, 0.833333, 0.956758, 0.997826, 0.997921, 0.885714, 0.955403, 0.997845, 
35.0, 0.976666, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.943497, 0.997826, 0.954032, 0.997845, 0.997802, 0.833333, 0.954342, 0.997826, 0.997921, 0.885714, 0.953366, 0.997845, 
38.0, 0.976666, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.943497, 0.997826, 0.954032, 0.997845, 0.997802, 0.833333, 0.954342, 0.997826, 0.997921, 0.885714, 0.953366, 0.997845, 
39.0, 0.975687, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.943497, 0.997826, 0.951722, 0.997845, 0.997802, 0.833333, 0.954342, 0.997826, 0.997921, 0.885714, 0.951328, 0.997845, 
40.0, 0.975687, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.943497, 0.997826, 0.951722, 0.997845, 0.997802, 0.833333, 0.954342, 0.997826, 0.997921, 0.885714, 0.951328, 0.997845, 
41.0, 0.975687, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.898990, 0.997845, 0.945760, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.950046, 0.997826, 0.943497, 0.997826, 0.951722, 0.997845, 0.997802, 0.833333, 0.954342, 0.997826, 0.997921, 0.885714, 0.951328, 0.997845, 
42.0, 0.974704, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.888774, 0.997845, 0.941191, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.944992, 0.997826, 0.939937, 0.997826, 0.949401, 0.997845, 0.997802, 0.805556, 0.951914, 0.997826, 0.997921, 0.857143, 0.949283, 0.997845, 
44.0, 0.973719, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.940240, 0.997788, 0.931124, 0.997788, 0.939947, 0.997826, 0.888774, 0.997845, 0.941191, 0.997845, 0.926005, 0.997826, 0.931864, 0.997826, 0.950015, 0.997826, 0.944992, 0.997826, 0.939937, 0.997826, 0.949401, 0.997845, 0.997802, 0.805556, 0.951914, 0.997826, 0.997921, 0.857143, 0.949283, 0.997845, 
46.0, 0.971750, 0.871875, 0.997826, 0.920867, 0.997788, 0.904762, 0.997788, 0.931534, 0.997788, 0.924123, 0.997788, 0.928889, 0.997826, 0.878558, 0.997845, 0.932053, 0.997845, 0.907485, 0.997826, 0.931864, 0.997826, 0.945774, 0.997826, 0.939939, 0.997826, 0.936377, 0.997826, 0.944758, 0.997845, 0.997802, 0.805556, 0.947057, 0.997826, 0.997921, 0.828571, 0.945191, 0.997845, 
47.0, 0.970763, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.898130, 0.997826, 0.931864, 0.997826, 0.941513, 0.997826, 0.939939, 0.997826, 0.932803, 0.997826, 0.942425, 0.997845, 0.997802, 0.777778, 0.944616, 0.997826, 0.997921, 0.800000, 0.943136, 0.997845, 
49.0, 0.970763, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.898130, 0.997826, 0.931864, 0.997826, 0.941513, 0.997826, 0.939939, 0.997826, 0.932803, 0.997826, 0.942425, 0.997845, 0.997802, 0.777778, 0.944616, 0.997826, 0.997921, 0.800000, 0.943136, 0.997845, 
52.0, 0.969769, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.888774, 0.997826, 0.924099, 0.997826, 0.937253, 0.997826, 0.934858, 0.997826, 0.929229, 0.997826, 0.940087, 0.997845, 0.997802, 0.777778, 0.942175, 0.997826, 0.997921, 0.800000, 0.941077, 0.997845, 
53.0, 0.969769, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.888774, 0.997826, 0.924099, 0.997826, 0.937253, 0.997826, 0.934858, 0.997826, 0.929229, 0.997826, 0.940087, 0.997845, 0.997802, 0.777778, 0.942175, 0.997826, 0.997921, 0.800000, 0.941077, 0.997845, 
54.0, 0.969769, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.888774, 0.997826, 0.924099, 0.997826, 0.937253, 0.997826, 0.934858, 0.997826, 0.929229, 0.997826, 0.940087, 0.997845, 0.997802, 0.777778, 0.942175, 0.997826, 0.997921, 0.800000, 0.941077, 0.997845, 
55.0, 0.969769, 0.871875, 0.997826, 0.920867, 0.997788, 0.888312, 0.997788, 0.922746, 0.997788, 0.917014, 0.997788, 0.923293, 0.997826, 0.868343, 0.997845, 0.927439, 0.997845, 0.888774, 0.997826, 0.924099, 0.997826, 0.937253, 0.997826, 0.934858, 0.997826, 0.929229, 0.997826, 0.940087, 0.997845, 0.997802, 0.777778, 0.942175, 0.997826, 0.997921, 0.800000, 0.941077, 0.997845, 
56.0, 0.968769, 0.838341, 0.997826, 0.904423, 0.997788, 0.888312, 0.997788, 0.913958, 0.997788, 0.909905, 0.997788, 0.917663, 0.997826, 0.858127, 0.997845, 0.922802, 0.997845, 0.888774, 0.997826, 0.916333, 0.997826, 0.932993, 0.997826, 0.929777, 0.997826, 0.925655, 0.997826, 0.937742, 0.997845, 0.997802, 0.750000, 0.939728, 0.997826, 0.997921, 0.800000, 0.939008, 0.997845, 
58.0, 0.967768, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.879419, 0.997826, 0.916333, 0.997826, 0.928713, 0.997826, 0.929777, 0.997826, 0.922067, 0.997826, 0.935392, 0.997845, 0.997802, 0.722222, 0.937274, 0.997826, 0.997921, 0.771429, 0.936936, 0.997845, 
59.0, 0.967768, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.879419, 0.997826, 0.916333, 0.997826, 0.928713, 0.997826, 0.929777, 0.997826, 0.922067, 0.997826, 0.935392, 0.997845, 0.997802, 0.722222, 0.937274, 0.997826, 0.997921, 0.771429, 0.936936, 0.997845, 
60.0, 0.967768, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.879419, 0.997826, 0.916333, 0.997826, 0.928713, 0.997826, 0.929777, 0.997826, 0.922067, 0.997826, 0.935392, 0.997845, 0.997802, 0.722222, 0.937274, 0.997826, 0.997921, 0.771429, 0.936936, 0.997845, 
61.0, 0.966765, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.870063, 0.997826, 0.908568, 0.997826, 0.924433, 0.997826, 0.924669, 0.997826, 0.918465, 0.997826, 0.933036, 0.997845, 0.997802, 0.722222, 0.934814, 0.997826, 0.997921, 0.771429, 0.934854, 0.997845, 
62.0, 0.966765, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.870063, 0.997826, 0.908568, 0.997826, 0.924433, 0.997826, 0.924669, 0.997826, 0.918465, 0.997826, 0.933036, 0.997845, 0.997802, 0.722222, 0.934814, 0.997826, 0.997921, 0.771429, 0.934854, 0.997845, 
63.0, 0.966765, 0.838341, 0.997826, 0.904423, 0.997788, 0.871861, 0.997788, 0.905084, 0.997788, 0.902741, 0.997788, 0.911999, 0.997826, 0.847911, 0.997845, 0.918141, 0.997845, 0.870063, 0.997826, 0.908568, 0.997826, 0.924433, 0.997826, 0.924669, 0.997826, 0.918465, 0.997826, 0.933036, 0.997845, 0.997802, 0.722222, 0.934814, 0.997826, 0.997921, 0.771429, 0.934854, 0.997845, 
65.0, 0.965757, 0.838341, 0.997826, 0.904423, 0.997788, 0.855411, 0.997788, 0.896211, 0.997788, 0.895576, 0.997788, 0.906334, 0.997826, 0.847911, 0.997845, 0.913481, 0.997845, 0.860606, 0.997826, 0.908568, 0.997826, 0.920154, 0.997826, 0.924669, 0.997826, 0.914863, 0.997826, 0.930674, 0.997845, 0.997802, 0.722222, 0.932341, 0.997826, 0.997921, 0.771429, 0.932762, 0.997845, 
66.0, 0.965757, 0.838341, 0.997826, 0.904423, 0.997788, 0.855411, 0.997788, 0.896211, 0.997788, 0.895576, 0.997788, 0.906334, 0.997826, 0.847911, 0.997845, 0.913481, 0.997845, 0.860606, 0.997826, 0.908568, 0.997826, 0.920154, 0.997826, 0.924669, 0.997826, 0.914863, 0.997826, 0.930674, 0.997845, 0.997802, 0.722222, 0.932341, 0.997826, 0.997921, 0.771429, 0.932762, 0.997845, 
67.0, 0.965757, 0.838341, 0.997826, 0.904423, 0.997788, 0.855411, 0.997788, 0.896211, 0.997788, 0.895576, 0.997788, 0.906334, 0.997826, 0.847911, 0.997845, 0.913481, 0.997845, 0.860606, 0.997826, 0.908568, 0.997826, 0.920154, 0.997826, 0.924669, 0.997826, 0.914863, 0.997826, 0.930674, 0.997845, 0.997802, 0.722222, 0.932341, 0.997826, 0.997921, 0.771429, 0.932762, 0.997845, 
68.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
69.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
70.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
73.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
74.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
75.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
76.0, 0.963733, 0.804808, 0.997826, 0.871535, 0.997788, 0.822511, 0.997788, 0.878464, 0.997788, 0.881247, 0.997788, 0.895005, 0.997826, 0.827479, 0.997845, 0.904160, 0.997845, 0.841692, 0.997826, 0.893037, 0.997826, 0.911594, 0.997826, 0.914451, 0.997826, 0.911261, 0.997826, 0.925950, 0.997845, 0.997802, 0.694444, 0.927395, 0.997826, 0.997921, 0.742857, 0.928579, 0.997845, 
77.0, 0.962709, 0.771274, 0.997826, 0.855091, 0.997788, 0.806061, 0.997788, 0.869500, 0.997788, 0.874024, 0.997788, 0.889268, 0.997826, 0.817264, 0.997845, 0.899450, 0.997845, 0.841692, 0.997826, 0.885203, 0.997826, 0.907274, 0.997826, 0.909314, 0.997826, 0.907631, 0.997826, 0.923569, 0.997845, 0.997802, 0.694444, 0.924909, 0.997826, 0.997921, 0.714286, 0.926474, 0.997845, 
80.0, 0.962709, 0.771274, 0.997826, 0.855091, 0.997788, 0.806061, 0.997788, 0.869500, 0.997788, 0.874024, 0.997788, 0.889268, 0.997826, 0.817264, 0.997845, 0.899450, 0.997845, 0.841692, 0.997826, 0.885203, 0.997826, 0.907274, 0.997826, 0.909314, 0.997826, 0.907631, 0.997826, 0.923569, 0.997845, 0.997802, 0.694444, 0.924909, 0.997826, 0.997921, 0.714286, 0.926474, 0.997845, 
81.0, 0.961682, 0.771274, 0.997826, 0.855091, 0.997788, 0.806061, 0.997788, 0.860536, 0.997788, 0.874024, 0.997788, 0.883531, 0.997826, 0.807048, 0.997845, 0.894741, 0.997845, 0.832127, 0.997826, 0.885203, 0.997826, 0.902953, 0.997826, 0.909314, 0.997826, 0.904000, 0.997826, 0.921189, 0.997845, 0.997802, 0.666667, 0.922423, 0.997826, 0.997921, 0.714286, 0.924368, 0.997845, 
82.0, 0.961682, 0.771274, 0.997826, 0.855091, 0.997788, 0.806061, 0.997788, 0.860536, 0.997788, 0.874024, 0.997788, 0.883531, 0.997826, 0.807048, 0.997845, 0.894741, 0.997845, 0.832127, 0.997826, 0.885203, 0.997826, 0.902953, 0.997826, 0.909314, 0.997826, 0.904000, 0.997826, 0.921189, 0.997845, 0.997802, 0.666667, 0.922423, 0.997826, 0.997921, 0.714286, 0.924368, 0.997845, 
84.0, 0.960654, 0.771274, 0.995489, 0.855091, 0.997788, 0.806061, 0.997788, 0.860536, 0.997788, 0.874024, 0.997788, 0.883531, 0.995489, 0.807048, 0.995530, 0.894741, 0.995530, 0.832127, 0.995489, 0.885203, 0.995489, 0.902953, 0.995489, 0.909314, 0.995489, 0.904000, 0.995489, 0.921189, 0.995530, 0.995465, 0.666667, 0.922423, 0.995489, 0.995708, 0.714286, 0.924368, 0.995530, 
85.0, 0.959623, 0.771274, 0.995489, 0.855091, 0.997788, 0.806061, 0.997788, 0.860536, 0.997788, 0.874024, 0.997788, 0.883531, 0.995489, 0.807048, 0.995530, 0.894741, 0.995530, 0.832127, 0.995489, 0.885203, 0.995489, 0.902953, 0.995489, 0.909314, 0.995489, 0.900355, 0.995489, 0.918802, 0.995530, 0.995465, 0.666667, 0.919923, 0.995489, 0.995708, 0.714286, 0.922253, 0.995530, 
86.0, 0.959623, 0.771274, 0.995489, 0.855091, 0.997788, 0.806061, 0.997788, 0.860536, 0.997788, 0.874024, 0.997788, 0.883531, 0.995489, 0.807048, 0.995530, 0.894741, 0.995530, 0.832127, 0.995489, 0.885203, 0.995489, 0.902953, 0.995489, 0.909314, 0.995489, 0.900355, 0.995489, 0.918802, 0.995530, 0.995465, 0.666667, 0.919923, 0.995489, 0.995708, 0.714286, 0.922253, 0.995530, 
87.0, 0.958590, 0.737740, 0.995489, 0.838647, 0.997788, 0.789610, 0.997788, 0.851572, 0.997788, 0.866800, 0.997788, 0.877793, 0.995489, 0.796832, 0.995530, 0.890032, 0.995530, 0.822562, 0.995489, 0.877299, 0.995489, 0.898612, 0.995489, 0.904147, 0.995489, 0.896710, 0.995489, 0.916416, 0.995530, 0.995465, 0.666667, 0.917423, 0.995489, 0.995708, 0.685714, 0.920138, 0.995530, 
