time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
60.0, 0.950483, 0.984733, 0.915068, 0.974432, 0.915068, 0.980952, 0.932540, 0.913649, 0.984733, 0.934985, 0.980952, 0.952793, 0.948980, 
63.0, 0.949406, 0.984733, 0.912329, 0.974432, 0.912329, 0.980952, 0.930556, 0.910864, 0.984733, 0.931889, 0.980952, 0.949834, 0.948980, 
64.0, 0.948328, 0.984733, 0.909589, 0.974432, 0.909589, 0.980952, 0.928571, 0.908078, 0.984733, 0.928793, 0.980952, 0.946875, 0.948980, 
67.0, 0.946173, 0.984733, 0.906849, 0.974432, 0.906849, 0.980952, 0.924603, 0.905292, 0.984733, 0.925697, 0.980952, 0.946875, 0.945578, 
70.0, 0.944017, 0.984733, 0.904110, 0.974432, 0.904110, 0.980952, 0.920635, 0.902507, 0.984733, 0.922601, 0.980952, 0.940957, 0.945578, 
72.0, 0.942940, 0.984733, 0.901370, 0.974432, 0.901370, 0.980952, 0.918651, 0.899721, 0.984733, 0.919505, 0.980952, 0.940957, 0.943878, 
73.0, 0.941862, 0.984733, 0.898630, 0.974432, 0.898630, 0.980952, 0.916667, 0.896936, 0.984733, 0.919505, 0.980952, 0.940957, 0.942177, 
75.0, 0.940784, 0.984733, 0.895890, 0.974432, 0.895890, 0.980952, 0.914683, 0.894150, 0.984733, 0.916409, 0.980952, 0.937998, 0.942177, 
76.0, 0.939707, 0.984733, 0.893151, 0.974432, 0.893151, 0.980952, 0.912698, 0.891365, 0.984733, 0.913313, 0.980952, 0.937998, 0.940476, 
77.0, 0.938629, 0.984733, 0.890411, 0.974432, 0.890411, 0.980952, 0.910714, 0.888579, 0.984733, 0.913313, 0.980952, 0.937998, 0.938776, 
80.0, 0.937551, 0.984733, 0.887671, 0.974432, 0.887671, 0.980952, 0.908730, 0.885794, 0.984733, 0.913313, 0.980952, 0.935039, 0.938776, 
86.0, 0.936474, 0.984733, 0.884932, 0.974432, 0.884932, 0.980952, 0.906746, 0.883008, 0.984733, 0.913313, 0.980952, 0.932080, 0.938776, 
88.0, 0.934318, 0.980901, 0.884932, 0.971583, 0.884932, 0.977767, 0.904762, 0.883008, 0.980901, 0.910217, 0.977767, 0.932080, 0.935374, 
89.0, 0.933241, 0.980901, 0.882192, 0.971583, 0.882192, 0.977767, 0.902778, 0.880223, 0.980901, 0.907121, 0.977767, 0.929121, 0.935374, 
94.0, 0.932163, 0.980901, 0.879452, 0.971583, 0.879452, 0.977767, 0.900794, 0.877437, 0.980901, 0.904025, 0.977767, 0.929121, 0.933673, 
95.0, 0.931086, 0.980901, 0.876712, 0.971583, 0.876712, 0.977767, 0.898810, 0.874652, 0.980901, 0.904025, 0.977767, 0.926162, 0.933673, 
96.0, 0.930008, 0.980901, 0.873973, 0.971583, 0.873973, 0.977767, 0.896825, 0.871866, 0.980901, 0.900929, 0.977767, 0.926162, 0.931973, 
98.0, 0.928930, 0.980901, 0.871233, 0.971583, 0.871233, 0.977767, 0.894841, 0.869081, 0.980901, 0.897833, 0.977767, 0.923203, 0.931973, 
102.0, 0.927853, 0.980901, 0.868493, 0.971583, 0.868493, 0.977767, 0.892857, 0.866295, 0.980901, 0.894737, 0.977767, 0.923203, 0.930272, 
106.0, 0.926775, 0.980901, 0.865753, 0.971583, 0.865753, 0.977767, 0.890873, 0.863510, 0.980901, 0.891641, 0.977767, 0.923203, 0.928571, 
108.0, 0.925697, 0.980901, 0.863014, 0.971583, 0.863014, 0.977767, 0.888889, 0.860724, 0.980901, 0.888545, 0.977767, 0.923203, 0.926871, 
110.0, 0.924620, 0.980901, 0.863014, 0.971583, 0.863014, 0.977767, 0.886905, 0.860724, 0.980901, 0.885449, 0.977767, 0.923203, 0.925170, 
111.0, 0.923542, 0.980901, 0.863014, 0.971583, 0.863014, 0.974583, 0.886905, 0.860724, 0.980901, 0.885449, 0.974583, 0.923203, 0.923469, 
113.0, 0.922464, 0.980901, 0.863014, 0.971583, 0.863014, 0.971398, 0.886905, 0.860724, 0.980901, 0.885449, 0.971398, 0.920244, 0.923469, 
115.0, 0.919231, 0.980901, 0.860274, 0.971583, 0.860274, 0.968213, 0.882937, 0.857939, 0.980901, 0.882353, 0.968213, 0.917285, 0.920068, 
119.0, 0.918154, 0.980901, 0.860274, 0.971583, 0.860274, 0.968213, 0.880952, 0.857939, 0.980901, 0.879257, 0.968213, 0.914326, 0.920068, 
120.0, 0.915999, 0.980901, 0.854795, 0.971583, 0.854795, 0.968213, 0.876984, 0.852368, 0.980901, 0.876161, 0.968213, 0.911367, 0.918367, 
122.0, 0.914921, 0.980901, 0.852055, 0.971583, 0.852055, 0.968213, 0.875000, 0.849582, 0.980901, 0.873065, 0.968213, 0.908408, 0.918367, 
123.0, 0.913843, 0.980901, 0.849315, 0.971583, 0.849315, 0.968213, 0.873016, 0.849582, 0.980901, 0.873065, 0.968213, 0.905449, 0.918367, 
124.0, 0.912766, 0.977070, 0.849315, 0.968733, 0.849315, 0.965028, 0.873016, 0.849582, 0.977070, 0.873065, 0.965028, 0.905449, 0.916667, 
125.0, 0.910610, 0.977070, 0.846575, 0.965884, 0.846575, 0.965028, 0.871032, 0.846797, 0.977070, 0.873065, 0.965028, 0.905449, 0.913265, 
126.0, 0.909533, 0.973238, 0.846575, 0.963035, 0.846575, 0.961843, 0.871032, 0.846797, 0.973238, 0.873065, 0.961843, 0.905449, 0.911565, 
127.0, 0.906300, 0.973238, 0.838356, 0.963035, 0.838356, 0.961843, 0.865079, 0.838440, 0.973238, 0.866873, 0.961843, 0.899531, 0.909864, 
132.0, 0.905222, 0.973238, 0.838356, 0.963035, 0.838356, 0.961843, 0.863095, 0.838440, 0.973238, 0.866873, 0.961843, 0.899531, 0.908163, 
134.0, 0.904144, 0.973238, 0.835616, 0.963035, 0.835616, 0.961843, 0.861111, 0.835655, 0.973238, 0.866873, 0.961843, 0.899531, 0.906463, 
136.0, 0.900911, 0.973238, 0.830137, 0.963035, 0.830137, 0.961843, 0.855159, 0.830084, 0.973238, 0.857585, 0.961843, 0.893614, 0.904762, 
140.0, 0.899834, 0.973238, 0.827397, 0.963035, 0.827397, 0.961843, 0.853175, 0.827298, 0.973238, 0.854489, 0.961843, 0.890655, 0.904762, 
141.0, 0.898756, 0.973238, 0.824658, 0.963035, 0.824658, 0.961843, 0.851190, 0.824513, 0.973238, 0.854489, 0.961843, 0.890655, 0.903061, 
144.0, 0.897679, 0.973238, 0.824658, 0.963035, 0.824658, 0.961843, 0.849206, 0.824513, 0.973238, 0.854489, 0.961843, 0.890655, 0.901361, 
148.0, 0.896601, 0.969406, 0.824658, 0.960186, 0.824658, 0.958658, 0.849206, 0.824513, 0.969406, 0.854489, 0.958658, 0.890655, 0.899660, 
149.0, 0.895523, 0.969406, 0.821918, 0.960186, 0.821918, 0.958658, 0.847222, 0.821727, 0.969406, 0.851393, 0.958658, 0.887696, 0.899660, 
150.0, 0.894446, 0.969406, 0.819178, 0.960186, 0.819178, 0.958658, 0.845238, 0.818942, 0.969406, 0.851393, 0.958658, 0.884737, 0.899660, 
152.0, 0.892290, 0.969406, 0.813699, 0.960186, 0.813699, 0.958658, 0.841270, 0.813370, 0.969406, 0.845201, 0.958658, 0.881778, 0.897959, 
153.0, 0.889057, 0.969406, 0.808219, 0.960186, 0.808219, 0.958658, 0.835317, 0.807799, 0.969406, 0.839009, 0.958658, 0.875860, 0.896259, 
154.0, 0.887980, 0.969406, 0.808219, 0.960186, 0.808219, 0.958658, 0.833333, 0.807799, 0.969406, 0.835913, 0.958658, 0.872901, 0.896259, 
155.0, 0.885824, 0.969406, 0.805479, 0.960186, 0.805479, 0.958658, 0.829365, 0.805014, 0.969406, 0.832817, 0.958658, 0.866983, 0.896259, 
161.0, 0.883669, 0.969406, 0.800000, 0.960186, 0.800000, 0.958658, 0.825397, 0.799443, 0.969406, 0.829721, 0.958658, 0.864024, 0.894558, 
162.0, 0.882592, 0.969406, 0.800000, 0.960186, 0.800000, 0.958658, 0.823413, 0.799443, 0.969406, 0.829721, 0.958658, 0.864024, 0.892857, 
163.0, 0.880436, 0.969406, 0.797260, 0.960186, 0.797260, 0.955473, 0.821429, 0.796657, 0.969406, 0.829721, 0.955473, 0.861065, 0.891156, 
165.0, 0.878281, 0.969406, 0.794521, 0.960186, 0.794521, 0.952288, 0.819444, 0.793872, 0.969406, 0.829721, 0.952288, 0.861065, 0.887755, 
167.0, 0.877203, 0.969406, 0.791781, 0.960186, 0.791781, 0.952288, 0.817460, 0.791086, 0.969406, 0.829721, 0.952288, 0.858106, 0.887755, 
169.0, 0.876126, 0.969406, 0.789041, 0.960186, 0.789041, 0.952288, 0.815476, 0.788301, 0.969406, 0.826625, 0.952288, 0.858106, 0.886054, 
171.0, 0.875048, 0.969406, 0.789041, 0.957337, 0.789041, 0.952288, 0.815476, 0.788301, 0.969406, 0.826625, 0.952288, 0.858106, 0.884354, 
172.0, 0.873970, 0.965575, 0.789041, 0.954487, 0.789041, 0.949103, 0.815476, 0.788301, 0.965575, 0.826625, 0.949103, 0.858106, 0.882653, 
173.0, 0.871815, 0.965575, 0.783562, 0.954487, 0.783562, 0.949103, 0.811508, 0.782730, 0.965575, 0.820433, 0.949103, 0.855147, 0.880952, 
175.0, 0.870737, 0.965575, 0.783562, 0.954487, 0.783562, 0.945918, 0.811508, 0.782730, 0.965575, 0.820433, 0.945918, 0.852188, 0.880952, 
182.0, 0.868582, 0.961743, 0.780822, 0.951638, 0.780822, 0.942733, 0.809524, 0.779944, 0.961743, 0.817337, 0.942733, 0.849229, 0.879252, 
183.0, 0.865349, 0.961743, 0.772603, 0.951638, 0.772603, 0.942733, 0.803571, 0.771588, 0.961743, 0.811146, 0.942733, 0.843311, 0.877551, 
184.0, 0.863194, 0.961743, 0.769863, 0.951638, 0.769863, 0.942733, 0.799603, 0.768802, 0.961743, 0.804954, 0.942733, 0.840352, 0.875850, 
186.0, 0.862116, 0.961743, 0.767123, 0.951638, 0.767123, 0.942733, 0.797619, 0.766017, 0.961743, 0.804954, 0.942733, 0.840352, 0.874150, 
187.0, 0.861039, 0.961743, 0.764384, 0.951638, 0.764384, 0.942733, 0.795635, 0.763231, 0.961743, 0.801858, 0.942733, 0.837393, 0.874150, 
189.0, 0.859961, 0.961743, 0.764384, 0.951638, 0.764384, 0.939549, 0.795635, 0.763231, 0.961743, 0.801858, 0.939549, 0.837393, 0.872449, 
190.0, 0.858883, 0.961743, 0.761644, 0.951638, 0.761644, 0.939549, 0.793651, 0.760446, 0.961743, 0.801858, 0.939549, 0.837393, 0.870748, 
192.0, 0.857806, 0.961743, 0.761644, 0.948789, 0.761644, 0.939549, 0.793651, 0.760446, 0.961743, 0.801858, 0.939549, 0.834434, 0.870748, 
193.0, 0.856728, 0.961743, 0.758904, 0.948789, 0.758904, 0.939549, 0.791667, 0.757660, 0.961743, 0.798762, 0.939549, 0.831475, 0.870748, 
194.0, 0.855650, 0.961743, 0.756164, 0.948789, 0.756164, 0.939549, 0.789683, 0.754875, 0.961743, 0.795666, 0.939549, 0.828516, 0.870748, 
195.0, 0.854573, 0.961743, 0.753425, 0.948789, 0.753425, 0.939549, 0.787698, 0.752089, 0.961743, 0.792570, 0.939549, 0.825557, 0.870748, 
199.0, 0.853495, 0.961743, 0.753425, 0.948789, 0.753425, 0.936364, 0.787698, 0.752089, 0.961743, 0.792570, 0.936364, 0.825557, 0.869048, 
203.0, 0.852417, 0.961743, 0.753425, 0.948789, 0.753425, 0.936364, 0.785714, 0.752089, 0.961743, 0.789474, 0.936364, 0.822598, 0.869048, 
204.0, 0.851340, 0.961743, 0.753425, 0.948789, 0.753425, 0.936364, 0.783730, 0.752089, 0.961743, 0.789474, 0.936364, 0.822598, 0.867347, 
206.0, 0.850262, 0.961743, 0.750685, 0.948789, 0.750685, 0.936364, 0.781746, 0.749304, 0.961743, 0.789474, 0.936364, 0.822598, 0.865646, 
207.0, 0.849185, 0.961743, 0.750685, 0.945940, 0.750685, 0.936364, 0.781746, 0.749304, 0.961743, 0.789474, 0.936364, 0.819639, 0.865646, 
212.0, 0.847029, 0.961743, 0.747945, 0.943090, 0.747945, 0.936364, 0.779762, 0.746518, 0.961743, 0.786378, 0.936364, 0.816680, 0.863946, 
213.0, 0.845952, 0.961743, 0.745205, 0.943090, 0.745205, 0.936364, 0.777778, 0.743733, 0.961743, 0.786378, 0.936364, 0.816680, 0.862245, 
216.0, 0.844871, 0.961743, 0.742456, 0.943090, 0.742456, 0.936364, 0.775789, 0.740937, 0.961743, 0.786378, 0.936364, 0.816680, 0.860537, 
217.0, 0.843791, 0.961743, 0.742456, 0.940233, 0.742456, 0.936364, 0.775789, 0.740937, 0.961743, 0.786378, 0.936364, 0.816680, 0.858830, 
220.0, 0.842710, 0.961743, 0.739706, 0.940233, 0.739706, 0.936364, 0.773799, 0.738141, 0.961743, 0.783282, 0.936364, 0.816680, 0.857123, 
221.0, 0.841630, 0.961743, 0.739706, 0.940233, 0.739706, 0.936364, 0.771810, 0.738141, 0.961743, 0.783282, 0.936364, 0.813721, 0.857123, 
225.0, 0.840550, 0.961743, 0.736956, 0.940233, 0.736956, 0.936364, 0.769821, 0.735345, 0.961743, 0.783282, 0.936364, 0.810762, 0.857123, 
226.0, 0.840550, 0.961743, 0.736956, 0.940233, 0.736956, 0.936364, 0.769821, 0.735345, 0.961743, 0.783282, 0.936364, 0.810762, 0.857123, 
227.0, 0.839468, 0.961743, 0.734196, 0.940233, 0.734196, 0.936364, 0.767827, 0.732538, 0.961743, 0.780173, 0.936364, 0.807803, 0.857123, 
228.0, 0.838386, 0.961743, 0.731436, 0.940233, 0.731436, 0.936364, 0.765832, 0.729731, 0.961743, 0.777065, 0.936364, 0.804844, 0.857123, 
230.0, 0.837304, 0.961743, 0.728676, 0.940233, 0.728676, 0.936364, 0.763838, 0.726925, 0.961743, 0.777065, 0.936364, 0.801885, 0.857123, 
231.0, 0.837304, 0.961743, 0.728676, 0.940233, 0.728676, 0.936364, 0.763838, 0.726925, 0.961743, 0.777065, 0.936364, 0.801885, 0.857123, 
233.0, 0.836221, 0.957881, 0.728676, 0.937366, 0.728676, 0.933157, 0.763838, 0.726925, 0.957881, 0.777065, 0.933157, 0.801885, 0.855408, 
237.0, 0.835138, 0.957881, 0.725915, 0.937366, 0.725915, 0.933157, 0.761844, 0.724118, 0.957881, 0.777065, 0.933157, 0.801885, 0.853694, 
238.0, 0.834055, 0.957881, 0.723155, 0.937366, 0.723155, 0.933157, 0.759849, 0.721311, 0.957881, 0.777065, 0.933157, 0.798926, 0.853694, 
239.0, 0.832971, 0.957881, 0.723155, 0.934499, 0.723155, 0.933157, 0.759849, 0.721311, 0.957881, 0.777065, 0.933157, 0.795967, 0.853694, 
240.0, 0.831888, 0.957881, 0.723155, 0.934499, 0.723155, 0.933157, 0.757855, 0.721311, 0.957881, 0.773957, 0.933157, 0.793008, 0.853694, 
241.0, 0.829722, 0.957881, 0.723155, 0.931633, 0.723155, 0.933157, 0.755860, 0.721311, 0.957881, 0.770849, 0.933157, 0.793008, 0.850266, 
242.0, 0.826472, 0.957881, 0.714875, 0.931633, 0.714875, 0.933157, 0.749877, 0.712891, 0.957881, 0.764632, 0.933157, 0.790049, 0.846837, 
243.0, 0.824306, 0.950156, 0.714875, 0.925900, 0.714875, 0.926743, 0.749877, 0.712891, 0.950156, 0.764632, 0.926743, 0.787090, 0.845123, 
245.0, 0.823223, 0.950156, 0.712115, 0.925900, 0.712115, 0.926743, 0.747883, 0.710085, 0.950156, 0.764632, 0.926743, 0.784131, 0.845123, 
248.0, 0.822140, 0.950156, 0.709355, 0.925900, 0.709355, 0.926743, 0.745889, 0.707278, 0.950156, 0.764632, 0.926743, 0.784131, 0.843409, 
251.0, 0.821056, 0.950156, 0.706594, 0.925900, 0.706594, 0.926743, 0.743894, 0.704471, 0.950156, 0.761524, 0.926743, 0.784131, 0.841694, 
252.0, 0.819973, 0.950156, 0.706594, 0.925900, 0.706594, 0.926743, 0.741900, 0.704471, 0.950156, 0.761524, 0.926743, 0.784131, 0.839980, 
253.0, 0.818890, 0.950156, 0.706594, 0.923033, 0.706594, 0.926743, 0.741900, 0.704471, 0.950156, 0.761524, 0.926743, 0.784131, 0.838266, 
255.0, 0.816724, 0.950156, 0.701074, 0.923033, 0.701074, 0.926743, 0.737911, 0.698858, 0.950156, 0.758416, 0.926743, 0.781172, 0.836552, 
256.0, 0.815640, 0.950156, 0.698314, 0.923033, 0.698314, 0.926743, 0.735917, 0.696051, 0.950156, 0.758416, 0.926743, 0.778213, 0.836552, 
259.0, 0.814557, 0.950156, 0.698314, 0.923033, 0.698314, 0.926743, 0.733923, 0.696051, 0.950156, 0.755307, 0.926743, 0.778213, 0.834837, 
260.0, 0.813474, 0.950156, 0.695554, 0.923033, 0.695554, 0.926743, 0.731928, 0.693245, 0.950156, 0.752199, 0.926743, 0.775254, 0.834837, 
264.0, 0.812391, 0.950156, 0.692794, 0.923033, 0.692794, 0.926743, 0.729934, 0.690438, 0.950156, 0.752199, 0.926743, 0.775254, 0.833123, 
265.0, 0.811308, 0.950156, 0.690034, 0.923033, 0.690034, 0.926743, 0.727940, 0.687631, 0.950156, 0.749091, 0.926743, 0.772295, 0.833123, 
266.0, 0.810225, 0.950156, 0.687274, 0.923033, 0.687274, 0.926743, 0.725945, 0.684825, 0.950156, 0.745983, 0.926743, 0.772295, 0.831409, 
274.0, 0.809141, 0.950156, 0.684513, 0.923033, 0.684513, 0.926743, 0.723951, 0.682018, 0.950156, 0.742874, 0.926743, 0.769336, 0.831409, 
276.0, 0.808058, 0.950156, 0.684513, 0.920167, 0.684513, 0.926743, 0.723951, 0.682018, 0.950156, 0.742874, 0.926743, 0.769336, 0.829695, 
277.0, 0.806975, 0.950156, 0.684513, 0.917300, 0.684513, 0.926743, 0.723951, 0.682018, 0.950156, 0.742874, 0.926743, 0.766377, 0.829695, 
279.0, 0.804809, 0.950156, 0.681753, 0.917300, 0.681753, 0.926743, 0.719962, 0.679211, 0.950156, 0.736658, 0.926743, 0.763418, 0.827980, 
280.0, 0.803725, 0.950156, 0.678993, 0.917300, 0.678993, 0.926743, 0.717968, 0.676405, 0.950156, 0.733550, 0.926743, 0.760459, 0.827980, 
281.0, 0.802642, 0.950156, 0.676233, 0.917300, 0.676233, 0.926743, 0.715973, 0.673598, 0.950156, 0.730441, 0.926743, 0.757500, 0.827980, 
283.0, 0.801559, 0.950156, 0.676233, 0.917300, 0.676233, 0.926743, 0.713979, 0.673598, 0.950156, 0.727333, 0.926743, 0.757500, 0.826266, 
284.0, 0.800476, 0.950156, 0.673473, 0.917300, 0.673473, 0.926743, 0.711985, 0.670791, 0.950156, 0.727333, 0.926743, 0.754541, 0.826266, 
294.0, 0.799393, 0.950156, 0.670713, 0.917300, 0.670713, 0.926743, 0.709990, 0.667985, 0.950156, 0.724225, 0.926743, 0.751582, 0.826266, 
295.0, 0.798308, 0.950156, 0.670713, 0.917300, 0.670713, 0.926743, 0.707996, 0.667985, 0.950156, 0.721117, 0.926743, 0.751582, 0.824552, 
296.0, 0.797223, 0.950156, 0.670713, 0.917300, 0.670713, 0.926743, 0.706002, 0.667985, 0.950156, 0.718008, 0.926743, 0.748612, 0.824552, 
299.0, 0.795054, 0.950156, 0.665192, 0.917300, 0.665192, 0.926743, 0.702013, 0.662371, 0.950156, 0.711792, 0.926743, 0.745641, 0.822838, 
300.0, 0.793969, 0.950156, 0.662432, 0.917300, 0.662432, 0.926743, 0.700019, 0.659565, 0.950156, 0.708683, 0.926743, 0.745641, 0.821123, 
301.0, 0.792885, 0.946293, 0.662432, 0.914434, 0.662432, 0.923526, 0.700019, 0.659565, 0.946293, 0.708683, 0.923526, 0.745641, 0.819409, 
303.0, 0.791800, 0.946293, 0.659672, 0.914434, 0.659672, 0.923526, 0.698024, 0.656758, 0.946293, 0.708683, 0.923526, 0.742670, 0.819409, 
305.0, 0.790715, 0.946293, 0.656912, 0.914434, 0.656912, 0.923526, 0.696030, 0.653952, 0.946293, 0.708683, 0.923526, 0.739700, 0.819409, 
306.0, 0.789631, 0.946293, 0.654152, 0.914434, 0.654152, 0.923526, 0.694035, 0.651145, 0.946293, 0.705575, 0.923526, 0.736729, 0.819409, 
307.0, 0.786377, 0.946293, 0.645872, 0.914434, 0.645872, 0.923526, 0.688052, 0.642725, 0.946293, 0.699359, 0.923526, 0.730787, 0.817695, 
311.0, 0.785292, 0.946293, 0.643111, 0.914434, 0.643111, 0.923526, 0.686058, 0.639918, 0.946293, 0.696250, 0.923526, 0.727817, 0.817695, 
314.0, 0.784207, 0.946293, 0.640351, 0.914434, 0.640351, 0.923526, 0.684064, 0.637112, 0.946293, 0.693142, 0.923526, 0.724846, 0.817695, 
315.0, 0.783123, 0.942431, 0.640351, 0.911567, 0.640351, 0.920308, 0.684064, 0.637112, 0.942431, 0.693142, 0.920308, 0.721875, 0.817695, 
317.0, 0.782038, 0.942431, 0.637591, 0.911567, 0.637591, 0.920308, 0.682069, 0.634305, 0.942431, 0.690034, 0.920308, 0.718905, 0.817695, 
318.0, 0.780953, 0.942431, 0.637591, 0.908700, 0.637591, 0.920308, 0.682069, 0.634305, 0.942431, 0.690034, 0.920308, 0.718905, 0.815981, 
319.0, 0.779869, 0.942431, 0.637591, 0.908700, 0.637591, 0.920308, 0.680075, 0.634305, 0.942431, 0.686926, 0.920308, 0.715934, 0.815981, 
321.0, 0.778783, 0.942431, 0.637591, 0.908700, 0.637591, 0.920308, 0.678081, 0.634305, 0.942431, 0.683817, 0.920308, 0.715934, 0.814267, 
324.0, 0.777696, 0.942431, 0.634831, 0.908700, 0.634831, 0.920308, 0.676086, 0.631498, 0.942431, 0.680709, 0.920308, 0.715934, 0.812552, 
326.0, 0.776610, 0.942431, 0.632071, 0.908700, 0.632071, 0.920308, 0.674092, 0.628692, 0.942431, 0.680709, 0.920308, 0.715934, 0.810838, 
331.0, 0.775524, 0.942431, 0.629311, 0.908700, 0.629311, 0.920308, 0.672098, 0.625885, 0.942431, 0.677601, 0.920308, 0.712951, 0.810838, 
333.0, 0.774438, 0.942431, 0.629311, 0.908700, 0.629311, 0.920308, 0.670103, 0.625885, 0.942431, 0.674493, 0.920308, 0.712951, 0.809124, 
334.0, 0.773352, 0.942431, 0.626551, 0.908700, 0.626551, 0.920308, 0.668109, 0.623078, 0.942431, 0.674493, 0.920308, 0.712951, 0.807410, 
335.0, 0.771179, 0.942431, 0.621030, 0.908700, 0.621030, 0.920308, 0.664120, 0.617465, 0.942431, 0.668276, 0.920308, 0.706985, 0.807410, 
337.0, 0.770093, 0.942431, 0.621030, 0.905825, 0.621030, 0.920308, 0.664120, 0.617465, 0.942431, 0.668276, 0.920308, 0.706985, 0.805695, 
338.0, 0.769007, 0.942431, 0.618270, 0.905825, 0.618270, 0.920308, 0.662126, 0.614658, 0.942431, 0.665168, 0.920308, 0.706985, 0.803981, 
