time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, 
460.0, 0.933511, 0.472222, 1.000000, 0.686567, 1.000000, 0.773196, 0.995074, 0.826772, 0.994709, 0.840580, 0.995098, 0.994413, 0.707317, 
466.0, 0.930851, 0.444444, 1.000000, 0.671642, 1.000000, 0.762887, 0.995074, 0.818898, 0.994709, 0.833333, 0.995098, 0.994413, 0.682927, 
489.0, 0.928191, 0.444444, 1.000000, 0.656716, 1.000000, 0.752577, 0.995074, 0.811024, 0.994709, 0.826087, 0.995098, 0.994413, 0.658537, 
515.0, 0.925532, 0.444444, 0.995025, 0.656716, 0.995000, 0.752577, 0.990148, 0.811024, 0.989418, 0.826087, 0.990196, 0.988827, 0.658537, 
533.0, 0.925532, 0.444444, 0.995025, 0.656716, 0.995000, 0.752577, 0.990148, 0.811024, 0.989418, 0.826087, 0.990196, 0.988827, 0.658537, 
549.0, 0.922865, 0.416667, 0.995025, 0.641791, 0.995000, 0.742268, 0.990148, 0.803150, 0.989418, 0.818841, 0.990196, 0.988827, 0.634146, 
552.0, 0.920197, 0.388889, 0.995025, 0.626866, 0.995000, 0.731959, 0.990148, 0.795276, 0.989418, 0.811594, 0.990196, 0.988827, 0.634146, 
559.0, 0.917530, 0.388889, 0.995025, 0.626866, 0.995000, 0.731959, 0.990148, 0.795276, 0.984099, 0.811594, 0.990196, 0.988827, 0.634146, 
597.0, 0.912196, 0.361111, 0.995025, 0.597015, 0.995000, 0.711340, 0.990148, 0.779528, 0.984099, 0.797101, 0.990196, 0.988827, 0.634146, 
611.0, 0.909528, 0.361111, 0.995025, 0.597015, 0.995000, 0.711340, 0.990148, 0.779528, 0.984099, 0.789855, 0.990196, 0.988827, 0.634146, 
617.0, 0.909528, 0.361111, 0.995025, 0.597015, 0.995000, 0.711340, 0.990148, 0.779528, 0.984099, 0.789855, 0.990196, 0.988827, 0.634146, 
625.0, 0.906853, 0.333333, 0.995025, 0.582090, 0.995000, 0.701031, 0.990148, 0.771573, 0.984099, 0.782542, 0.990196, 0.988827, 0.609756, 
662.0, 0.904178, 0.333333, 0.995025, 0.582090, 0.995000, 0.701031, 0.990148, 0.771573, 0.984099, 0.775228, 0.990196, 0.988827, 0.609756, 
673.0, 0.901503, 0.305556, 0.995025, 0.567164, 0.995000, 0.690722, 0.990148, 0.763619, 0.984099, 0.767915, 0.990196, 0.988827, 0.609756, 
691.0, 0.901503, 0.305556, 0.995025, 0.567164, 0.995000, 0.690722, 0.990148, 0.763619, 0.984099, 0.767915, 0.990196, 0.988827, 0.609756, 
694.0, 0.898820, 0.305556, 0.989999, 0.567164, 0.989949, 0.690722, 0.985172, 0.763619, 0.984099, 0.767915, 0.985245, 0.983176, 0.609756, 
703.0, 0.896137, 0.277778, 0.989999, 0.552239, 0.989949, 0.680412, 0.985172, 0.755664, 0.984099, 0.760601, 0.985245, 0.983176, 0.609756, 
708.0, 0.893454, 0.277778, 0.984974, 0.552239, 0.984898, 0.680412, 0.980197, 0.755664, 0.978750, 0.760601, 0.980294, 0.977526, 0.609756, 
727.0, 0.890771, 0.277778, 0.984974, 0.537313, 0.984898, 0.670103, 0.980197, 0.747710, 0.978750, 0.753288, 0.980294, 0.977526, 0.585366, 
732.0, 0.890771, 0.277778, 0.984974, 0.537313, 0.984898, 0.670103, 0.980197, 0.747710, 0.978750, 0.753288, 0.980294, 0.977526, 0.585366, 
733.0, 0.888080, 0.277778, 0.984974, 0.537313, 0.984898, 0.670103, 0.980197, 0.739670, 0.978750, 0.753288, 0.980294, 0.977526, 0.585366, 
737.0, 0.888080, 0.277778, 0.984974, 0.537313, 0.984898, 0.670103, 0.980197, 0.739670, 0.978750, 0.753288, 0.980294, 0.977526, 0.585366, 
750.0, 0.885381, 0.250000, 0.984974, 0.522388, 0.984898, 0.659794, 0.980197, 0.731542, 0.978750, 0.745829, 0.980294, 0.977526, 0.585366, 
762.0, 0.882681, 0.250000, 0.984974, 0.522388, 0.984898, 0.649485, 0.980197, 0.723414, 0.978750, 0.738371, 0.980294, 0.977526, 0.585366, 
769.0, 0.879982, 0.250000, 0.984974, 0.507463, 0.984898, 0.639175, 0.980197, 0.715285, 0.978750, 0.730913, 0.980294, 0.977526, 0.585366, 
778.0, 0.877283, 0.250000, 0.984974, 0.507463, 0.984898, 0.639175, 0.980197, 0.715285, 0.978750, 0.723455, 0.980294, 0.977526, 0.585366, 
786.0, 0.874583, 0.250000, 0.984974, 0.492537, 0.984898, 0.628866, 0.980197, 0.707157, 0.978750, 0.715996, 0.980294, 0.977526, 0.585366, 
788.0, 0.874583, 0.250000, 0.984974, 0.492537, 0.984898, 0.628866, 0.980197, 0.707157, 0.978750, 0.715996, 0.980294, 0.977526, 0.585366, 
790.0, 0.871876, 0.250000, 0.984974, 0.492537, 0.984898, 0.628866, 0.980197, 0.698934, 0.978750, 0.715996, 0.980294, 0.977526, 0.560976, 
791.0, 0.869168, 0.222222, 0.984974, 0.477612, 0.984898, 0.618557, 0.980197, 0.690712, 0.978750, 0.708538, 0.980294, 0.977526, 0.536585, 
797.0, 0.866460, 0.222222, 0.984974, 0.462687, 0.984898, 0.608247, 0.980197, 0.682489, 0.978750, 0.701080, 0.980294, 0.977526, 0.512195, 
799.0, 0.863752, 0.222222, 0.984974, 0.462687, 0.984898, 0.597938, 0.980197, 0.674266, 0.978750, 0.693621, 0.980294, 0.977526, 0.512195, 
824.0, 0.861045, 0.222222, 0.979949, 0.462687, 0.979848, 0.597938, 0.975221, 0.674266, 0.978750, 0.693621, 0.975343, 0.971875, 0.512195, 
837.0, 0.861045, 0.222222, 0.979949, 0.462687, 0.979848, 0.597938, 0.975221, 0.674266, 0.978750, 0.693621, 0.975343, 0.971875, 0.512195, 
839.0, 0.861045, 0.222222, 0.979949, 0.462687, 0.979848, 0.597938, 0.975221, 0.674266, 0.978750, 0.693621, 0.975343, 0.971875, 0.512195, 
850.0, 0.858320, 0.222222, 0.979949, 0.447761, 0.979848, 0.587629, 0.975221, 0.665942, 0.978750, 0.686082, 0.975343, 0.971875, 0.512195, 
853.0, 0.855595, 0.194444, 0.979949, 0.432836, 0.979848, 0.577320, 0.975221, 0.657618, 0.978750, 0.678543, 0.975343, 0.971875, 0.487805, 
859.0, 0.852870, 0.166667, 0.979949, 0.417910, 0.979848, 0.567010, 0.975221, 0.649293, 0.978750, 0.671003, 0.975343, 0.971875, 0.463415, 
877.0, 0.852870, 0.166667, 0.979949, 0.417910, 0.979848, 0.567010, 0.975221, 0.649293, 0.978750, 0.671003, 0.975343, 0.971875, 0.463415, 
890.0, 0.850137, 0.166667, 0.979949, 0.402985, 0.979848, 0.556701, 0.975221, 0.640861, 0.978750, 0.663464, 0.975343, 0.971875, 0.439024, 
901.0, 0.850137, 0.166667, 0.979949, 0.402985, 0.979848, 0.556701, 0.975221, 0.640861, 0.978750, 0.663464, 0.975343, 0.971875, 0.439024, 
904.0, 0.847394, 0.166667, 0.979949, 0.402985, 0.979848, 0.546392, 0.975221, 0.632316, 0.978750, 0.655838, 0.975343, 0.971875, 0.439024, 
930.0, 0.844652, 0.166667, 0.979949, 0.402985, 0.979848, 0.536082, 0.975221, 0.623771, 0.978750, 0.648212, 0.975343, 0.971875, 0.414634, 
935.0, 0.841910, 0.166667, 0.979949, 0.388060, 0.979848, 0.525773, 0.975221, 0.615227, 0.978750, 0.640586, 0.975343, 0.971875, 0.414634, 
939.0, 0.841910, 0.166667, 0.979949, 0.388060, 0.979848, 0.525773, 0.975221, 0.615227, 0.978750, 0.640586, 0.975343, 0.971875, 0.414634, 
943.0, 0.839158, 0.166667, 0.979949, 0.388060, 0.979848, 0.515464, 0.975221, 0.606682, 0.978750, 0.632960, 0.975343, 0.971875, 0.390244, 
974.0, 0.836398, 0.166667, 0.979949, 0.388060, 0.979848, 0.515464, 0.975221, 0.598137, 0.978750, 0.632960, 0.975343, 0.971875, 0.365854, 
976.0, 0.836398, 0.166667, 0.979949, 0.388060, 0.979848, 0.515464, 0.975221, 0.598137, 0.978750, 0.632960, 0.975343, 0.971875, 0.365854, 
989.0, 0.836398, 0.166667, 0.979949, 0.388060, 0.979848, 0.515464, 0.975221, 0.598137, 0.978750, 0.632960, 0.975343, 0.971875, 0.365854, 
990.0, 0.833619, 0.166667, 0.974818, 0.388060, 0.974691, 0.515464, 0.970142, 0.598137, 0.978750, 0.632960, 0.970290, 0.966125, 0.365854, 
994.0, 0.833619, 0.166667, 0.974818, 0.388060, 0.974691, 0.515464, 0.970142, 0.598137, 0.978750, 0.632960, 0.970290, 0.966125, 0.365854, 
999.0, 0.830831, 0.166667, 0.974818, 0.388060, 0.974691, 0.505155, 0.970142, 0.589592, 0.978750, 0.625334, 0.970290, 0.966125, 0.365854, 
1000.0, 0.828043, 0.166667, 0.974818, 0.373134, 0.974691, 0.494845, 0.970142, 0.581047, 0.978750, 0.617708, 0.970290, 0.966125, 0.365854, 
1030.0, 0.828043, 0.166667, 0.974818, 0.373134, 0.974691, 0.494845, 0.970142, 0.581047, 0.978750, 0.617708, 0.970290, 0.966125, 0.365854, 
1037.0, 0.825246, 0.166667, 0.974818, 0.373134, 0.974691, 0.484536, 0.970142, 0.572502, 0.978750, 0.610082, 0.970290, 0.966125, 0.341463, 
1055.0, 0.825246, 0.166667, 0.974818, 0.373134, 0.974691, 0.484536, 0.970142, 0.572502, 0.978750, 0.610082, 0.970290, 0.966125, 0.341463, 
1067.0, 0.825246, 0.166667, 0.974818, 0.373134, 0.974691, 0.484536, 0.970142, 0.572502, 0.978750, 0.610082, 0.970290, 0.966125, 0.341463, 
1072.0, 0.825246, 0.166667, 0.974818, 0.373134, 0.974691, 0.484536, 0.970142, 0.572502, 0.978750, 0.610082, 0.970290, 0.966125, 0.341463, 
1077.0, 0.822420, 0.138889, 0.974818, 0.358209, 0.974691, 0.474227, 0.970142, 0.563958, 0.978750, 0.602456, 0.970290, 0.966125, 0.341463, 
1080.0, 0.819593, 0.138889, 0.974818, 0.358209, 0.974691, 0.474227, 0.970142, 0.555413, 0.978750, 0.594830, 0.970290, 0.966125, 0.341463, 
1083.0, 0.816767, 0.138889, 0.974818, 0.343284, 0.974691, 0.463918, 0.970142, 0.546868, 0.978750, 0.587204, 0.970290, 0.966125, 0.317073, 
1086.0, 0.816767, 0.138889, 0.974818, 0.343284, 0.974691, 0.463918, 0.970142, 0.546868, 0.978750, 0.587204, 0.970290, 0.966125, 0.317073, 
1092.0, 0.816767, 0.138889, 0.974818, 0.343284, 0.974691, 0.463918, 0.970142, 0.546868, 0.978750, 0.587204, 0.970290, 0.966125, 0.317073, 
1095.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1097.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1103.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1119.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1129.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1141.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1149.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1150.0, 0.813921, 0.138889, 0.974818, 0.343284, 0.974691, 0.453608, 0.970142, 0.538188, 0.978750, 0.579374, 0.970290, 0.966125, 0.292683, 
1152.0, 0.811004, 0.138889, 0.974818, 0.327680, 0.974691, 0.443059, 0.970142, 0.529365, 0.978750, 0.571438, 0.970290, 0.966125, 0.292683, 
1153.0, 0.811004, 0.138889, 0.974818, 0.327680, 0.974691, 0.443059, 0.970142, 0.529365, 0.978750, 0.571438, 0.970290, 0.966125, 0.292683, 
1165.0, 0.808076, 0.138889, 0.974818, 0.312076, 0.974691, 0.432510, 0.970142, 0.520542, 0.978750, 0.563501, 0.970290, 0.966125, 0.292683, 
1168.0, 0.805148, 0.138889, 0.974818, 0.312076, 0.974691, 0.432510, 0.970142, 0.520542, 0.978750, 0.555564, 0.970290, 0.966125, 0.292683, 
1170.0, 0.802221, 0.111111, 0.974818, 0.296472, 0.974691, 0.421961, 0.970142, 0.511719, 0.978750, 0.547628, 0.970290, 0.966125, 0.268293, 
1191.0, 0.796343, 0.083333, 0.974818, 0.265265, 0.974691, 0.400863, 0.970142, 0.494074, 0.978750, 0.531754, 0.970290, 0.966125, 0.243902, 
1197.0, 0.793405, 0.083333, 0.974818, 0.265265, 0.974691, 0.400863, 0.970142, 0.494074, 0.978750, 0.523818, 0.970290, 0.966125, 0.243902, 
1212.0, 0.790466, 0.083333, 0.969311, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.964869, 0.959971, 0.243902, 
1216.0, 0.790466, 0.083333, 0.969311, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.964869, 0.959971, 0.243902, 
1217.0, 0.787506, 0.083333, 0.963772, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.959418, 0.959971, 0.243902, 
1223.0, 0.787506, 0.083333, 0.963772, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.959418, 0.959971, 0.243902, 
1230.0, 0.787506, 0.083333, 0.963772, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.959418, 0.959971, 0.243902, 
1234.0, 0.787506, 0.083333, 0.963772, 0.265265, 0.969153, 0.400863, 0.964691, 0.494074, 0.972924, 0.523818, 0.959418, 0.959971, 0.243902, 
1235.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1236.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1250.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1260.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1271.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1293.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1295.0, 0.784512, 0.083333, 0.963772, 0.248686, 0.969153, 0.389728, 0.964691, 0.484924, 0.972924, 0.515633, 0.959418, 0.959971, 0.243902, 
1297.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1300.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1301.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1302.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1321.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1328.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1329.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1343.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1347.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1349.0, 0.781447, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.475416, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1350.0, 0.778257, 0.083333, 0.963772, 0.232107, 0.969153, 0.378265, 0.964691, 0.465301, 0.972924, 0.507317, 0.959418, 0.959971, 0.216802, 
1356.0, 0.775068, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.498718, 0.959418, 0.959971, 0.216802, 
1360.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1363.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1367.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1368.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1375.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1408.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1412.0, 0.771878, 0.055556, 0.963772, 0.212764, 0.969153, 0.366063, 0.964691, 0.455186, 0.972924, 0.490119, 0.959418, 0.959971, 0.216802, 
1413.0, 0.768608, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.444600, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1418.0, 0.768608, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.444600, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1419.0, 0.768608, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.444600, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1420.0, 0.768608, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.444600, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1427.0, 0.765295, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.433485, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1433.0, 0.765295, 0.027778, 0.963772, 0.191488, 0.969153, 0.352990, 0.964691, 0.433485, 0.972924, 0.481043, 0.959418, 0.959971, 0.173442, 
1434.0, 0.761967, 0.027778, 0.957672, 0.191488, 0.963019, 0.352990, 0.958662, 0.433485, 0.966438, 0.481043, 0.953421, 0.959971, 0.173442, 
1435.0, 0.761967, 0.027778, 0.957672, 0.191488, 0.963019, 0.352990, 0.958662, 0.433485, 0.966438, 0.481043, 0.953421, 0.959971, 0.173442, 
1443.0, 0.761967, 0.027778, 0.957672, 0.191488, 0.963019, 0.352990, 0.958662, 0.433485, 0.966438, 0.481043, 0.953421, 0.959971, 0.173442, 
1444.0, 0.758596, 0.027778, 0.957672, 0.191488, 0.963019, 0.339413, 0.958662, 0.422370, 0.966438, 0.471792, 0.953421, 0.959971, 0.173442, 
1447.0, 0.758596, 0.027778, 0.957672, 0.191488, 0.963019, 0.339413, 0.958662, 0.422370, 0.966438, 0.471792, 0.953421, 0.959971, 0.173442, 
1455.0, 0.758596, 0.027778, 0.957672, 0.191488, 0.963019, 0.339413, 0.958662, 0.422370, 0.966438, 0.471792, 0.953421, 0.959971, 0.173442, 
1457.0, 0.758596, 0.027778, 0.957672, 0.191488, 0.963019, 0.339413, 0.958662, 0.422370, 0.966438, 0.471792, 0.953421, 0.959971, 0.173442, 
1462.0, 0.755179, 0.027778, 0.951371, 0.191488, 0.956683, 0.339413, 0.952437, 0.422370, 0.959819, 0.471792, 0.947230, 0.953065, 0.173442, 
1478.0, 0.751762, 0.027778, 0.951371, 0.191488, 0.956683, 0.325837, 0.952437, 0.411255, 0.959819, 0.462541, 0.947230, 0.953065, 0.130081, 
1481.0, 0.751762, 0.027778, 0.951371, 0.191488, 0.956683, 0.325837, 0.952437, 0.411255, 0.959819, 0.462541, 0.947230, 0.953065, 0.130081, 
1487.0, 0.748329, 0.027778, 0.951371, 0.191488, 0.956683, 0.325837, 0.952437, 0.411255, 0.959819, 0.453291, 0.947230, 0.953065, 0.130081, 
1492.0, 0.744896, 0.027778, 0.951371, 0.191488, 0.956683, 0.312260, 0.952437, 0.400140, 0.959819, 0.444040, 0.947230, 0.953065, 0.130081, 
1504.0, 0.744896, 0.027778, 0.951371, 0.191488, 0.956683, 0.312260, 0.952437, 0.400140, 0.959819, 0.444040, 0.947230, 0.953065, 0.130081, 
1518.0, 0.741448, 0.027778, 0.951371, 0.170211, 0.956683, 0.298684, 0.952437, 0.388707, 0.959819, 0.434789, 0.947230, 0.953065, 0.130081, 
1536.0, 0.737999, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.425538, 0.947230, 0.953065, 0.130081, 
1542.0, 0.737999, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.425538, 0.947230, 0.953065, 0.130081, 
1560.0, 0.737999, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.425538, 0.947230, 0.953065, 0.130081, 
1568.0, 0.737999, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.425538, 0.947230, 0.953065, 0.130081, 
1569.0, 0.737999, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.425538, 0.947230, 0.953065, 0.130081, 
1576.0, 0.734485, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.416082, 0.947230, 0.953065, 0.130081, 
1581.0, 0.734485, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.416082, 0.947230, 0.953065, 0.130081, 
1592.0, 0.734485, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.416082, 0.947230, 0.953065, 0.130081, 
1614.0, 0.734485, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.416082, 0.947230, 0.953065, 0.130081, 
1615.0, 0.734485, 0.027778, 0.951371, 0.170211, 0.956683, 0.285107, 0.952437, 0.377275, 0.959819, 0.416082, 0.947230, 0.953065, 0.130081, 
1616.0, 0.730884, 0.027778, 0.951371, 0.145896, 0.956683, 0.270101, 0.952437, 0.365105, 0.959819, 0.406175, 0.947230, 0.953065, 0.130081, 
