time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, 
177.0, 0.985107, 0.947368, 1.000000, 0.911392, 1.000000, 0.950478, 1.000000, 0.949800, 1.000000, 0.945783, 1.000000, 0.954315, 1.000000, 0.961917, 1.000000, 0.966524, 1.000000, 0.969580, 0.994792, 0.979746, 0.994792, 1.000000, 0.935484, 1.000000, 0.954545, 1.000000, 0.957447, 
180.0, 0.983446, 0.947368, 1.000000, 0.911392, 1.000000, 0.942213, 1.000000, 0.943510, 1.000000, 0.939759, 1.000000, 0.949239, 1.000000, 0.957679, 1.000000, 0.958120, 1.000000, 0.961884, 0.994792, 0.974643, 0.994792, 1.000000, 0.919355, 1.000000, 0.943182, 1.000000, 0.936170, 
181.0, 0.981785, 0.929825, 1.000000, 0.898734, 1.000000, 0.933948, 1.000000, 0.937220, 1.000000, 0.933735, 1.000000, 0.944162, 1.000000, 0.953442, 1.000000, 0.949715, 1.000000, 0.954189, 0.994792, 0.969540, 0.994792, 1.000000, 0.919355, 1.000000, 0.943182, 1.000000, 0.936170, 
184.0, 0.980124, 0.929825, 1.000000, 0.898734, 1.000000, 0.925683, 1.000000, 0.930929, 1.000000, 0.927711, 1.000000, 0.939086, 1.000000, 0.949204, 1.000000, 0.941311, 1.000000, 0.946494, 0.994792, 0.964438, 0.994792, 1.000000, 0.919355, 1.000000, 0.943182, 1.000000, 0.936170, 
195.0, 0.978462, 0.929825, 1.000000, 0.898734, 1.000000, 0.917418, 1.000000, 0.924639, 1.000000, 0.921687, 1.000000, 0.934010, 1.000000, 0.944967, 1.000000, 0.932906, 1.000000, 0.938799, 0.994792, 0.959335, 0.994792, 1.000000, 0.903226, 1.000000, 0.931818, 1.000000, 0.914894, 
205.0, 0.976801, 0.929825, 1.000000, 0.898734, 0.996416, 0.917418, 1.000000, 0.924639, 0.996599, 0.921687, 0.996283, 0.934010, 0.996283, 0.944967, 0.996599, 0.932906, 1.000000, 0.938799, 0.994792, 0.959335, 0.994792, 0.995025, 0.903226, 0.996124, 0.931818, 1.000000, 0.914894, 
213.0, 0.976801, 0.929825, 1.000000, 0.898734, 0.996416, 0.917418, 1.000000, 0.924639, 0.996599, 0.921687, 0.996283, 0.934010, 0.996283, 0.944967, 0.996599, 0.932906, 1.000000, 0.938799, 0.994792, 0.959335, 0.994792, 0.995025, 0.903226, 0.996124, 0.931818, 1.000000, 0.914894, 
223.0, 0.975137, 0.929825, 1.000000, 0.898734, 0.992819, 0.917418, 1.000000, 0.924639, 0.993186, 0.921687, 0.996283, 0.934010, 0.996283, 0.944967, 0.993186, 0.932906, 1.000000, 0.938799, 0.994792, 0.954232, 0.994792, 0.995025, 0.903226, 0.992248, 0.931818, 1.000000, 0.914894, 
229.0, 0.975137, 0.929825, 1.000000, 0.898734, 0.992819, 0.917418, 1.000000, 0.924639, 0.993186, 0.921687, 0.996283, 0.934010, 0.996283, 0.944967, 0.993186, 0.932906, 1.000000, 0.938799, 0.994792, 0.954232, 0.994792, 0.995025, 0.903226, 0.992248, 0.931818, 1.000000, 0.914894, 
233.0, 0.973470, 0.929825, 1.000000, 0.886076, 0.992819, 0.909153, 1.000000, 0.918349, 0.993186, 0.915663, 0.996283, 0.928934, 0.996283, 0.940729, 0.993186, 0.932906, 1.000000, 0.938799, 0.994792, 0.954232, 0.994792, 0.995025, 0.887097, 0.992248, 0.920455, 1.000000, 0.893617, 
238.0, 0.971803, 0.912281, 1.000000, 0.873418, 0.992819, 0.900888, 1.000000, 0.912059, 0.993186, 0.909639, 0.996283, 0.923858, 0.996283, 0.936492, 0.993186, 0.924501, 1.000000, 0.931104, 0.994792, 0.949129, 0.994792, 0.995025, 0.887097, 0.992248, 0.920455, 1.000000, 0.893617, 
241.0, 0.970136, 0.912281, 1.000000, 0.873418, 0.992819, 0.900888, 1.000000, 0.905769, 0.993186, 0.903614, 0.996283, 0.918782, 0.996283, 0.932254, 0.993186, 0.924501, 1.000000, 0.931104, 0.994792, 0.949129, 0.994792, 0.995025, 0.887097, 0.992248, 0.920455, 1.000000, 0.893617, 
242.0, 0.968469, 0.912281, 1.000000, 0.873418, 0.992819, 0.900888, 1.000000, 0.899479, 0.993186, 0.897590, 0.996283, 0.913706, 0.996283, 0.928017, 0.993186, 0.924501, 1.000000, 0.931104, 0.994792, 0.949129, 0.994792, 0.995025, 0.870968, 0.992248, 0.909091, 1.000000, 0.872340, 
247.0, 0.966803, 0.912281, 1.000000, 0.873418, 0.992819, 0.900888, 1.000000, 0.899479, 0.989761, 0.897590, 0.992537, 0.913706, 0.992537, 0.928017, 0.989761, 0.924501, 1.000000, 0.931104, 0.994792, 0.949129, 0.994792, 0.995025, 0.870968, 0.992248, 0.909091, 1.000000, 0.872340, 
249.0, 0.965136, 0.894737, 1.000000, 0.860759, 0.992819, 0.892623, 1.000000, 0.893189, 0.989761, 0.891566, 0.992537, 0.908629, 0.992537, 0.923779, 0.989761, 0.924501, 1.000000, 0.923409, 0.994792, 0.944026, 0.994792, 0.995025, 0.870968, 0.992248, 0.909091, 1.000000, 0.872340, 
251.0, 0.963469, 0.877193, 1.000000, 0.848101, 0.992819, 0.884358, 1.000000, 0.886899, 0.989761, 0.885542, 0.992537, 0.903553, 0.992537, 0.919541, 0.989761, 0.924501, 1.000000, 0.923409, 0.994792, 0.938923, 0.994792, 0.995025, 0.854839, 0.992248, 0.897727, 1.000000, 0.851064, 
272.0, 0.960135, 0.877193, 1.000000, 0.835443, 0.992819, 0.876093, 1.000000, 0.880609, 0.989761, 0.873494, 0.992537, 0.893401, 0.992537, 0.911066, 0.989761, 0.916097, 1.000000, 0.915714, 0.994792, 0.933821, 0.994792, 0.995025, 0.838710, 0.992248, 0.886364, 1.000000, 0.829787, 
273.0, 0.960135, 0.877193, 1.000000, 0.835443, 0.992819, 0.876093, 1.000000, 0.880609, 0.989761, 0.873494, 0.992537, 0.893401, 0.992537, 0.911066, 0.989761, 0.916097, 1.000000, 0.915714, 0.994792, 0.933821, 0.994792, 0.995025, 0.838710, 0.992248, 0.886364, 1.000000, 0.829787, 
276.0, 0.960135, 0.877193, 1.000000, 0.835443, 0.992819, 0.876093, 1.000000, 0.880609, 0.989761, 0.873494, 0.992537, 0.893401, 0.992537, 0.911066, 0.989761, 0.916097, 1.000000, 0.915714, 0.994792, 0.933821, 0.994792, 0.995025, 0.838710, 0.992248, 0.886364, 1.000000, 0.829787, 
281.0, 0.956790, 0.877193, 1.000000, 0.822785, 0.992819, 0.859563, 1.000000, 0.868029, 0.989761, 0.867470, 0.992537, 0.888325, 0.992537, 0.902591, 0.989761, 0.907692, 1.000000, 0.908019, 0.994792, 0.923559, 0.994792, 0.995025, 0.838710, 0.992248, 0.875000, 1.000000, 0.808511, 
285.0, 0.953444, 0.877193, 1.000000, 0.822785, 0.992819, 0.859563, 1.000000, 0.868029, 0.986324, 0.867470, 0.988777, 0.883249, 0.988777, 0.902591, 0.986324, 0.907692, 1.000000, 0.908019, 0.994792, 0.923559, 0.994792, 0.995025, 0.822581, 0.988342, 0.863636, 1.000000, 0.808511, 
286.0, 0.951771, 0.877193, 1.000000, 0.810127, 0.992819, 0.851298, 1.000000, 0.861739, 0.986324, 0.861446, 0.988777, 0.878173, 0.988777, 0.898354, 0.986324, 0.907692, 1.000000, 0.908019, 0.994792, 0.918428, 0.994792, 0.995025, 0.806452, 0.988342, 0.852273, 1.000000, 0.787234, 
288.0, 0.950099, 0.877193, 1.000000, 0.810127, 0.992819, 0.851298, 1.000000, 0.861739, 0.986324, 0.855422, 0.988777, 0.873096, 0.988777, 0.894116, 0.986324, 0.907692, 1.000000, 0.908019, 0.994792, 0.918428, 0.994792, 0.995025, 0.806452, 0.988342, 0.852273, 1.000000, 0.787234, 
293.0, 0.948426, 0.859649, 1.000000, 0.797468, 0.992819, 0.843033, 1.000000, 0.855449, 0.986324, 0.849398, 0.988777, 0.868020, 0.988777, 0.889879, 0.986324, 0.899288, 1.000000, 0.900324, 0.994792, 0.913297, 0.994792, 0.995025, 0.806452, 0.988342, 0.852273, 1.000000, 0.787234, 
296.0, 0.948426, 0.859649, 1.000000, 0.797468, 0.992819, 0.843033, 1.000000, 0.855449, 0.986324, 0.849398, 0.988777, 0.868020, 0.988777, 0.889879, 0.986324, 0.899288, 1.000000, 0.900324, 0.994792, 0.913297, 0.994792, 0.995025, 0.806452, 0.988342, 0.852273, 1.000000, 0.787234, 
305.0, 0.946750, 0.859649, 1.000000, 0.797468, 0.992819, 0.834768, 1.000000, 0.849159, 0.986324, 0.849398, 0.988777, 0.868020, 0.988777, 0.885641, 0.986324, 0.890883, 1.000000, 0.900324, 0.994792, 0.908137, 0.994792, 0.995025, 0.806452, 0.988342, 0.852273, 1.000000, 0.787234, 
307.0, 0.945075, 0.842105, 1.000000, 0.784810, 0.992819, 0.826503, 1.000000, 0.842869, 0.986324, 0.843373, 0.988777, 0.862944, 0.988777, 0.881404, 0.986324, 0.882479, 1.000000, 0.892562, 0.994792, 0.902977, 0.994792, 0.995025, 0.790323, 0.988342, 0.840909, 1.000000, 0.765957, 
308.0, 0.941723, 0.824561, 1.000000, 0.772152, 0.989195, 0.818238, 1.000000, 0.836579, 0.982888, 0.837349, 0.985018, 0.857868, 0.985018, 0.877166, 0.982888, 0.874074, 1.000000, 0.877040, 0.994792, 0.892658, 0.994792, 0.995025, 0.790323, 0.984420, 0.840909, 1.000000, 0.765957, 
310.0, 0.941723, 0.824561, 1.000000, 0.772152, 0.989195, 0.818238, 1.000000, 0.836579, 0.982888, 0.837349, 0.985018, 0.857868, 0.985018, 0.877166, 0.982888, 0.874074, 1.000000, 0.877040, 0.994792, 0.892658, 0.994792, 0.995025, 0.790323, 0.984420, 0.840909, 1.000000, 0.765957, 
316.0, 0.940045, 0.824561, 1.000000, 0.759494, 0.989195, 0.809973, 1.000000, 0.830288, 0.982888, 0.831282, 0.985018, 0.852762, 0.985018, 0.872908, 0.982888, 0.874074, 1.000000, 0.877040, 0.994792, 0.887498, 0.994792, 0.995025, 0.790323, 0.984420, 0.840909, 1.000000, 0.765957, 
319.0, 0.940045, 0.824561, 1.000000, 0.759494, 0.989195, 0.809973, 1.000000, 0.830288, 0.982888, 0.831282, 0.985018, 0.852762, 0.985018, 0.872908, 0.982888, 0.874074, 1.000000, 0.877040, 0.994792, 0.887498, 0.994792, 0.995025, 0.790323, 0.984420, 0.840909, 1.000000, 0.765957, 
322.0, 0.940045, 0.824561, 1.000000, 0.759494, 0.989195, 0.809973, 1.000000, 0.830288, 0.982888, 0.831282, 0.985018, 0.852762, 0.985018, 0.872908, 0.982888, 0.874074, 1.000000, 0.877040, 0.994792, 0.887498, 0.994792, 0.995025, 0.790323, 0.984420, 0.840909, 1.000000, 0.765957, 
329.0, 0.938360, 0.824561, 0.995349, 0.759494, 0.985545, 0.809973, 0.995614, 0.830288, 0.979427, 0.831282, 0.981229, 0.852762, 0.981229, 0.872908, 0.979427, 0.874074, 1.000000, 0.869278, 0.994792, 0.882338, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
336.0, 0.936675, 0.807018, 0.995349, 0.746835, 0.985545, 0.801708, 0.995614, 0.823998, 0.979427, 0.825214, 0.981229, 0.847655, 0.981229, 0.868650, 0.979427, 0.865670, 1.000000, 0.861517, 0.994792, 0.877178, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
338.0, 0.931621, 0.789474, 0.995349, 0.734177, 0.985545, 0.793443, 0.995614, 0.811418, 0.979427, 0.819146, 0.981229, 0.837443, 0.981229, 0.860134, 0.979427, 0.857265, 1.000000, 0.853755, 0.994792, 0.872018, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
343.0, 0.929937, 0.789474, 0.995349, 0.734177, 0.985545, 0.793443, 0.995614, 0.811418, 0.979427, 0.819146, 0.981229, 0.837443, 0.981229, 0.860134, 0.979427, 0.857265, 1.000000, 0.853755, 0.994792, 0.872018, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
344.0, 0.928252, 0.771930, 0.995349, 0.734177, 0.985545, 0.785178, 0.995614, 0.805128, 0.979427, 0.813078, 0.981229, 0.832336, 0.981229, 0.855876, 0.979427, 0.848860, 1.000000, 0.853755, 0.994792, 0.866858, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
348.0, 0.926567, 0.771930, 0.995349, 0.734177, 0.985545, 0.785178, 0.995614, 0.798838, 0.979427, 0.807011, 0.981229, 0.827230, 0.981229, 0.851618, 0.979427, 0.848860, 1.000000, 0.853755, 0.994792, 0.866858, 0.994792, 0.989948, 0.790323, 0.980466, 0.840909, 1.000000, 0.765957, 
350.0, 0.924883, 0.771930, 0.995349, 0.734177, 0.985545, 0.785178, 0.995614, 0.798838, 0.979427, 0.807011, 0.981229, 0.827230, 0.981229, 0.851618, 0.979427, 0.848860, 1.000000, 0.845994, 0.994792, 0.861698, 0.994792, 0.989948, 0.790323, 0.976513, 0.840909, 1.000000, 0.765957, 
357.0, 0.923198, 0.754386, 0.995349, 0.721519, 0.985545, 0.776913, 0.995614, 0.792548, 0.979427, 0.800943, 0.981229, 0.822124, 0.981229, 0.847360, 0.979427, 0.840456, 1.000000, 0.838233, 0.994792, 0.856538, 0.994792, 0.989948, 0.774194, 0.976513, 0.829545, 1.000000, 0.744681, 
358.0, 0.921513, 0.754386, 0.995349, 0.708861, 0.985545, 0.768648, 0.995614, 0.786258, 0.979427, 0.794875, 0.981229, 0.817017, 0.981229, 0.843102, 0.979427, 0.832051, 1.000000, 0.830471, 0.994792, 0.851379, 0.994792, 0.989948, 0.774194, 0.976513, 0.829545, 1.000000, 0.744681, 
359.0, 0.919829, 0.736842, 0.995349, 0.696203, 0.985545, 0.760383, 0.995614, 0.779968, 0.979427, 0.788807, 0.981229, 0.811911, 0.981229, 0.838843, 0.979427, 0.823647, 1.000000, 0.822710, 0.994792, 0.846219, 0.994792, 0.989948, 0.758065, 0.976513, 0.818182, 1.000000, 0.723404, 
360.0, 0.918144, 0.736842, 0.995349, 0.696203, 0.985545, 0.752117, 0.995614, 0.773678, 0.979427, 0.788807, 0.981229, 0.811911, 0.981229, 0.834585, 0.979427, 0.815242, 1.000000, 0.822710, 0.994792, 0.841059, 0.994792, 0.989948, 0.758065, 0.976513, 0.806818, 1.000000, 0.702128, 
368.0, 0.918144, 0.736842, 0.995349, 0.696203, 0.985545, 0.752117, 0.995614, 0.773678, 0.979427, 0.788807, 0.981229, 0.811911, 0.981229, 0.834585, 0.979427, 0.815242, 1.000000, 0.822710, 0.994792, 0.841059, 0.994792, 0.989948, 0.758065, 0.976513, 0.806818, 1.000000, 0.702128, 
370.0, 0.914768, 0.719298, 0.995349, 0.670886, 0.985545, 0.735587, 0.995614, 0.761098, 0.979427, 0.776672, 0.981229, 0.801698, 0.981229, 0.826069, 0.979427, 0.798433, 1.000000, 0.807187, 0.994792, 0.830739, 0.994792, 0.989948, 0.758065, 0.976513, 0.806818, 1.000000, 0.702128, 
372.0, 0.913081, 0.719298, 0.990676, 0.670886, 0.981881, 0.735587, 0.991209, 0.761098, 0.975953, 0.776672, 0.981229, 0.801698, 0.981229, 0.826069, 0.975953, 0.798433, 1.000000, 0.807187, 0.994792, 0.830739, 0.994792, 0.989948, 0.758065, 0.972543, 0.806818, 1.000000, 0.702128, 
374.0, 0.911393, 0.719298, 0.990676, 0.670886, 0.981881, 0.735587, 0.991209, 0.761098, 0.975953, 0.776672, 0.981229, 0.801698, 0.981229, 0.821811, 0.975953, 0.798433, 0.994595, 0.807187, 0.994792, 0.830739, 0.994792, 0.989948, 0.758065, 0.972543, 0.806818, 0.994565, 0.702128, 
375.0, 0.909705, 0.701754, 0.990676, 0.658228, 0.981881, 0.727322, 0.991209, 0.754808, 0.975953, 0.770604, 0.981229, 0.796592, 0.981229, 0.817553, 0.975953, 0.790028, 0.994595, 0.799425, 0.994792, 0.825579, 0.994792, 0.989948, 0.758065, 0.972543, 0.806818, 0.994565, 0.702128, 
379.0, 0.908017, 0.701754, 0.990676, 0.658228, 0.981881, 0.719057, 0.991209, 0.748518, 0.975953, 0.764536, 0.981229, 0.791485, 0.981229, 0.813295, 0.975953, 0.781624, 0.994595, 0.791664, 0.994792, 0.820419, 0.994792, 0.989948, 0.741935, 0.972543, 0.795455, 0.994565, 0.680851, 
394.0, 0.906330, 0.701754, 0.990676, 0.658228, 0.981881, 0.719057, 0.991209, 0.748518, 0.975953, 0.764536, 0.981229, 0.791485, 0.981229, 0.813295, 0.975953, 0.781624, 0.994595, 0.791664, 0.994792, 0.820419, 0.994792, 0.989948, 0.741935, 0.972543, 0.784091, 0.994565, 0.680851, 
403.0, 0.904642, 0.684211, 0.990676, 0.645570, 0.981881, 0.710792, 0.991209, 0.742228, 0.975953, 0.758469, 0.981229, 0.786379, 0.981229, 0.809037, 0.975953, 0.781624, 0.994595, 0.791664, 0.994792, 0.815260, 0.994792, 0.989948, 0.725806, 0.972543, 0.772727, 0.994565, 0.659574, 
415.0, 0.902954, 0.684211, 0.990676, 0.632911, 0.981881, 0.702527, 0.991209, 0.735938, 0.975953, 0.752401, 0.981229, 0.781273, 0.981229, 0.804779, 0.975953, 0.773219, 0.994595, 0.783903, 0.994792, 0.810100, 0.994792, 0.989948, 0.725806, 0.972543, 0.772727, 0.994565, 0.659574, 
417.0, 0.901266, 0.684211, 0.990676, 0.632911, 0.981881, 0.694262, 0.991209, 0.729647, 0.975953, 0.746333, 0.981229, 0.776166, 0.981229, 0.800521, 0.975953, 0.773219, 0.994595, 0.783903, 0.994792, 0.810100, 0.994792, 0.989948, 0.725806, 0.972543, 0.772727, 0.994565, 0.659574, 
420.0, 0.897891, 0.684211, 0.990676, 0.632911, 0.978218, 0.694262, 0.991209, 0.723357, 0.972480, 0.740265, 0.981229, 0.771060, 0.981229, 0.796263, 0.972480, 0.773219, 0.994595, 0.783903, 0.994792, 0.810100, 0.994792, 0.989948, 0.709677, 0.968573, 0.761364, 0.994565, 0.638298, 
424.0, 0.897891, 0.684211, 0.990676, 0.632911, 0.978218, 0.694262, 0.991209, 0.723357, 0.972480, 0.740265, 0.981229, 0.771060, 0.981229, 0.796263, 0.972480, 0.773219, 0.994595, 0.783903, 0.994792, 0.810100, 0.994792, 0.989948, 0.709677, 0.968573, 0.761364, 0.994565, 0.638298, 
426.0, 0.896200, 0.684211, 0.990676, 0.632911, 0.974540, 0.694262, 0.991209, 0.723357, 0.968995, 0.740265, 0.977411, 0.771060, 0.977411, 0.796263, 0.968995, 0.773219, 0.994595, 0.776141, 0.994792, 0.804907, 0.994792, 0.984819, 0.709677, 0.964588, 0.761364, 0.994565, 0.638298, 
429.0, 0.896200, 0.684211, 0.990676, 0.632911, 0.974540, 0.694262, 0.991209, 0.723357, 0.968995, 0.740265, 0.977411, 0.771060, 0.977411, 0.796263, 0.968995, 0.773219, 0.994595, 0.776141, 0.994792, 0.804907, 0.994792, 0.984819, 0.709677, 0.964588, 0.761364, 0.994565, 0.638298, 
432.0, 0.896200, 0.684211, 0.990676, 0.632911, 0.974540, 0.694262, 0.991209, 0.723357, 0.968995, 0.740265, 0.977411, 0.771060, 0.977411, 0.796263, 0.968995, 0.773219, 0.994595, 0.776141, 0.994792, 0.804907, 0.994792, 0.984819, 0.709677, 0.964588, 0.761364, 0.994565, 0.638298, 
