time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
335.0, 0.660714, 0.333333, 0.792079, 0.440678, 0.810811, 0.900000, 0.540984, 0.532258, 0.816667, 0.734177, 0.567568, 
353.0, 0.654762, 0.333333, 0.782178, 0.440678, 0.810811, 0.900000, 0.524590, 0.516129, 0.816667, 0.734177, 0.554054, 
382.0, 0.648810, 0.333333, 0.772277, 0.440678, 0.797297, 0.900000, 0.524590, 0.516129, 0.800000, 0.721519, 0.554054, 
385.0, 0.636905, 0.333333, 0.752475, 0.440678, 0.770270, 0.900000, 0.524590, 0.500000, 0.783333, 0.721519, 0.540541, 
397.0, 0.630952, 0.333333, 0.742574, 0.440678, 0.756757, 0.900000, 0.524590, 0.483871, 0.783333, 0.721519, 0.527027, 
403.0, 0.625000, 0.333333, 0.732673, 0.440678, 0.743243, 0.900000, 0.524590, 0.467742, 0.783333, 0.721519, 0.513514, 
413.0, 0.619048, 0.333333, 0.722772, 0.440678, 0.743243, 0.900000, 0.508197, 0.451613, 0.783333, 0.721519, 0.500000, 
421.0, 0.613095, 0.333333, 0.722772, 0.423729, 0.743243, 0.900000, 0.491803, 0.451613, 0.783333, 0.708861, 0.500000, 
433.0, 0.613095, 0.333333, 0.722772, 0.423729, 0.743243, 0.900000, 0.491803, 0.451613, 0.783333, 0.708861, 0.500000, 
435.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
445.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
452.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
454.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
458.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
472.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
494.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
510.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
511.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
531.0, 0.601074, 0.300000, 0.712734, 0.406780, 0.743243, 0.900000, 0.475410, 0.435484, 0.783333, 0.695972, 0.486486, 
534.0, 0.594469, 0.300000, 0.701769, 0.406780, 0.743243, 0.900000, 0.457802, 0.417339, 0.783333, 0.695972, 0.471744, 
576.0, 0.587863, 0.300000, 0.690804, 0.406780, 0.743243, 0.900000, 0.440194, 0.399194, 0.783333, 0.695972, 0.457002, 
580.0, 0.587863, 0.300000, 0.690804, 0.406780, 0.743243, 0.900000, 0.440194, 0.399194, 0.783333, 0.695972, 0.457002, 
599.0, 0.587863, 0.300000, 0.690804, 0.406780, 0.743243, 0.900000, 0.440194, 0.399194, 0.783333, 0.695972, 0.457002, 
606.0, 0.581106, 0.300000, 0.679662, 0.406780, 0.727430, 0.900000, 0.440194, 0.399194, 0.764683, 0.680843, 0.457002, 
634.0, 0.574349, 0.262500, 0.679662, 0.386441, 0.727430, 0.900000, 0.422587, 0.381048, 0.764683, 0.680843, 0.442260, 
671.0, 0.574349, 0.262500, 0.679662, 0.386441, 0.727430, 0.900000, 0.422587, 0.381048, 0.764683, 0.680843, 0.442260, 
672.0, 0.567512, 0.262500, 0.668334, 0.386441, 0.711264, 0.870968, 0.422587, 0.381048, 0.745565, 0.680843, 0.442260, 
676.0, 0.567512, 0.262500, 0.668334, 0.386441, 0.711264, 0.870968, 0.422587, 0.381048, 0.745565, 0.680843, 0.442260, 
704.0, 0.567512, 0.262500, 0.668334, 0.386441, 0.711264, 0.870968, 0.422587, 0.381048, 0.745565, 0.680843, 0.442260, 
745.0, 0.560418, 0.262500, 0.656609, 0.386441, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.664237, 0.442260, 
754.0, 0.560418, 0.262500, 0.656609, 0.386441, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.664237, 0.442260, 
766.0, 0.560418, 0.262500, 0.656609, 0.386441, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.664237, 0.442260, 
767.0, 0.560418, 0.262500, 0.656609, 0.386441, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.664237, 0.442260, 
824.0, 0.560418, 0.262500, 0.656609, 0.386441, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.664237, 0.442260, 
849.0, 0.552946, 0.262500, 0.656609, 0.363709, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.646757, 0.442260, 
884.0, 0.552946, 0.262500, 0.656609, 0.363709, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.646757, 0.442260, 
914.0, 0.552946, 0.262500, 0.656609, 0.363709, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.646757, 0.442260, 
942.0, 0.552946, 0.262500, 0.656609, 0.363709, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.646757, 0.442260, 
964.0, 0.552946, 0.262500, 0.656609, 0.363709, 0.694723, 0.870968, 0.422587, 0.381048, 0.725945, 0.646757, 0.442260, 
996.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
999.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1000.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1006.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1025.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1041.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1084.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1109.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1138.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1171.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1185.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1195.0, 0.545046, 0.210000, 0.656609, 0.340977, 0.694723, 0.870968, 0.403378, 0.359879, 0.725945, 0.646757, 0.425880, 
1243.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1257.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1280.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1297.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1301.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1308.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1327.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1376.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1385.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1397.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1424.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1432.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1522.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1587.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1593.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1615.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1627.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1679.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1690.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1692.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1728.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1741.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1754.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1781.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1791.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1838.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1839.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1873.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1895.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1937.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1949.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
1958.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2036.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2043.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2105.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2112.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2118.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2153.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2208.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2231.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2279.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2286.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2317.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2354.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2373.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2461.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2483.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2503.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2525.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2699.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2761.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2800.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
2926.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
3288.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 
3364.0, 0.535649, 0.210000, 0.641339, 0.340977, 0.694723, 0.870968, 0.382148, 0.335887, 0.725945, 0.646757, 0.406522, 

