time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
0.366872, 0.932238, 0.967033, 0.865546, 0.951220, 0.869919, 0.948052, 0.869919, 0.956938, 0.869919, 0.740000, 0.969072, 0.885870, 0.967033, 0.895928, 0.967033, 0.971429, 0.869919, 
0.405202, 0.928131, 0.967033, 0.865546, 0.951220, 0.869919, 0.948052, 0.869919, 0.956938, 0.869919, 0.720000, 0.969072, 0.875000, 0.967033, 0.886878, 0.967033, 0.971429, 0.869919, 
0.416153, 0.924025, 0.956044, 0.865546, 0.943089, 0.869919, 0.941558, 0.869919, 0.947368, 0.869919, 0.720000, 0.958763, 0.875000, 0.956044, 0.886878, 0.956044, 0.961905, 0.869919, 
0.443532, 0.921971, 0.956044, 0.865546, 0.943089, 0.869919, 0.941558, 0.869919, 0.947368, 0.869919, 0.720000, 0.958763, 0.875000, 0.956044, 0.886878, 0.956044, 0.952381, 0.869919, 
0.457221, 0.917864, 0.956044, 0.857143, 0.943089, 0.861789, 0.941558, 0.861789, 0.947368, 0.861789, 0.700000, 0.958763, 0.864130, 0.956044, 0.877828, 0.956044, 0.952381, 0.861789, 
0.462697, 0.915811, 0.956044, 0.857143, 0.943089, 0.861789, 0.941558, 0.861789, 0.947368, 0.861789, 0.700000, 0.958763, 0.864130, 0.956044, 0.877828, 0.956044, 0.942857, 0.861789, 
0.481862, 0.913758, 0.956044, 0.857143, 0.943089, 0.861789, 0.941558, 0.861789, 0.947368, 0.861789, 0.700000, 0.958763, 0.858696, 0.956044, 0.873303, 0.956044, 0.942857, 0.861789, 
0.501027, 0.911704, 0.956044, 0.857143, 0.943089, 0.861789, 0.941558, 0.861789, 0.947368, 0.861789, 0.700000, 0.958763, 0.853261, 0.956044, 0.868778, 0.956044, 0.942857, 0.861789, 
0.531143, 0.909651, 0.956044, 0.857143, 0.943089, 0.861789, 0.941558, 0.861789, 0.947368, 0.861789, 0.680000, 0.958763, 0.853261, 0.956044, 0.864253, 0.956044, 0.942857, 0.861789, 
0.539357, 0.907598, 0.956044, 0.857143, 0.943089, 0.861789, 0.935065, 0.861789, 0.942584, 0.861789, 0.680000, 0.958763, 0.853261, 0.956044, 0.864253, 0.956044, 0.942857, 0.861789, 
0.558522, 0.905544, 0.956044, 0.848739, 0.943089, 0.853659, 0.935065, 0.853659, 0.942584, 0.853659, 0.660000, 0.958763, 0.847826, 0.956044, 0.859729, 0.956044, 0.942857, 0.853659, 
0.569473, 0.903491, 0.945055, 0.848739, 0.934959, 0.853659, 0.928571, 0.853659, 0.937799, 0.853659, 0.660000, 0.948454, 0.847826, 0.945055, 0.859729, 0.945055, 0.942857, 0.853659, 
0.577687, 0.901437, 0.945055, 0.848739, 0.934959, 0.853659, 0.922078, 0.853659, 0.933014, 0.853659, 0.660000, 0.948454, 0.847826, 0.945055, 0.859729, 0.945055, 0.942857, 0.853659, 
0.596851, 0.899384, 0.945055, 0.848739, 0.934959, 0.853659, 0.922078, 0.853659, 0.928230, 0.853659, 0.660000, 0.948454, 0.847826, 0.945055, 0.859729, 0.945055, 0.942857, 0.853659, 
0.613279, 0.897331, 0.934066, 0.848739, 0.926829, 0.853659, 0.915584, 0.853659, 0.923445, 0.853659, 0.660000, 0.938144, 0.847826, 0.934066, 0.859729, 0.934066, 0.942857, 0.853659, 
0.689938, 0.895277, 0.934066, 0.840336, 0.926829, 0.845528, 0.915584, 0.845528, 0.923445, 0.845528, 0.640000, 0.938144, 0.842391, 0.934066, 0.855204, 0.934066, 0.942857, 0.845528, 
0.70089, 0.893224, 0.934066, 0.840336, 0.926829, 0.845528, 0.915584, 0.845528, 0.923445, 0.845528, 0.640000, 0.938144, 0.842391, 0.934066, 0.855204, 0.934066, 0.933333, 0.845528, 
0.709103, 0.891170, 0.923077, 0.840336, 0.918699, 0.845528, 0.909091, 0.845528, 0.918660, 0.845528, 0.640000, 0.927835, 0.842391, 0.923077, 0.855204, 0.923077, 0.933333, 0.845528, 
0.711841, 0.889117, 0.923077, 0.831933, 0.918699, 0.837398, 0.909091, 0.837398, 0.918660, 0.837398, 0.640000, 0.927835, 0.836957, 0.923077, 0.850679, 0.923077, 0.933333, 0.837398, 
0.733744, 0.887064, 0.923077, 0.831933, 0.918699, 0.837398, 0.909091, 0.837398, 0.918660, 0.837398, 0.640000, 0.927835, 0.831522, 0.923077, 0.846154, 0.923077, 0.933333, 0.837398, 
0.766598, 0.885010, 0.923077, 0.823529, 0.918699, 0.829268, 0.909091, 0.829268, 0.918660, 0.829268, 0.640000, 0.927835, 0.826087, 0.923077, 0.841629, 0.923077, 0.933333, 0.829268, 
0.807666, 0.882957, 0.923077, 0.823529, 0.918699, 0.829268, 0.902597, 0.829268, 0.913876, 0.829268, 0.640000, 0.927835, 0.826087, 0.923077, 0.841629, 0.923077, 0.933333, 0.829268, 
0.824093, 0.880903, 0.923077, 0.823529, 0.918699, 0.829268, 0.902597, 0.829268, 0.913876, 0.829268, 0.640000, 0.917526, 0.826087, 0.923077, 0.841629, 0.923077, 0.923810, 0.829268, 
0.826831, 0.878850, 0.923077, 0.815126, 0.918699, 0.821138, 0.902597, 0.821138, 0.913876, 0.821138, 0.620000, 0.917526, 0.820652, 0.923077, 0.837104, 0.923077, 0.923810, 0.821138, 
0.835044, 0.876797, 0.923077, 0.815126, 0.918699, 0.821138, 0.902597, 0.821138, 0.913876, 0.821138, 0.620000, 0.917526, 0.815217, 0.923077, 0.832579, 0.923077, 0.923810, 0.821138, 
0.854209, 0.874743, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.913876, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.828054, 0.923077, 0.923810, 0.813008, 
0.867899, 0.870637, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.904306, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.828054, 0.923077, 0.914286, 0.813008, 
0.881588, 0.868583, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.904306, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.828054, 0.923077, 0.904762, 0.813008, 
0.898015, 0.866530, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.904306, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.828054, 0.923077, 0.895238, 0.813008, 
0.906229, 0.864476, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.904306, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.823529, 0.923077, 0.895238, 0.813008, 
0.908966, 0.862423, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.899522, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.823529, 0.923077, 0.895238, 0.813008, 
0.91718, 0.860370, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.894737, 0.813008, 0.620000, 0.917526, 0.815217, 0.923077, 0.823529, 0.923077, 0.895238, 0.813008, 
0.919918, 0.858316, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.894737, 0.813008, 0.600000, 0.917526, 0.809783, 0.923077, 0.819005, 0.923077, 0.895238, 0.813008, 
0.933607, 0.856263, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.894737, 0.813008, 0.600000, 0.917526, 0.804348, 0.923077, 0.814480, 0.923077, 0.895238, 0.813008, 
0.941821, 0.854209, 0.923077, 0.815126, 0.918699, 0.813008, 0.902597, 0.813008, 0.889952, 0.813008, 0.600000, 0.917526, 0.804348, 0.923077, 0.814480, 0.923077, 0.895238, 0.813008, 
0.944559, 0.852156, 0.923077, 0.815126, 0.910569, 0.813008, 0.896104, 0.813008, 0.885167, 0.813008, 0.600000, 0.917526, 0.804348, 0.923077, 0.814480, 0.923077, 0.895238, 0.813008, 
1.043121, 0.850103, 0.923077, 0.806723, 0.910569, 0.804878, 0.896104, 0.804878, 0.885167, 0.804878, 0.600000, 0.917526, 0.798913, 0.923077, 0.809955, 0.923077, 0.895238, 0.804878, 
1.051335, 0.848049, 0.923077, 0.806723, 0.910569, 0.804878, 0.896104, 0.804878, 0.885167, 0.804878, 0.580000, 0.917526, 0.798913, 0.923077, 0.805430, 0.923077, 0.895238, 0.804878, 
1.05681, 0.845996, 0.923077, 0.798319, 0.910569, 0.796748, 0.896104, 0.796748, 0.885167, 0.796748, 0.560000, 0.917526, 0.793478, 0.923077, 0.800905, 0.923077, 0.895238, 0.796748, 
1.067762, 0.843943, 0.923077, 0.798319, 0.910569, 0.796748, 0.896104, 0.796748, 0.885167, 0.796748, 0.540000, 0.917526, 0.788043, 0.923077, 0.796380, 0.923077, 0.895238, 0.796748, 
1.0705, 0.841889, 0.923077, 0.798319, 0.910569, 0.796748, 0.896104, 0.796748, 0.880383, 0.796748, 0.540000, 0.917526, 0.788043, 0.923077, 0.796380, 0.923077, 0.895238, 0.796748, 
1.09514, 0.841889, 0.923077, 0.798319, 0.910569, 0.796748, 0.896104, 0.796748, 0.880383, 0.796748, 0.540000, 0.917526, 0.788043, 0.923077, 0.796380, 0.923077, 0.895238, 0.796748, 
1.122519, 0.839831, 0.912088, 0.798319, 0.902439, 0.796748, 0.889610, 0.796748, 0.875598, 0.796748, 0.540000, 0.907216, 0.788043, 0.912088, 0.796380, 0.912088, 0.885714, 0.796748, 
1.155373, 0.837772, 0.912088, 0.798319, 0.902439, 0.796748, 0.889610, 0.796748, 0.875598, 0.796748, 0.540000, 0.907216, 0.788043, 0.912088, 0.796380, 0.912088, 0.876190, 0.796748, 
1.160849, 0.835714, 0.912088, 0.798319, 0.902439, 0.796748, 0.883117, 0.796748, 0.870813, 0.796748, 0.540000, 0.907216, 0.788043, 0.912088, 0.796380, 0.912088, 0.876190, 0.796748, 
1.1718, 0.833655, 0.912088, 0.798319, 0.894309, 0.796748, 0.876623, 0.796748, 0.866029, 0.796748, 0.540000, 0.907216, 0.788043, 0.912088, 0.796380, 0.912088, 0.876190, 0.796748, 
1.182752, 0.831597, 0.912088, 0.798319, 0.894309, 0.796748, 0.876623, 0.796748, 0.861244, 0.796748, 0.540000, 0.907216, 0.788043, 0.912088, 0.796380, 0.912088, 0.876190, 0.796748, 
1.185489, 0.829539, 0.901099, 0.798319, 0.886179, 0.796748, 0.870130, 0.796748, 0.856459, 0.796748, 0.540000, 0.896907, 0.788043, 0.901099, 0.796380, 0.901099, 0.876190, 0.796748, 
1.193703, 0.827480, 0.901099, 0.789827, 0.886179, 0.788534, 0.870130, 0.788534, 0.856459, 0.788534, 0.540000, 0.896907, 0.782571, 0.901099, 0.791829, 0.901099, 0.876190, 0.788534, 
1.226557, 0.825422, 0.901099, 0.789827, 0.886179, 0.788534, 0.870130, 0.788534, 0.856459, 0.788534, 0.540000, 0.896907, 0.782571, 0.901099, 0.791829, 0.901099, 0.866667, 0.788534, 
1.229295, 0.823363, 0.901099, 0.789827, 0.886179, 0.788534, 0.870130, 0.788534, 0.856459, 0.788534, 0.540000, 0.896907, 0.777098, 0.901099, 0.787279, 0.901099, 0.866667, 0.788534, 
1.267625, 0.821305, 0.890110, 0.789827, 0.878049, 0.788534, 0.863636, 0.788534, 0.851675, 0.788534, 0.540000, 0.886598, 0.777098, 0.890110, 0.787279, 0.890110, 0.857143, 0.788534, 
1.270363, 0.819247, 0.890110, 0.789827, 0.869919, 0.788534, 0.857143, 0.788534, 0.846890, 0.788534, 0.540000, 0.886598, 0.777098, 0.890110, 0.787279, 0.890110, 0.847619, 0.788534, 
1.284052, 0.817188, 0.890110, 0.789827, 0.869919, 0.788534, 0.857143, 0.788534, 0.846890, 0.788534, 0.540000, 0.886598, 0.771626, 0.890110, 0.782728, 0.890110, 0.847619, 0.788534, 
1.289528, 0.815130, 0.879121, 0.789827, 0.861789, 0.788534, 0.850649, 0.788534, 0.842105, 0.788534, 0.540000, 0.876289, 0.771626, 0.879121, 0.782728, 0.879121, 0.847619, 0.788534, 
1.297741, 0.813071, 0.879121, 0.789827, 0.861789, 0.788534, 0.844156, 0.788534, 0.837321, 0.788534, 0.540000, 0.876289, 0.771626, 0.879121, 0.782728, 0.879121, 0.838095, 0.788534, 
1.303217, 0.811013, 0.879121, 0.781334, 0.861789, 0.780320, 0.844156, 0.780320, 0.837321, 0.780320, 0.540000, 0.876289, 0.766153, 0.879121, 0.778177, 0.879121, 0.838095, 0.780320, 
1.330595, 0.808955, 0.879121, 0.781334, 0.861789, 0.780320, 0.837662, 0.780320, 0.832536, 0.780320, 0.540000, 0.876289, 0.766153, 0.879121, 0.778177, 0.879121, 0.838095, 0.780320, 
1.371663, 0.806896, 0.879121, 0.781334, 0.861789, 0.780320, 0.837662, 0.780320, 0.832536, 0.780320, 0.540000, 0.876289, 0.766153, 0.879121, 0.778177, 0.879121, 0.838095, 0.780320, 
1.385352, 0.804838, 0.868132, 0.781334, 0.853659, 0.780320, 0.831169, 0.780320, 0.827751, 0.780320, 0.540000, 0.865979, 0.766153, 0.868132, 0.778177, 0.868132, 0.838095, 0.780320, 
1.38809, 0.802779, 0.868132, 0.772841, 0.853659, 0.772106, 0.831169, 0.772106, 0.827751, 0.772106, 0.540000, 0.865979, 0.760681, 0.868132, 0.773626, 0.868132, 0.838095, 0.772106, 
1.407255, 0.800721, 0.868132, 0.764348, 0.853659, 0.763892, 0.831169, 0.763892, 0.827751, 0.763892, 0.520000, 0.865979, 0.755208, 0.868132, 0.769076, 0.868132, 0.838095, 0.763892, 
1.415469, 0.798663, 0.868132, 0.755856, 0.853659, 0.755678, 0.831169, 0.755678, 0.827751, 0.755678, 0.520000, 0.865979, 0.749736, 0.868132, 0.764525, 0.868132, 0.838095, 0.755678, 
1.418207, 0.796604, 0.868132, 0.747363, 0.853659, 0.747465, 0.831169, 0.747465, 0.827751, 0.747465, 0.520000, 0.865979, 0.744263, 0.868132, 0.759974, 0.868132, 0.838095, 0.747465, 
1.437372, 0.794546, 0.868132, 0.747363, 0.853659, 0.747465, 0.831169, 0.747465, 0.827751, 0.747465, 0.520000, 0.865979, 0.744263, 0.868132, 0.759974, 0.868132, 0.838095, 0.747465, 
1.448323, 0.790429, 0.868132, 0.738870, 0.853659, 0.739251, 0.831169, 0.739251, 0.822967, 0.739251, 0.520000, 0.865979, 0.738791, 0.868132, 0.755423, 0.868132, 0.838095, 0.739251, 
1.451061, 0.788370, 0.868132, 0.730377, 0.853659, 0.731037, 0.831169, 0.731037, 0.822967, 0.731037, 0.520000, 0.865979, 0.733318, 0.868132, 0.750873, 0.868132, 0.838095, 0.731037, 
1.462012, 0.786312, 0.868132, 0.730377, 0.853659, 0.731037, 0.831169, 0.731037, 0.822967, 0.731037, 0.520000, 0.865979, 0.727846, 0.868132, 0.746322, 0.868132, 0.838095, 0.731037, 
1.481177, 0.784254, 0.868132, 0.730377, 0.845528, 0.731037, 0.824675, 0.731037, 0.818182, 0.731037, 0.520000, 0.865979, 0.727846, 0.868132, 0.746322, 0.868132, 0.828571, 0.731037, 
1.486653, 0.782195, 0.868132, 0.721884, 0.845528, 0.722823, 0.824675, 0.722823, 0.818182, 0.722823, 0.500000, 0.865979, 0.722373, 0.868132, 0.741771, 0.868132, 0.828571, 0.722823, 
1.508556, 0.780137, 0.868132, 0.721884, 0.845528, 0.722823, 0.824675, 0.722823, 0.818182, 0.722823, 0.500000, 0.865979, 0.716901, 0.868132, 0.737220, 0.868132, 0.828571, 0.722823, 
1.519507, 0.778078, 0.868132, 0.721884, 0.845528, 0.722823, 0.824675, 0.722823, 0.818182, 0.722823, 0.500000, 0.865979, 0.716901, 0.868132, 0.737220, 0.868132, 0.819048, 0.722823, 
1.530459, 0.776020, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.813397, 0.722823, 0.500000, 0.855670, 0.716901, 0.857143, 0.737220, 0.857143, 0.819048, 0.722823, 
1.54141, 0.773962, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.813397, 0.722823, 0.500000, 0.855670, 0.716901, 0.857143, 0.737220, 0.857143, 0.819048, 0.722823, 
1.659138, 0.769845, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.813397, 0.722823, 0.480000, 0.855670, 0.705956, 0.857143, 0.728119, 0.857143, 0.819048, 0.722823, 
1.672827, 0.767786, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.813397, 0.722823, 0.480000, 0.855670, 0.705956, 0.857143, 0.728119, 0.857143, 0.819048, 0.722823, 
1.686516, 0.765728, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.813397, 0.722823, 0.480000, 0.855670, 0.700483, 0.857143, 0.723568, 0.857143, 0.819048, 0.722823, 
1.697467, 0.763670, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.808612, 0.722823, 0.480000, 0.855670, 0.700483, 0.857143, 0.723568, 0.857143, 0.819048, 0.722823, 
1.708419, 0.761611, 0.857143, 0.721884, 0.837398, 0.722823, 0.818182, 0.722823, 0.808612, 0.722823, 0.460000, 0.855670, 0.695011, 0.857143, 0.719017, 0.857143, 0.819048, 0.722823, 
1.730322, 0.759553, 0.857143, 0.721884, 0.837398, 0.714609, 0.818182, 0.714609, 0.808612, 0.714609, 0.460000, 0.855670, 0.695011, 0.857143, 0.714467, 0.857143, 0.819048, 0.714609, 
1.768652, 0.757494, 0.857143, 0.713392, 0.837398, 0.706395, 0.818182, 0.706395, 0.808612, 0.706395, 0.460000, 0.855670, 0.689538, 0.857143, 0.709916, 0.857143, 0.819048, 0.706395, 
1.842574, 0.755436, 0.857143, 0.713392, 0.837398, 0.706395, 0.818182, 0.706395, 0.803828, 0.706395, 0.460000, 0.855670, 0.689538, 0.857143, 0.709916, 0.857143, 0.819048, 0.706395, 
1.848049, 0.753378, 0.857143, 0.704899, 0.837398, 0.698181, 0.818182, 0.698181, 0.803828, 0.698181, 0.440000, 0.855670, 0.684066, 0.857143, 0.705365, 0.857143, 0.819048, 0.698181, 
1.878166, 0.749261, 0.857143, 0.704899, 0.837398, 0.698181, 0.811688, 0.698181, 0.794258, 0.698181, 0.440000, 0.855670, 0.684066, 0.857143, 0.705365, 0.857143, 0.809524, 0.698181, 
1.880903, 0.745144, 0.857143, 0.687913, 0.837398, 0.681753, 0.811688, 0.681753, 0.794258, 0.681753, 0.420000, 0.855670, 0.673120, 0.857143, 0.696264, 0.857143, 0.809524, 0.681753, 
1.91102, 0.743086, 0.857143, 0.679421, 0.837398, 0.673540, 0.811688, 0.673540, 0.794258, 0.673540, 0.420000, 0.855670, 0.673120, 0.857143, 0.691713, 0.857143, 0.809524, 0.673540, 
1.919233, 0.741027, 0.857143, 0.670928, 0.837398, 0.665326, 0.811688, 0.665326, 0.794258, 0.665326, 0.420000, 0.855670, 0.667648, 0.857143, 0.687162, 0.857143, 0.809524, 0.665326, 
1.957563, 0.738969, 0.857143, 0.670928, 0.837398, 0.665326, 0.811688, 0.665326, 0.794258, 0.665326, 0.420000, 0.855670, 0.662175, 0.857143, 0.682612, 0.857143, 0.809524, 0.665326, 
1.963039, 0.736910, 0.857143, 0.662435, 0.837398, 0.657112, 0.811688, 0.657112, 0.794258, 0.657112, 0.420000, 0.855670, 0.656703, 0.857143, 0.678061, 0.857143, 0.809524, 0.657112, 
1.990418, 0.734852, 0.846154, 0.662435, 0.829268, 0.657112, 0.805195, 0.657112, 0.789474, 0.657112, 0.420000, 0.845361, 0.656703, 0.846154, 0.678061, 0.846154, 0.809524, 0.657112, 
1.993155, 0.732793, 0.846154, 0.662435, 0.829268, 0.657112, 0.805195, 0.657112, 0.784689, 0.657112, 0.420000, 0.845361, 0.656703, 0.846154, 0.678061, 0.846154, 0.809524, 0.657112, 
2.053388, 0.730735, 0.846154, 0.662435, 0.829268, 0.657112, 0.805195, 0.657112, 0.784689, 0.657112, 0.420000, 0.845361, 0.651230, 0.846154, 0.673510, 0.846154, 0.809524, 0.657112, 
2.056126, 0.726618, 0.846154, 0.662435, 0.821138, 0.657112, 0.798701, 0.657112, 0.779904, 0.657112, 0.420000, 0.845361, 0.645758, 0.846154, 0.668959, 0.846154, 0.809524, 0.657112, 
2.058864, 0.724560, 0.846154, 0.662435, 0.821138, 0.657112, 0.792208, 0.657112, 0.775120, 0.657112, 0.420000, 0.845361, 0.645758, 0.846154, 0.668959, 0.846154, 0.809524, 0.657112, 
2.099932, 0.722501, 0.846154, 0.662435, 0.821138, 0.657112, 0.792208, 0.657112, 0.770335, 0.657112, 0.420000, 0.845361, 0.645758, 0.846154, 0.668959, 0.846154, 0.809524, 0.657112, 
2.110883, 0.720443, 0.846154, 0.653942, 0.821138, 0.648898, 0.792208, 0.648898, 0.770335, 0.648898, 0.400000, 0.845361, 0.640285, 0.846154, 0.664409, 0.846154, 0.809524, 0.648898, 
2.116359, 0.716326, 0.846154, 0.645450, 0.813008, 0.640684, 0.785714, 0.640684, 0.765550, 0.640684, 0.400000, 0.845361, 0.634813, 0.846154, 0.659858, 0.846154, 0.800000, 0.640684, 
2.12731, 0.714268, 0.846154, 0.645450, 0.813008, 0.640684, 0.785714, 0.640684, 0.765550, 0.640684, 0.400000, 0.845361, 0.634813, 0.846154, 0.655307, 0.846154, 0.800000, 0.640684, 
2.146475, 0.712209, 0.846154, 0.636957, 0.813008, 0.632470, 0.785714, 0.632470, 0.765550, 0.632470, 0.400000, 0.845361, 0.629340, 0.846154, 0.650756, 0.846154, 0.800000, 0.632470, 
2.168378, 0.710151, 0.846154, 0.628464, 0.813008, 0.624256, 0.785714, 0.624256, 0.765550, 0.624256, 0.400000, 0.845361, 0.623868, 0.846154, 0.646206, 0.846154, 0.800000, 0.624256, 
2.193018, 0.708093, 0.846154, 0.619971, 0.813008, 0.616042, 0.785714, 0.616042, 0.765550, 0.616042, 0.380000, 0.845361, 0.618395, 0.846154, 0.641655, 0.846154, 0.800000, 0.616042, 
2.236824, 0.706034, 0.846154, 0.611479, 0.813008, 0.607828, 0.785714, 0.607828, 0.765550, 0.607828, 0.380000, 0.845361, 0.618395, 0.846154, 0.637104, 0.846154, 0.800000, 0.607828, 
2.286105, 0.703976, 0.846154, 0.611479, 0.813008, 0.607828, 0.785714, 0.607828, 0.765550, 0.607828, 0.380000, 0.845361, 0.618395, 0.846154, 0.632553, 0.846154, 0.800000, 0.607828, 
2.291581, 0.701917, 0.846154, 0.611479, 0.813008, 0.607828, 0.785714, 0.607828, 0.765550, 0.607828, 0.380000, 0.845361, 0.618395, 0.846154, 0.632553, 0.846154, 0.800000, 0.607828, 
2.31896, 0.699859, 0.846154, 0.611479, 0.804878, 0.607828, 0.779221, 0.607828, 0.760766, 0.607828, 0.380000, 0.845361, 0.618395, 0.846154, 0.632553, 0.846154, 0.790476, 0.607828, 
2.362765, 0.697801, 0.846154, 0.602986, 0.804878, 0.599614, 0.779221, 0.599614, 0.760766, 0.599614, 0.380000, 0.845361, 0.612923, 0.846154, 0.628003, 0.846154, 0.790476, 0.599614, 
2.384668, 0.695742, 0.846154, 0.602986, 0.804878, 0.599614, 0.779221, 0.599614, 0.755981, 0.599614, 0.380000, 0.845361, 0.612923, 0.846154, 0.628003, 0.846154, 0.790476, 0.599614, 
2.433949, 0.693684, 0.835165, 0.602986, 0.796748, 0.599614, 0.772727, 0.599614, 0.751196, 0.599614, 0.380000, 0.835052, 0.612923, 0.835165, 0.628003, 0.835165, 0.790476, 0.599614, 
2.455852, 0.691625, 0.824176, 0.602986, 0.788618, 0.599614, 0.766234, 0.599614, 0.746411, 0.599614, 0.380000, 0.824742, 0.612923, 0.824176, 0.628003, 0.824176, 0.790476, 0.599614, 
2.507871, 0.689567, 0.824176, 0.594493, 0.788618, 0.591401, 0.766234, 0.591401, 0.746411, 0.591401, 0.380000, 0.824742, 0.607450, 0.824176, 0.623452, 0.824176, 0.790476, 0.591401, 
2.609172, 0.687508, 0.813187, 0.594493, 0.780488, 0.591401, 0.759740, 0.591401, 0.741627, 0.591401, 0.380000, 0.814433, 0.607450, 0.813187, 0.623452, 0.813187, 0.790476, 0.591401, 
2.631075, 0.685450, 0.813187, 0.594493, 0.780488, 0.591401, 0.759740, 0.591401, 0.741627, 0.591401, 0.380000, 0.814433, 0.607450, 0.813187, 0.618901, 0.813187, 0.790476, 0.591401, 
2.672142, 0.683392, 0.802198, 0.594493, 0.772358, 0.591401, 0.753247, 0.591401, 0.736842, 0.591401, 0.380000, 0.804124, 0.607450, 0.802198, 0.618901, 0.802198, 0.790476, 0.591401, 
2.696783, 0.681333, 0.802198, 0.594493, 0.772358, 0.591401, 0.753247, 0.591401, 0.736842, 0.591401, 0.360000, 0.804124, 0.601978, 0.802198, 0.614350, 0.802198, 0.790476, 0.591401, 
2.704997, 0.679275, 0.802198, 0.594493, 0.772358, 0.591401, 0.753247, 0.591401, 0.736842, 0.591401, 0.340000, 0.804124, 0.596505, 0.802198, 0.609800, 0.802198, 0.790476, 0.591401, 
2.740589, 0.677216, 0.791209, 0.594493, 0.764228, 0.591401, 0.746753, 0.591401, 0.732057, 0.591401, 0.340000, 0.793814, 0.596505, 0.791209, 0.609800, 0.791209, 0.790476, 0.591401, 
