time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
13.0, 0.856764, 0.303030, 0.955882, 0.660000, 0.980519, 0.719626, 0.980519, 0.750000, 0.940594, 0.787826, 0.940594, 0.980645, 0.600000, 0.947977, 0.628571, 
14.0, 0.849817, 0.303030, 0.955882, 0.640000, 0.980519, 0.710280, 0.980519, 0.732759, 0.940594, 0.776884, 0.940594, 0.980645, 0.600000, 0.947977, 0.628571, 
15.0, 0.840555, 0.212121, 0.955882, 0.600000, 0.980519, 0.691589, 0.980519, 0.698276, 0.940594, 0.755000, 0.940594, 0.980645, 0.575000, 0.947977, 0.571429, 
16.0, 0.838239, 0.212121, 0.950980, 0.600000, 0.980519, 0.691589, 0.980519, 0.698276, 0.935644, 0.755000, 0.935644, 0.980645, 0.575000, 0.942197, 0.571429, 
17.0, 0.835924, 0.212121, 0.950980, 0.600000, 0.980519, 0.691589, 0.980519, 0.689655, 0.935644, 0.749529, 0.935644, 0.980645, 0.575000, 0.942197, 0.542857, 
18.0, 0.833608, 0.212121, 0.950980, 0.600000, 0.980519, 0.691589, 0.980519, 0.689655, 0.935644, 0.749529, 0.935644, 0.980645, 0.575000, 0.942197, 0.542857, 
19.0, 0.831293, 0.181818, 0.950980, 0.580000, 0.980519, 0.682243, 0.980519, 0.681034, 0.935644, 0.744058, 0.935644, 0.980645, 0.550000, 0.942197, 0.514286, 
20.0, 0.826662, 0.181818, 0.950980, 0.560000, 0.980519, 0.663551, 0.980519, 0.672414, 0.935644, 0.738587, 0.935644, 0.980645, 0.550000, 0.942197, 0.514286, 
21.0, 0.824346, 0.181818, 0.946078, 0.560000, 0.980519, 0.663551, 0.980519, 0.672414, 0.930693, 0.738587, 0.930693, 0.980645, 0.550000, 0.936416, 0.514286, 
22.0, 0.822030, 0.181818, 0.946078, 0.560000, 0.980519, 0.663551, 0.980519, 0.672414, 0.930693, 0.738587, 0.930693, 0.980645, 0.550000, 0.936416, 0.514286, 
23.0, 0.817399, 0.181818, 0.941176, 0.540000, 0.980519, 0.654206, 0.980519, 0.663793, 0.925743, 0.733116, 0.925743, 0.980645, 0.550000, 0.936416, 0.514286, 
28.0, 0.815084, 0.151515, 0.941176, 0.540000, 0.980519, 0.654206, 0.980519, 0.663793, 0.920792, 0.733116, 0.920792, 0.980645, 0.550000, 0.936416, 0.514286, 
30.0, 0.810452, 0.151515, 0.941176, 0.540000, 0.980519, 0.644860, 0.980519, 0.663793, 0.920792, 0.727645, 0.920792, 0.980645, 0.550000, 0.936416, 0.514286, 
38.0, 0.808137, 0.151515, 0.941176, 0.540000, 0.980519, 0.635514, 0.980519, 0.663793, 0.920792, 0.722174, 0.920792, 0.980645, 0.550000, 0.936416, 0.514286, 
39.0, 0.805821, 0.151515, 0.941176, 0.520000, 0.980519, 0.626168, 0.980519, 0.655172, 0.920792, 0.716703, 0.920792, 0.980645, 0.525000, 0.936416, 0.485714, 
43.0, 0.803506, 0.151515, 0.936275, 0.520000, 0.974026, 0.626168, 0.974026, 0.655172, 0.915842, 0.716703, 0.915842, 0.974194, 0.525000, 0.930636, 0.485714, 
44.0, 0.801190, 0.151515, 0.931373, 0.520000, 0.967532, 0.626168, 0.967532, 0.655172, 0.910891, 0.716703, 0.910891, 0.967742, 0.525000, 0.924855, 0.485714, 
48.0, 0.798875, 0.121212, 0.931373, 0.520000, 0.967532, 0.616822, 0.967532, 0.646552, 0.910891, 0.711232, 0.910891, 0.967742, 0.500000, 0.924855, 0.485714, 
49.0, 0.796559, 0.121212, 0.926471, 0.520000, 0.967532, 0.616822, 0.967532, 0.646552, 0.905941, 0.711232, 0.905941, 0.967742, 0.500000, 0.919075, 0.485714, 
53.0, 0.794243, 0.121212, 0.926471, 0.500000, 0.967532, 0.607477, 0.967532, 0.637931, 0.905941, 0.705761, 0.905941, 0.967742, 0.500000, 0.919075, 0.485714, 
60.0, 0.791928, 0.121212, 0.926471, 0.500000, 0.967532, 0.607477, 0.967532, 0.629310, 0.905941, 0.700290, 0.905941, 0.967742, 0.500000, 0.919075, 0.457143, 
61.0, 0.787297, 0.121212, 0.921569, 0.500000, 0.967532, 0.598131, 0.967532, 0.620690, 0.900990, 0.694819, 0.900990, 0.967742, 0.475000, 0.913295, 0.457143, 
65.0, 0.784981, 0.121212, 0.916667, 0.500000, 0.961039, 0.598131, 0.961039, 0.620690, 0.896040, 0.694819, 0.896040, 0.961290, 0.475000, 0.907514, 0.457143, 
68.0, 0.782666, 0.090909, 0.916667, 0.500000, 0.961039, 0.588785, 0.961039, 0.620690, 0.896040, 0.689348, 0.896040, 0.961290, 0.475000, 0.907514, 0.457143, 
70.0, 0.780350, 0.090909, 0.916667, 0.500000, 0.961039, 0.588785, 0.961039, 0.612069, 0.896040, 0.683877, 0.896040, 0.961290, 0.475000, 0.907514, 0.457143, 
78.0, 0.778034, 0.090909, 0.911765, 0.500000, 0.954545, 0.588785, 0.954545, 0.612069, 0.891089, 0.683877, 0.891089, 0.954839, 0.475000, 0.901734, 0.457143, 
81.0, 0.775719, 0.090909, 0.911765, 0.500000, 0.954545, 0.579439, 0.954545, 0.612069, 0.891089, 0.678406, 0.891089, 0.954839, 0.475000, 0.901734, 0.457143, 
87.0, 0.773403, 0.090909, 0.911765, 0.480000, 0.954545, 0.570093, 0.954545, 0.603448, 0.891089, 0.672935, 0.891089, 0.954839, 0.450000, 0.901734, 0.457143, 
89.0, 0.771088, 0.090909, 0.911765, 0.460000, 0.954545, 0.560748, 0.954545, 0.594828, 0.891089, 0.667464, 0.891089, 0.954839, 0.450000, 0.901734, 0.457143, 
96.0, 0.768772, 0.090909, 0.911765, 0.440000, 0.954545, 0.551402, 0.954545, 0.586207, 0.891089, 0.661993, 0.891089, 0.954839, 0.450000, 0.901734, 0.457143, 
98.0, 0.766456, 0.090909, 0.906863, 0.440000, 0.948052, 0.551402, 0.948052, 0.586207, 0.886139, 0.661993, 0.886139, 0.948387, 0.450000, 0.895954, 0.457143, 
101.0, 0.764141, 0.090909, 0.901961, 0.440000, 0.948052, 0.551402, 0.948052, 0.586207, 0.881188, 0.661993, 0.881188, 0.948387, 0.450000, 0.890173, 0.457143, 
107.0, 0.761825, 0.090909, 0.897059, 0.440000, 0.941558, 0.551402, 0.941558, 0.586207, 0.876238, 0.661993, 0.876238, 0.941935, 0.450000, 0.884393, 0.457143, 
114.0, 0.759510, 0.090909, 0.897059, 0.420000, 0.941558, 0.542056, 0.941558, 0.577586, 0.876238, 0.656522, 0.876238, 0.941935, 0.425000, 0.884393, 0.428571, 
116.0, 0.757194, 0.090909, 0.892157, 0.420000, 0.941558, 0.542056, 0.941558, 0.577586, 0.871287, 0.656522, 0.871287, 0.941935, 0.425000, 0.878613, 0.428571, 
139.0, 0.754879, 0.090909, 0.887255, 0.420000, 0.941558, 0.542056, 0.941558, 0.577586, 0.866337, 0.656522, 0.866337, 0.941935, 0.425000, 0.872832, 0.428571, 
144.0, 0.752563, 0.090909, 0.882353, 0.420000, 0.941558, 0.542056, 0.941558, 0.577586, 0.861386, 0.656522, 0.861386, 0.941935, 0.425000, 0.867052, 0.428571, 
151.0, 0.750247, 0.090909, 0.882353, 0.420000, 0.941558, 0.542056, 0.941558, 0.577586, 0.861386, 0.651051, 0.861386, 0.941935, 0.425000, 0.867052, 0.428571, 
152.0, 0.747932, 0.090909, 0.882353, 0.400000, 0.941558, 0.532710, 0.941558, 0.568966, 0.861386, 0.645580, 0.861386, 0.941935, 0.400000, 0.867052, 0.400000, 
205.0, 0.745616, 0.090909, 0.882353, 0.400000, 0.941558, 0.523364, 0.941558, 0.568966, 0.861386, 0.640109, 0.861386, 0.941935, 0.400000, 0.867052, 0.400000, 
218.0, 0.743301, 0.090909, 0.877451, 0.400000, 0.935065, 0.523364, 0.935065, 0.568966, 0.856436, 0.640109, 0.856436, 0.935484, 0.400000, 0.861272, 0.400000, 
223.0, 0.740985, 0.090909, 0.877451, 0.400000, 0.935065, 0.514019, 0.935065, 0.560345, 0.856436, 0.634638, 0.856436, 0.935484, 0.375000, 0.861272, 0.400000, 
226.0, 0.738670, 0.090909, 0.877451, 0.400000, 0.935065, 0.514019, 0.935065, 0.551724, 0.856436, 0.629167, 0.856436, 0.935484, 0.375000, 0.861272, 0.400000, 
234.0, 0.736354, 0.060606, 0.877451, 0.400000, 0.935065, 0.514019, 0.935065, 0.551724, 0.851485, 0.629167, 0.851485, 0.935484, 0.375000, 0.861272, 0.400000, 
240.0, 0.734038, 0.060606, 0.877451, 0.400000, 0.935065, 0.504673, 0.935065, 0.551724, 0.851485, 0.623696, 0.851485, 0.935484, 0.375000, 0.861272, 0.400000, 
259.0, 0.731723, 0.060606, 0.877451, 0.400000, 0.935065, 0.495327, 0.935065, 0.543103, 0.851485, 0.618225, 0.851485, 0.935484, 0.350000, 0.861272, 0.371429, 
262.0, 0.729407, 0.060606, 0.877451, 0.400000, 0.935065, 0.485981, 0.935065, 0.543103, 0.851485, 0.612754, 0.851485, 0.935484, 0.350000, 0.861272, 0.371429, 
268.0, 0.727092, 0.060606, 0.877451, 0.380000, 0.935065, 0.476636, 0.935065, 0.534483, 0.851485, 0.607283, 0.851485, 0.935484, 0.325000, 0.861272, 0.342857, 
275.0, 0.724776, 0.060606, 0.877451, 0.360000, 0.935065, 0.467290, 0.935065, 0.525862, 0.851485, 0.601812, 0.851485, 0.935484, 0.325000, 0.861272, 0.342857, 
281.0, 0.722461, 0.060606, 0.877451, 0.360000, 0.935065, 0.467290, 0.935065, 0.517241, 0.851485, 0.596341, 0.851485, 0.935484, 0.325000, 0.861272, 0.342857, 
287.0, 0.720145, 0.060606, 0.877451, 0.360000, 0.935065, 0.457944, 0.935065, 0.508621, 0.851485, 0.590870, 0.851485, 0.935484, 0.300000, 0.861272, 0.314286, 
296.0, 0.717829, 0.060606, 0.877451, 0.360000, 0.935065, 0.448598, 0.935065, 0.508621, 0.851485, 0.585399, 0.851485, 0.935484, 0.300000, 0.861272, 0.314286, 
326.0, 0.715514, 0.060606, 0.872549, 0.360000, 0.935065, 0.448598, 0.935065, 0.508621, 0.846535, 0.585399, 0.846535, 0.935484, 0.300000, 0.855491, 0.314286, 
346.0, 0.713198, 0.060606, 0.867647, 0.360000, 0.928571, 0.448598, 0.928571, 0.508621, 0.841584, 0.585399, 0.841584, 0.929032, 0.300000, 0.849711, 0.314286, 
347.0, 0.710883, 0.060606, 0.867647, 0.360000, 0.928571, 0.439252, 0.928571, 0.500000, 0.841584, 0.579928, 0.841584, 0.929032, 0.275000, 0.849711, 0.314286, 
359.0, 0.708567, 0.060606, 0.867647, 0.360000, 0.928571, 0.429907, 0.928571, 0.500000, 0.841584, 0.574457, 0.841584, 0.929032, 0.275000, 0.849711, 0.314286, 
367.0, 0.706251, 0.060606, 0.867647, 0.360000, 0.928571, 0.429907, 0.928571, 0.500000, 0.841584, 0.568986, 0.841584, 0.929032, 0.275000, 0.849711, 0.314286, 
390.0, 0.703936, 0.060606, 0.867647, 0.360000, 0.928571, 0.429907, 0.928571, 0.491379, 0.841584, 0.563514, 0.841584, 0.929032, 0.275000, 0.849711, 0.285714, 
395.0, 0.701620, 0.060606, 0.862745, 0.360000, 0.922078, 0.429907, 0.922078, 0.491379, 0.836634, 0.563514, 0.836634, 0.922581, 0.275000, 0.843931, 0.285714, 
409.0, 0.699305, 0.030303, 0.862745, 0.360000, 0.922078, 0.420561, 0.922078, 0.491379, 0.836634, 0.558043, 0.836634, 0.922581, 0.275000, 0.843931, 0.285714, 
410.0, 0.696989, 0.030303, 0.862745, 0.360000, 0.922078, 0.420561, 0.922078, 0.482759, 0.836634, 0.552572, 0.836634, 0.922581, 0.275000, 0.843931, 0.257143, 
414.0, 0.694674, 0.030303, 0.862745, 0.360000, 0.922078, 0.420561, 0.922078, 0.474138, 0.836634, 0.547101, 0.836634, 0.922581, 0.275000, 0.843931, 0.257143, 
417.0, 0.692358, 0.030303, 0.862745, 0.360000, 0.922078, 0.420561, 0.922078, 0.474138, 0.836634, 0.541630, 0.836634, 0.922581, 0.275000, 0.843931, 0.257143, 
418.0, 0.690042, 0.030303, 0.862745, 0.360000, 0.922078, 0.411215, 0.922078, 0.465517, 0.836634, 0.536159, 0.836634, 0.922581, 0.250000, 0.843931, 0.228571, 
464.0, 0.687727, 0.030303, 0.862745, 0.340000, 0.922078, 0.401869, 0.922078, 0.456897, 0.836634, 0.530688, 0.836634, 0.922581, 0.225000, 0.843931, 0.228571, 
471.0, 0.685411, 0.030303, 0.857843, 0.340000, 0.915584, 0.401869, 0.915584, 0.456897, 0.831683, 0.530688, 0.831683, 0.916129, 0.225000, 0.838150, 0.228571, 
497.0, 0.683096, 0.030303, 0.857843, 0.340000, 0.915584, 0.392523, 0.915584, 0.456897, 0.831683, 0.525217, 0.831683, 0.916129, 0.225000, 0.838150, 0.228571, 
504.0, 0.680780, 0.030303, 0.852941, 0.340000, 0.915584, 0.392523, 0.915584, 0.456897, 0.826733, 0.525217, 0.826733, 0.916129, 0.225000, 0.832370, 0.228571, 
507.0, 0.678465, 0.030303, 0.852941, 0.340000, 0.915584, 0.392523, 0.915584, 0.448276, 0.826733, 0.519746, 0.826733, 0.916129, 0.225000, 0.832370, 0.228571, 
518.0, 0.676149, 0.030303, 0.852941, 0.340000, 0.915584, 0.383178, 0.915584, 0.448276, 0.826733, 0.514275, 0.826733, 0.916129, 0.225000, 0.832370, 0.228571, 
538.0, 0.673833, 0.030303, 0.852941, 0.340000, 0.915584, 0.383178, 0.915584, 0.439655, 0.826733, 0.508804, 0.826733, 0.916129, 0.225000, 0.832370, 0.200000, 
548.0, 0.671518, 0.030303, 0.852941, 0.340000, 0.915584, 0.383178, 0.915584, 0.439655, 0.826733, 0.503333, 0.826733, 0.916129, 0.225000, 0.832370, 0.200000, 
559.0, 0.669202, 0.030303, 0.852941, 0.340000, 0.915584, 0.383178, 0.915584, 0.431034, 0.826733, 0.497862, 0.826733, 0.916129, 0.225000, 0.832370, 0.200000, 
605.0, 0.666887, 0.030303, 0.852941, 0.340000, 0.915584, 0.383178, 0.915584, 0.422414, 0.826733, 0.492391, 0.826733, 0.916129, 0.225000, 0.832370, 0.171429, 
618.0, 0.664571, 0.030303, 0.848039, 0.340000, 0.909091, 0.383178, 0.909091, 0.422414, 0.821782, 0.492391, 0.821782, 0.909677, 0.225000, 0.826590, 0.171429, 
623.0, 0.662255, 0.030303, 0.848039, 0.340000, 0.909091, 0.383178, 0.909091, 0.413793, 0.821782, 0.486920, 0.821782, 0.909677, 0.225000, 0.826590, 0.171429, 
632.0, 0.659940, 0.030303, 0.848039, 0.340000, 0.909091, 0.383178, 0.909091, 0.413793, 0.821782, 0.481449, 0.821782, 0.909677, 0.225000, 0.826590, 0.171429, 
733.0, 0.657624, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.405172, 0.821782, 0.475978, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
737.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
752.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
754.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
756.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
758.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
759.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
763.0, 0.655309, 0.030303, 0.848039, 0.320000, 0.909091, 0.373832, 0.909091, 0.396552, 0.821782, 0.470507, 0.821782, 0.909677, 0.200000, 0.826590, 0.171429, 
764.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
770.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
771.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
779.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
783.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
791.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
801.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
807.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
827.0, 0.652943, 0.030303, 0.842991, 0.320000, 0.902406, 0.373832, 0.902406, 0.396552, 0.816709, 0.470507, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
840.0, 0.650507, 0.030303, 0.842991, 0.300000, 0.902406, 0.364246, 0.902406, 0.387330, 0.816709, 0.464699, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
841.0, 0.648070, 0.030303, 0.842991, 0.280000, 0.902406, 0.354661, 0.902406, 0.378107, 0.816709, 0.458890, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
854.0, 0.648070, 0.030303, 0.842991, 0.280000, 0.902406, 0.354661, 0.902406, 0.378107, 0.816709, 0.458890, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
856.0, 0.648070, 0.030303, 0.842991, 0.280000, 0.902406, 0.354661, 0.902406, 0.378107, 0.816709, 0.458890, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
869.0, 0.648070, 0.030303, 0.842991, 0.280000, 0.902406, 0.354661, 0.902406, 0.378107, 0.816709, 0.458890, 0.816709, 0.903037, 0.200000, 0.820685, 0.171429, 
871.0, 0.645597, 0.030303, 0.837820, 0.280000, 0.895518, 0.354661, 0.895518, 0.378107, 0.811507, 0.458890, 0.811507, 0.896196, 0.200000, 0.814651, 0.171429, 
879.0, 0.643123, 0.030303, 0.837820, 0.260000, 0.895518, 0.344809, 0.895518, 0.368412, 0.811507, 0.452771, 0.811507, 0.896196, 0.166667, 0.814651, 0.171429, 
902.0, 0.643123, 0.030303, 0.837820, 0.260000, 0.895518, 0.344809, 0.895518, 0.368412, 0.811507, 0.452771, 0.811507, 0.896196, 0.166667, 0.814651, 0.171429, 
907.0, 0.643123, 0.030303, 0.837820, 0.260000, 0.895518, 0.344809, 0.895518, 0.368412, 0.811507, 0.452771, 0.811507, 0.896196, 0.166667, 0.814651, 0.171429, 
908.0, 0.643123, 0.030303, 0.837820, 0.260000, 0.895518, 0.344809, 0.895518, 0.368412, 0.811507, 0.452771, 0.811507, 0.896196, 0.166667, 0.814651, 0.171429, 
910.0, 0.640621, 0.030303, 0.832550, 0.260000, 0.888522, 0.344809, 0.888522, 0.368412, 0.806204, 0.452771, 0.806204, 0.889249, 0.166667, 0.814651, 0.171429, 
914.0, 0.640621, 0.030303, 0.832550, 0.260000, 0.888522, 0.344809, 0.888522, 0.368412, 0.806204, 0.452771, 0.806204, 0.889249, 0.166667, 0.814651, 0.171429, 
917.0, 0.638109, 0.030303, 0.832550, 0.260000, 0.888522, 0.334958, 0.888522, 0.358717, 0.806204, 0.446653, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
919.0, 0.638109, 0.030303, 0.832550, 0.260000, 0.888522, 0.334958, 0.888522, 0.358717, 0.806204, 0.446653, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
920.0, 0.638109, 0.030303, 0.832550, 0.260000, 0.888522, 0.334958, 0.888522, 0.358717, 0.806204, 0.446653, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
922.0, 0.638109, 0.030303, 0.832550, 0.260000, 0.888522, 0.334958, 0.888522, 0.358717, 0.806204, 0.446653, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
932.0, 0.635546, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.358717, 0.806204, 0.440362, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
937.0, 0.635546, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.358717, 0.806204, 0.440362, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
939.0, 0.635546, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.358717, 0.806204, 0.440362, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
940.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
944.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
966.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
973.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
976.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
987.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
1001.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
1026.0, 0.632962, 0.030303, 0.832550, 0.260000, 0.888522, 0.325106, 0.888522, 0.348753, 0.806204, 0.433980, 0.806204, 0.889249, 0.133333, 0.814651, 0.171429, 
1031.0, 0.630292, 0.030303, 0.826963, 0.260000, 0.880992, 0.325106, 0.880992, 0.348753, 0.800566, 0.433980, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1041.0, 0.627621, 0.030303, 0.826963, 0.236364, 0.880992, 0.314269, 0.880992, 0.338185, 0.800566, 0.427303, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1055.0, 0.627621, 0.030303, 0.826963, 0.236364, 0.880992, 0.314269, 0.880992, 0.338185, 0.800566, 0.427303, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1060.0, 0.627621, 0.030303, 0.826963, 0.236364, 0.880992, 0.314269, 0.880992, 0.338185, 0.800566, 0.427303, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1062.0, 0.627621, 0.030303, 0.826963, 0.236364, 0.880992, 0.314269, 0.880992, 0.338185, 0.800566, 0.427303, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1087.0, 0.627621, 0.030303, 0.826963, 0.236364, 0.880992, 0.314269, 0.880992, 0.338185, 0.800566, 0.427303, 0.800566, 0.881776, 0.133333, 0.808185, 0.171429, 
1088.0, 0.624904, 0.030303, 0.821260, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.794806, 0.427303, 0.794806, 0.874109, 0.133333, 0.801561, 0.171429, 
1095.0, 0.624904, 0.030303, 0.821260, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.794806, 0.427303, 0.794806, 0.874109, 0.133333, 0.801561, 0.171429, 
1097.0, 0.624904, 0.030303, 0.821260, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.794806, 0.427303, 0.794806, 0.874109, 0.133333, 0.801561, 0.171429, 
1142.0, 0.622163, 0.030303, 0.821260, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.794806, 0.420521, 0.794806, 0.874109, 0.133333, 0.801561, 0.171429, 
1164.0, 0.619422, 0.030303, 0.815476, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.794806, 0.420521, 0.794806, 0.866441, 0.133333, 0.801561, 0.171429, 
1248.0, 0.616681, 0.030303, 0.809693, 0.236364, 0.873264, 0.314269, 0.873264, 0.338185, 0.789005, 0.420521, 0.789005, 0.866441, 0.133333, 0.794881, 0.171429, 
