time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
1041.0, 0.836091, 0.485714, 0.987805, 0.636364, 0.968750, 0.686047, 0.970000, 1.000000, 0.531250, 
1055.0, 0.830626, 0.485714, 0.987805, 0.621212, 0.968750, 0.674419, 0.970000, 1.000000, 0.531250, 
1062.0, 0.825161, 0.485714, 0.987805, 0.621212, 0.968750, 0.662791, 0.970000, 1.000000, 0.531250, 
1156.0, 0.819697, 0.485714, 0.987805, 0.606061, 0.968750, 0.662791, 0.960000, 1.000000, 0.531250, 
1228.0, 0.814232, 0.485714, 0.987805, 0.590909, 0.968750, 0.651163, 0.960000, 1.000000, 0.531250, 
1252.0, 0.808767, 0.457143, 0.987805, 0.575758, 0.968750, 0.639535, 0.960000, 1.000000, 0.500000, 
1271.0, 0.803303, 0.428571, 0.987805, 0.560606, 0.968750, 0.627907, 0.960000, 1.000000, 0.468750, 
1427.0, 0.797838, 0.428571, 0.975610, 0.560606, 0.958333, 0.627907, 0.950000, 1.000000, 0.468750, 
1435.0, 0.792373, 0.428571, 0.975610, 0.560606, 0.947917, 0.616279, 0.950000, 1.000000, 0.468750, 
1506.0, 0.786909, 0.400000, 0.975610, 0.545455, 0.947917, 0.604651, 0.950000, 1.000000, 0.437500, 
1508.0, 0.786909, 0.400000, 0.975610, 0.545455, 0.947917, 0.604651, 0.950000, 1.000000, 0.437500, 
1510.0, 0.786909, 0.400000, 0.975610, 0.545455, 0.947917, 0.604651, 0.950000, 1.000000, 0.437500, 
1512.0, 0.786909, 0.400000, 0.975610, 0.545455, 0.947917, 0.604651, 0.950000, 1.000000, 0.437500, 
1516.0, 0.781328, 0.400000, 0.975610, 0.529870, 0.947917, 0.592795, 0.950000, 1.000000, 0.437500, 
1525.0, 0.775747, 0.400000, 0.975610, 0.514286, 0.947917, 0.592795, 0.939785, 1.000000, 0.437500, 
1542.0, 0.775747, 0.400000, 0.975610, 0.514286, 0.947917, 0.592795, 0.939785, 1.000000, 0.437500, 
1548.0, 0.770126, 0.400000, 0.963102, 0.514286, 0.937266, 0.592795, 0.929458, 1.000000, 0.437500, 
1557.0, 0.770126, 0.400000, 0.963102, 0.514286, 0.937266, 0.592795, 0.929458, 1.000000, 0.437500, 
1560.0, 0.764463, 0.400000, 0.950430, 0.514286, 0.926493, 0.580939, 0.919014, 1.000000, 0.437500, 
1563.0, 0.764463, 0.400000, 0.950430, 0.514286, 0.926493, 0.580939, 0.919014, 1.000000, 0.437500, 
1584.0, 0.758758, 0.400000, 0.937586, 0.514286, 0.915593, 0.580939, 0.908451, 0.981481, 0.437500, 
1605.0, 0.758758, 0.400000, 0.937586, 0.514286, 0.915593, 0.580939, 0.908451, 0.981481, 0.437500, 
1621.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1627.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1634.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1641.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1648.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1652.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1654.0, 0.753010, 0.369231, 0.937586, 0.498701, 0.915593, 0.569083, 0.908451, 0.981481, 0.437500, 
1667.0, 0.746888, 0.338462, 0.937586, 0.483117, 0.915593, 0.557228, 0.908451, 0.981481, 0.437500, 
1678.0, 0.746888, 0.338462, 0.937586, 0.483117, 0.915593, 0.557228, 0.908451, 0.981481, 0.437500, 
1685.0, 0.746888, 0.338462, 0.937586, 0.483117, 0.915593, 0.557228, 0.908451, 0.981481, 0.437500, 
1690.0, 0.740664, 0.338462, 0.937586, 0.483117, 0.915593, 0.557228, 0.896338, 0.981481, 0.437500, 
1710.0, 0.740664, 0.338462, 0.937586, 0.483117, 0.915593, 0.557228, 0.896338, 0.981481, 0.437500, 
1726.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1745.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1762.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1779.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1787.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1793.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1804.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1812.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1836.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1839.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1854.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1856.0, 0.734333, 0.338462, 0.937586, 0.467532, 0.915593, 0.557228, 0.884060, 0.959671, 0.437500, 
1860.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1864.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1899.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1914.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1919.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1920.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1927.0, 0.727204, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.884060, 0.959671, 0.401042, 
1933.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1942.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1955.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1956.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1958.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1963.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
1970.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2005.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2007.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2011.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2024.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2028.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2038.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2056.0, 0.719629, 0.304615, 0.937586, 0.449550, 0.915593, 0.544269, 0.869076, 0.959671, 0.401042, 
2061.0, 0.710853, 0.304615, 0.937586, 0.449550, 0.915593, 0.527776, 0.869076, 0.959671, 0.401042, 
2062.0, 0.702077, 0.304615, 0.937586, 0.449550, 0.898317, 0.511283, 0.869076, 0.959671, 0.401042, 
2075.0, 0.702077, 0.304615, 0.937586, 0.449550, 0.898317, 0.511283, 0.869076, 0.959671, 0.401042, 
2085.0, 0.693190, 0.304615, 0.916277, 0.449550, 0.881042, 0.511283, 0.852035, 0.959671, 0.401042, 
2102.0, 0.693190, 0.304615, 0.916277, 0.449550, 0.881042, 0.511283, 0.852035, 0.959671, 0.401042, 
2103.0, 0.684187, 0.304615, 0.894461, 0.449550, 0.863421, 0.511283, 0.834646, 0.928714, 0.401042, 
2104.0, 0.684187, 0.304615, 0.894461, 0.449550, 0.863421, 0.511283, 0.834646, 0.928714, 0.401042, 
2108.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2150.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2156.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2165.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2209.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2227.0, 0.675065, 0.304615, 0.894461, 0.425890, 0.863421, 0.511283, 0.816888, 0.928714, 0.401042, 
2256.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2339.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2361.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2387.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2403.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2426.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2431.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2460.0, 0.665137, 0.304615, 0.894461, 0.400838, 0.863421, 0.492346, 0.816888, 0.928714, 0.401042, 
2467.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2492.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2493.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2521.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2542.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2559.0, 0.654052, 0.304615, 0.894461, 0.372206, 0.863421, 0.470940, 0.816888, 0.928714, 0.401042, 
2565.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2570.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2660.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2666.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2738.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2787.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
2984.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
3032.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
3040.0, 0.641940, 0.304615, 0.894461, 0.334986, 0.863421, 0.447393, 0.816888, 0.928714, 0.401042, 
3042.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3067.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3079.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3101.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3144.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3152.0, 0.627674, 0.152308, 0.894461, 0.293112, 0.863421, 0.422538, 0.816888, 0.928714, 0.200521, 
3154.0, 0.611580, 0.152308, 0.853804, 0.293112, 0.831443, 0.422538, 0.784212, 0.928714, 0.200521, 
3180.0, 0.611580, 0.152308, 0.853804, 0.293112, 0.831443, 0.422538, 0.784212, 0.928714, 0.200521, 
3182.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3185.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3199.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3229.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3278.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3328.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3330.0, 0.595051, 0.152308, 0.853804, 0.293112, 0.798185, 0.396129, 0.784212, 0.928714, 0.200521, 
3338.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3384.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3385.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3388.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3402.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3441.0, 0.575216, 0.152308, 0.853804, 0.251239, 0.798185, 0.367834, 0.784212, 0.928714, 0.200521, 
3458.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3459.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3476.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3667.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3695.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3776.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3830.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3856.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3872.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3909.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
3968.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4001.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4103.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4119.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4124.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4207.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4310.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4390.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4479.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4492.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4668.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4688.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
4926.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 
5565.0, 0.551249, 0.152308, 0.782653, 0.251239, 0.748298, 0.367834, 0.735199, 0.928714, 0.200521, 

