time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, r14_l, r14_r, r15_l, r15_r, r16_l, r16_r, r17_l, r17_r, r18_l, r18_r, r19_l, r19_r, 
38.0, 0.977659, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.950176, 0.997881, 0.928158, 0.997881, 0.945409, 0.997881, 0.954399, 0.997748, 0.954873, 0.997881, 0.956724, 0.997881, 0.997722, 0.906250, 0.955830, 0.997881, 0.997872, 0.900000, 0.998020, 0.931507, 
39.0, 0.976682, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.946830, 0.997881, 0.928158, 0.997881, 0.945409, 0.997881, 0.954399, 0.997748, 0.954873, 0.997881, 0.954435, 0.997881, 0.997722, 0.906250, 0.953814, 0.997881, 0.997872, 0.900000, 0.998020, 0.931507, 
40.0, 0.976682, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.946830, 0.997881, 0.928158, 0.997881, 0.945409, 0.997881, 0.954399, 0.997748, 0.954873, 0.997881, 0.954435, 0.997881, 0.997722, 0.906250, 0.953814, 0.997881, 0.997872, 0.900000, 0.998020, 0.931507, 
41.0, 0.976682, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.946830, 0.997881, 0.928158, 0.997881, 0.945409, 0.997881, 0.954399, 0.997748, 0.954873, 0.997881, 0.954435, 0.997881, 0.997722, 0.906250, 0.953814, 0.997881, 0.997872, 0.900000, 0.998020, 0.931507, 
42.0, 0.975700, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.946830, 0.997881, 0.919147, 0.997881, 0.939848, 0.997881, 0.950535, 0.997748, 0.952468, 0.997881, 0.952129, 0.997881, 0.997722, 0.875000, 0.951784, 0.997881, 0.997872, 0.900000, 0.998020, 0.924607, 
44.0, 0.974716, 0.875000, 0.997701, 0.887328, 0.997881, 0.913151, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.917774, 0.997881, 0.945814, 0.997845, 0.949232, 0.997881, 0.946830, 0.997881, 0.919147, 0.997881, 0.939848, 0.997881, 0.950535, 0.997748, 0.952468, 0.997881, 0.952129, 0.997881, 0.997722, 0.875000, 0.951784, 0.997881, 0.997872, 0.900000, 0.998020, 0.924607, 
46.0, 0.972749, 0.875000, 0.997701, 0.887328, 0.997881, 0.902281, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.905698, 0.997881, 0.939632, 0.997845, 0.945243, 0.997881, 0.940067, 0.997881, 0.910136, 0.997881, 0.939848, 0.997881, 0.946671, 0.997748, 0.947658, 0.997881, 0.947519, 0.997881, 0.997722, 0.875000, 0.947725, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
47.0, 0.972749, 0.875000, 0.997701, 0.887328, 0.997881, 0.902281, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.905698, 0.997881, 0.939632, 0.997845, 0.945243, 0.997881, 0.940067, 0.997881, 0.910136, 0.997881, 0.939848, 0.997881, 0.946671, 0.997748, 0.947658, 0.997881, 0.947519, 0.997881, 0.997722, 0.875000, 0.947725, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
49.0, 0.972749, 0.875000, 0.997701, 0.887328, 0.997881, 0.902281, 0.997881, 0.883833, 0.997748, 0.931923, 0.997845, 0.930281, 0.997881, 0.905698, 0.997881, 0.939632, 0.997845, 0.945243, 0.997881, 0.940067, 0.997881, 0.910136, 0.997881, 0.939848, 0.997881, 0.946671, 0.997748, 0.947658, 0.997881, 0.947519, 0.997881, 0.997722, 0.875000, 0.947725, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
52.0, 0.971756, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.883833, 0.997748, 0.920127, 0.997845, 0.922330, 0.997881, 0.905698, 0.997881, 0.933368, 0.997845, 0.941204, 0.997881, 0.936661, 0.997881, 0.901034, 0.997881, 0.934254, 0.997881, 0.942759, 0.997748, 0.945234, 0.997881, 0.945196, 0.997881, 0.997722, 0.875000, 0.945683, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
53.0, 0.971756, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.883833, 0.997748, 0.920127, 0.997845, 0.922330, 0.997881, 0.905698, 0.997881, 0.933368, 0.997845, 0.941204, 0.997881, 0.936661, 0.997881, 0.901034, 0.997881, 0.934254, 0.997881, 0.942759, 0.997748, 0.945234, 0.997881, 0.945196, 0.997881, 0.997722, 0.875000, 0.945683, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
54.0, 0.971756, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.883833, 0.997748, 0.920127, 0.997845, 0.922330, 0.997881, 0.905698, 0.997881, 0.933368, 0.997845, 0.941204, 0.997881, 0.936661, 0.997881, 0.901034, 0.997881, 0.934254, 0.997881, 0.942759, 0.997748, 0.945234, 0.997881, 0.945196, 0.997881, 0.997722, 0.875000, 0.945683, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
55.0, 0.971756, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.883833, 0.997748, 0.920127, 0.997845, 0.922330, 0.997881, 0.905698, 0.997881, 0.933368, 0.997845, 0.941204, 0.997881, 0.936661, 0.997881, 0.901034, 0.997881, 0.934254, 0.997881, 0.942759, 0.997748, 0.945234, 0.997881, 0.945196, 0.997881, 0.997722, 0.875000, 0.945683, 0.997881, 0.997872, 0.900000, 0.998020, 0.910807, 
56.0, 0.970760, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.866836, 0.997748, 0.908330, 0.997845, 0.914378, 0.997881, 0.905698, 0.997881, 0.927104, 0.997845, 0.937147, 0.997881, 0.933255, 0.997881, 0.891933, 0.997881, 0.928659, 0.997881, 0.942759, 0.997748, 0.942804, 0.997881, 0.942874, 0.997881, 0.997722, 0.843750, 0.943636, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
59.0, 0.970760, 0.842593, 0.997701, 0.870896, 0.997881, 0.891277, 0.997881, 0.866836, 0.997748, 0.908330, 0.997845, 0.914378, 0.997881, 0.905698, 0.997881, 0.927104, 0.997845, 0.937147, 0.997881, 0.933255, 0.997881, 0.891933, 0.997881, 0.928659, 0.997881, 0.942759, 0.997748, 0.942804, 0.997881, 0.942874, 0.997881, 0.997722, 0.843750, 0.943636, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
61.0, 0.969761, 0.810185, 0.997701, 0.854464, 0.997881, 0.880136, 0.997881, 0.849839, 0.997748, 0.896534, 0.997845, 0.906427, 0.997881, 0.905698, 0.997881, 0.920797, 0.997845, 0.933055, 0.997881, 0.929824, 0.997881, 0.882832, 0.997881, 0.923065, 0.997881, 0.938831, 0.997748, 0.940362, 0.997881, 0.940546, 0.997881, 0.997722, 0.843750, 0.941580, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
62.0, 0.969761, 0.810185, 0.997701, 0.854464, 0.997881, 0.880136, 0.997881, 0.849839, 0.997748, 0.896534, 0.997845, 0.906427, 0.997881, 0.905698, 0.997881, 0.920797, 0.997845, 0.933055, 0.997881, 0.929824, 0.997881, 0.882832, 0.997881, 0.923065, 0.997881, 0.938831, 0.997748, 0.940362, 0.997881, 0.940546, 0.997881, 0.997722, 0.843750, 0.941580, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
64.0, 0.968760, 0.777778, 0.997701, 0.838032, 0.997881, 0.868995, 0.997881, 0.832842, 0.997748, 0.884737, 0.997845, 0.898476, 0.997881, 0.893119, 0.997881, 0.914490, 0.997845, 0.928944, 0.997881, 0.926380, 0.997881, 0.873730, 0.997881, 0.917471, 0.997881, 0.934903, 0.997748, 0.937913, 0.997881, 0.938212, 0.997881, 0.997722, 0.843750, 0.939520, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
65.0, 0.967759, 0.745370, 0.997701, 0.821600, 0.997881, 0.857854, 0.997881, 0.832842, 0.997748, 0.884737, 0.997845, 0.898476, 0.997881, 0.880540, 0.997881, 0.908183, 0.997845, 0.924834, 0.997881, 0.922936, 0.997881, 0.873730, 0.997881, 0.917471, 0.997881, 0.930975, 0.997748, 0.935464, 0.997881, 0.935878, 0.997881, 0.997722, 0.843750, 0.937459, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
66.0, 0.967759, 0.745370, 0.997701, 0.821600, 0.997881, 0.857854, 0.997881, 0.832842, 0.997748, 0.884737, 0.997845, 0.898476, 0.997881, 0.880540, 0.997881, 0.908183, 0.997845, 0.924834, 0.997881, 0.922936, 0.997881, 0.873730, 0.997881, 0.917471, 0.997881, 0.930975, 0.997748, 0.935464, 0.997881, 0.935878, 0.997881, 0.997722, 0.843750, 0.937459, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
67.0, 0.967759, 0.745370, 0.997701, 0.821600, 0.997881, 0.857854, 0.997881, 0.832842, 0.997748, 0.884737, 0.997845, 0.898476, 0.997881, 0.880540, 0.997881, 0.908183, 0.997845, 0.924834, 0.997881, 0.922936, 0.997881, 0.873730, 0.997881, 0.917471, 0.997881, 0.930975, 0.997748, 0.935464, 0.997881, 0.935878, 0.997881, 0.997722, 0.843750, 0.937459, 0.997881, 0.997872, 0.900000, 0.998020, 0.903854, 
68.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
69.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
70.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
73.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
74.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
75.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
76.0, 0.966752, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.815846, 0.997748, 0.872941, 0.997845, 0.890525, 0.997881, 0.867961, 0.997881, 0.901876, 0.997845, 0.920705, 0.997881, 0.919479, 0.997881, 0.864629, 0.997881, 0.911876, 0.997881, 0.927030, 0.997748, 0.933009, 0.997881, 0.933538, 0.997881, 0.997722, 0.843750, 0.935394, 0.997881, 0.997872, 0.900000, 0.998020, 0.896901, 
77.0, 0.965733, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.798487, 0.997748, 0.860982, 0.997845, 0.882502, 0.997881, 0.855197, 0.997881, 0.895480, 0.997845, 0.916539, 0.997881, 0.915983, 0.997881, 0.855431, 0.997881, 0.906247, 0.997881, 0.923051, 0.997748, 0.930540, 0.997881, 0.931181, 0.997881, 0.997722, 0.812500, 0.933316, 0.997881, 0.997872, 0.866667, 0.998020, 0.889949, 
80.0, 0.965733, 0.712963, 0.997701, 0.805168, 0.997881, 0.846713, 0.997881, 0.798487, 0.997748, 0.860982, 0.997845, 0.882502, 0.997881, 0.855197, 0.997881, 0.895480, 0.997845, 0.916539, 0.997881, 0.915983, 0.997881, 0.855431, 0.997881, 0.906247, 0.997881, 0.923051, 0.997748, 0.930540, 0.997881, 0.931181, 0.997881, 0.997722, 0.812500, 0.933316, 0.997881, 0.997872, 0.866667, 0.998020, 0.889949, 
81.0, 0.964711, 0.712963, 0.997701, 0.788393, 0.997881, 0.835424, 0.997881, 0.798487, 0.997748, 0.860982, 0.997845, 0.882502, 0.997881, 0.855197, 0.997881, 0.895480, 0.997845, 0.912373, 0.997881, 0.912487, 0.997881, 0.855431, 0.997881, 0.906247, 0.997881, 0.919073, 0.997748, 0.928072, 0.997881, 0.928823, 0.997881, 0.997722, 0.812500, 0.931237, 0.997881, 0.997872, 0.866667, 0.998020, 0.882996, 
82.0, 0.962665, 0.712963, 0.997701, 0.788393, 0.997881, 0.835424, 0.997881, 0.798487, 0.997748, 0.849024, 0.997845, 0.874480, 0.997881, 0.829668, 0.997881, 0.882687, 0.997845, 0.904041, 0.997881, 0.905495, 0.997881, 0.855431, 0.997881, 0.900619, 0.997881, 0.911115, 0.997748, 0.923135, 0.997881, 0.924109, 0.997881, 0.997722, 0.781250, 0.927080, 0.997881, 0.997872, 0.833333, 0.998020, 0.869090, 
84.0, 0.961639, 0.712963, 0.995232, 0.788393, 0.995608, 0.835424, 0.995608, 0.798487, 0.995332, 0.849024, 0.997845, 0.874480, 0.995608, 0.829668, 0.995608, 0.882687, 0.997845, 0.904041, 0.995608, 0.905495, 0.995608, 0.855431, 0.995608, 0.900619, 0.995608, 0.911115, 0.995332, 0.923135, 0.995608, 0.924109, 0.995608, 0.995306, 0.781250, 0.927080, 0.995608, 0.995599, 0.833333, 0.995901, 0.869090, 
85.0, 0.960612, 0.712963, 0.995232, 0.788393, 0.995608, 0.835424, 0.995608, 0.798487, 0.995332, 0.849024, 0.997845, 0.874480, 0.995608, 0.829668, 0.995608, 0.882687, 0.997845, 0.904041, 0.995608, 0.905495, 0.995608, 0.855431, 0.995608, 0.900619, 0.995608, 0.911115, 0.995332, 0.920654, 0.995608, 0.921739, 0.995608, 0.995306, 0.781250, 0.924992, 0.995608, 0.995599, 0.833333, 0.995901, 0.869090, 
86.0, 0.960612, 0.712963, 0.995232, 0.788393, 0.995608, 0.835424, 0.995608, 0.798487, 0.995332, 0.849024, 0.997845, 0.874480, 0.995608, 0.829668, 0.995608, 0.882687, 0.997845, 0.904041, 0.995608, 0.905495, 0.995608, 0.855431, 0.995608, 0.900619, 0.995608, 0.911115, 0.995332, 0.920654, 0.995608, 0.921739, 0.995608, 0.995306, 0.781250, 0.924992, 0.995608, 0.995599, 0.833333, 0.995901, 0.869090, 
87.0, 0.959582, 0.680556, 0.995232, 0.771619, 0.995608, 0.824134, 0.995608, 0.781129, 0.995332, 0.837066, 0.997845, 0.866383, 0.995608, 0.816904, 0.995608, 0.876291, 0.997845, 0.899855, 0.995608, 0.901985, 0.995608, 0.846132, 0.995608, 0.894954, 0.995608, 0.907119, 0.995332, 0.918172, 0.995608, 0.919370, 0.995608, 0.995306, 0.750000, 0.922904, 0.995608, 0.995599, 0.800000, 0.995901, 0.862138, 
