time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
1815.0, 0.792627, 0.942529, 0.558140, 0.468750, 0.980769, 0.564516, 0.979592, 0.670330, 0.960000, 
1826.0, 0.788018, 0.942529, 0.558140, 0.468750, 0.980769, 0.564516, 0.979592, 0.659341, 0.960000, 
1851.0, 0.783410, 0.942529, 0.558140, 0.468750, 0.980769, 0.564516, 0.979592, 0.648352, 0.960000, 
2006.0, 0.778802, 0.942529, 0.534884, 0.437500, 0.980769, 0.548387, 0.979592, 0.637363, 0.960000, 
2010.0, 0.774194, 0.942529, 0.511628, 0.437500, 0.980769, 0.548387, 0.979592, 0.626374, 0.960000, 
2099.0, 0.769585, 0.942529, 0.488372, 0.406250, 0.980769, 0.532258, 0.979592, 0.615385, 0.960000, 
2223.0, 0.764977, 0.942529, 0.465116, 0.375000, 0.980769, 0.516129, 0.979592, 0.604396, 0.960000, 
2236.0, 0.760369, 0.931034, 0.465116, 0.375000, 0.980769, 0.516129, 0.979592, 0.604396, 0.960000, 
2345.0, 0.755760, 0.931034, 0.441860, 0.375000, 0.980769, 0.516129, 0.979592, 0.593407, 0.960000, 
2403.0, 0.751152, 0.919540, 0.441860, 0.375000, 0.980769, 0.516129, 0.979592, 0.593407, 0.960000, 
2422.0, 0.746544, 0.919540, 0.418605, 0.343750, 0.980769, 0.500000, 0.979592, 0.582418, 0.960000, 
2434.0, 0.741935, 0.919540, 0.418605, 0.343750, 0.980769, 0.500000, 0.979592, 0.571429, 0.960000, 
2435.0, 0.732719, 0.908046, 0.395349, 0.343750, 0.980769, 0.500000, 0.979592, 0.560440, 0.960000, 
2466.0, 0.728111, 0.908046, 0.395349, 0.343750, 0.980769, 0.500000, 0.979592, 0.560440, 0.960000, 
2587.0, 0.723502, 0.908046, 0.395349, 0.343750, 0.980769, 0.483871, 0.979592, 0.549451, 0.960000, 
2678.0, 0.718894, 0.896552, 0.395349, 0.343750, 0.980769, 0.483871, 0.979592, 0.549451, 0.960000, 
2815.0, 0.714286, 0.896552, 0.372093, 0.343750, 0.980769, 0.483871, 0.979592, 0.538462, 0.960000, 
2833.0, 0.709677, 0.896552, 0.372093, 0.343750, 0.980769, 0.483871, 0.979592, 0.538462, 0.960000, 
2844.0, 0.705069, 0.896552, 0.348837, 0.343750, 0.980769, 0.483871, 0.979592, 0.527473, 0.960000, 
2860.0, 0.700461, 0.896552, 0.348837, 0.343750, 0.980769, 0.467742, 0.979592, 0.516484, 0.960000, 
2910.0, 0.695853, 0.896552, 0.325581, 0.312500, 0.980769, 0.451613, 0.979592, 0.505495, 0.960000, 
2961.0, 0.691244, 0.885057, 0.325581, 0.312500, 0.961538, 0.451613, 0.959184, 0.505495, 0.940000, 
2983.0, 0.686636, 0.885057, 0.325581, 0.312500, 0.961538, 0.435484, 0.959184, 0.494505, 0.940000, 
2989.0, 0.682028, 0.873563, 0.325581, 0.312500, 0.942308, 0.435484, 0.938776, 0.494505, 0.920000, 
3010.0, 0.677419, 0.873563, 0.325581, 0.312500, 0.942308, 0.435484, 0.938776, 0.494505, 0.920000, 
3012.0, 0.668203, 0.873563, 0.302326, 0.281250, 0.942308, 0.419355, 0.938776, 0.483516, 0.920000, 
3014.0, 0.663594, 0.873563, 0.302326, 0.281250, 0.942308, 0.403226, 0.938776, 0.472527, 0.920000, 
3027.0, 0.658986, 0.862069, 0.302326, 0.281250, 0.923077, 0.403226, 0.918367, 0.472527, 0.900000, 
3068.0, 0.654378, 0.862069, 0.302326, 0.281250, 0.923077, 0.387097, 0.918367, 0.461538, 0.900000, 
3167.0, 0.649770, 0.862069, 0.279070, 0.250000, 0.923077, 0.370968, 0.918367, 0.450549, 0.900000, 
3186.0, 0.645161, 0.862069, 0.255814, 0.218750, 0.923077, 0.354839, 0.918367, 0.439560, 0.900000, 
3226.0, 0.640553, 0.862069, 0.255814, 0.218750, 0.923077, 0.354839, 0.918367, 0.439560, 0.900000, 
3227.0, 0.635945, 0.850575, 0.255814, 0.218750, 0.903846, 0.354839, 0.897959, 0.439560, 0.880000, 
3275.0, 0.631336, 0.850575, 0.255814, 0.218750, 0.903846, 0.354839, 0.897959, 0.439560, 0.880000, 
3316.0, 0.626728, 0.850575, 0.255814, 0.218750, 0.903846, 0.354839, 0.897959, 0.439560, 0.880000, 
3318.0, 0.622120, 0.850575, 0.255814, 0.218750, 0.903846, 0.354839, 0.897959, 0.439560, 0.880000, 
3382.0, 0.617512, 0.839080, 0.255814, 0.218750, 0.884615, 0.354839, 0.897959, 0.439560, 0.880000, 
3448.0, 0.612903, 0.839080, 0.232558, 0.218750, 0.884615, 0.354839, 0.897959, 0.428571, 0.880000, 
3511.0, 0.608295, 0.827586, 0.232558, 0.218750, 0.884615, 0.354839, 0.897959, 0.428571, 0.880000, 
3560.0, 0.603687, 0.827586, 0.232558, 0.218750, 0.884615, 0.354839, 0.897959, 0.428571, 0.880000, 
3562.0, 0.599078, 0.827586, 0.232558, 0.218750, 0.884615, 0.354839, 0.897959, 0.428571, 0.880000, 
3776.0, 0.594470, 0.816092, 0.232558, 0.218750, 0.865385, 0.354839, 0.877551, 0.428571, 0.860000, 
3855.0, 0.589862, 0.804598, 0.232558, 0.218750, 0.865385, 0.354839, 0.877551, 0.428571, 0.860000, 
3932.0, 0.585253, 0.804598, 0.232558, 0.218750, 0.865385, 0.338710, 0.877551, 0.417582, 0.860000, 
3943.0, 0.580645, 0.804598, 0.232558, 0.218750, 0.865385, 0.338710, 0.877551, 0.406593, 0.860000, 
3962.0, 0.576037, 0.804598, 0.232558, 0.218750, 0.865385, 0.322581, 0.877551, 0.395604, 0.860000, 
4065.0, 0.571429, 0.804598, 0.232558, 0.218750, 0.865385, 0.322581, 0.877551, 0.395604, 0.860000, 
4066.0, 0.566820, 0.804598, 0.232558, 0.218750, 0.865385, 0.322581, 0.877551, 0.395604, 0.860000, 
4119.0, 0.562212, 0.804598, 0.232558, 0.218750, 0.865385, 0.322581, 0.877551, 0.384615, 0.860000, 
4169.0, 0.557604, 0.804598, 0.232558, 0.218750, 0.865385, 0.322581, 0.877551, 0.384615, 0.860000, 
4206.0, 0.552995, 0.804598, 0.209302, 0.187500, 0.865385, 0.306452, 0.877551, 0.373626, 0.860000, 
4236.0, 0.548387, 0.793103, 0.209302, 0.187500, 0.865385, 0.306452, 0.877551, 0.373626, 0.860000, 
4370.0, 0.543779, 0.793103, 0.209302, 0.187500, 0.865385, 0.306452, 0.877551, 0.362637, 0.860000, 
4453.0, 0.539171, 0.793103, 0.209302, 0.187500, 0.865385, 0.290323, 0.877551, 0.351648, 0.860000, 
4505.0, 0.534562, 0.793103, 0.209302, 0.187500, 0.865385, 0.290323, 0.877551, 0.351648, 0.860000, 
4539.0, 0.529954, 0.793103, 0.209302, 0.187500, 0.865385, 0.274194, 0.877551, 0.340659, 0.860000, 
4656.0, 0.525346, 0.793103, 0.209302, 0.187500, 0.865385, 0.258065, 0.877551, 0.329670, 0.860000, 
4726.0, 0.520737, 0.781609, 0.209302, 0.187500, 0.865385, 0.258065, 0.877551, 0.329670, 0.860000, 
4758.0, 0.516129, 0.781609, 0.186047, 0.156250, 0.865385, 0.241935, 0.877551, 0.318681, 0.860000, 
4763.0, 0.511521, 0.781609, 0.186047, 0.156250, 0.865385, 0.241935, 0.877551, 0.318681, 0.860000, 
4810.0, 0.506912, 0.781609, 0.186047, 0.156250, 0.865385, 0.241935, 0.877551, 0.318681, 0.860000, 
4840.0, 0.502304, 0.781609, 0.186047, 0.156250, 0.865385, 0.225806, 0.877551, 0.318681, 0.860000, 
4941.0, 0.497696, 0.781609, 0.186047, 0.156250, 0.865385, 0.225806, 0.877551, 0.307692, 0.860000, 
4959.0, 0.493088, 0.781609, 0.186047, 0.156250, 0.865385, 0.209677, 0.877551, 0.296703, 0.860000, 
4996.0, 0.488479, 0.770115, 0.186047, 0.156250, 0.865385, 0.209677, 0.877551, 0.296703, 0.860000, 
5022.0, 0.483871, 0.770115, 0.186047, 0.156250, 0.865385, 0.209677, 0.877551, 0.296703, 0.860000, 
5024.0, 0.479263, 0.770115, 0.186047, 0.156250, 0.865385, 0.209677, 0.877551, 0.296703, 0.860000, 
5047.0, 0.474654, 0.770115, 0.186047, 0.156250, 0.865385, 0.193548, 0.877551, 0.296703, 0.860000, 
5068.0, 0.470046, 0.758621, 0.186047, 0.156250, 0.846154, 0.193548, 0.857143, 0.296703, 0.840000, 
5088.0, 0.465438, 0.758621, 0.186047, 0.156250, 0.846154, 0.193548, 0.857143, 0.285714, 0.840000, 
5143.0, 0.460829, 0.758621, 0.162791, 0.125000, 0.846154, 0.177419, 0.857143, 0.274725, 0.840000, 
5151.0, 0.456221, 0.747126, 0.162791, 0.125000, 0.826923, 0.177419, 0.836735, 0.274725, 0.820000, 
5181.0, 0.451613, 0.747126, 0.162791, 0.125000, 0.826923, 0.177419, 0.836735, 0.263736, 0.820000, 
5216.0, 0.447005, 0.747126, 0.139535, 0.093750, 0.826923, 0.161290, 0.836735, 0.252747, 0.820000, 
5231.0, 0.442396, 0.747126, 0.139535, 0.093750, 0.807692, 0.161290, 0.836735, 0.252747, 0.820000, 
5234.0, 0.437788, 0.735632, 0.139535, 0.093750, 0.807692, 0.161290, 0.836735, 0.252747, 0.820000, 
5238.0, 0.433180, 0.724138, 0.139535, 0.093750, 0.788462, 0.161290, 0.816327, 0.252747, 0.800000, 
5293.0, 0.428571, 0.724138, 0.139535, 0.093750, 0.788462, 0.145161, 0.816327, 0.241758, 0.800000, 
5308.0, 0.423963, 0.724138, 0.116279, 0.093750, 0.788462, 0.145161, 0.816327, 0.230769, 0.800000, 
5354.0, 0.419355, 0.712644, 0.116279, 0.093750, 0.788462, 0.145161, 0.816327, 0.230769, 0.800000, 
5384.0, 0.414747, 0.712644, 0.116279, 0.093750, 0.788462, 0.129032, 0.816327, 0.219780, 0.800000, 
5441.0, 0.410138, 0.712644, 0.093023, 0.062500, 0.788462, 0.112903, 0.816327, 0.208791, 0.800000, 
5550.0, 0.405530, 0.712644, 0.093023, 0.062500, 0.788462, 0.112903, 0.816327, 0.197802, 0.800000, 
5789.0, 0.400922, 0.712644, 0.069767, 0.031250, 0.788462, 0.096774, 0.816327, 0.186813, 0.800000, 
5796.0, 0.396313, 0.712644, 0.069767, 0.031250, 0.788462, 0.080645, 0.816327, 0.175824, 0.800000, 
5824.0, 0.391705, 0.712644, 0.069767, 0.031250, 0.788462, 0.080645, 0.816327, 0.175824, 0.800000, 
5917.0, 0.387097, 0.701149, 0.069767, 0.031250, 0.769231, 0.080645, 0.795918, 0.175824, 0.780000, 
5930.0, 0.382488, 0.701149, 0.069767, 0.031250, 0.769231, 0.080645, 0.795918, 0.164835, 0.780000, 
5982.0, 0.377880, 0.689655, 0.069767, 0.031250, 0.750000, 0.080645, 0.795918, 0.164835, 0.780000, 
5988.0, 0.373272, 0.689655, 0.069767, 0.031250, 0.750000, 0.080645, 0.795918, 0.153846, 0.780000, 
6089.0, 0.368664, 0.678161, 0.069767, 0.031250, 0.730769, 0.080645, 0.775510, 0.153846, 0.760000, 
6117.0, 0.364055, 0.678161, 0.069767, 0.031250, 0.730769, 0.080645, 0.775510, 0.153846, 0.760000, 
6155.0, 0.359447, 0.666667, 0.069767, 0.031250, 0.730769, 0.080645, 0.775510, 0.153846, 0.760000, 
6209.0, 0.354839, 0.666667, 0.046512, 0.031250, 0.730769, 0.080645, 0.775510, 0.142857, 0.760000, 
6256.0, 0.350230, 0.666667, 0.046512, 0.031250, 0.730769, 0.080645, 0.775510, 0.131868, 0.760000, 
6349.0, 0.345622, 0.655172, 0.046512, 0.031250, 0.711538, 0.080645, 0.755102, 0.131868, 0.740000, 
6415.0, 0.341014, 0.655172, 0.046512, 0.031250, 0.711538, 0.080645, 0.755102, 0.120879, 0.740000, 
6479.0, 0.336406, 0.643678, 0.046512, 0.031250, 0.711538, 0.080645, 0.755102, 0.120879, 0.740000, 
6524.0, 0.331797, 0.632184, 0.046512, 0.031250, 0.692308, 0.080645, 0.734694, 0.120879, 0.720000, 
6607.0, 0.327189, 0.632184, 0.046512, 0.031250, 0.692308, 0.064516, 0.734694, 0.109890, 0.720000, 
6626.0, 0.322581, 0.632184, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.098901, 0.720000, 
6642.0, 0.317972, 0.620690, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.098901, 0.720000, 
6723.0, 0.313364, 0.609195, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.098901, 0.720000, 
6760.0, 0.308756, 0.597701, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.098901, 0.720000, 
6763.0, 0.304147, 0.597701, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.087912, 0.720000, 
6778.0, 0.299539, 0.586207, 0.023256, 0.000000, 0.692308, 0.048387, 0.734694, 0.087912, 0.720000, 
6878.0, 0.294931, 0.574713, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.087912, 0.700000, 
6931.0, 0.290323, 0.574713, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7003.0, 0.290323, 0.574713, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7065.0, 0.290323, 0.574713, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7093.0, 0.290323, 0.574713, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7106.0, 0.285484, 0.562984, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7160.0, 0.285484, 0.562984, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7198.0, 0.285484, 0.562984, 0.023256, 0.000000, 0.673077, 0.048387, 0.714286, 0.076923, 0.700000, 
7235.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7247.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7280.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7288.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7364.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7370.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7381.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7417.0, 0.280475, 0.550745, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7428.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7454.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7479.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7498.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7533.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7555.0, 0.274632, 0.536623, 0.023256, 0.000000, 0.653281, 0.048387, 0.693277, 0.076923, 0.679412, 
7576.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7668.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7732.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7736.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7807.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7862.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7867.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7875.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7884.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7898.0, 0.268093, 0.536623, 0.023256, 0.000000, 0.653281, 0.024194, 0.693277, 0.061538, 0.679412, 
7899.0, 0.259715, 0.516748, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
7911.0, 0.259715, 0.516748, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
7921.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
7954.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
7958.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
7965.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8009.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8023.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8030.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8080.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8100.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8133.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8165.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8308.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8381.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8389.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8487.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8497.0, 0.251058, 0.496078, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8600.0, 0.233125, 0.450980, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.061538, 0.641667, 
8697.0, 0.215193, 0.450980, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.000000, 0.641667, 
8761.0, 0.215193, 0.450980, 0.023256, 0.000000, 0.616987, 0.024194, 0.654762, 0.000000, 0.641667, 
8806.0, 0.195630, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
8887.0, 0.195630, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
8961.0, 0.195630, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
9257.0, 0.195630, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
9318.0, 0.167683, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
9560.0, 0.167683, 0.400872, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
9603.0, 0.134146, 0.320697, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
9993.0, 0.134146, 0.320697, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
10122.0, 0.134146, 0.320697, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
10852.0, 0.067073, 0.160349, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 
12457.0, 0.067073, 0.160349, 0.023256, 0.000000, 0.493590, 0.024194, 0.523810, 0.000000, 0.513333, 

