time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, 
1005.0, 0.880184, 1.000000, 0.673913, 0.962963, 0.673913, 0.580645, 0.976744, 0.721311, 0.978261, 0.802198, 0.957447, 
1077.0, 0.875576, 1.000000, 0.673913, 0.962963, 0.673913, 0.580645, 0.976744, 0.721311, 0.978261, 0.802198, 0.957447, 
1125.0, 0.870968, 1.000000, 0.673913, 0.962963, 0.673913, 0.580645, 0.976744, 0.704918, 0.978261, 0.791209, 0.957447, 
1249.0, 0.866359, 1.000000, 0.673913, 0.962963, 0.673913, 0.580645, 0.976744, 0.704918, 0.978261, 0.791209, 0.957447, 
1369.0, 0.861751, 1.000000, 0.652174, 0.962963, 0.652174, 0.548387, 0.976744, 0.688525, 0.978261, 0.780220, 0.957447, 
1392.0, 0.857143, 1.000000, 0.652174, 0.962963, 0.652174, 0.548387, 0.976744, 0.672131, 0.978261, 0.769231, 0.957447, 
1492.0, 0.852535, 1.000000, 0.652174, 0.962963, 0.652174, 0.548387, 0.976744, 0.655738, 0.978261, 0.758242, 0.957447, 
1554.0, 0.847926, 1.000000, 0.652174, 0.962963, 0.652174, 0.548387, 0.976744, 0.655738, 0.978261, 0.758242, 0.957447, 
1625.0, 0.843318, 1.000000, 0.630435, 0.962963, 0.630435, 0.516129, 0.976744, 0.639344, 0.978261, 0.747253, 0.957447, 
1673.0, 0.838710, 1.000000, 0.630435, 0.962963, 0.630435, 0.516129, 0.976744, 0.639344, 0.978261, 0.747253, 0.957447, 
1674.0, 0.834101, 1.000000, 0.630435, 0.962963, 0.630435, 0.516129, 0.976744, 0.622951, 0.978261, 0.736264, 0.957447, 
1706.0, 0.824885, 1.000000, 0.630435, 0.962963, 0.630435, 0.516129, 0.976744, 0.606557, 0.978261, 0.725275, 0.957447, 
1766.0, 0.820276, 1.000000, 0.630435, 0.950617, 0.630435, 0.516129, 0.976744, 0.606557, 0.978261, 0.725275, 0.957447, 
1767.0, 0.811060, 1.000000, 0.608696, 0.950617, 0.608696, 0.516129, 0.976744, 0.590164, 0.978261, 0.714286, 0.957447, 
1815.0, 0.806452, 1.000000, 0.608696, 0.950617, 0.608696, 0.516129, 0.976744, 0.590164, 0.978261, 0.703297, 0.957447, 
1826.0, 0.801843, 1.000000, 0.608696, 0.950617, 0.608696, 0.516129, 0.976744, 0.590164, 0.978261, 0.692308, 0.957447, 
1851.0, 0.797235, 1.000000, 0.608696, 0.950617, 0.608696, 0.516129, 0.976744, 0.590164, 0.978261, 0.681319, 0.957447, 
1857.0, 0.792627, 1.000000, 0.586957, 0.950617, 0.586957, 0.516129, 0.976744, 0.590164, 0.978261, 0.670330, 0.957447, 
2006.0, 0.788018, 1.000000, 0.586957, 0.950617, 0.586957, 0.516129, 0.976744, 0.573770, 0.978261, 0.659341, 0.957447, 
2010.0, 0.783410, 1.000000, 0.586957, 0.950617, 0.586957, 0.516129, 0.976744, 0.573770, 0.978261, 0.648352, 0.957447, 
2099.0, 0.778802, 1.000000, 0.565217, 0.950617, 0.565217, 0.483871, 0.976744, 0.557377, 0.978261, 0.637363, 0.957447, 
2121.0, 0.774194, 1.000000, 0.565217, 0.950617, 0.565217, 0.483871, 0.976744, 0.557377, 0.978261, 0.637363, 0.957447, 
2223.0, 0.764977, 1.000000, 0.543478, 0.938272, 0.543478, 0.451613, 0.976744, 0.540984, 0.956522, 0.626374, 0.936170, 
2236.0, 0.760369, 0.975610, 0.543478, 0.925926, 0.543478, 0.451613, 0.976744, 0.540984, 0.956522, 0.626374, 0.936170, 
2345.0, 0.755760, 0.975610, 0.543478, 0.925926, 0.543478, 0.451613, 0.976744, 0.540984, 0.956522, 0.615385, 0.936170, 
2400.0, 0.751152, 0.975610, 0.521739, 0.925926, 0.521739, 0.419355, 0.976744, 0.524590, 0.956522, 0.604396, 0.936170, 
2403.0, 0.746544, 0.975610, 0.521739, 0.913580, 0.521739, 0.419355, 0.976744, 0.524590, 0.956522, 0.604396, 0.936170, 
2422.0, 0.741935, 0.975610, 0.500000, 0.913580, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.593407, 0.936170, 
2434.0, 0.737327, 0.975610, 0.500000, 0.913580, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.582418, 0.936170, 
2435.0, 0.732719, 0.975610, 0.500000, 0.901235, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.582418, 0.936170, 
2466.0, 0.728111, 0.975610, 0.500000, 0.901235, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.582418, 0.936170, 
2815.0, 0.723502, 0.975610, 0.500000, 0.901235, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.571429, 0.936170, 
2833.0, 0.718894, 0.975610, 0.500000, 0.901235, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.571429, 0.936170, 
2844.0, 0.714286, 0.975610, 0.500000, 0.901235, 0.500000, 0.387097, 0.976744, 0.508197, 0.956522, 0.560440, 0.936170, 
2860.0, 0.709677, 0.975610, 0.478261, 0.901235, 0.478261, 0.354839, 0.976744, 0.491803, 0.956522, 0.549451, 0.936170, 
2910.0, 0.705069, 0.975610, 0.456522, 0.901235, 0.456522, 0.322581, 0.976744, 0.475410, 0.956522, 0.538462, 0.936170, 
2961.0, 0.700461, 0.975610, 0.456522, 0.888889, 0.456522, 0.322581, 0.953488, 0.475410, 0.934783, 0.538462, 0.914894, 
2983.0, 0.695853, 0.975610, 0.434783, 0.888889, 0.434783, 0.290323, 0.953488, 0.459016, 0.934783, 0.527473, 0.914894, 
2989.0, 0.691244, 0.975610, 0.434783, 0.876543, 0.434783, 0.290323, 0.953488, 0.459016, 0.934783, 0.527473, 0.914894, 
3010.0, 0.686636, 0.975610, 0.434783, 0.876543, 0.434783, 0.290323, 0.953488, 0.459016, 0.934783, 0.527473, 0.914894, 
3012.0, 0.677419, 0.975610, 0.413043, 0.876543, 0.413043, 0.258065, 0.953488, 0.442623, 0.934783, 0.516484, 0.914894, 
3014.0, 0.672811, 0.975610, 0.391304, 0.876543, 0.391304, 0.225806, 0.953488, 0.426230, 0.934783, 0.505495, 0.914894, 
3068.0, 0.668203, 0.975610, 0.369565, 0.876543, 0.369565, 0.193548, 0.953488, 0.409836, 0.934783, 0.494505, 0.914894, 
3226.0, 0.663594, 0.975610, 0.369565, 0.876543, 0.369565, 0.193548, 0.953488, 0.409836, 0.934783, 0.494505, 0.914894, 
3227.0, 0.658986, 0.975610, 0.369565, 0.864198, 0.369565, 0.193548, 0.930233, 0.409836, 0.913043, 0.494505, 0.893617, 
3275.0, 0.654378, 0.975610, 0.369565, 0.864198, 0.369565, 0.193548, 0.930233, 0.409836, 0.913043, 0.494505, 0.893617, 
3316.0, 0.649770, 0.975610, 0.369565, 0.864198, 0.369565, 0.193548, 0.930233, 0.409836, 0.913043, 0.494505, 0.893617, 
3318.0, 0.645161, 0.975610, 0.369565, 0.864198, 0.369565, 0.193548, 0.930233, 0.409836, 0.913043, 0.494505, 0.893617, 
3382.0, 0.640553, 0.975610, 0.369565, 0.851852, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.494505, 0.872340, 
3448.0, 0.635945, 0.975610, 0.369565, 0.851852, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.483516, 0.872340, 
3560.0, 0.631336, 0.975610, 0.369565, 0.851852, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.483516, 0.872340, 
3562.0, 0.626728, 0.975610, 0.369565, 0.851852, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.483516, 0.872340, 
3658.0, 0.622120, 0.975610, 0.369565, 0.851852, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.483516, 0.872340, 
3855.0, 0.617512, 0.975610, 0.369565, 0.839506, 0.369565, 0.193548, 0.930233, 0.409836, 0.891304, 0.483516, 0.872340, 
3932.0, 0.612903, 0.975610, 0.347826, 0.839506, 0.347826, 0.161290, 0.930233, 0.393443, 0.891304, 0.472527, 0.872340, 
3943.0, 0.608295, 0.975610, 0.347826, 0.839506, 0.347826, 0.161290, 0.930233, 0.393443, 0.891304, 0.461538, 0.872340, 
3962.0, 0.603687, 0.975610, 0.326087, 0.839506, 0.326087, 0.161290, 0.930233, 0.377049, 0.891304, 0.450549, 0.872340, 
4065.0, 0.599078, 0.975610, 0.326087, 0.839506, 0.326087, 0.161290, 0.906977, 0.377049, 0.891304, 0.450549, 0.872340, 
4066.0, 0.594470, 0.975610, 0.326087, 0.839506, 0.326087, 0.161290, 0.906977, 0.377049, 0.891304, 0.450549, 0.872340, 
4119.0, 0.589862, 0.975610, 0.304348, 0.839506, 0.304348, 0.161290, 0.906977, 0.377049, 0.891304, 0.439560, 0.872340, 
4206.0, 0.585253, 0.975610, 0.282609, 0.839506, 0.282609, 0.161290, 0.906977, 0.360656, 0.891304, 0.428571, 0.872340, 
4224.0, 0.580645, 0.975610, 0.282609, 0.839506, 0.282609, 0.161290, 0.906977, 0.360656, 0.891304, 0.417582, 0.872340, 
4236.0, 0.576037, 0.975610, 0.282609, 0.827160, 0.282609, 0.161290, 0.906977, 0.360656, 0.891304, 0.417582, 0.872340, 
4249.0, 0.571429, 0.975610, 0.282609, 0.827160, 0.282609, 0.161290, 0.906977, 0.360656, 0.891304, 0.417582, 0.872340, 
4370.0, 0.566820, 0.975610, 0.282609, 0.827160, 0.282609, 0.161290, 0.906977, 0.360656, 0.891304, 0.406593, 0.872340, 
4453.0, 0.562212, 0.975610, 0.260870, 0.827160, 0.260870, 0.161290, 0.906977, 0.344262, 0.891304, 0.395604, 0.872340, 
4505.0, 0.557604, 0.975610, 0.239130, 0.827160, 0.239130, 0.161290, 0.906977, 0.327869, 0.891304, 0.384615, 0.872340, 
4539.0, 0.552995, 0.975610, 0.217391, 0.827160, 0.217391, 0.161290, 0.906977, 0.311475, 0.891304, 0.373626, 0.872340, 
4656.0, 0.548387, 0.975610, 0.217391, 0.827160, 0.217391, 0.161290, 0.906977, 0.295082, 0.891304, 0.362637, 0.872340, 
4726.0, 0.543779, 0.975610, 0.217391, 0.814815, 0.217391, 0.161290, 0.906977, 0.295082, 0.891304, 0.362637, 0.872340, 
4758.0, 0.539171, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.278689, 0.891304, 0.351648, 0.872340, 
4763.0, 0.534562, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.278689, 0.891304, 0.351648, 0.872340, 
4810.0, 0.529954, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.278689, 0.891304, 0.351648, 0.872340, 
4901.0, 0.525346, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.278689, 0.891304, 0.351648, 0.872340, 
4941.0, 0.520737, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.278689, 0.891304, 0.340659, 0.872340, 
4959.0, 0.516129, 0.975610, 0.195652, 0.814815, 0.195652, 0.129032, 0.906977, 0.262295, 0.891304, 0.329670, 0.872340, 
4996.0, 0.511521, 0.951220, 0.195652, 0.802469, 0.195652, 0.129032, 0.906977, 0.262295, 0.891304, 0.329670, 0.872340, 
5022.0, 0.506912, 0.951220, 0.195652, 0.802469, 0.195652, 0.129032, 0.906977, 0.262295, 0.891304, 0.329670, 0.872340, 
5024.0, 0.502304, 0.951220, 0.195652, 0.802469, 0.195652, 0.129032, 0.906977, 0.262295, 0.891304, 0.329670, 0.872340, 
5047.0, 0.497696, 0.951220, 0.173913, 0.802469, 0.173913, 0.129032, 0.906977, 0.245902, 0.891304, 0.318681, 0.872340, 
5068.0, 0.493088, 0.926829, 0.173913, 0.790123, 0.173913, 0.129032, 0.883721, 0.245902, 0.869565, 0.318681, 0.851064, 
5088.0, 0.488479, 0.926829, 0.173913, 0.790123, 0.173913, 0.129032, 0.883721, 0.245902, 0.869565, 0.307692, 0.851064, 
5143.0, 0.483871, 0.926829, 0.152174, 0.790123, 0.152174, 0.096774, 0.883721, 0.229508, 0.869565, 0.296703, 0.851064, 
5151.0, 0.479263, 0.902439, 0.152174, 0.777778, 0.152174, 0.096774, 0.860465, 0.229508, 0.847826, 0.296703, 0.829787, 
5181.0, 0.474654, 0.902439, 0.152174, 0.777778, 0.152174, 0.096774, 0.860465, 0.229508, 0.847826, 0.285714, 0.829787, 
5216.0, 0.470046, 0.902439, 0.130435, 0.777778, 0.130435, 0.064516, 0.860465, 0.213115, 0.847826, 0.274725, 0.829787, 
5231.0, 0.465438, 0.902439, 0.130435, 0.777778, 0.130435, 0.064516, 0.837209, 0.213115, 0.826087, 0.274725, 0.808511, 
5234.0, 0.460829, 0.902439, 0.130435, 0.765432, 0.130435, 0.064516, 0.837209, 0.213115, 0.826087, 0.274725, 0.808511, 
5238.0, 0.456221, 0.902439, 0.130435, 0.753086, 0.130435, 0.064516, 0.813953, 0.213115, 0.804348, 0.274725, 0.787234, 
5293.0, 0.451613, 0.902439, 0.108696, 0.753086, 0.108696, 0.032258, 0.813953, 0.196721, 0.804348, 0.263736, 0.787234, 
5308.0, 0.447005, 0.902439, 0.108696, 0.753086, 0.108696, 0.032258, 0.813953, 0.196721, 0.804348, 0.252747, 0.787234, 
5354.0, 0.442396, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.196721, 0.804348, 0.252747, 0.787234, 
5384.0, 0.437788, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.180328, 0.804348, 0.241758, 0.787234, 
5441.0, 0.433180, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.163934, 0.804348, 0.230769, 0.787234, 
5757.0, 0.428571, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.163934, 0.804348, 0.219780, 0.787234, 
5789.0, 0.423963, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.147541, 0.804348, 0.208791, 0.787234, 
5796.0, 0.419355, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.813953, 0.131148, 0.804348, 0.197802, 0.787234, 
5917.0, 0.414747, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.790698, 0.131148, 0.782609, 0.197802, 0.765957, 
5930.0, 0.410138, 0.902439, 0.108696, 0.740741, 0.108696, 0.032258, 0.790698, 0.131148, 0.782609, 0.186813, 0.765957, 
5982.0, 0.405530, 0.902439, 0.108696, 0.728395, 0.108696, 0.032258, 0.790698, 0.131148, 0.760870, 0.186813, 0.744681, 
5988.0, 0.400922, 0.902439, 0.108696, 0.728395, 0.108696, 0.032258, 0.790698, 0.114754, 0.760870, 0.175824, 0.744681, 
6008.0, 0.396313, 0.902439, 0.108696, 0.728395, 0.108696, 0.032258, 0.790698, 0.114754, 0.760870, 0.175824, 0.744681, 
6025.0, 0.391705, 0.902439, 0.108696, 0.728395, 0.108696, 0.032258, 0.790698, 0.114754, 0.760870, 0.175824, 0.744681, 
6089.0, 0.387097, 0.878049, 0.108696, 0.716049, 0.108696, 0.032258, 0.767442, 0.114754, 0.739130, 0.175824, 0.723404, 
6117.0, 0.382488, 0.878049, 0.108696, 0.716049, 0.108696, 0.032258, 0.767442, 0.114754, 0.739130, 0.175824, 0.723404, 
6143.0, 0.377880, 0.878049, 0.086957, 0.716049, 0.086957, 0.000000, 0.767442, 0.098361, 0.739130, 0.164835, 0.723404, 
6155.0, 0.373272, 0.878049, 0.086957, 0.703704, 0.086957, 0.000000, 0.767442, 0.098361, 0.739130, 0.164835, 0.723404, 
6209.0, 0.368664, 0.878049, 0.086957, 0.703704, 0.086957, 0.000000, 0.767442, 0.098361, 0.739130, 0.153846, 0.723404, 
6256.0, 0.364055, 0.878049, 0.086957, 0.703704, 0.086957, 0.000000, 0.767442, 0.098361, 0.739130, 0.142857, 0.723404, 
6349.0, 0.359447, 0.853659, 0.086957, 0.691358, 0.086957, 0.000000, 0.744186, 0.098361, 0.717391, 0.142857, 0.702128, 
6415.0, 0.354839, 0.853659, 0.086957, 0.691358, 0.086957, 0.000000, 0.744186, 0.098361, 0.717391, 0.131868, 0.702128, 
6479.0, 0.350230, 0.853659, 0.086957, 0.679012, 0.086957, 0.000000, 0.744186, 0.098361, 0.717391, 0.131868, 0.702128, 
6524.0, 0.345622, 0.829268, 0.086957, 0.666667, 0.086957, 0.000000, 0.744186, 0.098361, 0.717391, 0.131868, 0.702128, 
6607.0, 0.341014, 0.829268, 0.065217, 0.666667, 0.065217, 0.000000, 0.744186, 0.081967, 0.717391, 0.120879, 0.702128, 
6626.0, 0.336406, 0.829268, 0.043478, 0.666667, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.109890, 0.702128, 
6642.0, 0.331797, 0.829268, 0.043478, 0.654321, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.109890, 0.702128, 
6723.0, 0.327189, 0.804878, 0.043478, 0.641975, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.109890, 0.702128, 
6760.0, 0.322581, 0.804878, 0.043478, 0.629630, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.109890, 0.702128, 
6763.0, 0.317972, 0.804878, 0.043478, 0.629630, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.098901, 0.702128, 
6778.0, 0.313364, 0.780488, 0.043478, 0.617284, 0.043478, 0.000000, 0.744186, 0.065574, 0.717391, 0.098901, 0.702128, 
6878.0, 0.308756, 0.780488, 0.043478, 0.617284, 0.043478, 0.000000, 0.720930, 0.065574, 0.695652, 0.098901, 0.680851, 
6931.0, 0.304147, 0.780488, 0.021739, 0.617284, 0.021739, 0.000000, 0.720930, 0.065574, 0.695652, 0.087912, 0.680851, 
7003.0, 0.304147, 0.780488, 0.021739, 0.617284, 0.021739, 0.000000, 0.720930, 0.065574, 0.695652, 0.087912, 0.680851, 
7065.0, 0.304147, 0.780488, 0.021739, 0.617284, 0.021739, 0.000000, 0.720930, 0.065574, 0.695652, 0.087912, 0.680851, 
7085.0, 0.299395, 0.780488, 0.021739, 0.617284, 0.021739, 0.000000, 0.697674, 0.065574, 0.695652, 0.087912, 0.680851, 
7106.0, 0.294643, 0.756098, 0.021739, 0.604686, 0.021739, 0.000000, 0.697674, 0.065574, 0.695652, 0.087912, 0.680851, 
7160.0, 0.294643, 0.756098, 0.021739, 0.604686, 0.021739, 0.000000, 0.697674, 0.065574, 0.695652, 0.087912, 0.680851, 
7198.0, 0.294643, 0.756098, 0.021739, 0.604686, 0.021739, 0.000000, 0.697674, 0.065574, 0.695652, 0.087912, 0.680851, 
7235.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7280.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7288.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7301.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7364.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7370.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7381.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7410.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7417.0, 0.289732, 0.756098, 0.021739, 0.591541, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7428.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7454.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7470.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7479.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7498.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7533.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7555.0, 0.283938, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.065574, 0.673212, 0.087912, 0.658888, 
7576.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7668.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7732.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7736.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7758.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7807.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7862.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7867.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7875.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7884.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7898.0, 0.277334, 0.727017, 0.021739, 0.575974, 0.021739, 0.000000, 0.673617, 0.043716, 0.673212, 0.073260, 0.658888, 
7899.0, 0.268668, 0.684251, 0.021739, 0.554642, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
7911.0, 0.268668, 0.684251, 0.021739, 0.554642, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
7921.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
7954.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
7958.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
7965.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8023.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8030.0, 0.259712, 0.684251, 0.021739, 0.532456, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8052.0, 0.248891, 0.631616, 0.021739, 0.504432, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8059.0, 0.238069, 0.631616, 0.021739, 0.476408, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8080.0, 0.238069, 0.631616, 0.021739, 0.476408, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8100.0, 0.238069, 0.631616, 0.021739, 0.476408, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
8133.0, 0.238069, 0.631616, 0.021739, 0.476408, 0.021739, 0.000000, 0.621800, 0.043716, 0.628331, 0.073260, 0.614962, 
