time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
22.0, 0.947876, 0.729730, 1.000000, 0.808824, 1.000000, 0.838710, 1.000000, 0.880734, 1.000000, 0.872000, 1.000000, 0.815068, 1.000000, 0.885845, 1.000000, 1.000000, 0.454545, 
23.0, 0.940154, 0.648649, 1.000000, 0.764706, 1.000000, 0.817204, 1.000000, 0.853211, 1.000000, 0.848000, 1.000000, 0.794521, 1.000000, 0.867580, 1.000000, 1.000000, 0.454545, 
24.0, 0.936293, 0.648649, 1.000000, 0.764706, 1.000000, 0.817204, 1.000000, 0.853211, 1.000000, 0.840000, 1.000000, 0.787671, 1.000000, 0.863014, 1.000000, 1.000000, 0.454545, 
25.0, 0.934363, 0.621622, 1.000000, 0.750000, 1.000000, 0.806452, 1.000000, 0.844037, 1.000000, 0.832000, 1.000000, 0.780822, 1.000000, 0.858447, 1.000000, 1.000000, 0.454545, 
26.0, 0.926641, 0.540541, 1.000000, 0.705882, 1.000000, 0.784946, 1.000000, 0.816514, 1.000000, 0.800000, 1.000000, 0.753425, 1.000000, 0.840183, 1.000000, 1.000000, 0.424242, 
28.0, 0.924710, 0.513514, 1.000000, 0.691176, 1.000000, 0.774194, 1.000000, 0.807339, 1.000000, 0.792000, 1.000000, 0.746575, 1.000000, 0.835616, 1.000000, 1.000000, 0.424242, 
29.0, 0.922780, 0.513514, 1.000000, 0.691176, 1.000000, 0.763441, 1.000000, 0.807339, 1.000000, 0.784000, 1.000000, 0.739726, 1.000000, 0.831050, 1.000000, 1.000000, 0.424242, 
30.0, 0.918919, 0.513514, 1.000000, 0.676471, 1.000000, 0.741935, 1.000000, 0.798165, 1.000000, 0.768000, 1.000000, 0.726027, 1.000000, 0.821918, 1.000000, 1.000000, 0.424242, 
31.0, 0.915058, 0.513514, 1.000000, 0.647059, 1.000000, 0.720430, 1.000000, 0.779817, 1.000000, 0.760000, 1.000000, 0.712329, 1.000000, 0.812785, 1.000000, 1.000000, 0.424242, 
32.0, 0.911197, 0.486486, 1.000000, 0.632353, 1.000000, 0.698925, 1.000000, 0.770642, 1.000000, 0.744000, 1.000000, 0.698630, 1.000000, 0.803653, 1.000000, 1.000000, 0.393939, 
33.0, 0.909266, 0.486486, 1.000000, 0.632353, 1.000000, 0.698925, 1.000000, 0.761468, 1.000000, 0.736000, 1.000000, 0.691781, 1.000000, 0.799087, 1.000000, 1.000000, 0.393939, 
34.0, 0.907336, 0.459459, 1.000000, 0.617647, 1.000000, 0.688172, 1.000000, 0.752294, 1.000000, 0.728000, 1.000000, 0.684932, 1.000000, 0.794521, 1.000000, 1.000000, 0.393939, 
35.0, 0.903475, 0.432432, 1.000000, 0.602941, 1.000000, 0.677419, 1.000000, 0.743119, 1.000000, 0.720000, 1.000000, 0.671233, 1.000000, 0.785388, 1.000000, 1.000000, 0.393939, 
36.0, 0.899614, 0.432432, 1.000000, 0.602941, 1.000000, 0.677419, 1.000000, 0.724771, 1.000000, 0.720000, 1.000000, 0.657534, 1.000000, 0.776256, 1.000000, 1.000000, 0.393939, 
37.0, 0.895753, 0.405405, 1.000000, 0.588235, 1.000000, 0.677419, 1.000000, 0.715596, 1.000000, 0.712000, 1.000000, 0.643836, 1.000000, 0.767123, 1.000000, 1.000000, 0.363636, 
38.0, 0.893822, 0.405405, 1.000000, 0.573529, 1.000000, 0.666667, 1.000000, 0.706422, 1.000000, 0.704000, 1.000000, 0.643836, 1.000000, 0.762557, 1.000000, 1.000000, 0.363636, 
40.0, 0.891892, 0.405405, 1.000000, 0.573529, 1.000000, 0.666667, 1.000000, 0.706422, 1.000000, 0.704000, 1.000000, 0.636986, 1.000000, 0.757991, 1.000000, 1.000000, 0.363636, 
43.0, 0.889961, 0.405405, 1.000000, 0.558824, 1.000000, 0.655914, 1.000000, 0.697248, 1.000000, 0.696000, 1.000000, 0.636986, 1.000000, 0.753425, 1.000000, 1.000000, 0.363636, 
44.0, 0.884170, 0.351351, 1.000000, 0.529412, 1.000000, 0.634409, 1.000000, 0.688073, 1.000000, 0.680000, 1.000000, 0.616438, 1.000000, 0.739726, 1.000000, 1.000000, 0.303030, 
45.0, 0.878378, 0.324324, 1.000000, 0.514706, 1.000000, 0.623656, 1.000000, 0.660550, 1.000000, 0.656000, 1.000000, 0.595890, 1.000000, 0.726027, 1.000000, 1.000000, 0.303030, 
46.0, 0.872587, 0.324324, 1.000000, 0.514706, 1.000000, 0.602151, 1.000000, 0.651376, 1.000000, 0.640000, 1.000000, 0.589041, 1.000000, 0.712329, 1.000000, 1.000000, 0.303030, 
47.0, 0.866795, 0.297297, 1.000000, 0.485294, 1.000000, 0.580645, 1.000000, 0.642202, 1.000000, 0.616000, 1.000000, 0.582192, 1.000000, 0.698630, 1.000000, 1.000000, 0.303030, 
48.0, 0.864865, 0.297297, 1.000000, 0.485294, 1.000000, 0.580645, 1.000000, 0.642202, 1.000000, 0.616000, 1.000000, 0.575342, 1.000000, 0.694064, 1.000000, 1.000000, 0.303030, 
50.0, 0.862934, 0.297297, 1.000000, 0.485294, 1.000000, 0.580645, 1.000000, 0.642202, 1.000000, 0.608000, 1.000000, 0.575342, 1.000000, 0.689498, 1.000000, 1.000000, 0.303030, 
51.0, 0.857143, 0.297297, 1.000000, 0.485294, 1.000000, 0.580645, 1.000000, 0.614679, 1.000000, 0.584000, 1.000000, 0.561644, 1.000000, 0.675799, 1.000000, 1.000000, 0.272727, 
52.0, 0.855212, 0.297297, 1.000000, 0.485294, 1.000000, 0.569892, 1.000000, 0.605505, 1.000000, 0.576000, 1.000000, 0.561644, 1.000000, 0.671233, 1.000000, 1.000000, 0.272727, 
53.0, 0.851351, 0.270270, 1.000000, 0.470588, 1.000000, 0.559140, 1.000000, 0.605505, 1.000000, 0.576000, 1.000000, 0.554795, 1.000000, 0.662100, 1.000000, 1.000000, 0.272727, 
54.0, 0.845560, 0.243243, 1.000000, 0.455882, 1.000000, 0.548387, 1.000000, 0.596330, 1.000000, 0.552000, 1.000000, 0.547945, 1.000000, 0.648402, 1.000000, 1.000000, 0.272727, 
56.0, 0.839768, 0.216216, 1.000000, 0.441176, 1.000000, 0.526882, 1.000000, 0.577982, 1.000000, 0.544000, 1.000000, 0.534247, 1.000000, 0.634703, 1.000000, 1.000000, 0.272727, 
57.0, 0.833977, 0.216216, 1.000000, 0.426471, 1.000000, 0.494624, 1.000000, 0.559633, 1.000000, 0.536000, 1.000000, 0.527397, 1.000000, 0.621005, 1.000000, 1.000000, 0.272727, 
58.0, 0.830116, 0.216216, 1.000000, 0.426471, 1.000000, 0.483871, 1.000000, 0.541284, 1.000000, 0.520000, 1.000000, 0.520548, 1.000000, 0.611872, 1.000000, 1.000000, 0.242424, 
59.0, 0.826255, 0.216216, 1.000000, 0.426471, 1.000000, 0.483871, 1.000000, 0.532110, 1.000000, 0.504000, 1.000000, 0.513699, 1.000000, 0.602740, 1.000000, 1.000000, 0.242424, 
60.0, 0.824324, 0.216216, 1.000000, 0.426471, 1.000000, 0.483871, 1.000000, 0.532110, 1.000000, 0.504000, 1.000000, 0.513699, 1.000000, 0.598174, 1.000000, 1.000000, 0.242424, 
61.0, 0.822394, 0.216216, 1.000000, 0.426471, 1.000000, 0.483871, 1.000000, 0.532110, 1.000000, 0.496000, 1.000000, 0.513699, 1.000000, 0.593607, 1.000000, 1.000000, 0.242424, 
62.0, 0.820463, 0.216216, 1.000000, 0.426471, 1.000000, 0.483871, 1.000000, 0.532110, 1.000000, 0.488000, 1.000000, 0.506849, 1.000000, 0.589041, 1.000000, 1.000000, 0.242424, 
65.0, 0.812741, 0.189189, 1.000000, 0.397059, 1.000000, 0.462366, 1.000000, 0.513761, 1.000000, 0.464000, 1.000000, 0.486301, 1.000000, 0.579909, 1.000000, 1.000000, 0.242424, 
67.0, 0.810811, 0.162162, 1.000000, 0.382353, 1.000000, 0.451613, 1.000000, 0.513761, 1.000000, 0.464000, 1.000000, 0.479452, 1.000000, 0.575342, 1.000000, 1.000000, 0.212121, 
68.0, 0.806950, 0.162162, 1.000000, 0.382353, 1.000000, 0.451613, 1.000000, 0.513761, 1.000000, 0.456000, 1.000000, 0.472603, 1.000000, 0.570776, 1.000000, 1.000000, 0.212121, 
69.0, 0.803089, 0.162162, 1.000000, 0.382353, 1.000000, 0.451613, 1.000000, 0.513761, 1.000000, 0.448000, 1.000000, 0.458904, 1.000000, 0.561644, 1.000000, 1.000000, 0.181818, 
70.0, 0.799228, 0.162162, 1.000000, 0.367647, 1.000000, 0.440860, 1.000000, 0.504587, 1.000000, 0.440000, 1.000000, 0.452055, 1.000000, 0.557078, 1.000000, 1.000000, 0.181818, 
71.0, 0.795367, 0.162162, 1.000000, 0.352941, 1.000000, 0.440860, 1.000000, 0.486239, 1.000000, 0.424000, 1.000000, 0.445205, 1.000000, 0.547945, 1.000000, 1.000000, 0.181818, 
72.0, 0.793436, 0.162162, 1.000000, 0.338235, 1.000000, 0.430108, 1.000000, 0.477064, 1.000000, 0.424000, 1.000000, 0.438356, 1.000000, 0.543379, 1.000000, 1.000000, 0.181818, 
73.0, 0.789575, 0.135135, 0.996241, 0.323529, 0.996241, 0.419355, 0.996241, 0.467890, 0.996139, 0.424000, 0.996139, 0.431507, 0.996078, 0.538813, 0.996078, 1.000000, 0.181818, 
74.0, 0.783784, 0.135135, 0.996241, 0.323529, 0.996241, 0.419355, 0.996241, 0.458716, 0.996139, 0.424000, 0.996139, 0.424658, 0.996078, 0.525114, 0.996078, 1.000000, 0.181818, 
75.0, 0.781853, 0.135135, 0.992481, 0.323529, 0.992481, 0.419355, 0.992481, 0.458716, 0.992278, 0.424000, 0.992278, 0.424658, 0.992157, 0.525114, 0.992157, 1.000000, 0.181818, 
76.0, 0.777992, 0.135135, 0.992481, 0.323529, 0.992481, 0.419355, 0.992481, 0.449541, 0.992278, 0.408000, 0.992278, 0.410959, 0.992157, 0.515982, 0.992157, 1.000000, 0.181818, 
78.0, 0.774131, 0.135135, 0.992481, 0.323529, 0.992481, 0.419355, 0.992481, 0.440367, 0.992278, 0.400000, 0.992278, 0.397260, 0.992157, 0.506849, 0.992157, 1.000000, 0.181818, 
79.0, 0.770270, 0.135135, 0.988722, 0.308824, 0.988722, 0.408602, 0.988722, 0.431193, 0.988417, 0.400000, 0.988417, 0.397260, 0.988235, 0.502283, 0.988235, 0.995745, 0.181818, 
80.0, 0.768340, 0.135135, 0.984962, 0.308824, 0.984962, 0.408602, 0.984962, 0.431193, 0.984556, 0.400000, 0.984556, 0.397260, 0.984314, 0.502283, 0.984314, 0.995745, 0.181818, 
81.0, 0.764479, 0.108108, 0.984962, 0.294118, 0.984962, 0.397849, 0.984962, 0.412844, 0.984556, 0.392000, 0.984556, 0.383562, 0.984314, 0.493151, 0.984314, 0.995745, 0.181818, 
83.0, 0.760618, 0.081081, 0.984962, 0.279412, 0.984962, 0.387097, 0.984962, 0.403670, 0.984556, 0.384000, 0.984556, 0.376712, 0.984314, 0.484018, 0.984314, 0.995745, 0.181818, 
84.0, 0.754826, 0.081081, 0.977444, 0.264706, 0.977444, 0.376344, 0.977444, 0.394495, 0.976834, 0.376000, 0.976834, 0.369863, 0.976471, 0.479452, 0.976471, 0.987234, 0.181818, 
85.0, 0.750965, 0.081081, 0.973684, 0.264706, 0.973684, 0.376344, 0.973684, 0.394495, 0.972973, 0.376000, 0.972973, 0.369863, 0.972549, 0.474886, 0.972549, 0.982979, 0.181818, 
86.0, 0.745174, 0.054054, 0.966165, 0.250000, 0.966165, 0.365591, 0.966165, 0.385321, 0.965251, 0.368000, 0.965251, 0.363014, 0.968627, 0.470320, 0.968627, 0.978723, 0.181818, 
87.0, 0.733591, 0.054054, 0.958647, 0.235294, 0.958647, 0.354839, 0.958647, 0.366972, 0.961390, 0.344000, 0.961390, 0.363014, 0.964706, 0.452055, 0.964706, 0.974468, 0.181818, 
89.0, 0.731660, 0.054054, 0.954887, 0.235294, 0.954887, 0.354839, 0.954887, 0.366972, 0.957529, 0.344000, 0.957529, 0.363014, 0.960784, 0.452055, 0.960784, 0.970213, 0.181818, 
90.0, 0.723938, 0.054054, 0.939850, 0.235294, 0.939850, 0.354839, 0.939850, 0.366972, 0.942085, 0.344000, 0.942085, 0.363014, 0.945098, 0.452055, 0.945098, 0.953191, 0.181818, 
91.0, 0.720077, 0.054054, 0.936090, 0.235294, 0.936090, 0.344086, 0.936090, 0.357798, 0.938224, 0.336000, 0.938224, 0.363014, 0.941176, 0.447489, 0.941176, 0.948936, 0.181818, 
92.0, 0.714286, 0.054054, 0.928571, 0.220588, 0.928571, 0.333333, 0.928571, 0.348624, 0.930502, 0.336000, 0.930502, 0.356164, 0.933333, 0.442922, 0.933333, 0.940426, 0.181818, 
93.0, 0.712355, 0.054054, 0.924812, 0.220588, 0.924812, 0.333333, 0.924812, 0.348624, 0.926641, 0.336000, 0.926641, 0.356164, 0.929412, 0.442922, 0.929412, 0.936170, 0.181818, 
94.0, 0.706564, 0.054054, 0.921053, 0.220588, 0.921053, 0.322581, 0.921053, 0.330275, 0.922780, 0.320000, 0.922780, 0.349315, 0.925490, 0.433790, 0.925490, 0.931915, 0.181818, 
95.0, 0.702703, 0.054054, 0.913534, 0.220588, 0.913534, 0.322581, 0.913534, 0.330275, 0.915058, 0.320000, 0.915058, 0.349315, 0.917647, 0.433790, 0.917647, 0.923404, 0.181818, 
96.0, 0.698842, 0.054054, 0.909774, 0.205882, 0.909774, 0.311828, 0.909774, 0.321101, 0.911197, 0.320000, 0.911197, 0.349315, 0.913725, 0.429224, 0.913725, 0.919149, 0.181818, 
97.0, 0.696911, 0.054054, 0.909774, 0.205882, 0.909774, 0.311828, 0.909774, 0.321101, 0.911197, 0.320000, 0.911197, 0.342466, 0.913725, 0.424658, 0.913725, 0.919149, 0.181818, 
98.0, 0.693050, 0.054054, 0.902256, 0.205882, 0.902256, 0.311828, 0.902256, 0.321101, 0.903475, 0.320000, 0.903475, 0.342466, 0.905882, 0.424658, 0.905882, 0.910638, 0.181818, 
99.0, 0.687259, 0.054054, 0.894737, 0.205882, 0.894737, 0.311828, 0.894737, 0.311927, 0.895753, 0.320000, 0.895753, 0.335616, 0.898039, 0.420091, 0.898039, 0.902128, 0.181818, 
100.0, 0.683398, 0.054054, 0.890977, 0.205882, 0.890977, 0.311828, 0.890977, 0.311927, 0.891892, 0.320000, 0.891892, 0.335616, 0.894118, 0.420091, 0.894118, 0.902128, 0.181818, 
101.0, 0.681467, 0.054054, 0.887218, 0.205882, 0.887218, 0.311828, 0.887218, 0.311927, 0.888031, 0.320000, 0.888031, 0.335616, 0.890196, 0.420091, 0.890196, 0.902128, 0.181818, 
102.0, 0.673745, 0.054054, 0.875940, 0.191176, 0.875940, 0.301075, 0.875940, 0.311927, 0.876448, 0.320000, 0.876448, 0.335616, 0.878431, 0.415525, 0.878431, 0.889362, 0.181818, 
103.0, 0.669884, 0.054054, 0.868421, 0.191176, 0.868421, 0.301075, 0.868421, 0.311927, 0.872587, 0.320000, 0.872587, 0.335616, 0.874510, 0.415525, 0.874510, 0.885106, 0.181818, 
104.0, 0.666023, 0.054054, 0.864662, 0.176471, 0.864662, 0.290323, 0.864662, 0.302752, 0.872587, 0.320000, 0.872587, 0.335616, 0.874510, 0.410959, 0.874510, 0.885106, 0.181818, 
105.0, 0.662162, 0.054054, 0.860902, 0.176471, 0.860902, 0.290323, 0.860902, 0.293578, 0.868726, 0.312000, 0.868726, 0.328767, 0.870588, 0.406393, 0.870588, 0.880851, 0.181818, 
106.0, 0.654440, 0.027027, 0.857143, 0.161765, 0.857143, 0.268817, 0.857143, 0.284404, 0.864865, 0.304000, 0.864865, 0.321918, 0.866667, 0.392694, 0.866667, 0.876596, 0.181818, 
110.0, 0.650579, 0.027027, 0.853383, 0.147059, 0.853383, 0.258065, 0.853383, 0.275229, 0.861004, 0.296000, 0.861004, 0.315068, 0.862745, 0.388128, 0.862745, 0.872340, 0.181818, 
111.0, 0.648649, 0.027027, 0.849624, 0.147059, 0.849624, 0.258065, 0.849624, 0.275229, 0.857143, 0.296000, 0.857143, 0.315068, 0.858824, 0.388128, 0.858824, 0.868085, 0.181818, 
113.0, 0.646718, 0.027027, 0.849624, 0.132353, 0.849624, 0.247312, 0.849624, 0.266055, 0.857143, 0.288000, 0.857143, 0.315068, 0.858824, 0.383562, 0.858824, 0.868085, 0.181818, 
115.0, 0.637066, 0.027027, 0.842105, 0.132353, 0.842105, 0.236559, 0.842105, 0.256881, 0.849421, 0.280000, 0.849421, 0.308219, 0.850980, 0.369863, 0.850980, 0.859574, 0.181818, 
116.0, 0.633205, 0.027027, 0.842105, 0.132353, 0.842105, 0.236559, 0.842105, 0.247706, 0.849421, 0.272000, 0.849421, 0.301370, 0.850980, 0.360731, 0.850980, 0.859574, 0.181818, 
118.0, 0.631274, 0.027027, 0.838346, 0.132353, 0.838346, 0.236559, 0.838346, 0.247706, 0.845560, 0.272000, 0.845560, 0.301370, 0.847059, 0.360731, 0.847059, 0.855319, 0.181818, 
119.0, 0.625483, 0.027027, 0.838346, 0.132353, 0.838346, 0.236559, 0.838346, 0.238532, 0.845560, 0.256000, 0.845560, 0.294521, 0.847059, 0.347032, 0.847059, 0.855319, 0.181818, 
120.0, 0.619691, 0.027027, 0.834586, 0.132353, 0.834586, 0.236559, 0.834586, 0.238532, 0.841699, 0.240000, 0.841699, 0.294521, 0.843137, 0.337900, 0.843137, 0.851064, 0.181818, 
121.0, 0.615830, 0.027027, 0.830827, 0.132353, 0.830827, 0.225806, 0.830827, 0.229358, 0.837838, 0.232000, 0.837838, 0.294521, 0.839216, 0.333333, 0.839216, 0.846809, 0.181818, 
122.0, 0.610039, 0.027027, 0.830827, 0.117647, 0.830827, 0.215054, 0.830827, 0.220183, 0.837838, 0.224000, 0.837838, 0.280822, 0.839216, 0.319635, 0.839216, 0.846809, 0.181818, 
123.0, 0.604247, 0.027027, 0.827068, 0.117647, 0.827068, 0.215054, 0.827068, 0.220183, 0.833977, 0.224000, 0.833977, 0.280822, 0.835294, 0.319635, 0.835294, 0.846809, 0.181818, 
124.0, 0.600386, 0.027027, 0.823308, 0.117647, 0.823308, 0.215054, 0.823308, 0.211009, 0.830116, 0.216000, 0.830116, 0.273973, 0.831373, 0.315068, 0.831373, 0.842553, 0.181818, 
126.0, 0.598456, 0.027027, 0.823308, 0.117647, 0.823308, 0.215054, 0.823308, 0.211009, 0.830116, 0.216000, 0.830116, 0.273973, 0.831373, 0.315068, 0.831373, 0.842553, 0.181818, 
127.0, 0.596525, 0.027027, 0.823308, 0.117647, 0.823308, 0.204301, 0.823308, 0.211009, 0.830116, 0.216000, 0.830116, 0.273973, 0.831373, 0.315068, 0.831373, 0.842553, 0.181818, 
129.0, 0.594595, 0.027027, 0.823308, 0.117647, 0.823308, 0.204301, 0.823308, 0.211009, 0.830116, 0.216000, 0.830116, 0.273973, 0.831373, 0.315068, 0.831373, 0.842553, 0.181818, 
130.0, 0.590734, 0.027027, 0.819549, 0.117647, 0.819549, 0.204301, 0.819549, 0.211009, 0.826255, 0.216000, 0.826255, 0.273973, 0.827451, 0.310502, 0.827451, 0.838298, 0.181818, 
132.0, 0.588803, 0.027027, 0.815789, 0.117647, 0.815789, 0.204301, 0.815789, 0.211009, 0.822394, 0.216000, 0.822394, 0.273973, 0.823529, 0.310502, 0.823529, 0.834043, 0.181818, 
133.0, 0.586873, 0.027027, 0.812030, 0.117647, 0.812030, 0.204301, 0.812030, 0.211009, 0.818533, 0.216000, 0.818533, 0.273973, 0.819608, 0.310502, 0.819608, 0.829787, 0.181818, 
134.0, 0.584942, 0.027027, 0.812030, 0.117647, 0.812030, 0.204301, 0.812030, 0.211009, 0.818533, 0.216000, 0.818533, 0.273973, 0.819608, 0.310502, 0.819608, 0.829787, 0.181818, 
136.0, 0.581081, 0.027027, 0.808271, 0.102941, 0.808271, 0.193548, 0.808271, 0.201835, 0.814672, 0.208000, 0.814672, 0.267123, 0.815686, 0.305936, 0.815686, 0.825532, 0.181818, 
137.0, 0.579151, 0.027027, 0.808271, 0.102941, 0.808271, 0.193548, 0.808271, 0.201835, 0.814672, 0.208000, 0.814672, 0.267123, 0.815686, 0.305936, 0.815686, 0.825532, 0.181818, 
138.0, 0.577220, 0.027027, 0.804511, 0.102941, 0.804511, 0.193548, 0.804511, 0.201835, 0.810811, 0.208000, 0.810811, 0.267123, 0.811765, 0.305936, 0.811765, 0.821277, 0.181818, 
139.0, 0.575290, 0.027027, 0.800752, 0.102941, 0.800752, 0.193548, 0.800752, 0.201835, 0.806950, 0.208000, 0.806950, 0.267123, 0.807843, 0.305936, 0.807843, 0.817021, 0.181818, 
140.0, 0.573359, 0.027027, 0.800752, 0.102941, 0.800752, 0.193548, 0.800752, 0.201835, 0.806950, 0.200000, 0.806950, 0.267123, 0.807843, 0.301370, 0.807843, 0.817021, 0.181818, 
142.0, 0.571429, 0.027027, 0.796992, 0.102941, 0.796992, 0.193548, 0.796992, 0.201835, 0.803089, 0.200000, 0.803089, 0.267123, 0.803922, 0.301370, 0.803922, 0.812766, 0.181818, 
143.0, 0.567568, 0.027027, 0.793233, 0.102941, 0.793233, 0.193548, 0.793233, 0.201835, 0.799228, 0.200000, 0.799228, 0.260274, 0.800000, 0.301370, 0.800000, 0.808511, 0.181818, 
144.0, 0.561776, 0.027027, 0.789474, 0.102941, 0.789474, 0.182796, 0.789474, 0.201835, 0.795367, 0.192000, 0.795367, 0.260274, 0.796078, 0.296804, 0.796078, 0.804255, 0.181818, 
148.0, 0.559846, 0.027027, 0.785714, 0.102941, 0.785714, 0.182796, 0.785714, 0.201835, 0.791506, 0.192000, 0.791506, 0.260274, 0.792157, 0.296804, 0.792157, 0.804255, 0.181818, 
151.0, 0.557915, 0.027027, 0.781955, 0.102941, 0.781955, 0.182796, 0.781955, 0.201835, 0.787645, 0.192000, 0.787645, 0.260274, 0.788235, 0.296804, 0.788235, 0.800000, 0.181818, 
152.0, 0.555985, 0.027027, 0.778195, 0.102941, 0.778195, 0.182796, 0.778195, 0.201835, 0.783784, 0.192000, 0.783784, 0.260274, 0.784314, 0.296804, 0.784314, 0.795745, 0.181818, 
153.0, 0.554054, 0.027027, 0.774436, 0.102941, 0.774436, 0.182796, 0.774436, 0.201835, 0.779923, 0.192000, 0.779923, 0.260274, 0.780392, 0.296804, 0.780392, 0.791489, 0.181818, 
154.0, 0.552124, 0.027027, 0.770677, 0.102941, 0.770677, 0.182796, 0.770677, 0.201835, 0.776062, 0.192000, 0.776062, 0.260274, 0.776471, 0.296804, 0.776471, 0.787234, 0.181818, 
156.0, 0.546332, 0.027027, 0.766917, 0.088235, 0.766917, 0.172043, 0.766917, 0.192661, 0.772201, 0.184000, 0.772201, 0.246575, 0.772549, 0.287671, 0.772549, 0.782979, 0.151515, 
157.0, 0.544402, 0.027027, 0.766917, 0.088235, 0.766917, 0.172043, 0.766917, 0.192661, 0.772201, 0.184000, 0.772201, 0.246575, 0.772549, 0.283105, 0.772549, 0.782979, 0.151515, 
159.0, 0.538610, 0.027027, 0.763158, 0.073529, 0.763158, 0.172043, 0.763158, 0.183486, 0.768340, 0.176000, 0.768340, 0.232877, 0.768627, 0.278539, 0.768627, 0.778723, 0.151515, 
161.0, 0.534749, 0.027027, 0.759398, 0.073529, 0.759398, 0.172043, 0.759398, 0.183486, 0.764479, 0.176000, 0.764479, 0.226027, 0.764706, 0.273973, 0.764706, 0.774468, 0.151515, 
162.0, 0.532819, 0.027027, 0.755639, 0.073529, 0.755639, 0.172043, 0.755639, 0.183486, 0.760618, 0.176000, 0.760618, 0.226027, 0.760784, 0.273973, 0.760784, 0.770213, 0.151515, 
164.0, 0.527027, 0.027027, 0.751880, 0.073529, 0.751880, 0.172043, 0.751880, 0.165138, 0.756757, 0.160000, 0.756757, 0.219178, 0.756863, 0.264840, 0.756863, 0.765957, 0.151515, 
166.0, 0.523166, 0.027027, 0.744361, 0.073529, 0.744361, 0.172043, 0.744361, 0.165138, 0.749035, 0.160000, 0.749035, 0.219178, 0.749020, 0.264840, 0.749020, 0.757447, 0.151515, 
167.0, 0.519305, 0.027027, 0.740602, 0.073529, 0.740602, 0.172043, 0.740602, 0.155963, 0.745174, 0.152000, 0.745174, 0.212329, 0.749020, 0.260274, 0.749020, 0.757447, 0.121212, 
168.0, 0.511583, 0.027027, 0.733083, 0.073529, 0.733083, 0.150538, 0.733083, 0.146789, 0.737452, 0.144000, 0.737452, 0.205479, 0.741176, 0.251142, 0.741176, 0.748936, 0.121212, 
