time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
2.2, 0.789164, 0.605263, 0.845166, 0.666667, 0.856870, 0.643678, 0.845166, 0.673171, 0.846891, 0.766667, 0.856870, 0.655502, 0.844082, 0.774648, 0.852754, 0.766667, 0.862069, 0.900000, 0.872340, 0.835859, 0.605263, 
2.3, 0.784015, 0.605263, 0.839041, 0.666667, 0.856870, 0.643678, 0.839041, 0.673171, 0.840754, 0.766667, 0.856870, 0.655502, 0.837995, 0.760563, 0.852754, 0.766667, 0.862069, 0.900000, 0.872340, 0.830634, 0.605263, 
2.4, 0.780153, 0.596491, 0.834958, 0.666667, 0.847850, 0.637931, 0.834958, 0.668293, 0.836662, 0.766667, 0.847850, 0.650718, 0.833937, 0.760563, 0.845339, 0.766667, 0.862069, 0.900000, 0.872340, 0.825410, 0.596491, 
2.5, 0.773716, 0.596491, 0.826793, 0.666667, 0.838830, 0.637931, 0.826793, 0.668293, 0.828480, 0.733333, 0.838830, 0.645933, 0.825821, 0.760563, 0.830508, 0.766667, 0.844828, 0.900000, 0.851064, 0.814962, 0.596491, 
2.6, 0.769854, 0.596491, 0.820668, 0.666667, 0.838830, 0.637931, 0.820668, 0.668293, 0.822343, 0.733333, 0.838830, 0.645933, 0.819734, 0.760563, 0.823093, 0.766667, 0.844828, 0.900000, 0.829787, 0.809738, 0.596491, 
2.7, 0.759555, 0.578947, 0.812502, 0.666667, 0.829810, 0.626437, 0.812502, 0.653659, 0.814161, 0.733333, 0.829810, 0.631579, 0.811617, 0.746479, 0.815678, 0.766667, 0.844828, 0.900000, 0.829787, 0.799290, 0.578947, 
2.8, 0.758267, 0.578947, 0.810461, 0.666667, 0.829810, 0.626437, 0.810461, 0.653659, 0.812115, 0.733333, 0.829810, 0.631579, 0.809588, 0.746479, 0.815678, 0.766667, 0.844828, 0.900000, 0.829787, 0.796678, 0.578947, 
2.9, 0.754405, 0.570175, 0.806378, 0.666667, 0.820791, 0.620690, 0.806378, 0.648780, 0.808024, 0.733333, 0.820791, 0.626794, 0.805530, 0.746479, 0.808263, 0.766667, 0.827586, 0.900000, 0.829787, 0.791454, 0.570175, 
3.0, 0.746681, 0.552632, 0.798212, 0.666667, 0.811771, 0.609195, 0.798212, 0.639024, 0.799841, 0.733333, 0.811771, 0.617225, 0.797414, 0.746479, 0.800847, 0.766667, 0.810345, 0.866667, 0.829787, 0.783617, 0.552632, 
3.1, 0.744106, 0.543860, 0.796171, 0.666667, 0.811771, 0.603448, 0.796171, 0.634146, 0.797796, 0.733333, 0.811771, 0.612440, 0.795385, 0.746479, 0.800847, 0.766667, 0.810345, 0.866667, 0.829787, 0.781005, 0.543860, 
3.2, 0.741531, 0.543860, 0.796171, 0.666667, 0.811771, 0.603448, 0.796171, 0.629268, 0.797796, 0.700000, 0.811771, 0.607656, 0.795385, 0.746479, 0.800847, 0.766667, 0.810345, 0.866667, 0.829787, 0.781005, 0.543860, 
3.3, 0.737669, 0.543860, 0.792088, 0.666667, 0.802751, 0.603448, 0.792088, 0.629268, 0.793704, 0.700000, 0.802751, 0.602871, 0.791327, 0.732394, 0.793432, 0.766667, 0.810345, 0.866667, 0.829787, 0.775781, 0.543860, 
3.4, 0.733807, 0.535088, 0.790046, 0.666667, 0.802751, 0.591954, 0.790046, 0.619512, 0.791659, 0.700000, 0.802751, 0.593301, 0.789298, 0.732394, 0.793432, 0.766667, 0.810345, 0.866667, 0.829787, 0.775781, 0.535088, 
3.5, 0.727370, 0.526316, 0.783922, 0.666667, 0.793732, 0.586207, 0.783922, 0.614634, 0.785522, 0.700000, 0.793732, 0.583732, 0.783211, 0.718310, 0.786017, 0.766667, 0.810345, 0.866667, 0.829787, 0.767945, 0.526316, 
3.6, 0.724791, 0.526316, 0.779828, 0.666667, 0.793732, 0.586207, 0.779828, 0.614634, 0.781420, 0.700000, 0.793732, 0.583732, 0.779142, 0.718310, 0.786017, 0.733333, 0.810345, 0.866667, 0.829787, 0.765333, 0.526316, 
3.7, 0.718343, 0.508772, 0.775735, 0.666667, 0.793732, 0.574713, 0.775735, 0.600000, 0.777318, 0.700000, 0.793732, 0.569378, 0.775073, 0.718310, 0.786017, 0.700000, 0.810345, 0.866667, 0.829787, 0.762721, 0.508772, 
3.8, 0.717053, 0.508772, 0.773688, 0.666667, 0.793732, 0.574713, 0.773688, 0.600000, 0.775267, 0.700000, 0.793732, 0.569378, 0.773039, 0.718310, 0.786017, 0.700000, 0.810345, 0.866667, 0.829787, 0.760109, 0.508772, 
3.9, 0.717053, 0.508772, 0.773688, 0.666667, 0.793732, 0.574713, 0.773688, 0.600000, 0.775267, 0.700000, 0.793732, 0.569378, 0.773039, 0.718310, 0.786017, 0.700000, 0.810345, 0.866667, 0.829787, 0.760109, 0.508772, 
4.0, 0.711885, 0.500000, 0.767531, 0.666667, 0.793732, 0.568966, 0.767531, 0.595122, 0.769098, 0.700000, 0.793732, 0.564593, 0.766920, 0.718310, 0.786017, 0.700000, 0.810345, 0.833333, 0.829787, 0.754867, 0.500000, 
4.1, 0.706717, 0.482456, 0.763427, 0.666667, 0.793732, 0.557471, 0.763427, 0.585366, 0.764985, 0.700000, 0.793732, 0.555024, 0.762841, 0.718310, 0.786017, 0.700000, 0.810345, 0.833333, 0.829787, 0.749625, 0.482456, 
4.2, 0.705425, 0.482456, 0.763427, 0.666667, 0.793732, 0.551724, 0.763427, 0.580488, 0.764985, 0.700000, 0.793732, 0.555024, 0.762841, 0.718310, 0.786017, 0.700000, 0.810345, 0.833333, 0.829787, 0.749625, 0.482456, 
4.3, 0.702836, 0.482456, 0.761369, 0.633333, 0.793732, 0.545977, 0.761369, 0.575610, 0.762923, 0.700000, 0.793732, 0.555024, 0.760796, 0.718310, 0.786017, 0.666667, 0.810345, 0.833333, 0.829787, 0.749625, 0.482456, 
4.4, 0.701542, 0.482456, 0.759311, 0.633333, 0.793732, 0.545977, 0.759311, 0.575610, 0.760861, 0.700000, 0.793732, 0.555024, 0.758750, 0.718310, 0.786017, 0.633333, 0.810345, 0.833333, 0.829787, 0.749625, 0.482456, 
4.5, 0.700248, 0.482456, 0.759311, 0.633333, 0.793732, 0.545977, 0.759311, 0.575610, 0.760861, 0.666667, 0.793732, 0.555024, 0.758750, 0.718310, 0.786017, 0.633333, 0.810345, 0.833333, 0.829787, 0.749625, 0.482456, 
4.7, 0.697659, 0.473684, 0.757254, 0.633333, 0.793732, 0.540230, 0.757254, 0.570732, 0.758799, 0.666667, 0.793732, 0.550239, 0.756705, 0.718310, 0.786017, 0.633333, 0.810345, 0.800000, 0.829787, 0.749625, 0.473684, 
4.8, 0.696364, 0.464912, 0.757254, 0.633333, 0.793732, 0.534483, 0.757254, 0.565854, 0.758799, 0.666667, 0.793732, 0.550239, 0.756705, 0.718310, 0.786017, 0.633333, 0.810345, 0.800000, 0.829787, 0.749625, 0.464912, 
4.9, 0.695070, 0.464912, 0.755196, 0.633333, 0.793732, 0.534483, 0.755196, 0.565854, 0.756737, 0.666667, 0.793732, 0.550239, 0.754660, 0.718310, 0.778602, 0.633333, 0.810345, 0.800000, 0.808511, 0.746994, 0.464912, 
5.0, 0.693776, 0.464912, 0.753138, 0.633333, 0.793732, 0.534483, 0.753138, 0.565854, 0.754675, 0.666667, 0.793732, 0.550239, 0.752615, 0.718310, 0.778602, 0.600000, 0.810345, 0.800000, 0.808511, 0.746994, 0.464912, 
5.1, 0.692481, 0.464912, 0.751080, 0.633333, 0.793732, 0.534483, 0.751080, 0.565854, 0.752613, 0.666667, 0.793732, 0.550239, 0.750570, 0.718310, 0.771186, 0.600000, 0.810345, 0.800000, 0.787234, 0.744364, 0.464912, 
5.3, 0.687304, 0.447368, 0.749023, 0.633333, 0.793732, 0.522989, 0.749023, 0.551220, 0.750551, 0.666667, 0.793732, 0.540670, 0.748525, 0.718310, 0.771186, 0.600000, 0.810345, 0.800000, 0.787234, 0.741734, 0.447368, 
5.4, 0.682127, 0.429825, 0.746965, 0.633333, 0.793732, 0.511494, 0.746965, 0.536585, 0.748489, 0.666667, 0.793732, 0.526316, 0.746480, 0.718310, 0.763771, 0.600000, 0.810345, 0.800000, 0.765957, 0.739104, 0.429825, 
5.5, 0.680832, 0.429825, 0.746965, 0.633333, 0.793732, 0.511494, 0.746965, 0.536585, 0.748489, 0.666667, 0.793732, 0.521531, 0.746480, 0.718310, 0.763771, 0.600000, 0.810345, 0.800000, 0.765957, 0.739104, 0.429825, 
5.6, 0.678243, 0.421053, 0.744907, 0.633333, 0.793732, 0.505747, 0.744907, 0.531707, 0.746427, 0.666667, 0.793732, 0.521531, 0.744434, 0.718310, 0.763771, 0.600000, 0.810345, 0.800000, 0.765957, 0.736473, 0.421053, 
5.7, 0.675655, 0.412281, 0.742849, 0.633333, 0.793732, 0.500000, 0.742849, 0.526829, 0.744365, 0.666667, 0.793732, 0.516746, 0.742389, 0.718310, 0.763771, 0.600000, 0.810345, 0.766667, 0.765957, 0.736473, 0.412281, 
5.9, 0.675655, 0.412281, 0.742849, 0.633333, 0.793732, 0.500000, 0.742849, 0.526829, 0.744365, 0.666667, 0.793732, 0.516746, 0.742389, 0.718310, 0.763771, 0.600000, 0.810345, 0.766667, 0.765957, 0.736473, 0.412281, 
6.0, 0.670457, 0.403509, 0.738711, 0.633333, 0.784608, 0.494253, 0.738711, 0.517073, 0.740218, 0.666667, 0.784608, 0.507177, 0.738276, 0.718310, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.731175, 0.403509, 
6.1, 0.666552, 0.394737, 0.734561, 0.633333, 0.784608, 0.488506, 0.734561, 0.512195, 0.736060, 0.666667, 0.784608, 0.502392, 0.734152, 0.718310, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.728526, 0.394737, 
6.2, 0.666552, 0.394737, 0.734561, 0.633333, 0.784608, 0.488506, 0.734561, 0.512195, 0.736060, 0.666667, 0.784608, 0.502392, 0.734152, 0.718310, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.728526, 0.394737, 
6.3, 0.665247, 0.394737, 0.734561, 0.633333, 0.784608, 0.488506, 0.734561, 0.512195, 0.736060, 0.666667, 0.784608, 0.502392, 0.734152, 0.704225, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.728526, 0.394737, 
6.4, 0.662639, 0.377193, 0.734561, 0.633333, 0.784608, 0.477011, 0.734561, 0.502439, 0.736060, 0.666667, 0.784608, 0.492823, 0.734152, 0.704225, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.728526, 0.377193, 
6.5, 0.660030, 0.377193, 0.732480, 0.633333, 0.784608, 0.471264, 0.732480, 0.497561, 0.733975, 0.666667, 0.784608, 0.488038, 0.732084, 0.704225, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.725867, 0.377193, 
6.6, 0.658723, 0.377193, 0.730393, 0.633333, 0.784608, 0.471264, 0.730393, 0.497561, 0.731884, 0.666667, 0.784608, 0.488038, 0.730010, 0.704225, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.723198, 0.377193, 
6.8, 0.654794, 0.368421, 0.730393, 0.633333, 0.784608, 0.465517, 0.730393, 0.492683, 0.731884, 0.666667, 0.784608, 0.478469, 0.730010, 0.676056, 0.756283, 0.600000, 0.793103, 0.766667, 0.765957, 0.723198, 0.368421, 
6.9, 0.650865, 0.359649, 0.726207, 0.633333, 0.775485, 0.459770, 0.726207, 0.487805, 0.727689, 0.666667, 0.775485, 0.473684, 0.725850, 0.676056, 0.748795, 0.600000, 0.775862, 0.766667, 0.744681, 0.720520, 0.359649, 
7.0, 0.648241, 0.350877, 0.726207, 0.633333, 0.775485, 0.448276, 0.726207, 0.478049, 0.727689, 0.666667, 0.775485, 0.464115, 0.725850, 0.676056, 0.748795, 0.600000, 0.775862, 0.766667, 0.744681, 0.720520, 0.350877, 
7.1, 0.646929, 0.342105, 0.726207, 0.633333, 0.775485, 0.442529, 0.726207, 0.473171, 0.727689, 0.666667, 0.775485, 0.464115, 0.725850, 0.676056, 0.748795, 0.600000, 0.775862, 0.766667, 0.744681, 0.720520, 0.342105, 
7.2, 0.644304, 0.342105, 0.722010, 0.633333, 0.775485, 0.442529, 0.722010, 0.473171, 0.723483, 0.666667, 0.775485, 0.464115, 0.721679, 0.676056, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.717831, 0.342105, 
7.5, 0.641680, 0.342105, 0.719911, 0.633333, 0.775485, 0.442529, 0.719911, 0.473171, 0.721380, 0.666667, 0.775485, 0.459330, 0.719593, 0.661972, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.715143, 0.342105, 
7.6, 0.639055, 0.342105, 0.715713, 0.633333, 0.775485, 0.442529, 0.715713, 0.473171, 0.717174, 0.666667, 0.775485, 0.459330, 0.715421, 0.661972, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.709766, 0.342105, 
7.8, 0.636431, 0.333333, 0.713614, 0.633333, 0.775485, 0.436782, 0.713614, 0.468293, 0.715071, 0.666667, 0.775485, 0.454545, 0.713336, 0.661972, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.707077, 0.333333, 
8.0, 0.635119, 0.333333, 0.711515, 0.633333, 0.775485, 0.436782, 0.711515, 0.468293, 0.712967, 0.666667, 0.775485, 0.454545, 0.711250, 0.661972, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.704389, 0.333333, 
8.3, 0.635119, 0.333333, 0.711515, 0.633333, 0.775485, 0.436782, 0.711515, 0.468293, 0.712967, 0.666667, 0.775485, 0.454545, 0.711250, 0.661972, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.704389, 0.333333, 
8.5, 0.633804, 0.333333, 0.709410, 0.633333, 0.775485, 0.436782, 0.709410, 0.468293, 0.710858, 0.666667, 0.775485, 0.454545, 0.709158, 0.647887, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.704389, 0.333333, 
8.6, 0.632486, 0.333333, 0.709410, 0.633333, 0.775485, 0.436782, 0.709410, 0.468293, 0.710858, 0.633333, 0.775485, 0.449761, 0.709158, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.704389, 0.333333, 
8.8, 0.631165, 0.324561, 0.709410, 0.633333, 0.775485, 0.431034, 0.709410, 0.463415, 0.710858, 0.633333, 0.775485, 0.449761, 0.709158, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.704389, 0.324561, 
8.9, 0.628525, 0.315789, 0.707293, 0.633333, 0.775485, 0.425287, 0.707293, 0.458537, 0.708736, 0.633333, 0.775485, 0.449761, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.315789, 
9.0, 0.624563, 0.298246, 0.707293, 0.600000, 0.775485, 0.408046, 0.707293, 0.443902, 0.708736, 0.633333, 0.775485, 0.435407, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.2, 0.623243, 0.298246, 0.707293, 0.600000, 0.775485, 0.408046, 0.707293, 0.439024, 0.708736, 0.633333, 0.775485, 0.435407, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.4, 0.621922, 0.298246, 0.707293, 0.566667, 0.775485, 0.402299, 0.707293, 0.434146, 0.708736, 0.633333, 0.775485, 0.430622, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.5, 0.621922, 0.298246, 0.707293, 0.566667, 0.775485, 0.402299, 0.707293, 0.434146, 0.708736, 0.633333, 0.775485, 0.430622, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.6, 0.621922, 0.298246, 0.707293, 0.566667, 0.775485, 0.402299, 0.707293, 0.434146, 0.708736, 0.633333, 0.775485, 0.430622, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.7, 0.620594, 0.298246, 0.707293, 0.566667, 0.775485, 0.402299, 0.707293, 0.429268, 0.708736, 0.633333, 0.775485, 0.425837, 0.707054, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.701680, 0.298246, 
9.8, 0.619265, 0.298246, 0.705156, 0.566667, 0.775485, 0.402299, 0.705156, 0.429268, 0.706595, 0.633333, 0.775485, 0.425837, 0.704930, 0.633803, 0.748795, 0.600000, 0.775862, 0.733333, 0.744681, 0.698949, 0.298246, 
10.1, 0.617933, 0.298246, 0.703012, 0.566667, 0.775485, 0.402299, 0.703012, 0.429268, 0.704447, 0.633333, 0.775485, 0.425837, 0.702801, 0.633803, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.698949, 0.298246, 
10.2, 0.615264, 0.289474, 0.700863, 0.566667, 0.775485, 0.396552, 0.700863, 0.424390, 0.702293, 0.633333, 0.775485, 0.421053, 0.700665, 0.633803, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.289474, 
10.6, 0.613929, 0.289474, 0.700863, 0.566667, 0.775485, 0.396552, 0.700863, 0.424390, 0.702293, 0.633333, 0.775485, 0.421053, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.289474, 
10.8, 0.611260, 0.271930, 0.700863, 0.566667, 0.775485, 0.385057, 0.700863, 0.414634, 0.702293, 0.633333, 0.775485, 0.411483, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.271930, 
10.9, 0.611260, 0.271930, 0.700863, 0.566667, 0.775485, 0.385057, 0.700863, 0.414634, 0.702293, 0.633333, 0.775485, 0.411483, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.271930, 
11.1, 0.609916, 0.263158, 0.700863, 0.566667, 0.775485, 0.379310, 0.700863, 0.409756, 0.702293, 0.633333, 0.775485, 0.406699, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.263158, 
11.2, 0.609916, 0.263158, 0.700863, 0.566667, 0.775485, 0.379310, 0.700863, 0.409756, 0.702293, 0.633333, 0.775485, 0.406699, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.263158, 
11.3, 0.608564, 0.263158, 0.700863, 0.566667, 0.775485, 0.379310, 0.700863, 0.404878, 0.702293, 0.633333, 0.775485, 0.401914, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.263158, 
11.4, 0.607206, 0.254083, 0.700863, 0.566667, 0.775485, 0.373475, 0.700863, 0.399941, 0.702293, 0.633333, 0.775485, 0.397072, 0.700665, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.696208, 0.254083, 
11.6, 0.605844, 0.254083, 0.698659, 0.566667, 0.775485, 0.373475, 0.698659, 0.399941, 0.700084, 0.633333, 0.775485, 0.397072, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
11.7, 0.605844, 0.254083, 0.698659, 0.566667, 0.775485, 0.373475, 0.698659, 0.399941, 0.700084, 0.633333, 0.775485, 0.397072, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
11.8, 0.604480, 0.254083, 0.698659, 0.533333, 0.775485, 0.367639, 0.698659, 0.395003, 0.700084, 0.633333, 0.775485, 0.392229, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
11.9, 0.604480, 0.254083, 0.698659, 0.533333, 0.775485, 0.367639, 0.698659, 0.395003, 0.700084, 0.633333, 0.775485, 0.392229, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
12.0, 0.604480, 0.254083, 0.698659, 0.533333, 0.775485, 0.367639, 0.698659, 0.395003, 0.700084, 0.633333, 0.775485, 0.392229, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
12.1, 0.604480, 0.254083, 0.698659, 0.533333, 0.775485, 0.367639, 0.698659, 0.395003, 0.700084, 0.633333, 0.775485, 0.392229, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
12.2, 0.604480, 0.254083, 0.698659, 0.533333, 0.775485, 0.367639, 0.698659, 0.395003, 0.700084, 0.633333, 0.775485, 0.392229, 0.698475, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.693401, 0.254083, 
12.3, 0.603093, 0.254083, 0.696412, 0.533333, 0.775485, 0.367639, 0.696412, 0.395003, 0.697833, 0.633333, 0.775485, 0.392229, 0.696243, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.690524, 0.254083, 
12.4, 0.600308, 0.254083, 0.691905, 0.533333, 0.775485, 0.367639, 0.691905, 0.395003, 0.693317, 0.633333, 0.775485, 0.392229, 0.691766, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.684745, 0.254083, 
12.5, 0.598915, 0.254083, 0.689651, 0.533333, 0.775485, 0.367639, 0.689651, 0.395003, 0.691058, 0.633333, 0.775485, 0.392229, 0.689527, 0.619718, 0.748795, 0.600000, 0.775862, 0.700000, 0.744681, 0.681856, 0.254083, 
