time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, 
69.0, 0.837778, 0.375000, 0.953368, 0.465517, 0.964467, 0.565657, 0.964467, 0.637037, 0.965174, 0.654676, 0.960784, 0.720812, 0.936652, 0.965174, 0.435897, 0.770053, 0.977778, 
76.0, 0.835556, 0.375000, 0.953368, 0.465517, 0.964467, 0.565657, 0.964467, 0.637037, 0.965174, 0.654676, 0.960784, 0.720812, 0.936652, 0.965174, 0.435897, 0.764706, 0.977778, 
81.0, 0.833333, 0.375000, 0.953368, 0.465517, 0.964467, 0.555556, 0.964467, 0.629630, 0.965174, 0.647482, 0.960784, 0.715736, 0.936652, 0.965174, 0.435897, 0.759358, 0.977778, 
83.0, 0.831111, 0.375000, 0.953368, 0.448276, 0.964467, 0.545455, 0.964467, 0.622222, 0.965174, 0.640288, 0.960784, 0.710660, 0.936652, 0.965174, 0.435897, 0.754011, 0.977778, 
88.0, 0.828889, 0.375000, 0.953368, 0.448276, 0.964467, 0.545455, 0.964467, 0.622222, 0.965174, 0.633094, 0.960784, 0.705584, 0.936652, 0.965174, 0.435897, 0.748663, 0.977778, 
91.0, 0.826667, 0.375000, 0.953368, 0.448276, 0.964467, 0.545455, 0.964467, 0.622222, 0.965174, 0.633094, 0.960784, 0.700508, 0.936652, 0.965174, 0.435897, 0.743316, 0.977778, 
95.0, 0.824444, 0.375000, 0.953368, 0.448276, 0.964467, 0.545455, 0.964467, 0.622222, 0.965174, 0.633094, 0.960784, 0.700508, 0.932127, 0.965174, 0.435897, 0.737968, 0.977778, 
97.0, 0.822222, 0.375000, 0.953368, 0.448276, 0.964467, 0.545455, 0.964467, 0.622222, 0.965174, 0.625899, 0.960784, 0.695431, 0.932127, 0.965174, 0.435897, 0.732620, 0.977778, 
100.0, 0.820000, 0.375000, 0.953368, 0.448276, 0.964467, 0.535354, 0.964467, 0.614815, 0.965174, 0.618705, 0.960784, 0.690355, 0.932127, 0.965174, 0.435897, 0.727273, 0.977778, 
101.0, 0.817778, 0.375000, 0.953368, 0.448276, 0.964467, 0.535354, 0.964467, 0.614815, 0.965174, 0.611511, 0.960784, 0.685279, 0.932127, 0.965174, 0.435897, 0.721925, 0.977778, 
108.0, 0.815556, 0.375000, 0.953368, 0.448276, 0.964467, 0.525253, 0.964467, 0.607407, 0.965174, 0.604317, 0.960784, 0.680203, 0.932127, 0.965174, 0.435897, 0.716578, 0.977778, 
109.0, 0.813333, 0.375000, 0.953368, 0.448276, 0.964467, 0.525253, 0.964467, 0.600000, 0.965174, 0.604317, 0.960784, 0.675127, 0.932127, 0.965174, 0.410256, 0.716578, 0.977778, 
113.0, 0.811111, 0.375000, 0.953368, 0.448276, 0.964467, 0.525253, 0.964467, 0.600000, 0.965174, 0.604317, 0.960784, 0.675127, 0.932127, 0.965174, 0.410256, 0.716578, 0.977778, 
116.0, 0.808889, 0.375000, 0.953368, 0.448276, 0.964467, 0.525253, 0.964467, 0.600000, 0.965174, 0.604317, 0.960784, 0.675127, 0.932127, 0.965174, 0.410256, 0.716578, 0.977778, 
117.0, 0.806667, 0.375000, 0.953368, 0.431034, 0.964467, 0.515152, 0.964467, 0.592593, 0.965174, 0.597122, 0.960784, 0.670051, 0.932127, 0.965174, 0.410256, 0.716578, 0.977778, 
118.0, 0.804444, 0.375000, 0.953368, 0.431034, 0.964467, 0.515152, 0.964467, 0.585185, 0.965174, 0.597122, 0.960784, 0.664975, 0.932127, 0.965174, 0.384615, 0.716578, 0.977778, 
129.0, 0.802222, 0.350000, 0.953368, 0.431034, 0.964467, 0.515152, 0.964467, 0.577778, 0.965174, 0.597122, 0.960784, 0.659898, 0.932127, 0.965174, 0.384615, 0.716578, 0.977778, 
132.0, 0.800000, 0.350000, 0.948187, 0.431034, 0.959391, 0.515152, 0.959391, 0.577778, 0.960199, 0.597122, 0.955882, 0.659898, 0.927602, 0.960199, 0.384615, 0.711230, 0.977778, 
134.0, 0.797778, 0.325000, 0.948187, 0.413793, 0.959391, 0.505051, 0.959391, 0.570370, 0.960199, 0.589928, 0.955882, 0.654822, 0.927602, 0.960199, 0.358974, 0.705882, 0.977778, 
135.0, 0.795556, 0.325000, 0.948187, 0.413793, 0.959391, 0.505051, 0.959391, 0.562963, 0.960199, 0.582734, 0.955882, 0.649746, 0.927602, 0.960199, 0.358974, 0.705882, 0.977778, 
137.0, 0.793333, 0.300000, 0.948187, 0.413793, 0.959391, 0.505051, 0.959391, 0.555556, 0.960199, 0.575540, 0.955882, 0.644670, 0.927602, 0.960199, 0.333333, 0.700535, 0.977778, 
140.0, 0.791111, 0.300000, 0.948187, 0.413793, 0.959391, 0.505051, 0.959391, 0.548148, 0.960199, 0.575540, 0.955882, 0.639594, 0.927602, 0.960199, 0.333333, 0.700535, 0.977778, 
143.0, 0.788889, 0.300000, 0.948187, 0.413793, 0.959391, 0.505051, 0.959391, 0.548148, 0.960199, 0.575540, 0.955882, 0.639594, 0.927602, 0.960199, 0.333333, 0.695187, 0.977778, 
145.0, 0.786667, 0.300000, 0.943005, 0.413793, 0.954315, 0.505051, 0.954315, 0.548148, 0.955224, 0.575540, 0.950980, 0.639594, 0.923077, 0.955224, 0.333333, 0.695187, 0.977778, 
146.0, 0.784444, 0.300000, 0.943005, 0.413793, 0.954315, 0.505051, 0.954315, 0.548148, 0.955224, 0.568345, 0.950980, 0.634518, 0.923077, 0.955224, 0.333333, 0.689840, 0.977778, 
151.0, 0.782222, 0.300000, 0.943005, 0.413793, 0.954315, 0.505051, 0.954315, 0.548148, 0.955224, 0.568345, 0.950980, 0.629442, 0.923077, 0.955224, 0.333333, 0.684492, 0.977778, 
166.0, 0.780000, 0.300000, 0.943005, 0.413793, 0.954315, 0.494949, 0.954315, 0.540741, 0.955224, 0.561151, 0.950980, 0.624365, 0.923077, 0.955224, 0.333333, 0.679144, 0.977778, 
169.0, 0.775556, 0.275000, 0.943005, 0.396552, 0.954315, 0.484848, 0.954315, 0.525926, 0.955224, 0.546763, 0.950980, 0.614213, 0.923077, 0.955224, 0.307692, 0.673797, 0.977778, 
187.0, 0.771111, 0.275000, 0.943005, 0.396552, 0.954315, 0.484848, 0.954315, 0.525926, 0.955224, 0.532374, 0.950980, 0.604061, 0.923077, 0.955224, 0.307692, 0.663102, 0.977778, 
192.0, 0.768889, 0.275000, 0.943005, 0.396552, 0.954315, 0.484848, 0.954315, 0.525926, 0.955224, 0.525180, 0.950980, 0.598985, 0.923077, 0.955224, 0.307692, 0.663102, 0.977778, 
197.0, 0.766667, 0.250000, 0.943005, 0.379310, 0.954315, 0.474747, 0.954315, 0.518519, 0.955224, 0.517986, 0.950980, 0.593909, 0.923077, 0.955224, 0.282051, 0.657754, 0.977778, 
226.0, 0.764444, 0.250000, 0.943005, 0.379310, 0.954315, 0.474747, 0.954315, 0.518519, 0.955224, 0.517986, 0.950980, 0.593909, 0.918552, 0.955224, 0.282051, 0.652406, 0.977778, 
233.0, 0.762222, 0.250000, 0.943005, 0.379310, 0.954315, 0.474747, 0.954315, 0.518519, 0.955224, 0.517986, 0.950980, 0.593909, 0.918552, 0.955224, 0.282051, 0.647059, 0.977778, 
235.0, 0.760000, 0.250000, 0.943005, 0.362069, 0.954315, 0.464646, 0.954315, 0.511111, 0.955224, 0.510791, 0.950980, 0.588832, 0.918552, 0.955224, 0.282051, 0.647059, 0.977778, 
259.0, 0.755556, 0.250000, 0.937824, 0.362069, 0.949239, 0.464646, 0.949239, 0.511111, 0.950249, 0.503597, 0.946078, 0.583756, 0.914027, 0.950249, 0.282051, 0.636364, 0.977778, 
269.0, 0.753333, 0.250000, 0.937824, 0.362069, 0.949239, 0.454545, 0.949239, 0.503704, 0.950249, 0.496403, 0.946078, 0.578680, 0.914027, 0.950249, 0.282051, 0.636364, 0.977778, 
274.0, 0.751111, 0.250000, 0.932642, 0.362069, 0.944162, 0.454545, 0.944162, 0.503704, 0.945274, 0.496403, 0.941176, 0.578680, 0.909502, 0.945274, 0.282051, 0.631016, 0.977778, 
287.0, 0.748889, 0.250000, 0.932642, 0.344828, 0.944162, 0.444444, 0.944162, 0.496296, 0.945274, 0.489209, 0.941176, 0.573604, 0.909502, 0.945274, 0.282051, 0.625668, 0.977778, 
289.0, 0.746667, 0.250000, 0.932642, 0.344828, 0.944162, 0.444444, 0.944162, 0.488889, 0.945274, 0.489209, 0.941176, 0.568528, 0.909502, 0.945274, 0.282051, 0.625668, 0.977778, 
295.0, 0.744444, 0.225000, 0.932642, 0.327586, 0.944162, 0.434343, 0.944162, 0.481481, 0.945274, 0.482014, 0.941176, 0.563452, 0.909502, 0.945274, 0.256410, 0.620321, 0.977778, 
297.0, 0.740000, 0.225000, 0.927461, 0.327586, 0.934010, 0.434343, 0.934010, 0.481481, 0.935323, 0.482014, 0.931373, 0.563452, 0.900452, 0.935323, 0.256410, 0.614973, 0.977778, 
312.0, 0.737778, 0.225000, 0.927461, 0.310345, 0.934010, 0.424242, 0.934010, 0.474074, 0.935323, 0.474820, 0.931373, 0.558376, 0.900452, 0.935323, 0.230769, 0.614973, 0.977778, 
313.0, 0.735556, 0.200000, 0.927461, 0.310345, 0.934010, 0.414141, 0.934010, 0.466667, 0.935323, 0.467626, 0.931373, 0.553299, 0.900452, 0.935323, 0.230769, 0.609626, 0.977778, 
321.0, 0.733333, 0.200000, 0.922280, 0.310345, 0.928934, 0.414141, 0.928934, 0.466667, 0.930348, 0.467626, 0.926471, 0.553299, 0.895928, 0.930348, 0.230769, 0.609626, 0.966667, 
328.0, 0.731111, 0.200000, 0.917098, 0.310345, 0.928934, 0.414141, 0.928934, 0.466667, 0.930348, 0.467626, 0.926471, 0.553299, 0.891403, 0.930348, 0.230769, 0.604278, 0.966667, 
343.0, 0.728889, 0.200000, 0.917098, 0.293103, 0.928934, 0.404040, 0.928934, 0.459259, 0.930348, 0.460432, 0.926471, 0.548223, 0.891403, 0.930348, 0.230769, 0.598930, 0.966667, 
345.0, 0.726667, 0.200000, 0.917098, 0.293103, 0.928934, 0.404040, 0.928934, 0.459259, 0.930348, 0.453237, 0.926471, 0.543147, 0.891403, 0.930348, 0.230769, 0.598930, 0.966667, 
354.0, 0.724444, 0.200000, 0.917098, 0.293103, 0.928934, 0.404040, 0.928934, 0.459259, 0.930348, 0.446043, 0.926471, 0.538071, 0.891403, 0.930348, 0.230769, 0.593583, 0.966667, 
358.0, 0.722222, 0.200000, 0.917098, 0.275862, 0.928934, 0.393939, 0.928934, 0.451852, 0.930348, 0.438849, 0.926471, 0.532995, 0.891403, 0.930348, 0.230769, 0.588235, 0.966667, 
359.0, 0.720000, 0.200000, 0.917098, 0.275862, 0.928934, 0.383838, 0.928934, 0.444444, 0.930348, 0.431655, 0.926471, 0.527919, 0.891403, 0.930348, 0.230769, 0.588235, 0.966667, 
363.0, 0.717778, 0.175000, 0.917098, 0.275862, 0.928934, 0.373737, 0.928934, 0.437037, 0.930348, 0.424460, 0.926471, 0.522843, 0.891403, 0.930348, 0.230769, 0.582888, 0.966667, 
368.0, 0.717778, 0.175000, 0.917098, 0.275862, 0.928934, 0.373737, 0.928934, 0.437037, 0.930348, 0.424460, 0.926471, 0.522843, 0.891403, 0.930348, 0.230769, 0.582888, 0.966667, 
371.0, 0.717778, 0.175000, 0.917098, 0.275862, 0.928934, 0.373737, 0.928934, 0.437037, 0.930348, 0.424460, 0.926471, 0.522843, 0.891403, 0.930348, 0.230769, 0.582888, 0.966667, 
373.0, 0.717778, 0.175000, 0.917098, 0.275862, 0.928934, 0.373737, 0.928934, 0.437037, 0.930348, 0.424460, 0.926471, 0.522843, 0.891403, 0.930348, 0.230769, 0.582888, 0.966667, 
376.0, 0.717778, 0.175000, 0.917098, 0.275862, 0.928934, 0.373737, 0.928934, 0.437037, 0.930348, 0.424460, 0.926471, 0.522843, 0.891403, 0.930348, 0.230769, 0.582888, 0.966667, 
382.0, 0.715506, 0.175000, 0.917098, 0.275862, 0.928934, 0.363356, 0.928934, 0.429370, 0.930348, 0.417142, 0.926471, 0.517614, 0.891403, 0.930348, 0.230769, 0.577389, 0.966667, 
385.0, 0.713235, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.409824, 0.926471, 0.512386, 0.891403, 0.930348, 0.205128, 0.571890, 0.966667, 
386.0, 0.713235, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.409824, 0.926471, 0.512386, 0.891403, 0.930348, 0.205128, 0.571890, 0.966667, 
390.0, 0.713235, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.409824, 0.926471, 0.512386, 0.891403, 0.930348, 0.205128, 0.571890, 0.966667, 
392.0, 0.710942, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.409824, 0.926471, 0.507157, 0.891403, 0.930348, 0.205128, 0.566337, 0.966667, 
397.0, 0.708648, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.402506, 0.926471, 0.501929, 0.891403, 0.930348, 0.205128, 0.560785, 0.966667, 
398.0, 0.708648, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.402506, 0.926471, 0.501929, 0.891403, 0.930348, 0.205128, 0.560785, 0.966667, 
399.0, 0.708648, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.402506, 0.926471, 0.501929, 0.891403, 0.930348, 0.205128, 0.560785, 0.966667, 
400.0, 0.708648, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.402506, 0.926471, 0.501929, 0.891403, 0.930348, 0.205128, 0.560785, 0.966667, 
403.0, 0.708648, 0.150000, 0.917098, 0.258621, 0.928934, 0.352974, 0.928934, 0.421702, 0.930348, 0.402506, 0.926471, 0.501929, 0.891403, 0.930348, 0.205128, 0.560785, 0.966667, 
405.0, 0.706309, 0.150000, 0.917098, 0.258621, 0.923502, 0.352974, 0.923502, 0.421702, 0.925032, 0.402506, 0.921236, 0.501929, 0.886584, 0.925032, 0.205128, 0.560785, 0.966667, 
406.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
407.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
408.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
411.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
412.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
416.0, 0.703971, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.496701, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
419.0, 0.701592, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.491472, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
421.0, 0.701592, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.491472, 0.886584, 0.925032, 0.179487, 0.555121, 0.966667, 
422.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
424.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
426.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
427.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
433.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
437.0, 0.699206, 0.125000, 0.917098, 0.241379, 0.923502, 0.342593, 0.923502, 0.414035, 0.925032, 0.395187, 0.921236, 0.486187, 0.886584, 0.925032, 0.179487, 0.549338, 0.966667, 
442.0, 0.696770, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.406368, 0.925032, 0.387731, 0.921236, 0.480903, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
445.0, 0.696770, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.406368, 0.925032, 0.387731, 0.921236, 0.480903, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
446.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
449.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
450.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
451.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
452.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
457.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
458.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
459.0, 0.694299, 0.100000, 0.917098, 0.224138, 0.923502, 0.332211, 0.923502, 0.398553, 0.925032, 0.387731, 0.921236, 0.475559, 0.886584, 0.925032, 0.153846, 0.543494, 0.966667, 
465.0, 0.691727, 0.075000, 0.917098, 0.206897, 0.923502, 0.321829, 0.923502, 0.390738, 0.925032, 0.380275, 0.921236, 0.470155, 0.886584, 0.925032, 0.128205, 0.537387, 0.966667, 
466.0, 0.691727, 0.075000, 0.917098, 0.206897, 0.923502, 0.321829, 0.923502, 0.390738, 0.925032, 0.380275, 0.921236, 0.470155, 0.886584, 0.925032, 0.128205, 0.537387, 0.966667, 
467.0, 0.689146, 0.075000, 0.917098, 0.206897, 0.923502, 0.321829, 0.923502, 0.390738, 0.925032, 0.380275, 0.921236, 0.464751, 0.886584, 0.925032, 0.128205, 0.531281, 0.966667, 
473.0, 0.686565, 0.075000, 0.910685, 0.206897, 0.917345, 0.321829, 0.917345, 0.390738, 0.918986, 0.380275, 0.915293, 0.464751, 0.881112, 0.918986, 0.128205, 0.525174, 0.966667, 
475.0, 0.686565, 0.075000, 0.910685, 0.206897, 0.917345, 0.321829, 0.917345, 0.390738, 0.918986, 0.380275, 0.915293, 0.464751, 0.881112, 0.918986, 0.128205, 0.525174, 0.966667, 
