time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
149.0, 0.757396, 0.387097, 0.888889, 0.551020, 0.869565, 0.923077, 0.677966, 0.885246, 0.540541, 
150.0, 0.751479, 0.387097, 0.880342, 0.551020, 0.855072, 0.923077, 0.677966, 0.885246, 0.540541, 
161.0, 0.745562, 0.387097, 0.880342, 0.530612, 0.855072, 0.923077, 0.677966, 0.885246, 0.540541, 
163.0, 0.739645, 0.387097, 0.871795, 0.510204, 0.855072, 0.923077, 0.661017, 0.885246, 0.540541, 
181.0, 0.733728, 0.387097, 0.863248, 0.489796, 0.855072, 0.923077, 0.644068, 0.868852, 0.540541, 
182.0, 0.727811, 0.387097, 0.854701, 0.469388, 0.855072, 0.923077, 0.644068, 0.868852, 0.540541, 
191.0, 0.721893, 0.387097, 0.846154, 0.469388, 0.855072, 0.923077, 0.627119, 0.852459, 0.540541, 
196.0, 0.715976, 0.354839, 0.846154, 0.469388, 0.855072, 0.923077, 0.610169, 0.852459, 0.540541, 
200.0, 0.710059, 0.354839, 0.837607, 0.469388, 0.840580, 0.923077, 0.610169, 0.852459, 0.540541, 
214.0, 0.704142, 0.354839, 0.829060, 0.469388, 0.826087, 0.923077, 0.610169, 0.836066, 0.540541, 
224.0, 0.698225, 0.354839, 0.820513, 0.448980, 0.826087, 0.923077, 0.610169, 0.836066, 0.513514, 
236.0, 0.692308, 0.354839, 0.811966, 0.448980, 0.811594, 0.923077, 0.610169, 0.836066, 0.513514, 
246.0, 0.686391, 0.354839, 0.803419, 0.428571, 0.811594, 0.923077, 0.593220, 0.836066, 0.486486, 
274.0, 0.680473, 0.322581, 0.803419, 0.408163, 0.811594, 0.923077, 0.576271, 0.836066, 0.459459, 
290.0, 0.674556, 0.290323, 0.803419, 0.408163, 0.811594, 0.923077, 0.576271, 0.836066, 0.432432, 
306.0, 0.668639, 0.290323, 0.794872, 0.408163, 0.811594, 0.923077, 0.576271, 0.819672, 0.432432, 
321.0, 0.662722, 0.290323, 0.786325, 0.387755, 0.811594, 0.923077, 0.576271, 0.819672, 0.432432, 
330.0, 0.656805, 0.290323, 0.777778, 0.387755, 0.811594, 0.923077, 0.559322, 0.819672, 0.432432, 
335.0, 0.650888, 0.290323, 0.769231, 0.367347, 0.811594, 0.923077, 0.542373, 0.819672, 0.405405, 
353.0, 0.644970, 0.290323, 0.769231, 0.367347, 0.811594, 0.923077, 0.525424, 0.819672, 0.405405, 
382.0, 0.639053, 0.290323, 0.760684, 0.367347, 0.797101, 0.923077, 0.525424, 0.803279, 0.405405, 
385.0, 0.627219, 0.290323, 0.743590, 0.367347, 0.782609, 0.923077, 0.525424, 0.803279, 0.405405, 
397.0, 0.621302, 0.290323, 0.735043, 0.367347, 0.768116, 0.923077, 0.525424, 0.803279, 0.405405, 
403.0, 0.615385, 0.290323, 0.726496, 0.367347, 0.753623, 0.923077, 0.525424, 0.803279, 0.405405, 
413.0, 0.609467, 0.290323, 0.717949, 0.367347, 0.753623, 0.923077, 0.508475, 0.803279, 0.405405, 
433.0, 0.609467, 0.290323, 0.717949, 0.367347, 0.753623, 0.923077, 0.508475, 0.803279, 0.405405, 
435.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
445.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
452.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
454.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
458.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
472.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
494.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
510.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
511.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
531.0, 0.597517, 0.258065, 0.709299, 0.346939, 0.738846, 0.923077, 0.491525, 0.803279, 0.378378, 
534.0, 0.590951, 0.221198, 0.709299, 0.346939, 0.738846, 0.923077, 0.473321, 0.803279, 0.378378, 
576.0, 0.584385, 0.221198, 0.699714, 0.346939, 0.738846, 0.923077, 0.455116, 0.803279, 0.378378, 
580.0, 0.584385, 0.221198, 0.699714, 0.346939, 0.738846, 0.923077, 0.455116, 0.803279, 0.378378, 
599.0, 0.584385, 0.221198, 0.699714, 0.346939, 0.738846, 0.923077, 0.455116, 0.803279, 0.378378, 
606.0, 0.577668, 0.221198, 0.689858, 0.346939, 0.738846, 0.923077, 0.455116, 0.783687, 0.378378, 
634.0, 0.570951, 0.221198, 0.680003, 0.322157, 0.738846, 0.923077, 0.436911, 0.783687, 0.346847, 
671.0, 0.570951, 0.221198, 0.680003, 0.322157, 0.738846, 0.923077, 0.436911, 0.783687, 0.346847, 
672.0, 0.564154, 0.221198, 0.670003, 0.322157, 0.721255, 0.893300, 0.436911, 0.783687, 0.346847, 
676.0, 0.564154, 0.221198, 0.670003, 0.322157, 0.721255, 0.893300, 0.436911, 0.783687, 0.346847, 
704.0, 0.564154, 0.221198, 0.670003, 0.322157, 0.721255, 0.893300, 0.436911, 0.783687, 0.346847, 
718.0, 0.564154, 0.221198, 0.670003, 0.322157, 0.721255, 0.893300, 0.436911, 0.783687, 0.346847, 
745.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
754.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
824.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
884.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
914.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
942.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
964.0, 0.557013, 0.221198, 0.659535, 0.322157, 0.721255, 0.893300, 0.436911, 0.761917, 0.346847, 
996.0, 0.549276, 0.165899, 0.659535, 0.295311, 0.721255, 0.893300, 0.417052, 0.761917, 0.312162, 
999.0, 0.549276, 0.165899, 0.659535, 0.295311, 0.721255, 0.893300, 0.417052, 0.761917, 0.312162, 
1006.0, 0.549276, 0.165899, 0.659535, 0.295311, 0.721255, 0.893300, 0.417052, 0.761917, 0.312162, 
1018.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1025.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1041.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1074.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1084.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1109.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1138.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1171.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1185.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1188.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1195.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1214.0, 0.541316, 0.165899, 0.647757, 0.295311, 0.700647, 0.860215, 0.417052, 0.761917, 0.312162, 
1243.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1257.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1280.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1297.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1301.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1308.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1327.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1346.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1376.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1385.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1397.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1424.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1432.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1522.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1587.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1593.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1615.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1627.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1679.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1690.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1692.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1741.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1754.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1781.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1791.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1838.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1839.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1873.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1895.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1937.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1949.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1958.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
1985.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2036.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2043.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2105.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2112.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2117.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2118.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2153.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2279.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2286.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2293.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2317.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2337.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2354.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2461.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2525.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2699.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2761.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2800.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2926.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
2932.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
3288.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 
3364.0, 0.531819, 0.110599, 0.647757, 0.295311, 0.700647, 0.860215, 0.396199, 0.761917, 0.273142, 

