time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, 
2062.0, 0.698973, 0.248387, 0.884008, 0.451387, 0.884008, 0.535890, 0.888494, 0.909439, 0.346639, 
2075.0, 0.698973, 0.248387, 0.884008, 0.451387, 0.884008, 0.535890, 0.888494, 0.909439, 0.346639, 
2085.0, 0.690552, 0.248387, 0.867008, 0.451387, 0.867008, 0.535890, 0.888494, 0.909439, 0.346639, 
2102.0, 0.690552, 0.248387, 0.867008, 0.451387, 0.867008, 0.535890, 0.888494, 0.909439, 0.346639, 
2103.0, 0.682026, 0.248387, 0.849667, 0.451387, 0.849667, 0.535890, 0.867832, 0.884859, 0.346639, 
2104.0, 0.682026, 0.248387, 0.849667, 0.451387, 0.849667, 0.535890, 0.867832, 0.884859, 0.346639, 
2108.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2112.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2156.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2165.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2209.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2227.0, 0.673393, 0.248387, 0.831966, 0.451387, 0.831966, 0.516751, 0.867832, 0.884859, 0.346639, 
2256.0, 0.664168, 0.248387, 0.831966, 0.426310, 0.831966, 0.496081, 0.867832, 0.884859, 0.346639, 
2264.0, 0.664168, 0.248387, 0.831966, 0.426310, 0.831966, 0.496081, 0.867832, 0.884859, 0.346639, 
2339.0, 0.664168, 0.248387, 0.831966, 0.426310, 0.831966, 0.496081, 0.867832, 0.884859, 0.346639, 
2361.0, 0.664168, 0.248387, 0.831966, 0.426310, 0.831966, 0.496081, 0.867832, 0.884859, 0.346639, 
2387.0, 0.664168, 0.248387, 0.831966, 0.426310, 0.831966, 0.496081, 0.867832, 0.884859, 0.346639, 
2388.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2403.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2426.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2431.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2460.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2492.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2493.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2521.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2542.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2559.0, 0.654401, 0.248387, 0.812618, 0.426310, 0.812618, 0.496081, 0.844994, 0.858045, 0.346639, 
2565.0, 0.642920, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2570.0, 0.642920, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2666.0, 0.642920, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2676.0, 0.642920, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2738.0, 0.642920, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2782.0, 0.630557, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2787.0, 0.630557, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
2984.0, 0.630557, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
3040.0, 0.630557, 0.248387, 0.812618, 0.426310, 0.812618, 0.465076, 0.844994, 0.858045, 0.346639, 
3042.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3067.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3079.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3101.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3144.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3152.0, 0.617420, 0.248387, 0.812618, 0.387554, 0.812618, 0.429301, 0.844994, 0.858045, 0.346639, 
3154.0, 0.602720, 0.248387, 0.781363, 0.387554, 0.781363, 0.429301, 0.812494, 0.815143, 0.346639, 
3180.0, 0.602720, 0.248387, 0.781363, 0.387554, 0.781363, 0.429301, 0.812494, 0.815143, 0.346639, 
3182.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3199.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3228.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3229.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3278.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3297.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3328.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3330.0, 0.587652, 0.248387, 0.781363, 0.348799, 0.781363, 0.429301, 0.778640, 0.815143, 0.173319, 
3338.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3383.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3384.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3388.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3402.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3441.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3459.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3476.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3523.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3695.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3776.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3830.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3856.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3872.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3909.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
3968.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4001.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4103.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4119.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4124.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4207.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4310.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4390.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4479.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4492.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4668.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4688.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
4926.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 
5565.0, 0.569287, 0.248387, 0.781363, 0.348799, 0.781363, 0.381601, 0.778640, 0.815143, 0.173319, 

