time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, r11_l, r11_r, r12_l, r12_r, r13_l, r13_r, 
180.0, 0.981788, 0.930556, 1.000000, 0.915888, 1.000000, 0.927536, 1.000000, 0.940789, 1.000000, 0.943878, 1.000000, 0.945887, 1.000000, 0.957408, 1.000000, 0.957040, 0.994152, 0.956589, 0.994152, 0.974643, 0.994083, 0.964813, 0.994083, 0.996169, 0.933333, 1.000000, 0.928571, 
181.0, 0.980126, 0.916667, 1.000000, 0.906542, 1.000000, 0.920290, 1.000000, 0.934211, 1.000000, 0.938776, 1.000000, 0.939863, 1.000000, 0.953532, 1.000000, 0.948418, 0.994152, 0.947813, 0.994152, 0.969540, 0.994083, 0.960388, 0.994083, 0.996169, 0.933333, 1.000000, 0.928571, 
184.0, 0.978465, 0.902778, 1.000000, 0.897196, 1.000000, 0.913043, 1.000000, 0.927632, 1.000000, 0.933673, 1.000000, 0.933838, 1.000000, 0.949656, 1.000000, 0.948418, 0.994152, 0.939037, 0.994152, 0.964438, 0.994083, 0.955962, 0.994083, 0.996169, 0.900000, 1.000000, 0.928571, 
186.0, 0.978465, 0.902778, 1.000000, 0.897196, 1.000000, 0.913043, 1.000000, 0.927632, 1.000000, 0.933673, 1.000000, 0.933838, 1.000000, 0.949656, 1.000000, 0.948418, 0.994152, 0.939037, 0.994152, 0.964438, 0.994083, 0.955962, 0.994083, 0.996169, 0.900000, 1.000000, 0.928571, 
191.0, 0.976801, 0.902778, 1.000000, 0.897196, 1.000000, 0.913043, 1.000000, 0.927632, 1.000000, 0.933673, 1.000000, 0.933838, 0.996078, 0.949656, 0.996078, 0.948418, 0.994152, 0.939037, 0.994152, 0.964438, 0.994083, 0.951516, 0.994083, 0.996169, 0.900000, 1.000000, 0.928571, 
195.0, 0.975137, 0.888672, 1.000000, 0.887752, 1.000000, 0.905739, 1.000000, 0.921006, 1.000000, 0.928543, 1.000000, 0.927774, 0.996078, 0.945764, 0.996078, 0.939717, 0.994152, 0.939037, 0.994152, 0.959308, 0.994083, 0.947069, 0.994083, 0.996169, 0.866667, 1.000000, 0.910364, 
205.0, 0.973470, 0.888672, 1.000000, 0.887752, 1.000000, 0.905739, 1.000000, 0.921006, 0.996324, 0.928543, 0.996324, 0.927774, 0.992141, 0.945764, 0.992141, 0.939717, 0.988269, 0.939037, 0.988269, 0.959308, 0.988130, 0.947069, 0.988130, 0.992322, 0.866667, 0.995050, 0.910364, 
213.0, 0.973470, 0.888672, 1.000000, 0.887752, 1.000000, 0.905739, 1.000000, 0.921006, 0.996324, 0.928543, 0.996324, 0.927774, 0.992141, 0.945764, 0.992141, 0.939717, 0.988269, 0.939037, 0.988269, 0.959308, 0.988130, 0.947069, 0.988130, 0.992322, 0.866667, 0.995050, 0.910364, 
223.0, 0.971800, 0.888672, 1.000000, 0.887752, 1.000000, 0.905739, 1.000000, 0.921006, 0.996324, 0.928543, 0.996324, 0.927774, 0.992141, 0.945764, 0.992141, 0.939717, 0.988269, 0.930178, 0.988269, 0.954178, 0.988130, 0.942623, 0.988130, 0.992322, 0.866667, 0.995050, 0.910364, 
227.0, 0.970131, 0.874566, 1.000000, 0.878308, 1.000000, 0.898435, 1.000000, 0.914380, 0.996324, 0.923413, 0.996324, 0.921710, 0.992141, 0.941871, 0.992141, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.938177, 0.988130, 0.992322, 0.866667, 0.995050, 0.892157, 
229.0, 0.970131, 0.874566, 1.000000, 0.878308, 1.000000, 0.898435, 1.000000, 0.914380, 0.996324, 0.923413, 0.996324, 0.921710, 0.992141, 0.941871, 0.992141, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.938177, 0.988130, 0.992322, 0.866667, 0.995050, 0.892157, 
233.0, 0.968458, 0.860460, 1.000000, 0.868864, 1.000000, 0.891130, 1.000000, 0.907754, 0.996324, 0.918283, 0.996324, 0.915646, 0.992141, 0.937979, 0.992141, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.933730, 0.988130, 0.992322, 0.866667, 0.995050, 0.892157, 
241.0, 0.966785, 0.860460, 1.000000, 0.859420, 1.000000, 0.883826, 1.000000, 0.901128, 0.996324, 0.913153, 0.996324, 0.909582, 0.992141, 0.934087, 0.992141, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.933730, 0.988130, 0.992322, 0.866667, 0.995050, 0.892157, 
242.0, 0.965113, 0.860460, 1.000000, 0.859420, 1.000000, 0.876522, 1.000000, 0.894502, 0.996324, 0.908023, 0.996324, 0.903518, 0.992141, 0.930195, 0.992141, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.933730, 0.988130, 0.992322, 0.866667, 0.995050, 0.873950, 
247.0, 0.963440, 0.860460, 1.000000, 0.859420, 1.000000, 0.876522, 1.000000, 0.894502, 0.992620, 0.908023, 0.992620, 0.903518, 0.988173, 0.930195, 0.988173, 0.931016, 0.988269, 0.921319, 0.988269, 0.949048, 0.988130, 0.933730, 0.988130, 0.992322, 0.866667, 0.995050, 0.873950, 
249.0, 0.961767, 0.846354, 1.000000, 0.849975, 1.000000, 0.869217, 1.000000, 0.887876, 0.992620, 0.902893, 0.992620, 0.897455, 0.988173, 0.926303, 0.988173, 0.922315, 0.988269, 0.912460, 0.988269, 0.943918, 0.988130, 0.929284, 0.988130, 0.992322, 0.866667, 0.995050, 0.873950, 
251.0, 0.960095, 0.832248, 1.000000, 0.840531, 1.000000, 0.861913, 1.000000, 0.881250, 0.992620, 0.897763, 0.992620, 0.891391, 0.988173, 0.922411, 0.988173, 0.922315, 0.988269, 0.903601, 0.988269, 0.938788, 0.988130, 0.924838, 0.988130, 0.992322, 0.866667, 0.995050, 0.873950, 
272.0, 0.956749, 0.832248, 1.000000, 0.831087, 1.000000, 0.854609, 1.000000, 0.867998, 0.992620, 0.887503, 0.992620, 0.885327, 0.988173, 0.914627, 0.988173, 0.913614, 0.988269, 0.894742, 0.988269, 0.933658, 0.988130, 0.920391, 0.988130, 0.988461, 0.866667, 0.995050, 0.855742, 
275.0, 0.955077, 0.818142, 1.000000, 0.821643, 1.000000, 0.847304, 1.000000, 0.861372, 0.992620, 0.882373, 0.992620, 0.879263, 0.988173, 0.910735, 0.988173, 0.904913, 0.988269, 0.885884, 0.988269, 0.928528, 0.988130, 0.915945, 0.988130, 0.988461, 0.833333, 0.995050, 0.855742, 
276.0, 0.955077, 0.818142, 1.000000, 0.821643, 1.000000, 0.847304, 1.000000, 0.861372, 0.992620, 0.882373, 0.992620, 0.879263, 0.988173, 0.910735, 0.988173, 0.904913, 0.988269, 0.885884, 0.988269, 0.928528, 0.988130, 0.915945, 0.988130, 0.988461, 0.833333, 0.995050, 0.855742, 
281.0, 0.953401, 0.818142, 1.000000, 0.812199, 1.000000, 0.840000, 1.000000, 0.854746, 0.992620, 0.877243, 0.992620, 0.873199, 0.988173, 0.906843, 0.988173, 0.896212, 0.988269, 0.885884, 0.988269, 0.923369, 0.988130, 0.911477, 0.988130, 0.988461, 0.833333, 0.995050, 0.855742, 
285.0, 0.951726, 0.818142, 1.000000, 0.812199, 1.000000, 0.840000, 1.000000, 0.854746, 0.988916, 0.877243, 0.988916, 0.873199, 0.984204, 0.906843, 0.984204, 0.896212, 0.988269, 0.885884, 0.988269, 0.923369, 0.988130, 0.911477, 0.988130, 0.988461, 0.833333, 0.995050, 0.855742, 
286.0, 0.950050, 0.804036, 1.000000, 0.802755, 1.000000, 0.832696, 1.000000, 0.848120, 0.988916, 0.872113, 0.988916, 0.867135, 0.984204, 0.902951, 0.984204, 0.896212, 0.988269, 0.885884, 0.988269, 0.923369, 0.988130, 0.907009, 0.988130, 0.988461, 0.833333, 0.995050, 0.837535, 
288.0, 0.948375, 0.804036, 1.000000, 0.802755, 1.000000, 0.825391, 1.000000, 0.841494, 0.988916, 0.866983, 0.988916, 0.861071, 0.984204, 0.899059, 0.984204, 0.896212, 0.988269, 0.885884, 0.988269, 0.923369, 0.988130, 0.907009, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
293.0, 0.946699, 0.789931, 1.000000, 0.793310, 1.000000, 0.818087, 1.000000, 0.834868, 0.988916, 0.861852, 0.988916, 0.855007, 0.984204, 0.895167, 0.984204, 0.896212, 0.988269, 0.877025, 0.988269, 0.918211, 0.988130, 0.902541, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
296.0, 0.946699, 0.789931, 1.000000, 0.793310, 1.000000, 0.818087, 1.000000, 0.834868, 0.988916, 0.861852, 0.988916, 0.855007, 0.984204, 0.895167, 0.984204, 0.896212, 0.988269, 0.877025, 0.988269, 0.918211, 0.988130, 0.902541, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
305.0, 0.945020, 0.789931, 1.000000, 0.793310, 1.000000, 0.810783, 1.000000, 0.834868, 0.988916, 0.856722, 0.988916, 0.848943, 0.984204, 0.891275, 0.984204, 0.887510, 0.988269, 0.877025, 0.988269, 0.913023, 0.988130, 0.898051, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
307.0, 0.943342, 0.775825, 1.000000, 0.783866, 1.000000, 0.803478, 1.000000, 0.828242, 0.988916, 0.851592, 0.988916, 0.842880, 0.984204, 0.887383, 0.984204, 0.878809, 0.988269, 0.877025, 0.988269, 0.907835, 0.988130, 0.893560, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
308.0, 0.939985, 0.761719, 1.000000, 0.774422, 0.996047, 0.796174, 0.996063, 0.821617, 0.985212, 0.846462, 0.985212, 0.836816, 0.984204, 0.883491, 0.984204, 0.870108, 0.988269, 0.859126, 0.988269, 0.897460, 0.988130, 0.884580, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
310.0, 0.939985, 0.761719, 1.000000, 0.774422, 0.996047, 0.796174, 0.996063, 0.821617, 0.985212, 0.846462, 0.985212, 0.836816, 0.984204, 0.883491, 0.984204, 0.870108, 0.988269, 0.859126, 0.988269, 0.897460, 0.988130, 0.884580, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
316.0, 0.938303, 0.747613, 1.000000, 0.764978, 0.996047, 0.788870, 0.996063, 0.814937, 0.985212, 0.841301, 0.985212, 0.830752, 0.984204, 0.879582, 0.984204, 0.870108, 0.988269, 0.859126, 0.988269, 0.892273, 0.988130, 0.880090, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
319.0, 0.938303, 0.747613, 1.000000, 0.764978, 0.996047, 0.788870, 0.996063, 0.814937, 0.985212, 0.841301, 0.985212, 0.830752, 0.984204, 0.879582, 0.984204, 0.870108, 0.988269, 0.859126, 0.988269, 0.892273, 0.988130, 0.880090, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
322.0, 0.938303, 0.747613, 1.000000, 0.764978, 0.996047, 0.788870, 0.996063, 0.814937, 0.985212, 0.841301, 0.985212, 0.830752, 0.984204, 0.879582, 0.984204, 0.870108, 0.988269, 0.859126, 0.988269, 0.892273, 0.988130, 0.880090, 0.988130, 0.984600, 0.833333, 0.995050, 0.837535, 
329.0, 0.936616, 0.747613, 0.995902, 0.764978, 0.992063, 0.788870, 0.992095, 0.814937, 0.981480, 0.841301, 0.981480, 0.830752, 0.980203, 0.879582, 0.980203, 0.870108, 0.988269, 0.859126, 0.988269, 0.887085, 0.988130, 0.875599, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
336.0, 0.934928, 0.733507, 0.995902, 0.755534, 0.992063, 0.781565, 0.992095, 0.808257, 0.981480, 0.836140, 0.981480, 0.824688, 0.980203, 0.875673, 0.980203, 0.861407, 0.988269, 0.850177, 0.988269, 0.881897, 0.988130, 0.871109, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
338.0, 0.931553, 0.719401, 0.995902, 0.746090, 0.992063, 0.774261, 0.992095, 0.801577, 0.981480, 0.825817, 0.981480, 0.818624, 0.980203, 0.867854, 0.980203, 0.852706, 0.988269, 0.841228, 0.988269, 0.876710, 0.988130, 0.866619, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
343.0, 0.929865, 0.719401, 0.995902, 0.746090, 0.992063, 0.774261, 0.992095, 0.801577, 0.981480, 0.825817, 0.981480, 0.818624, 0.980203, 0.867854, 0.980203, 0.852706, 0.988269, 0.841228, 0.988269, 0.876710, 0.988130, 0.866619, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
344.0, 0.928178, 0.719401, 0.995902, 0.746090, 0.992063, 0.774261, 0.992095, 0.801577, 0.981480, 0.825817, 0.981480, 0.812560, 0.980203, 0.863945, 0.980203, 0.852706, 0.988269, 0.841228, 0.988269, 0.871522, 0.988130, 0.862129, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
348.0, 0.926490, 0.719401, 0.995902, 0.736645, 0.992063, 0.766957, 0.992095, 0.794897, 0.981480, 0.820655, 0.981480, 0.806496, 0.980203, 0.860035, 0.980203, 0.852706, 0.988269, 0.841228, 0.988269, 0.871522, 0.988130, 0.862129, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
350.0, 0.924802, 0.719401, 0.995902, 0.736645, 0.992063, 0.766957, 0.992095, 0.794897, 0.981480, 0.820655, 0.981480, 0.806496, 0.980203, 0.860035, 0.980203, 0.852706, 0.988269, 0.832279, 0.988269, 0.866334, 0.988130, 0.857638, 0.988130, 0.984600, 0.833333, 0.989998, 0.837535, 
353.0, 0.923115, 0.719401, 0.991803, 0.736645, 0.988079, 0.766957, 0.988126, 0.794897, 0.977748, 0.820655, 0.977748, 0.806496, 0.976203, 0.860035, 0.976203, 0.852706, 0.988269, 0.832279, 0.988269, 0.866334, 0.988130, 0.857638, 0.988130, 0.984600, 0.833333, 0.984947, 0.837535, 
357.0, 0.921427, 0.705295, 0.991803, 0.727201, 0.988079, 0.759652, 0.988126, 0.788217, 0.977748, 0.815494, 0.977748, 0.800432, 0.976203, 0.856126, 0.976203, 0.844005, 0.988269, 0.832279, 0.988269, 0.861147, 0.988130, 0.853148, 0.988130, 0.984600, 0.833333, 0.984947, 0.819328, 
358.0, 0.919740, 0.705295, 0.991803, 0.717757, 0.988079, 0.752348, 0.988126, 0.781538, 0.977748, 0.810333, 0.977748, 0.794369, 0.976203, 0.852217, 0.976203, 0.835304, 0.988269, 0.823329, 0.988269, 0.855959, 0.988130, 0.848658, 0.988130, 0.984600, 0.833333, 0.984947, 0.819328, 
359.0, 0.916364, 0.691189, 0.991803, 0.708313, 0.988079, 0.745043, 0.988126, 0.774858, 0.977748, 0.805171, 0.977748, 0.788305, 0.976203, 0.848308, 0.976203, 0.817902, 0.988269, 0.805431, 0.988269, 0.845584, 0.988130, 0.839677, 0.988130, 0.984600, 0.833333, 0.984947, 0.801120, 
360.0, 0.914677, 0.691189, 0.991803, 0.708313, 0.988079, 0.737739, 0.988126, 0.774858, 0.977748, 0.805171, 0.977748, 0.782241, 0.976203, 0.844398, 0.976203, 0.809201, 0.988269, 0.805431, 0.988269, 0.840396, 0.988130, 0.839677, 0.988130, 0.984600, 0.800000, 0.984947, 0.801120, 
368.0, 0.914677, 0.691189, 0.991803, 0.708313, 0.988079, 0.737739, 0.988126, 0.774858, 0.977748, 0.805171, 0.977748, 0.782241, 0.976203, 0.844398, 0.976203, 0.809201, 0.988269, 0.805431, 0.988269, 0.840396, 0.988130, 0.839677, 0.988130, 0.984600, 0.800000, 0.984947, 0.801120, 
369.0, 0.912986, 0.691189, 0.987688, 0.708313, 0.984079, 0.737739, 0.984142, 0.774858, 0.974002, 0.805171, 0.974002, 0.782241, 0.976203, 0.844398, 0.976203, 0.800500, 0.988269, 0.805431, 0.988269, 0.835209, 0.988130, 0.839677, 0.988130, 0.984600, 0.800000, 0.979870, 0.801120, 
370.0, 0.909605, 0.691189, 0.987688, 0.708313, 0.984079, 0.737739, 0.984142, 0.774858, 0.974002, 0.805171, 0.974002, 0.770113, 0.976203, 0.836580, 0.976203, 0.783097, 0.988269, 0.796482, 0.988269, 0.824833, 0.988130, 0.830697, 0.988130, 0.984600, 0.800000, 0.979870, 0.801120, 
371.0, 0.907914, 0.691189, 0.987688, 0.708313, 0.984079, 0.737739, 0.984142, 0.774858, 0.970256, 0.805171, 0.970256, 0.770113, 0.972185, 0.836580, 0.972185, 0.783097, 0.988269, 0.796482, 0.988269, 0.824833, 0.988130, 0.830697, 0.988130, 0.984600, 0.800000, 0.974793, 0.801120, 
372.0, 0.906223, 0.691189, 0.987688, 0.708313, 0.984079, 0.737739, 0.984142, 0.774858, 0.970256, 0.805171, 0.970256, 0.770113, 0.968168, 0.836580, 0.968168, 0.783097, 0.988269, 0.796482, 0.988269, 0.824833, 0.988130, 0.830697, 0.988130, 0.984600, 0.800000, 0.974793, 0.801120, 
374.0, 0.904533, 0.691189, 0.987688, 0.708313, 0.984079, 0.737739, 0.984142, 0.774858, 0.970256, 0.805171, 0.970256, 0.770113, 0.968168, 0.832671, 0.968168, 0.783097, 0.988269, 0.796482, 0.988269, 0.824833, 0.988130, 0.830697, 0.988130, 0.980677, 0.800000, 0.974793, 0.801120, 
375.0, 0.902842, 0.677083, 0.987688, 0.698869, 0.984079, 0.730435, 0.984142, 0.768178, 0.970256, 0.800010, 0.970256, 0.764049, 0.968168, 0.828761, 0.968168, 0.774396, 0.988269, 0.787532, 0.988269, 0.819646, 0.988130, 0.826207, 0.988130, 0.980677, 0.800000, 0.974793, 0.801120, 
377.0, 0.901151, 0.677083, 0.987688, 0.689424, 0.984079, 0.723130, 0.984142, 0.761498, 0.970256, 0.794849, 0.970256, 0.757985, 0.968168, 0.824852, 0.968168, 0.765695, 0.988269, 0.778583, 0.988269, 0.814458, 0.988130, 0.821716, 0.988130, 0.980677, 0.766667, 0.974793, 0.782913, 
379.0, 0.899460, 0.677083, 0.987688, 0.679980, 0.984079, 0.715826, 0.984142, 0.754818, 0.970256, 0.789687, 0.970256, 0.751921, 0.968168, 0.820943, 0.968168, 0.756994, 0.988269, 0.769634, 0.988269, 0.809270, 0.988130, 0.817226, 0.988130, 0.980677, 0.733333, 0.974793, 0.764706, 
385.0, 0.897770, 0.677083, 0.983573, 0.679980, 0.980078, 0.715826, 0.980157, 0.754818, 0.966510, 0.789687, 0.966510, 0.751921, 0.964151, 0.820943, 0.964151, 0.756994, 0.982206, 0.769634, 0.982206, 0.809270, 0.981993, 0.817226, 0.981993, 0.976755, 0.733333, 0.974793, 0.764706, 
392.0, 0.896079, 0.662977, 0.983573, 0.670536, 0.980078, 0.708522, 0.980157, 0.748139, 0.966510, 0.784526, 0.966510, 0.745858, 0.964151, 0.817034, 0.964151, 0.748293, 0.982206, 0.760685, 0.982206, 0.804083, 0.981993, 0.812736, 0.981993, 0.976755, 0.700000, 0.974793, 0.746499, 
394.0, 0.894388, 0.662977, 0.983573, 0.670536, 0.980078, 0.708522, 0.980157, 0.748139, 0.966510, 0.784526, 0.966510, 0.745858, 0.964151, 0.813124, 0.964151, 0.748293, 0.976143, 0.760685, 0.976143, 0.804083, 0.975855, 0.812736, 0.975855, 0.972832, 0.700000, 0.974793, 0.746499, 
403.0, 0.892698, 0.648872, 0.983573, 0.661092, 0.980078, 0.701217, 0.980157, 0.741459, 0.966510, 0.779365, 0.966510, 0.739794, 0.964151, 0.809215, 0.964151, 0.748293, 0.976143, 0.751735, 0.976143, 0.798895, 0.975855, 0.808246, 0.975855, 0.972832, 0.700000, 0.974793, 0.728291, 
