time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, r8_l, r8_r, r9_l, r9_r, r10_l, r10_r, 
1.6, 0.821337, 0.663717, 0.872611, 0.680556, 0.868952, 0.655172, 0.868952, 0.803030, 0.927273, 0.672515, 0.868952, 0.739286, 0.872611, 0.800000, 0.928571, 0.861538, 0.928571, 0.872781, 0.663717, 0.866856, 0.663717, 
1.7, 0.808483, 0.646018, 0.861996, 0.659722, 0.858871, 0.627586, 0.858871, 0.803030, 0.890909, 0.643275, 0.858871, 0.721429, 0.861996, 0.771429, 0.892857, 0.846154, 0.892857, 0.860947, 0.646018, 0.858357, 0.646018, 
1.8, 0.805913, 0.637168, 0.859873, 0.652778, 0.856855, 0.620690, 0.856855, 0.803030, 0.890909, 0.637427, 0.856855, 0.717857, 0.859873, 0.771429, 0.892857, 0.830769, 0.892857, 0.860947, 0.637168, 0.858357, 0.637168, 
1.9, 0.802050, 0.628319, 0.857744, 0.645833, 0.854834, 0.606897, 0.854834, 0.787879, 0.890909, 0.625731, 0.854834, 0.710714, 0.857744, 0.771429, 0.892857, 0.815385, 0.892857, 0.860947, 0.628319, 0.858357, 0.628319, 
2.0, 0.794326, 0.628319, 0.849231, 0.645833, 0.846750, 0.600000, 0.846750, 0.757576, 0.872727, 0.614035, 0.846750, 0.703571, 0.849231, 0.771429, 0.875000, 0.815385, 0.875000, 0.849072, 0.628319, 0.846988, 0.628319, 
2.1, 0.785314, 0.610619, 0.840717, 0.631944, 0.838667, 0.586207, 0.838667, 0.757576, 0.872727, 0.614035, 0.838667, 0.692857, 0.840717, 0.771429, 0.875000, 0.815385, 0.875000, 0.837196, 0.610619, 0.841303, 0.610619, 
2.3, 0.780165, 0.610619, 0.834332, 0.631944, 0.832604, 0.586207, 0.832604, 0.757576, 0.872727, 0.614035, 0.832604, 0.689286, 0.834332, 0.771429, 0.875000, 0.815385, 0.875000, 0.834228, 0.610619, 0.838461, 0.610619, 
2.4, 0.777590, 0.601770, 0.832203, 0.625000, 0.830583, 0.579310, 0.830583, 0.757576, 0.872727, 0.608187, 0.830583, 0.685714, 0.832203, 0.771429, 0.875000, 0.815385, 0.875000, 0.831259, 0.601770, 0.835619, 0.601770, 
2.5, 0.772440, 0.592920, 0.830075, 0.618056, 0.826542, 0.579310, 0.826542, 0.757576, 0.872727, 0.602339, 0.826542, 0.678571, 0.830075, 0.771429, 0.875000, 0.815385, 0.875000, 0.828290, 0.592920, 0.829935, 0.592920, 
2.6, 0.768578, 0.592920, 0.825818, 0.618056, 0.820479, 0.579310, 0.820479, 0.757576, 0.872727, 0.602339, 0.820479, 0.678571, 0.825818, 0.771429, 0.875000, 0.815385, 0.875000, 0.825321, 0.592920, 0.824250, 0.592920, 
2.7, 0.760854, 0.584071, 0.817305, 0.611111, 0.812395, 0.572414, 0.812395, 0.757576, 0.872727, 0.596491, 0.812395, 0.671429, 0.817305, 0.771429, 0.875000, 0.815385, 0.875000, 0.813446, 0.584071, 0.812881, 0.584071, 
2.8, 0.758279, 0.584071, 0.813048, 0.611111, 0.808354, 0.572414, 0.808354, 0.757576, 0.872727, 0.596491, 0.808354, 0.671429, 0.813048, 0.771429, 0.875000, 0.815385, 0.875000, 0.810477, 0.584071, 0.810039, 0.584071, 
2.9, 0.751842, 0.566372, 0.808791, 0.597222, 0.804312, 0.558621, 0.804312, 0.757576, 0.854545, 0.578947, 0.804312, 0.660714, 0.808791, 0.771429, 0.857143, 0.815385, 0.857143, 0.804540, 0.566372, 0.807197, 0.566372, 
3.0, 0.742830, 0.548673, 0.798149, 0.583333, 0.794207, 0.551724, 0.794207, 0.757576, 0.836364, 0.573099, 0.794207, 0.653571, 0.798149, 0.742857, 0.839286, 0.784615, 0.839286, 0.795634, 0.548673, 0.798670, 0.548673, 
3.1, 0.741543, 0.539823, 0.798149, 0.576389, 0.794207, 0.544828, 0.794207, 0.757576, 0.836364, 0.567251, 0.794207, 0.650000, 0.798149, 0.742857, 0.839286, 0.784615, 0.839286, 0.795634, 0.539823, 0.798670, 0.539823, 
3.2, 0.737680, 0.530973, 0.798149, 0.569444, 0.794207, 0.544828, 0.794207, 0.727273, 0.836364, 0.561404, 0.794207, 0.639286, 0.798149, 0.742857, 0.839286, 0.784615, 0.839286, 0.795634, 0.530973, 0.798670, 0.530973, 
3.3, 0.732531, 0.530973, 0.791764, 0.569444, 0.788145, 0.544828, 0.788145, 0.727273, 0.836364, 0.555556, 0.788145, 0.635714, 0.791764, 0.742857, 0.839286, 0.784615, 0.839286, 0.786727, 0.530973, 0.790143, 0.530973, 
3.4, 0.728669, 0.522124, 0.789635, 0.562500, 0.786124, 0.531034, 0.786124, 0.712121, 0.836364, 0.543860, 0.786124, 0.628571, 0.789635, 0.742857, 0.839286, 0.784615, 0.839286, 0.786727, 0.522124, 0.790143, 0.522124, 
3.5, 0.722232, 0.513274, 0.783250, 0.555556, 0.780061, 0.524138, 0.780061, 0.712121, 0.836364, 0.532164, 0.780061, 0.621429, 0.783250, 0.742857, 0.839286, 0.784615, 0.839286, 0.777821, 0.513274, 0.781616, 0.513274, 
3.6, 0.719652, 0.513274, 0.778982, 0.555556, 0.776009, 0.524138, 0.776009, 0.712121, 0.836364, 0.532164, 0.776009, 0.621429, 0.778982, 0.714286, 0.839286, 0.769231, 0.839286, 0.774852, 0.513274, 0.778774, 0.513274, 
3.7, 0.713204, 0.495575, 0.774714, 0.541667, 0.771957, 0.517241, 0.771957, 0.696970, 0.836364, 0.520468, 0.771957, 0.610714, 0.774714, 0.714286, 0.839286, 0.769231, 0.839286, 0.771883, 0.495575, 0.775932, 0.495575, 
3.8, 0.710624, 0.495575, 0.770445, 0.541667, 0.767904, 0.517241, 0.767904, 0.696970, 0.836364, 0.520468, 0.767904, 0.610714, 0.770445, 0.685714, 0.839286, 0.753846, 0.839286, 0.771883, 0.495575, 0.773090, 0.495575, 
4.0, 0.708045, 0.486726, 0.768311, 0.534722, 0.765878, 0.517241, 0.765878, 0.696970, 0.836364, 0.520468, 0.765878, 0.607143, 0.768311, 0.685714, 0.839286, 0.753846, 0.839286, 0.768915, 0.486726, 0.770247, 0.486726, 
4.1, 0.702886, 0.469027, 0.764043, 0.520833, 0.761826, 0.503448, 0.761826, 0.696970, 0.836364, 0.508772, 0.761826, 0.600000, 0.764043, 0.685714, 0.839286, 0.753846, 0.839286, 0.762977, 0.469027, 0.764563, 0.469027, 
4.2, 0.701596, 0.469027, 0.764043, 0.520833, 0.761826, 0.503448, 0.761826, 0.681818, 0.836364, 0.508772, 0.761826, 0.596429, 0.764043, 0.685714, 0.839286, 0.753846, 0.839286, 0.762977, 0.469027, 0.764563, 0.469027, 
4.3, 0.697720, 0.460177, 0.761902, 0.506944, 0.759795, 0.489655, 0.759795, 0.681818, 0.836364, 0.502924, 0.759795, 0.589286, 0.761902, 0.657143, 0.839286, 0.738462, 0.839286, 0.762977, 0.460177, 0.764563, 0.460177, 
4.4, 0.696428, 0.460177, 0.759762, 0.506944, 0.757763, 0.489655, 0.757763, 0.681818, 0.836364, 0.502924, 0.757763, 0.589286, 0.759762, 0.628571, 0.839286, 0.723077, 0.839286, 0.762977, 0.460177, 0.764563, 0.460177, 
4.5, 0.695136, 0.460177, 0.759762, 0.506944, 0.757763, 0.489655, 0.757763, 0.666667, 0.836364, 0.502924, 0.757763, 0.585714, 0.759762, 0.628571, 0.839286, 0.723077, 0.839286, 0.762977, 0.460177, 0.764563, 0.460177, 
4.7, 0.692552, 0.451327, 0.757622, 0.500000, 0.755731, 0.482759, 0.755731, 0.666667, 0.836364, 0.497076, 0.755731, 0.582143, 0.757622, 0.628571, 0.839286, 0.707692, 0.839286, 0.762977, 0.451327, 0.764563, 0.451327, 
4.8, 0.691260, 0.442478, 0.757622, 0.493056, 0.755731, 0.482759, 0.755731, 0.666667, 0.836364, 0.497076, 0.755731, 0.578571, 0.757622, 0.628571, 0.839286, 0.707692, 0.839286, 0.762977, 0.442478, 0.764563, 0.442478, 
4.9, 0.689968, 0.442478, 0.757622, 0.493056, 0.753700, 0.482759, 0.753700, 0.666667, 0.836364, 0.497076, 0.753700, 0.578571, 0.757622, 0.628571, 0.839286, 0.707692, 0.839286, 0.762977, 0.442478, 0.761710, 0.442478, 
5.0, 0.688676, 0.442478, 0.755482, 0.493056, 0.751668, 0.482759, 0.751668, 0.666667, 0.836364, 0.497076, 0.751668, 0.578571, 0.755482, 0.600000, 0.839286, 0.692308, 0.839286, 0.762977, 0.442478, 0.761710, 0.442478, 
5.1, 0.684799, 0.442478, 0.751201, 0.493056, 0.745574, 0.482759, 0.745574, 0.666667, 0.818182, 0.497076, 0.745574, 0.578571, 0.751201, 0.600000, 0.821429, 0.692308, 0.821429, 0.757016, 0.442478, 0.753152, 0.442478, 
5.3, 0.679631, 0.424779, 0.749061, 0.479167, 0.743542, 0.468966, 0.743542, 0.651515, 0.818182, 0.485380, 0.743542, 0.567857, 0.749061, 0.600000, 0.821429, 0.692308, 0.821429, 0.754036, 0.424779, 0.750299, 0.424779, 
5.4, 0.674463, 0.407080, 0.749061, 0.465278, 0.741511, 0.455172, 0.741511, 0.636364, 0.818182, 0.467836, 0.741511, 0.557143, 0.749061, 0.600000, 0.821429, 0.692308, 0.821429, 0.754036, 0.407080, 0.747446, 0.407080, 
5.5, 0.673171, 0.407080, 0.749061, 0.465278, 0.741511, 0.455172, 0.741511, 0.621212, 0.818182, 0.467836, 0.741511, 0.553571, 0.749061, 0.600000, 0.821429, 0.692308, 0.821429, 0.754036, 0.407080, 0.747446, 0.407080, 
5.6, 0.670587, 0.407080, 0.746921, 0.458333, 0.739479, 0.448276, 0.739479, 0.621212, 0.818182, 0.467836, 0.739479, 0.550000, 0.746921, 0.600000, 0.821429, 0.692308, 0.821429, 0.751055, 0.407080, 0.744593, 0.407080, 
5.7, 0.668002, 0.398230, 0.744781, 0.451389, 0.737448, 0.441379, 0.737448, 0.621212, 0.818182, 0.461988, 0.737448, 0.546429, 0.744781, 0.600000, 0.821429, 0.676923, 0.821429, 0.751055, 0.398230, 0.744593, 0.398230, 
5.9, 0.668002, 0.398230, 0.744781, 0.451389, 0.737448, 0.441379, 0.737448, 0.621212, 0.818182, 0.461988, 0.737448, 0.546429, 0.744781, 0.600000, 0.821429, 0.676923, 0.821429, 0.751055, 0.398230, 0.744593, 0.398230, 
6.0, 0.661517, 0.380531, 0.740476, 0.437500, 0.733362, 0.420690, 0.733362, 0.606061, 0.800000, 0.444444, 0.733362, 0.535714, 0.740476, 0.600000, 0.803571, 0.676923, 0.803571, 0.745047, 0.380531, 0.741718, 0.380531, 
6.1, 0.658923, 0.380531, 0.736171, 0.437500, 0.729276, 0.420690, 0.729276, 0.606061, 0.800000, 0.444444, 0.729276, 0.535714, 0.736171, 0.600000, 0.803571, 0.676923, 0.803571, 0.742043, 0.380531, 0.738843, 0.380531, 
6.2, 0.658923, 0.380531, 0.736171, 0.437500, 0.729276, 0.420690, 0.729276, 0.606061, 0.800000, 0.444444, 0.729276, 0.535714, 0.736171, 0.600000, 0.803571, 0.676923, 0.803571, 0.742043, 0.380531, 0.738843, 0.380531, 
6.3, 0.657623, 0.380531, 0.736171, 0.437500, 0.729276, 0.420690, 0.729276, 0.606061, 0.800000, 0.444444, 0.729276, 0.532143, 0.736171, 0.600000, 0.803571, 0.676923, 0.803571, 0.742043, 0.380531, 0.738843, 0.380531, 
6.4, 0.655024, 0.362832, 0.736171, 0.423611, 0.729276, 0.406897, 0.729276, 0.606061, 0.800000, 0.432749, 0.729276, 0.525000, 0.736171, 0.600000, 0.803571, 0.676923, 0.803571, 0.742043, 0.362832, 0.738843, 0.362832, 
6.5, 0.653724, 0.362832, 0.734012, 0.423611, 0.727228, 0.406897, 0.727228, 0.606061, 0.800000, 0.432749, 0.727228, 0.525000, 0.734012, 0.600000, 0.803571, 0.676923, 0.803571, 0.739026, 0.362832, 0.735957, 0.362832, 
6.6, 0.652422, 0.362832, 0.731847, 0.423611, 0.725174, 0.406897, 0.725174, 0.606061, 0.800000, 0.432749, 0.725174, 0.525000, 0.731847, 0.600000, 0.803571, 0.676923, 0.803571, 0.735998, 0.362832, 0.733060, 0.362832, 
6.8, 0.648507, 0.353982, 0.731847, 0.416667, 0.725174, 0.406897, 0.725174, 0.606061, 0.800000, 0.432749, 0.725174, 0.514286, 0.731847, 0.600000, 0.803571, 0.676923, 0.803571, 0.735998, 0.353982, 0.733060, 0.353982, 
6.9, 0.643288, 0.345133, 0.727503, 0.409722, 0.721053, 0.393103, 0.721053, 0.590909, 0.781818, 0.421053, 0.721053, 0.507143, 0.727503, 0.600000, 0.785714, 0.676923, 0.785714, 0.732956, 0.345133, 0.730151, 0.345133, 
7.0, 0.640673, 0.336283, 0.727503, 0.395833, 0.721053, 0.386207, 0.721053, 0.590909, 0.781818, 0.415205, 0.721053, 0.500000, 0.727503, 0.600000, 0.785714, 0.676923, 0.785714, 0.732956, 0.336283, 0.730151, 0.336283, 
7.1, 0.639366, 0.327434, 0.727503, 0.388889, 0.721053, 0.379310, 0.721053, 0.590909, 0.781818, 0.415205, 0.721053, 0.496429, 0.727503, 0.600000, 0.785714, 0.676923, 0.785714, 0.732956, 0.327434, 0.730151, 0.327434, 
7.2, 0.636751, 0.327434, 0.723147, 0.388889, 0.716921, 0.379310, 0.716921, 0.590909, 0.781818, 0.415205, 0.716921, 0.496429, 0.723147, 0.600000, 0.785714, 0.676923, 0.785714, 0.729902, 0.327434, 0.727230, 0.327434, 
7.4, 0.635443, 0.327434, 0.720969, 0.388889, 0.714855, 0.379310, 0.714855, 0.590909, 0.781818, 0.415205, 0.714855, 0.496429, 0.720969, 0.600000, 0.785714, 0.676923, 0.785714, 0.726848, 0.327434, 0.724310, 0.327434, 
7.5, 0.631521, 0.318584, 0.718791, 0.381944, 0.712789, 0.372414, 0.712789, 0.590909, 0.781818, 0.403509, 0.712789, 0.489286, 0.718791, 0.600000, 0.785714, 0.676923, 0.785714, 0.723794, 0.318584, 0.721389, 0.318584, 
7.6, 0.627598, 0.318584, 0.712256, 0.381944, 0.706591, 0.372414, 0.706591, 0.590909, 0.781818, 0.403509, 0.706591, 0.489286, 0.712256, 0.600000, 0.785714, 0.676923, 0.785714, 0.714632, 0.318584, 0.712627, 0.318584, 
7.8, 0.624983, 0.309735, 0.710078, 0.375000, 0.704525, 0.365517, 0.704525, 0.590909, 0.781818, 0.397661, 0.704525, 0.485714, 0.710078, 0.600000, 0.785714, 0.676923, 0.785714, 0.711578, 0.309735, 0.709707, 0.309735, 
8.0, 0.623676, 0.309735, 0.707900, 0.375000, 0.702459, 0.365517, 0.702459, 0.590909, 0.781818, 0.397661, 0.702459, 0.485714, 0.707900, 0.600000, 0.785714, 0.676923, 0.785714, 0.708524, 0.309735, 0.706786, 0.309735, 
8.3, 0.623676, 0.309735, 0.707900, 0.375000, 0.702459, 0.365517, 0.702459, 0.590909, 0.781818, 0.397661, 0.702459, 0.485714, 0.707900, 0.600000, 0.785714, 0.676923, 0.785714, 0.708524, 0.309735, 0.706786, 0.309735, 
8.5, 0.623676, 0.309735, 0.707900, 0.375000, 0.702459, 0.365517, 0.702459, 0.590909, 0.781818, 0.397661, 0.702459, 0.485714, 0.707900, 0.600000, 0.785714, 0.676923, 0.785714, 0.708524, 0.309735, 0.706786, 0.309735, 
8.6, 0.622363, 0.309735, 0.707900, 0.375000, 0.702459, 0.365517, 0.702459, 0.590909, 0.781818, 0.391813, 0.702459, 0.482143, 0.707900, 0.600000, 0.785714, 0.676923, 0.785714, 0.708524, 0.309735, 0.706786, 0.309735, 
8.8, 0.621041, 0.300885, 0.707900, 0.368056, 0.702459, 0.365517, 0.702459, 0.590909, 0.781818, 0.391813, 0.702459, 0.478545, 0.707900, 0.600000, 0.785714, 0.676923, 0.785714, 0.708524, 0.300885, 0.706786, 0.300885, 
8.9, 0.618399, 0.292035, 0.705695, 0.361111, 0.700368, 0.365517, 0.700368, 0.590909, 0.781818, 0.391813, 0.700368, 0.474947, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.292035, 0.703841, 0.292035, 
9.0, 0.614434, 0.274336, 0.705695, 0.347222, 0.700368, 0.351724, 0.700368, 0.590909, 0.781818, 0.380117, 0.700368, 0.464152, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.274336, 0.703841, 0.274336, 
9.4, 0.613113, 0.274336, 0.705695, 0.340278, 0.700368, 0.344828, 0.700368, 0.590909, 0.781818, 0.374269, 0.700368, 0.460554, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.274336, 0.703841, 0.274336, 
9.5, 0.611792, 0.265487, 0.705695, 0.333333, 0.700368, 0.337931, 0.700368, 0.590909, 0.781818, 0.368421, 0.700368, 0.456956, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.265487, 0.703841, 0.265487, 
9.6, 0.611792, 0.265487, 0.705695, 0.333333, 0.700368, 0.337931, 0.700368, 0.590909, 0.781818, 0.368421, 0.700368, 0.456956, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.265487, 0.703841, 0.265487, 
9.7, 0.610462, 0.265487, 0.705695, 0.333333, 0.700368, 0.337931, 0.700368, 0.575359, 0.781818, 0.368421, 0.700368, 0.453358, 0.705695, 0.600000, 0.785714, 0.676923, 0.785714, 0.705444, 0.265487, 0.703841, 0.265487, 
10.1, 0.609132, 0.265487, 0.703476, 0.333333, 0.698259, 0.337931, 0.698259, 0.575359, 0.781818, 0.368421, 0.698259, 0.453358, 0.703476, 0.600000, 0.785714, 0.661538, 0.785714, 0.705444, 0.265487, 0.703841, 0.265487, 
10.2, 0.606466, 0.256637, 0.701249, 0.326389, 0.696143, 0.331034, 0.696143, 0.575359, 0.781818, 0.362573, 0.696143, 0.449760, 0.701249, 0.600000, 0.785714, 0.661538, 0.785714, 0.702350, 0.256637, 0.700871, 0.256637, 
10.5, 0.606466, 0.256637, 0.701249, 0.326389, 0.696143, 0.331034, 0.696143, 0.575359, 0.781818, 0.362573, 0.696143, 0.449760, 0.701249, 0.600000, 0.785714, 0.661538, 0.785714, 0.702350, 0.256637, 0.700871, 0.256637, 
10.6, 0.605130, 0.256637, 0.701249, 0.326389, 0.696143, 0.331034, 0.696143, 0.575359, 0.781818, 0.362573, 0.696143, 0.446133, 0.701249, 0.600000, 0.785714, 0.661538, 0.785714, 0.702350, 0.256637, 0.700871, 0.256637, 
10.8, 0.602453, 0.238938, 0.701249, 0.312198, 0.696143, 0.317241, 0.696143, 0.575359, 0.781818, 0.350877, 0.696143, 0.438879, 0.701249, 0.600000, 0.785714, 0.661538, 0.785714, 0.702350, 0.238938, 0.700871, 0.238938, 
10.9, 0.602453, 0.238938, 0.701249, 0.312198, 0.696143, 0.317241, 0.696143, 0.575359, 0.781818, 0.350877, 0.696143, 0.438879, 0.701249, 0.600000, 0.785714, 0.661538, 0.785714, 0.702350, 0.238938, 0.700871, 0.238938, 
11.0, 0.601105, 0.238938, 0.698995, 0.312198, 0.694001, 0.317241, 0.694001, 0.575359, 0.781818, 0.350877, 0.694001, 0.438879, 0.698995, 0.600000, 0.785714, 0.661538, 0.785714, 0.699200, 0.238938, 0.697850, 0.238938, 
11.2, 0.601105, 0.238938, 0.698995, 0.312198, 0.694001, 0.317241, 0.694001, 0.575359, 0.781818, 0.350877, 0.694001, 0.438879, 0.698995, 0.600000, 0.785714, 0.661538, 0.785714, 0.699200, 0.238938, 0.697850, 0.238938, 
11.3, 0.601105, 0.238938, 0.698995, 0.312198, 0.694001, 0.317241, 0.694001, 0.575359, 0.781818, 0.350877, 0.694001, 0.438879, 0.698995, 0.600000, 0.785714, 0.661538, 0.785714, 0.699200, 0.238938, 0.697850, 0.238938, 
11.4, 0.599745, 0.230088, 0.698995, 0.304938, 0.694001, 0.310345, 0.694001, 0.575359, 0.781818, 0.345029, 0.694001, 0.435222, 0.698995, 0.600000, 0.785714, 0.661538, 0.785714, 0.699200, 0.230088, 0.697850, 0.230088, 
11.6, 0.598382, 0.230088, 0.696710, 0.304938, 0.691832, 0.310345, 0.691832, 0.575359, 0.781818, 0.345029, 0.691832, 0.435222, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.230088, 0.694803, 0.230088, 
11.7, 0.598382, 0.230088, 0.696710, 0.304938, 0.691832, 0.310345, 0.691832, 0.575359, 0.781818, 0.345029, 0.691832, 0.435222, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.230088, 0.694803, 0.230088, 
11.8, 0.597016, 0.230088, 0.696710, 0.297677, 0.691832, 0.303448, 0.691832, 0.575359, 0.781818, 0.339181, 0.691832, 0.431564, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.230088, 0.694803, 0.230088, 
11.9, 0.597016, 0.230088, 0.696710, 0.297677, 0.691832, 0.303448, 0.691832, 0.575359, 0.781818, 0.339181, 0.691832, 0.431564, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.230088, 0.694803, 0.230088, 
12.0, 0.595646, 0.221239, 0.696710, 0.290417, 0.691832, 0.296552, 0.691832, 0.575359, 0.781818, 0.333333, 0.691832, 0.427907, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.221239, 0.694803, 0.221239, 
12.1, 0.595646, 0.221239, 0.696710, 0.290417, 0.691832, 0.296552, 0.691832, 0.575359, 0.781818, 0.333333, 0.691832, 0.427907, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.221239, 0.694803, 0.221239, 
12.2, 0.595646, 0.221239, 0.696710, 0.290417, 0.691832, 0.296552, 0.691832, 0.575359, 0.781818, 0.333333, 0.691832, 0.427907, 0.696710, 0.600000, 0.785714, 0.661538, 0.785714, 0.696008, 0.221239, 0.694803, 0.221239, 
12.3, 0.594261, 0.221239, 0.694388, 0.290417, 0.689629, 0.296552, 0.689629, 0.575359, 0.781818, 0.333333, 0.689629, 0.427907, 0.694388, 0.600000, 0.785714, 0.661538, 0.785714, 0.692740, 0.221239, 0.691701, 0.221239, 
12.4, 0.591478, 0.221239, 0.689728, 0.290417, 0.685208, 0.296552, 0.685208, 0.575359, 0.781818, 0.333333, 0.685208, 0.427907, 0.689728, 0.600000, 0.785714, 0.661538, 0.785714, 0.689457, 0.221239, 0.685469, 0.221239, 
12.5, 0.590086, 0.221239, 0.687397, 0.290417, 0.682998, 0.296552, 0.682998, 0.575359, 0.781818, 0.333333, 0.682998, 0.427907, 0.687397, 0.600000, 0.785714, 0.661538, 0.785714, 0.686174, 0.221239, 0.685469, 0.221239, 
12.6, 0.584519, 0.221239, 0.685067, 0.282970, 0.680787, 0.289319, 0.680787, 0.575359, 0.781818, 0.333333, 0.680787, 0.416646, 0.685067, 0.600000, 0.785714, 0.661538, 0.785714, 0.686174, 0.221239, 0.682354, 0.221239, 
12.8, 0.583127, 0.221239, 0.682737, 0.282970, 0.678577, 0.289319, 0.678577, 0.575359, 0.781818, 0.333333, 0.678577, 0.416646, 0.682737, 0.600000, 0.785714, 0.646154, 0.785714, 0.686174, 0.221239, 0.682354, 0.221239, 
